xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
