"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
800	0.6888745	0.9938930	0.4827065	0.3441413	0.4058305	0.0285840	0.2832095	0.2478185	0.1961643	0.2348178	0.2182479	0.0549835	0.0400297	0.5130506	0.9433826	0.0295385	0.2572079	0.5281666	0.2821126	0.4411999
850	0.7277585	0.9977962	0.4698042	0.3135791	0.4003795	0.0291633	0.2790315	0.2101488	0.2185799	0.2084082	0.2044630	0.0468600	0.0399758	0.5366593	0.9590943	0.0236646	0.2423707	0.5077464	0.2511824	0.4203435
900	0.7486800	0.9992101	0.4646438	0.2994763	0.3983457	0.0335261	0.2844667	0.1921911	0.2347438	0.1978796	0.1987617	0.0432160	0.0399561	0.5495066	0.9663508	0.0214832	0.2364139	0.4974691	0.2364683	0.4104606
950	0.7593219	0.9997181	0.4626543	0.2932802	0.3975991	0.0378114	0.2914161	0.1839575	0.2443850	0.1938221	0.1964620	0.0415892	0.0399488	0.5561596	0.9696809	0.0206757	0.2340754	0.4925028	0.2296404	0.4059786
1000	0.7645206	0.9998997	0.4619059	0.2906486	0.3973279	0.0408150	0.2967707	0.1802834	0.2495202	0.1922926	0.1955516	0.0408657	0.0399462	0.5594852	0.9712021	0.0203772	0.2331723	0.4901769	0.2265276	0.4040104

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7999503	0.7717121	0.4815059	0.3122623	0.2093272	0.0335283	0.3093828	0.1846772	0.2535975	0.1165643	0.2022039	0.0414432	0.0231436	0.5552059	0.9696920	0.0202550	0.2463513	0.4933610	0.1810806	0.4127795
100	0.8105507	0.5402734	0.5874287	0.4674468	0.1086237	0.0225168	0.3429114	0.2373472	0.2400276	0.0545538	0.2512403	0.0494525	0.0094032	0.5063393	0.9446037	0.0208791	0.3392950	0.5273459	0.2275645	0.4786049
150	0.7778174	0.4238883	0.7208653	0.6811508	0.0894808	0.0133374	0.4053587	0.3553650	0.1993396	0.0333973	0.3389953	0.0655276	0.0035450	0.4231180	0.8787351	0.0233905	0.4955605	0.5865317	0.3188744	0.5854304
200	0.7345800	0.3748028	0.8149728	0.8323251	0.0911360	0.0071353	0.4759267	0.4983472	0.1533457	0.0283698	0.4279506	0.0843207	0.0013096	0.3406158	0.7885571	0.0284951	0.6346213	0.6470563	0.3816274	0.6841513
250	0.7008271	0.3556208	0.8649357	0.9125535	0.0948122	0.0038575	0.5320533	0.6115031	0.1210621	0.0275677	0.4930823	0.1000352	0.0004812	0.2784601	0.7077913	0.0345566	0.7225466	0.6937986	0.4145294	0.7523239
300	0.6795241	0.3484165	0.8877412	0.9497838	0.0971048	0.0023406	0.5677185	0.6816067	0.1030751	0.0275887	0.5320252	0.1106041	0.0001768	0.2384959	0.6518103	0.0395116	0.7686170	0.7242434	0.4303320	0.7920995
350	0.6675327	0.3457711	0.8972896	0.9658965	0.0982104	0.0016845	0.5873276	0.7196315	0.0941568	0.0276842	0.5524380	0.1167913	0.0000653	0.2152449	0.6184400	0.0426965	0.7902540	0.7419736	0.4376547	0.8129725
400	0.6612484	0.3448128	0.9010819	0.9725969	0.0986848	0.0014101	0.5971045	0.7386956	0.0900064	0.0277428	0.5622266	0.1201070	0.0000244	0.2025985	0.6002784	0.0444532	0.7997409	0.7515258	0.4409832	0.8231713
450	0.6581125	0.3444685	0.9025374	0.9753144	0.0988755	0.0012972	0.6016534	0.7477690	0.0881479	0.0277705	0.5666362	0.1217846	0.0000094	0.1960398	0.5909442	0.0453303	0.8037126	0.7563889	0.4424771	0.8279082
500	0.6566029	0.3443454	0.9030832	0.9763979	0.0989492	0.0012512	0.6036648	0.7519294	0.0873376	0.0277822	0.5685347	0.1226013	0.0000040	0.1927547	0.5863239	0.0457399	0.8053216	0.7587615	0.4431414	0.8300274
550	0.5309530	0.5725895	0.8810705	0.9642650	0.4002885	0.0062934	0.5832505	0.7375866	0.0857661	0.3949222	0.5435298	0.1151187	0.0168043	0.2018394	0.6254845	0.0415882	0.7670912	0.7502828	0.6541814	0.8137362
600	0.4548786	0.8040125	0.7667367	0.8457300	0.4910814	0.0106907	0.4896402	0.6604175	0.0857401	0.5713777	0.4380549	0.0897321	0.0305427	0.2635175	0.7539083	0.0316013	0.5948254	0.7000740	0.6675376	0.7227284
650	0.5064543	0.9203921	0.6327798	0.6447997	0.4605273	0.0127577	0.3866084	0.5189960	0.0976144	0.4629101	0.3307442	0.0676159	0.0364003	0.3541624	0.8571706	0.0252144	0.4233598	0.6315284	0.5151755	0.6053753
700	0.5941821	0.9694757	0.5432650	0.4803814	0.4280319	0.0143673	0.3173122	0.3757613	0.1257938	0.3332387	0.2618094	0.0542109	0.0386355	0.4340886	0.9156287	0.0222455	0.3206858	0.5738970	0.3831427	0.5147632
750	0.6665352	0.9886570	0.4969070	0.3818771	0.4103610	0.0172411	0.2833073	0.2793051	0.1631377	0.2555508	0.2254661	0.0470815	0.0394640	0.4896902	0.9452823	0.0210081	0.2705029	0.5352780	0.3041698	0.4594015
800	0.7136024	0.9958611	0.4759101	0.3312227	0.4024382	0.0222829	0.2741282	0.2263859	0.1976892	0.2182356	0.2082078	0.0435153	0.0397685	0.5235678	0.9596807	0.0205152	0.2482397	0.5125509	0.2626301	0.4296695
850	0.7406792	0.9985064	0.4671198	0.3073272	0.3991933	0.0286407	0.2781273	0.2000455	0.2226854	0.2021088	0.2005185	0.0417936	0.0398801	0.5425570	0.9665188	0.0203228	0.2388802	0.5002540	0.2420940	0.4149398
900	0.7551118	0.9994647	0.4636197	0.2966529	0.3979299	0.0345249	0.2861260	0.1876074	0.2379860	0.1955428	0.1972370	0.0409816	0.0399210	0.5526145	0.9697221	0.0202485	0.2350778	0.4939809	0.2323108	0.4080332
950	0.7624119	0.9998090	0.4622722	0.2920599	0.3974529	0.0388343	0.2932350	0.1819309	0.2463427	0.1929677	0.1958795	0.0406052	0.0399360	0.5577301	0.9712083	0.0202200	0.2335699	0.4909170	0.2277651	0.4049212
1000	0.7659653	0.9999320	0.4617656	0.2901370	0.3972764	0.0415051	0.2980605	0.1794045	0.2505574	0.1919831	0.1953311	0.0404328	0.0399415	0.5602555	0.9718928	0.0202090	0.2329828	0.4894697	0.2256906	0.4035605

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7690349	1.0000000	0.4614712	0.2236898	0.3606805	0.0334709	0.2903852	0.1135586	0.2580457	0.1913974	0.1949765	0.0403055	0.0399460	0.6067607	0.9756662	0.0126267	0.2326212	0.4882779	0.2240197	0.2829296
100	0.7690443	1.0000000	0.4614712	0.1593342	0.3394147	0.0348792	0.3129896	0.0751933	0.2770856	0.1913974	0.1949761	0.0402974	0.0399452	0.6631738	0.9786461	0.0055695	0.2326211	0.4882732	0.2240154	0.1530978
150	0.7690482	1.0000000	0.4614712	0.1277147	0.3332453	0.0645605	0.3936899	0.0599658	0.3000455	0.1913974	0.1949760	0.0402938	0.0399448	0.6997524	0.9801477	0.0022531	0.2326210	0.4882713	0.2240136	0.0828034
200	0.7690498	1.0000000	0.4614712	0.1146110	0.3316483	0.1083697	0.4894317	0.0539921	0.3164513	0.1913974	0.1949759	0.0402923	0.0399447	0.7196075	0.9808398	0.0009108	0.2326210	0.4882706	0.2240128	0.0509576
250	0.7690505	1.0000000	0.4614712	0.1095526	0.3312470	0.1457382	0.5628539	0.0516496	0.3256008	0.1913974	0.1949759	0.0402916	0.0399447	0.7295549	0.9811527	0.0003959	0.2326210	0.4882703	0.2240124	0.0376265
300	0.7690507	1.0000000	0.4614712	0.1076674	0.3311469	0.1695969	0.6074442	0.0507310	0.3300562	0.1913974	0.1949759	0.0402913	0.0399447	0.7343255	0.9812934	0.0002028	0.2326210	0.4882702	0.2240123	0.0322770
350	0.7690508	1.0000000	0.4614712	0.1069779	0.3311221	0.1824359	0.6310165	0.0503708	0.3320544	0.1913974	0.1949759	0.0402912	0.0399447	0.7365541	0.9813567	0.0001311	0.2326210	0.4882701	0.2240122	0.0301830
400	0.7690509	1.0000000	0.4614712	0.1067284	0.3311159	0.1886327	0.6424066	0.0502296	0.3329035	0.1913974	0.1949759	0.0402911	0.0399447	0.7375779	0.9813852	0.0001045	0.2326210	0.4882701	0.2240122	0.0293760
450	0.7690509	1.0000000	0.4614712	0.1066386	0.3311144	0.1914114	0.6475783	0.0501742	0.3332509	0.1913974	0.1949759	0.0402911	0.0399447	0.7380432	0.9813979	0.0000947	0.2326210	0.4882701	0.2240122	0.0290679
500	0.7690509	1.0000000	0.4614712	0.1066065	0.3311140	0.1925942	0.6498225	0.0501525	0.3333892	0.1913974	0.1949759	0.0402911	0.0399447	0.7382531	0.9814037	0.0000911	0.2326210	0.4882701	0.2240122	0.0289512
550	0.7690509	1.0000000	0.4614712	0.1717290	0.3676090	0.2753364	0.6632387	0.1140779	0.3300952	0.1913974	0.1949759	0.0402911	0.0399447	0.6941198	0.9781884	0.0076673	0.2326210	0.4882701	0.2240122	0.1485459
600	0.7690509	1.0000000	0.4614712	0.2360798	0.3888749	0.2271179	0.5723367	0.1524355	0.3124653	0.1913974	0.1949759	0.0402911	0.0399447	0.6377598	0.9752207	0.0147228	0.2326210	0.4882701	0.2240122	0.2783597
650	0.7690509	1.0000000	0.4614712	0.2676975	0.3950443	0.1424364	0.4565566	0.1676601	0.2898568	0.1913974	0.1949759	0.0402910	0.0399447	0.6012050	0.9737245	0.0180386	0.2326210	0.4882701	0.2240122	0.3486473
700	0.7690509	1.0000000	0.4614712	0.2808006	0.3966412	0.0889531	0.3789843	0.1736326	0.2728897	0.1913974	0.1949759	0.0402910	0.0399447	0.5813604	0.9730348	0.0193807	0.2326210	0.4882701	0.2240122	0.3804905
750	0.7690509	1.0000000	0.4614712	0.2858588	0.3970426	0.0629904	0.3378399	0.1759747	0.2630456	0.1913974	0.1949759	0.0402910	0.0399447	0.5714177	0.9727231	0.0198955	0.2326210	0.4882701	0.2240122	0.3938207
800	0.7690509	1.0000000	0.4614712	0.2877440	0.3971426	0.0517732	0.3184026	0.1768931	0.2581031	0.1913974	0.1949759	0.0402910	0.0399447	0.5666492	0.9725828	0.0200886	0.2326210	0.4882701	0.2240122	0.3991699
850	0.7690509	1.0000000	0.4614712	0.2884334	0.3971675	0.0472206	0.3098221	0.1772532	0.2558349	0.1913974	0.1949759	0.0402910	0.0399447	0.5644215	0.9725197	0.0201603	0.2326210	0.4882701	0.2240122	0.4012637
900	0.7690509	1.0000000	0.4614712	0.2886829	0.3971736	0.0454406	0.3061986	0.1773944	0.2548548	0.1913974	0.1949759	0.0402910	0.0399447	0.5633980	0.9724914	0.0201868	0.2326210	0.4882701	0.2240122	0.4020707
950	0.7690509	1.0000000	0.4614712	0.2887726	0.3971752	0.0447613	0.3047155	0.1774498	0.2544486	0.1913974	0.1949759	0.0402910	0.0399447	0.5629330	0.9724787	0.0201966	0.2326210	0.4882701	0.2240122	0.4023787
1000	0.7690509	1.0000000	0.4614712	0.2888048	0.3971756	0.0445063	0.3041225	0.1774715	0.2542854	0.1913974	0.1949759	0.0402910	0.0399447	0.5627232	0.9724730	0.0202002	0.2326210	0.4882701	0.2240122	0.4024955

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7690349	1.0000000	0.4614712	0.2582207	0.3299755	0.0458659	0.2463199	0.1286384	0.2559824	0.1913974	0.1470774	0.0275076	0.0399460	0.5625332	0.9816151	0.0202042	0.2326212	0.4882779	0.2240197	0.4025684
100	0.7690443	1.0000000	0.4614712	0.2279830	0.2908176	0.0559849	0.1916011	0.0993211	0.2648967	0.1913974	0.1009003	0.0159523	0.0399452	0.5625442	0.9900836	0.0202030	0.2326211	0.4882732	0.2240154	0.4025670
150	0.7690482	1.0000000	0.4614712	0.2131265	0.2794576	0.0735243	0.1713074	0.0876848	0.2758838	0.1913974	0.0789697	0.0102731	0.0399448	0.5625491	0.9943523	0.0202026	0.2326210	0.4882713	0.2240136	0.4025664
200	0.7690498	1.0000000	0.4614712	0.2069697	0.2765171	0.0907535	0.1689072	0.0831200	0.2840162	0.1913974	0.0702422	0.0077217	0.0399447	0.5625513	0.9963199	0.0202024	0.2326210	0.4882706	0.2240128	0.4025662
250	0.7690505	1.0000000	0.4614712	0.2045930	0.2757780	0.1030508	0.1716318	0.0813299	0.2887171	0.1913974	0.0670250	0.0065976	0.0399447	0.5625523	0.9972093	0.0202024	0.2326210	0.4882703	0.2240124	0.4025662
300	0.7690507	1.0000000	0.4614712	0.2037072	0.2755938	0.1102457	0.1744504	0.0806280	0.2910767	0.1913974	0.0658855	0.0061047	0.0399447	0.5625527	0.9976095	0.0202023	0.2326210	0.4882702	0.2240123	0.4025661
350	0.7690508	1.0000000	0.4614712	0.2033833	0.2755480	0.1139406	0.1762694	0.0803527	0.2921601	0.1913974	0.0654909	0.0058887	0.0399447	0.5625529	0.9977893	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
400	0.7690509	1.0000000	0.4614712	0.2032661	0.2755366	0.1156760	0.1772461	0.0802448	0.2926287	0.1913974	0.0653561	0.0057941	0.0399447	0.5625530	0.9978702	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
450	0.7690509	1.0000000	0.4614712	0.2032239	0.2755338	0.1164410	0.1777193	0.0802025	0.2928230	0.1913974	0.0653104	0.0057527	0.0399447	0.5625530	0.9979065	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
500	0.7690509	1.0000000	0.4614712	0.2032088	0.2755331	0.1167630	0.1779338	0.0801859	0.2929012	0.1913974	0.0652951	0.0057346	0.0399447	0.5625531	0.9979228	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
550	0.7690509	1.0000000	0.4614712	0.2338065	0.3427332	0.1118930	0.2512577	0.1290335	0.2910905	0.1913974	0.1131890	0.0185245	0.0399447	0.5625531	0.9887635	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
600	0.7690509	1.0000000	0.4614712	0.2640415	0.3818910	0.0914208	0.3073352	0.1583439	0.2820975	0.1913974	0.1593639	0.0300682	0.0399447	0.5625531	0.9803092	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
650	0.7690509	1.0000000	0.4614712	0.2788971	0.3932510	0.0705027	0.3194999	0.1699776	0.2710964	0.1913974	0.1812938	0.0357423	0.0399447	0.5625531	0.9760469	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
700	0.7690509	1.0000000	0.4614712	0.2850535	0.3961915	0.0570823	0.3161325	0.1745414	0.2630081	0.1913974	0.1900211	0.0382916	0.0399447	0.5625531	0.9740822	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
750	0.7690509	1.0000000	0.4614712	0.2874301	0.3969305	0.0500677	0.3109598	0.1763310	0.2583544	0.1913974	0.1932382	0.0394147	0.0399447	0.5625531	0.9731941	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
800	0.7690509	1.0000000	0.4614712	0.2883159	0.3971147	0.0467856	0.3073995	0.1770328	0.2560258	0.1913974	0.1943777	0.0399072	0.0399447	0.5625531	0.9727945	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
850	0.7690509	1.0000000	0.4614712	0.2886398	0.3971605	0.0453512	0.3054488	0.1773080	0.2549588	0.1913974	0.1947723	0.0401229	0.0399447	0.5625531	0.9726149	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
900	0.7690509	1.0000000	0.4614712	0.2887570	0.3971719	0.0447526	0.3044963	0.1774159	0.2544980	0.1913974	0.1949071	0.0402174	0.0399447	0.5625531	0.9725342	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
950	0.7690509	1.0000000	0.4614712	0.2887992	0.3971747	0.0445110	0.3040631	0.1774582	0.2543071	0.1913974	0.1949528	0.0402588	0.0399447	0.5625531	0.9724979	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
1000	0.7690509	1.0000000	0.4614712	0.2888143	0.3971754	0.0444159	0.3038754	0.1774748	0.2542304	0.1913974	0.1949681	0.0402769	0.0399447	0.5625531	0.9724816	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7690349	1.0000000	0.4614712	0.2888238	0.2993957	0.0443489	0.2067639	0.1774925	0.2541738	0.1694263	0.1230610	0.0279779	0.0231435	0.5625332	0.9778124	0.0126015	0.2326212	0.4625283	0.2240197	0.4025684
100	0.7690443	1.0000000	0.4614712	0.2888231	0.2424189	0.0443538	0.1045912	0.1774882	0.2541787	0.1498137	0.0537310	0.0168470	0.0094032	0.5625442	0.9827723	0.0055208	0.2326211	0.4301951	0.2240154	0.4025670
150	0.7690482	1.0000000	0.4614712	0.2888228	0.2258894	0.0443557	0.0516254	0.1774866	0.2541805	0.1413914	0.0208045	0.0113764	0.0035448	0.5625491	0.9852722	0.0021934	0.2326210	0.4097542	0.2240136	0.4025664
200	0.7690498	1.0000000	0.4614712	0.2888228	0.2216108	0.0443564	0.0289187	0.1774859	0.2541812	0.1384073	0.0077011	0.0089186	0.0013093	0.5625513	0.9864244	0.0008466	0.2326210	0.3990287	0.2240128	0.4025662
250	0.7690505	1.0000000	0.4614712	0.2888227	0.2205355	0.0443567	0.0200225	0.1774857	0.2541814	0.1374415	0.0028709	0.0078359	0.0004807	0.5625523	0.9869453	0.0003300	0.2326210	0.3938768	0.2240124	0.4025662
300	0.7690507	1.0000000	0.4614712	0.2888227	0.2202675	0.0443568	0.0167159	0.1774856	0.2541815	0.1371450	0.0011600	0.0073610	0.0001762	0.5625527	0.9871796	0.0001363	0.2326210	0.3915264	0.2240123	0.4025661
350	0.7690508	1.0000000	0.4614712	0.2888227	0.2202008	0.0443568	0.0155287	0.1774855	0.2541816	0.1370570	0.0005675	0.0071530	0.0000645	0.5625529	0.9872850	0.0000643	0.2326210	0.3904894	0.2240122	0.4025661
400	0.7690509	1.0000000	0.4614712	0.2888227	0.2201843	0.0443568	0.0151128	0.1774855	0.2541816	0.1370316	0.0003651	0.0070619	0.0000236	0.5625530	0.9873323	0.0000377	0.2326210	0.3900425	0.2240122	0.4025661
450	0.7690509	1.0000000	0.4614712	0.2888227	0.2201802	0.0443568	0.0149696	0.1774855	0.2541816	0.1370243	0.0002966	0.0070220	0.0000087	0.5625530	0.9873536	0.0000278	0.2326210	0.3898532	0.2240122	0.4025661
500	0.7690509	1.0000000	0.4614712	0.2888227	0.2201792	0.0443568	0.0149211	0.1774855	0.2541816	0.1370223	0.0002735	0.0070046	0.0000032	0.5625531	0.9873632	0.0000242	0.2326210	0.3897741	0.2240122	0.4025661
550	0.7690509	1.0000000	0.4614712	0.2888227	0.3179589	0.0443568	0.1118638	0.1774855	0.2541816	0.1589929	0.0721813	0.0193244	0.0168036	0.5625531	0.9820035	0.0076256	0.2326210	0.4154910	0.2240122	0.4025661
600	0.7690509	1.0000000	0.4614712	0.2888227	0.3749356	0.0443568	0.2140444	0.1774855	0.2541816	0.1786053	0.1415082	0.0304439	0.0305424	0.5625531	0.9770564	0.0147046	0.2326210	0.4478061	0.2240122	0.4025661
650	0.7690509	1.0000000	0.4614712	0.2888227	0.3914651	0.0443568	0.2670134	0.1774855	0.2541816	0.1870275	0.1744337	0.0359095	0.0364002	0.5625531	0.9745624	0.0180314	0.2326210	0.4682396	0.2240122	0.4025661
700	0.7690509	1.0000000	0.4614712	0.2888227	0.3957437	0.0443568	0.2897214	0.1774855	0.2541816	0.1900116	0.1875368	0.0383651	0.0386355	0.5625531	0.9734127	0.0193780	0.2326210	0.4789621	0.2240122	0.4025661
750	0.7690509	1.0000000	0.4614712	0.2888227	0.3968190	0.0443568	0.2986181	0.1774855	0.2541816	0.1909774	0.1923669	0.0394469	0.0394640	0.5625531	0.9728930	0.0198944	0.2326210	0.4841128	0.2240122	0.4025661
800	0.7690509	1.0000000	0.4614712	0.2888227	0.3970870	0.0443568	0.3019248	0.1774855	0.2541816	0.1912739	0.1940778	0.0399213	0.0397685	0.5625531	0.9726592	0.0200882	0.2326210	0.4864628	0.2240122	0.4025661
850	0.7690509	1.0000000	0.4614712	0.2888227	0.3971537	0.0443568	0.3031120	0.1774855	0.2541816	0.1913619	0.1946702	0.0401291	0.0398801	0.5625531	0.9725541	0.0201601	0.2326210	0.4874996	0.2240122	0.4025661
900	0.7690509	1.0000000	0.4614712	0.2888227	0.3971702	0.0443568	0.3035280	0.1774855	0.2541816	0.1913873	0.1948726	0.0402201	0.0399210	0.5625531	0.9725068	0.0201868	0.2326210	0.4879464	0.2240122	0.4025661
950	0.7690509	1.0000000	0.4614712	0.2888227	0.3971743	0.0443568	0.3036712	0.1774855	0.2541816	0.1913946	0.1949411	0.0402600	0.0399360	0.5625531	0.9724856	0.0201966	0.2326210	0.4881356	0.2240122	0.4025661
1000	0.7690509	1.0000000	0.4614712	0.2888227	0.3971753	0.0443568	0.3037197	0.1774855	0.2541816	0.1913966	0.1949642	0.0402774	0.0399415	0.5625531	0.9724761	0.0202002	0.2326210	0.4882147	0.2240122	0.4025661

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7597071	0.8171993	0.4772845	0.3069247	0.2339761	0.0452982	0.2530683	0.1830650	0.2537225	0.2099631	0.2006091	0.0411862	0.0399460	0.5567436	0.9661578	0.0202417	0.2308018	0.4922950	0.1689171	0.4105987
100	0.6905902	0.6318758	0.5597023	0.4258835	0.1507488	0.0451033	0.2090546	0.2213330	0.2431743	0.3442058	0.2366151	0.0468666	0.0399452	0.5188863	0.9459877	0.0206012	0.2877042	0.5184754	0.1765004	0.4609117
150	0.5648067	0.5386809	0.6646231	0.6038438	0.1394678	0.0364369	0.1991330	0.3033757	0.2093911	0.5576835	0.2966266	0.0569124	0.0399449	0.4551644	0.9084229	0.0216207	0.3917925	0.5627830	0.2315548	0.5411040
200	0.4379912	0.4993758	0.7412694	0.7458297	0.1446147	0.0267508	0.2071238	0.4066358	0.1666408	0.7262300	0.3541962	0.0673329	0.0399448	0.3920010	0.8645160	0.0231442	0.4873586	0.6070716	0.2791519	0.6151920
250	0.3430338	0.4840159	0.7837323	0.8301369	0.1497895	0.0205654	0.2183254	0.4957359	0.1329293	0.8210930	0.3948852	0.0753119	0.0399448	0.3441588	0.8279633	0.0246077	0.5500911	0.6407332	0.3079185	0.6667976
300	0.2828532	0.4782470	0.8038829	0.8731880	0.1526990	0.0174002	0.2267165	0.5558205	0.1120580	0.8661022	0.4186916	0.0803780	0.0399449	0.3132004	0.8034582	0.0256553	0.5841340	0.6624200	0.3231149	0.6972227
350	0.2484637	0.4761288	0.8125879	0.8933676	0.1540494	0.0159384	0.2316768	0.5906746	0.1007189	0.8855362	0.4310017	0.0832380	0.0399449	0.2950855	0.7890857	0.0262760	0.6005783	0.6749541	0.3306386	0.7133395
400	0.2301380	0.4753614	0.8161273	0.9023320	0.1546184	0.0152963	0.2342459	0.6090514	0.0950160	0.8934640	0.4368525	0.0847357	0.0399449	0.2851865	0.7813313	0.0266012	0.6079426	0.6816703	0.3342247	0.7212752
450	0.2208499	0.4750857	0.8175088	0.9061711	0.1548447	0.0150210	0.2354676	0.6181324	0.0922897	0.8965809	0.4394724	0.0854822	0.0399449	0.2800335	0.7773664	0.0267582	0.6110741	0.6850758	0.3358914	0.7249837
500	0.2163164	0.4749871	0.8180330	0.9077722	0.1549316	0.0149044	0.2360149	0.6224160	0.0910335	0.8977755	0.4405955	0.0858420	0.0399449	0.2774449	0.7754102	0.0268299	0.6123574	0.6867322	0.3366521	0.7266509
550	0.2294001	0.6577527	0.7981196	0.8887540	0.3873501	0.0147335	0.3069207	0.6127673	0.0904685	0.8689414	0.4257459	0.0825107	0.0399448	0.2846279	0.7958856	0.0260106	0.5958719	0.6808789	0.5500537	0.7139621
600	0.3236808	0.8430638	0.7030937	0.7603391	0.4641558	0.0143484	0.3352880	0.5482841	0.0936871	0.6890307	0.3602303	0.0696793	0.0399448	0.3321681	0.8571634	0.0236031	0.4843429	0.6453496	0.5637645	0.6452227
650	0.4637646	0.9362543	0.5964452	0.5805176	0.4447332	0.0143658	0.3126560	0.4335574	0.1093954	0.4675883	0.2900350	0.0572752	0.0399447	0.4016037	0.9092817	0.0218189	0.3684491	0.5956434	0.4460918	0.5570935
700	0.5850191	0.9755578	0.5259956	0.4434217	0.4208846	0.0155279	0.2858148	0.3249033	0.1395987	0.3214158	0.2429699	0.0492269	0.0399447	0.4630013	0.9403799	0.0209048	0.2967684	0.5530462	0.3458249	0.4886132
750	0.6672261	0.9909171	0.4895107	0.3634301	0.4074478	0.0187379	0.2723207	0.2534618	0.1755494	0.2472026	0.2173210	0.0447507	0.0399447	0.5059098	0.9567782	0.0204948	0.2607389	0.5240988	0.2856636	0.4464190
800	0.7159871	0.9966858	0.4729319	0.3227246	0.4013124	0.0241587	0.2723149	0.2142387	0.2066006	0.2140640	0.2048290	0.0424433	0.0399447	0.5321648	0.9649666	0.0203213	0.2443879	0.5068867	0.2538312	0.4235850
850	0.7425880	0.9988040	0.4659662	0.3036031	0.3987713	0.0304473	0.2795739	0.1945631	0.2281106	0.2002837	0.1991550	0.0413059	0.0399447	0.5469326	0.9689354	0.0202501	0.2373914	0.4975018	0.2380156	0.4122017
900	0.7562902	0.9995713	0.4631842	0.2950752	0.3977745	0.0358926	0.2880489	0.1851943	0.2409292	0.1947978	0.1966974	0.0407615	0.0399447	0.5547758	0.9708226	0.0202213	0.2345102	0.4926860	0.2304532	0.4068376
950	0.7630584	0.9998470	0.4621108	0.2914077	0.3973964	0.0397004	0.2946899	0.1808878	0.2478156	0.1926760	0.1956692	0.0405064	0.0399447	0.5587737	0.9717080	0.0202098	0.2333558	0.4903231	0.2269298	0.4044111
1000	0.7662963	0.9999456	0.4617065	0.2898724	0.3972561	0.0419882	0.2989504	0.1789600	0.2512531	0.1918719	0.1952501	0.0403887	0.0399447	0.5607507	0.9721192	0.0202053	0.2329027	0.4892029	0.2253186	0.4033468

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7872532	1.0000000	0.4614712	0.2888238	0.3971757	0.0384193	0.3037224	0.0918401	0.2448456	0.1913974	0.1467572	0.0403055	0.0399460	0.6724542	0.9724484	0.0202042	0.2326212	0.4680808	0.2240197	0.3141513
100	0.8107826	1.0000000	0.4614712	0.2888231	0.3971757	0.0326634	0.3037356	0.0404436	0.2368781	0.1913974	0.1002714	0.0402974	0.0399452	0.8126444	0.9724594	0.0202030	0.2326211	0.4427188	0.2240154	0.2182010
