xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
0.5517774	0.7954251	0.3358369	0.2202938	0.2836761	0.0608887	0.3033486	0.1450979	0.1277057	0.1783782	0.2311114	0.0227926	0.0353814	0.4722395	0.6872669	0.0092336	0.1748269	0.3338364	0.1330290	0.2781818
