"Time"	gadX	torR	hdeA	hdeB	yhiD
800	0.2070418	1.0543193	0.8059347	0.9579542	0.5325836
850	0.2062607	1.0195642	0.7233008	0.9493241	0.5052514
900	0.2131944	1.0081184	0.7743718	0.9728497	0.5731328
950	0.2015814	1.0574627	0.8485469	0.9458325	0.6322110
1000	0.1948718	1.1703757	0.7456083	0.9066457	0.6227198

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.1643090	0.8153296	0.7446904	0.9995017	0.4675417
100	0.0851695	0.8057120	0.7138654	0.9671531	0.4844284
150	0.0398458	0.7237938	0.7803889	0.8739283	0.5371782
200	0.0600441	0.6095555	0.7490012	0.8888997	0.4501324
250	0.0675933	0.6006948	0.7541500	0.8649318	0.4547181
300	0.0692566	0.6552783	0.7705002	0.8852887	0.5308007
350	0.0703713	0.8001056	0.7731230	0.8961766	0.5290959
400	0.0683267	0.8326810	0.7545311	0.9655642	0.5019843
450	0.0555016	0.8031487	0.7201655	0.9967873	0.6083206
500	0.0756289	0.7101048	0.8348516	1.0199756	0.5317096
550	0.2027067	0.8669822	0.7774435	0.9209526	0.5271489
600	0.2758105	0.9249542	0.7752994	0.9000206	0.5469258
650	0.2859251	0.9515241	0.7376477	0.9492688	0.5800099
700	0.2576573	1.0003125	0.6789167	0.9486399	0.5766027
750	0.2186720	1.0015902	0.6766260	0.8810118	0.5341234
800	0.2539801	0.9105317	0.7805424	0.9385678	0.5382098
850	0.2619354	0.9459496	0.6882947	0.9983874	0.5596617
900	0.2321865	1.0692210	0.7729787	0.9738196	0.5431551
950	0.1765871	1.0484205	0.7749471	0.9401751	0.5901770
1000	0.2300838	0.9383780	0.6783811	0.8066505	0.5635759

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.1548644	1.0937348	0.8029560	0.9477050	0.7489062
100	0.1272207	1.0365662	0.7521837	1.0113767	0.9959586
150	0.1233636	1.0318017	0.6815028	1.0461067	0.9527049
200	0.0976502	0.9935157	0.7079636	1.1127916	0.9481794
250	0.0971391	1.0071897	0.7854474	1.0581778	0.9893959
300	0.1054307	1.0109315	0.7518634	1.0185498	1.0089114
350	0.1170908	1.0100547	0.7005317	1.0362360	1.0237578
400	0.1013460	1.0557062	0.7229666	1.0500746	1.0547119
450	0.0939979	1.1262741	0.6825162	0.9462932	1.0333634
500	0.1069576	1.0712267	0.7858463	0.8955828	1.0239676
550	0.1935180	1.0308374	0.7733272	0.9307624	0.7895621
600	0.2434897	0.9523296	0.7033221	0.9390817	0.6500933
650	0.2704084	0.9309639	0.6625889	0.9712499	0.5377846
700	0.2765390	1.0047065	0.6779216	0.8700802	0.5911949
750	0.2177701	0.9037339	0.6737473	0.8664197	0.5944741
800	0.2488811	0.8942690	0.6790841	0.8674051	0.5605910
850	0.2675634	0.9587467	0.6518958	0.9016447	0.5793741
900	0.2434131	0.9812283	0.7255313	0.9382565	0.5448133
950	0.2733723	0.9603624	0.6695069	1.0488359	0.5045852
1000	0.2804984	0.9658259	0.7911679	1.0124086	0.5142290

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2358253	0.9638534	0.7760061	0.7949045	0.6473768
100	0.2179711	0.9868945	0.7474436	0.8234147	0.6108024
150	0.2184218	0.9360557	0.7728341	0.8486510	0.6157306
200	0.2938376	0.9363433	0.6785528	0.9532954	0.5918749
250	0.2077745	1.0443170	0.7933539	0.8762419	0.4699901
300	0.2305724	1.0350727	0.8382134	0.8913502	0.5776806
350	0.2317115	1.1096824	0.7631994	0.9276871	0.5899709
400	0.2188714	1.0397640	0.7178486	0.8678884	0.5833812
450	0.2334590	0.9563399	0.7563558	0.9147827	0.5618411
500	0.2671821	0.9972293	0.6933402	0.9391900	0.4953428
550	0.2543167	0.9961229	0.7043563	0.9331389	0.5211653
600	0.2320202	1.0701832	0.8330111	0.8998754	0.5653067
650	0.2200998	0.9652030	0.6787006	0.8756399	0.5383270
700	0.2110492	0.9705779	0.7482455	1.0204748	0.5812026
750	0.2510596	0.9582526	0.7239862	1.0027131	0.5087829
800	0.2514128	1.0144462	0.7071760	0.9584062	0.5622704
850	0.2295457	1.0439220	0.7281736	0.9882124	0.5162375
900	0.2165282	0.9577640	0.7843867	0.9805725	0.5052967
950	0.2525677	0.9324204	0.7444808	0.9303800	0.4117543
1000	0.2640244	1.0709820	0.7653388	0.9411620	0.4331699

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2601679	0.8350697	0.7802442	0.8991643	0.6159003
100	0.3264217	0.5012364	0.7018701	0.9168630	0.5687077
150	0.3266756	0.3244757	0.5730942	0.8748168	0.4842843
200	0.3961002	0.3199645	0.4995031	0.9442363	0.2806660
250	0.5072763	0.2964430	0.4860093	0.8681562	0.3024769
300	0.4935408	0.2779168	0.4258739	0.8130472	0.3457266
350	0.5841231	0.2267897	0.4334768	0.7650628	0.3099821
400	0.5513786	0.2819724	0.4430595	0.7919189	0.2781754
450	0.4715563	0.2742519	0.4682733	0.7429063	0.3686890
500	0.6102602	0.3100374	0.4645564	0.7733756	0.3113958
550	0.4678283	0.4981452	0.3920676	0.8313855	0.4133027
600	0.3448848	0.8173015	0.5781634	0.9149856	0.4138142
650	0.3173024	0.8881486	0.6133754	0.8778902	0.4436648
700	0.2683825	0.8518601	0.6051411	0.9733344	0.5689792
750	0.2359845	0.9114059	0.6930639	0.8845067	0.5219563
800	0.2556194	1.0399489	0.7080099	0.9016478	0.5017745
850	0.2508315	1.0716861	0.6788394	0.9502665	0.4046399
900	0.2281768	1.0791534	0.8418720	0.9273468	0.4844962
950	0.2208528	1.0327081	0.8157473	0.9042887	0.5343126
1000	0.2390630	0.9389266	0.7830085	0.8787500	0.5357503

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2267833	0.8990622	0.8005843	0.9424856	0.5113126
100	0.2283095	1.0001048	0.9095694	0.9289285	0.6257415
150	0.2801310	0.9336975	0.7398214	0.9499069	0.5343375
200	0.2394878	1.0042464	0.7553392	0.9664071	0.6177632
250	0.2344409	0.9569470	0.7904189	0.9837248	0.5703749
300	0.1889214	0.9011985	0.8402464	0.9490282	0.5785558
350	0.2173959	1.0415310	0.7849791	0.9849927	0.5706049
400	0.1909624	1.0244325	0.8396298	0.9143111	0.5497695
450	0.2496493	0.9491384	0.9156546	0.9176791	0.4642587
500	0.2663316	1.0540290	0.8781295	0.8863644	0.5425699
550	0.1972479	0.9338793	0.7102252	0.9659258	0.5298617
600	0.2714754	1.0541539	0.7464518	0.9167706	0.5548865
650	0.2895338	1.0564921	0.8939961	0.9182522	0.5077388
700	0.2908634	1.0803181	0.7989577	0.9631267	0.5361681
750	0.1970362	1.0500632	0.7771487	0.9415224	0.5111024
800	0.2201476	0.9906791	0.7324247	0.9722934	0.5093574
850	0.2505449	0.9771660	0.6799059	0.8789080	0.4564888
900	0.2688204	1.0493367	0.7447882	1.0091911	0.4941208
950	0.2152064	1.0653902	0.6758292	0.8875206	0.6029340
1000	0.2392591	0.9592316	0.6228877	0.8800861	0.5106175

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2266740	1.0377308	0.6775357	0.9179402	0.4807942
100	0.1805243	1.0914228	0.6751096	0.8474348	0.5443650
150	0.1598744	0.9659752	0.6458433	0.9272112	0.5229528
200	0.1718891	1.0308263	0.6531476	0.9378861	0.4500209
250	0.1663172	1.0133431	0.6428222	0.7923295	0.5181637
300	0.1624329	0.9395028	0.7153438	0.7914875	0.5583315
350	0.1501758	1.0455005	0.7611369	0.8710503	0.5292471
400	0.1653460	0.9983469	0.7183293	0.8250680	0.5247349
450	0.1226181	1.0814834	0.6808615	0.9428513	0.4872136
500	0.1644492	1.0136152	0.8155109	0.9122921	0.5074527
550	0.2448117	0.9770471	0.8419490	0.9815689	0.5218224
600	0.2496151	0.9476778	0.7325459	0.9684247	0.5698238
650	0.2649378	1.0207482	0.7312041	0.9113894	0.5330423
700	0.2719424	1.0501251	0.7119184	0.9037878	0.5092490
750	0.2566054	1.0225133	0.7668732	0.9285509	0.5614531
800	0.2509485	0.9413025	0.7079946	0.9268676	0.6067959
850	0.2360194	0.9817406	0.6821242	0.8972430	0.5531081
900	0.2226299	1.0273649	0.7064023	0.8058806	0.5601341
950	0.2717107	1.0458136	0.6777504	0.8794635	0.5581183
1000	0.2268059	0.9931675	0.7235946	0.9607449	0.5703661

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2948668	0.9395336	0.7475343	0.9508017	0.4923003
100	0.2727745	0.9790051	0.6783593	0.8185749	0.4958036
150	0.2561023	1.0028820	0.7659244	0.9364695	0.5721315
200	0.2106640	0.9282062	0.8587830	0.8990880	0.5472658
250	0.2801985	0.8947087	0.7702874	0.8457229	0.5493170
300	0.2466811	0.9473756	0.5875274	0.9839028	0.5044089
350	0.2319863	0.9543507	0.7158918	0.9405686	0.5649765
400	0.2211082	0.9005523	0.6610429	0.8677151	0.5006638
450	0.2705091	0.9342146	0.7303572	0.9954277	0.5846890
500	0.2826166	0.9556512	0.6674647	0.9575549	0.5494165
550	0.2680635	1.0046774	0.7133146	0.9662226	0.5584143
600	0.2632937	1.0163878	0.6556991	0.9192577	0.5533343
650	0.2387375	1.0321777	0.7020833	0.9669765	0.5881469
700	0.2315149	1.0920471	0.7399917	0.8775100	0.5092068
750	0.2478791	1.1311778	0.7622088	0.9398047	0.4931671
800	0.2783253	1.1022382	0.7743221	0.9575384	0.5502037
850	0.2702783	1.0210092	0.6068141	0.9393807	0.5966607
900	0.2658288	0.9826523	0.7222551	1.0152537	0.5841477
950	0.2961435	1.0374714	0.6721361	0.9258636	0.5132763
1000	0.2927799	1.0060480	0.6876692	0.8231784	0.5831746

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2908986	1.0381969	0.6700656	0.8110786	0.6216101
100	0.1967650	1.0032456	0.7385173	0.9126948	0.5216920
150	0.2566165	0.9389660	0.7132527	0.9059873	0.5607390
200	0.2821485	0.9358877	0.8366903	0.9692006	0.5136474
250	0.2854861	0.9871267	0.8460391	0.9010350	0.5142344
300	0.2271183	1.0402492	0.7418760	0.9087137	0.4999194
350	0.2240594	0.9955170	0.7390988	0.8757263	0.5050398
400	0.2217788	0.9262292	0.7095433	0.9318715	0.5297657
450	0.2715070	1.0062550	0.7671958	0.9738616	0.5381081
500	0.2505275	0.9590293	0.7524238	0.9513940	0.4796295
550	0.2265162	0.9736630	0.7614082	1.0227718	0.5307094
600	0.2513356	1.0081684	0.7978841	0.9379586	0.5400330
650	0.2517730	0.9392069	0.7598932	0.9289486	0.5039830
700	0.2691554	0.9123845	0.8212384	0.8965360	0.5122003
750	0.2787704	1.0098245	0.7720138	0.8932391	0.5346745
800	0.2500694	1.1288132	0.7168242	0.8358156	0.5833509
850	0.2568815	1.0990350	0.8127595	0.8862467	0.5883276
900	0.2026581	1.0336042	0.8590241	0.8485768	0.5168764
950	0.2273327	0.9768923	0.7692733	0.8976437	0.4704735
1000	0.2729609	0.9423811	0.7390806	0.8782440	0.5154040

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.1524046	0.7922017	0.7893712	0.8812227	0.5739345
100	0.1197405	0.4983203	0.7247012	0.8084556	0.6017401
150	0.0687229	0.3109804	0.6395143	0.8515698	0.4316775
200	0.0541396	0.2831104	0.4889729	0.7530267	0.3826334
250	0.0725444	0.2479188	0.4520809	0.6491003	0.2900545
300	0.0684104	0.2196529	0.3574847	0.6451779	0.1874161
350	0.0933525	0.2094344	0.3085251	0.5698427	0.1286975
400	0.0527323	0.1942234	0.2517304	0.5371528	0.0862046
450	0.0553460	0.2355856	0.2636501	0.4882951	0.0983354
500	0.0930472	0.1964147	0.3009895	0.4885052	0.1230930
550	0.3274513	0.5094736	0.3187569	0.4913336	0.1843609
600	0.3223453	0.8158906	0.4538203	0.6909146	0.3996278
650	0.3148931	0.9474250	0.6064279	0.7750057	0.4391340
700	0.2753753	0.9538555	0.6780580	0.9769980	0.6318805
750	0.2800645	1.0255514	0.7935325	1.0230362	0.5631836
800	0.2374974	0.9777454	0.7958438	0.9438861	0.5368690
850	0.2371211	0.9868284	0.8149931	0.8665737	0.5409982
900	0.2210842	1.0063706	0.8109376	0.9825061	0.5702970
950	0.2110459	0.9173145	0.8107156	0.9586732	0.5513093
1000	0.2369449	1.0311982	0.7335592	0.9209149	0.5553474

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2667735	0.8586415	0.7766644	0.8976252	0.5484876
100	0.2369255	0.9485425	0.7742897	0.9223272	0.6072998
150	0.2441217	0.9151779	0.7421811	0.9010742	0.5404443
200	0.2163274	1.0664499	0.6744890	0.9638065	0.5443035
250	0.1724132	1.0514204	0.7571755	0.9680916	0.4830646
300	0.1750316	0.9760579	0.7680348	0.9026817	0.4452443
350	0.2641639	1.1182255	0.8819908	0.8136914	0.5155670
400	0.2370074	1.0476300	0.7366989	0.8119526	0.5421607
450	0.2172398	0.9997289	0.7587049	0.8630609	0.5823627
500	0.2000757	1.0184595	0.7826845	0.9309988	0.5510858
550	0.2033349	1.0120708	0.7895898	0.9675788	0.5452717
600	0.2152189	1.0266909	0.7187526	1.0661145	0.5100290
650	0.2470891	0.9669737	0.6776472	0.9758183	0.5226409
700	0.2810052	1.0267746	0.7091094	0.9214837	0.5576639
750	0.2336524	0.9780894	0.7306727	0.9005525	0.5374600
800	0.2927513	1.1566174	0.7283149	0.8977682	0.5420592
850	0.2264728	1.0396396	0.8488702	0.9736468	0.5367100
900	0.1992378	1.0066470	0.8579052	0.9496999	0.5468371
950	0.2166835	0.9360592	0.7506970	0.9056135	0.6019388
1000	0.2803813	0.9031819	0.7737420	0.9054086	0.5818461

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2827649	0.6682814	0.7106631	0.9878625	0.5742679
100	0.3370918	0.3148564	0.7175332	1.0186892	0.5210949
150	0.4522466	0.1491370	0.5160559	0.8926881	0.2903552
200	0.6861881	0.0822944	0.3995679	0.7512423	0.2473133
250	0.7773322	0.0673940	0.3512831	0.6182810	0.2681579
300	0.8683632	0.0524949	0.3762810	0.5999527	0.3067455
350	0.8360641	0.0561629	0.3858822	0.6028641	0.3594643
400	0.9247318	0.0662257	0.4499863	0.5695648	0.3292004
450	0.8943198	0.0684684	0.3893680	0.6986020	0.4069436
500	0.8004624	0.0813830	0.4021020	0.5993405	0.3347560
550	0.8011057	0.4101161	0.4121766	0.6545314	0.3834671
600	0.5285613	0.7209870	0.5496568	0.7159876	0.5235790
650	0.3509437	0.7989889	0.6567687	0.8947201	0.5412851
700	0.3050038	0.8594896	0.7288457	0.9989714	0.5971847
750	0.2247612	0.9399987	0.7969384	0.9448805	0.5376159
800	0.2476701	0.9205236	0.6991187	0.9447863	0.5505103
850	0.3008419	0.9779315	0.6504481	0.9848950	0.5456179
900	0.2433067	0.9736454	0.6249442	0.9270666	0.5578791
950	0.2321527	0.9393169	0.7272993	0.9153654	0.5032916
1000	0.2427064	0.9898351	0.6945619	0.9860602	0.5056068

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2544467	1.1016233	0.6505984	1.0155525	0.5652937
100	0.1679592	1.0679109	0.7327059	0.9530539	0.5934322
150	0.2655813	0.9476275	0.7090522	0.9170982	0.5699885
200	0.2359426	0.9369414	0.6732997	0.8910487	0.5495817
250	0.2555127	1.0179305	0.7118399	0.8719185	0.4980542
300	0.2679776	1.0618298	0.7290156	0.9134263	0.4867924
350	0.2344808	1.0190327	0.7520053	0.8636772	0.4656875
400	0.2157809	1.1147222	0.7460938	0.8637135	0.5052664
450	0.2063025	1.0278704	0.7563305	0.9021017	0.4964940
500	0.2123463	0.9621355	0.7864645	0.9227239	0.5160081
550	0.2778368	1.0119681	0.6821559	0.9479037	0.4405790
600	0.2344516	1.0820422	0.7089701	0.9045697	0.4816922
650	0.2539700	1.0658031	0.7521738	0.9398900	0.5314259
700	0.2706246	0.9853749	0.6920046	0.9217058	0.5867501
750	0.1952682	1.0563825	0.7412555	0.8643196	0.5775825
800	0.2301274	1.0854515	0.7887311	0.9542627	0.5443617
850	0.2008382	0.9982356	0.7481925	0.9623432	0.5287049
900	0.2532175	1.0273032	0.6995999	0.9574810	0.4916799
950	0.2996921	1.0089730	0.6452475	0.8776457	0.4821651
1000	0.2473614	0.9955247	0.7275098	0.8715958	0.5163476

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.1389485	1.0313732	0.7827949	0.9301966	0.6132679
100	0.0677490	0.9189760	0.7640171	0.9214628	0.5619029
150	0.0475511	1.0251494	0.7138383	0.9384544	0.5522859
200	0.0468517	1.1668365	0.8520505	1.0118636	0.5429914
250	0.0361407	1.0800585	0.7539652	1.0044545	0.5368571
300	0.0360514	0.9816741	0.7179788	1.0763161	0.5616384
350	0.0484769	1.0287689	0.8044857	0.9954118	0.5015858
400	0.0409253	1.0130322	0.7533967	0.9809912	0.4955359
450	0.0356355	1.1307609	0.7313482	0.8915431	0.4383110
500	0.0339110	1.0252379	0.9225192	0.8710847	0.5071693
550	0.1222165	0.9346655	0.8362913	0.8077113	0.5895041
600	0.2144692	0.9894523	0.6730192	0.9401152	0.5682148
650	0.2100542	1.0553065	0.7204795	0.8137725	0.5343019
700	0.1758807	0.9610342	0.7235443	0.7394635	0.5417711
750	0.2166903	1.0642174	0.7508451	0.8071543	0.5674995
800	0.1952863	1.1093666	0.8447168	0.7955315	0.5464510
850	0.2543403	1.0324271	0.7763098	0.9132721	0.5284106
900	0.2177180	0.9905050	0.7380424	0.9530063	0.5930758
950	0.2576742	0.9779926	0.7931529	0.9268765	0.5586580
1000	0.2419739	0.9556953	0.7422081	0.9565209	0.5699193

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2636782	1.0481191	0.9075647	1.0580154	0.5311405
100	0.2435838	1.0890897	0.9755319	1.0480930	0.6026276
150	0.2372960	1.0561440	0.9988586	1.0316069	0.5401154
200	0.2039112	1.0276622	0.8948710	1.0408191	0.5035440
250	0.2228782	0.9803028	0.8858803	0.9391120	0.4889785
300	0.2782452	0.8585071	0.9104414	0.9126496	0.5723304
350	0.3087583	0.8947371	1.0012834	0.9733479	0.6182788
400	0.2525582	0.9958563	0.9844624	0.9419483	0.5477727
450	0.2282558	0.9184168	0.8399306	1.1099538	0.5056682
500	0.3021279	0.9548319	0.9697539	1.0146246	0.5349574
550	0.2301524	1.0285578	0.8608189	0.9590060	0.5796655
600	0.2317211	1.0649142	0.7996427	0.9924682	0.5330872
650	0.2239390	1.0629984	0.7116645	0.9312383	0.5330390
700	0.2422466	1.1444713	0.6965901	0.9602821	0.5404753
750	0.2216781	1.0236811	0.7767010	1.0653376	0.5798308
800	0.2361786	0.9281632	0.8590752	0.9915980	0.5975764
850	0.2909392	0.9111286	0.7873478	1.0169299	0.4700065
900	0.3183905	1.0164152	0.7942392	0.9348343	0.5498773
950	0.2786537	1.0316178	0.7614589	0.9495507	0.5372083
1000	0.2712595	1.0907293	0.7278036	0.9291606	0.4921359

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2424376	1.0289306	0.7952921	1.0045590	0.5272487
100	0.2239944	1.0424028	0.8773010	0.9332379	0.5621996
150	0.2721256	1.0170610	0.8985986	0.9406844	0.6207295
200	0.2060305	1.0417699	0.8880893	1.0265977	0.5639580
250	0.2364490	1.0339771	0.8987236	1.0072714	0.5129667
300	0.2069451	1.0136270	0.9903918	1.0473567	0.5643413
350	0.2287761	0.9602154	0.8884210	0.9236365	0.5047172
400	0.2736851	1.0236189	0.8968058	0.8730852	0.5549261
450	0.2947797	0.9312844	0.8514668	0.9069303	0.5113701
500	0.3007478	0.9413404	0.8478474	1.0209479	0.5189588
550	0.2016446	0.9322071	0.8574350	0.9528368	0.5503226
600	0.2291516	0.9922571	0.8437713	0.8093120	0.5729857
650	0.2844026	0.9713434	0.6709673	0.8791076	0.6702178
700	0.2932769	0.9694333	0.7048576	1.0173144	0.4985999
750	0.2531681	0.9514082	0.7166595	0.9098313	0.5854502
800	0.2603738	0.9931430	0.7526677	0.9051463	0.5219622
850	0.2805331	0.9615597	0.7764004	0.9473357	0.4728926
900	0.3075482	0.9508019	0.8222517	0.8801235	0.4402508
950	0.3203395	0.9354866	0.7922372	1.0913536	0.5545611
1000	0.2911051	0.9372152	0.7898017	1.0124966	0.5901129

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.2504885	0.9994102	0.9386131	0.9539683	0.6866764
100	0.2474928	0.9662592	0.9300909	0.8485516	0.9488732
150	0.2114839	1.0048945	0.9591612	0.8726707	0.9303198
200	0.2651823	0.9448743	1.0407900	0.8656612	0.9621297
250	0.2249956	0.9915762	1.0250265	0.8472796	1.0447117
300	0.2276630	0.9990716	1.0128139	0.7791316	1.0406904
350	0.2020728	1.1002940	0.9387942	0.7685954	1.0666295
400	0.1939260	1.0086355	1.0046108	0.8070364	1.0489694
450	0.2534969	1.0711658	0.9564961	0.8452737	1.0376875
500	0.2396555	1.0981985	1.0454128	0.8341797	0.9749506
550	0.2230004	1.0078454	0.8630195	0.8948519	0.7991474
600	0.2444394	0.9917876	0.8356510	0.9696991	0.5825971
650	0.2579888	0.9688474	0.7532458	0.9185263	0.6121973
700	0.2263587	1.0439572	0.7091819	0.8657455	0.5358189
750	0.1873918	1.0577460	0.8287953	0.9123498	0.5570755
800	0.2091818	1.0752859	0.8252313	0.9159386	0.5946212
850	0.2278994	1.0157571	0.7882489	0.8234473	0.5953398
900	0.2524607	1.0409225	0.7455157	0.8020138	0.6271994
950	0.2716877	0.9681316	0.7724664	0.8099300	0.5589887
1000	0.2836247	0.9773043	0.7519644	0.9185229	0.5628689

0	0.2523870	0.9552830	0.7982117	1.0216073	0.5158499
50	0.1510715	1.0117973	0.7474666	0.9913489	0.6284748
100	0.0917185	1.0235443	0.8657909	0.9724129	0.5895170
150	0.0915900	1.0523994	0.7070275	0.9230007	0.5559624
200	0.0892650	0.9812778	0.8429271	1.0080386	0.5526780
250	0.1297069	1.0239986	0.8198650	1.0050512	0.5003241
300	0.1251054	0.9014001	0.7602487	1.0268151	0.5917494
350	0.1172463	0.9322833	0.7978721	0.9334313	0.5095417
400	0.1338506	0.9795684	0.8881918	0.8939050	0.5259593
450	0.1448489	1.1045055	0.9086171	0.8775547	0.5587270
500	0.1214244	1.0664959	0.8628393	0.8803278	0.6222510
550	0.1668333	1.1333101	0.9004415	0.8560682	0.6042977
600	0.2026906	1.0389168	0.8116793	0.9570509	0.5793829
650	0.2191947	1.0998036	0.8103447	0.9663585	0.6169610
