"Time"	gadX	torR	hdeA	hdeB	yhiD
50	0.2435313	1.0000000	0.8034158	0.9188919	0.5419141
100	0.2435277	1.0000000	0.8510328	0.9189208	0.5418887
150	0.2435268	1.0000000	0.8702322	0.9189292	0.5418819
200	0.2435266	1.0000000	0.8766915	0.9189316	0.5418801
250	0.2435266	1.0000000	0.8786992	0.9189323	0.5418796
300	0.2435266	1.0000000	0.8792977	0.9189325	0.5418795
350	0.2435266	1.0000000	0.8794719	0.9189326	0.5418794
400	0.2435266	1.0000000	0.8795218	0.9189326	0.5418794
450	0.2435266	1.0000000	0.8795360	0.9189326	0.5418794
500	0.2435266	1.0000000	0.8795400	0.9189326	0.5418794
550	0.2435266	1.0000000	0.8226037	0.9189326	0.5418794
600	0.2435266	1.0000000	0.7749900	0.9189326	0.5418794
650	0.2435266	1.0000000	0.7557914	0.9189326	0.5418794
700	0.2435266	1.0000000	0.7493323	0.9189326	0.5418794
750	0.2435266	1.0000000	0.7473246	0.9189326	0.5418794
800	0.2435266	1.0000000	0.7467261	0.9189326	0.5418794
850	0.2435266	1.0000000	0.7465520	0.9189326	0.5418794
900	0.2435266	1.0000000	0.7465021	0.9189326	0.5418794
950	0.2435266	1.0000000	0.7464879	0.9189326	0.5418794
1000	0.2435266	1.0000000	0.7464839	0.9189326	0.5418794

0	0.2435474	1.0000000	0.7464636	0.9187914	0.5420054
50	0.2435313	1.0000000	0.8494435	0.8966989	0.7524673
100	0.2435277	1.0000000	0.9355514	0.8762637	0.9125318
150	0.2435268	1.0000000	0.9702710	0.8670765	0.9697787
200	0.2435266	1.0000000	0.9819517	0.8636365	0.9866269
250	0.2435266	1.0000000	0.9855825	0.8624493	0.9911519
300	0.2435266	1.0000000	0.9866649	0.8620574	0.9923042
350	0.2435266	1.0000000	0.9869798	0.8619313	0.9925876
400	0.2435266	1.0000000	0.9870701	0.8618914	0.9926556
450	0.2435266	1.0000000	0.9870957	0.8618790	0.9926716
500	0.2435266	1.0000000	0.9871030	0.8618751	0.9926753
550	0.2435266	1.0000000	0.8841397	0.8840670	0.7821223
600	0.2435266	1.0000000	0.7980355	0.9045307	0.6220327
650	0.2435266	1.0000000	0.7633168	0.9137261	0.5647793
700	0.2435266	1.0000000	0.7516363	0.9171685	0.5479295
750	0.2435266	1.0000000	0.7480056	0.9183563	0.5434041
800	0.2435266	1.0000000	0.7469232	0.9187485	0.5422517
850	0.2435266	1.0000000	0.7466083	0.9188746	0.5419683
900	0.2435266	1.0000000	0.7465180	0.9189145	0.5419003
950	0.2435266	1.0000000	0.7464924	0.9189270	0.5418843
1000	0.2435266	1.0000000	0.7464851	0.9189309	0.5418805

0	0.2435474	1.0000000	0.7464636	0.9187914	0.5420054
50	0.1743395	1.0000000	0.7747513	0.9183506	0.5405945
100	0.1280998	1.0000000	0.7979474	0.9162503	0.5366703
150	0.1135175	1.0000000	0.8071029	0.9142256	0.5339604
200	0.1096528	1.0000000	0.8101268	0.9130431	0.5327791
250	0.1086984	1.0000000	0.8110515	0.9124938	0.5323560
300	0.1084707	1.0000000	0.8113230	0.9122694	0.5322197
350	0.1084173	1.0000000	0.8114010	0.9121847	0.5321786
400	0.1084049	1.0000000	0.8114230	0.9121545	0.5321668
450	0.1084021	1.0000000	0.8114292	0.9121442	0.5321635
500	0.1084014	1.0000000	0.8114310	0.9121407	0.5321626
550	0.1775931	1.0000000	0.7827943	0.9125145	0.5325605
