"Time"	gadX	torR	hdeA	hdeB	yhiD
500	0.2557132	0.9403254	0.6704392	0.9413310	0.5805922
550	0.2215715	0.8990399	0.7437265	0.8371726	0.5741847
600	0.2393018	0.9523581	0.6860141	0.9284608	0.5560602
650	0.2174011	0.9489111	0.7015956	0.9072635	0.5189643
700	0.2392463	1.0553344	0.7446919	0.8970226	0.4872100
750	0.2174157	0.9905083	0.7010368	0.9164166	0.5099970
800	0.2476196	1.0164830	0.7012183	0.8933954	0.5901152
850	0.2456787	0.9271251	0.6771424	0.9812489	0.5960886
900	0.2280640	0.9726111	0.7662135	0.9886312	0.6007880
950	0.2485293	1.0449510	0.7594341	0.8688573	0.5921957
1000	0.2442457	1.0022020	0.7552386	0.8721749	0.5702600

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.1981584	0.9516756	0.6941964	0.9496640	0.5719944
100	0.2341491	0.9707505	0.7767328	0.9477493	0.5109564
150	0.2684916	0.9626150	0.6998419	0.9340203	0.5446225
200	0.2704625	0.9605689	0.8262711	0.8466321	0.4533393
250	0.2537750	1.0059378	0.7786273	0.8603080	0.5329636
300	0.2134688	1.0469506	0.6960590	0.8992693	0.4862512
350	0.2334658	1.0142511	0.7308292	0.8798851	0.5463287
400	0.2533923	0.9952310	0.6700175	0.9389981	0.4704732
450	0.2540801	0.9848349	0.7310675	0.9202510	0.5238918
500	0.2791110	1.0076417	0.7912972	0.8861158	0.5191146
550	0.2425935	1.0088481	0.7994905	1.0016111	0.5542316
600	0.2181285	1.0390378	0.7804657	0.8957534	0.4994127
650	0.2600853	0.9933910	0.7898000	0.9165291	0.5124927
700	0.2714196	1.0289924	0.7790050	0.9807690	0.5447614
750	0.2400842	1.0969404	0.7130722	0.8895308	0.5803774
800	0.2393547	1.1684710	0.7605888	0.8878260	0.5761987
850	0.2674685	1.1505420	0.7928273	0.9769003	0.5484662
900	0.2243531	1.0316870	0.8404586	0.8861403	0.4656657
950	0.2188981	1.0024870	0.7758935	0.8870000	0.4982018
1000	0.2439471	0.9388634	0.7432890	0.9175493	0.5940230

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.0509315	0.3480484	0.7257293	0.8545679	0.5438908
100	0.0670039	0.2225727	0.6660507	0.8295629	0.5292409
150	0.0752925	0.2039676	0.5089956	0.9117974	0.4628835
200	0.0633429	0.2034846	0.4171502	0.7047160	0.2817745
250	0.0857402	0.1771878	0.4218636	0.6879726	0.1928955
300	0.0785589	0.2026726	0.3231346	0.5553885	0.1297709
350	0.0811467	0.2126861	0.2953629	0.4533171	0.1179344
400	0.0614817	0.2190349	0.3095259	0.4570875	0.1364018
450	0.0565508	0.2286187	0.3154667	0.4974256	0.1152668
500	0.0940742	0.1825168	0.2921936	0.4945827	0.0830102
550	0.4164195	0.8720398	0.4658718	0.6970682	0.2156624
600	0.3082208	0.9755230	0.6105234	0.8774558	0.4925795
650	0.2542993	0.9830385	0.7129883	0.9625369	0.5633700
700	0.2986505	0.8976616	0.6742988	0.9163509	0.5654944
750	0.2332524	1.0462553	0.7803951	0.9431106	0.5543977
800	0.2343679	0.9845962	0.7374946	0.9045006	0.5584243
850	0.2336101	1.0865809	0.7378511	0.9102722	0.5510187
900	0.2193947	0.9603933	0.7569626	0.8891926	0.5426175
950	0.2068316	0.9916881	0.7242379	0.9292664	0.5344497
1000	0.2488051	1.0245185	0.6983110	0.9314522	0.5050805

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.2782238	0.9484530	0.7679699	0.8822560	0.5912370
100	0.2317377	1.0284717	0.7499456	0.8718456	0.4904135
150	0.2467458	1.0557020	0.7011401	0.9130250	0.5065918
200	0.2314468	1.0225436	0.6866666	0.8949883	0.5583787
250	0.2324950	0.9613984	0.7364886	0.8762328	0.5563788
300	0.2675553	0.9879246	0.7945833	0.9283784	0.5057072
350	0.2290000	1.0848970	0.7958063	0.9023696	0.5270680
400	0.2043517	0.9525196	0.7549834	0.8912135	0.4700511
450	0.2208546	0.9357644	0.7463974	0.9953519	0.6172981
500	0.2309369	1.0323286	0.7229013	0.9418827	0.5199541
550	0.2257891	1.0251229	0.7138408	0.9363253	0.5479581
600	0.2198192	0.9611048	0.7510661	1.0238395	0.4982126
650	0.2431073	0.9811724	0.7483906	0.9749332	0.5378581
700	0.2308398	1.0763026	0.7235127	0.8985384	0.5315010
750	0.2118033	1.0728164	0.7087835	0.9355853	0.5196433
800	0.1923588	0.9799245	0.7506358	0.9106543	0.5113456
850	0.1608232	1.0256346	0.8375501	0.9660215	0.6079534
900	0.2474973	0.9843627	0.7708116	0.9032817	0.5461725
950	0.2491633	0.9535985	0.7429335	0.8960972	0.6120003
1000	0.2926940	0.9337332	0.7567675	0.9211642	0.5999339

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.3423952	0.2414590	0.7193992	1.0116710	0.5333872
100	0.4524751	0.0647758	0.5442709	1.0226683	0.3809327
150	0.5888822	0.0573738	0.4587689	0.7386340	0.2218890
200	0.7408214	0.0602893	0.4009405	0.6695106	0.2507479
250	0.8691726	0.0383077	0.3675611	0.6442502	0.2765729
300	0.8688851	0.0472671	0.3916377	0.6281531	0.3533591
350	0.8679132	0.0623496	0.4249246	0.5564885	0.3682003
400	0.8318737	0.0566880	0.4110309	0.6660320	0.4419915
450	0.8668744	0.0564087	0.4073596	0.6511588	0.3217733
500	0.8905193	0.0758457	0.4126328	0.6413294	0.3111412
550	0.6049300	0.7731914	0.4434624	0.6993624	0.4547174
600	0.3822348	0.9320581	0.6168401	0.9003358	0.5835042
650	0.2709154	0.9440572	0.7030349	0.9421336	0.6035172
700	0.3027590	0.9975096	0.7266414	0.9825290	0.5499518
750	0.2481544	0.9904137	0.7370912	0.8995637	0.5357048
800	0.2607831	0.9858354	0.6962667	0.9105322	0.5287417
850	0.2554039	1.0126832	0.7037227	0.9700275	0.5060408
900	0.2518151	1.0045600	0.6737373	0.9472572	0.5335206
950	0.2538906	0.9054627	0.7285237	0.9693768	0.5465544
1000	0.2148738	0.9107373	0.6506870	0.8694407	0.5764339

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.2509179	1.0210762	0.7002580	0.9339566	0.5869810
100	0.2203487	0.9766984	0.6953390	0.9308366	0.5033067
150	0.2753707	0.9404000	0.6534467	0.9562754	0.5771081
200	0.2537020	0.9895148	0.7158204	0.8651798	0.5597216
250	0.2522859	1.0438465	0.7261960	0.8262842	0.4930599
300	0.2476370	1.0073894	0.6991617	0.8714362	0.5047867
350	0.1866810	0.9447223	0.7366890	0.9962243	0.4952123
400	0.2072668	1.0195783	0.6729766	0.9873412	0.4986808
450	0.2345953	0.9278115	0.6917393	0.9506692	0.4725875
500	0.2227944	0.9837481	0.7173666	0.9723010	0.4875683
550	0.2150358	1.0647236	0.7025432	0.9341365	0.4815258
600	0.2102623	1.0437980	0.7655022	0.8970199	0.5133929
650	0.2197258	1.0312432	0.7834249	0.9042497	0.5446531
700	0.2563326	1.0417530	0.6431534	0.9409289	0.6058976
750	0.2296212	1.0928700	0.7558761	0.9777993	0.5654649
800	0.2200397	0.9766756	0.8133895	0.9270845	0.4902644
850	0.2924176	1.0167550	0.7487588	0.8921571	0.5874237
900	0.2206844	0.9433327	0.7239919	0.8696468	0.5558977
950	0.2639334	1.0241014	0.7306609	0.8456246	0.5092486
1000	0.2129512	0.9653701	0.7660009	0.9069985	0.5271083

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.0518295	0.9790214	0.7545999	0.9567622	0.6437124
100	0.0258853	1.0022957	0.8194680	0.9979167	0.5669077
150	0.0352262	1.0962139	0.7683231	1.1083845	0.5066943
200	0.0359226	0.9882638	0.7405228	1.0147307	0.5034646
250	0.0289052	0.9823271	0.7171371	0.9917110	0.5805983
300	0.0426803	1.0415151	0.7487688	1.0042688	0.5332762
350	0.0376765	1.0193683	0.7753920	0.9863303	0.4713085
400	0.0333825	1.0464533	0.7213320	0.9384557	0.4630080
450	0.0493320	1.0357430	0.7161532	0.9911397	0.4316264
500	0.0346679	0.9840661	0.7082274	0.9821279	0.5226877
550	0.1929923	0.8802348	0.7828170	0.9261153	0.5240000
600	0.2346143	1.0554624	0.7404130	0.8629109	0.5738315
650	0.2228339	1.0485064	0.7102396	0.8784780	0.4823512
700	0.2538077	0.9997121	0.7370723	0.8727696	0.5083494
750	0.2367748	0.9643523	0.7708567	0.8498114	0.5815560
800	0.2300740	0.9659096	0.7697270	0.8896628	0.5190334
850	0.2265243	1.0605052	0.7603445	0.8790549	0.5932880
900	0.2227780	1.0688354	0.7359381	0.9129957	0.5944014
950	0.2391671	0.9855500	0.7368990	0.9074044	0.5249459
1000	0.2472050	1.0853463	0.7191011	0.8576002	0.5164368

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.2255399	1.0005875	0.9879025	1.0196341	0.5760539
100	0.2059174	0.9563167	1.0695549	1.0344481	0.5282022
150	0.2127560	0.9579147	0.9866714	1.0133885	0.5234157
200	0.2106097	0.9883118	0.9160540	1.0401582	0.5879208
250	0.2442682	0.8660113	0.9272256	1.0316617	0.4762968
300	0.3015644	0.8767340	1.0332165	0.9901699	0.5728678
350	0.2095631	1.0276287	0.9473920	0.9381856	0.5117187
400	0.2465245	1.0244147	0.9581426	1.0216740	0.5276437
450	0.2490264	0.9257674	0.9335775	1.0289589	0.5253291
500	0.2721336	0.9803265	0.9973647	0.9327038	0.5403907
550	0.2485613	1.0783557	0.7951124	0.9488665	0.5011223
600	0.2311481	1.0421984	0.7676497	0.9820785	0.4901023
650	0.2201834	1.0562180	0.7102096	0.8594804	0.4782150
700	0.2016701	1.1869963	0.7740948	0.9063009	0.4972145
750	0.2398831	0.9163756	0.8105430	1.0351404	0.4921247
800	0.2354764	1.0147776	0.7329814	0.9380812	0.4921403
850	0.3040821	1.0305199	0.7247962	0.9451487	0.4447600
900	0.2340343	1.0297168	0.7603020	0.9203093	0.5986180
950	0.2095885	1.0224478	0.7092226	0.8946647	0.5529381
1000	0.2268100	0.9982906	0.7315597	0.9365550	0.5207997

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.2259066	1.0874739	0.8493367	0.8814667	0.5661914
100	0.2276535	1.0270565	0.9472733	0.8604892	0.5365858
150	0.2486696	1.0554392	0.9460863	0.9754030	0.6068581
200	0.2226664	0.9743863	0.9829792	0.9995878	0.5350493
250	0.2309805	0.9599211	0.8993144	0.8652294	0.5521881
300	0.2345860	0.9867703	0.8831672	0.8769322	0.4866280
350	0.2277251	1.0050487	0.8391468	0.8731657	0.4905612
400	0.2736128	1.0204861	0.8335708	0.8978094	0.4957456
450	0.3164113	0.9780390	0.8335438	0.9876132	0.5946970
500	0.2687341	0.8958239	0.7880914	0.8857425	0.5418716
550	0.2305591	0.9527812	0.6927472	0.8456948	0.5766881
600	0.2343688	1.0231048	0.7202028	0.8941874	0.5456418
650	0.2800418	1.0177735	0.6960237	0.9209114	0.5363725
700	0.2190638	1.0609417	0.7688482	0.9069184	0.5162180
750	0.2221560	0.9868950	0.6873238	0.8943596	0.5372600
800	0.2277402	1.0517032	0.6883841	0.9734579	0.4952816
850	0.2990356	0.9717733	0.7565116	1.0069937	0.4835291
900	0.2682735	0.9923686	0.7917946	0.9505175	0.4821621
950	0.3058895	1.0164227	0.7490533	1.0567566	0.5699494
1000	0.2584091	0.9623223	0.7331048	0.9156718	0.5411800

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.2890568	1.0171804	0.9199852	0.9342843	0.8473512
100	0.2461939	1.0376511	0.9985426	0.8913975	0.9352978
150	0.1976013	0.9526391	0.9830069	0.8697765	0.9241839
200	0.2035273	1.0574677	1.0604049	0.8351572	0.9384916
250	0.2468268	1.1176958	1.0182135	0.8590745	1.0242631
300	0.2532064	1.0274218	1.0008844	0.8575242	1.0164976
350	0.2150501	1.0227556	0.9543081	0.9007516	1.0063601
400	0.2657886	1.0347652	1.0006736	0.7905380	1.0630752
450	0.2530495	1.0022086	1.0291069	0.8906233	1.0040176
500	0.2290887	1.0090281	1.0363328	0.8594795	0.9347116
550	0.2712831	1.0049710	0.8297098	0.9378814	0.6308828
600	0.2429261	1.0285014	0.8282371	0.9632844	0.5883468
650	0.2521195	1.0231293	0.7454191	0.9208399	0.5537560
700	0.2496390	1.0271175	0.7576965	0.9344793	0.5556787
750	0.2030971	1.0665392	0.8277037	0.9269542	0.5595388
800	0.1981101	0.9506107	0.8132394	0.9471629	0.5060284
850	0.2287965	0.9997319	0.7945128	0.7873226	0.5781322
900	0.2831454	1.0607906	0.7306008	0.9088754	0.6088247
950	0.2297750	0.9532492	0.6921782	0.9781388	0.5297423
1000	0.2685738	1.0311147	0.7428670	0.8912163	0.4716191

0	0.2739897	1.0360596	0.7740324	0.9972861	0.5398690
50	0.0964073	0.9918864	0.8521905	0.9309113	0.5927928
100	0.0936190	0.9558840	0.8091873	0.9189967	0.5973093
150	0.0929619	0.9860553	0.8010597	0.9091251	0.5875998
200	0.0713503	0.9793965	0.8156956	0.9277262	0.5171385
250	0.1173551	1.0467205	0.8012377	0.9284261	0.5355295
300	0.1052775	0.9082605	0.7372418	0.9364944	0.5211551
350	0.1045133	0.9568021	0.8602182	0.8629349	0.5661854
400	0.1184171	1.0488376	0.7612709	0.8831560	0.5298326
450	0.1238823	0.9701227	0.8176445	0.8813429	0.5959086
500	0.1157377	1.0063082	0.8488973	0.8379275	0.5742680
550	0.2293064	1.0733469	0.7620282	0.8744457	0.5088696
600	0.2423084	0.9372794	0.7171186	0.8992103	0.5622591
650	0.2156307	0.9867474	0.7704129	0.9178193	0.5259644
