"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
300	0.5382651	0.1317841	0.6857403	0.0112013	0.0200080	0.1549106	0.4704261	0.2508286	0.2007717	0.0104011	0.5885552	0.6363515	0.0474227	0.2756945	0.6557370	0.3120021	0.2766466	0.3662428	0.0649406	0.3986221
350	0.5295665	0.1774169	0.7809420	0.0174759	0.0098116	0.0735516	0.4652908	0.1780586	0.2612896	0.0151152	0.5285043	0.7322777	0.0382216	0.2767192	0.7598768	0.4136308	0.2975668	0.3484504	0.0724335	0.4188397
400	0.4855917	0.1164160	0.6934643	0.0284063	0.0104470	0.0924372	0.3378675	0.1525903	0.2171168	0.0084347	0.5987701	0.7137534	0.0159640	0.2735063	0.7012385	0.3520520	0.2778924	0.2333883	0.0487433	0.3050544
450	0.4330663	0.1611175	0.6238094	0.0485862	0.0430773	0.0468990	0.3055998	0.1908266	0.2401124	0.0097981	0.5125321	0.5488087	0.0294842	0.2731197	0.7111931	0.2990585	0.3219932	0.1949731	0.0479514	0.3540687
500	0.4259289	0.1533984	0.8620411	0.0492211	0.0262948	0.0260367	0.1953266	0.1811461	0.2939823	0.0154672	0.4574259	0.5909414	0.0685680	0.2777425	0.6102235	0.3406792	0.2975729	0.2582656	0.0394951	0.3453936
550	0.5202281	0.1431109	0.6728616	0.0938149	0.0398080	0.0621227	0.2552750	0.1332339	0.1850734	0.0425393	0.4870087	0.7470634	0.0752260	0.2981577	0.6016098	0.2577415	0.2604080	0.3411514	0.0691787	0.2523336
600	0.5306010	0.1281849	0.6854360	0.0626018	0.0339664	0.0889990	0.2898574	0.1129822	0.1299944	0.0206142	0.3629632	0.6449796	0.0293474	0.3343109	0.6927490	0.1202584	0.1043861	0.2879966	0.0410037	0.3430700
650	0.5326216	0.1734198	0.7885621	0.0812338	0.0258070	0.0932339	0.3788573	0.1527186	0.1159343	0.0239170	0.2775553	0.6055074	0.0422745	0.3656188	0.6494572	0.0387743	0.0957889	0.2806010	0.0440646	0.3587527
700	0.5314189	0.2644218	0.6825809	0.0227594	0.0247734	0.0538893	0.3580110	0.1336062	0.1438888	0.0468485	0.2187612	0.7850912	0.0578591	0.3559115	0.7821110	0.0370633	0.0911643	0.3084254	0.0607386	0.3417112
750	0.4482758	0.2492870	0.6061472	0.0316639	0.0216548	0.0516791	0.4344855	0.1630010	0.0851844	0.0506034	0.2340839	0.7560477	0.0337971	0.3727368	0.8310943	0.0255109	0.1073064	0.2818923	0.0831332	0.3404908
800	0.4988045	0.1575148	0.6803884	0.0386175	0.0200268	0.1168765	0.7052999	0.2221716	0.0561324	0.0246241	0.3142259	0.6970516	0.0387345	0.3435757	0.6909028	0.0124423	0.1044387	0.4054546	0.0934913	0.2980466
850	0.5546572	0.1770712	0.6506943	0.0408918	0.0797938	0.0931717	0.5208795	0.2312286	0.1240610	0.0245582	0.2235901	0.7138506	0.0300847	0.3956520	0.7037608	0.0080264	0.1279409	0.3681880	0.0676993	0.3121212
900	0.4832340	0.1682854	0.6163345	0.0340354	0.0633490	0.1236881	0.4693758	0.2036048	0.0640917	0.0302306	0.2905662	0.7769427	0.0680645	0.3098281	0.7379186	0.0008254	0.1492165	0.4331741	0.0393921	0.4255952
950	0.4528798	0.2800634	0.6342730	0.0455257	0.0386432	0.0977191	0.5493782	0.2032676	0.1096811	0.0192259	0.2309996	0.6428738	0.0314208	0.3088430	0.8281019	0.0038948	0.0831977	0.6070381	0.0733607	0.3159397
1000	0.5321614	0.2650737	0.7035127	0.0403133	0.0186080	0.0790548	0.4052670	0.2287191	0.0375087	0.0342803	0.2355000	0.6621970	0.0414877	0.4250661	0.7001489	0.0037136	0.1099263	0.4932812	0.0916113	0.3862529

0	0.5149734	0.2500561	0.6546093	0.0443794	0.0326539	0.1311873	0.4151802	0.1381221	0.1140432	0.0452312	0.3363365	0.6657416	0.0448665	0.2791180	0.8163935	0.0019657	0.0473505	0.3498041	0.0495101	0.4492433
50	0.4655890	0.1485344	0.7927556	0.0269425	0.0405594	0.0502939	0.3602475	0.1790725	0.1103989	0.0289506	0.2683513	0.6711441	0.0510670	0.2778752	0.7525072	0.0032054	0.1271041	0.4032949	0.0737751	0.4986419
100	0.6237965	0.1823798	0.6939341	0.0460643	0.0331985	0.0893650	0.4431277	0.1718827	0.1034572	0.0250539	0.2409054	0.6756248	0.0298505	0.2958756	0.7061404	0.0018322	0.1203514	0.3357001	0.0928057	0.4035862
150	0.6030167	0.2269616	0.7261752	0.0439643	0.0314800	0.0849996	0.5049392	0.2282982	0.1312718	0.0217421	0.2180780	0.6695154	0.0233487	0.3072002	0.7040525	0.0110816	0.0775841	0.3734783	0.0607798	0.4052601
200	0.6061779	0.1371551	0.7680287	0.0661536	0.0350169	0.0572417	0.5756794	0.2144235	0.0979103	0.0229160	0.2615853	0.7219657	0.0334136	0.2856425	0.6549760	0.0000000	0.0869131	0.3757148	0.0460668	0.5367988
250	0.4538539	0.1662152	0.6778311	0.0304347	0.0461388	0.0307062	0.4011077	0.1853111	0.0563142	0.0253747	0.3066161	0.7697910	0.0401679	0.2550792	0.6825647	0.0099772	0.0502818	0.3730565	0.0209514	0.4304435
300	0.4832068	0.1657814	0.7406560	0.0374924	0.0258945	0.0373698	0.2951857	0.2121697	0.0615471	0.0209449	0.3001596	0.6671198	0.0540523	0.2857118	0.8053329	0.0046108	0.1202217	0.2987033	0.0532834	0.4322191
350	0.4718468	0.1703869	0.6300476	0.0235669	0.0271757	0.0420745	0.4125934	0.1720272	0.0615975	0.0312014	0.3096747	0.7551473	0.0563136	0.3013783	0.7735984	0.0039017	0.0660720	0.2742077	0.0391168	0.3143548
400	0.4998174	0.1836454	0.7837202	0.0675295	0.0272242	0.0839826	0.4344929	0.2010155	0.0553469	0.0185897	0.2512534	0.8237438	0.0888327	0.3030223	0.5296003	0.0008704	0.0985283	0.3253833	0.0390922	0.2699808
450	0.5183456	0.1318351	0.7317358	0.0217899	0.0646413	0.0510535	0.4527228	0.1582929	0.0266428	0.0249346	0.2036622	0.6730164	0.0567449	0.2917227	0.7812629	0.0015108	0.0638955	0.3155407	0.0553757	0.4570860
500	0.4327708	0.1963364	0.5337724	0.0302155	0.0495271	0.0911452	0.4095954	0.1836000	0.0358572	0.0327529	0.3154788	0.6897754	0.0655430	0.3623642	0.7186675	0.0038611	0.0861825	0.3857050	0.0921048	0.5400490
550	0.4332886	0.2753666	0.6984217	0.0221140	0.0316776	0.0857031	0.4623885	0.2652430	0.1126825	0.0317523	0.2690150	0.8319056	0.0354859	0.2488151	0.8241859	0.0119521	0.0821718	0.4563667	0.0627953	0.3758163
600	0.5507848	0.2612056	0.7172232	0.0602460	0.0512706	0.0912692	0.5788256	0.1990482	0.0682528	0.0406426	0.3269583	0.8239599	0.0578810	0.4078286	0.8338635	0.0066666	0.1494317	0.5359800	0.0900514	0.3231004
650	0.6020421	0.1894778	0.7046553	0.0865218	0.0374150	0.1284985	0.7459093	0.1863620	0.0837476	0.0594992	0.2808903	0.8432445	0.0766715	0.3698735	0.7119199	0.0010769	0.1301060	0.4594416	0.0904680	0.3661282
700	0.6899201	0.2049311	0.6991184	0.0509534	0.0292171	0.1653312	0.5070062	0.1599727	0.1303495	0.0278936	0.3364415	0.7655079	0.0316167	0.3149702	0.8404393	0.0027080	0.0776951	0.5744727	0.0693296	0.4450266
750	0.6215534	0.2225036	0.6449977	0.0398362	0.0473224	0.1086986	0.5733796	0.2064918	0.1139146	0.0245567	0.3113832	0.6086924	0.0475707	0.2665902	0.6733994	0.0032861	0.0975195	0.4673716	0.0803911	0.4912713
800	0.6555514	0.1744596	0.7624235	0.0489087	0.0437903	0.1757725	0.7370062	0.2078611	0.0776027	0.0369365	0.3082937	0.7396562	0.0601953	0.3913793	0.8315621	0.0030677	0.0939661	0.4474323	0.1048424	0.4787265
850	0.5556564	0.1564983	0.6881012	0.0425818	0.0388249	0.1342887	0.7605731	0.2453529	0.0518676	0.0103873	0.3091888	0.5294782	0.0559867	0.3330955	0.6368727	0.0049606	0.0997222	0.4325823	0.0518361	0.3972781
900	0.4013937	0.2235877	0.6493175	0.0587231	0.0291714	0.0853750	0.6012438	0.1862860	0.0391382	0.0275183	0.2868546	0.6905078	0.0527225	0.3318657	0.5824729	0.0203528	0.0789637	0.4454540	0.0552760	0.3138493
950	0.5204672	0.2643043	0.6961957	0.0613217	0.0496968	0.0730009	0.3549320	0.1333805	0.0400465	0.0204026	0.3016895	0.7559674	0.0282086	0.2211681	0.7553135	0.0036956	0.0516124	0.4710988	0.0835048	0.3914882
1000	0.5368441	0.2217977	0.6332304	0.0384663	0.0693371	0.0680001	0.5029154	0.1387407	0.0427661	0.0667357	0.2808431	0.5819287	0.0887144	0.3511466	0.7438591	0.0049590	0.0767082	0.3720920	0.0912783	0.4540944

0	0.5831590	0.2465225	0.7287609	0.0962663	0.0412588	0.0763084	0.4728059	0.1782326	0.0928807	0.0352649	0.2960461	0.7704419	0.0322740	0.3234222	0.7898655	0.0015090	0.0534120	0.3668051	0.0434926	0.4190538
50	0.5695270	0.1579185	0.6866338	0.0297335	0.0222117	0.1308217	0.5612668	0.1761681	0.1634584	0.1588092	0.3628419	0.7655793	0.2716610	0.3502669	1.0701541	0.0979030	0.0798454	0.5033680	0.0672213	0.3958387
100	0.4482828	0.1266734	0.6379407	0.0090634	0.0421583	0.0716979	0.6011445	0.1632987	0.0860938	0.2207461	0.3748233	0.6917640	0.4178489	0.3708347	0.7494417	0.1823540	0.0809574	0.2932791	0.0727677	0.3437756
150	0.4232989	0.1970270	0.6647005	0.0082794	0.0219217	0.0497872	0.3682621	0.1746857	0.0866619	0.3663675	0.3290647	0.6107545	0.4880433	0.4330928	0.6207006	0.2523129	0.0393557	0.3049489	0.0591695	0.2995719
200	0.4200937	0.1775946	0.6019625	0.0016015	0.0491859	0.0719238	0.4007466	0.1812621	0.0681049	0.2955707	0.3527013	0.6401248	0.5549914	0.4343398	0.8458726	0.2417121	0.1051775	0.2341626	0.0338539	0.3762932
250	0.4813907	0.2063353	0.7156928	0.0006789	0.0614451	0.0668179	0.3217384	0.1200478	0.0619287	0.3193644	0.3310719	0.7708219	0.4171737	0.6234886	0.6928952	0.1478851	0.0844241	0.3069845	0.0727173	0.3418841
300	0.5582113	0.2006079	0.6534463	0.0011957	0.0367413	0.0439532	0.4014861	0.2597531	0.0855063	0.2189854	0.3141191	0.7287261	0.6007053	0.3638681	0.6302851	0.2397317	0.1120479	0.5014855	0.0862864	0.3664473
350	0.5606981	0.2141334	0.5316288	0.0016012	0.0334189	0.1352370	0.3667320	0.2075974	0.1268630	0.1976735	0.3211063	0.6844848	0.6003412	0.5106505	0.7156562	0.1929570	0.1220418	0.3426947	0.1210265	0.3087198
400	0.7577883	0.2877073	0.5721419	0.0019224	0.0296941	0.1612000	0.7158315	0.2167862	0.0904833	0.2461165	0.4051525	0.7961651	0.4595870	0.5372281	0.6998469	0.2161751	0.1309094	0.5067025	0.0837434	0.4245385
450	0.6222138	0.3310461	0.5619403	0.0005653	0.0639902	0.2231969	0.5803302	0.2922160	0.1903901	0.3105801	0.3694095	0.6341722	0.5540612	0.4793355	0.9131346	0.2368161	0.1141483	0.5553080	0.1280564	0.5132357
500	0.7104366	0.2970201	0.5618463	0.0020895	0.0987662	0.2852954	0.6715907	0.2205604	0.1463390	0.2780673	0.3421436	0.7386079	0.5848211	0.5946909	0.7481355	0.2432549	0.1244911	0.5225521	0.1265197	0.5631954
550	0.5968876	0.1669325	0.6171035	0.0173419	0.0606696	0.2857702	0.7646302	0.2500169	0.1247835	0.1331013	0.2827545	0.6306708	0.3797812	0.6147174	0.6951549	0.1264786	0.1428302	0.5828048	0.0774414	0.4574064
600	0.7203315	0.2288633	0.6282642	0.0403285	0.0621864	0.2732268	0.6597385	0.3028409	0.2362955	0.0515667	0.4193792	0.6387646	0.2236950	0.4443672	0.6794186	0.0680066	0.1406689	0.4639830	0.0714390	0.4309713
650	0.6604761	0.2350576	0.6968756	0.0247788	0.0442239	0.2643236	0.6440740	0.3543399	0.0714836	0.0840523	0.3241711	0.7093056	0.1616952	0.4404829	0.7317932	0.0226332	0.1247869	0.6086437	0.1067064	0.5713734
700	0.6038147	0.2119609	0.7207993	0.0460002	0.0635406	0.2026899	0.6945718	0.3111762	0.1375744	0.0520137	0.2532060	0.6545042	0.0372245	0.2899769	0.8319763	0.0119707	0.0772514	0.4569115	0.0596642	0.6153405
750	0.5784423	0.2001070	0.7886150	0.0532216	0.0445819	0.1668411	0.6870674	0.2907249	0.0993232	0.0257138	0.3397595	0.8770515	0.0508887	0.3434472	0.6661450	0.0048052	0.0728548	0.4544905	0.0909071	0.5077058
800	0.5797843	0.2170692	0.6439104	0.0637672	0.0274008	0.1392735	0.6828259	0.2729850	0.0945015	0.0090542	0.2715983	0.8375781	0.0464692	0.4363953	0.7445097	0.0072390	0.0755692	0.4472039	0.1117643	0.4292586
850	0.5442035	0.1549707	0.6012863	0.0682807	0.0602721	0.1327417	0.6995178	0.2510971	0.0824596	0.0462639	0.2411913	0.7110025	0.0695747	0.2525887	0.6646787	0.0114675	0.1016582	0.4176697	0.0497434	0.5224280
900	0.5706787	0.2614094	0.6852579	0.0379417	0.0461755	0.0996128	0.5549838	0.2013394	0.0700487	0.0167729	0.2674182	0.7098352	0.0428921	0.3852236	0.7884288	0.0119391	0.0940526	0.4739075	0.0572704	0.5871467
950	0.5042684	0.2336163	0.7850919	0.0347849	0.0482546	0.0985622	0.6401883	0.2432281	0.0700492	0.0227647	0.2668879	0.6918955	0.0922303	0.4019043	0.6750700	0.0071708	0.0703720	0.3476679	0.0749977	0.3584037
1000	0.5168468	0.1409123	0.6863498	0.0296610	0.0454339	0.0859749	0.4866999	0.2347111	0.0783188	0.0262796	0.2377782	0.6616739	0.0532116	0.3126232	0.7514270	0.0037901	0.0644318	0.4087074	0.0738168	0.3962914

0	0.6370749	0.1594876	0.7324401	0.0456208	0.0912817	0.0660221	0.4343280	0.1798708	0.1215308	0.0530588	0.3243630	0.7060292	0.0444032	0.3945855	0.6438606	0.0019143	0.0857769	0.4115630	0.0752689	0.5758989
50	0.5802425	0.1792305	0.7638931	0.0137448	0.0239221	0.1167399	0.5686928	0.1521101	0.0776011	0.0286941	0.3900734	0.7235708	0.0539402	0.3222673	0.7499848	0.1171813	0.1156655	0.4815569	0.0391360	0.4777717
100	0.5006233	0.2253661	0.7122271	0.0521661	0.0334991	0.1341946	0.5557877	0.2020607	0.0537518	0.0447478	0.4891025	0.7989204	0.0617173	0.4053176	0.8277645	0.1808187	0.0977611	0.5183297	0.0554668	0.5916186
150	0.6073635	0.1621553	0.7408707	0.0262534	0.0223042	0.0203071	0.5227413	0.1177209	0.0781854	0.0314790	0.6354513	0.7107356	0.0464858	0.3864616	0.7378728	0.2310744	0.0779188	0.5517248	0.0512350	0.5477166
200	0.5026709	0.1651814	0.8185193	0.0308992	0.0386155	0.0547310	0.4197089	0.1240103	0.0775261	0.0245707	0.6625809	0.6003631	0.0505202	0.4357117	0.5916603	0.2740680	0.0812233	0.4241378	0.0852638	0.5250617
250	0.4070362	0.1466516	0.7613258	0.0852645	0.0251431	0.0376674	0.5078913	0.1459503	0.0500142	0.0440889	0.6768431	0.6912917	0.0643527	0.3486492	0.7141242	0.2774326	0.1221975	0.5468659	0.0465728	0.6287017
300	0.4819044	0.1945093	0.8228479	0.0532460	0.0249631	0.0474973	0.4429836	0.1609373	0.0533427	0.1010826	0.5874376	0.5957220	0.0609597	0.3801460	0.8195884	0.2420716	0.0611380	0.3764237	0.0554243	0.7627422
350	0.4199886	0.2013365	0.7251522	0.0534722	0.0180467	0.0345062	0.3091773	0.1377524	0.0428882	0.0299099	0.5848722	0.6932765	0.0584017	0.3935315	0.6836763	0.1771507	0.0547353	0.4487775	0.0685812	0.6235245
400	0.4824578	0.1201620	0.5839670	0.0744335	0.0247177	0.0368436	0.2587495	0.1599776	0.0291263	0.0132306	0.5847539	0.7074954	0.0772515	0.2887930	0.7936118	0.2603008	0.0833456	0.6453903	0.0278718	0.8313420
450	0.4650124	0.1842980	0.8761744	0.0262139	0.0295890	0.0234725	0.2499307	0.2107178	0.0501724	0.0047503	0.5688455	0.8307274	0.0684260	0.3468690	0.7521892	0.2481226	0.0814809	0.4543924	0.0808221	0.5875511
500	0.4140797	0.1696801	0.6540809	0.0304418	0.0234384	0.0206782	0.2667717	0.1124317	0.0484758	0.0177665	0.5945588	0.7284922	0.0676394	0.2776838	0.6852238	0.2338307	0.1032444	0.4805792	0.0340165	0.7162568
550	0.3429657	0.2585348	0.7423356	0.0254857	0.0161987	0.0650071	0.2058030	0.1120409	0.0736070	0.0237582	0.5040977	0.6454531	0.0519134	0.3196865	0.6770655	0.1485477	0.0772776	0.3290575	0.0453803	0.5137175
600	0.7000955	0.1661014	0.7904056	0.0463656	0.0122556	0.0400826	0.3041393	0.1565318	0.0532334	0.0379364	0.4591104	0.7286749	0.0368770	0.3283937	0.7176196	0.0649895	0.0615107	0.4014804	0.0388675	0.4656688
650	0.6030394	0.1637214	0.6373838	0.0299477	0.0262608	0.0732368	0.3086500	0.2017242	0.0465771	0.0231159	0.3973163	0.7438622	0.0265869	0.3612310	0.7392796	0.0342858	0.0985153	0.3056107	0.0468194	0.3480808
700	0.5858392	0.2137433	0.7108600	0.0421581	0.0276743	0.0677294	0.5264863	0.1054286	0.1056608	0.0165840	0.2837004	0.6235212	0.0808171	0.3170215	0.8764315	0.0164326	0.0762961	0.3968503	0.0483668	0.4801754
750	0.5637974	0.2041989	0.6845412	0.0281085	0.0630277	0.0833951	0.5266754	0.1486702	0.0795508	0.0216774	0.3194819	0.8483650	0.0414581	0.3164703	0.8781889	0.0013402	0.0841107	0.4511550	0.0680427	0.4878867
800	0.5436029	0.1603146	0.8024630	0.0684768	0.0419118	0.1022316	0.5724368	0.1623880	0.0985482	0.0306170	0.3252190	0.6168121	0.0336710	0.3991123	0.6575942	0.0065715	0.1148181	0.3808243	0.1092135	0.3982909
850	0.5461037	0.1532167	0.8041683	0.0430256	0.0318568	0.0745357	0.6860515	0.1341170	0.0728609	0.0379361	0.3668404	0.7191811	0.0349371	0.3871642	0.6514888	0.0000000	0.0947296	0.4934163	0.0580484	0.3703485
900	0.4644541	0.2037948	0.8006017	0.0285642	0.0297966	0.0452760	0.2921410	0.2017567	0.0489763	0.0215875	0.2347154	0.9168558	0.0535551	0.3177151	0.8704055	0.0125896	0.0780022	0.4273160	0.0332989	0.3707742
950	0.4511037	0.1650853	0.6171909	0.0191538	0.0261901	0.0451018	0.2863187	0.1666675	0.0522477	0.0502816	0.2965087	0.8412886	0.0325921	0.2164560	0.7414824	0.0045431	0.0620804	0.3358682	0.0429520	0.3414783
1000	0.3797099	0.1865872	0.6075951	0.0251275	0.0092527	0.0435202	0.2516648	0.1623749	0.0385530	0.0153025	0.2231908	0.7465970	0.0429362	0.3423261	0.6791200	0.0128683	0.0595468	0.3509542	0.0638785	0.4630862

0	0.6099811	0.1481086	0.7123122	0.0763457	0.0353241	0.0898147	0.4173385	0.1714585	0.0900201	0.0440765	0.4104669	0.7117468	0.0205141	0.2943922	0.7677380	0.0024066	0.0575750	0.4050549	0.0785211	0.3769818
50	0.5983008	0.1455294	0.6243321	0.0411788	0.0377245	0.1066327	0.6658833	0.2576883	0.1400139	0.3815391	0.3158786	0.6905228	0.2318920	0.3049018	0.7963166	0.0039472	0.1165252	0.4426120	0.1383767	0.3329408
100	0.6336568	0.1667070	0.6037815	0.0428832	0.0597867	0.0990485	0.5267079	0.2225942	0.0645905	0.6068424	0.4737213	0.6237027	0.3374962	0.3314209	0.8938868	0.0078974	0.1325301	0.3726060	0.0928446	0.4259260
150	0.6136865	0.1987086	0.6177427	0.0476189	0.0370860	0.0959641	0.5555433	0.1427513	0.0728219	0.5158479	0.5632649	0.7379437	0.3826146	0.3657430	0.7183514	0.0012690	0.1067905	0.4054839	0.0903934	0.4102453
200	0.7603708	0.2501137	0.6366988	0.0782231	0.0168530	0.2055126	0.5764156	0.1575057	0.0811192	0.6572349	0.5874892	0.7181086	0.3848192	0.3085133	0.7538898	0.0071313	0.1132630	0.3382902	0.0556322	0.3784317
250	0.7400983	0.2369950	0.6327176	0.0161609	0.0374299	0.2263385	0.6101830	0.1716856	0.1380948	0.6867146	0.4837952	0.7624140	0.4583109	0.4181644	0.7426923	0.0042148	0.1169206	0.4797385	0.0957610	0.3882360
300	0.7353832	0.2022714	0.5833034	0.0410886	0.0222568	0.2407181	0.6092046	0.1902723	0.1317225	0.6560279	0.4926375	0.6952190	0.4696663	0.4986086	0.7616123	0.0014444	0.1017803	0.4482573	0.1206809	0.4562410
350	0.7720053	0.3022961	0.5550154	0.0394108	0.0549658	0.2530811	0.5785796	0.2194605	0.1856981	0.5546896	0.5430923	0.6421578	0.3465937	0.4132011	0.6149609	0.0060632	0.1099861	0.5768680	0.1210187	0.5450169
400	0.6158770	0.3359134	0.5451171	0.0590673	0.0270742	0.3891828	0.6861534	0.2300434	0.1790019	0.5549391	0.5492882	0.7689547	0.3781896	0.3800130	0.6235320	0.0112623	0.0949964	0.5971672	0.1064142	0.4298014
450	0.7891513	0.3521445	0.4860861	0.0619941	0.0903360	0.4018896	0.8943155	0.2285403	0.2067841	0.5391694	0.7331853	0.6677664	0.3895088	0.3744676	0.6753650	0.0008414	0.1555124	0.5448801	0.1226108	0.4801033
500	0.8498721	0.3436612	0.4375495	0.0609846	0.0569392	0.2797183	0.7948179	0.2320028	0.2308558	0.6679698	0.6836564	0.7834492	0.3519768	0.3741602	0.7470514	0.0158330	0.2055051	0.5894922	0.1944159	0.4055907
550	0.6474671	0.2910681	0.5625728	0.0401322	0.0777827	0.4635539	0.7298429	0.2716874	0.2131780	0.3303233	0.5795523	0.7546036	0.2747008	0.3501333	0.6385710	0.0013652	0.1780849	0.8263406	0.1669281	0.4324730
600	0.7211630	0.3546386	0.5706172	0.0355265	0.0719720	0.3903244	0.6204770	0.3036132	0.3053271	0.1358985	0.5376249	0.7475984	0.1737961	0.3960714	0.6263480	0.0044939	0.1756513	0.5998199	0.1711228	0.4261048
650	0.5571707	0.2451421	0.6497474	0.0275277	0.0634950	0.3948232	0.6400861	0.2821015	0.2796401	0.0456118	0.3915988	0.6488129	0.1102545	0.3355967	0.6855769	0.0167475	0.1395466	0.6147337	0.2428807	0.5181942
700	0.6519680	0.2588986	0.6533505	0.0319876	0.0333989	0.2513715	0.6608469	0.1989565	0.1705941	0.0152550	0.3148283	0.7652498	0.0644263	0.3180836	0.7366370	0.0036826	0.1217431	0.5069637	0.1987316	0.4327649
750	0.6762876	0.1907948	0.7923663	0.0304108	0.0154293	0.2263536	0.6754393	0.2055830	0.1284169	0.0254506	0.2525207	0.7095039	0.0571811	0.2862384	0.6210476	0.0022675	0.0662534	0.5546396	0.0747939	0.4414777
800	0.5605961	0.2192569	0.7833823	0.0164146	0.0488310	0.2121143	0.6403693	0.2245533	0.1370820	0.0150265	0.2229696	0.7728848	0.0470324	0.3553317	0.6319320	0.0018782	0.1330379	0.5652951	0.0926603	0.4213439
850	0.6642262	0.2268220	0.8293968	0.0431858	0.0440370	0.1324314	0.6082027	0.1516045	0.0957012	0.0094307	0.3165297	0.7984559	0.0292103	0.3225173	0.7001085	0.0040141	0.1054178	0.4068420	0.1193614	0.6024444
900	0.4943519	0.1809129	0.6872314	0.0393843	0.0393334	0.1562199	0.6730305	0.2342346	0.0292675	0.0183194	0.2533788	0.6977833	0.0267890	0.3754217	0.7668230	0.0024546	0.1158410	0.4160568	0.0914130	0.5826308
950	0.5492558	0.1924712	0.5640389	0.0655798	0.0272283	0.0982921	0.5784607	0.2575551	0.0550596	0.0129132	0.3049488	0.8190331	0.0187448	0.3916571	0.7123206	0.0054951	0.0934666	0.3802846	0.0635938	0.3064865
1000	0.5175820	0.2264829	0.5935627	0.0741877	0.0168663	0.0716986	0.6038657	0.1685528	0.0407594	0.0104910	0.2343981	0.7397107	0.0664718	0.3282346	0.7281286	0.0108666	0.0453067	0.3710036	0.0750283	0.3040476

0	0.5991383	0.1950390	0.6811237	0.0778541	0.0452769	0.0902851	0.4389160	0.2474608	0.0652645	0.0565419	0.3487997	0.6523543	0.0535890	0.2984925	0.6132930	0.0027542	0.0821149	0.3774108	0.0552923	0.4246208
50	0.7045420	0.1392678	0.6863122	0.0098568	0.0308285	0.3098014	0.4930967	0.2739854	0.1127299	0.0255641	0.2635452	0.8045287	0.1391034	0.2832194	0.6901335	0.0057158	0.0986383	0.4491255	0.0890127	0.4580412
100	0.5746620	0.0719077	0.5858649	0.0079708	0.0294102	0.3808989	0.4952110	0.1642117	0.0642779	0.0202988	0.2875715	0.6583899	0.3735106	0.2984745	0.6469026	0.0073929	0.0691153	0.4180486	0.1058060	0.4169594
150	0.4056314	0.0904864	0.6382054	0.0021329	0.0223046	0.6090886	0.4959588	0.0917925	0.0642648	0.0283315	0.3647895	0.6961166	0.5124951	0.2700221	0.5847392	0.0030836	0.0806576	0.2198905	0.0737518	0.4591962
200	0.3314517	0.0917891	0.7042629	0.0014672	0.0233854	0.6545279	0.3273777	0.0840704	0.0514965	0.0075142	0.1658815	0.6879005	0.5304549	0.1665597	0.7119583	0.0010725	0.0691815	0.1628774	0.1396736	0.3536421
250	0.2478690	0.0801505	0.7365966	0.0019434	0.0342699	0.5310610	0.2549492	0.1025518	0.0552277	0.0152219	0.2619801	0.6540535	0.5192042	0.2550658	0.6605193	0.0023149	0.0611378	0.1047576	0.0917623	0.2703249
300	0.1834776	0.1102041	0.7513503	0.0000000	0.0065429	0.4077955	0.2269914	0.0995403	0.0928039	0.0085889	0.2954319	0.5560256	0.3955751	0.1534802	0.7680384	0.0029802	0.0515488	0.0452577	0.0770567	0.2507873
350	0.3024610	0.0454128	0.7649432	0.0002262	0.0041179	0.6077947	0.2123673	0.1160260	0.0530621	0.0140918	0.2020076	0.6296803	0.5560065	0.1414965	0.6588502	0.0014680	0.0275938	0.0271406	0.0748089	0.1770660
400	0.1932876	0.0953830	0.7359301	0.0008646	0.0029378	0.4082314	0.1142814	0.1018700	0.0900761	0.0171529	0.1103351	0.4076342	0.4858157	0.1589891	0.6772662	0.0106446	0.0242207	0.0444634	0.0587246	0.1851678
450	0.2039591	0.0378646	0.6436106	0.0029528	0.0037931	0.5803989	0.1726850	0.1345542	0.0446841	0.0225098	0.1387226	0.2248704	0.3446727	0.1455639	0.8625253	0.0054975	0.0298183	0.0265002	0.0989873	0.1915943
500	0.1114769	0.0331092	0.7262116	0.0007309	0.0006334	0.5565802	0.2282773	0.1623359	0.0461585	0.0353917	0.1246751	0.1562499	0.3954907	0.2161273	0.5829906	0.0087543	0.0340619	0.0158773	0.0753062	0.1245677
550	0.1056512	0.0627479	0.6270226	0.0030519	0.0008755	0.2801632	0.1044718	0.0647816	0.0554405	0.0331798	0.0822003	0.1447418	0.2377458	0.1456861	0.7159402	0.0100223	0.0236432	0.0187250	0.1006210	0.1052235
600	0.2798296	0.1231182	0.7155974	0.0262770	0.0080408	0.1009365	0.1226024	0.0834320	0.0621295	0.0194273	0.0680526	0.1079724	0.1404928	0.1787829	0.6146717	0.0044733	0.0155086	0.0016724	0.0471525	0.0639695
650	0.3091999	0.1272721	0.7749898	0.0496564	0.0062907	0.0480963	0.0561162	0.0994435	0.0524623	0.0397469	0.0764755	0.2570360	0.0521581	0.1950425	0.7429903	0.0050868	0.0131132	0.0252487	0.0588864	0.1565634
