"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
1000	0.7412201	0.2454470	0.9999994	0.0510391	0.0396223	0.1138626	0.7044434	0.2334424	0.0893941	0.0317490	0.3965247	0.9971846	0.0619196	0.4466463	0.9999037	0.0076678	0.1102605	0.5200119	0.0908061	0.5740752

0	0.7372260	0.2451787	1.0000000	0.0510387	0.0384055	0.1005268	0.6563023	0.2265897	0.0873101	0.0317461	0.3881839	0.9967848	0.0618466	0.4434562	0.9998960	0.0076538	0.1095260	0.5083448	0.0853844	0.5677264
50	0.7435383	0.2877096	0.5623237	0.0516566	0.0396202	0.1020631	0.7970985	0.2342270	0.0954418	0.8590664	0.3883654	0.9973577	0.0678907	0.4552986	0.9998975	0.0078134	0.1009303	0.5139804	0.0877091	0.8795160
100	0.8083531	0.4412718	0.4467404	0.0572941	0.0516597	0.1290297	0.8743718	0.2886443	0.1424193	0.9389071	0.3938244	0.9980762	0.0964394	0.5067489	0.9999113	0.0087273	0.1621455	0.5853823	0.1100222	0.9259000
150	0.8990647	0.6107010	0.4162166	0.0767129	0.0856277	0.2306605	0.9403847	0.4102907	0.2772161	0.9510858	0.4212268	0.9990303	0.1503305	0.5788054	0.9999321	0.0108787	0.2743698	0.7245629	0.1710243	0.9447774
200	0.9501646	0.7251093	0.4081558	0.1087085	0.1332233	0.3948456	0.9757946	0.5528139	0.4616681	0.9571052	0.4785458	0.9995715	0.2120293	0.6368768	0.9999493	0.0137426	0.3718454	0.8368738	0.2526975	0.9599270
250	0.9711856	0.7869939	0.4060270	0.1394500	0.1764656	0.5438065	0.9903258	0.6669230	0.5904968	0.9606406	0.5457490	0.9997865	0.2605175	0.6728010	0.9999596	0.0162425	0.4295591	0.8994801	0.3247961	0.9693275
300	0.9794510	0.8169962	0.4054649	0.1607603	0.2070694	0.6428317	0.9958574	0.7422620	0.6579769	0.9623558	0.5991976	0.9998654	0.2905625	0.6923671	0.9999648	0.0179210	0.4585358	0.9300208	0.3761314	0.9741925
350	0.9828469	0.8306460	0.4053164	0.1730230	0.2258437	0.6994875	0.9979304	0.7874236	0.6899230	0.9630918	0.6331428	0.9998952	0.3067489	0.7023083	0.9999672	0.0188869	0.4721361	0.9442656	0.4087843	0.9765397
400	0.9843154	0.8365992	0.4052772	0.1793487	0.2363972	0.7294929	0.9987112	0.8130525	0.7044859	0.9633890	0.6521505	0.9999071	0.3147739	0.7071499	0.9999683	0.0193935	0.4783235	0.9508203	0.4282268	0.9776436
450	0.9849694	0.8391173	0.4052669	0.1823973	0.2419910	0.7446719	0.9990095	0.8270794	0.7110223	0.9635058	0.6620174	0.9999121	0.3185522	0.7094422	0.9999689	0.0196438	0.4810838	0.9538222	0.4393086	0.9781557
500	0.9852626	0.8401580	0.4052641	0.1838019	0.2448308	0.7521109	0.9991256	0.8345515	0.7139325	0.9635512	0.6668857	0.9999143	0.3202708	0.7105058	0.9999691	0.0197626	0.4822949	0.9551904	0.4454272	0.9783903
550	0.9851306	0.7685837	0.8429397	0.1389048	0.2300640	0.7540173	0.9983192	0.8192075	0.6912650	0.2476554	0.6671465	0.9998971	0.2540272	0.6878358	0.9999692	0.0170629	0.4580361	0.9553826	0.4347113	0.7875453
600	0.9814913	0.5717736	0.9585228	0.0897146	0.2009767	0.7319875	0.9975818	0.7613496	0.6362682	0.0705894	0.6413055	0.9998787	0.1497561	0.6330520	0.9999692	0.0128848	0.3300145	0.9491576	0.4036372	0.7478355
650	0.9683508	0.4131856	0.9890465	0.0671954	0.1651820	0.6604474	0.9953864	0.6742327	0.5550085	0.0396778	0.5794883	0.9998271	0.0976501	0.5849546	0.9999688	0.0104255	0.2550813	0.9251567	0.3560148	0.7127360
700	0.9387773	0.3241263	0.9971074	0.0577044	0.1259781	0.5434727	0.9889314	0.5604415	0.4178785	0.0338515	0.5192069	0.9997179	0.0764819	0.5487027	0.9999672	0.0091370	0.2001385	0.8715004	0.2925208	0.6770408
750	0.8914743	0.2804056	0.9992361	0.0537737	0.0924493	0.4137020	0.9728986	0.4472693	0.2732284	0.0324264	0.4807924	0.9995226	0.0680955	0.5191283	0.9999627	0.0084470	0.1606735	0.7887520	0.2275950	0.6486296
800	0.8383734	0.2603546	0.9997983	0.0521569	0.0690330	0.3028898	0.9406655	0.3598618	0.1783582	0.0319873	0.4564460	0.9992102	0.0646381	0.4941079	0.9999538	0.0080694	0.1360509	0.6986021	0.1749763	0.6272776
850	0.7949048	0.2515470	0.9999467	0.0514945	0.0547354	0.2228719	0.8900236	0.3023895	0.1292149	0.0318345	0.4376083	0.9987714	0.0631231	0.4746438	0.9999410	0.0078649	0.1224422	0.6243943	0.1384713	0.6099980
