"Time"	gadX	torR	hdeA	hdeB	yhiD
850	0.2356846	0.7573889	0.4084028	0.5801475	0.3214078
900	0.1845346	0.6433698	0.5238958	0.5855805	0.3850825
950	0.1875335	0.6448381	0.5624579	0.5755809	0.3560572
1000	0.1990597	0.6706189	0.4947049	0.7366870	0.3684444

0	0.1888232	0.7184894	0.5944749	0.7106955	0.3722927
50	0.1399731	0.7311993	0.4586839	0.6812205	0.5556006
100	0.1256454	0.7491697	0.4578570	0.6008339	0.5267903
150	0.1684079	0.6405574	0.4947543	0.6913897	0.6281558
200	0.1834708	0.5644361	0.5295962	0.6090861	0.6827447
250	0.2078878	0.6586519	0.4134986	0.6178426	0.6725218
300	0.1735290	0.7060636	0.5051191	0.5266017	0.6692103
350	0.2053718	0.7411625	0.4738636	0.5584387	0.6727620
400	0.1685406	0.7242821	0.5039874	0.5912481	0.7264705
450	0.1699978	0.6671923	0.3721082	0.7788435	0.6035607
500	0.1940257	0.7616409	0.5752307	0.5921829	0.7224148
550	0.1447139	0.7534114	0.5169493	0.6219126	0.4166463
600	0.1543580	0.7443475	0.4970979	0.6865993	0.4021516
650	0.2416473	0.6722929	0.5129507	0.6057350	0.3823071
700	0.1721449	0.7895997	0.5476870	0.5531858	0.3748241
750	0.2004412	0.5824607	0.5062174	0.6205684	0.2941800
800	0.1489968	0.6314453	0.5436424	0.5356004	0.4181843
850	0.1490097	0.5378410	0.4800320	0.6224528	0.3243085
900	0.1528455	0.6019013	0.4741325	0.6860803	0.3605831
950	0.1532300	0.6232757	0.4981153	0.7465708	0.3361601
1000	0.1260236	0.7372238	0.5169944	0.6533150	0.3150233

0	0.2352869	0.7373822	0.4868402	0.7158430	0.2816160
50	0.2491981	0.7385375	0.5273095	0.6267702	0.3536359
100	0.1130350	0.6685384	0.5804770	0.6010359	0.3310878
150	0.1440985	0.6317843	0.6113801	0.5527786	0.2871987
200	0.1765989	0.6918830	0.5689512	0.7275078	0.3714938
250	0.2225494	0.6568903	0.5548950	0.6220225	0.3295349
300	0.1030061	0.6156754	0.4065558	0.5941871	0.3728976
350	0.2390213	0.6218346	0.6012700	0.5151578	0.4045958
400	0.1512484	0.5597763	0.4979341	0.6189384	0.3656647
450	0.1375723	0.8256522	0.4208257	0.5669997	0.2841864
500	0.2174734	0.6979378	0.4034086	0.5928114	0.3961126
550	0.1211013	0.7671700	0.3785960	0.5865018	0.3950971
600	0.1673641	0.6851892	0.6444614	0.5798337	0.3507931
650	0.1372733	0.7674626	0.4669462	0.5206257	0.3650042
700	0.2056265	0.6906561	0.5022749	0.6998798	0.3451667
750	0.1399329	0.5959941	0.6057018	0.6440038	0.3835047
800	0.1792032	0.7159387	0.4879597	0.5724109	0.3684136
850	0.1651368	0.6327682	0.4002470	0.6117007	0.3082722
900	0.1353518	0.7124512	0.4709636	0.5325714	0.3757437
950	0.1874452	0.5812532	0.6537247	0.6785395	0.3335803
1000	0.1536665	0.6072472	0.5853355	0.6494067	0.3634398

0	0.1787322	0.8105380	0.5130282	0.7124349	0.4101702
50	0.0479694	0.5500372	0.5198431	0.6607412	0.4149710
100	0.0505378	0.4887218	0.5172088	0.7445021	0.2805772
150	0.0345922	0.4629803	0.4647034	0.5525601	0.3635294
200	0.0291020	0.4573178	0.3997653	0.4844153	0.3066602
250	0.0596386	0.5123108	0.4610373	0.6132833	0.3285457
300	0.0457230	0.4344746	0.4355719	0.5123474	0.4069701
350	0.0873677	0.3930629	0.4842406	0.5463903	0.3677310
400	0.0534989	0.3954611	0.5064432	0.5021751	0.3004284
450	0.0532376	0.3896171	0.5107534	0.8030203	0.3245841
500	0.0374947	0.4251625	0.4845562	0.5751577	0.3091199
550	0.2448511	0.7043810	0.4498528	0.5920270	0.3744680
600	0.1743359	0.6287094	0.5289251	0.4980082	0.3964303
650	0.1859919	0.6172156	0.5019778	0.5942024	0.4019106
700	0.1392941	0.6024966	0.6109787	0.6054295	0.3265469
750	0.1794313	0.6604580	0.5101187	0.5702364	0.3503461
800	0.1668005	0.5911528	0.4640019	0.7690212	0.4472039
850	0.1365599	0.6712140	0.3772482	0.7314719	0.3855544
900	0.1495859	0.6782118	0.4780464	0.6624597	0.4250005
950	0.0988879	0.6469027	0.4590965	0.6127370	0.3026157
1000	0.1607225	0.7016419	0.4516552	0.5093890	0.3279170

0	0.1773408	0.7013422	0.5752722	0.6272458	0.3389924
50	0.0650988	0.7800093	0.5160412	0.6548771	0.7103809
100	0.0607933	0.7150831	0.4632348	0.7388523	0.7068845
150	0.0609013	0.5339513	0.5573241	0.7091454	0.7194277
200	0.0479167	0.7041240	0.4935822	0.6584654	0.5335721
250	0.0516200	0.6094125	0.5369388	0.7844424	0.7711861
300	0.0434311	0.5729723	0.6025238	0.7626250	0.5646331
350	0.0655879	0.6165846	0.4816640	0.7587913	0.5318222
400	0.0918961	0.7263770	0.4672958	0.7884509	0.5686880
450	0.0422605	0.6436471	0.5692389	0.6851188	0.7266110
500	0.0586404	0.5573903	0.4919931	0.6803874	0.6569960
550	0.1477759	0.6490851	0.5047420	0.7025532	0.4373990
600	0.2698346	0.5964553	0.4147426	0.5495085	0.3553542
650	0.1567796	0.7099292	0.5193165	0.6377028	0.2985018
700	0.1718109	0.6902425	0.5255552	0.6618079	0.3121916
750	0.1072736	0.6883692	0.5090125	0.5113707	0.3336971
800	0.1715525	0.5936200	0.4450804	0.5505555	0.4242302
850	0.1463304	0.9361236	0.4559357	0.6871326	0.3302716
900	0.2093131	0.5728605	0.5058918	0.5743363	0.3723070
950	0.1252670	0.6306402	0.4891195	0.6089470	0.3052276
1000	0.1508838	0.6765516	0.4871310	0.6612688	0.3689685

0	0.1652935	0.6865579	0.5052309	0.7322166	0.3903733
50	0.1411137	0.5687200	0.4993549	0.4813225	0.4446086
100	0.1643590	0.7386136	0.4690488	0.6199367	0.3689792
150	0.1757036	0.7118422	0.4667351	0.7248304	0.3645672
200	0.2328411	0.6470699	0.4566248	0.5357148	0.3674823
250	0.1252998	0.6736184	0.5303181	0.5747558	0.3331067
300	0.1288342	0.6662588	0.6623197	0.5012656	0.4379919
350	0.1364219	0.7549395	0.5457265	0.6526618	0.2939596
400	0.1647662	0.6788142	0.5423048	0.6191474	0.2423158
450	0.1559565	0.6268002	0.4552177	0.5768967	0.3521963
500	0.1397138	0.7262152	0.5602451	0.5980964	0.3061492
550	0.1704720	0.5622544	0.5926522	0.5994754	0.3593085
600	0.1202840	0.6838852	0.5565196	0.5971406	0.3006385
650	0.1447377	0.7373544	0.4527021	0.5753531	0.3316125
700	0.1272687	0.6863565	0.5162036	0.5776235	0.3252152
750	0.1581901	0.6670788	0.4311009	0.8563580	0.3735330
800	0.1520024	0.7541314	0.4242843	0.7017907	0.3037272
850	0.1598116	0.5645235	0.4877973	0.5340792	0.3160724
900	0.1667888	0.6935223	0.4811313	0.5739310	0.4214710
950	0.2035565	0.7279784	0.6237440	0.5514091	0.3371601
1000	0.1798891	0.7371830	0.5191828	0.6195055	0.3678975

0	0.1669904	0.5976459	0.4818308	0.5602786	0.3403158
50	0.1859079	0.2989523	0.5981034	0.7465175	0.3579465
100	0.3184705	0.1806462	0.4436063	0.7486308	0.3398718
150	0.3051606	0.1733317	0.2878212	0.5321946	0.2394395
200	0.2590144	0.1511289	0.3412574	0.5221005	0.2071131
250	0.3682511	0.1551375	0.3800875	0.6310106	0.2385806
300	0.3530940	0.2051380	0.3265762	0.5841457	0.1721807
350	0.4111662	0.1673418	0.2951588	0.4972517	0.2086934
400	0.3622904	0.1160582	0.3252148	0.5481212	0.1963002
450	0.4173139	0.2173376	0.2467996	0.5195526	0.2483866
500	0.3683226	0.1726428	0.2573062	0.5222551	0.2661404
550	0.2895508	0.5327300	0.3772261	0.5879916	0.2587092
600	0.1499325	0.6166123	0.4158694	0.7341895	0.2677508
650	0.2018576	0.5834011	0.4390612	0.6215349	0.3464259
700	0.1430389	0.6323994	0.4010601	0.6410025	0.3196198
750	0.1768625	0.5631592	0.4180976	0.6462810	0.3310219
800	0.1352513	0.8182174	0.4975991	0.5810724	0.2812235
850	0.1354918	0.6940014	0.5573368	0.6066743	0.3330423
900	0.1661222	0.7938874	0.5344781	0.7502000	0.2714520
950	0.1365544	0.4969288	0.5212108	0.4860859	0.3178085
1000	0.1108662	0.5287403	0.5091256	0.6815002	0.3659335

0	0.1768200	0.6790987	0.4655933	0.6846519	0.3341187
50	0.2046555	0.6352342	0.5791774	0.5558413	0.4503175
100	0.1455012	0.6619860	0.5165845	0.5121829	0.2937071
150	0.1310524	0.5436816	0.4879509	0.6099199	0.3158525
200	0.1675698	0.7161670	0.5906420	0.5774577	0.3293943
250	0.1044134	0.7601350	0.5346424	0.6679969	0.4100350
300	0.1448206	0.5857401	0.5882330	0.5357334	0.3271566
350	0.1766803	0.7503834	0.7171911	0.7005159	0.3778658
400	0.1204328	0.6716779	0.5506269	0.6781032	0.3734757
450	0.1647282	0.6704670	0.6033115	0.6358264	0.3160541
500	0.1471083	0.6880959	0.4847699	0.6805956	0.3079947
550	0.1666768	0.6001865	0.4761494	0.6227863	0.3812025
600	0.1405891	0.7511335	0.4577668	0.4836316	0.3566556
650	0.2231977	0.6138808	0.5456172	0.6526902	0.3312655
700	0.1614760	0.7527578	0.4769441	0.6784988	0.2688746
750	0.1053826	0.6408229	0.5428756	0.5121197	0.3280622
800	0.1743653	0.7079353	0.4501988	0.7451310	0.3711062
850	0.1274635	0.6265798	0.5336106	0.6743507	0.3416736
900	0.1870902	0.6327839	0.3601008	0.6402904	0.2996271
950	0.1582967	0.7118653	0.5407666	0.7056071	0.4428900
1000	0.1775678	0.7193679	0.5327235	0.6305047	0.3461257

0	0.2024180	0.6468754	0.4946126	0.7219111	0.3224193
50	0.0863367	0.7187880	0.4812986	0.5905833	0.3284291
100	0.0768250	0.7145804	0.4704561	0.6887189	0.3677713
150	0.1012001	0.7154661	0.4579171	0.6691105	0.3394258
200	0.1177146	0.6931901	0.3374295	0.5921572	0.3881774
250	0.0967007	0.6386211	0.4505928	0.5380659	0.4262721
300	0.1365920	0.6790760	0.4883430	0.6461105	0.3817718
350	0.1032612	0.7225911	0.3949444	0.6653415	0.3042618
400	0.1022042	0.6428466	0.5448956	0.5718454	0.2797775
450	0.1251838	0.6433225	0.4957502	0.5650197	0.3810396
500	0.1556395	0.6577719	0.6464699	0.4772107	0.4082341
550	0.2228920	0.5542144	0.5249165	0.5469123	0.3430858
600	0.1873281	0.6563149	0.5213197	0.6607985	0.4030728
650	0.2108003	0.6582354	0.5324206	0.6380037	0.3590098
700	0.1769858	0.6198336	0.4866847	0.5489036	0.3008619
750	0.1360425	0.5885295	0.4303087	0.5225510	0.4264243
800	0.1916618	0.5610538	0.5064806	0.7173272	0.3321464
850	0.1411338	0.7189419	0.5132523	0.5482094	0.4053662
900	0.1268816	0.6548202	0.4612858	0.6103847	0.3880200
950	0.1671765	0.6671552	0.4654501	0.6567897	0.3454879
1000	0.1289873	0.8017885	0.5534973	0.6116035	0.3453859

0	0.1484910	0.7294724	0.5307566	0.5154152	0.4096372
50	0.2283879	0.6354151	0.4245013	0.6342324	0.2908983
100	0.1856554	0.6075236	0.4343579	0.6583263	0.3681294
150	0.1547444	0.7303992	0.5273117	0.6429900	0.3015393
200	0.1078238	0.5783612	0.5259787	0.6596326	0.4569289
250	0.2252036	0.6307368	0.4684638	0.6038908	0.3111628
300	0.2306447	0.6337609	0.4656673	0.6902176	0.3168165
350	0.1492776	0.6211503	0.3723796	0.5306425	0.4132144
400	0.1796094	0.6129905	0.4607823	0.6214737	0.3592495
450	0.1164687	0.6058592	0.4441805	0.6529760	0.3969694
500	0.1519989	0.5737344	0.4132010	0.5872335	0.3882414
550	0.1762305	0.5135476	0.5092394	0.5613630	0.3650422
600	0.1496493	0.7029737	0.4086732	0.6433677	0.3620143
650	0.1204194	0.6973790	0.5227441	0.6493915	0.3204859
700	0.1572496	0.7613568	0.4660805	0.5732268	0.2947247
750	0.1490906	0.6439844	0.4572497	0.5231816	0.3654591
800	0.1833465	0.8194029	0.4170622	0.5926689	0.3938654
850	0.1022892	0.6118473	0.4209391	0.5734929	0.3843968
900	0.1477402	0.6787315	0.5091566	0.5314800	0.4061949
950	0.1515783	0.7470937	0.4596763	0.5062841	0.3236495
1000	0.1258223	0.6804770	0.4774732	0.5452105	0.4088158

0	0.1889827	0.6368361	0.5697104	0.5661444	0.3665558
50	0.1506552	0.6531820	0.3943708	0.5933082	0.3521105
100	0.1491585	0.6256297	0.5195973	0.6435140	0.3875713
150	0.1507529	0.6592865	0.5154915	0.6423060	0.3794013
200	0.1780542	0.6491089	0.5555875	0.6143783	0.3487743
250	0.1466402	0.6927020	0.5261376	0.6062010	0.3488458
300	0.1674261	0.8152246	0.5227735	0.5803903	0.3661918
350	0.1076690	0.6063960	0.4326882	0.5660491	0.3408407
400	0.2210642	0.6869934	0.4073695	0.5587105	0.2619223
450	0.1452460	0.6021201	0.4575913	0.5837441	0.3325015
500	0.1805293	0.6287619	0.5799378	0.6724177	0.3737139
550	0.1437204	0.6574687	0.5493736	0.6650450	0.3675820
600	0.1141003	0.7606321	0.5075658	0.6691719	0.3543914
650	0.1488132	0.6978348	0.5909425	0.5168183	0.3927403
700	0.2418474	0.6488612	0.5537892	0.6647552	0.3521493
750	0.1379142	0.6046890	0.4223898	0.5379767	0.3118886
800	0.1759923	1.0000000	0.4790992	0.6206961	0.3630157
850	0.1995428	0.6439281	0.5322969	0.5766907	0.3470421
900	0.1319912	0.6383216	0.5681457	0.5585364	0.3300561
950	0.1400569	0.7186683	0.5272702	0.6206862	0.2659904
1000	0.1437895	0.6941783	0.4315476	0.6271188	0.4483195

0	0.1610836	0.6669840	0.5468563	0.6935169	0.3874959
50	0.0290794	0.2176839	0.4937493	0.6267170	0.3072264
100	0.0644053	0.1867623	0.3642660	0.4999024	0.3837313
150	0.0609349	0.1815371	0.3090160	0.5799277	0.3420979
200	0.0424804	0.1276718	0.3029139	0.4445766	0.2143234
250	0.0511236	0.0759758	0.2453723	0.4595414	0.1291996
300	0.0568430	0.1257374	0.1572966	0.3217060	0.0873736
350	0.0462169	0.1594519	0.1893331	0.3148495	0.0946787
400	0.0400225	0.2038562	0.1635691	0.3551300	0.0820174
450	0.0181388	0.1372836	0.2378346	0.3673373	0.0822801
500	0.0318387	0.1014219	0.1880596	0.3706947	0.0448822
550	0.2934623	0.6352784	0.2834651	0.5719427	0.1372349
600	0.1680010	0.5228504	0.3475399	0.5594388	0.3158322
650	0.1436450	0.6619216	0.4824390	0.6503087	0.3069404
700	0.1369110	0.6049885	0.4093028	0.6063485	0.3833843
750	0.1754109	0.7331710	0.4853563	0.7018085	0.3930916
800	0.1334033	0.6800852	0.4731182	0.6584913	0.3752291
850	0.1500014	0.7227579	0.5679242	0.5552212	0.3370893
900	0.1728862	0.6357591	0.4674601	0.6663474	0.3244309
950	0.1324456	0.6077315	0.5335098	0.5246310	0.3727054
1000	0.1845843	0.7083821	0.4594224	0.5513513	0.2928429

0	0.2295972	0.6925423	0.5280436	0.5973232	0.3758745
50	0.2409438	0.5925341	0.5123231	0.6214265	0.3697943
100	0.1402038	0.7049155	0.5668148	0.5653504	0.2771890
150	0.1756012	0.8039595	0.4634664	0.6923767	0.2717877
200	0.1427376	0.6725243	0.3976560	0.6599137	0.4277318
250	0.1038526	0.6284991	0.5039826	0.5730783	0.3503081
300	0.2513088	0.5981711	0.5861784	0.6410247	0.3494860
350	0.2110958	0.7583358	0.5102586	0.5638407	0.3898026
400	0.1109309	0.6171786	0.4696164	0.5086342	0.2926171
450	0.1647108	0.5804055	0.5599791	0.6018682	0.4011997
500	0.1158830	0.7490895	0.5216891	0.6971235	0.3423853
550	0.1577701	0.6601483	0.4987565	0.6837690	0.3174193
600	0.1687720	0.6339401	0.5559889	0.5575567	0.3355202
650	0.1196539	0.5816125	0.4867138	0.6780720	0.3508186
700	0.1156140	0.7792496	0.4800876	0.5892016	0.3245613
750	0.1148385	0.6273291	0.4601499	0.5499633	0.3719708
800	0.1356104	0.5579764	0.4890396	0.6027021	0.3275075
850	0.1031715	0.6677896	0.5814084	0.7290268	0.4701192
900	0.1570427	0.6789022	0.4573364	0.4542485	0.3416823
950	0.1468384	0.6835417	0.4456724	0.6064585	0.4689088
1000	0.1908240	0.5088903	0.4966409	0.6254585	0.3418520

0	0.1335195	0.6816287	0.5585059	0.6043564	0.3315978
50	0.2247548	0.1266034	0.5344811	0.6808051	0.4689557
100	0.2697019	0.0899204	0.3228990	0.6490927	0.3078385
150	0.3537862	0.0259258	0.3207840	0.4972655	0.1573681
200	0.5143559	0.0396125	0.2832231	0.3911545	0.1869481
250	0.5757014	0.0203707	0.2376562	0.4326151	0.1455577
300	0.6965439	0.0575514	0.2128282	0.4484856	0.1815415
350	0.4925907	0.0539728	0.3416153	0.3610930	0.2359567
400	0.5026541	0.0411120	0.3409746	0.4156545	0.2813710
450	0.5079757	0.0345394	0.2419611	0.4448925	0.1783779
500	0.7203044	0.0398234	0.2870452	0.3968024	0.1825584
550	0.3771281	0.5260977	0.3058216	0.3721931	0.2664792
600	0.2492706	0.6522386	0.3345956	0.7020601	0.4639513
650	0.1608234	0.6245175	0.4005221	0.6223833	0.3076505
700	0.2161924	0.6500686	0.5038534	0.5644994	0.3713518
750	0.1684863	0.6346307	0.5193055	0.5723104	0.2952791
800	0.1393537	0.6109570	0.4375424	0.6203622	0.2784758
850	0.2290022	0.6041835	0.5626179	0.6912264	0.3596839
900	0.2077167	0.6402643	0.4240035	0.7361910	0.3416111
950	0.1815604	0.7535451	0.5349921	0.5823310	0.3465825
1000	0.1262180	0.6280851	0.4165948	0.5447987	0.3954533

0	0.1361773	0.5851774	0.4822102	0.7247970	0.3476723
50	0.1605694	0.6748258	0.4267442	0.6560748	0.3863471
100	0.1390228	0.5443907	0.4587159	0.5330593	0.3383096
150	0.1341206	0.6442648	0.3248066	0.6722877	0.3291479
200	0.1644167	0.6112338	0.4840267	0.6183647	0.3211625
250	0.1809651	0.6659759	0.5144016	0.6289162	0.2761211
300	0.1551356	0.6834063	0.5986276	0.5597395	0.3589251
350	0.1453246	0.7108046	0.4652382	0.5386662	0.3865731
400	0.1333147	0.7721596	0.3919788	0.6177091	0.3861534
450	0.1747932	0.6851837	0.4430591	0.6866884	0.3296827
500	0.1263728	0.5999403	0.4621467	0.5833127	0.3979317
550	0.1426174	0.6056489	0.4462257	0.6597877	0.2500151
600	0.1477624	0.7060712	0.5316858	0.5375996	0.3991369
650	0.1430732	0.7287588	0.5600435	0.6520566	0.3669364
700	0.2030040	0.7495550	0.4671761	0.7395461	0.3469562
750	0.1341136	0.7721935	0.4426609	0.7022022	0.3570744
800	0.1900774	0.7017319	0.4981161	0.6773000	0.3714421
850	0.1999181	0.6281176	0.5227210	0.5943404	0.3476848
900	0.1536121	0.6242614	0.4479862	0.5288464	0.3690375
950	0.2201347	0.6400672	0.4963163	0.5225436	0.3511936
1000	0.1307171	0.6672296	0.4633761	0.6323977	0.3240290

0	0.1875956	0.7993174	0.5678376	0.6636158	0.3050101
50	0.0226203	0.6691702	0.4834396	0.6608445	0.5124398
100	0.0277338	0.6406206	0.6262091	0.6680750	0.4389831
150	0.0321699	0.7670997	0.5320633	0.6788820	0.2767613
200	0.0190098	0.5974245	0.4589104	0.6613172	0.3269009
250	0.0289888	0.6138221	0.4869087	0.5718189	0.3661618
300	0.0539829	0.7127362	0.5041321	0.7386495	0.3414552
350	0.0215592	0.6895913	0.4954850	0.6153864	0.2954072
400	0.0138446	0.6646255	0.4971998	0.5873530	0.3422768
450	0.0586350	0.6330725	0.4906603	0.6894418	0.2506959
500	0.0137546	0.6675628	0.4277021	0.5839742	0.3964721
550	0.1235076	0.6761955	0.5119676	0.5902925	0.3103329
600	0.1628112	0.7094301	0.5285439	0.6265959	0.4151995
650	0.1723128	0.8507728	0.4653946	0.5318544	0.3102864
700	0.1584214	0.6661195	0.4636402	0.5672613	0.3598365
750	0.1105822	0.5991672	0.5080791	0.5302265	0.3760488
800	0.1422363	0.6701896	0.5003082	0.7124095	0.3774932
850	0.1352896	0.6483634	0.4628572	0.6472306	0.3889714
900	0.1454497	0.6304812	0.5579249	0.6485409	0.4491249
950	0.1589128	0.5885692	0.3915156	0.6459245	0.4549942
1000	0.2086511	0.6839334	0.4601901	0.4786695	0.2810704

0	0.2243441	0.7516587	0.5034610	0.6966270	0.3244986
50	0.1221342	0.7318687	0.5521421	0.6598337	0.3886187
100	0.1009449	0.5812661	0.6341183	0.7068348	0.4038932
150	0.1178338	0.6658793	0.6214275	0.6725605	0.2929613
200	0.1122921	0.6527199	0.5844157	0.7068007	0.3864383
250	0.1556578	0.7153340	0.7451621	0.6223568	0.3148316
300	0.1847462	0.5187437	0.6551075	0.6262204	0.3456433
350	0.1707895	0.7928133	0.6408565	0.6419279	0.3462033
400	0.1417590	0.7115298	0.5982239	0.6460099	0.4527460
450	0.1849409	0.5764505	0.6340342	0.6572576	0.2456488
500	0.1825490	0.7214684	0.7174598	0.6378381	0.3324798
550	0.2431790	0.8839703	0.5895275	0.6643319	0.3623077
600	0.1057641	0.6799945	0.4599196	0.7013680	0.2737518
650	0.1395748	0.8332083	0.4691425	0.5180043	0.3002553
700	0.0865627	0.8709136	0.5348142	0.6043159	0.3447764
750	0.1652664	0.5253607	0.5695354	0.6390893	0.3454236
800	0.1786942	0.7266369	0.4610714	0.5221234	0.2988381
850	0.2278558	0.6975022	0.5556707	0.7187719	0.3069532
900	0.1464144	0.6468604	0.4238604	0.6136309	0.3375543
950	0.1206578	0.7691670	0.4622702	0.5781751	0.3701989
1000	0.1167069	0.6577581	0.4730472	0.5469314	0.3590205

0	0.1571487	0.6691831	0.4695302	0.6028112	0.3172927
50	0.1365471	0.6754151	0.6251874	0.6898499	0.3232426
100	0.1717985	0.7630534	0.6331301	0.6359237	0.3691596
150	0.1525966	0.7169321	0.5590586	0.5390977	0.3380399
200	0.1755068	0.7236721	0.6639692	0.6251610	0.3462989
250	0.0983656	0.6527729	0.5748506	0.5785524	0.3062527
300	0.1739746	0.6500354	0.5869933	0.6028280	0.3815564
350	0.1438346	0.7019528	0.6824014	0.5686924	0.2844767
400	0.1748215	0.5868617	0.5340897	0.6339586	0.3134021
450	0.2095058	0.6182101	0.4975011	0.6650850	0.3523716
500	0.1589123	0.5473741	0.5431527	0.5216287	0.3969254
550	0.1302799	0.6228203	0.3921770	0.6556736	0.3976946
600	0.1906909	0.7507958	0.4475151	0.5995479	0.3842456
650	0.1964726	0.6272535	0.4730628	0.6240981	0.3641951
700	0.2329740	0.6203718	0.4376105	0.6172245	0.3325299
750	0.1436115	0.6962446	0.4459640	0.6068090	0.3563442
800	0.1727207	0.6051943	0.4541180	0.5990452	0.3428883
850	0.1848409	0.6665063	0.4960923	0.6725236	0.3292682
900	0.1436038	0.7230535	0.5387175	0.7466693	0.2911677
950	0.2234084	0.7128432	0.4423675	0.7085896	0.3721444
1000	0.1648189	0.6113912	0.4454371	0.5950983	0.3649179

0	0.1732848	0.5994674	0.6543334	0.6983408	0.3259094
50	0.2034075	0.6360094	0.6592349	0.6580700	0.4846747
100	0.1466293	0.5921961	0.7173334	0.5288615	0.6187565
150	0.1405565	0.5877252	0.6471721	0.5517506	0.6345896
200	0.0968564	0.6427246	0.6027241	0.5827801	0.5829349
250	0.1215194	0.7139971	0.5938383	0.5372508	0.6626368
300	0.1433922	0.5861398	0.7047447	0.5436110	0.6496871
350	0.1286592	0.6860871	0.7515856	0.5867954	0.6793313
400	0.1380228	0.6661617	0.5928193	0.4393552	0.7511702
450	0.1599231	0.6285187	0.6573624	0.5911334	0.6106183
500	0.1426261	0.6754450	0.6995056	0.5525855	0.5976381
550	0.2070022	0.6822377	0.5445419	0.5983477	0.3811654
600	0.2064172	0.6611983	0.6205122	0.6437844	0.3607935
650	0.1822910	0.6569022	0.5577747	0.6362784	0.4392784
700	0.1738643	0.6371673	0.5099092	0.6469396	0.4675900
750	0.1096304	0.7975541	0.5403183	0.5907743	0.3770799
800	0.1276310	0.5456261	0.4702393	0.5246422	0.2800416
850	0.1733215	0.5676226	0.4683654	0.4936036	0.3468665
900	0.1949054	0.7838787	0.4858050	0.6887701	0.3913733
950	0.1341725	0.6253392	0.4624741	0.5784466	0.3786281
1000	0.1496449	0.6771393	0.5462195	0.5930806	0.3255035

0	0.2278361	0.6490693	0.6027365	0.6720565	0.3576532
50	0.0418106	0.6388552	0.5609908	0.4855829	0.4670800
100	0.0963328	0.5420593	0.4408635	0.5709594	0.4725075
150	0.0506278	0.6571244	0.5171674	0.6207621	0.4340552
200	0.0489345	0.6153087	0.5558572	0.5866279	0.3323211
250	0.1182170	0.7010305	0.4952242	0.5580698	0.3926190
300	0.0474490	0.6228253	0.5106905	0.6014930	0.3154837
350	0.0678812	0.5869053	0.6212738	0.5086281	0.3878594
400	0.0793973	0.7795203	0.6043325	0.6087155	0.3686468
450	0.0830875	0.6156984	0.5150927	0.5658586	0.4049712
500	0.0948934	0.7051895	0.5757755	0.6039648	0.4230577
550	0.1267647	0.7636165	0.4103833	0.6844108	0.3442843
600	0.1749565	0.5431616	0.3812927	0.6312648	0.3098679
650	0.1608272	0.6698871	0.5526334	0.6863808	0.3283910
