"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
300	0.2488876	0.3518220	0.4735909	0.6749270	0.4348403	0.0344645	0.0455893	0.2075544	0.0000618	0.6180689	0.2853642	0.0643025	0.0130272	0.2403160	0.7496465	0.0004249	0.4233138	0.4895417	0.0725658	0.4492037
350	0.1929382	0.3744490	0.6243294	0.6296372	0.3957565	0.0078378	0.0595825	0.2042791	0.0008264	0.7021941	0.2524184	0.0183126	0.0174241	0.2371375	0.7263338	0.0036729	0.4604489	0.5062840	0.0869683	0.6012420
400	0.1860383	0.2930211	0.6105244	0.6788870	0.3789624	0.0021090	0.0596451	0.1954170	0.0012535	0.7391211	0.2270448	0.0695088	0.0189435	0.2251571	0.6583082	0.0018401	0.4200571	0.5562757	0.0955203	0.5275667
450	0.1438694	0.3754068	0.6111760	0.6704731	0.4725070	0.0037085	0.0289208	0.2505925	0.0002269	0.5265884	0.3542990	0.0433372	0.0272065	0.3323908	0.5993467	0.0003279	0.4524665	0.4956380	0.0537559	0.5626033
500	0.2169044	0.3588697	0.4653639	0.6250842	0.4347424	0.0046660	0.0615718	0.1843207	0.0020061	0.6220774	0.4173743	0.0828670	0.0340014	0.2866514	0.7627459	0.0014033	0.4829815	0.5559971	0.0628429	0.5769904
550	0.2418493	0.4172447	0.6373260	0.6401957	0.4429147	0.0087138	0.1560163	0.2648502	0.0092342	0.5948225	0.4145950	0.0714368	0.0259384	0.2242876	0.6400067	0.0037088	0.4744507	0.4807226	0.3438608	0.5681151
600	0.2291107	0.6343763	0.5305364	0.5002035	0.4164629	0.0262326	0.1420657	0.2669565	0.0316885	0.5146352	0.2370387	0.0633868	0.0124694	0.3397110	0.6626234	0.0042941	0.4086718	0.4816104	0.3018234	0.3705733
650	0.3221540	0.5943479	0.5642871	0.3612098	0.3912364	0.0334053	0.1739262	0.2885043	0.1035569	0.3492042	0.1566343	0.0349938	0.0455874	0.2676997	0.7382818	0.0053123	0.2468480	0.3601143	0.2234550	0.3492750
700	0.3402104	0.7358130	0.3670429	0.3425843	0.3425342	0.0205121	0.1382844	0.2802641	0.1386796	0.2470401	0.1851335	0.0321244	0.0221119	0.4004129	0.7580213	0.0172574	0.1951089	0.3332526	0.2514926	0.2903038
750	0.4115481	0.7562981	0.3185183	0.2795010	0.3316440	0.0274025	0.2041291	0.1255967	0.1251140	0.1999619	0.1522149	0.0455297	0.0269254	0.3578723	0.7277486	0.0161794	0.1541954	0.3512245	0.1521111	0.3569340
800	0.4927131	0.6050254	0.3794240	0.3139112	0.2719132	0.0180822	0.2783192	0.1843613	0.1694709	0.2238249	0.1663370	0.0094249	0.0844146	0.3042500	0.7396218	0.0314302	0.1956730	0.3259584	0.1638354	0.3144094
850	0.6122632	0.7570234	0.4286584	0.2445743	0.3041720	0.0381764	0.2448558	0.2490355	0.1698215	0.1655951	0.1395681	0.0395240	0.0377942	0.4193805	0.6917391	0.0124665	0.1757359	0.4842965	0.1315112	0.3178667
900	0.6848958	0.9856470	0.3029735	0.1692678	0.2717613	0.0305773	0.1975704	0.1546041	0.1328842	0.1299759	0.0930227	0.0380090	0.0194803	0.3418015	0.7450547	0.0105026	0.1676759	0.3145159	0.1443159	0.3171704
950	0.5106579	1.0031011	0.2393511	0.1660440	0.2251433	0.0176264	0.2354237	0.1254516	0.1886449	0.0827218	0.1197527	0.0242642	0.0426270	0.3838826	0.7873661	0.0125590	0.1480348	0.3911770	0.1184418	0.2973917
1000	0.6080435	0.6818821	0.2558284	0.1664751	0.1923960	0.0306597	0.2560043	0.1057745	0.2250859	0.1590433	0.1544132	0.0436544	0.0131383	0.4526776	0.8439538	0.0209627	0.1235093	0.3775638	0.0706091	0.3611358

0	0.5953516	0.7106878	0.4377310	0.2310448	0.3641855	0.0124781	0.2178581	0.1857972	0.2453215	0.1263706	0.1450944	0.0232075	0.0344334	0.5369315	0.6947225	0.0143901	0.1828722	0.3770470	0.1754047	0.4675681
50	0.8734416	0.7647294	0.3907923	0.1798727	0.3372975	0.0320023	0.1558572	0.0630104	0.1446968	0.1127329	0.1425028	0.0338370	0.0357204	0.4326207	0.8583452	0.0180031	0.1330308	0.4121893	0.1259888	0.3592084
100	0.6677674	0.8168367	0.2737273	0.2300523	0.3019320	0.0156755	0.0846256	0.1395237	0.1764814	0.0754465	0.1423995	0.0190110	0.0317172	0.6221459	0.8565618	0.0372213	0.0708828	0.4221438	0.0371921	0.4136847
150	0.7507636	0.8114742	0.2252485	0.1761386	0.2752709	0.0438375	0.0398701	0.0883214	0.1949162	0.1004523	0.1760069	0.0182503	0.0287905	0.7015607	0.7199549	0.0217843	0.0375265	0.4169808	0.0465034	0.3835765
200	0.7232401	0.6616018	0.2646618	0.2345561	0.3530919	0.0014568	0.0361386	0.2054782	0.1967181	0.0898828	0.1449530	0.0095627	0.0067046	0.6342496	0.6145296	0.0283786	0.0597044	0.3674193	0.0170712	0.2951951
250	0.6289033	0.7372969	0.2188696	0.2171026	0.2362783	0.0181500	0.0697362	0.1246485	0.2346527	0.0780238	0.0983520	0.0236533	0.0325345	0.5959065	0.7768075	0.0275110	0.0654809	0.2631670	0.0035569	0.3423640
300	0.6514181	0.8314683	0.2307380	0.1789655	0.2416379	0.0092407	0.0364593	0.1256653	0.1959542	0.1231524	0.1257213	0.0473030	0.0418188	0.6222883	0.6695137	0.0034607	0.0627302	0.3190176	0.0123217	0.3016392
350	0.8153342	0.7516199	0.3714296	0.1666494	0.2453506	0.0261770	0.0485845	0.0957166	0.2118901	0.1051582	0.0795121	0.0334944	0.0151341	0.6653857	0.8027531	0.0106654	0.1000573	0.2690791	0.0299624	0.3059818
400	0.5851459	0.9014481	0.3743376	0.2112576	0.2911258	0.0236890	0.0425104	0.0941748	0.2593596	0.1061011	0.1173225	0.0120216	0.0597200	0.6010070	0.7047401	0.0117590	0.0870251	0.3807002	0.0103621	0.2880868
450	0.6032957	0.8316618	0.3132175	0.0972990	0.2388183	0.0157498	0.0400320	0.1088871	0.2487105	0.1572621	0.0989510	0.0120851	0.0383180	0.5022723	0.6481389	0.0070570	0.1105847	0.3742563	0.0232554	0.2279726
500	0.6286501	0.8282932	0.2366581	0.2377690	0.2195989	0.0152444	0.0391484	0.1131165	0.2086460	0.1072507	0.1434707	0.0284903	0.0274540	0.5268922	0.6328943	0.0414653	0.1022503	0.3352757	0.0362512	0.3033716
550	0.5270200	0.7010462	0.2972746	0.1951680	0.2509757	0.0504087	0.0855443	0.1060825	0.2256031	0.1597470	0.1163337	0.0126552	0.0553853	0.5866558	0.6457494	0.0172419	0.1153877	0.3292150	0.0927949	0.2507556
600	0.5469534	0.7545539	0.3589291	0.2344681	0.3312242	0.0813630	0.1625590	0.1109124	0.2009935	0.1902735	0.1113419	0.0250643	0.0263163	0.5026294	0.7211014	0.0031794	0.1263863	0.3407562	0.0910673	0.2590721
650	0.5723610	0.8220564	0.3263272	0.2422576	0.3478056	0.0752177	0.2276338	0.1191945	0.1709480	0.1061217	0.1034132	0.0349263	0.0162440	0.4623542	0.7664738	0.0158402	0.1913809	0.2867995	0.2025874	0.2905920
700	0.4608768	0.6680445	0.3420694	0.2869818	0.3303352	0.0296836	0.2939383	0.1691304	0.1697111	0.1817649	0.1580669	0.0334051	0.0299447	0.3789408	0.6821111	0.0082470	0.1763790	0.2757291	0.2006271	0.3105192
750	0.5106788	0.6408385	0.3590924	0.2359769	0.2008388	0.0111235	0.2749479	0.1830614	0.2094660	0.1875734	0.1557281	0.0182779	0.0113037	0.4275823	0.5925705	0.0240476	0.2646775	0.3525782	0.2528255	0.3245976
800	0.6199704	0.7183559	0.3539115	0.2889241	0.3834129	0.0244942	0.1606496	0.1406104	0.1664137	0.1968227	0.1621692	0.0477357	0.0439585	0.3172454	0.6841909	0.0047498	0.1269826	0.3692606	0.2192847	0.3043214
850	0.6161110	0.6441177	0.3295473	0.3057478	0.2781121	0.0034538	0.1842960	0.2122107	0.1803932	0.1332287	0.1783381	0.0228714	0.0312841	0.4037476	0.7060411	0.0378725	0.1879044	0.3611923	0.1778964	0.3448218
900	0.6244126	0.8433466	0.3589599	0.1507039	0.2887544	0.0260654	0.2635160	0.2062421	0.2317354	0.2215834	0.1599003	0.0124391	0.0301086	0.2950441	0.7059311	0.0081821	0.1461608	0.3765140	0.1383038	0.2701140
950	0.7327734	0.7366038	0.3865188	0.1633443	0.2631947	0.0229052	0.2607557	0.1083027	0.2092072	0.1404429	0.1523400	0.0220927	0.0286080	0.3622074	0.6493136	0.0113743	0.2952487	0.3169871	0.1214288	0.3260104
1000	0.6804270	0.6925139	0.3432756	0.2348957	0.2974227	0.0469019	0.1940925	0.1244220	0.2152055	0.1586574	0.1403912	0.0250552	0.0123064	0.4424723	0.7412507	0.0054631	0.1298127	0.3578052	0.1371796	0.3773665

0	0.5727738	0.6862351	0.3909158	0.2327876	0.3486059	0.0282749	0.2413646	0.1689074	0.2183012	0.1563262	0.1557339	0.0221194	0.0330084	0.4695534	0.8111272	0.0229363	0.2154174	0.2892662	0.1630986	0.2833871
50	0.6708104	0.7110441	0.3937002	0.1531337	0.2626211	0.0273582	0.2190718	0.0663859	0.1311909	0.1057939	0.1671088	0.0224330	0.0094512	0.4371631	0.6451439	0.0208369	0.2340235	0.4023486	0.1180016	0.2644119
100	0.6197598	0.6690106	0.3798447	0.2637093	0.2895170	0.0434665	0.1717679	0.0206191	0.1804773	0.0952243	0.1348402	0.0703868	0.0347295	0.5562826	0.7149355	0.0118433	0.2068326	0.3085568	0.1335327	0.2629202
150	0.6607024	0.7111466	0.3480226	0.2086790	0.3557920	0.0518264	0.2205754	0.0166853	0.2528181	0.1455439	0.1331006	0.0467847	0.0217010	0.4841182	0.8549447	0.0254103	0.2368892	0.4366967	0.1893541	0.2261684
200	0.6783946	0.7171378	0.4012359	0.3187293	0.3513204	0.0325116	0.1841235	0.0537639	0.1426911	0.1508351	0.1151196	0.0394922	0.0307962	0.5683990	0.7137743	0.0226481	0.1847518	0.3518033	0.2444374	0.2174402
250	0.7576566	0.6260188	0.3417029	0.2131251	0.2890158	0.0118899	0.2017935	0.0189169	0.1909603	0.1268070	0.1140005	0.0169761	0.0203726	0.6426098	0.6692564	0.0066559	0.1959183	0.3905605	0.1602440	0.2042812
300	0.7822608	0.6269901	0.2814361	0.2060969	0.2672145	0.0148999	0.2224346	0.0134470	0.1521740	0.1216910	0.0856433	0.0645121	0.0874890	0.6730563	0.7082214	0.0131946	0.2164372	0.4027348	0.1494306	0.2654855
350	0.6821401	0.5691717	0.4866958	0.3277898	0.3092636	0.0140542	0.2835313	0.0079627	0.1935793	0.1134230	0.0984451	0.0441466	0.0226919	0.6673467	0.7106006	0.0280272	0.2302299	0.4683336	0.1500277	0.2422662
400	0.7824226	0.6822891	0.3836672	0.1807359	0.3045466	0.0183988	0.1911354	0.0105325	0.1475149	0.1324901	0.1527479	0.0395404	0.0504917	0.5053642	0.8218214	0.0164020	0.1641411	0.4287859	0.1763134	0.2475675
450	0.8012870	0.6673406	0.3930125	0.2181618	0.3358812	0.0302785	0.2452306	0.0102737	0.1664218	0.1862594	0.1344798	0.0445798	0.0272851	0.6741611	0.7408156	0.0152280	0.1285314	0.4817633	0.1651532	0.1877105
500	0.6483375	0.5976047	0.3507809	0.2561859	0.3325828	0.0251663	0.1712791	0.0374861	0.1452031	0.0931858	0.1000733	0.0428681	0.0429320	0.6214626	0.7004535	0.0264640	0.2018963	0.3138177	0.1361885	0.2135295
550	0.7845804	0.7099719	0.3318537	0.2128380	0.3321049	0.0281887	0.2061489	0.0990484	0.1617721	0.1943127	0.1724633	0.0719142	0.0354858	0.5646035	0.6558377	0.0186421	0.1603241	0.4394597	0.1586723	0.3066187
600	0.5444525	0.7779552	0.3074379	0.3327193	0.3805387	0.0649074	0.2285927	0.1358715	0.1271237	0.1733324	0.1470290	0.0441447	0.0291355	0.5417941	0.6833213	0.0236876	0.1433007	0.4097271	0.1451134	0.2678977
650	0.6038437	0.6279874	0.3107198	0.2437298	0.3148402	0.0185264	0.2037244	0.1624211	0.1953092	0.2072715	0.1128474	0.0208546	0.0354732	0.5441212	0.6957549	0.0206854	0.1558905	0.4490918	0.1839401	0.2836077
700	0.6636030	0.8261992	0.3661868	0.1633717	0.2741760	0.0142639	0.2201426	0.1193982	0.1580999	0.1024568	0.0881451	0.0331432	0.0246732	0.4182213	0.8667509	0.0129193	0.1662401	0.3573579	0.1750293	0.4123420
750	0.6226570	0.5704982	0.4069068	0.2281480	0.3151397	0.0177085	0.2971128	0.1051117	0.1467081	0.1314713	0.1169398	0.0340642	0.0063312	0.3738914	0.6622492	0.0208815	0.2592801	0.3960488	0.1480802	0.3660191
800	0.6799696	0.7169486	0.2499874	0.2579847	0.2609514	0.0181813	0.2604573	0.1654697	0.2229372	0.0947608	0.1199222	0.0167788	0.0480134	0.4427382	0.7012443	0.0263045	0.1730228	0.3443264	0.1584341	0.2886312
850	0.6280411	0.8468731	0.3407794	0.1915500	0.3563862	0.0111520	0.2076264	0.1229100	0.1788374	0.1117499	0.1415049	0.0702176	0.0197280	0.4158005	0.6511805	0.0039148	0.1642902	0.3052202	0.1633158	0.3057276
900	0.6641080	0.7338443	0.2448346	0.1434753	0.2530110	0.0454115	0.2321578	0.0572465	0.1969671	0.0836433	0.1062466	0.0546891	0.0130324	0.3524295	0.6748753	0.0075902	0.1172262	0.2871801	0.1561768	0.2719166
950	0.6534957	0.7395575	0.2846471	0.1170402	0.1810861	0.0671458	0.2580447	0.1019254	0.1792877	0.1219181	0.2314862	0.0790185	0.0366733	0.4111358	0.7665664	0.0127345	0.1208033	0.2969585	0.1582500	0.2643080
1000	0.6121598	0.9259279	0.2758029	0.2245592	0.2570213	0.0980674	0.2336974	0.0824992	0.1727430	0.1185286	0.0959101	0.0236652	0.0209576	0.4996885	0.7891676	0.0155346	0.1966490	0.4184199	0.1261137	0.2585298

0	0.5835487	0.7518649	0.3895513	0.2495629	0.3355440	0.0198046	0.2459683	0.1006928	0.1611571	0.1162460	0.1696149	0.0064673	0.0423584	0.3741878	0.6901832	0.0186169	0.1461431	0.3203518	0.1570241	0.3613012
50	0.5252789	0.6953307	0.3031083	0.2254061	0.4363266	0.0305838	0.1216755	0.1615026	0.2061502	0.1699937	0.0798422	0.0761749	0.0630383	0.4705289	0.7843461	0.0148235	0.1023792	0.3405631	0.1740717	0.3626765
100	0.5492610	0.7649012	0.3835645	0.1726991	0.3064532	0.0116008	0.2318296	0.1278640	0.1728121	0.1408867	0.0633859	0.0339980	0.0244939	0.4536477	0.6683089	0.0278584	0.0798698	0.4366858	0.1981612	0.3015050
150	0.4488928	0.6713404	0.3320081	0.1631544	0.2813277	0.0376619	0.1948554	0.1588150	0.1764938	0.1469682	0.0169609	0.0527977	0.0015193	0.3822073	0.7116202	0.0277818	0.0785033	0.4556258	0.1434688	0.3179890
200	0.4214796	0.7022505	0.3660531	0.2180594	0.2671589	0.0277017	0.2656135	0.1582581	0.1862026	0.1743417	0.0108316	0.0701150	0.0011891	0.4137526	0.8349615	0.0428454	0.0454589	0.3634179	0.0948284	0.2524995
250	0.5595676	0.7087196	0.3282442	0.2032016	0.2571382	0.0426196	0.2567845	0.1769904	0.2054202	0.1454458	0.0229983	0.0309722	0.0004872	0.5037654	0.6790424	0.0332915	0.0478364	0.3293307	0.1466091	0.3743332
300	0.5197202	0.5148972	0.4214057	0.2508301	0.3120661	0.0292258	0.2813758	0.1403792	0.1663594	0.1270389	0.0088128	0.0382986	0.0000022	0.4712600	0.7534340	0.0203010	0.0733559	0.3389639	0.2250833	0.3976662
350	0.5574935	0.6095858	0.4186831	0.3070027	0.2895148	0.0142421	0.1780411	0.1673488	0.1838617	0.1776266	0.0172949	0.0314388	0.0012461	0.5328070	0.7899967	0.0260139	0.0203192	0.4448338	0.2278261	0.2565864
400	0.4605366	0.7128269	0.3553247	0.2148919	0.4343516	0.0140477	0.1855022	0.1290805	0.1814587	0.1897324	0.0169212	0.0480023	0.0003778	0.3876833	0.7108975	0.0142668	0.0497826	0.3681532	0.3130910	0.3972978
450	0.4613340	0.7076561	0.3804613	0.2745485	0.2881080	0.0055772	0.2180605	0.1170574	0.1350728	0.1595412	0.0155101	0.0390782	0.0009847	0.3487610	0.7160087	0.0155206	0.0406956	0.3820043	0.1473603	0.3328964
500	0.5199836	0.7684786	0.3568868	0.2845509	0.3509196	0.0048906	0.2704213	0.1623157	0.1694766	0.1638248	0.0142719	0.0473642	0.0002092	0.4016862	0.7888434	0.0109196	0.0364190	0.3347782	0.2183823	0.3681695
550	0.5715813	0.7683715	0.5036301	0.2680975	0.2816092	0.0180641	0.1892751	0.1509391	0.1464939	0.2408209	0.0650752	0.0245316	0.0154680	0.3836579	0.7122477	0.0138011	0.1332155	0.4431616	0.2134980	0.3072827
600	0.5082405	0.6791999	0.3779529	0.2059036	0.2349943	0.0099864	0.2452506	0.1528734	0.1363011	0.2331324	0.0921980	0.0247827	0.0535556	0.3929347	0.8083277	0.0221176	0.1720275	0.3942098	0.1679549	0.3048730
650	0.5167711	0.6303319	0.3522660	0.2426501	0.2608987	0.0413529	0.2448181	0.1111822	0.1761300	0.1690393	0.1046619	0.0194936	0.0259083	0.3540575	0.7718415	0.0447757	0.1604230	0.4442601	0.1884592	0.3023605
700	0.5417001	0.7062249	0.3910062	0.2442386	0.2901683	0.0135078	0.1956209	0.1693628	0.1212312	0.1250753	0.1028418	0.0301301	0.0512689	0.3376684	0.9534049	0.0173173	0.1312188	0.4168321	0.2212127	0.2578387
750	0.7522440	0.8264628	0.4057220	0.2091796	0.2911736	0.0519193	0.1689372	0.2261399	0.1679620	0.1899321	0.1163889	0.0211360	0.0422405	0.3280105	0.6232508	0.0167181	0.2256341	0.3359609	0.1655515	0.4287898
800	0.6279589	0.7255858	0.3205980	0.2081170	0.3145569	0.0091848	0.2240023	0.1824182	0.1468917	0.1612996	0.1650243	0.0476016	0.0552403	0.4380207	0.6345161	0.0111535	0.1849087	0.3516119	0.1994828	0.2478477
850	0.6055023	0.6443449	0.2884530	0.1572736	0.2874633	0.0213769	0.2470213	0.1800085	0.1764576	0.2310931	0.1850589	0.0230799	0.0334955	0.4554571	0.7932119	0.0068510	0.2036019	0.3599443	0.1434537	0.2663565
900	0.5991628	0.8507361	0.3439802	0.1803222	0.3016696	0.0453889	0.2791123	0.1198089	0.1814810	0.1718699	0.1534435	0.0192609	0.0217363	0.4039885	0.5600622	0.0186250	0.1886751	0.3344469	0.1589525	0.3913160
950	0.6180253	0.8287631	0.3584533	0.1904739	0.2994493	0.0736985	0.2565143	0.1461443	0.2365041	0.1807931	0.1117432	0.0421557	0.0345346	0.3774838	0.6546693	0.0117586	0.1869374	0.3128703	0.1502916	0.2687298
1000	0.5258460	0.7776763	0.2959524	0.2274179	0.2443192	0.0452748	0.2188630	0.1811195	0.1625213	0.1352295	0.1272818	0.0140787	0.0357209	0.3590302	0.7891163	0.0290513	0.1335640	0.2970458	0.1540209	0.2868851

0	0.5513990	0.6957182	0.2893092	0.2100661	0.2980621	0.0252863	0.1590759	0.1247112	0.2352687	0.1491511	0.1984160	0.0154218	0.0361298	0.4571268	0.7314306	0.0213597	0.1894149	0.3409858	0.1704472	0.3112860
50	0.4551879	0.5549507	0.1856929	0.1408652	0.1298227	0.0521308	0.2387888	0.1452363	0.1955326	0.1464139	0.1229021	0.0236309	0.0501840	0.3887173	0.6866107	0.0326771	0.1832614	0.3714317	0.1604352	0.2601504
100	0.4916730	0.3605470	0.2739477	0.2567865	0.1218896	0.0244872	0.3090387	0.1390525	0.1678982	0.3317773	0.2270687	0.0333311	0.0605353	0.3533759	0.6641193	0.0128669	0.2815522	0.4266961	0.4368326	0.1743024
150	0.3329358	0.1774574	0.2619649	0.4552159	0.1747526	0.0174259	0.4950315	0.2447694	0.1873287	0.5302237	0.2756314	0.0458399	0.0309544	0.2800253	0.5280907	0.0161430	0.3654164	0.4907380	0.5705347	0.2711311
200	0.1757445	0.0984472	0.2630108	0.8161058	0.2352269	0.0197660	0.5901522	0.3489817	0.0697023	0.6285009	0.4410650	0.0648084	0.0258926	0.1385142	0.5754705	0.0126345	0.4695352	0.5604001	0.8228928	0.3074958
250	0.1511702	0.1010119	0.3871450	0.7267430	0.1518022	0.0022419	0.5706676	0.6107720	0.1690321	0.7470810	0.4944634	0.1018112	0.0517347	0.2029258	0.4871815	0.0325998	0.7782841	0.5719216	0.8344531	0.3764150
300	0.0898310	0.1133712	0.2977328	0.6794424	0.1119027	0.0005657	0.6000097	0.5357367	0.3370140	0.8558451	0.5453470	0.1890934	0.0494709	0.0907573	0.3368748	0.0615998	0.7119391	0.4801971	0.7988980	0.3419396
350	0.0381437	0.0877410	0.3876199	0.6989802	0.1758665	0.0114374	0.6225837	0.5889062	0.4444820	0.6648551	0.6848110	0.2196754	0.0453198	0.0681576	0.3811187	0.0560496	0.8145286	0.6461064	0.8042798	0.3696007
400	0.0474468	0.1174102	0.2425353	0.6653868	0.2730847	0.0013195	0.6175715	0.6107886	0.3383059	0.7037861	0.6781548	0.2126837	0.0862442	0.0500688	0.3698546	0.0774613	0.8266945	0.7123737	0.6417609	0.2980286
450	0.0336081	0.1332166	0.3095169	0.7225619	0.2069990	0.0033343	0.6829424	0.5335273	0.2450638	0.7319558	0.6530020	0.2412534	0.0391745	0.0434688	0.4412941	0.0780307	0.7625173	0.7545327	0.8477451	0.2630603
500	0.0270311	0.1647189	0.3842229	0.8080768	0.1255947	0.0050841	0.5774555	0.6276461	0.2794258	0.7295879	0.6095449	0.2402650	0.0590696	0.0656756	0.4741372	0.0757622	0.6441867	0.6252266	0.9893480	0.2839823
550	0.0303682	0.3535348	0.5637324	0.5946904	0.4593346	0.0056471	0.5085934	0.5293672	0.1894380	0.7361984	0.6160140	0.1082702	0.0407767	0.1016648	0.4711164	0.1040971	0.6782867	0.5557980	0.7918227	0.4366717
600	0.1360227	0.5137566	0.5182737	0.6428782	0.3445790	0.0055317	0.4178322	0.4239808	0.1568211	0.5122758	0.5992609	0.0955398	0.0129653	0.1402305	0.4195651	0.0336894	0.4399531	0.6256666	0.6939855	0.6359820
650	0.2363916	0.6368415	0.4580688	0.4287628	0.3583835	0.0173421	0.3144946	0.3627954	0.1013969	0.3712511	0.3102899	0.0624268	0.0452202	0.1932642	0.6278474	0.0677233	0.4414240	0.5023454	0.4697521	0.3730724
700	0.3128227	0.7498361	0.3771114	0.3184702	0.3379664	0.0031598	0.2426122	0.2477401	0.0914640	0.1818812	0.1726050	0.0324625	0.0497727	0.2914083	0.6299808	0.0502482	0.2944020	0.3192398	0.2785903	0.3414916
750	0.3569796	0.7995473	0.3548631	0.2180915	0.2498830	0.0156099	0.2004849	0.1967373	0.1267860	0.2170674	0.1731764	0.0289396	0.0182992	0.2547050	0.6906228	0.0116885	0.3110617	0.3498817	0.2072573	0.3553705
800	0.4713315	0.7084541	0.2972108	0.1363455	0.2312867	0.0141104	0.1943490	0.1640800	0.1916136	0.1385070	0.1261720	0.0228444	0.0747008	0.3908681	0.6395983	0.0184986	0.1723119	0.3382466	0.1010250	0.2873754
850	0.4832778	0.8603987	0.3715660	0.2448348	0.3425545	0.0372889	0.2055190	0.1095104	0.1800332	0.1718341	0.1167886	0.0240893	0.0232015	0.3455187	0.6402123	0.0064298	0.1397192	0.4028630	0.1852310	0.3490088
900	0.6231322	0.6121121	0.3572803	0.2071725	0.2878142	0.0477080	0.1466702	0.1188102	0.2536688	0.1904715	0.1304061	0.0115715	0.0212662	0.4396445	0.7573541	0.0072668	0.1668160	0.3418744	0.1638267	0.3169068
950	0.5931624	0.7655442	0.3686799	0.1875995	0.3289840	0.0112619	0.2223739	0.1577340	0.1710054	0.1439447	0.1382142	0.0151205	0.0334586	0.3936507	0.8593579	0.0085439	0.2308692	0.4060768	0.1924978	0.2451457
1000	0.5211720	0.8919286	0.2674233	0.2339953	0.2603381	0.0299539	0.1633869	0.1190618	0.2087925	0.1929525	0.1393875	0.0353152	0.0430005	0.4226580	0.9133566	0.0181096	0.1520564	0.3842641	0.1398245	0.4513405

0	0.5081406	0.7429744	0.3005117	0.1359076	0.3052937	0.0291740	0.2184340	0.0879124	0.1763530	0.1357179	0.1346731	0.0333061	0.0350350	0.4861190	0.6575361	0.0374940	0.2107255	0.3980847	0.1488247	0.3529673
50	0.6255445	0.5841600	0.4768425	0.2769141	0.1780994	0.0373764	0.2395558	0.1572916	0.1957128	0.1009774	0.1540870	0.0386190	0.0476031	0.3542529	0.6093359	0.0172961	0.1630115	0.2810707	0.2174401	0.2718626
100	0.4896331	0.3775996	0.4806667	0.3305850	0.1021509	0.0252581	0.3314492	0.1311852	0.1665758	0.0947302	0.2072873	0.0329674	0.0228369	0.3784730	0.8402388	0.0126737	0.1567935	0.4197424	0.3151158	0.3076673
150	0.4767606	0.3353678	0.5964833	0.4274543	0.1165298	0.0283722	0.2385809	0.1733528	0.1166189	0.1535582	0.2655793	0.0609690	0.0268284	0.2961972	0.7182949	0.0150536	0.2079117	0.4122134	0.5593904	0.3660373
200	0.3511361	0.4323172	0.5551807	0.4956594	0.0713157	0.0083164	0.3060698	0.4289669	0.1358468	0.1280251	0.4158769	0.0616566	0.0169597	0.1956389	0.6368928	0.0221378	0.2664143	0.5055245	0.6993786	0.4529349
250	0.2916253	0.3758905	0.5882770	0.5646882	0.1079067	0.0151560	0.3009510	0.3770480	0.0715498	0.0768512	0.2127491	0.0894513	0.0133283	0.2784247	0.6850185	0.0177459	0.2788072	0.4649313	0.5492257	0.5356434
300	0.2246601	0.3743255	0.4945088	0.6551644	0.0442632	0.0246084	0.3142649	0.3222154	0.0520612	0.1451987	0.3376441	0.0511918	0.0340396	0.3282424	0.7334584	0.0204242	0.2459466	0.4220094	0.6793775	0.5495123
350	0.2291719	0.4486517	0.4768023	0.7196773	0.0995110	0.0168574	0.3519137	0.2920060	0.0881208	0.1308158	0.3642565	0.0293256	0.0469821	0.2617014	0.6864483	0.0250450	0.2974281	0.3788936	0.6292386	0.4955954
400	0.2672158	0.4344801	0.6067066	0.6331521	0.1085141	0.0119605	0.2512212	0.3118335	0.1040698	0.1503228	0.3084336	0.0709252	0.0614826	0.2679506	0.6333591	0.0312177	0.3229522	0.4309903	0.5304388	0.5364088
450	0.2843035	0.4198521	0.5573990	0.5921906	0.0752228	0.0068638	0.3282322	0.3686251	0.0875373	0.0956667	0.2771388	0.1242575	0.0224971	0.2684186	0.6648718	0.0294470	0.2097661	0.5892595	0.5909549	0.6210241
500	0.2166261	0.5095284	0.5488342	0.5736258	0.0748872	0.0147294	0.2808139	0.4606197	0.0894866	0.1282472	0.3194620	0.0574527	0.0156637	0.2624661	0.7111198	0.0306732	0.3507936	0.5079277	0.4311762	0.5361160
550	0.2495068	0.4979581	0.3926149	0.5742466	0.2439873	0.0038171	0.2393830	0.2814253	0.0525360	0.2930732	0.2652059	0.0414438	0.0307230	0.3394892	0.6640947	0.0278824	0.2318316	0.4297090	0.4174129	0.4510300
600	0.3399651	0.6688519	0.5474321	0.4429190	0.4148438	0.0062209	0.2757727	0.3181361	0.0976262	0.3343486	0.3159666	0.0227978	0.0155390	0.2721477	0.6291915	0.0288813	0.3157260	0.4263794	0.3678570	0.4073106
650	0.4690085	0.7653611	0.3876751	0.3610855	0.2567272	0.0111321	0.3324251	0.3074141	0.0388098	0.1538179	0.3177542	0.0131080	0.0461772	0.4357504	0.6989466	0.0301804	0.3317572	0.4833374	0.2052431	0.4315919
