"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
300	0.1706732	0.4115857	0.8562985	0.3807567	0.3933896	0.0844619	0.5511014	0.1450736	0.2288916	0.4579920	0.4903303	0.0995272	0.0399450	0.3129890	0.7119646	0.0038883	0.5607328	0.7104969	0.9232923	0.7699075
350	0.1587531	0.4108344	0.8601964	0.3823682	0.3962720	0.0764665	0.5544966	0.1525457	0.2226978	0.4609982	0.4960800	0.1006480	0.0399451	0.3075284	0.7056932	0.0040777	0.5708272	0.7171090	0.9380760	0.7756578
400	0.1536268	0.4105683	0.8616525	0.3829417	0.3974198	0.0727667	0.5558968	0.1563584	0.2195427	0.4620881	0.4983268	0.1010695	0.0399451	0.3052588	0.7033299	0.0041538	0.5750863	0.7201664	0.9448594	0.7779189
450	0.1514753	0.4104741	0.8621871	0.3831462	0.3978608	0.0711134	0.5564327	0.1581964	0.2180341	0.4624817	0.4991752	0.1012237	0.0399451	0.3043461	0.7024643	0.0041827	0.5768200	0.7215331	0.9479265	0.7787821
500	0.1505890	0.4104407	0.8623811	0.3832192	0.3980263	0.0703933	0.5566253	0.1590473	0.2173446	0.4626234	0.4994886	0.1012794	0.0399451	0.3039878	0.7021518	0.0041934	0.5775075	0.7221290	0.9492981	0.7791049
550	0.2191962	0.7912082	0.7982548	0.7583267	0.5400099	0.0440866	0.4955139	0.4608952	0.1925353	0.7400759	0.4280370	0.0796317	0.0399449	0.3017941	0.8163706	0.0217486	0.5901501	0.6911553	0.8981294	0.7159809
600	0.4230189	0.9260566	0.6502141	0.6040327	0.4933143	0.0236709	0.3807707	0.4998168	0.1548950	0.5413342	0.3085595	0.0551734	0.0399448	0.3970974	0.9249624	0.0210885	0.4401311	0.6180890	0.6863804	0.5789801
650	0.5911259	0.9738130	0.5466839	0.4317696	0.4439016	0.0179288	0.3079684	0.4122028	0.1499061	0.3477405	0.2421233	0.0455413	0.0399447	0.4777768	0.9583050	0.0205057	0.3307153	0.5588477	0.4807025	0.4843524
700	0.6856022	0.9907259	0.4963300	0.3459105	0.4171690	0.0184020	0.2763550	0.3127117	0.1707970	0.2539467	0.2134097	0.0421705	0.0399447	0.5235336	0.9678633	0.0203030	0.2752765	0.5233876	0.3541149	0.4371470
750	0.7318550	0.9967156	0.4750209	0.3105505	0.4051739	0.0226800	0.2703872	0.2467401	0.1991466	0.2153922	0.2019758	0.0409720	0.0399447	0.5457039	0.9708742	0.0202366	0.2503485	0.5048018	0.2869237	0.4164464
800	0.7530188	0.9988368	0.4665803	0.2969045	0.4002488	0.0290435	0.2770629	0.2107891	0.2225005	0.2004105	0.1975856	0.0405381	0.0399447	0.5555816	0.9719011	0.0202143	0.2397708	0.4957623	0.2535486	0.4079526
850	0.7623079	0.9995881	0.4633598	0.2917875	0.3983265	0.0351050	0.2866446	0.1928811	0.2376099	0.1947377	0.1959360	0.0403803	0.0399447	0.5597557	0.9722649	0.0202066	0.2354414	0.4915732	0.2375965	0.4046075
900	0.7662677	0.9998541	0.4621600	0.2898999	0.3975993	0.0394196	0.2942438	0.1844039	0.2460820	0.1926230	0.1953256	0.0403231	0.0399447	0.5614562	0.9723954	0.0202038	0.2337145	0.4896965	0.2301658	0.4033265
950	0.7679192	0.9999483	0.4617201	0.2892113	0.3973298	0.0419489	0.2989481	0.1805269	0.2504142	0.1918436	0.1951023	0.0403025	0.0399447	0.5621305	0.9724422	0.0202029	0.2330391	0.4888763	0.2267679	0.4028457
1000	0.7685962	0.9999817	0.4615606	0.2889622	0.3972313	0.0432546	0.3014776	0.1787991	0.2524936	0.1915588	0.1950213	0.0402951	0.0399447	0.5623925	0.9724590	0.0202025	0.2327791	0.4885245	0.2252353	0.4026680

0	0.7690493	1.0000000	0.4614712	0.2888227	0.3971757	0.0443516	0.3037303	0.1774994	0.2541722	0.1913974	0.1949759	0.0402910	0.0399467	0.5625529	0.9724683	0.0202023	0.2326213	0.4882727	0.2240249	0.4025661
50	0.7538946	1.0000000	0.2286968	0.2888227	0.3725212	0.0443549	0.2554672	0.1645192	0.2541781	0.1913974	0.1949759	0.0276127	0.0146306	0.5625530	0.9724683	0.0202023	0.2326211	0.4882711	0.2240177	0.4025661
100	0.7483294	1.0000000	0.1829539	0.2888227	0.3699295	0.0443561	0.2404377	0.1477007	0.2541803	0.1913974	0.1949759	0.0262924	0.0053585	0.5625531	0.9724683	0.0202023	0.2326210	0.4882705	0.2240145	0.4025661
150	0.7462858	1.0000000	0.1739649	0.2888227	0.3745266	0.0443566	0.2357574	0.1397001	0.2541811	0.1913974	0.1949759	0.0261549	0.0019626	0.5625531	0.9724683	0.0202023	0.2326210	0.4882703	0.2240132	0.4025661
200	0.7455354	1.0000000	0.1721984	0.2888227	0.3789465	0.0443567	0.2342999	0.1363732	0.2541814	0.1913974	0.1949759	0.0261406	0.0007188	0.5625531	0.9724683	0.0202023	0.2326210	0.4882702	0.2240126	0.4025661
250	0.7452598	1.0000000	0.1718513	0.2888227	0.3812398	0.0443568	0.2338461	0.1350295	0.2541815	0.1913974	0.1949759	0.0261391	0.0002633	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240124	0.4025661
300	0.7451586	1.0000000	0.1717831	0.2888227	0.3821491	0.0443568	0.2337047	0.1344933	0.2541816	0.1913974	0.1949759	0.0261390	0.0000964	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240123	0.4025661
350	0.7451214	1.0000000	0.1717697	0.2888227	0.3824621	0.0443568	0.2336607	0.1342807	0.2541816	0.1913974	0.1949759	0.0261390	0.0000353	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
400	0.7451078	1.0000000	0.1717670	0.2888227	0.3825613	0.0443568	0.2336470	0.1341968	0.2541816	0.1913974	0.1949759	0.0261389	0.0000129	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
