"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
800	1.0000000	0.9993649	0.2283820	0.9492148	0.5283579	0.4193969	0.9952991	0.2441096	0.6315959	0.0561719
850	1.0000000	0.9993649	0.2285019	0.9484802	0.5268522	0.4209732	0.9953333	0.2441096	0.6391140	0.0561719
900	1.0000000	0.9993649	0.2285439	0.9479988	0.5255604	0.4213682	0.9953332	0.2441096	0.6420794	0.0561719
950	1.0000000	0.9993649	0.2285587	0.9477340	0.5246692	0.4214228	0.9953287	0.2441096	0.6431587	0.0561719
1000	1.0000000	0.9993649	0.2285638	0.9476001	0.5241173	0.4214009	0.9953254	0.2441096	0.6435111	0.0561719

0	1.0000000	0.9993649	0.2285666	0.9474730	0.5232974	0.4213275	0.9953214	0.2441097	0.6435243	0.0561719
50	1.0000000	0.9997630	0.1234619	0.9529446	0.5349633	0.4214243	0.9954183	0.0910963	0.6437719	0.0152753
100	1.0000000	0.9998209	0.0866240	0.9674353	0.5765960	0.4224075	0.9955971	0.0536022	0.6462411	0.0047785
150	1.0000000	0.9998293	0.0737127	0.9799873	0.6278387	0.4243982	0.9957287	0.0444116	0.6517520	0.0020844
200	1.0000000	0.9998306	0.0691875	0.9875918	0.6705321	0.4264673	0.9958180	0.0421579	0.6581634	0.0013929
250	1.0000000	0.9998307	0.0676014	0.9915627	0.6998980	0.4280179	0.9958739	0.0416050	0.6635466	0.0012154
300	1.0000000	0.9998308	0.0670455	0.9935008	0.7180712	0.4289871	0.9959057	0.0414693	0.6673006	0.0011699
350	1.0000000	0.9998308	0.0668507	0.9944163	0.7286166	0.4295304	0.9959225	0.0414359	0.6696347	0.0011582
400	1.0000000	0.9998308	0.0667824	0.9948410	0.7344781	0.4298146	0.9959309	0.0414277	0.6709808	0.0011552
450	1.0000000	0.9998308	0.0667585	0.9950356	0.7376367	0.4299567	0.9959349	0.0414257	0.6717178	0.0011544
500	1.0000000	0.9998308	0.0667501	0.9951240	0.7392994	0.4300255	0.9959368	0.0414252	0.6721065	0.0011542
550	1.0000000	0.9994327	0.1718519	0.9929011	0.7286532	0.4300286	0.9959350	0.1944099	0.6722266	0.0420508
600	1.0000000	0.9993748	0.2086888	0.9839253	0.6870838	0.4296307	0.9959005	0.2319123	0.6711627	0.0525475
650	1.0000000	0.9993663	0.2215997	0.9721227	0.6365168	0.4284575	0.9957989	0.2411130	0.6677374	0.0552417
700	1.0000000	0.9993651	0.2261248	0.9621652	0.5947426	0.4267363	0.9956582	0.2433724	0.6624793	0.0559331
750	1.0000000	0.9993649	0.2277108	0.9554985	0.5657617	0.4249915	0.9955303	0.2439279	0.6569171	0.0561106
800	1.0000000	0.9993649	0.2282666	0.9516004	0.5474977	0.4235885	0.9954394	0.2440647	0.6522251	0.0561562
850	1.0000000	0.9993649	0.2284615	0.9495082	0.5366734	0.4226240	0.9953837	0.2440985	0.6488177	0.0561679
