"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
800	0.9270437	0.2718986	1.1280218	0.0292844	0.1151180	0.4476077	0.9743101	0.4822082	0.3468586	0.0353409	0.4491123	1.0734064	0.0632136	0.5352597	0.9276158	0.0095979	0.1933424	0.7571189	0.1758084	0.7031907
850	0.8144863	0.2066531	0.9787449	0.0479382	0.0901562	0.2847408	0.9690534	0.3801066	0.2453521	0.0381979	0.4271866	0.9086116	0.0769968	0.4887937	1.0214907	0.0071083	0.1207267	0.6619044	0.1591432	0.6788265
900	0.7769330	0.2751318	1.0112560	0.0315243	0.0605952	0.1906217	0.8501349	0.3312140	0.1365224	0.0481608	0.4285111	0.9238471	0.0548745	0.4737934	0.9775536	0.0098908	0.1488554	0.5929768	0.0806888	0.5992193
950	0.7534477	0.2890942	0.9144818	0.0333653	0.0566651	0.1877409	0.8522546	0.2806733	0.1222875	0.0452772	0.4135785	1.0392207	0.0528533	0.5215292	0.9595825	0.0094446	0.1304961	0.5801819	0.0974853	0.5661011
1000	0.7228093	0.2969356	0.9591594	0.0212574	0.0349790	0.1751130	0.8550286	0.2995932	0.1348930	0.0426387	0.3752143	1.0036251	0.0635685	0.5087124	0.9123002	0.0000035	0.1256726	0.5630074	0.1058006	0.5247139

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.7545822	0.1988629	0.7614566	0.0427436	0.0149184	0.0939019	0.6019289	0.2884018	0.0998462	0.0287371	0.4643871	0.9940071	0.3751876	0.4240530	1.0416906	0.0089448	0.1056636	0.6379301	0.0771330	0.6329478
100	0.7344045	0.2912856	0.3991692	0.0653770	0.0289690	0.0820115	0.6143186	0.3294785	0.1150831	0.0953896	0.5521016	1.0144213	0.6493553	0.4959320	1.0293527	0.0082359	0.1603679	0.7460805	0.0667255	0.8012141
150	0.8416991	0.4317338	0.3279048	0.1541890	0.0846826	0.1248625	0.7871329	0.3927660	0.1788634	0.2922390	0.6154655	1.0032010	0.8263042	0.5195668	1.0159454	0.0258334	0.3636328	0.7816500	0.0691514	0.8285792
200	0.8960089	0.5641839	0.2785379	0.3477766	0.1369914	0.2575332	0.9045038	0.6183136	0.3095540	0.4543152	0.6896594	1.0435116	0.7121353	0.5619985	1.0456908	0.0328936	0.4534574	0.9151810	0.1511552	0.8703914
250	1.0777319	0.6776811	0.2117035	0.5598847	0.1968422	0.4214638	0.9675870	0.7037647	0.4604410	0.6297309	0.7085599	0.9858209	0.6897034	0.6617106	1.0062573	0.0259422	0.6206633	0.8630246	0.1846995	0.8590280
300	0.9917477	0.6794251	0.2030128	0.6333647	0.3070078	0.5490202	0.9819306	0.7970604	0.5596724	0.6523325	0.6946701	0.9753244	0.8314698	0.6562864	1.0121768	0.0309378	0.7067774	0.9671161	0.3098430	0.8704092
350	0.9849732	0.7248986	0.1954383	0.8134085	0.3962615	0.6740255	0.9844818	0.8495172	0.6600360	0.6591919	0.7862274	0.9585731	0.8921434	0.7661355	1.1195227	0.0266887	0.7480754	1.0310388	0.2973310	0.9596045
400	1.0175354	0.6999747	0.1788976	0.8498954	0.4432571	0.7860573	1.0021576	0.9877487	0.7006843	0.8073122	0.8783164	0.8914603	1.0159943	0.8512691	1.1725418	0.0383749	0.7673866	0.8782802	0.3853509	0.9834054
450	1.0430839	0.6564956	0.1910852	0.8452855	0.4298820	0.7104014	1.0029400	0.9133281	0.7731722	0.7391102	0.9023898	0.9264140	0.9326286	0.8202186	1.0231574	0.0444660	0.7139258	0.9395732	0.4182154	0.9619299
500	0.9440960	0.6948685	0.1565972	0.9467709	0.5407951	0.6809289	0.9378483	0.7701197	0.8261233	0.6872530	0.8838587	1.0883155	0.8899207	0.8511334	1.0476046	0.0642140	0.6077784	1.0576046	0.4119088	0.8437494
550	0.9506703	0.7413914	0.4961019	0.6995017	0.5293869	0.6076916	0.8892714	0.8494682	0.8060544	0.6634804	0.7967301	1.1113353	0.6546404	0.7924002	1.0669014	0.0659989	0.7108911	1.0891640	0.4615870	0.8106372
600	1.0763914	0.7648556	0.8440713	0.4213003	0.3948994	0.8128793	0.9363164	0.7718509	0.7314904	0.3114000	0.6839870	0.9810562	0.3141830	0.7882516	0.9735873	0.0458904	0.5782341	0.9962116	0.4365800	0.7703502
650	0.9642856	0.5509010	1.0121146	0.1814186	0.2466193	0.7509281	0.9219873	0.7273790	0.6281607	0.1276448	0.6507182	0.9243090	0.1651142	0.7775757	1.0311284	0.0276748	0.4652678	0.9572091	0.4440967	0.7468576
700	0.9867551	0.4399064	0.9719147	0.0998280	0.1940505	0.5690926	1.0360662	0.5749717	0.5802470	0.0530180	0.6165731	0.9424056	0.0906900	0.6465679	1.0458266	0.0016226	0.3118753	1.0520273	0.3333141	0.7474549
750	0.9388994	0.3712987	0.9267559	0.0536251	0.1492872	0.4090712	0.9894265	0.5316944	0.4776239	0.0244638	0.6102198	0.9129076	0.0582384	0.6149298	1.0741391	0.0059082	0.2581275	0.9628644	0.2552683	0.7196441
800	0.8464644	0.3101039	0.9989242	0.0468720	0.1092566	0.3738785	0.9375456	0.3921719	0.2939301	0.0239225	0.5178639	0.9509321	0.0824316	0.5818302	0.9952522	0.0094198	0.1993460	0.8339677	0.2451618	0.6128031
850	0.8202032	0.2826607	1.0497395	0.0546993	0.0863438	0.2696008	0.8889758	0.3850384	0.1761008	0.0412489	0.4987162	0.9211564	0.0753377	0.5342451	1.0133854	0.0133346	0.1690969	0.7420160	0.1888791	0.6442579
900	0.7910038	0.2368507	1.0693391	0.0249864	0.0564530	0.1994539	0.9073039	0.2768344	0.1062828	0.0385844	0.4834258	0.9523564	0.0518229	0.4847400	1.0355454	0.0112636	0.1713019	0.6823021	0.1208387	0.6172254
950	0.7293026	0.2457155	1.0483099	0.0541738	0.0407347	0.1315641	0.8137116	0.2179740	0.0844318	0.0249162	0.4939216	0.9444629	0.0878719	0.4908443	0.9745664	0.0190585	0.1459333	0.5134159	0.0967592	0.6327538
1000	0.7391192	0.2004407	1.1263898	0.0362031	0.0293758	0.1227133	0.6156178	0.1937724	0.0770212	0.0325764	0.4927841	1.0993764	0.0561942	0.3885747	0.9747032	0.0238675	0.1324206	0.5512832	0.0965123	0.5883120

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.6126773	0.2130355	0.9163931	0.0571961	0.0178708	0.2309672	0.4480717	0.2116371	0.0632297	0.2158602	0.3179489	1.0426161	0.0374168	0.4235033	1.0152880	0.0249561	0.1002530	0.3831686	0.0832884	0.7053612
100	0.6530511	0.2564071	0.7588827	0.0536926	0.0230254	0.3369384	0.3789185	0.2269879	0.0517292	0.4170594	0.3783368	1.0587967	0.0515655	0.4522485	0.9177555	0.0166693	0.0719380	0.4216368	0.0684753	0.9150193
150	0.6585815	0.3859216	0.5383605	0.0513191	0.0228991	0.3898649	0.5076303	0.2781118	0.0907749	0.4318433	0.4324303	1.0451717	0.1163163	0.5336508	0.9950407	0.0101040	0.0702536	0.4486220	0.0974076	0.8722313
200	0.7919143	0.5151803	0.4705523	0.0913320	0.0483235	0.4550704	0.7033832	0.3831238	0.1891877	0.4685629	0.4144911	0.9667846	0.1512294	0.4609974	0.9777972	0.0124747	0.1154932	0.5419148	0.1952953	0.9665532
250	0.8922887	0.6328003	0.4785941	0.1087853	0.0583553	0.5441537	0.8279000	0.5297748	0.3118896	0.5535232	0.4396025	1.0419606	0.1997807	0.5315778	0.9636069	0.0097863	0.1658885	0.7436598	0.2866413	0.9796843
300	0.9406725	0.7105357	0.4330655	0.0940437	0.0827131	0.6004954	0.8352568	0.5514156	0.3814192	0.5549290	0.4901354	1.0866468	0.2255586	0.5495561	1.0318069	0.0247175	0.1492485	0.8612248	0.3449071	0.9570689
350	0.9175594	0.6854110	0.4828877	0.1038499	0.1186252	0.7309543	0.9653109	0.6347758	0.4703170	0.5364387	0.5973058	0.9916575	0.3492950	0.6207502	1.0080792	0.0160843	0.2204172	0.8591265	0.3412326	0.9053784
400	1.0436033	0.7239958	0.4714854	0.1450431	0.1505452	0.7468565	0.9511198	0.7229741	0.4948805	0.5211554	0.5809737	1.0338813	0.2672184	0.6837174	0.9922556	0.0182846	0.1939295	0.8217646	0.3814485	0.9638349
450	0.8979607	0.7008501	0.5332286	0.1435466	0.1657946	0.8345951	0.9212257	0.7365061	0.5941682	0.5616110	0.6489040	0.9526074	0.2173496	0.6499810	0.9857837	0.0146268	0.1879145	0.9044737	0.3525847	0.9131794
500	0.8345491	0.7128413	0.4867858	0.1096298	0.1311682	0.7056304	0.9657931	0.6165402	0.5940240	0.4716482	0.5316521	1.0039795	0.2252908	0.6602591	1.0307166	0.0117345	0.2095893	0.8992750	0.3409534	1.0632912
550	0.9376390	0.7700564	0.6376162	0.0787423	0.1759250	0.6836532	1.0036484	0.7254265	0.5908544	0.2949271	0.5282173	0.9623800	0.2286137	0.6078464	1.0585662	0.0112247	0.2425527	0.9845500	0.4038230	0.9305309
600	0.9724942	0.6401329	0.8576528	0.0849551	0.2023042	0.6575789	0.9625724	0.7321443	0.6578533	0.1777803	0.5088550	1.0069684	0.1609859	0.6427385	0.9284918	0.0168676	0.2742395	0.9319079	0.3564039	0.7511951
650	0.9061471	0.4396482	0.9453569	0.0410934	0.2200739	0.5521573	0.8825861	0.7132608	0.5765978	0.0698775	0.5228609	0.9973056	0.1057708	0.5845079	0.9313403	0.0196774	0.2534731	0.9147715	0.3742958	0.6545029
700	0.9394822	0.4438156	1.0042240	0.0452379	0.1536843	0.4373301	0.9743138	0.6110114	0.4600553	0.0534128	0.5179706	0.9844286	0.0965351	0.5013062	1.0120322	0.0233281	0.2237102	0.8463345	0.2812532	0.6700446
750	0.9527479	0.3125600	1.0308220	0.0556910	0.1251384	0.3710965	0.8994500	0.4437392	0.3663279	0.0302441	0.5414220	0.9546562	0.0445169	0.4502103	0.9495957	0.0078068	0.1823333	0.8407843	0.2329238	0.7182379
800	0.9006363	0.3168603	1.0694892	0.0549295	0.0831666	0.3816206	0.9251285	0.3806926	0.3077006	0.0377869	0.4795231	0.8910628	0.0443615	0.4711907	0.9813723	0.0074468	0.1271898	0.8504335	0.1859294	0.6322433
850	0.8743766	0.2632843	1.0326487	0.0369443	0.0803029	0.2753149	0.9232012	0.3057605	0.2652771	0.0452541	0.4379607	0.8810114	0.0243904	0.4705897	0.9669489	0.0037605	0.1357955	0.7840544	0.1239720	0.6491278
900	0.8343423	0.2272124	1.0936984	0.0615624	0.0656748	0.2211984	0.9190129	0.2773466	0.2082247	0.0254126	0.4553366	0.9343268	0.0599392	0.4649005	0.9971894	0.0105873	0.1198788	0.6501804	0.1200013	0.6595703
950	0.7672847	0.1852519	1.1045931	0.0671801	0.0564597	0.1732375	0.8974354	0.2327438	0.1264112	0.0360751	0.4757722	0.9712064	0.0631543	0.4885346	0.9560834	0.0224738	0.1016740	0.5362501	0.0728352	0.6655552
1000	0.6952793	0.2006422	1.0610790	0.0521554	0.0447123	0.0896266	0.7536587	0.2563586	0.1019121	0.0318784	0.4785193	0.9755315	0.0506234	0.4479799	1.0465016	0.0298093	0.0928330	0.4309118	0.0878290	0.5757523

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.5832844	0.0897594	0.8282543	0.0592046	0.0388963	0.4568287	0.5287045	0.1621709	0.0440372	0.0364789	0.3642733	1.0900233	0.1987886	0.3809786	1.0623279	0.0108461	0.0870662	0.2913285	0.1011251	0.5750530
100	0.3711774	0.0884919	0.6131922	0.0613420	0.0291939	0.6557320	0.6847713	0.1689339	0.0488118	0.0671366	0.3553441	1.1322855	0.3434146	0.3455586	1.1585628	0.0068613	0.1322198	0.1636735	0.0548274	0.4453127
150	0.2851012	0.1539989	0.6091671	0.0796401	0.0129601	0.7452224	0.8731974	0.1830622	0.0546611	0.0956808	0.3564730	0.9279500	0.3890131	0.3390673	0.9709650	0.0008922	0.1487758	0.1157973	0.0514416	0.2932347
200	0.4963779	0.2195914	0.5815063	0.0946330	0.0350049	0.7295176	0.9607021	0.2450764	0.0772764	0.0913147	0.3086689	0.7883761	0.3954529	0.3755483	0.9911639	0.0000875	0.2095802	0.0957743	0.0390004	0.2923544
250	0.5973572	0.2341651	0.4819417	0.0934484	0.0512019	0.8241356	1.0175251	0.2858912	0.0630442	0.1408523	0.3210820	0.8900569	0.3934245	0.3465388	1.0276831	0.0051069	0.2418160	0.2142595	0.0761088	0.4353330
300	0.7133126	0.2254738	0.4714075	0.1263662	0.0503568	0.6972407	0.9745340	0.3100558	0.0434081	0.1627651	0.3042614	0.9597209	0.4230968	0.3784207	1.0304994	0.0055924	0.3142398	0.2740384	0.1060647	0.4459857
350	0.7047943	0.2117426	0.4928006	0.1228144	0.0445897	0.6818971	0.9376222	0.3531285	0.0436573	0.1852911	0.3634950	1.0366576	0.4428288	0.4385483	1.0115533	0.0021743	0.3437347	0.3238254	0.1177661	0.4593124
400	0.6773991	0.1928647	0.4504339	0.1328871	0.0558151	0.7452035	0.9522843	0.4366348	0.0439415	0.1999871	0.3418306	1.0164449	0.3635957	0.4963747	1.0782149	0.0030958	0.3213446	0.3508455	0.1048360	0.4130928
450	0.6068650	0.2033216	0.5135821	0.1292997	0.0605753	0.7553108	0.9997750	0.4443564	0.0654211	0.1960203	0.3891050	0.9985095	0.4054947	0.4222563	0.9902074	0.0048252	0.2518221	0.3703547	0.0842125	0.5481689
500	0.5271978	0.1999125	0.4133487	0.1342932	0.0514363	0.7499690	0.9512951	0.3985908	0.0666764	0.1944518	0.4441703	1.0259645	0.4421174	0.4256710	0.9969488	0.0053440	0.2600045	0.3650854	0.0968351	0.4956565
550	0.6030379	0.3583981	0.5976341	0.2070084	0.0498261	0.5727944	0.7601535	0.4006427	0.0897448	0.1722547	0.3750384	1.0245650	0.3476440	0.4495564	0.9362174	0.0100444	0.3265465	0.3812977	0.1102944	0.5000167
600	0.7350710	0.4997331	0.7260426	0.1151743	0.0521660	0.3345760	0.7353242	0.4673214	0.2250196	0.1167569	0.3877482	0.9644310	0.2022385	0.5437403	0.9816910	0.0089746	0.3207980	0.5205116	0.1316091	0.5606774
650	0.8445610	0.5528534	0.9533401	0.0922585	0.0871593	0.3932547	0.8290887	0.5393706	0.2749549	0.0472366	0.4129708	0.9212159	0.1394167	0.5341380	0.9791559	0.0025004	0.2816888	0.6958946	0.1874555	0.6832537
700	0.8925380	0.4161409	0.9711880	0.0586089	0.0920716	0.4103234	0.9301132	0.5219736	0.3409789	0.0437506	0.4431605	0.8947245	0.1048373	0.5398312	1.0250458	0.0084400	0.2695887	0.8227868	0.2617122	0.6752744
750	0.8307876	0.3254257	0.9260498	0.0428030	0.0779387	0.3628895	0.8824531	0.5013680	0.3440910	0.0381068	0.4553704	1.0712247	0.0870935	0.5058334	0.9871003	0.0061713	0.2165582	0.8335777	0.2537962	0.6759857
800	0.7872316	0.3416476	1.0588378	0.0584017	0.0892302	0.2708132	0.8760886	0.4161573	0.2621674	0.0424686	0.4214805	1.0168575	0.0764384	0.5078635	0.9948275	0.0095884	0.1887492	0.7714068	0.1753862	0.6327255
850	0.7949698	0.2492467	1.0475831	0.0462687	0.0597067	0.2116833	0.8038354	0.3782932	0.1943348	0.0365816	0.3716186	0.9940593	0.0630199	0.4419618	1.0110701	0.0084512	0.1326343	0.7469334	0.2005223	0.6139768
900	0.8709513	0.2730536	0.9320074	0.0516374	0.0371380	0.2012030	0.8416078	0.3054677	0.1974898	0.0409602	0.4224484	1.0009551	0.0731501	0.5209551	0.8774881	0.0175927	0.1307701	0.7293936	0.1245434	0.6425655
950	0.7463904	0.2850958	0.9357174	0.0596385	0.0459247	0.1841562	0.8593577	0.2407657	0.1230503	0.0351435	0.4111846	0.9428430	0.0566661	0.4877423	0.9280268	0.0145001	0.1407173	0.6538321	0.1414656	0.6096451
1000	0.6767499	0.3081885	0.9621382	0.0408025	0.0406847	0.1722416	0.9031159	0.2364219	0.0956517	0.0344247	0.4031852	0.9082045	0.0862701	0.4586595	0.9908217	0.0138574	0.1278747	0.7254415	0.1402542	0.4771432

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.7141296	0.2092674	1.0317497	0.0330161	0.0377543	0.1933478	0.5430547	0.1926041	0.1224744	0.0227672	0.3851630	0.9879991	0.2740093	0.4331473	1.0620859	0.0085825	0.1645928	0.5310424	0.0889613	0.5544957
100	0.7190427	0.1509106	0.9567666	0.0547586	0.0788294	0.1587120	0.4881595	0.1287038	0.0898372	0.0312441	0.3592045	1.1147571	0.4640911	0.4233371	0.9514471	0.0059157	0.2706466	0.4666964	0.0595086	0.5238048
150	0.7511662	0.1656089	0.9453207	0.0517264	0.0584223	0.2063872	0.4821510	0.1175886	0.0533298	0.0561740	0.3923729	1.0801712	0.5602886	0.4316316	0.9996262	0.0109824	0.3472792	0.3249882	0.0586407	0.5184570
200	0.8221995	0.1664144	0.8916640	0.0357506	0.0851352	0.1706811	0.4845491	0.1183571	0.0502706	0.0376836	0.2965748	1.1024695	0.5993113	0.4522748	1.0526263	0.0110057	0.3809004	0.3128378	0.0696124	0.5241040
250	0.7729428	0.1788734	0.8502963	0.0611792	0.0839888	0.1831851	0.5094195	0.0946012	0.0586550	0.0572381	0.3596042	1.0554476	0.6897117	0.4609574	1.0530621	0.0131692	0.3315657	0.3291045	0.0651472	0.5679711
300	0.8009095	0.2150416	0.9100802	0.0608024	0.1373503	0.2055746	0.4475142	0.0886809	0.0884429	0.0594609	0.3372854	1.1402561	0.5830739	0.4236633	1.0142950	0.0074860	0.3237512	0.3462031	0.0481602	0.4928628
350	0.8466739	0.2167397	0.8574468	0.0676437	0.1103687	0.2347686	0.5411692	0.0989787	0.0773206	0.0270077	0.4272117	1.1083665	0.5291734	0.4842575	0.9884630	0.0109331	0.2918286	0.3363251	0.0401458	0.5190076
400	0.8322126	0.1924914	0.8270224	0.0651888	0.1119420	0.2741353	0.6009957	0.0870305	0.0730711	0.0203885	0.4188050	1.0434896	0.5673046	0.4144074	0.9060254	0.0095618	0.3410995	0.3877052	0.0617777	0.5491636
450	0.7950954	0.2319750	0.8313567	0.0620901	0.1042155	0.2708063	0.6544416	0.0992136	0.0708827	0.0537592	0.4263640	0.9959017	0.5874818	0.4493788	0.9336575	0.0098263	0.3549276	0.4313578	0.0503660	0.5763642
500	0.9267513	0.2694245	0.8356073	0.0524016	0.1282873	0.2408600	0.7757360	0.1389699	0.0761171	0.0727659	0.4474019	1.0398633	0.6174780	0.5219899	0.9969909	0.0116819	0.3404335	0.5002664	0.0793301	0.5648356
550	0.8211611	0.3269172	0.8719581	0.0531088	0.1023877	0.2461179	0.8690824	0.1712756	0.1017803	0.0418972	0.3765721	1.0535654	0.3219434	0.5139753	1.0561077	0.0103334	0.2833178	0.5212919	0.1406145	0.5575950
600	0.7780374	0.3566281	0.8392395	0.0492547	0.1160127	0.2149348	0.9776303	0.2447892	0.1428323	0.0322090	0.4252011	0.9329292	0.1327198	0.5227451	1.0712042	0.0085402	0.2125364	0.5971472	0.1479770	0.5658420
650	0.8981907	0.4158229	0.9146862	0.0526905	0.0815253	0.2262972	0.8967893	0.3042347	0.1468277	0.0424782	0.4369130	0.9586115	0.0771060	0.4456890	0.9979170	0.0070037	0.1861350	0.6689175	0.1498070	0.6374258
700	0.8951151	0.3189606	0.8825218	0.0576936	0.0418317	0.2955414	0.9399492	0.3077688	0.1605249	0.0422322	0.3705880	0.9626418	0.0727061	0.4660453	0.9549939	0.0107870	0.1856590	0.7150651	0.1316173	0.6423724
750	0.8840048	0.3312357	0.9626731	0.0525914	0.0525095	0.3037810	0.9473289	0.2659462	0.1750057	0.0308876	0.4320102	0.8682789	0.0783765	0.4611367	0.9099883	0.0092202	0.1726199	0.7641755	0.1314359	0.6368848
800	0.9186571	0.3057415	0.9427932	0.0724187	0.0407795	0.2366692	0.9245100	0.2953466	0.1569608	0.0324477	0.4474920	0.9218055	0.0757011	0.4591756	0.9642767	0.0091141	0.1552324	0.7500165	0.1346024	0.5617754
850	0.8770740	0.2759932	1.0054031	0.0475959	0.0563306	0.2515118	0.8467966	0.2920531	0.1303835	0.0237315	0.4712670	1.0109263	0.0576128	0.5259599	0.9693370	0.0214674	0.1378810	0.6874400	0.1635557	0.5772843
900	0.8333013	0.2894728	0.9270424	0.0499874	0.0498819	0.2350299	0.8424426	0.2492781	0.1282288	0.0439565	0.4827752	1.0495948	0.0529137	0.5206508	0.9491274	0.0088138	0.1307708	0.6385852	0.1170601	0.6627864
950	0.7944432	0.2300561	1.0418107	0.0383325	0.0482338	0.2424962	0.8572659	0.2874046	0.1293770	0.0243067	0.4422615	1.0069188	0.0625490	0.4580338	1.0050766	0.0147755	0.1375962	0.6164250	0.1323180	0.6476785
1000	0.7283429	0.2430597	0.9788973	0.0757463	0.0352834	0.1434752	0.7925591	0.2284405	0.0888081	0.0340588	0.4210862	1.0772092	0.0605457	0.4408705	1.0288862	0.0127014	0.1440203	0.6432261	0.1117440	0.6002280

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.7235079	0.1985079	1.0376802	0.0844145	0.0251287	0.0551496	0.4801517	0.1922927	0.0915046	0.0430215	0.3426419	0.9718687	0.0554086	0.5294616	0.9822470	0.2556042	0.2803350	0.4628485	0.0745191	0.5603221
100	0.5922541	0.1194249	1.1176662	0.0733508	0.0182459	0.0797294	0.4106605	0.1907476	0.0654456	0.0644986	0.3392991	0.9618931	0.0935954	0.4032224	0.9619493	0.5708898	0.3626679	0.4157507	0.0708511	0.5624977
150	0.4688780	0.0635722	1.0082575	0.0866171	0.0239464	0.0241052	0.3116991	0.1293509	0.0608642	0.0662928	0.2813123	0.9319774	0.0676025	0.3997426	0.9572017	0.7152432	0.4056222	0.2564203	0.0375216	0.4845372
200	0.2845029	0.0334519	0.9654443	0.0413763	0.0141986	0.0092527	0.1731718	0.1476073	0.0544495	0.0526899	0.2323496	0.7937337	0.0612351	0.3115269	0.8776640	0.7796241	0.4286365	0.1773896	0.0184627	0.4203164
250	0.1711589	0.0165493	0.9053892	0.0351134	0.0099012	0.0031292	0.1099093	0.1583186	0.0388708	0.0470913	0.2307601	0.4381053	0.0725090	0.2166558	0.7438949	0.8242909	0.4695484	0.1036605	0.0269212	0.3135510
300	0.1343863	0.0069577	0.8583734	0.0294941	0.0106539	0.0097400	0.0928026	0.1440520	0.0464960	0.0684174	0.1699988	0.1973995	0.0649285	0.1766507	0.7158808	0.9188419	0.4188232	0.0833721	0.0129681	0.2109919
350	0.0979554	0.0076737	0.9431875	0.0597901	0.0106356	0.0249021	0.0934524	0.1494629	0.0649821	0.0494663	0.1207266	0.0939101	0.0425474	0.2045602	0.6086319	0.8269415	0.4389776	0.0493149	0.0093192	0.1112352
400	0.0993342	0.0057178	1.0289283	0.0648248	0.0047758	0.0119902	0.0530133	0.1685259	0.0440637	0.0693193	0.0738638	0.0510013	0.0570315	0.1817044	0.5545136	0.8810932	0.4236974	0.0321353	0.0181083	0.0587112
450	0.0812421	0.0040999	0.9942975	0.0394009	0.0037694	0.0064573	0.0673848	0.1538090	0.0585976	0.0691685	0.0469772	0.0283583	0.0581432	0.1921207	0.5361192	0.8142534	0.3949021	0.0190717	0.0085723	0.0603648
500	0.1077192	0.0016055	0.9802181	0.0887490	0.0011576	0.0074037	0.0600633	0.1962725	0.0480457	0.0424979	0.0362699	0.0271926	0.0533413	0.2145787	0.5728484	0.7773591	0.3653606	0.0091126	0.0075409	0.0624329
550	0.1253908	0.0732493	0.9880303	0.0532244	0.0047329	0.0057843	0.0397967	0.1574690	0.0479403	0.0180094	0.0375760	0.0153898	0.0336383	0.2013786	0.6161245	0.5205869	0.2413333	0.0063835	0.0059486	0.0913836
600	0.1791662	0.1891431	0.9050743	0.0438253	0.0069175	0.0002482	0.0635443	0.1708940	0.0620741	0.0177597	0.0406523	0.0360569	0.0458514	0.2191072	0.8066709	0.2675340	0.1264014	0.0147826	0.0138881	0.0925901
650	0.3839768	0.2146908	1.0446032	0.0265716	0.0102469	0.0051879	0.0763772	0.1677790	0.0695738	0.0401724	0.0918159	0.2828577	0.0311505	0.3472303	0.9355154	0.1346502	0.0880423	0.0230718	0.0262852	0.1207605
700	0.5697004	0.1947155	0.9923612	0.0524069	0.0228220	0.0230012	0.1428119	0.2024394	0.0522417	0.0467325	0.1521124	0.6831952	0.0498393	0.3409369	0.9669940	0.0677421	0.0824279	0.1006304	0.0348733	0.2125325
750	0.6279245	0.2342668	1.0152993	0.0682652	0.0353902	0.0377762	0.1610348	0.2024033	0.0619570	0.0633103	0.2318691	0.8260377	0.0670693	0.3709248	1.1340102	0.0283383	0.0819160	0.2050342	0.0543895	0.3875016
800	0.7229437	0.2448353	0.9214364	0.0678696	0.0323404	0.0335353	0.3464124	0.2466444	0.1094086	0.0554710	0.3189599	0.9114192	0.0907886	0.3748851	1.1102212	0.0088231	0.1048422	0.2929718	0.0491134	0.4254541
850	0.8176175	0.2514652	0.8900874	0.0324898	0.0403537	0.1216200	0.5150810	0.1999242	0.0761762	0.0383306	0.3855107	0.9614311	0.0548397	0.4096993	1.1551786	0.0101535	0.1352676	0.3847916	0.0514305	0.4967397
900	0.8046352	0.2968002	0.9298873	0.0489723	0.0451391	0.0759831	0.6703471	0.2548080	0.0907712	0.0260406	0.3897034	1.0135227	0.0470436	0.5002279	1.1406427	0.0031208	0.1051483	0.5040974	0.0829904	0.6030625
950	0.7498798	0.2962813	0.9795868	0.0561079	0.0332216	0.0981977	0.8137024	0.2186753	0.0950766	0.0261414	0.3638237	0.9921816	0.0383185	0.5020478	1.0983853	0.0072960	0.0907949	0.5198758	0.0958614	0.6217020
1000	0.7581937	0.2873166	1.0809712	0.0524994	0.0434368	0.1598602	0.8101689	0.1692972	0.1136361	0.0150041	0.3950309	0.9786550	0.0501387	0.4918676	0.9964343	0.0034288	0.1079645	0.5840157	0.0751660	0.6318235

0	0.6395742	0.2301083	1.0544577	0.0552494	0.0340138	0.1292057	0.5490392	0.2517530	0.0892154	0.0343910	0.3556123	0.9822353	0.0669199	0.4187159	1.0923361	0.0064589	0.1152816	0.4917062	0.0925163	0.5722956
50	0.7149699	0.1786610	0.9801594	0.0415260	0.0454895	0.2329269	0.3713778	0.1721041	0.0940414	0.5164340	0.3487107	0.9760686	0.1512190	0.4043698	1.0380402	0.0124349	0.0609332	0.3892634	0.0639165	0.5759882
100	0.5534904	0.1662736	0.9430348	0.0182428	0.0453708	0.3067908	0.2958304	0.1723362	0.0901867	0.7824701	0.3391102	1.0158422	0.3145386	0.4063749	0.9571411	0.0213632	0.0768232	0.3388881	0.0549050	0.5211603
