"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
950	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0099344	0.7781579	0.0138232	0.9225880	0.0170373
1000	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0091229	0.7781579	0.0138232	0.9225880	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127104	1.0000000	0.9883262	0.9989553	0.3799726	0.0085437	0.7781573	0.0138283	0.9225880	0.0170373
100	0.0127127	1.0000000	0.9759516	0.9989627	0.3799706	0.0085437	0.7781576	0.0138259	0.9225880	0.0170373
150	0.0127163	1.0000000	0.9691781	0.9989721	0.3799690	0.0085437	0.7781578	0.0138266	0.9225880	0.0170373
200	0.0127195	1.0000000	0.9659631	0.9989794	0.3799672	0.0085437	0.7781578	0.0138293	0.9225880	0.0170373
250	0.0127216	1.0000000	0.9645111	0.9989838	0.3799656	0.0085437	0.7781579	0.0138324	0.9225880	0.0170373
300	0.0127229	1.0000000	0.9638681	0.9989861	0.3799645	0.0085437	0.7781579	0.0138351	0.9225880	0.0170373
350	0.0127236	1.0000000	0.9635858	0.9989872	0.3799637	0.0085437	0.7781579	0.0138370	0.9225880	0.0170373
400	0.0127239	1.0000000	0.9634623	0.9989876	0.3799633	0.0085437	0.7781579	0.0138382	0.9225880	0.0170373
450	0.0127241	1.0000000	0.9634083	0.9989878	0.3799631	0.0085437	0.7781579	0.0138389	0.9225880	0.0170373
500	0.0127242	1.0000000	0.9633847	0.9989879	0.3799629	0.0085437	0.7781579	0.0138393	0.9225880	0.0170373
550	0.0127237	1.0000000	0.9750483	0.9989864	0.3799629	0.0085437	0.7781579	0.0138395	0.9225880	0.0170374
600	0.0127208	1.0000000	0.9874183	0.9989788	0.3799632	0.0085437	0.7781579	0.0138389	0.9225880	0.0170373
650	0.0127169	1.0000000	0.9941898	0.9989694	0.3799643	0.0085437	0.7781579	0.0138367	0.9225880	0.0170373
700	0.0127138	1.0000000	0.9974041	0.9989625	0.3799658	0.0085437	0.7781579	0.0138334	0.9225880	0.0170373
750	0.0127118	1.0000000	0.9988557	0.9989584	0.3799673	0.0085437	0.7781579	0.0138300	0.9225880	0.0170373
800	0.0127107	1.0000000	0.9994984	0.9989564	0.3799684	0.0085437	0.7781579	0.0138274	0.9225880	0.0170373
850	0.0127101	1.0000000	0.9997807	0.9989555	0.3799690	0.0085437	0.7781579	0.0138256	0.9225880	0.0170373
900	0.0127098	1.0000000	0.9999042	0.9989551	0.3799694	0.0085437	0.7781579	0.0138245	0.9225880	0.0170373
950	0.0127097	1.0000000	0.9999582	0.9989550	0.3799696	0.0085437	0.7781579	0.0138238	0.9225880	0.0170373
1000	0.0127097	1.0000000	0.9999817	0.9989549	0.3799697	0.0085437	0.7781579	0.0138235	0.9225880	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127163	1.0000000	0.8686172	0.9989713	0.3799725	0.0085437	0.7781573	0.0138286	0.9225880	0.0170373
100	0.0127784	1.0000000	0.7293483	0.9990936	0.3799662	0.0085437	0.7781576	0.0138360	0.9225880	0.0170374
150	0.0129561	1.0000000	0.6531164	0.9992982	0.3799474	0.0085437	0.7781578	0.0138922	0.9225880	0.0170374
200	0.0132343	1.0000000	0.6169324	0.9994773	0.3799156	0.0085437	0.7781578	0.0140403	0.9225879	0.0170374
250	0.0135258	1.0000000	0.6005910	0.9995867	0.3798816	0.0085437	0.7781578	0.0142822	0.9225878	0.0170375
300	0.0137586	1.0000000	0.5933553	0.9996391	0.3798545	0.0085437	0.7781578	0.0145671	0.9225877	0.0170375
350	0.0139138	1.0000000	0.5901778	0.9996589	0.3798371	0.0085437	0.7781578	0.0148324	0.9225875	0.0170376
400	0.0140055	1.0000000	0.5887874	0.9996638	0.3798277	0.0085437	0.7781578	0.0150408	0.9225874	0.0170377
450	0.0140552	1.0000000	0.5881798	0.9996634	0.3798234	0.0085437	0.7781578	0.0151850	0.9225873	0.0170377
500	0.0140807	1.0000000	0.5879145	0.9996618	0.3798218	0.0085437	0.7781578	0.0152756	0.9225873	0.0170377
550	0.0139518	1.0000000	0.7191815	0.9996130	0.3798219	0.0085437	0.7781578	0.0153193	0.9225872	0.0170377
600	0.0134907	1.0000000	0.8583999	0.9993725	0.3798327	0.0085437	0.7781578	0.0152040	0.9225873	0.0170377
650	0.0131019	1.0000000	0.9346097	0.9991291	0.3798654	0.0085437	0.7781578	0.0148784	0.9225875	0.0170376
700	0.0128859	1.0000000	0.9707841	0.9990041	0.3799062	0.0085437	0.7781578	0.0145051	0.9225877	0.0170375
750	0.0127846	1.0000000	0.9871213	0.9989610	0.3799380	0.0085437	0.7781578	0.0142129	0.9225878	0.0170374
800	0.0127408	1.0000000	0.9943552	0.9989514	0.3799565	0.0085437	0.7781579	0.0140274	0.9225879	0.0170374
850	0.0127225	1.0000000	0.9975318	0.9989513	0.3799652	0.0085437	0.7781579	0.0139239	0.9225880	0.0170374
900	0.0127149	1.0000000	0.9989219	0.9989528	0.3799686	0.0085437	0.7781579	0.0138707	0.9225880	0.0170374
950	0.0127118	1.0000000	0.9995293	0.9989538	0.3799697	0.0085437	0.7781579	0.0138450	0.9225880	0.0170373
1000	0.0127105	1.0000000	0.9997946	0.9989544	0.3799699	0.0085437	0.7781579	0.0138330	0.9225880	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0125308	0.7201401	1.0000000	0.7536991	0.4444791	0.0085437	0.7697091	0.0134427	0.9196461	0.0170373
100	0.0160503	0.4088262	1.0000000	0.5290765	0.5237351	0.0085437	0.7066317	0.0119833	0.8957109	0.0170375
150	0.0252717	0.2372694	1.0000000	0.4290457	0.5760112	0.0085437	0.5777551	0.0114416	0.8395012	0.0170393
200	0.0389911	0.1590148	1.0000000	0.3899536	0.6020772	0.0085438	0.4306886	0.0133064	0.7637852	0.0170495
250	0.0557288	0.1263832	1.0000000	0.3689854	0.6133118	0.0085442	0.3127112	0.0178360	0.6935791	0.0170903
300	0.0729907	0.1134724	1.0000000	0.3449583	0.6197370	0.0085455	0.2362807	0.0243937	0.6428487	0.0172071
350	0.0883722	0.1085373	1.0000000	0.3120692	0.6275022	0.0085477	0.1927279	0.0312977	0.6105871	0.0174450
400	0.1016732	0.1066963	1.0000000	0.2751713	0.6392431	0.0085503	0.1698078	0.0367033	0.5898066	0.0178133
450	0.1140855	0.1060218	1.0000000	0.2400906	0.6546241	0.0085523	0.1583539	0.0399029	0.5740298	0.0183072
500	0.1267420	0.1057781	1.0000000	0.2089923	0.6719116	0.0085534	0.1528235	0.0413039	0.5586368	0.0189538
550	0.1331268	0.3855509	1.0000000	0.3003329	0.6133438	0.0085557	0.1849296	0.0444341	0.5660434	0.0198239
600	0.1062776	0.6968340	1.0000000	0.4089284	0.5717610	0.0085663	0.3421901	0.0540227	0.6579747	0.0198491
650	0.0751105	0.8683799	1.0000000	0.5422761	0.5519319	0.0085741	0.5159019	0.0588963	0.7678666	0.0187443
700	0.0506452	0.9466307	1.0000000	0.7057044	0.5203780	0.0085724	0.6370958	0.0566222	0.8453052	0.0177876
750	0.0338797	0.9792610	1.0000000	0.8438950	0.4784203	0.0085647	0.7069969	0.0494909	0.8876032	0.0173088
800	0.0236724	0.9921713	1.0000000	0.9282759	0.4400107	0.0085566	0.7436574	0.0400102	0.9076900	0.0171247
850	0.0180519	0.9971063	1.0000000	0.9697176	0.4127472	0.0085508	0.7618752	0.0309336	0.9164881	0.0170638
900	0.0151887	0.9989473	1.0000000	0.9875275	0.3964070	0.0085473	0.7706227	0.0239759	0.9201563	0.0170452
950	0.0138152	0.9996217	1.0000000	0.9946115	0.3876962	0.0085454	0.7747229	0.0194090	0.9216371	0.0170398
1000	0.0131869	0.9998654	1.0000000	0.9973174	0.3834276	0.0085445	0.7766105	0.0167208	0.9222217	0.0170381

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0130390	0.7876012	1.0000000	0.8668189	0.3819108	0.0101413	0.7719719	0.0136665	0.9325561	0.0170374
100	0.0151389	0.5513305	1.0000000	0.7457408	0.3894813	0.0121688	0.7295639	0.0131286	0.9351982	0.0170375
150	0.0187046	0.4211280	1.0000000	0.6917270	0.3929115	0.0134663	0.6511951	0.0132481	0.9231568	0.0170382
200	0.0223588	0.3617369	1.0000000	0.6711099	0.3888013	0.0141555	0.5669986	0.0145225	0.9048473	0.0170399
250	0.0252344	0.3369713	1.0000000	0.6629878	0.3820361	0.0144907	0.5004386	0.0165349	0.8884508	0.0170426
300	0.0271444	0.3271727	1.0000000	0.6591015	0.3765364	0.0146457	0.4569279	0.0186267	0.8771626	0.0170457
350	0.0282771	0.3234272	1.0000000	0.6568072	0.3732459	0.0147150	0.4317496	0.0203548	0.8705667	0.0170484
400	0.0289042	0.3220299	1.0000000	0.6553402	0.3716581	0.0147453	0.4183112	0.0215816	0.8671169	0.0170504
450	0.0292397	0.3215180	1.0000000	0.6544185	0.3710434	0.0147584	0.4115254	0.0223659	0.8654493	0.0170518
500	0.0294171	0.3213330	1.0000000	0.6538653	0.3708816	0.0147639	0.4082304	0.0228328	0.8646886	0.0170525
550	0.0282677	0.5336658	1.0000000	0.7842588	0.3727564	0.0131687	0.4269111	0.0235199	0.8400484	0.0170528
600	0.0235803	0.7699131	1.0000000	0.9053631	0.3787547	0.0111422	0.5166038	0.0247911	0.8461895	0.0170501
650	0.0188702	0.9001073	1.0000000	0.9618982	0.3818897	0.0098450	0.6176579	0.0241840	0.8726353	0.0170451
700	0.0157991	0.9594955	1.0000000	0.9847842	0.3820410	0.0091557	0.6899381	0.0217170	0.8952022	0.0170411
750	0.0141454	0.9842602	1.0000000	0.9935963	0.3813213	0.0088204	0.7327471	0.0189392	0.9090254	0.0170390
800	0.0133438	0.9940584	1.0000000	0.9969242	0.3806940	0.0086655	0.7557663	0.0167823	0.9163005	0.0170380
850	0.0129800	0.9978038	1.0000000	0.9981776	0.3803216	0.0085962	0.7674482	0.0154011	0.9198069	0.0170376
900	0.0128220	0.9992010	1.0000000	0.9986535	0.3801325	0.0085660	0.7731507	0.0146157	0.9214010	0.0170375
950	0.0127555	0.9997129	1.0000000	0.9988366	0.3800435	0.0085531	0.7758574	0.0142035	0.9220955	0.0170374
1000	0.0127281	0.9998979	1.0000000	0.9989080	0.3800030	0.0085476	0.7771154	0.0139994	0.9223884	0.0170374

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127099	1.0000000	1.0000000	0.9989540	0.3799726	0.1517174	0.7781573	0.0138283	0.9273126	0.0170373
100	0.0127097	1.0000000	1.0000000	0.9989545	0.3799709	0.3334208	0.7781576	0.0138253	0.9322288	0.0170373
150	0.0127097	1.0000000	1.0000000	0.9989547	0.3799703	0.4496967	0.7781578	0.0138241	0.9347411	0.0170373
200	0.0127096	1.0000000	1.0000000	0.9989548	0.3799700	0.5114572	0.7781578	0.0138235	0.9358028	0.0170373
250	0.0127096	1.0000000	1.0000000	0.9989548	0.3799699	0.5414871	0.7781579	0.0138233	0.9362130	0.0170373
300	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.5553551	0.7781579	0.0138232	0.9363633	0.0170373
350	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.5615478	0.7781579	0.0138232	0.9364165	0.0170373
400	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.5642487	0.7781579	0.0138232	0.9364349	0.0170373
450	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.5654064	0.7781579	0.0138232	0.9364412	0.0170373
500	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.5658962	0.7781579	0.0138232	0.9364433	0.0170373
550	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.4229275	0.7781579	0.0138232	0.9317194	0.0170373
600	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.2413093	0.7781579	0.0138232	0.9268034	0.0170373
650	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.1250685	0.7781579	0.0138232	0.9242912	0.0170373
700	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0633224	0.7781579	0.0138232	0.9232295	0.0170373
750	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0332984	0.7781579	0.0138232	0.9228193	0.0170373
800	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0194327	0.7781579	0.0138232	0.9226690	0.0170373
850	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0132410	0.7781579	0.0138232	0.9226158	0.0170373
900	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0105405	0.7781579	0.0138232	0.9225974	0.0170373
950	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0093829	0.7781579	0.0138232	0.9225911	0.0170373
1000	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0088932	0.7781579	0.0138232	0.9225890	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0083656	0.9567675	0.8456433	0.7930453	0.3851151	0.0154321	0.7770004	0.0130765	0.8898833	0.2477034
100	0.0038544	0.9086760	0.6820214	0.6046462	0.4145385	0.0241742	0.7703826	0.0098315	0.8539074	0.3966229
150	0.0015605	0.8821741	0.5924593	0.5212237	0.4571065	0.0297685	0.7605747	0.0064766	0.8331464	0.4417676
200	0.0006053	0.8700854	0.5499482	0.4906433	0.4926123	0.0327399	0.7517922	0.0043733	0.8226592	0.4532620
250	0.0002502	0.8650445	0.5307492	0.4803744	0.5146901	0.0341847	0.7456701	0.0033188	0.8176323	0.4559881
300	0.0001301	0.8630501	0.5222482	0.4770943	0.5261705	0.0348519	0.7419819	0.0028496	0.8153042	0.4566128
350	0.0000934	0.8622877	0.5185152	0.4760795	0.5314796	0.0351499	0.7399572	0.0026554	0.8142579	0.4567534
400	0.0000839	0.8620033	0.5168816	0.4757723	0.5337432	0.0352798	0.7389133	0.0025787	0.8138007	0.4567848
450	0.0000821	0.8618991	0.5161678	0.4756808	0.5346530	0.0353355	0.7383983	0.0025493	0.8136060	0.4567917
500	0.0000823	0.8618614	0.5158561	0.4756538	0.5350029	0.0353591	0.7381523	0.0025385	0.8135251	0.4567933
550	0.0124648	0.9050805	0.6700768	0.6818049	0.5253632	0.0284805	0.7394737	0.0032221	0.8463051	0.2261273
600	0.0185940	0.9531672	0.8336393	0.8700329	0.4834492	0.0197425	0.7470077	0.0079364	0.8826579	0.0772087
650	0.0176779	0.9796674	0.9231754	0.9524944	0.4384800	0.0141500	0.7572529	0.0136661	0.9036076	0.0320652
700	0.0156077	0.9917556	0.9656753	0.9826898	0.4086716	0.0111794	0.7657815	0.0164540	0.9139933	0.0205707
750	0.0141510	0.9967963	0.9848693	0.9932036	0.3928553	0.0097348	0.7714213	0.0166744	0.9188190	0.0178440
800	0.0133659	0.9987906	0.9933681	0.9968682	0.3854358	0.0090677	0.7746983	0.0159053	0.9209763	0.0172187
850	0.0129927	0.9995530	0.9971002	0.9981750	0.3822060	0.0087698	0.7764538	0.0150873	0.9219137	0.0170778
900	0.0128275	0.9998374	0.9987334	0.9986556	0.3808645	0.0086398	0.7773439	0.0145103	0.9223113	0.0170464
950	0.0127576	0.9999416	0.9994470	0.9988377	0.3803233	0.0085841	0.7777779	0.0141701	0.9224764	0.0170394
1000	0.0127289	0.9999792	0.9997586	0.9989084	0.3801087	0.0085605	0.7779837	0.0139894	0.9225437	0.0170378

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0137319	0.8183010	1.0000000	0.6438129	0.3886038	0.0085437	0.7729495	0.0133891	0.9207855	0.0584164
100	0.0241506	0.6161805	1.0000000	0.3185450	0.4430968	0.0085437	0.7385163	0.0117800	0.9081830	0.0851318
150	0.0581741	0.5047973	1.0000000	0.1732433	0.5311818	0.0085437	0.6776766	0.0114573	0.8844464	0.0932512
200	0.1185326	0.4539905	1.0000000	0.1099409	0.6113412	0.0085438	0.6145423	0.0141344	0.8549729	0.0956684
250	0.1922745	0.4328045	1.0000000	0.0682047	0.6693489	0.0085442	0.5651396	0.0185232	0.7928081	0.0987762
300	0.2689876	0.4244221	1.0000000	0.0407602	0.7123239	0.0085444	0.5310036	0.0213571	0.6574994	0.1088703
350	0.3346810	0.4212180	1.0000000	0.0263012	0.7449897	0.0085444	0.5077652	0.0213740	0.5103690	0.1318793
400	0.3797502	0.4200227	1.0000000	0.0197402	0.7686170	0.0085442	0.4922482	0.0197258	0.4088009	0.1653685
450	0.4057646	0.4195848	1.0000000	0.0169951	0.7845000	0.0085440	0.4823955	0.0178952	0.3530231	0.1987019
500	0.4191298	0.4194266	1.0000000	0.0158889	0.7943799	0.0085439	0.4763241	0.0165787	0.3258232	0.2238079
550	0.4093438	0.6010690	1.0000000	0.0938649	0.7973838	0.0085455	0.4447798	0.0232171	0.3235768	0.2034467
600	0.3289837	0.8031695	1.0000000	0.1670137	0.7821811	0.0085753	0.3438458	0.0540495	0.3718569	0.1627360
650	0.2373851	0.9145456	1.0000000	0.2079426	0.7542893	0.0086203	0.3304116	0.0778721	0.4478830	0.1028152
700	0.1727953	0.9653500	1.0000000	0.2487697	0.7257755	0.0086315	0.4469076	0.0812080	0.5450341	0.0564530
750	0.1293390	0.9865352	1.0000000	0.3173611	0.6949007	0.0086194	0.5840582	0.0747714	0.6646038	0.0329598
800	0.0952952	0.9949172	1.0000000	0.4301885	0.6533466	0.0086036	0.6774799	0.0678728	0.7743797	0.0231255
850	0.0668194	0.9981212	1.0000000	0.5872133	0.5978902	0.0085900	0.7294873	0.0622347	0.8494800	0.0192593
900	0.0449346	0.9993165	1.0000000	0.7517826	0.5351495	0.0085771	0.7557367	0.0557870	0.8905959	0.0177945
950	0.0302800	0.9997544	1.0000000	0.8747201	0.4780225	0.0085650	0.7681446	0.0470655	0.9097399	0.0172765
1000	0.0216245	0.9999126	1.0000000	0.9441894	0.4356192	0.0085558	0.7737604	0.0372736	0.9177211	0.0171086

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127112	1.0000000	0.9685600	0.9989576	0.3799726	0.2122380	0.7781573	0.0138283	0.9225880	0.1707001
100	0.0127186	1.0000000	0.9352328	0.9989782	0.3799701	0.4707489	0.7781576	0.0138270	0.9225880	0.2699059
150	0.0127305	1.0000000	0.9169904	0.9990066	0.3799665	0.6361755	0.7781578	0.0138318	0.9225880	0.2999800
200	0.0127418	1.0000000	0.9083316	0.9990302	0.3799617	0.7240427	0.7781578	0.0138415	0.9225880	0.3076373
250	0.0127498	1.0000000	0.9044210	0.9990450	0.3799570	0.7667663	0.7781578	0.0138526	0.9225880	0.3094534
300	0.0127548	1.0000000	0.9026895	0.9990529	0.3799532	0.7864965	0.7781579	0.0138624	0.9225880	0.3098695
350	0.0127575	1.0000000	0.9019292	0.9990566	0.3799508	0.7953069	0.7781579	0.0138695	0.9225880	0.3099632
400	0.0127589	1.0000000	0.9015964	0.9990583	0.3799493	0.7991495	0.7781579	0.0138742	0.9225880	0.3099841
450	0.0127596	1.0000000	0.9014510	0.9990590	0.3799485	0.8007966	0.7781579	0.0138770	0.9225880	0.3099887
500	0.0127599	1.0000000	0.9013875	0.9990593	0.3799481	0.8014934	0.7781579	0.0138785	0.9225880	0.3099897
550	0.0127578	1.0000000	0.9327999	0.9990539	0.3799480	0.5980908	0.7781579	0.0138792	0.9225880	0.1563272
600	0.0127467	1.0000000	0.9661150	0.9990280	0.3799491	0.3397011	0.7781579	0.0138769	0.9225880	0.0571214
650	0.0127329	1.0000000	0.9843520	0.9989977	0.3799527	0.1743244	0.7781579	0.0138687	0.9225880	0.0270473
700	0.0127225	1.0000000	0.9930086	0.9989763	0.3799577	0.0864777	0.7781579	0.0138567	0.9225880	0.0193901
750	0.0127162	1.0000000	0.9969181	0.9989646	0.3799623	0.0437624	0.7781579	0.0138451	0.9225880	0.0175740
800	0.0127128	1.0000000	0.9986492	0.9989590	0.3799656	0.0240356	0.7781579	0.0138363	0.9225880	0.0171578
850	0.0127111	1.0000000	0.9994094	0.9989566	0.3799677	0.0152266	0.7781579	0.0138305	0.9225880	0.0170642
900	0.0127103	1.0000000	0.9997420	0.9989555	0.3799688	0.0113846	0.7781579	0.0138270	0.9225880	0.0170433
950	0.0127099	1.0000000	0.9998874	0.9989551	0.3799693	0.0097377	0.7781579	0.0138251	0.9225880	0.0170387
1000	0.0127097	1.0000000	0.9999508	0.9989550	0.3799696	0.0090410	0.7781579	0.0138242	0.9225880	0.0170376

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0083655	1.0000000	1.0000000	0.9990659	0.3799713	0.0085437	0.7781573	0.0132951	0.9405202	0.1916807
100	0.0038529	1.0000000	1.0000000	0.9994614	0.3799477	0.0085437	0.7781577	0.0106275	0.9591798	0.3044316
150	0.0015524	1.0000000	1.0000000	0.9997713	0.3798942	0.0085436	0.7781579	0.0073517	0.9687155	0.3386118
200	0.0005830	1.0000000	1.0000000	0.9999168	0.3798366	0.0085436	0.7781579	0.0049722	0.9727454	0.3473145
250	0.0002098	1.0000000	1.0000000	0.9999721	0.3797950	0.0085436	0.7781580	0.0036384	0.9743021	0.3493785
300	0.0000735	1.0000000	1.0000000	0.9999911	0.3797711	0.0085436	0.7781580	0.0029949	0.9748727	0.3498515
350	0.0000254	1.0000000	1.0000000	0.9999973	0.3797591	0.0085436	0.7781580	0.0027126	0.9750747	0.3499579
400	0.0000089	1.0000000	1.0000000	0.9999992	0.3797538	0.0085436	0.7781580	0.0025964	0.9751445	0.3499816
450	0.0000033	1.0000000	1.0000000	0.9999998	0.3797515	0.0085436	0.7781580	0.0025506	0.9751683	0.3499869
500	0.0000015	1.0000000	1.0000000	0.9999999	0.3797506	0.0085436	0.7781580	0.0025331	0.9751762	0.3499881
550	0.0043380	1.0000000	1.0000000	0.9999986	0.3797502	0.0085436	0.7781580	0.0028055	0.9572469	0.1753447
600	0.0088428	1.0000000	1.0000000	0.9999439	0.3797511	0.0085436	0.7781580	0.0047543	0.9385886	0.0625936
