"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
400	0.0021608	0.7425610	0.4803479	0.6803512	0.2751332	0.0070466	0.4249263	0.0194034	0.7085436	0.0029350
450	0.0032428	0.6792415	0.4606160	0.7457759	0.2776397	0.0061347	0.5538122	0.0103540	0.7815398	0.0054945
500	0.0151426	0.5883992	0.3403814	0.7336332	0.2325870	0.0072212	0.5119659	0.0111682	0.5991522	0.0025835
550	0.0029378	0.7451807	0.6198892	0.7756054	0.2663707	0.0081447	0.5775921	0.0200704	0.6045047	0.0114646
600	0.0054520	0.6620586	0.6828641	0.8021537	0.2762254	0.0031853	0.5520184	0.0075536	0.6522884	0.0223230
650	0.0050804	0.6745714	0.6754353	0.8573252	0.2259555	0.0132882	0.6426816	0.0091801	0.6155870	0.0241993
700	0.0029599	0.6380977	0.7322712	0.7549610	0.2585559	0.0057370	0.5614532	0.0003736	0.6012639	0.0135100
750	0.0116579	0.6685576	0.8426806	0.8994343	0.2027360	0.0132036	0.5477543	0.0059816	0.7601397	0.0293459
800	0.0031929	0.7685399	0.6826280	0.7959143	0.2642978	0.0113548	0.5771389	0.0178089	0.6649060	0.0210329
850	0.0022254	0.7292391	0.7514715	0.8253250	0.2609989	0.0320129	0.6395273	0.0284826	0.6271485	0.0082705
900	0.0129505	0.6991289	0.5231448	0.6142006	0.2678643	0.0170154	0.6182775	0.0070554	0.5677495	0.0092650
950	0.0031998	0.5960972	0.9037145	0.8490460	0.2573276	0.0145230	0.4484832	0.0023950	0.6602057	0.0060323
1000	0.0000000	0.6109607	0.6910618	0.7375243	0.2823684	0.0037140	0.4719694	0.0083218	0.6249777	0.0165872

0	0.0204446	0.7375510	0.6411875	0.7593415	0.2712133	0.0070934	0.5107732	0.0202015	0.6315995	0.0161299
50	0.0059258	0.3261024	0.7326190	0.3891429	0.3174269	0.0021738	0.5382437	0.0122304	0.8815284	0.0112500
100	0.0064399	0.1197281	0.5471220	0.2937176	0.3815519	0.0051983	0.5014064	0.0138513	0.6452809	0.0104447
150	0.0382457	0.1421064	0.5967994	0.3240175	0.3835531	0.0417752	0.2608811	0.0064564	0.4387401	0.0058711
200	0.0266930	0.0921642	0.7208181	0.1993545	0.4090916	0.0048958	0.2790069	0.0245117	0.3582860	0.0213777
250	0.0508790	0.0747217	0.6663932	0.1864035	0.4751410	0.0243203	0.2462207	0.0281459	0.5161954	0.0047293
300	0.0419797	0.1684893	0.7001165	0.2335202	0.4710450	0.0029098	0.1333556	0.0184036	0.4497271	0.0084222
350	0.0476504	0.1067133	0.5637532	0.2129900	0.4120336	0.0004390	0.1632672	0.0216627	0.3182179	0.0026148
400	0.0341036	0.0776623	0.6880070	0.2102010	0.4354784	0.0015751	0.0914823	0.0186384	0.3726056	0.0099030
450	0.0796799	0.0868457	0.6295884	0.1585257	0.4826818	0.0067607	0.1046199	0.0214436	0.4718681	0.0023407
500	0.0518355	0.0596829	0.7867287	0.1660754	0.4347961	0.0033156	0.1906253	0.0390339	0.4736934	0.0151656
550	0.0707445	0.4810453	0.6377487	0.4353429	0.4016187	0.0069366	0.1839502	0.0335873	0.4935029	0.0168977
600	0.0175785	0.6815447	0.7508169	0.5436281	0.2978998	0.0226716	0.3182620	0.0216970	0.5748608	0.0146935
650	0.0269856	0.7376291	0.6194948	0.7245464	0.4018124	0.0051304	0.3946574	0.0192488	0.6075728	0.0131749
700	0.0161285	0.6988720	0.7307135	0.5462266	0.2682086	0.0072504	0.4459118	0.0346196	0.6625124	0.0212628
750	0.0058165	0.8178403	0.6929106	0.6074977	0.3405812	0.0042295	0.5666693	0.0421391	0.5586516	0.0148180
800	0.0178184	0.7387647	0.6750726	0.8156678	0.2549305	0.0030887	0.5372684	0.0102318	0.6894542	0.0179952
850	0.0099854	0.6772243	0.7029143	0.6337883	0.2338643	0.0080647	0.5744798	0.0077597	0.7135552	0.0165196
900	0.0046657	0.7281019	0.6553885	0.6568920	0.2305695	0.0141502	0.5126376	0.0048621	0.5807775	0.0047856
950	0.0085177	0.7752241	0.7375333	0.6859921	0.2777263	0.0143017	0.5844959	0.0024530	0.6639467	0.0090513
1000	0.0031701	0.6357513	0.6877248	0.7754539	0.2991918	0.0110669	0.5859102	0.0049852	0.6310781	0.0044884

0	0.0374739	0.7812705	0.8852141	0.7724301	0.3309084	0.0273294	0.5319394	0.0163827	0.6263122	0.0235537
50	0.0075944	0.3433484	0.7444742	0.4607796	0.3443053	0.0087079	0.5241513	0.0150786	0.7350535	0.0025157
100	0.0140959	0.2765254	0.6744677	0.3977987	0.3034115	0.0081075	0.4963852	0.0045095	0.5844116	0.0087060
150	0.0019559	0.1969603	0.6639084	0.5345589	0.2571895	0.0143355	0.3850261	0.0099583	0.6173644	0.0035439
200	0.0058389	0.2118020	0.6401534	0.4077606	0.2924311	0.0080410	0.3613051	0.0185925	0.7433997	0.0333556
250	0.0153798	0.2517894	0.6121468	0.4562832	0.2439272	0.0125550	0.2942840	0.0120558	0.5136678	0.0080024
300	0.0223247	0.2575194	0.6253006	0.4157328	0.2096932	0.0112824	0.3003429	0.0214352	0.5646764	0.0376305
350	0.0111491	0.2304861	0.6827167	0.4676373	0.3588425	0.0270827	0.2948845	0.0190653	0.4968704	0.0127156
400	0.0220206	0.2454520	0.6785308	0.4362763	0.2523239	0.0478480	0.2422784	0.0118511	0.5201175	0.0057616
450	0.0084676	0.1835290	0.6806477	0.4482441	0.2876099	0.0110520	0.2764460	0.0187949	0.5643259	0.0070450
500	0.0258547	0.2259557	0.7728162	0.4534679	0.2989033	0.0073820	0.3026412	0.0163702	0.5101725	0.0135541
