"Time"	relE	relB	hokD	alaS	ilvN
1000	0.0883424	1.0317906	0.0958930	0.9717357	1.0070025

0	0.1017512	1.0140979	0.1183276	1.0197753	0.9573333
50	0.0990184	1.0029600	0.0914318	0.3882144	1.1325071
100	0.0867821	0.9918219	0.1501750	0.2847125	1.1081279
150	0.0794422	1.0292204	0.1249778	0.2412946	0.9846120
200	0.0857777	0.9804686	0.1312577	0.2443773	0.9560149
250	0.0883878	1.0407670	0.1101040	0.2686726	0.9353730
300	0.0762619	0.9363117	0.1128714	0.1663558	0.9896227
350	0.1063811	0.9990466	0.0966209	0.2006012	0.9490505
400	0.1159680	1.0504271	0.0946779	0.1740598	0.9790807
450	0.1093899	0.9720577	0.0991134	0.1807660	0.9636238
500	0.1046851	0.9951629	0.0835278	0.1772448	0.9368607
550	0.0795483	1.0841552	0.0781467	0.8336658	0.9951754
600	0.0980420	1.0236081	0.1086498	1.0027338	0.9701840
650	0.1041781	1.1076530	0.1115988	1.0193404	0.9599147
700	0.1080383	0.9384676	0.1033996	1.0145400	0.8436336
750	0.0877508	1.0207872	0.1187723	0.9534195	0.9288202
800	0.0747053	1.0731082	0.0942181	0.9256881	1.0899863
850	0.0976597	1.0187561	0.1100781	0.8714273	1.0109042
900	0.0917583	0.9880722	0.1310167	1.0037043	1.0299319
950	0.1009002	1.0028096	0.1146217	0.9633638	0.9929148
1000	0.1115229	0.9434334	0.1358454	0.9681912	0.9906837

0	0.1017512	1.0140979	0.1183276	1.0197753	0.9573333
50	0.0733717	1.0606949	0.1784714	1.0101535	0.6310153
100	0.1077452	1.0563619	0.1226669	0.9452404	0.4199276
150	0.1035008	0.9430569	0.1279230	1.0946005	0.4350727
200	0.0968902	0.9547415	0.1391536	0.9744481	0.4543834
250	0.0915515	0.9438656	0.0972990	1.0931029	0.4616077
300	0.1033587	0.9795673	0.1174154	1.0651104	0.4326921
350	0.1008378	1.0218614	0.1406972	1.0511816	0.4778541
400	0.0870278	0.9806369	0.1134306	1.0387011	0.4682226
450	0.0782760	1.0439537	0.0905111	0.9567205	0.4355980
500	0.1037086	1.0081328	0.1368670	1.0352334	0.4459044
550	0.1060313	0.9813722	0.1358816	1.0225871	0.8369296
600	0.0890649	0.9892090	0.0929977	1.0810704	0.8802556
650	0.0909976	0.9687612	0.1079430	0.9807417	1.0207104
700	0.0811615	1.0325602	0.1161512	0.9846755	0.9864336
750	0.1053669	1.0447737	0.1115651	1.0029223	1.0498051
800	0.0970066	1.0061933	0.1118894	0.9584397	1.0227352
850	0.1093153	0.9815735	0.1244533	0.9660514	1.0154481
900	0.0854076	0.9603843	0.1118062	0.9458295	1.1324834
950	0.0731492	0.9663049	0.1383610	0.9340661	0.9846204
1000	0.0941405	0.9789306	0.1400420	1.0002001	0.9258800

0	0.1017512	1.0140979	0.1183276	1.0197753	0.9573333
50	0.0862353	0.9391582	0.0320717	0.7705814	0.9801987
100	0.0725106	0.9368020	0.0251504	0.7191234	1.0364621
150	0.0873508	1.0520629	0.0088780	0.6733895	0.9903991
200	0.0927207	1.0598036	0.0087767	0.6822339	1.0322613
250	0.0873471	1.0667180	0.0096380	0.7277461	1.0262429
300	0.0867949	1.0035089	0.0193304	0.5941252	0.9819767
350	0.0854003	1.0601480	0.0036504	0.6848341	0.9803264
400	0.0859483	1.0253725	0.0113326	0.7091368	0.9892907
450	0.0870565	1.0956943	0.0233136	0.6894708	0.9592168
500	0.0969046	0.9610921	0.0146444	0.7068243	0.9796945
550	0.1108392	0.8972099	0.0718303	0.9826621	1.0005167
600	0.0709767	0.9100602	0.0737486	1.0064672	0.9959807
650	0.1003933	0.9634027	0.1102268	0.9356464	0.9844699
700	0.0994897	0.9791976	0.1156530	0.9585037	1.0216460
750	0.1063577	1.0558525	0.1186948	0.9896438	1.0675540
800	0.0991482	0.9719138	0.0904725	0.9758268	1.0831123
850	0.0980716	1.0481398	0.1155460	1.0241494	1.0405537
900	0.1064083	1.0293854	0.0801254	1.0354138	1.0508180
950	0.1001443	1.0356179	0.1113489	1.0459469	1.0702312
1000	0.0957101	1.0632448	0.0820298	1.0263181	1.0411605

0	0.1017512	1.0140979	0.1183276	1.0197753	0.9573333
50	0.0310503	1.0146542	0.0903472	1.1214471	0.9178539
100	0.0153117	0.9647965	0.1277450	0.9990186	0.8665577
150	0.0105005	1.0627852	0.1698942	1.0323158	0.9834369
200	0.0025880	0.9940897	0.2386168	1.0015585	1.0103916
250	0.0000000	1.0315347	0.2971860	0.9495366	1.0653821
300	0.0004984	0.9908054	0.5967446	0.9716833	1.0655190
350	0.0017232	0.8991882	0.8451088	0.9762265	0.9869158
400	0.0013460	0.9433643	0.6837386	0.9832701	0.9466953
450	0.0006017	1.0107312	0.7174425	1.0724081	0.9646108
500	0.0024049	1.0574552	0.7159671	1.0529776	1.0677015
550	0.0527908	1.0000380	0.3222130	1.0523097	0.9741111
600	0.0734804	1.0842027	0.1859582	1.0111753	0.9560358
650	0.1019246	1.0358404	0.1027284	1.0731066	0.9980992
700	0.1036363	1.0432152	0.0849407	1.0456284	0.9675470
750	0.0900927	0.9408999	0.1016834	1.0137846	1.0024815
800	0.0805359	0.8833052	0.0962401	1.0104338	0.9869937
850	0.0909888	0.9933010	0.1403568	0.9636688	0.9872971
900	0.0999556	1.0127882	0.0998217	0.9817508	1.0319212
950	0.0710265	1.0179788	0.0839550	0.8587375	0.8932806
