"Time"	relE	relB	hokD	alaS	ilvN
500	0.0537118	0.8068738	0.0619382	0.5678011	0.1170252
550	0.0828536	0.8486547	0.0355496	0.6929659	0.4923004
600	0.0966682	0.8089094	0.0631183	0.6900649	0.7254575
650	0.0880002	0.7144047	0.0714934	0.6662793	0.7700823
700	0.0797782	0.8188308	0.0679796	0.8015248	0.7110234
750	0.0866498	0.7635420	0.0525990	0.7349352	0.6435817
800	0.0991834	0.5934803	0.0368319	0.7424308	0.6334178
850	0.0759171	0.7762327	0.0410753	0.7356564	0.7369188
900	0.0748065	0.6926138	0.0795870	0.6588388	0.9307360
950	0.1005724	0.7128661	0.1584669	0.5893159	0.8316698
1000	0.0925389	0.7622972	0.0945306	0.7730403	0.7191585

0	0.0733965	0.7183828	0.1285148	0.6699706	0.7472848
50	0.0602908	0.6689719	0.0550351	0.9213854	0.5740435
100	0.0310840	0.6510046	0.0808450	0.8012624	0.5652097
150	0.0078169	0.7599079	0.2220467	0.7247069	0.7070100
200	0.0048394	0.6714680	0.3057551	0.7338028	0.5395574
250	0.0102892	0.7330999	0.3350583	0.6132328	0.6080593
300	0.0004385	0.6816772	0.4514993	0.6728016	0.4913411
350	0.0000987	0.7896897	0.6304564	0.7812199	0.6154631
400	0.0000413	0.7592940	0.7781349	0.6194591	0.6790112
450	0.0020526	0.7855260	0.6123919	0.6253770	0.3934140
500	0.0002452	0.7272521	0.6891220	0.5698903	0.3817327
550	0.0409111	0.7439534	0.5051254	0.8215286	0.6234924
600	0.0277051	0.6668390	0.2630558	0.5619517	0.6971296
650	0.0427507	0.6664618	0.1919557	0.5928669	0.8596003
700	0.0565007	0.6913673	0.1401538	0.5931346	0.6999279
750	0.0988414	0.6327292	0.0717908	0.6768951	0.6374694
800	0.0731629	0.9437805	0.0397100	0.6964808	0.7526321
850	0.0921611	1.0033830	0.0632278	0.6083225	0.6511158
900	0.0976582	0.6810501	0.1081983	0.6850487	0.7518383
950	0.0784662	0.8043970	0.1173086	0.7640478	0.7101772
1000	0.0966494	0.6762981	0.1012566	0.6363839	0.7099631

0	0.0737097	0.7562636	0.0805041	0.5591051	0.6774106
50	0.0523433	0.6864847	0.1144087	0.5743434	0.7072053
100	0.0472628	0.7516615	0.0846394	0.3614916	0.5613272
150	0.0474865	0.7990900	0.0695240	0.3237430	0.7505653
200	0.0640673	0.6914705	0.0552624	0.3099851	0.6811738
250	0.0948473	0.8455847	0.0856736	0.3536590	0.7055989
300	0.0497422	0.6982102	0.0636274	0.1972752	0.7731123
350	0.0641018	0.7923869	0.0515495	0.2879733	0.6114415
400	0.0811511	0.7298228	0.0703441	0.2833226	0.7887719
450	0.0304273	0.6643640	0.0739457	0.2198034	0.5527005
500	0.0994112	0.6867875	0.0580326	0.2936944	0.5640859
550	0.1157764	0.7782690	0.0868905	0.4596904	0.5808208
600	0.0354464	0.7896579	0.1224852	0.6234256	0.6697181
650	0.0919488	0.7945669	0.0954759	0.6713057	0.7564022
700	0.0561128	0.7218867	0.0980164	0.9142578	0.6888564
750	0.0570319	0.6286984	0.0736347	0.7986253	0.7539888
800	0.0900240	0.7999097	0.1049958	0.7761340	0.8703810
850	0.0842786	0.6550345	0.0785185	0.6211882	0.8200898
900	0.1181605	0.7577977	0.0839000	0.7511017	0.8445021
950	0.0978189	0.7763136	0.0663995	0.6348912	0.7603922
1000	0.0886145	0.8090432	0.0978489	0.6641677	0.8237385

0	0.0693786	0.6884453	0.0773544	0.5958246	0.7217229
50	0.0660681	0.7874122	0.0725614	0.6065740	0.6099318
100	0.0942657	0.7716821	0.0608029	0.6297651	0.8857463
150	0.0469133	0.6721753	0.0524530	0.5589829	0.7735851
200	0.0562689	0.7312882	0.0792490	0.5282525	0.8609136
250	0.0488265	0.6707596	0.0661923	0.4406025	0.7636296
300	0.0766036	0.7073860	0.0662826	0.6554725	0.6689431
350	0.0444609	0.6202642	0.1119510	0.5379543	0.7318087
400	0.0411160	0.6904986	0.0901065	0.5863749	0.7791046
450	0.0616595	0.5943889	0.0825071	0.5001012	0.8232357
500	0.0547546	0.5952310	0.1081506	0.6622331	0.8238458
550	0.0927881	0.7079399	0.0612423	0.5014998	0.8513798
600	0.0888056	0.7279219	0.0421588	0.8467965	0.7749638
650	0.1067744	0.5759334	0.0356797	0.7417428	0.6821055
700	0.0588601	0.6549827	0.0593281	0.8324113	0.7215442
750	0.0499037	0.7059640	0.0677326	0.6584194	0.7906211
800	0.0447197	0.6396637	0.0464257	0.6894838	0.6746437
850	0.0771962	0.7028645	0.0620257	0.5628192	0.6491487
900	0.0893844	0.7584190	0.0651479	0.7677852	0.7254636
950	0.0694595	0.6418067	0.0735100	0.5719679	0.6533885
1000	0.0728469	0.7405584	0.0903330	0.6739877	0.5423011

0	0.0923109	0.6389579	0.1048139	0.6111037	0.6789745
50	0.0379335	0.8800233	0.0389271	0.7299075	0.6223528
100	0.0119014	0.7981390	0.1212116	0.7653599	0.7296869
150	0.0133247	0.5645914	0.1524576	0.7865953	0.7079618
200	0.0153519	0.7293097	0.1490368	0.8547152	0.7648720
250	0.0014457	0.8598203	0.1979666	0.7599876	0.6697462
300	0.0023670	0.9243933	0.3297361	0.7140071	0.5426352
350	0.0015382	0.6721459	0.4283897	0.7532182	0.6983155
400	0.0063665	0.5812754	0.3950236	0.8149484	0.6758567
450	0.0060629	0.7033700	0.4466527	0.8492776	0.6642799
500	0.0006112	0.6430367	0.3144905	0.6411126	0.6701700
550	0.0197453	0.6590722	0.3724486	0.6442584	0.6163187
600	0.0415084	0.8206278	0.2787522	0.6703784	0.6365786
650	0.0322077	0.6941940	0.1783311	0.6416634	0.7818469
700	0.0324287	0.7546519	0.0796886	0.7127569	0.7320742
750	0.0923683	0.7737096	0.1204810	0.6681662	0.6640588
800	0.0491597	0.6323415	0.0872712	0.8655818	0.7042334
850	0.0841444	0.6577423	0.0725032	0.7619785	0.7230333
900	0.0903203	0.8743489	0.0696407	0.6984011	0.7505987
950	0.0705710	0.8027344	0.1048256	0.5947846	0.7157990
1000	0.0612780	0.6583892	0.0600790	0.6368709	0.8461591
