"Time"	relE	relB	hokD	alaS	ilvN
150	0.0940259	0.9998868	0.1048875	1.0000000	1.0000000
200	0.0940259	0.9998868	0.1048888	1.0000000	1.0000000
250	0.0940259	0.9998868	0.1048894	1.0000000	1.0000000
300	0.0940259	0.9998868	0.1048896	1.0000000	1.0000000
350	0.0940259	0.9998868	0.1048896	1.0000000	1.0000000
400	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
450	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
500	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
550	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
600	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
650	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
700	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
750	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
800	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
850	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
900	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
950	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
1000	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0283850	0.5452495	0.1302109	1.0000000	0.9373694
100	0.0106818	0.4442655	0.3152417	1.0000000	0.9152862
150	0.0071836	0.4218329	0.6261516	1.0000000	0.9074998
200	0.0072647	0.4168494	0.8226640	1.0000000	0.9047543
250	0.0077734	0.4157422	0.9039457	1.0000000	0.9037863
300	0.0080934	0.4154963	0.9322591	1.0000000	0.9034449
350	0.0082416	0.4154416	0.9410208	1.0000000	0.9033246
400	0.0083016	0.4154295	0.9433459	1.0000000	0.9032822
450	0.0083240	0.4154268	0.9437885	1.0000000	0.9032672
500	0.0083321	0.4154262	0.9437780	1.0000000	0.9032619
550	0.0737885	0.8701311	0.7158366	1.0000000	0.9658906
600	0.0892288	0.9711384	0.3193746	1.0000000	0.9879732
650	0.0929307	0.9935514	0.1693345	1.0000000	0.9957594
700	0.0937980	0.9985051	0.1241351	1.0000000	0.9985048
750	0.0939874	0.9995910	0.1107740	1.0000000	0.9994728
800	0.0940231	0.9998256	0.1067415	1.0000000	0.9998141
850	0.0940276	0.9998749	0.1054882	1.0000000	0.9999345
900	0.0940271	0.9998848	0.1050876	1.0000000	0.9999769
950	0.0940265	0.9998866	0.1049564	1.0000000	0.9999919
1000	0.0940261	0.9998869	0.1049125	1.0000000	0.9999971

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0940261	0.9998866	0.1048755	1.0000000	0.5294375
100	0.0940260	0.9998867	0.1048841	1.0000000	0.3635195
150	0.0940259	0.9998868	0.1048875	1.0000000	0.3050177
200	0.0940259	0.9998868	0.1048888	1.0000000	0.2843902
250	0.0940259	0.9998868	0.1048894	1.0000000	0.2771170
300	0.0940259	0.9998868	0.1048896	1.0000000	0.2745526
350	0.0940259	0.9998868	0.1048896	1.0000000	0.2736483
400	0.0940259	0.9998868	0.1048897	1.0000000	0.2733295
450	0.0940259	0.9998868	0.1048897	1.0000000	0.2732171
500	0.0940259	0.9998868	0.1048897	1.0000000	0.2731775
550	0.0940259	0.9998868	0.1048897	1.0000000	0.7437259
600	0.0940259	0.9998868	0.1048897	1.0000000	0.9096390
650	0.0940259	0.9998868	0.1048897	1.0000000	0.9681392
700	0.0940259	0.9998868	0.1048897	1.0000000	0.9887660
750	0.0940259	0.9998868	0.1048897	1.0000000	0.9960390
800	0.0940259	0.9998868	0.1048897	1.0000000	0.9986034
850	0.0940259	0.9998868	0.1048897	1.0000000	0.9995075
900	0.0940259	0.9998868	0.1048897	1.0000000	0.9998264
950	0.0940259	0.9998868	0.1048897	1.0000000	0.9999388
1000	0.0940259	0.9998868	0.1048897	1.0000000	0.9999784

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0288616	0.6212523	0.1254679	1.0000000	1.0000000
100	0.0113027	0.5371573	0.2612718	1.0000000	1.0000000
150	0.0075643	0.5184772	0.5163313	1.0000000	1.0000000
200	0.0072656	0.5143274	0.7216609	1.0000000	1.0000000
250	0.0075020	0.5134055	0.8266088	1.0000000	1.0000000
300	0.0076820	0.5132007	0.8698434	1.0000000	1.0000000
350	0.0077697	0.5131552	0.8855815	1.0000000	1.0000000
400	0.0078059	0.5131450	0.8907818	1.0000000	1.0000000
450	0.0078197	0.5131428	0.8923341	1.0000000	1.0000000
500	0.0078246	0.5131423	0.8927357	1.0000000	1.0000000
550	0.0719871	0.8918397	0.6435735	1.0000000	1.0000000
600	0.0884588	0.9759621	0.2911993	1.0000000	1.0000000
650	0.0926530	0.9946249	0.1615394	1.0000000	1.0000000
700	0.0937022	0.9987452	0.1221118	1.0000000	1.0000000
750	0.0939550	0.9996453	0.1102685	1.0000000	1.0000000
800	0.0940123	0.9998381	0.1066230	1.0000000	1.0000000
850	0.0940240	0.9998779	0.1054642	1.0000000	1.0000000
900	0.0940260	0.9998856	0.1050846	1.0000000	1.0000000
950	0.0940261	0.9998868	0.1049570	1.0000000	1.0000000
1000	0.0940260	0.9998869	0.1049133	1.0000000	1.0000000

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0282913	0.8998565	0.1131933	1.0000000	0.4105542
100	0.0094310	0.8776713	0.1552200	1.0000000	0.2027185
150	0.0040693	0.8727467	0.2538224	1.0000000	0.1294366
200	0.0025577	0.8716528	0.4144814	1.0000000	0.1035978
250	0.0021344	0.8714098	0.5904537	1.0000000	0.0944872
300	0.0020165	0.8713558	0.7228243	1.0000000	0.0912748
350	0.0019838	0.8713438	0.7987213	1.0000000	0.0901421
400	0.0019748	0.8713412	0.8356139	1.0000000	0.0897428
450	0.0019723	0.8713406	0.8519222	1.0000000	0.0896020
500	0.0019716	0.8713404	0.8587430	1.0000000	0.0895523
550	0.0677931	0.9714170	0.5037318	1.0000000	0.6789806
600	0.0866027	0.9936435	0.2299891	1.0000000	0.8868101
650	0.0919363	0.9985580	0.1429114	1.0000000	0.9600898
700	0.0934403	0.9996232	0.1168592	1.0000000	0.9859279
750	0.0938624	0.9998428	0.1088489	1.0000000	0.9950382
800	0.0939803	0.9998832	0.1062608	1.0000000	0.9982505
850	0.0940132	0.9998885	0.1053815	1.0000000	0.9993831
900	0.0940224	0.9998882	0.1050703	1.0000000	0.9997825
950	0.0940249	0.9998875	0.1049570	1.0000000	0.9999233
1000	0.0940256	0.9998871	0.1049150	1.0000000	0.9999730

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0528481	0.9999172	0.1077974	1.0000000	0.4183164
100	0.0409409	0.9999651	0.1183883	1.0000000	0.2132176
150	0.0374977	0.9999872	0.1326128	1.0000000	0.1409008
200	0.0365019	0.9999948	0.1450972	1.0000000	0.1154022
250	0.0362140	0.9999972	0.1533478	1.0000000	0.1064115
300	0.0361307	0.9999980	0.1578495	1.0000000	0.1032415
350	0.0361066	0.9999983	0.1600189	1.0000000	0.1021237
400	0.0360996	0.9999984	0.1609848	1.0000000	0.1017296
450	0.0360976	0.9999984	0.1613937	1.0000000	0.1015907
500	0.0360970	0.9999984	0.1615611	1.0000000	0.1015417
550	0.0772749	0.9999959	0.1478679	1.0000000	0.6832080
600	0.0891818	0.9999797	0.1260441	1.0000000	0.8883007
650	0.0926249	0.9999502	0.1140226	1.0000000	0.9606154
700	0.0936206	0.9999225	0.1086794	1.0000000	0.9861132
750	0.0939085	0.9999044	0.1064376	1.0000000	0.9951036
800	0.0939919	0.9998948	0.1055155	1.0000000	0.9982735
850	0.0940160	0.9998902	0.1051403	1.0000000	0.9993913
900	0.0940230	0.9998882	0.1049892	1.0000000	0.9997854
950	0.0940250	0.9998874	0.1049289	1.0000000	0.9999243
1000	0.0940256	0.9998870	0.1049050	1.0000000	0.9999733

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0940261	0.9998866	0.1048755	1.0000000	1.0000000
100	0.0940260	0.9998867	0.1048841	1.0000000	1.0000000
150	0.0940259	0.9998868	0.1048875	1.0000000	1.0000000
200	0.0940259	0.9998868	0.1048888	1.0000000	1.0000000
250	0.0940259	0.9998868	0.1048894	1.0000000	1.0000000
300	0.0940259	0.9998868	0.1048896	1.0000000	1.0000000
350	0.0940259	0.9998868	0.1048896	1.0000000	1.0000000
400	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
450	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
500	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
550	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
600	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
650	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
700	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
750	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
800	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
850	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
900	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
950	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000
1000	0.0940259	0.9998868	0.1048897	1.0000000	1.0000000

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0940261	0.9998866	0.1048755	1.0000000	0.7121302
100	0.0940260	0.9998867	0.1048841	1.0000000	0.6106288
150	0.0940259	0.9998868	0.1048875	1.0000000	0.5748399
200	0.0940259	0.9998868	0.1048888	1.0000000	0.5622209
250	0.0940259	0.9998868	0.1048894	1.0000000	0.5577715
300	0.0940259	0.9998868	0.1048896	1.0000000	0.5562026
350	0.0940259	0.9998868	0.1048896	1.0000000	0.5556495
400	0.0940259	0.9998868	0.1048897	1.0000000	0.5554544
450	0.0940259	0.9998868	0.1048897	1.0000000	0.5553857
500	0.0940259	0.9998868	0.1048897	1.0000000	0.5553614
550	0.0940259	0.9998868	0.1048897	1.0000000	0.8432226
600	0.0940259	0.9998868	0.1048897	1.0000000	0.9447211
650	0.0940259	0.9998868	0.1048897	1.0000000	0.9805089
700	0.0940259	0.9998868	0.1048897	1.0000000	0.9931275
750	0.0940259	0.9998868	0.1048897	1.0000000	0.9975768
800	0.0940259	0.9998868	0.1048897	1.0000000	0.9991456
850	0.0940259	0.9998868	0.1048897	1.0000000	0.9996987
900	0.0940259	0.9998868	0.1048897	1.0000000	0.9998938
950	0.0940259	0.9998868	0.1048897	1.0000000	0.9999625
1000	0.0940259	0.9998868	0.1048897	1.0000000	0.9999868

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0940261	0.9998866	0.1048755	1.0000000	0.3604113
100	0.0940260	0.9998867	0.1048841	1.0000000	0.1348955
150	0.0940259	0.9998868	0.1048875	1.0000000	0.0553797
200	0.0940259	0.9998868	0.1048888	1.0000000	0.0273428
250	0.0940259	0.9998868	0.1048894	1.0000000	0.0174572
300	0.0940259	0.9998868	0.1048896	1.0000000	0.0139715
350	0.0940259	0.9998868	0.1048896	1.0000000	0.0127425
400	0.0940259	0.9998868	0.1048897	1.0000000	0.0123092
450	0.0940259	0.9998868	0.1048897	1.0000000	0.0121564
500	0.0940259	0.9998868	0.1048897	1.0000000	0.0121025
550	0.0940259	0.9998868	0.1048897	1.0000000	0.6516722
600	0.0940259	0.9998868	0.1048897	1.0000000	0.8771813
650	0.0940259	0.9998868	0.1048897	1.0000000	0.9566947
700	0.0940259	0.9998868	0.1048897	1.0000000	0.9847308
750	0.0940259	0.9998868	0.1048897	1.0000000	0.9946161
800	0.0940259	0.9998868	0.1048897	1.0000000	0.9981017
850	0.0940259	0.9998868	0.1048897	1.0000000	0.9993307
900	0.0940259	0.9998868	0.1048897	1.0000000	0.9997640
950	0.0940259	0.9998868	0.1048897	1.0000000	0.9999168
1000	0.0940259	0.9998868	0.1048897	1.0000000	0.9999707

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0274758	0.9523691	0.1115677	1.0000000	1.0000000
100	0.0082492	0.9418528	0.1455535	1.0000000	1.0000000
150	0.0026996	0.9395207	0.2309130	1.0000000	1.0000000
200	0.0010988	0.9390028	0.3909571	1.0000000	1.0000000
250	0.0006374	0.9388877	0.5971159	1.0000000	1.0000000
300	0.0005044	0.9388621	0.7715690	1.0000000	1.0000000
350	0.0004661	0.9388565	0.8768618	1.0000000	1.0000000
400	0.0004550	0.9388552	0.9283116	1.0000000	1.0000000
450	0.0004518	0.9388549	0.9507454	1.0000000	1.0000000
500	0.0004509	0.9388549	0.9599800	1.0000000	1.0000000
550	0.0671340	0.9864159	0.5261931	1.0000000	1.0000000
600	0.0863234	0.9969761	0.2313929	1.0000000	1.0000000
650	0.0918251	0.9992992	0.1424526	1.0000000	1.0000000
700	0.0933982	0.9997886	0.1165658	1.0000000	1.0000000
750	0.0938470	0.9998800	0.1087370	1.0000000	1.0000000
800	0.0939749	0.9998917	0.1062264	1.0000000	1.0000000
850	0.0940114	0.9998905	0.1053729	1.0000000	1.0000000
900	0.0940217	0.9998887	0.1050690	1.0000000	1.0000000
950	0.0940247	0.9998876	0.1049572	1.0000000	1.0000000
1000	0.0940255	0.9998872	0.1049153	1.0000000	1.0000000

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0272920	0.9999299	0.1101573	0.9491588	1.0000000
100	0.0079950	0.9999801	0.1375081	0.9390213	1.0000000
150	0.0024151	0.9999954	0.2093172	0.9370000	1.0000000
200	0.0008016	0.9999990	0.3554603	0.9365970	1.0000000
250	0.0003351	0.9999998	0.5650807	0.9365166	1.0000000
300	0.0002002	0.9999999	0.7599370	0.9365006	1.0000000
350	0.0001612	1.0000000	0.8839082	0.9364974	1.0000000
400	0.0001499	1.0000000	0.9452342	0.9364967	1.0000000
450	0.0001466	1.0000000	0.9715939	0.9364966	1.0000000
500	0.0001457	1.0000000	0.9821689	0.9364966	1.0000000
550	0.0668792	0.9999999	0.5159741	0.9873378	1.0000000
600	0.0861758	0.9999941	0.2253219	0.9974752	1.0000000
650	0.0917556	0.9999699	0.1402607	0.9994966	1.0000000
700	0.0933691	0.9999379	0.1158569	0.9998996	1.0000000
750	0.0938358	0.9999134	0.1085201	0.9999800	1.0000000
800	0.0939708	0.9998992	0.1061631	0.9999960	1.0000000
850	0.0940099	0.9998922	0.1053556	0.9999992	1.0000000
900	0.0940212	0.9998891	0.1050646	0.9999998	1.0000000
950	0.0940245	0.9998877	0.1049563	1.0000000	1.0000000
1000	0.0940255	0.9998872	0.1049152	1.0000000	1.0000000

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0940261	0.9998866	0.0403662	0.3060457	0.8841751
100	0.0940260	0.9998867	0.0256742	0.1676754	0.8433358
150	0.0940259	0.9998868	0.0223275	0.1400852	0.8289360
200	0.0940259	0.9998868	0.0215653	0.1345838	0.8238587
250	0.0940259	0.9998868	0.0213918	0.1334869	0.8220685
300	0.0940259	0.9998868	0.0213523	0.1332682	0.8214373
350	0.0940259	0.9998868	0.0213433	0.1332246	0.8212147
400	0.0940259	0.9998868	0.0213413	0.1332159	0.8211363
450	0.0940259	0.9998868	0.0213408	0.1332142	0.8211086
500	0.0940259	0.9998868	0.0213407	0.1332138	0.8210988
550	0.0940259	0.9998868	0.0858515	0.8271680	0.9369203
600	0.0940259	0.9998868	0.1005515	0.9655383	0.9777584
650	0.0940259	0.9998868	0.1039012	0.9931286	0.9921577
700	0.0940259	0.9998868	0.1046644	0.9986299	0.9972349
750	0.0940259	0.9998868	0.1048384	0.9997268	0.9990250
800	0.0940259	0.9998868	0.1048780	0.9999455	0.9996562
850	0.0940259	0.9998868	0.1048870	0.9999891	0.9998788
900	0.0940259	0.9998868	0.1048891	0.9999978	0.9999573
950	0.0940259	0.9998868	0.1048896	0.9999996	0.9999849
1000	0.0940259	0.9998868	0.1048897	0.9999999	0.9999947

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0940261	0.9998866	0.1048755	1.0000000	0.5066828
100	0.0940260	0.9998867	0.1048841	1.0000000	0.3327415
150	0.0940259	0.9998868	0.1048875	1.0000000	0.2714107
200	0.0940259	0.9998868	0.1048888	1.0000000	0.2497858
250	0.0940259	0.9998868	0.1048894	1.0000000	0.2421609
300	0.0940259	0.9998868	0.1048896	1.0000000	0.2394724
350	0.0940259	0.9998868	0.1048896	1.0000000	0.2385245
400	0.0940259	0.9998868	0.1048897	1.0000000	0.2381902
450	0.0940259	0.9998868	0.1048897	1.0000000	0.2380724
500	0.0940259	0.9998868	0.1048897	1.0000000	0.2380308
550	0.0940259	0.9998868	0.1048897	1.0000000	0.7313334
600	0.0940259	0.9998868	0.1048897	1.0000000	0.9052695
650	0.0940259	0.9998868	0.1048897	1.0000000	0.9665985
700	0.0940259	0.9998868	0.1048897	1.0000000	0.9882228
750	0.0940259	0.9998868	0.1048897	1.0000000	0.9958474
800	0.0940259	0.9998868	0.1048897	1.0000000	0.9985358
850	0.0940259	0.9998868	0.1048897	1.0000000	0.9994837
900	0.0940259	0.9998868	0.1048897	1.0000000	0.9998180
950	0.0940259	0.9998868	0.1048897	1.0000000	0.9999358
1000	0.0940259	0.9998868	0.1048897	1.0000000	0.9999774

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0277705	0.9999297	0.0365362	1.0000000	1.0000000
100	0.0086119	0.9999799	0.0328802	1.0000000	1.0000000
150	0.0030720	0.9999953	0.0612741	1.0000000	1.0000000
200	0.0014700	0.9999990	0.1235125	1.0000000	1.0000000
250	0.0010068	0.9999998	0.2106136	1.0000000	1.0000000
300	0.0008728	0.9999999	0.2904986	1.0000000	1.0000000
350	0.0008341	1.0000000	0.3422254	1.0000000	1.0000000
400	0.0008229	1.0000000	0.3689777	1.0000000	1.0000000
450	0.0008197	1.0000000	0.3811648	1.0000000	1.0000000
500	0.0008187	1.0000000	0.3863431	1.0000000	1.0000000
550	0.0670738	0.9999999	0.3666352	1.0000000	1.0000000
600	0.0862321	0.9999939	0.1908707	1.0000000	1.0000000
650	0.0917719	0.9999696	0.1323337	1.0000000	1.0000000
700	0.0933739	0.9999377	0.1140271	1.0000000	1.0000000
750	0.0938372	0.9999132	0.1080946	1.0000000	1.0000000
800	0.0939712	0.9998991	0.1060629	1.0000000	1.0000000
850	0.0940100	0.9998922	0.1053315	1.0000000	1.0000000
900	0.0940213	0.9998890	0.1050587	1.0000000	1.0000000
950	0.0940245	0.9998877	0.1049548	1.0000000	1.0000000
1000	0.0940255	0.9998872	0.1049148	1.0000000	1.0000000

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0287244	0.8526122	0.1148225	0.3089427	0.6824753
100	0.0101631	0.8199286	0.1660115	0.1711500	0.5705177
150	0.0050111	0.8126715	0.2809736	0.1436750	0.5310420
200	0.0036159	0.8110594	0.4483323	0.1381966	0.5171230
250	0.0032467	0.8107013	0.6093599	0.1371043	0.5122153
300	0.0031512	0.8106218	0.7189809	0.1368865	0.5104848
350	0.0031272	0.8106041	0.7780830	0.1368430	0.5098747
400	0.0031213	0.8106002	0.8057936	0.1368344	0.5096596
450	0.0031199	0.8105993	0.8177663	0.1368326	0.5095837
500	0.0031196	0.8105991	0.8226929	0.1368323	0.5095570
550	0.0683627	0.9579227	0.5061837	0.8278895	0.8270722
600	0.0868544	0.9906453	0.2343904	0.9656822	0.9390265
650	0.0920374	0.9978912	0.1446600	0.9931572	0.9785010
700	0.0934786	0.9994745	0.1174338	0.9986356	0.9924196
750	0.0938763	0.9998094	0.1090217	0.9997279	0.9973272
800	0.0939852	0.9998756	0.1063086	0.9999458	0.9990576
850	0.0940149	0.9998867	0.1053932	0.9999892	0.9996677
900	0.0940229	0.9998877	0.1050725	0.9999978	0.9998828
950	0.0940251	0.9998874	0.1049571	0.9999996	0.9999587
1000	0.0940257	0.9998871	0.1049148	0.9999999	0.9999854

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0943241	0.7096639	0.1131590	1.0000000	0.8988674
100	0.0952987	0.6451875	0.1425428	1.0000000	0.8632086
150	0.0963460	0.6308615	0.1753379	1.0000000	0.8506355
200	0.0970419	0.6276763	0.1962566	1.0000000	0.8462023
250	0.0973957	0.6269665	0.2058529	1.0000000	0.8446391
300	0.0975496	0.6268073	0.2094168	1.0000000	0.8440880
350	0.0976104	0.6267712	0.2105368	1.0000000	0.8438936
400	0.0976330	0.6267627	0.2108277	1.0000000	0.8438251
450	0.0976410	0.6267607	0.2108794	1.0000000	0.8438010
500	0.0976438	0.6267601	0.2108762	1.0000000	0.8437924
550	0.0967838	0.9169775	0.1790443	1.0000000	0.9449220
600	0.0953867	0.9814551	0.1356798	1.0000000	0.9805798
650	0.0945959	0.9957841	0.1157490	1.0000000	0.9931525
700	0.0942466	0.9989711	0.1084427	1.0000000	0.9975856
750	0.0941072	0.9996812	0.1059836	1.0000000	0.9991487
800	0.0940548	0.9998402	0.1052039	1.0000000	0.9996998
850	0.0940359	0.9998760	0.1049715	1.0000000	0.9998942
900	0.0940293	0.9998842	0.1049075	1.0000000	0.9999627
950	0.0940270	0.9998862	0.1048919	1.0000000	0.9999868
1000	0.0940263	0.9998866	0.1048890	1.0000000	0.9999954

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0274843	0.9999298	0.1101375	1.0000000	0.5983036
100	0.0082429	0.9999800	0.1372929	1.0000000	0.4566675
150	0.0026791	0.9999954	0.2079997	1.0000000	0.4067273
200	0.0010702	0.9999990	0.3499138	1.0000000	0.3891186
250	0.0006050	0.9999998	0.5505362	1.0000000	0.3829099
300	0.0004705	0.9999999	0.7360496	1.0000000	0.3807207
350	0.0004316	1.0000000	0.8552772	1.0000000	0.3799488
400	0.0004203	1.0000000	0.9157576	1.0000000	0.3796766
450	0.0004171	1.0000000	0.9426873	1.0000000	0.3795807
500	0.0004162	1.0000000	0.9539033	1.0000000	0.3795468
550	0.0669574	0.9999999	0.5039779	1.0000000	0.7812313
600	0.0861984	0.9999940	0.2224180	1.0000000	0.9228632
650	0.0917622	0.9999698	0.1395682	1.0000000	0.9728019
700	0.0933710	0.9999378	0.1156896	1.0000000	0.9904101
750	0.0938363	0.9999133	0.1084785	1.0000000	0.9966186
800	0.0939710	0.9998991	0.1061524	1.0000000	0.9988078
850	0.0940100	0.9998922	0.1053526	1.0000000	0.9995796
900	0.0940213	0.9998891	0.1050638	1.0000000	0.9998518
950	0.0940245	0.9998877	0.1049561	1.0000000	0.9999477
1000	0.0940255	0.9998872	0.1049151	1.0000000	0.9999816

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0948965	0.3552245	0.0355713	0.7752285	1.0000000
100	0.1008657	0.2120061	0.0691457	0.7304104	1.0000000
150	0.1177113	0.1801839	0.1435486	0.7214739	1.0000000
200	0.1417364	0.1730974	0.1832562	0.7196920	1.0000000
250	0.1611501	0.1714838	0.1965759	0.7193367	1.0000000
300	0.1720587	0.1710663	0.1997819	0.7192659	1.0000000
350	0.1770632	0.1709141	0.1999347	0.7192518	1.0000000
400	0.1791272	0.1708365	0.1994670	0.7192490	1.0000000
450	0.1799387	0.1707933	0.1990570	0.7192484	1.0000000
500	0.1802552	0.1707701	0.1988064	0.7192483	1.0000000
550	0.1385103	0.8143838	0.4306106	0.9440198	1.0000000
600	0.1088248	0.9580706	0.2065876	0.9888379	1.0000000
650	0.0987531	0.9903898	0.1307295	0.9977743	1.0000000
700	0.0955236	0.9977035	0.1103308	0.9995562	1.0000000
750	0.0944991	0.9993738	0.1055032	0.9999115	1.0000000
800	0.0941750	0.9997617	0.1046425	0.9999824	1.0000000
850	0.0940728	0.9998546	0.1046391	0.9999965	1.0000000
900	0.0940406	0.9998779	0.1047441	0.9999993	1.0000000
950	0.0940305	0.9998841	0.1048184	0.9999999	1.0000000
1000	0.0940273	0.9998859	0.1048576	1.0000000	1.0000000

0	0.0940266	0.9998861	0.1048542	1.0000000	1.0000000
50	0.0940261	0.9998866	0.1048755	0.9333226	1.0000000
100	0.0940260	0.9998867	0.1048841	0.9200275	1.0000000
150	0.0940259	0.9998868	0.1048875	0.9173765	1.0000000
200	0.0940259	0.9998868	0.1048888	0.9168479	1.0000000
250	0.0940259	0.9998868	0.1048894	0.9167425	1.0000000
300	0.0940259	0.9998868	0.1048896	0.9167215	1.0000000
350	0.0940259	0.9998868	0.1048896	0.9167173	1.0000000
400	0.0940259	0.9998868	0.1048897	0.9167165	1.0000000
450	0.0940259	0.9998868	0.1048897	0.9167163	1.0000000
500	0.0940259	0.9998868	0.1048897	0.9167163	1.0000000
550	0.0940259	0.9998868	0.1048897	0.9833937	1.0000000
600	0.0940259	0.9998868	0.1048897	0.9966888	1.0000000
650	0.0940259	0.9998868	0.1048897	0.9993398	1.0000000
