"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
400	0.0155056	1.0000000	0.8665097	0.8832829	0.2273931	0.5848818	0.7781577	0.0151291	0.9304929	0.0170382
450	0.0155253	1.0000000	0.8663125	0.8832382	0.2274353	0.5860826	0.7781577	0.0152224	0.9304964	0.0170382
500	0.0155337	1.0000000	0.8662264	0.8832199	0.2274571	0.5865905	0.7781577	0.0152708	0.9304976	0.0170382
550	0.0154053	1.0000000	0.9088391	0.9284754	0.2922807	0.4383135	0.7781577	0.0153654	0.9278001	0.0170382
600	0.0147601	1.0000000	0.9540329	0.9699097	0.3499430	0.2499519	0.7781576	0.0156100	0.9249932	0.0170382
650	0.0139659	1.0000000	0.9787726	0.9883514	0.3727061	0.1293951	0.7781577	0.0156073	0.9235590	0.0170380
700	0.0133744	1.0000000	0.9905158	0.9952387	0.3791961	0.0653563	0.7781577	0.0152671	0.9229532	0.0170377
750	0.0130287	1.0000000	0.9958193	0.9976542	0.3804338	0.0342176	0.7781578	0.0148100	0.9227194	0.0170376
800	0.0128529	1.0000000	0.9981675	0.9984901	0.3804070	0.0198371	0.7781578	0.0144187	0.9226339	0.0170375
850	0.0127710	1.0000000	0.9991988	0.9987837	0.3802212	0.0134155	0.7781578	0.0141511	0.9226037	0.0170374
900	0.0127351	1.0000000	0.9996500	0.9988899	0.3800926	0.0106147	0.7781579	0.0139917	0.9225933	0.0170374
950	0.0127200	1.0000000	0.9998472	0.9989296	0.3800253	0.0094141	0.7781579	0.0139054	0.9225898	0.0170374
1000	0.0127138	1.0000000	0.9999333	0.9989449	0.3799938	0.0089062	0.7781579	0.0138617	0.9225886	0.0170374

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127490	0.8421464	0.6847476	0.9990068	0.3789668	0.0085437	0.7736877	0.0138301	0.9210430	0.0170373
100	0.0144226	0.6665514	0.3505724	0.9993715	0.3722899	0.0085437	0.7449255	0.0139494	0.9105806	0.0170374
150	0.0721022	0.5697857	0.1676542	0.9997243	0.3606049	0.0085445	0.6957622	0.0199105	0.8917285	0.0170510
200	0.2707083	0.5256466	0.0808310	0.9998879	0.3492545	0.0088679	0.5822552	0.0931724	0.8488830	0.0214880
250	0.4250632	0.5072410	0.0416197	0.9999590	0.3480009	0.0136582	0.3433687	0.2475131	0.7770811	0.0637776
300	0.5005885	0.4999587	0.0242577	0.9999862	0.3635653	0.0278404	0.1888831	0.3876768	0.7307284	0.1335658
350	0.5319130	0.4971751	0.0166334	0.9999956	0.3854228	0.0469465	0.1137793	0.4768477	0.7082859	0.1853483
400	0.5438789	0.4961366	0.0132970	0.9999986	0.4029252	0.0640403	0.0800429	0.5245177	0.6986111	0.2124021
450	0.5482308	0.4957562	0.0118392	0.9999996	0.4136368	0.0761576	0.0652864	0.5475799	0.6946855	0.2243440
500	0.5497628	0.4956187	0.0112027	0.9999999	0.4192426	0.0835912	0.0588940	0.5580362	0.6931493	0.2291528
550	0.5255891	0.6534231	0.3261772	0.9998752	0.4246661	0.0876014	0.0561376	0.5622998	0.6967361	0.2305114
600	0.3140721	0.8290007	0.6602311	0.9655833	0.4223859	0.0794942	0.0556200	0.5376486	0.7159706	0.1920411
650	0.1480166	0.9257603	0.8430963	0.7838797	0.4099183	0.0553031	0.1001925	0.4282513	0.7416367	0.0996898
700	0.0702463	0.9698973	0.9298965	0.6763352	0.4241744	0.0339952	0.3521923	0.2712523	0.8002042	0.0434900
750	0.0397779	0.9883022	0.9690977	0.7723495	0.4421725	0.0210973	0.5691555	0.1498353	0.8618811	0.0241033
800	0.0265077	0.9955843	0.9864553	0.8868598	0.4362455	0.0143946	0.6829967	0.0820113	0.8966356	0.0187752
850	0.0196864	0.9983678	0.9940776	0.9516413	0.4179084	0.0111731	0.7359486	0.0481202	0.9123074	0.0174487
900	0.0160881	0.9994062	0.9974132	0.9804755	0.4013798	0.0096959	0.7596359	0.0312390	0.9186928	0.0171333
950	0.0142709	0.9997866	0.9988706	0.9919943	0.3907562	0.0090394	0.7700735	0.0226338	0.9211533	0.0170598
1000	0.0134022	0.9999241	0.9995070	0.9963628	0.3850044	0.0087540	0.7746408	0.0182079	0.9220694	0.0170427

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127124	1.0000000	0.9415025	0.9989609	0.3799726	0.0085437	0.7781573	0.0138284	0.9225880	0.0170373
100	0.0127287	1.0000000	0.8794936	0.9990030	0.3799692	0.0085437	0.7781576	0.0138288	0.9225880	0.0170373
150	0.0127585	1.0000000	0.8455518	0.9990662	0.3799624	0.0085437	0.7781578	0.0138411	0.9225880	0.0170374
200	0.0127899	1.0000000	0.8294410	0.9991216	0.3799522	0.0085437	0.7781578	0.0138656	0.9225880	0.0170374
250	0.0128145	1.0000000	0.8221651	0.9991578	0.3799415	0.0085437	0.7781578	0.0138957	0.9225880	0.0170374
300	0.0128305	1.0000000	0.8189434	0.9991775	0.3799327	0.0085437	0.7781579	0.0139236	0.9225880	0.0170374
350	0.0128398	1.0000000	0.8175287	0.9991869	0.3799268	0.0085437	0.7781579	0.0139453	0.9225880	0.0170374
400	0.0128447	1.0000000	0.8169096	0.9991910	0.3799232	0.0085437	0.7781579	0.0139601	0.9225880	0.0170374
450	0.0128472	1.0000000	0.8166391	0.9991927	0.3799213	0.0085437	0.7781579	0.0139693	0.9225880	0.0170374
500	0.0128484	1.0000000	0.8165209	0.9991933	0.3799204	0.0085437	0.7781579	0.0139745	0.9225879	0.0170374
550	0.0128410	1.0000000	0.8749669	0.9991793	0.3799201	0.0085437	0.7781579	0.0139769	0.9225879	0.0170374
600	0.0128059	1.0000000	0.9369532	0.9991145	0.3799229	0.0085437	0.7781579	0.0139693	0.9225880	0.0170374
650	0.0127667	1.0000000	0.9708853	0.9990433	0.3799319	0.0085437	0.7781579	0.0139437	0.9225880	0.0170374
700	0.0127395	1.0000000	0.9869917	0.9989967	0.3799437	0.0085437	0.7781579	0.0139089	0.9225880	0.0170374
750	0.0127242	1.0000000	0.9942658	0.9989728	0.3799542	0.0085437	0.7781579	0.0138773	0.9225880	0.0170374
800	0.0127164	1.0000000	0.9974867	0.9989621	0.3799614	0.0085437	0.7781579	0.0138544	0.9225880	0.0170374
850	0.0127127	1.0000000	0.9989011	0.9989577	0.3799656	0.0085437	0.7781579	0.0138400	0.9225880	0.0170373
900	0.0127110	1.0000000	0.9995200	0.9989559	0.3799679	0.0085437	0.7781579	0.0138319	0.9225880	0.0170373
950	0.0127102	1.0000000	0.9997904	0.9989553	0.3799689	0.0085437	0.7781579	0.0138275	0.9225880	0.0170373
1000	0.0127099	1.0000000	0.9999085	0.9989550	0.3799694	0.0085437	0.7781579	0.0138253	0.9225880	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127112	1.0000000	0.9671302	0.9989577	0.3799726	0.0902074	0.7781573	0.0138283	0.9225880	0.0170373
100	0.0127190	1.0000000	0.9322875	0.9989794	0.3799700	0.1938477	0.7781576	0.0138271	0.9225880	0.0170373
150	0.0127317	1.0000000	0.9132156	0.9990094	0.3799663	0.2601693	0.7781578	0.0138322	0.9225880	0.0170373
200	0.0127437	1.0000000	0.9041629	0.9990343	0.3799613	0.2953964	0.7781578	0.0138425	0.9225880	0.0170374
250	0.0127524	1.0000000	0.9000746	0.9990501	0.3799562	0.3125249	0.7781578	0.0138544	0.9225880	0.0170374
300	0.0127577	1.0000000	0.8982643	0.9990585	0.3799523	0.3204349	0.7781579	0.0138648	0.9225880	0.0170374
350	0.0127606	1.0000000	0.8974694	0.9990625	0.3799497	0.3239671	0.7781579	0.0138725	0.9225880	0.0170374
400	0.0127621	1.0000000	0.8971215	0.9990642	0.3799481	0.3255077	0.7781579	0.0138775	0.9225880	0.0170374
450	0.0127629	1.0000000	0.8969695	0.9990650	0.3799473	0.3261680	0.7781579	0.0138805	0.9225880	0.0170374
500	0.0127632	1.0000000	0.8969032	0.9990653	0.3799469	0.3264474	0.7781579	0.0138822	0.9225880	0.0170374
550	0.0127609	1.0000000	0.9297439	0.9990596	0.3799468	0.2449007	0.7781579	0.0138829	0.9225880	0.0170374
600	0.0127490	1.0000000	0.9645740	0.9990320	0.3799480	0.1413089	0.7781579	0.0138804	0.9225880	0.0170374
650	0.0127343	1.0000000	0.9836405	0.9989999	0.3799518	0.0750073	0.7781579	0.0138715	0.9225880	0.0170374
700	0.0127232	1.0000000	0.9926907	0.9989774	0.3799571	0.0397884	0.7781579	0.0138587	0.9225880	0.0170374
750	0.0127165	1.0000000	0.9967780	0.9989651	0.3799619	0.0226633	0.7781579	0.0138464	0.9225880	0.0170374
800	0.0127130	1.0000000	0.9985878	0.9989592	0.3799654	0.0147546	0.7781579	0.0138370	0.9225880	0.0170373
850	0.0127112	1.0000000	0.9993825	0.9989566	0.3799676	0.0112230	0.7781579	0.0138309	0.9225880	0.0170373
900	0.0127103	1.0000000	0.9997303	0.9989556	0.3799687	0.0096826	0.7781579	0.0138273	0.9225880	0.0170373
950	0.0127099	1.0000000	0.9998822	0.9989551	0.3799693	0.0090224	0.7781579	0.0138253	0.9225880	0.0170373
1000	0.0127097	1.0000000	0.9999486	0.9989550	0.3799696	0.0087431	0.7781579	0.0138242	0.9225880	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127280	0.8044458	1.0000000	0.9989537	0.3786981	0.0085437	0.7725121	0.0138292	0.9206326	0.0170373
100	0.0128894	0.5869130	1.0000000	0.9989474	0.3697987	0.0085437	0.7345786	0.0138538	0.9066962	0.0170374
150	0.0133226	0.4670364	1.0000000	0.9989112	0.3532247	0.0085437	0.6661978	0.0139960	0.8798218	0.0170374
200	0.0139881	0.4123555	1.0000000	0.9988165	0.3356067	0.0085437	0.5941406	0.0143561	0.8497355	0.0170375
250	0.0146783	0.3895539	1.0000000	0.9986552	0.3220916	0.0085437	0.5378502	0.0149373	0.8252704	0.0170377
300	0.0152173	0.3805324	1.0000000	0.9984553	0.3136755	0.0085437	0.5013003	0.0156175	0.8091560	0.0170379
350	0.0155630	0.3770839	1.0000000	0.9982622	0.3091187	0.0085438	0.4802319	0.0162434	0.7999676	0.0170381
400	0.0157568	0.3757975	1.0000000	0.9981088	0.3068836	0.0085438	0.4690132	0.0167245	0.7952350	0.0170382
450	0.0158560	0.3753262	1.0000000	0.9980039	0.3058657	0.0085438	0.4633567	0.0170476	0.7929714	0.0170383
500	0.0159036	0.3751559	1.0000000	0.9979401	0.3054287	0.0085438	0.4606129	0.0172436	0.7919471	0.0170384
550	0.0156123	0.5706492	1.0000000	0.9979125	0.3097293	0.0085438	0.4760966	0.0173324	0.7991581	0.0170384
600	0.0145786	0.7881605	1.0000000	0.9980131	0.3294837	0.0085438	0.5514173	0.0170639	0.8324912	0.0170382
650	0.0136835	0.9080295	1.0000000	0.9982647	0.3509000	0.0085438	0.6377358	0.0163195	0.8692777	0.0170379
700	0.0131665	0.9627078	1.0000000	0.9985291	0.3652846	0.0085438	0.7003783	0.0154600	0.8948012	0.0170377
750	0.0129124	0.9855084	1.0000000	0.9987216	0.3731252	0.0085437	0.7378854	0.0147766	0.9092224	0.0170375
800	0.0127969	0.9945296	1.0000000	0.9988369	0.3769480	0.0085437	0.7582135	0.0143337	0.9165047	0.0170374
850	0.0127465	0.9979780	1.0000000	0.9988985	0.3786877	0.0085437	0.7685880	0.0140805	0.9199301	0.0170374
900	0.0127250	0.9992644	1.0000000	0.9989290	0.3794425	0.0085437	0.7736730	0.0139472	0.9214632	0.0170374
950	0.0127160	0.9997357	1.0000000	0.9989433	0.3797584	0.0085437	0.7760938	0.0138810	0.9221242	0.0170374
1000	0.0127122	0.9999060	1.0000000	0.9989498	0.3798869	0.0085437	0.7772212	0.0138495	0.9224009	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0126537	0.8445118	1.0000000	0.9989560	0.3789838	0.0085437	0.7737600	0.2838165	0.7767207	0.0170373
100	0.0126884	0.6715480	1.0000000	0.9989629	0.3724504	0.0085437	0.7455372	0.5403711	0.6162592	0.0170373
150	0.0128908	0.5762323	1.0000000	0.9989556	0.3610813	0.0085437	0.6974750	0.6618723	0.5211419	0.0170373
200	0.0131809	0.5327546	1.0000000	0.9989187	0.3496253	0.0085437	0.6491288	0.7107644	0.4695393	0.0170374
250	0.0134496	0.5146248	1.0000000	0.9988567	0.3411307	0.0085437	0.6125187	0.7292370	0.4422405	0.0170375
300	0.0136414	0.5074516	1.0000000	0.9987875	0.3359453	0.0085437	0.5892067	0.7360371	0.4282814	0.0170375
350	0.0137570	0.5047097	1.0000000	0.9987273	0.3331680	0.0085437	0.5759320	0.7385210	0.4214517	0.0170376
400	0.0138191	0.5036868	1.0000000	0.9986835	0.3318115	0.0085437	0.5689186	0.7394309	0.4182578	0.0170376
450	0.0138498	0.5033121	1.0000000	0.9986556	0.3311925	0.0085437	0.5654007	0.7397674	0.4168242	0.0170376
500	0.0138643	0.5031767	1.0000000	0.9986394	0.3309244	0.0085437	0.5637002	0.7398934	0.4162032	0.0170376
550	0.0138456	0.6586165	1.0000000	0.9986297	0.3334908	0.0085437	0.5731929	0.4703061	0.5644927	0.0170377
600	0.0135292	0.8315631	1.0000000	0.9986426	0.3457273	0.0085437	0.6212282	0.2140369	0.7342731	0.0170376
650	0.0131782	0.9268728	1.0000000	0.9987034	0.3596429	0.0085437	0.6787821	0.0924861	0.8341242	0.0170376
700	0.0129461	0.9703484	1.0000000	0.9987843	0.3694069	0.0085437	0.7220901	0.0433948	0.8834401	0.0170375
750	0.0128208	0.9884775	1.0000000	0.9988532	0.3749260	0.0085437	0.7487201	0.0247407	0.9058909	0.0170374
800	0.0127597	0.9956504	1.0000000	0.9988996	0.3776975	0.0085437	0.7634293	0.0178298	0.9156468	0.0170374
850	0.0127315	0.9983923	1.0000000	0.9989268	0.3789893	0.0085437	0.7710377	0.0152938	0.9197588	0.0170374
900	0.0127190	0.9994151	1.0000000	0.9989413	0.3795608	0.0085437	0.7748027	0.0143647	0.9214537	0.0170374
950	0.0127136	0.9997898	1.0000000	0.9989485	0.3798038	0.0085437	0.7766074	0.0140236	0.9221397	0.0170374
1000	0.0127113	0.9999252	1.0000000	0.9989520	0.3799040	0.0085437	0.7774521	0.0138977	0.9224131	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127262	0.8956172	0.8515079	0.9989739	0.3793285	0.2169323	0.8189059	0.0947146	0.7908343	0.0170373
100	0.0128683	0.7795027	0.6941026	0.9991176	0.3753401	0.4814006	0.8527177	0.1715945	0.6484794	0.0170374
150	0.0132482	0.7155151	0.6079434	0.9993545	0.3689303	0.6506396	0.8618062	0.2080908	0.5685750	0.0170374
200	0.0138402	0.6863275	0.5670474	0.9995515	0.3628832	0.7405317	0.8597891	0.2229753	0.5291421	0.0170375
250	0.0144724	0.6741565	0.5485778	0.9996627	0.3585992	0.7842400	0.8554817	0.2288957	0.5104784	0.0170376
300	0.0149878	0.6693410	0.5403999	0.9997088	0.3560595	0.8044249	0.8520029	0.2313959	0.5018658	0.0170378
350	0.0153366	0.6675003	0.5368086	0.9997201	0.3547236	0.8134383	0.8498154	0.2325806	0.4979889	0.0170380
400	0.0155444	0.6668137	0.5352371	0.9997174	0.3540782	0.8173694	0.8485986	0.2332056	0.4962881	0.0170381
450	0.0156579	0.6665621	0.5345504	0.9997114	0.3537855	0.8190545	0.8479695	0.2335539	0.4955607	0.0170382
500	0.0157162	0.6664712	0.5342506	0.9997060	0.3536592	0.8197674	0.8476595	0.2337492	0.4952568	0.0170383
550	0.0154261	0.7708215	0.6826119	0.9996406	0.3548402	0.6116773	0.7878463	0.1532298	0.6277600	0.0170383
600	0.0144230	0.8869245	0.8399600	0.9993090	0.3608327	0.3473329	0.7485034	0.0763653	0.7731933	0.0170381
650	0.0135834	0.9509080	0.9260943	0.9990003	0.3681538	0.1781450	0.7466530	0.0393692	0.8546549	0.0170379
700	0.0131114	0.9800942	0.9669794	0.9988861	0.3736181	0.0882738	0.7561923	0.0239635	0.8933032	0.0170376
750	0.0128849	0.9922647	0.9854442	0.9988821	0.3768578	0.0445741	0.7652365	0.0178260	0.9103542	0.0170375
800	0.0127841	0.9970800	0.9936201	0.9989067	0.3785424	0.0243926	0.7712299	0.0154075	0.9175850	0.0170374
850	0.0127409	0.9989207	0.9972104	0.9989284	0.3793467	0.0153807	0.7746536	0.0144534	0.9205752	0.0170374
900	0.0127227	0.9996073	0.9987815	0.9989417	0.3797081	0.0114501	0.7764544	0.0140752	0.9217893	0.0170374
950	0.0127151	0.9998589	0.9994680	0.9989487	0.3798633	0.0097652	0.7773531	0.0139245	0.9222749	0.0170374
1000	0.0127119	0.9999498	0.9997678	0.9989521	0.3799276	0.0090525	0.7777856	0.0138641	0.9224667	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127099	1.0000000	1.0000000	0.9989540	0.3799726	0.0083495	0.7781573	0.0138283	0.9225880	0.0170373
100	0.0127097	1.0000000	1.0000000	0.9989545	0.3799709	0.0081031	0.7781576	0.0138253	0.9225880	0.0170373
150	0.0127097	1.0000000	1.0000000	0.9989547	0.3799703	0.0079453	0.7781578	0.0138241	0.9225880	0.0170373
200	0.0127096	1.0000000	1.0000000	0.9989548	0.3799700	0.0078616	0.7781578	0.0138235	0.9225880	0.0170373
250	0.0127096	1.0000000	1.0000000	0.9989548	0.3799699	0.0078208	0.7781579	0.0138233	0.9225880	0.0170373
300	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0078020	0.7781579	0.0138232	0.9225880	0.0170373
350	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0077936	0.7781579	0.0138232	0.9225880	0.0170373
400	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0077900	0.7781579	0.0138232	0.9225880	0.0170373
450	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0077884	0.7781579	0.0138232	0.9225880	0.0170373
500	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0077877	0.7781579	0.0138232	0.9225880	0.0170373
550	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0079816	0.7781579	0.0138232	0.9225880	0.0170373
600	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0082280	0.7781579	0.0138232	0.9225880	0.0170373
650	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0083856	0.7781579	0.0138232	0.9225880	0.0170373
700	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0084694	0.7781579	0.0138232	0.9225880	0.0170373
750	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085101	0.7781579	0.0138232	0.9225880	0.0170373
800	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085289	0.7781579	0.0138232	0.9225880	0.0170373
850	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085373	0.7781579	0.0138232	0.9225880	0.0170373
900	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085410	0.7781579	0.0138232	0.9225880	0.0170373
950	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085425	0.7781579	0.0138232	0.9225880	0.0170373
1000	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085432	0.7781579	0.0138232	0.9225880	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0127099	1.0000000	1.0000000	0.9989540	0.3799726	0.0137699	0.8454598	0.0138283	0.9416900	0.0170373
100	0.0127097	1.0000000	1.0000000	0.9989545	0.3799709	0.0204024	0.9121157	0.0138253	0.9615667	0.0170373
150	0.0127097	1.0000000	1.0000000	0.9989547	0.3799703	0.0246467	0.9466053	0.0138241	0.9717242	0.0170373
200	0.0127096	1.0000000	1.0000000	0.9989548	0.3799700	0.0269011	0.9623344	0.0138235	0.9760170	0.0170373
250	0.0127096	1.0000000	1.0000000	0.9989548	0.3799699	0.0279973	0.9692358	0.0138233	0.9776752	0.0170373
300	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0285035	0.9722241	0.0138232	0.9782830	0.0170373
350	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0287295	0.9735121	0.0138232	0.9784982	0.0170373
400	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0288281	0.9740663	0.0138232	0.9785726	0.0170373
450	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0288704	0.9743046	0.0138232	0.9785978	0.0170373
500	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0288882	0.9744071	0.0138232	0.9786063	0.0170373
550	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0236696	0.9071487	0.0138232	0.9595071	0.0170373
600	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0170401	0.8405121	0.0138232	0.9396313	0.0170373
650	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0127971	0.8060307	0.0138232	0.9294741	0.0170373
700	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0105432	0.7903051	0.0138232	0.9251814	0.0170373
750	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0094473	0.7834053	0.0138232	0.9235232	0.0170373
800	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0089412	0.7804176	0.0138232	0.9229155	0.0170373
850	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0087152	0.7791299	0.0138232	0.9227003	0.0170373
900	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0086166	0.7785758	0.0138232	0.9226259	0.0170373
950	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085743	0.7783376	0.0138232	0.9226006	0.0170373
1000	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085564	0.7782351	0.0138232	0.9225922	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0083659	0.7710016	1.0000000	0.9990659	0.3355076	0.0416155	0.8001704	0.0132952	0.7937645	0.0170372
100	0.0038536	0.5162656	1.0000000	0.9994614	0.2857335	0.0835873	0.7955957	0.0106278	0.6446656	0.0170368
150	0.0015534	0.3758874	1.0000000	0.9997712	0.2503616	0.1104460	0.7509197	0.0073521	0.5412122	0.0170366
200	0.0005842	0.3118547	1.0000000	0.9999168	0.2253795	0.1247121	0.6933983	0.0049727	0.4694312	0.0170365
250	0.0002112	0.2851535	1.0000000	0.9999721	0.2091431	0.1316487	0.6452470	0.0036389	0.4213509	0.0170365
300	0.0000751	0.2745891	1.0000000	0.9999911	0.1997599	0.1348520	0.6130120	0.0029955	0.3920234	0.0170365
350	0.0000272	0.2705509	1.0000000	0.9999973	0.1948624	0.1362825	0.5941415	0.0027131	0.3758301	0.0170365
400	0.0000107	0.2690445	1.0000000	0.9999992	0.1924990	0.1369064	0.5840058	0.0025969	0.3676099	0.0170365
450	0.0000052	0.2684925	1.0000000	0.9999998	0.1914243	0.1371738	0.5788681	0.0025510	0.3637056	0.0170365
500	0.0000033	0.2682931	1.0000000	0.9999999	0.1909573	0.1372869	0.5763674	0.0025334	0.3619454	0.0170365
550	0.0060140	0.4972203	1.0000000	0.9999957	0.2292307	0.1042625	0.5215856	0.0029837	0.5002834	0.0170365
600	0.0105189	0.7519311	1.0000000	0.9998786	0.2881995	0.0623103	0.5506038	0.0056645	0.6835823	0.0170366
650	0.0121321	0.8923004	1.0000000	0.9995781	0.3324157	0.0354598	0.6281730	0.0090683	0.8046291	0.0170369
700	0.0125984	0.9563300	1.0000000	0.9992803	0.3575355	0.0211970	0.6928061	0.0115086	0.8687029	0.0170371
750	0.0127074	0.9830300	1.0000000	0.9990943	0.3699742	0.0142618	0.7333574	0.0128326	0.8991251	0.0170373
800	0.0127227	0.9935941	1.0000000	0.9990053	0.3756839	0.0110589	0.7557966	0.0134406	0.9126993	0.0170373
850	0.0127193	0.9976322	1.0000000	0.9989699	0.3781839	0.0096287	0.7673750	0.0136889	0.9185199	0.0170373
900	0.0127149	0.9991386	1.0000000	0.9989581	0.3792426	0.0090049	0.7730874	0.0137809	0.9209464	0.0170373
950	0.0127121	0.9996905	1.0000000	0.9989549	0.3796795	0.0087375	0.7758186	0.0138119	0.9219363	0.0170373
1000	0.0127107	0.9998899	1.0000000	0.9989543	0.3798559	0.0086244	0.7770945	0.0138212	0.9223329	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
50	0.0083655	1.0000000	1.0000000	0.9990659	0.3799713	0.0085437	0.7781573	0.3081224	0.9225881	0.0170372
100	0.0038528	1.0000000	1.0000000	0.9994614	0.3799477	0.0085437	0.7781577	0.5873530	0.9225886	0.0170368
150	0.0015522	1.0000000	1.0000000	0.9997713	0.3798942	0.0085436	0.7781579	0.7191837	0.9225890	0.0170366
200	0.0005828	1.0000000	1.0000000	0.9999168	0.3798366	0.0085436	0.7781579	0.7719840	0.9225892	0.0170365
250	0.0002096	1.0000000	1.0000000	0.9999721	0.3797950	0.0085436	0.7781580	0.7917932	0.9225892	0.0170365
300	0.0000733	1.0000000	1.0000000	0.9999911	0.3797711	0.0085436	0.7781580	0.7990037	0.9225893	0.0170365
350	0.0000252	1.0000000	1.0000000	0.9999973	0.3797591	0.0085436	0.7781580	0.8015897	0.9225893	0.0170365
400	0.0000087	1.0000000	1.0000000	0.9999992	0.3797538	0.0085436	0.7781580	0.8025105	0.9225893	0.0170365
450	0.0000031	1.0000000	1.0000000	0.9999998	0.3797515	0.0085436	0.7781580	0.8028371	0.9225893	0.0170365
500	0.0000012	1.0000000	1.0000000	0.9999999	0.3797506	0.0085436	0.7781580	0.8029528	0.9225893	0.0170365
550	0.0043379	1.0000000	1.0000000	0.9999986	0.3797502	0.0085436	0.7781580	0.5054996	0.9225893	0.0170365
600	0.0088428	1.0000000	1.0000000	0.9999439	0.3797511	0.0085436	0.7781580	0.2244998	0.9225893	0.0170365
650	0.0111402	1.0000000	1.0000000	0.9997407	0.3797615	0.0085436	0.7781580	0.0935185	0.9225891	0.0170367
700	0.0121108	1.0000000	1.0000000	0.9994642	0.3797915	0.0085436	0.7781580	0.0422396	0.9225888	0.0170370
750	0.0124876	1.0000000	1.0000000	0.9992358	0.3798364	0.0085436	0.7781579	0.0236260	0.9225885	0.0170372
800	0.0126280	1.0000000	1.0000000	0.9990930	0.3798819	0.0085437	0.7781579	0.0171350	0.9225883	0.0170373
850	0.0126794	1.0000000	1.0000000	0.9990176	0.3799178	0.0085437	0.7781579	0.0149252	0.9225881	0.0170373
900	0.0126983	1.0000000	1.0000000	0.9989818	0.3799415	0.0085437	0.7781579	0.0141851	0.9225881	0.0170373
950	0.0127053	1.0000000	1.0000000	0.9989660	0.3799555	0.0085437	0.7781579	0.0139404	0.9225880	0.0170373
1000	0.0127080	1.0000000	1.0000000	0.9989594	0.3799629	0.0085437	0.7781579	0.0138605	0.9225880	0.0170373

0	0.0127105	1.0000000	1.0000000	0.9989526	0.3799769	0.0085438	0.7781566	0.0138352	0.9225880	0.0170373
