"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
600	0.0278593	0.9118617	0.9888986	0.8646470	0.5250918	0.0158745	0.4870853	0.0385059	0.8224905	0.0153891
650	0.0308503	0.9187641	0.9205130	0.9277101	0.4834718	0.0110831	0.5711436	0.0238626	0.8406304	0.0214169
700	0.0302249	0.9734253	0.9807855	0.9631013	0.4311273	0.0087856	0.6475376	0.0383466	0.8346933	0.0300199
750	0.0091438	1.0520954	0.9806766	0.9259494	0.4554606	0.0055735	0.7073982	0.0536559	0.7901958	0.0268967
800	0.0155272	0.9905786	1.0038483	1.0260484	0.3988704	0.0110097	0.7133960	0.0188468	0.9041882	0.0169330
850	0.0171071	0.9841079	1.0525732	0.9801987	0.3272060	0.0191416	0.7627245	0.0190533	0.9723171	0.0153792
900	0.0099050	1.0529706	0.9960955	1.0273625	0.3671873	0.0115465	0.7900896	0.0104540	0.9063802	0.0094997
950	0.0109517	0.9572434	0.9742543	1.0589817	0.3754754	0.0141176	0.8770016	0.0016419	0.9674228	0.0105823
1000	0.0099468	0.9793362	0.9844633	1.0956538	0.4156665	0.0180036	0.7909330	0.0123578	0.9630124	0.0224265

0	0.0220300	1.0181380	1.1456257	1.0054803	0.4024273	0.0121947	0.8211471	0.0288094	0.9102823	0.0215107
50	0.0180233	0.5008732	0.9462622	0.7290145	0.4678877	0.0170949	0.8215683	0.0183080	0.9490432	0.0108018
100	0.0173259	0.3573327	0.9283286	0.6417764	0.4285155	0.0196733	0.6700507	0.0057531	0.9051681	0.0188106
150	0.0150448	0.2861044	0.9850858	0.7016481	0.3779742	0.0087609	0.5879034	0.0160845	0.8789680	0.0137901
200	0.0173696	0.2992261	0.9771864	0.6907693	0.3561175	0.0171845	0.4814688	0.0176375	0.8903474	0.0181880
250	0.0253964	0.3306031	0.9695382	0.6631193	0.3674142	0.0154776	0.4081665	0.0133929	0.8731149	0.0235422
300	0.0322153	0.3849666	1.0106658	0.6994600	0.3533120	0.0173232	0.4489648	0.0347917	0.8384832	0.0163076
350	0.0283818	0.3221513	1.0878805	0.7336361	0.3530639	0.0227655	0.4426707	0.0293307	0.8005787	0.0095707
400	0.0302662	0.3364611	1.0095616	0.6185912	0.3917654	0.0340307	0.4158620	0.0209353	0.8178051	0.0180939
450	0.0216624	0.3183886	1.0195675	0.6557799	0.4124749	0.0174468	0.3870058	0.0267092	0.8688022	0.0160495
