"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
350	0.0105136	0.6833188	0.5395048	0.6634595	0.1902574	0.7119458	0.6447109	0.0087598	0.7243561	0.0031356
400	0.0049418	0.8026591	0.6967757	0.5937890	0.3450277	0.6210866	0.6016430	0.0011450	0.6328053	0.0203282
450	0.0171943	0.6355766	0.8058392	0.6588337	0.2623604	0.5819528	0.4788488	0.0240995	0.7951436	0.0274279
500	0.0101791	0.7864198	0.6916421	0.6873316	0.2593061	0.5455169	0.4214938	0.0096410	0.6665049	0.0176827
550	0.0106805	0.6602588	0.8762928	0.6395500	0.2465463	0.3902732	0.4768844	0.0386348	0.7238313	0.0088633
600	0.0306669	0.5809526	0.8093453	0.7795665	0.2832104	0.2028330	0.5448763	0.0234425	0.7408313	0.0114555
650	0.0143711	0.6378906	0.6654565	0.6772293	0.2800465	0.1247640	0.4847049	0.0098256	0.6654268	0.0048998
700	0.0107298	0.6255881	0.8099673	0.8709154	0.2302786	0.0664629	0.4318059	0.0118492	0.6146945	0.0014479
750	0.0020781	0.6183025	0.6684385	0.6861210	0.2918900	0.0235111	0.5155768	0.0016817	0.6316376	0.0105054
800	0.0172490	0.6437669	0.7712648	0.6953326	0.2868159	0.0662249	0.4705125	0.0128737	0.6887560	0.0098095
850	0.0150678	0.6571082	0.7834028	0.6347094	0.2296685	0.0533355	0.5457052	0.0094878	0.5818082	0.0065526
900	0.0111410	0.7398545	0.6923813	0.7353622	0.2841007	0.0096787	0.5461241	0.0058957	0.6614646	0.0111542
950	0.0067293	0.7627018	0.6455258	0.8272791	0.2830028	0.0154800	0.5539653	0.0397771	0.6239867	0.0085910
1000	0.0087110	0.7412847	0.6580095	0.7097597	0.2589353	0.0192699	0.5736339	0.0147270	0.5538608	0.0047536

0	0.0175814	0.6799415	0.8011428	0.7765314	0.3392665	0.0062219	0.5203625	0.0074575	0.5601931	0.0138344
50	0.0109132	0.5103523	0.7454726	0.6364720	0.2813979	0.0248738	0.6292278	0.0251128	0.5786484	0.0090554
100	0.0459916	0.7184535	0.7218969	0.7365838	0.2427575	0.0071996	0.5141045	0.0207506	0.6270995	0.0114429
150	0.0114966	0.6166342	0.6549341	0.5754137	0.2857224	0.0015113	0.4678203	0.0207495	0.7452987	0.0101050
200	0.0241991	0.6044132	0.5880292	0.6847520	0.2785924	0.0121763	0.4770052	0.0111215	0.6676226	0.0144153
250	0.0074355	0.6045485	0.6578452	0.6718772	0.2932265	0.0205372	0.5365675	0.0152552	0.6445529	0.0079573
300	0.0253463	0.6519454	0.6822901	0.7080383	0.2962472	0.0098453	0.5846857	0.0432855	0.6232652	0.0162137
350	0.0181482	0.6991994	0.6549076	0.7150247	0.2831941	0.0082957	0.5554057	0.0270859	0.6797822	0.0225912
400	0.0117149	0.6720997	0.7296123	0.7802309	0.2706629	0.0050248	0.5597996	0.0323211	0.7038258	0.0052343
450	0.0053558	0.7835877	0.6337311	0.6358887	0.2642198	0.0104521	0.4565212	0.0138401	0.7670136	0.0090716
500	0.0062030	0.7675562	0.6773256	0.6669048	0.3442488	0.0044042	0.5260669	0.0258738	0.7034198	0.0103744
550	0.0096343	0.6490230	0.8922952	0.7756256	0.2888366	0.0057906	0.5744511	0.0078131	0.5948764	0.0040427
600	0.0186531	0.6726506	0.6671440	0.7762051	0.2134584	0.0155252	0.5469082	0.0359682	0.5648359	0.0339714
650	0.0081857	0.6254185	0.6147448	0.8036049	0.2307043	0.0187320	0.4533141	0.0101684	0.6404504	0.0145451
700	0.0093257	0.6684227	0.6953807	0.7884547	0.2114029	0.0231954	0.4193740	0.0057047	0.7020478	0.0158303
750	0.0058060	0.6368965	0.6594981	0.7661112	0.2055681	0.0069652	0.6603337	0.0149310	0.5647752	0.0433048
800	0.0068910	0.6001107	0.7771044	0.6634918	0.2672986	0.0084784	0.5003210	0.0035518	0.6013213	0.0091981
850	0.0436341	0.6266942	0.6809740	0.7047849	0.1850312	0.0065367	0.5378472	0.0025413	0.6230097	0.0116228
900	0.0172782	0.6563553	0.6567852	0.6266458	0.3233716	0.0319069	0.6206559	0.0121276	0.6123671	0.0097743
950	0.0183431	0.7529001	0.7246514	0.7704573	0.3035126	0.0023955	0.5161125	0.0124873	0.6512235	0.0213373
1000	0.0043738	0.8990963	0.6516030	0.7897938	0.2806768	0.0112934	0.5644157	0.0023935	0.6212416	0.0143243

0	0.0253896	0.7889148	0.6733380	0.6877753	0.3054889	0.0099676	0.5026929	0.0084138	0.5749237	0.0085543
50	0.0090667	0.6837832	0.5937582	0.7716776	0.2949216	0.0106906	0.5453328	0.0124491	0.6635728	0.0220541
100	0.0021611	0.7534596	0.4135969	0.6913828	0.2060352	0.0240704	0.5233583	0.0114873	0.6352294	0.0267536
150	0.0054497	0.7419536	0.5157435	0.7199641	0.2379744	0.0079693	0.4652593	0.0133798	0.6204051	0.0216923
200	0.0047783	0.6512032	0.3150624	0.8183498	0.2833944	0.0057204	0.5369139	0.0378623	0.6689341	0.0054304
250	0.0009297	0.7153976	0.4512788	0.7523696	0.2672135	0.0045658	0.5240279	0.0071823	0.5528196	0.0232990
300	0.0030814	0.5911795	0.4318628	0.5425162	0.2183110	0.0050968	0.7202878	0.0103840	0.5933804	0.0028319
350	0.0173092	0.6640174	0.3917808	0.6574541	0.2165267	0.0083980	0.6832123	0.0115616	0.6631339	0.0055078
400	0.0062251	0.6561729	0.4390303	0.7272086	0.1950144	0.0022215	0.6372927	0.0096213	0.6662369	0.0096742
450	0.0089550	0.6521994	0.4396428	0.6859205	0.2367010	0.0103270	0.4605197	0.0701203	0.5998664	0.0324699
500	0.0102221	0.4596645	0.4298746	0.7768330	0.3118998	0.0115812	0.5730923	0.0037209	0.5977822	0.0182420
550	0.0060613	0.5794905	0.5560072	0.7332037	0.2916366	0.0057958	0.6789705	0.0164843	0.6236167	0.0077502
600	0.0080774	0.6891806	0.5557823	0.6766097	0.2005047	0.0139347	0.5959184	0.0042191	0.6468890	0.0423614
650	0.0128529	0.8337645	0.5870717	0.6360452	0.2106902	0.0016211	0.5640679	0.0149894	0.6769734	0.0197472
700	0.0113986	0.8264475	0.6448412	0.7052167	0.2482162	0.0035676	0.5222086	0.0023863	0.5416900	0.0098622
750	0.0119431	0.7246570	0.6917987	0.7244030	0.2892635	0.0029236	0.5519198	0.0016007	0.6891374	0.0129824
800	0.0216735	0.6963003	0.7562226	0.7527022	0.2486943	0.0066109	0.4910012	0.0095573	0.6743132	0.0273586
850	0.0153589	0.6585889	0.7122527	0.7136741	0.2134972	0.0297540	0.5639102	0.0034751	0.7432058	0.0098837
900	0.0034197	0.7268241	0.7000117	0.7671004	0.2372000	0.0129230	0.6064563	0.0046092	0.5991889	0.0176981
950	0.0053749	0.5762524	0.7019689	0.6003316	0.3229378	0.0125094	0.5078834	0.0117329	0.5482428	0.0159294
1000	0.0002526	0.8616034	0.6903550	0.6857562	0.2925281	0.0055073	0.5468644	0.0055516	0.5726889	0.0270613

0	0.0358810	0.7206224	0.6841728	0.8290944	0.2676939	0.0182109	0.5428240	0.0126983	0.6898703	0.0053980
50	0.0096347	0.5730555	0.7499879	0.5193345	0.2681100	0.0275838	0.5961036	0.0090864	0.6614253	0.0079707
100	0.0084888	0.2999945	0.7398860	0.4674162	0.3707089	0.0178423	0.5445807	0.0337604	0.6430217	0.0078069
150	0.0078645	0.1643970	0.6639844	0.3746327	0.4119688	0.0101887	0.5278316	0.0099356	0.5910581	0.0063011
200	0.0362219	0.0950855	0.5796719	0.2841286	0.4076794	0.0019911	0.3050636	0.0196582	0.4932669	0.0011294
250	0.0426247	0.1117577	0.7228392	0.2101148	0.5431510	0.0018057	0.1997402	0.0225972	0.4807273	0.0276950
300	0.0498259	0.1933531	0.6925983	0.2334995	0.3360643	0.0015582	0.1866562	0.0120012	0.4394986	0.0043192
350	0.0512980	0.0888542	0.6820015	0.2346227	0.5328344	0.0039924	0.1546645	0.0092182	0.3655543	0.0054287
400	0.0715914	0.1073318	0.7851456	0.1775545	0.5069374	0.0032322	0.1444008	0.0105249	0.3719111	0.0112726
450	0.0770991	0.0902034	0.6759975	0.1767731	0.4446819	0.0055173	0.1430629	0.0313319	0.3815714	0.0043875
500	0.0878489	0.0674448	0.6929370	0.1671136	0.4341821	0.0054386	0.1331859	0.0554904	0.3846998	0.0196188
550	0.0344426	0.2422223	0.7175232	0.2359951	0.3613076	0.0187179	0.1663493	0.0288004	0.4288962	0.0225233
600	0.0564065	0.4651648	0.6192195	0.4597012	0.3722909	0.0109521	0.3197356	0.0239869	0.5118676	0.0178768
650	0.0145049	0.5850226	0.6616453	0.5743909	0.3720258	0.0139184	0.4567713	0.0193641	0.5145467	0.0103983
700	0.0254251	0.7882888	0.6868801	0.6027344	0.2757880	0.0043620	0.5168715	0.0212825	0.6769305	0.0213953
750	0.0180144	0.6416936	0.7041645	0.7597434	0.3123594	0.0025073	0.4288661	0.0411881	0.5511915	0.0516493
800	0.0206191	0.7156347	0.7322774	0.7034682	0.2835292	0.0079746	0.4617468	0.0214683	0.6852068	0.0148636
850	0.0113246	0.7885204	0.5614622	0.7321798	0.3436754	0.0053679	0.6174902	0.0185857	0.6198179	0.0093249
900	0.0178256	0.7512767	0.6080086	0.8117038	0.2369318	0.0195338	0.5356629	0.0145492	0.6300271	0.0045388
950	0.0009604	0.8771517	0.7593606	0.7441569	0.3218629	0.0090802	0.5557434	0.0053745	0.6398915	0.0187035
1000	0.0085011	0.6227411	0.6071722	0.7518881	0.2547017	0.0138336	0.5847093	0.0052575	0.7242118	0.0354722

0	0.0300485	0.9531871	0.6775395	0.7048488	0.2859674	0.0145830	0.4843455	0.0127403	0.5077716	0.0100360
50	0.0109589	0.5486992	0.7458926	0.5866091	0.3474635	0.0217440	0.4723244	0.0139229	0.7055491	0.0145561
100	0.0114557	0.3760298	0.6489203	0.4960495	0.3588851	0.0513627	0.6140642	0.0012442	0.6109980	0.0083539
150	0.0216809	0.2974670	0.7649323	0.6439966	0.3777700	0.0110928	0.5531590	0.0038839	0.7658421	0.0121781
200	0.0070852	0.2663010	0.5674318	0.5280006	0.2848178	0.0149611	0.3714282	0.0071187	0.5594842	0.0094066
250	0.0124377	0.2544116	0.6774092	0.4897667	0.2393903	0.0085123	0.3587629	0.0167941	0.5499467	0.0309283
300	0.0175456	0.2301946	0.7128891	0.4905866	0.2764354	0.0116985	0.3719658	0.0325171	0.5538354	0.0108410
350	0.0134692	0.3304035	0.6463905	0.5059605	0.2221293	0.0245212	0.2432751	0.0169180	0.5328475	0.0251929
400	0.0430415	0.1896360	0.5826207	0.5269738	0.2993120	0.0103499	0.3349102	0.0149535	0.7727954	0.0094907
450	0.0225970	0.2253768	0.6974434	0.4433072	0.3079319	0.0157517	0.2307442	0.0373463	0.4554510	0.0144833
500	0.0299543	0.1557782	0.8181472	0.4089756	0.2617849	0.0143225	0.4532811	0.0262711	0.6236288	0.0215573
550	0.0188331	0.3503022	0.7643511	0.5095473	0.2981247	0.0107292	0.3023333	0.0202283	0.5294656	0.0062024
600	0.0055212	0.6634460	0.6103043	0.6226250	0.3041976	0.0209345	0.3851609	0.0308815	0.6480580	0.0050601
650	0.0159576	0.5911101	0.6644029	0.6884368	0.2137354	0.0055889	0.3782157	0.0120098	0.5986820	0.0041088
700	0.0049050	0.5919324	0.6844001	0.7803535	0.2421149	0.0200586	0.3585765	0.0094512	0.7154204	0.0221004
750	0.0097628	0.6745183	0.7308172	0.8116061	0.2124590	0.0062397	0.4830305	0.0156953	0.6801279	0.0153253
800	0.0010403	0.7686534	0.5845423	0.7505047	0.2350606	0.0111971	0.4677155	0.0197831	0.5999276	0.0071492
850	0.0105286	0.8830789	0.6965824	0.8089733	0.2026609	0.0121264	0.6033444	0.0074714	0.6272324	0.0033187
900	0.0056782	0.7835331	0.7087939	0.5796024	0.3173089	0.0102416	0.4805314	0.0141224	0.6010914	0.0096354
950	0.0094498	0.7400698	0.6607101	0.6381978	0.2660703	0.0064484	0.5889757	0.0058608	0.6617967	0.0185023
1000	0.0021053	0.5463079	0.7765959	0.6742885	0.1861707	0.0210687	0.5445581	0.0108055	0.5761128	0.0180351

0	0.0114498	0.7564472	0.7453419	0.7685833	0.3369066	0.0039803	0.5499078	0.0397156	0.6630864	0.0081288
50	0.0213135	0.6490628	0.7612219	0.7494871	0.2740563	0.1340447	0.5327777	0.0216946	0.6809024	0.0545145
100	0.0377124	0.8617660	0.7726162	0.6450124	0.2521437	0.2788178	0.4858515	0.0229532	0.5860900	0.0218375
150	0.0073144	0.7844696	0.6454330	0.7308631	0.3467675	0.3917136	0.3884165	0.0088325	0.5735659	0.0121151
200	0.0339407	0.7582364	0.8617821	0.7417214	0.2875764	0.3745888	0.6239389	0.0178819	0.6010884	0.0078341
250	0.0167203	0.6859959	0.7166719	0.7026803	0.2830018	0.3075424	0.5829322	0.0400624	0.6497551	0.0184515
300	0.0209126	0.7645582	0.6415794	0.6935890	0.2608412	0.3675155	0.6548478	0.0136564	0.6724100	0.0301891
350	0.0047052	0.8258506	0.6750603	0.8156350	0.1962297	0.3655275	0.4827735	0.0084509	0.6269332	0.0168945
400	0.0259296	0.6813015	0.7127442	0.8242572	0.3128662	0.3822662	0.5932842	0.0220061	0.6263585	0.0126694
450	0.0102977	0.7885551	0.6279760	0.7737539	0.1687737	0.3930875	0.6061490	0.0130907	0.6803684	0.0104315
500	0.0169977	0.7400533	0.6277169	0.6036667	0.2182928	0.3583380	0.6144223	0.0232445	0.6128682	0.0268292
550	0.0262280	0.6654182	0.6172661	0.6768299	0.3050223	0.2999243	0.6190532	0.0082609	0.6692011	0.0308696
600	0.0077559	0.6262974	0.7802195	0.7399095	0.2972590	0.2278403	0.7451031	0.0090221	0.6053065	0.0164846
650	0.0201370	0.7330981	0.6224590	0.6915806	0.2256030	0.1040683	0.4644361	0.0166564	0.7456935	0.0289035
700	0.0075390	0.6579079	0.6917608	0.6721449	0.2354144	0.0457399	0.5890223	0.0227797	0.7143592	0.0188267
750	0.0037978	0.8388283	0.7690820	0.6826838	0.3066647	0.0274853	0.5660820	0.0070546	0.5812746	0.0174584
800	0.0106174	0.8541593	0.6063941	0.7744342	0.2739746	0.0437774	0.5738694	0.0067367	0.6305554	0.0134413
850	0.0047491	0.6780159	0.6195683	0.6112948	0.2248015	0.0266175	0.6053815	0.0028804	0.5777484	0.0113504
900	0.0047355	0.6816450	0.7596164	0.6187797	0.2347694	0.0088459	0.5643596	0.0063868	0.6741476	0.0315021
950	0.0052335	0.7952752	0.7498311	0.7454179	0.3340009	0.0041394	0.5265374	0.0127858	0.6760513	0.0161643
1000	0.0060873	0.7788399	0.7205837	0.7057945	0.2665798	0.0065424	0.5735079	0.0051330	0.7073273	0.0178951

0	0.0051499	0.6562548	0.7176872	0.7035469	0.3561345	0.0042910	0.5221245	0.0134661	0.5860756	0.0208816
50	0.0128199	0.5871547	0.5869903	0.4717214	0.2410483	0.0212444	0.4754314	0.0283311	0.4884912	0.1922970
100	0.0045180	0.7068253	0.4897811	0.3317241	0.2680663	0.0573467	0.6317683	0.0161359	0.6226293	0.3125326
150	0.0036690	0.7663811	0.4466905	0.3478972	0.2708359	0.0233954	0.5164912	0.0243963	0.5816169	0.2990488
200	0.0000000	0.5712594	0.3367384	0.3652701	0.2839677	0.0128993	0.6017225	0.0041082	0.4806663	0.2763424
250	0.0001643	0.5709377	0.3438290	0.4608366	0.2770728	0.0209391	0.5170348	0.0005687	0.5195370	0.3147037
300	0.0006185	0.6034529	0.4392396	0.3387281	0.3313281	0.0066643	0.4162237	0.0019079	0.5843926	0.3644313
350	0.0016442	0.5140410	0.3518834	0.2981796	0.3785482	0.0369833	0.4411965	0.0038607	0.5817916	0.3530251
400	0.0030899	0.6239560	0.3362409	0.3547186	0.2564828	0.0118500	0.3985505	0.0042028	0.6335607	0.3602752
450	0.0004119	0.6487988	0.3569904	0.3067623	0.3909555	0.0283635	0.5203408	0.0059714	0.5307998	0.3386188
500	0.0003147	0.7390932	0.4242893	0.3173251	0.3344008	0.0182868	0.4252741	0.0020928	0.5280095	0.4366994
550	0.0060561	0.7068970	0.4859306	0.3944593	0.4780686	0.0219008	0.4374671	0.0028181	0.5055592	0.1206677
600	0.0163457	0.7205245	0.5858740	0.5192302	0.4027750	0.0141999	0.6038328	0.0328353	0.5468599	0.0456024
650	0.0869862	0.7909866	0.7102756	0.5588440	0.3523848	0.0149556	0.5067280	0.0374090	0.6432301	0.0042562
700	0.0257928	0.8361216	0.6333537	0.7441036	0.2826878	0.0051681	0.4975142	0.0092803	0.5183448	0.0285828
750	0.0121110	0.7243781	0.6250573	0.7594765	0.3201173	0.0055480	0.5055705	0.0184693	0.7002037	0.0156478
800	0.0139605	0.5836863	0.7078533	0.7715055	0.2570779	0.0016812	0.5602994	0.0085431	0.6673657	0.0244926
850	0.0071600	0.8341673	0.7863455	0.7207360	0.2241512	0.0101815	0.5135971	0.0279577	0.6490502	0.0139638
900	0.0093717	0.7431893	0.7330492	0.7969660	0.2393425	0.0100643	0.6191863	0.0203304	0.6545645	0.0236243
950	0.0372826	0.6141100	0.6623177	0.6781980	0.3096174	0.0149795	0.5727215	0.0419050	0.7512890	0.0021444
1000	0.0161846	0.7095504	0.6593345	0.5519044	0.2457695	0.0175653	0.5675098	0.0271546	0.5557582	0.0105987

0	0.0217241	0.6902732	0.6136342	0.7216749	0.2542170	0.0104802	0.5096334	0.0028397	0.6349517	0.0043981
50	0.0101676	0.5987543	0.6753934	0.4236212	0.3158431	0.0021092	0.6295558	0.0069459	0.6385278	0.0678542
100	0.0171939	0.4210316	0.7029571	0.1882566	0.2560470	0.0043451	0.5067564	0.0049772	0.6090944	0.0613036
150	0.0591236	0.4302652	0.7380986	0.1357279	0.3528360	0.0047836	0.5030762	0.0052450	0.6417719	0.0516021
200	0.0697976	0.2873731	0.7304257	0.0683864	0.4030214	0.0075141	0.4164204	0.0206113	0.4631046	0.0855656
250	0.1829991	0.3908791	0.7624759	0.0474652	0.4112667	0.0197330	0.3770613	0.0168822	0.5088152	0.0624045
300	0.1940731	0.3875480	0.8020698	0.0245493	0.5592972	0.0094548	0.4080098	0.0080183	0.4321499	0.0862324
350	0.2455987	0.3639677	0.8101703	0.0143535	0.4809125	0.0131902	0.4413693	0.0270166	0.3857751	0.0889429
400	0.1857839	0.3836965	0.7733758	0.0150564	0.5625223	0.0060797	0.5249350	0.0125278	0.2566943	0.1283491
450	0.2667656	0.2886192	0.6138708	0.0157430	0.5273228	0.0066423	0.4724682	0.0207171	0.2263510	0.1459234
500	0.2902003	0.3228564	0.6418949	0.0089262	0.5513755	0.0164802	0.3898585	0.0143322	0.2115198	0.0741777
550	0.3841007	0.3860557	0.6780074	0.1061662	0.4444987	0.0068575	0.2764787	0.0163611	0.2277486	0.1711809
600	0.2660300	0.7505003	0.7768690	0.1096785	0.5550660	0.0058085	0.2963829	0.0455636	0.2183731	0.0581225
650	0.1635668	0.7110221	0.7208812	0.1294299	0.6034444	0.0079814	0.2520683	0.0549300	0.3616966	0.0895693
700	0.1300205	0.6537623	0.6507874	0.1670766	0.3573380	0.0062970	0.4545412	0.0406494	0.3097470	0.0564726
750	0.0801791	0.6312606	0.7924939	0.1928988	0.3524755	0.0010427	0.4065206	0.0557057	0.5538513	0.0163028
800	0.1018314	0.6436104	0.6433442	0.2537793	0.3767396	0.0033109	0.4664964	0.0540950	0.4475139	0.0202319
850	0.0404094	0.8023355	0.6590140	0.3987977	0.5228595	0.0079830	0.5892974	0.0468879	0.7221843	0.0385567
900	0.0320079	0.6622885	0.6171876	0.4148328	0.4346558	0.0099011	0.4611963	0.0569837	0.5909545	0.0087018
950	0.0151027	0.6881676	0.5573133	0.6339537	0.4377025	0.0160742	0.5879937	0.0359052	0.7225121	0.0027976
1000	0.0175343	0.6857682	0.7178708	0.5765317	0.3197272	0.0240118	0.5099972	0.0536098	0.7022150	0.0315820

0	0.0051634	0.7875143	0.7382316	0.6204916	0.2666362	0.0190980	0.5419970	0.0361222	0.6048420	0.0118635
50	0.0022881	0.7272387	0.6333406	0.6677503	0.2716165	0.1754772	0.4875144	0.0088893	0.5020208	0.1323462
100	0.0086341	0.6541773	0.8136202	0.6666027	0.2486216	0.2951417	0.5974206	0.0061237	0.5554632	0.2185336
150	0.0083212	0.7510721	0.7490029	0.6862133	0.3690408	0.4317881	0.4406622	0.0064195	0.6365555	0.2857279
200	0.0082282	0.6486263	0.6869385	0.7177621	0.3298401	0.5161935	0.3899157	0.0060378	0.7861484	0.2167376
250	0.0078215	0.7494536	0.6666465	0.6583149	0.2435072	0.5462978	0.5065871	0.0115547	0.7056105	0.1829712
300	0.0107511	0.7807068	0.6990941	0.8214059	0.2851149	0.6339671	0.5032008	0.0065605	0.6118136	0.2389939
350	0.0047910	0.5087912	0.7536116	0.6114471	0.3441847	0.6837982	0.4973468	0.0011645	0.6880791	0.2802058
400	0.0143929	0.6150926	0.6257155	0.7125995	0.3553477	0.6081063	0.5946854	0.0006796	0.6303964	0.2770695
450	0.0066364	0.5456663	0.5783906	0.6761973	0.2203832	0.4456208	0.5200582	0.0054625	0.7467788	0.2516997
500	0.0035440	0.6372656	0.7047187	0.6805106	0.2625759	0.5929854	0.6150453	0.0074843	0.6311348	0.2924863
550	0.0051490	0.6462836	0.6717320	0.7247668	0.2545707	0.3829321	0.5053140	0.0029820	0.5662125	0.0770756
600	0.0166603	0.7228429	0.6375251	0.6988284	0.2666016	0.1735656	0.5556083	0.0028002	0.5303074	0.0629440
650	0.0315980	0.8253262	0.7965924	0.6749500	0.3037982	0.1188829	0.4299284	0.0130505	0.5633452	0.0039601
700	0.0079012	0.7969439	0.5963116	0.6978831	0.2084666	0.0495128	0.5021185	0.0179807	0.6355578	0.0160930
750	0.0046957	0.6337158	0.7583455	0.6814068	0.2858903	0.0105083	0.5671450	0.0057974	0.6782871	0.0039061
800	0.0072631	0.7629805	0.5741610	0.6560763	0.2331186	0.0188162	0.5599408	0.0226905	0.5437183	0.0233305
850	0.0020277	0.8043982	0.6098077	0.6006400	0.3149337	0.0038024	0.4827810	0.0094749	0.6080879	0.0053681
900	0.0020384	0.6297203	0.5864981	0.6396647	0.3148746	0.0082581	0.5947199	0.0120311	0.5898297	0.0297460
950	0.0015048	0.6912329	0.6813845	0.8157086	0.1917172	0.0123580	0.4966531	0.0045216	0.6985563	0.0167015
1000	0.0041080	0.7240286	0.6621523	0.6815661	0.2489151	0.0079616	0.4986137	0.0148144	0.6058333	0.0095883

0	0.0376645	0.7455727	0.7857080	0.7743509	0.2864327	0.0169512	0.5148000	0.0188179	0.5554195	0.0073045
50	0.0223563	0.7078146	0.7292110	0.7204720	0.3097946	0.0131106	0.5387970	0.0277481	0.5766858	0.1128452
100	0.0086849	0.6163636	0.7102212	0.7405350	0.2471916	0.0067805	0.5162968	0.0129543	0.6983306	0.2115712
150	0.0031453	0.6424533	0.6892432	0.6472201	0.2852586	0.0061257	0.5588924	0.0150261	0.7315259	0.2771551
200	0.0141693	0.7325890	0.7429985	0.6516104	0.3061014	0.0209541	0.3757458	0.0153921	0.6808544	0.2869422
250	0.0030340	0.7044226	0.6622593	0.7823442	0.2345506	0.0041476	0.5974457	0.0046722	0.7390034	0.2804613
300	0.0000671	0.5813417	0.6974985	0.7870522	0.2830220	0.0029100	0.5988038	0.0150832	0.7148606	0.2125331
350	0.0011387	0.6397973	0.6658347	0.7812745	0.2833247	0.0065828	0.6917779	0.0011133	0.7141051	0.2695686
400	0.0000066	0.8392168	0.6419705	0.7405383	0.3334876	0.0135745	0.4933150	0.0024515	0.6858023	0.2993226
450	0.0002642	0.7151559	0.7278118	0.6602281	0.3007184	0.0024206	0.5532413	0.0037317	0.7032767	0.3015729
500	0.0003357	0.8233591	0.6423530	0.6617471	0.2559743	0.0033179	0.6282907	0.0060973	0.6850403	0.3203575
550	0.0028400	0.7743395	0.6192658	0.7165212	0.2567197	0.0040205	0.6328033	0.0007494	0.8079050	0.2000576
600	0.0166072	0.6096386	0.7057454	0.7075610	0.2232259	0.0001839	0.5404077	0.0024658	0.6848864	0.0345962
