"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
450	0.7690509	1.0000000	0.1568028	0.2888227	0.3916173	0.0443568	0.3037441	0.1340386	0.2541816	0.1913974	0.1949759	0.0236133	0.0399447	0.9942721	0.9887553	0.0002001	0.2326210	0.4882701	0.1370053	0.4025661
500	0.7690509	1.0000000	0.1568002	0.2888227	0.3916410	0.0443568	0.3037441	0.1340228	0.2541816	0.1913974	0.1949759	0.0236045	0.0399447	0.9947884	0.9887658	0.0001965	0.2326210	0.4882701	0.1369721	0.4025661
550	0.7690509	1.0000000	0.2987910	0.2888227	0.4016558	0.0443568	0.3037441	0.1345832	0.2541816	0.1913974	0.1949759	0.0297805	0.0399447	0.8862171	0.9829014	0.0077330	0.2326210	0.4882701	0.1742817	0.4025661
600	0.7690509	1.0000000	0.4070208	0.2888227	0.4003095	0.0443568	0.3037441	0.1413295	0.2541816	0.1913974	0.1949759	0.0353547	0.0399447	0.7475673	0.9774885	0.0147515	0.2326210	0.4882701	0.2021595	0.4025661
650	0.7690509	1.0000000	0.4458549	0.2888227	0.3983668	0.0443568	0.3037441	0.1544917	0.2541816	0.1913974	0.1949759	0.0380946	0.0399447	0.6576397	0.9747595	0.0180499	0.2326210	0.4882701	0.2146245	0.4025661
700	0.7690509	1.0000000	0.4573274	0.2888227	0.3975645	0.0443568	0.3037441	0.1656138	0.2541816	0.1913974	0.1949759	0.0393255	0.0399447	0.6088206	0.9735016	0.0193850	0.2326210	0.4882701	0.2199885	0.4025661
750	0.7690509	1.0000000	0.4604218	0.2888227	0.3972948	0.0443568	0.3037441	0.1720443	0.2541816	0.1913974	0.1949759	0.0398679	0.0399447	0.5843607	0.9729330	0.0198971	0.2326210	0.4882701	0.2222879	0.4025661
800	0.7690509	1.0000000	0.4612136	0.2888227	0.3972109	0.0443568	0.3037441	0.1751510	0.2541816	0.1913974	0.1949759	0.0401057	0.0399447	0.5726298	0.9726772	0.0200892	0.2326210	0.4882701	0.2232733	0.4025661
850	0.7690509	1.0000000	0.4614094	0.2888227	0.3971858	0.0443568	0.3037441	0.1765207	0.2541816	0.1913974	0.1949759	0.0402099	0.0399447	0.5671496	0.9725621	0.0201605	0.2326210	0.4882701	0.2236956	0.4025661
900	0.7690509	1.0000000	0.4614566	0.2888227	0.3971785	0.0443568	0.3037441	0.1770953	0.2541816	0.1913974	0.1949759	0.0402555	0.0399447	0.5646318	0.9725105	0.0201869	0.2326210	0.4882701	0.2238765	0.4025661
950	0.7690509	1.0000000	0.4614678	0.2888227	0.3971765	0.0443568	0.3037441	0.1773297	0.2541816	0.1913974	0.1949759	0.0402755	0.0399447	0.5634876	0.9724872	0.0201966	0.2326210	0.4882701	0.2239541	0.4025661
1000	0.7690509	1.0000000	0.4614705	0.2888227	0.3971759	0.0443568	0.3037441	0.1774238	0.2541816	0.1913974	0.1949759	0.0402842	0.0399447	0.5629715	0.9724768	0.0202002	0.2326210	0.4882701	0.2239873	0.4025661

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7553369	0.7450569	0.2698067	0.3155348	0.4124358	0.0457309	0.3101467	0.1742270	0.2535220	0.2196823	0.2031799	0.0267897	0.0399460	0.5542865	0.9692582	0.0202639	0.1437523	0.3625301	0.2598534	0.4140929
100	0.6495836	0.4865953	0.1347375	0.4909916	0.4946358	0.0459984	0.3504911	0.2022002	0.2382091	0.4308462	0.2609293	0.0156640	0.0399452	0.4987034	0.9372143	0.0211354	0.0822682	0.2051075	0.4766570	0.4895423
150	0.4675803	0.3566209	0.0976179	0.7172629	0.6161113	0.0368826	0.4304317	0.2770945	0.1946480	0.7091038	0.3688311	0.0122863	0.0399450	0.4037399	0.8432026	0.0257100	0.0743011	0.1062220	0.7226373	0.6126100
200	0.3035935	0.3018041	0.0928065	0.8652722	0.7122010	0.0275504	0.5224729	0.3603895	0.1500011	0.8772222	0.4815471	0.0130109	0.0399454	0.3101460	0.7075936	0.0375509	0.0830803	0.0548447	0.8671083	0.7253101
250	0.1937835	0.2803824	0.0941152	0.9386445	0.7624436	0.0219391	0.5958992	0.4231021	0.1231998	0.9510361	0.5653915	0.0149062	0.0399460	0.2402986	0.5856518	0.0541661	0.0913104	0.0304743	0.9366772	0.8019666
300	0.1305137	0.2723368	0.0954654	0.9707645	0.7836371	0.0191768	0.6425262	0.4609783	0.1113019	0.9790984	0.6159008	0.0165613	0.0399465	0.1958065	0.5021347	0.0692079	0.0960783	0.0195155	0.9683073	0.8460191
350	0.0970882	0.2693826	0.0961840	0.9839769	0.7917007	0.0179361	0.6681276	0.4810671	0.1068517	0.9890197	0.6424708	0.0176458	0.0399469	0.1701253	0.4529771	0.0794829	0.0983954	0.0147563	0.9824021	0.8688381
400	0.0803877	0.2683124	0.0965014	0.9892310	0.7946077	0.0174040	0.6808765	0.4909014	0.1053220	0.9923971	0.6552345	0.0182625	0.0399471	0.1562456	0.4264825	0.0853644	0.0994247	0.0127391	0.9886230	0.8798713
450	0.0723617	0.2679279	0.0966300	0.9912795	0.7956240	0.0171814	0.6868026	0.4954707	0.1048068	0.9935256	0.6609897	0.0185858	0.0399472	0.1490832	0.4129586	0.0883710	0.0998581	0.0118991	0.9913522	0.8849533
500	0.0686140	0.2677904	0.0966797	0.9920685	0.7959731	0.0170896	0.6894214	0.4975192	0.1046283	0.9939002	0.6634688	0.0187467	0.0399472	0.1455096	0.4062963	0.0897973	0.1000341	0.0115539	0.9925442	0.8872119
550	0.0772057	0.5226845	0.4696825	0.9843503	0.7436231	0.0165557	0.6631522	0.4495769	0.0981363	0.9839515	0.6306649	0.0587507	0.0399467	0.1553046	0.4647653	0.0766858	0.3980651	0.2081671	0.9817136	0.8696968
600	0.1740997	0.7811288	0.6496985	0.8803374	0.6032712	0.0151963	0.5443552	0.3789664	0.0893876	0.8390985	0.4945477	0.0670911	0.0399456	0.2241249	0.6581272	0.0488217	0.4816544	0.4088777	0.8419943	0.7675840
650	0.3494457	0.9110970	0.6099604	0.6760368	0.4949685	0.0143954	0.4162279	0.3536962	0.0956144	0.5754605	0.3595656	0.0585306	0.0399450	0.3265888	0.8096508	0.0323316	0.3951711	0.4928288	0.6051254	0.6337813
700	0.5124387	0.9659116	0.5417433	0.4996997	0.4386467	0.0147302	0.3310392	0.3026022	0.1207937	0.3770008	0.2748284	0.0504961	0.0399448	0.4171789	0.8933489	0.0250067	0.3149674	0.5119878	0.4264050	0.5302478
750	0.6260583	0.9873325	0.4983094	0.3918644	0.4137052	0.0169120	0.2884775	0.2505567	0.1576472	0.2716872	0.2309735	0.0455419	0.0399447	0.4801758	0.9350336	0.0220515	0.2698620	0.5087513	0.3242125	0.4671046
800	0.6942704	0.9953778	0.4769393	0.3359146	0.4035166	0.0215428	0.2751063	0.2156035	0.1933647	0.2240060	0.2104493	0.0428713	0.0399447	0.5185176	0.9550028	0.0209048	0.2484562	0.5014999	0.2717319	0.4332804
850	0.7316928	0.9983320	0.4676246	0.3094084	0.3995480	0.0278067	0.2774625	0.1960912	0.2199121	0.2041396	0.2014086	0.0415222	0.0399447	0.5399847	0.9643923	0.0204676	0.2390996	0.4957434	0.2461753	0.4165638
900	0.7510216	0.9994022	0.4638345	0.2975417	0.3980484	0.0338452	0.2851597	0.1861777	0.2364321	0.1962525	0.1975843	0.0408666	0.0399447	0.5513435	0.9687580	0.0203021	0.2352016	0.4921681	0.2341242	0.4087418
950	0.7605815	0.9997867	0.4623575	0.2924294	0.3974931	0.0383849	0.2924764	0.1814192	0.2455483	0.1932153	0.1960133	0.0405562	0.0399447	0.5571163	0.9707720	0.0202398	0.2336287	0.4901972	0.2285652	0.4052233
1000	0.7651575	0.9999241	0.4617981	0.2902876	0.3972902	0.0412474	0.2975856	0.1792229	0.2501766	0.1920695	0.1953821	0.0404118	0.0399447	0.5599642	0.9716957	0.0202164	0.2330084	0.4891866	0.2260416	0.4036870

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7620896	0.8596160	0.2966942	0.2476373	0.4053391	0.0481365	0.2545378	0.1714163	0.2569128	0.1222766	0.1802753	0.0409617	0.0231435	0.6276239	0.9747205	0.0202310	0.1778102	0.4913258	0.1693090	0.4086327
100	0.7126310	0.7172946	0.1837427	0.2547053	0.4452773	0.0700397	0.2178118	0.1719335	0.2661224	0.0695445	0.1829448	0.0449008	0.0094032	0.7017852	0.9707444	0.0204435	0.1552467	0.5107395	0.1650730	0.4455719
150	0.6233785	0.6457244	0.1567056	0.3177642	0.4964353	0.0818807	0.2071379	0.1885287	0.2646282	0.0593189	0.2060730	0.0512388	0.0035449	0.7387306	0.9590922	0.0209141	0.1752659	0.5427695	0.2046676	0.5030487
200	0.5314880	0.6155396	0.1570572	0.3826776	0.5324617	0.0699704	0.2030473	0.2062316	0.2476517	0.0643295	0.2314095	0.0572854	0.0013093	0.7507184	0.9456303	0.0214841	0.2031043	0.5741358	0.2447467	0.5555008
250	0.4606716	0.6037438	0.1612327	0.4267954	0.5501698	0.0529049	0.2011685	0.2185427	0.2258150	0.0703326	0.2497325	0.0616471	0.0004808	0.7521484	0.9348799	0.0219583	0.2232983	0.5976279	0.2715333	0.5918660
300	0.4145867	0.5993135	0.1640725	0.4514820	0.5573368	0.0405595	0.2004097	0.2255915	0.2078395	0.0741080	0.2604705	0.0643113	0.0001762	0.7505645	0.9278882	0.0222682	0.2347258	0.6126081	0.2866691	0.6132785
350	0.3876707	0.5976868	0.1654929	0.4638460	0.5599467	0.0334890	0.2001093	0.2292109	0.1959881	0.0760226	0.2660076	0.0657789	0.0000646	0.7487879	0.9238659	0.0224416	0.2403715	0.6212032	0.2945078	0.6246212
400	0.3730744	0.5970975	0.1661150	0.4696156	0.5608371	0.0298650	0.1999645	0.2309477	0.1891410	0.0768906	0.2686308	0.0665354	0.0000237	0.7475235	0.9217220	0.0225292	0.2429347	0.6257843	0.2983603	0.6302085
450	0.3655724	0.5968857	0.1663681	0.4721802	0.5611274	0.0281172	0.1998770	0.2317444	0.1855159	0.0772579	0.2698021	0.0669085	0.0000087	0.7467627	0.9206344	0.0225705	0.2440346	0.6280981	0.3001895	0.6328208
500	0.3618693	0.5968101	0.1664666	0.4732808	0.5612189	0.0273055	0.1998206	0.2320985	0.1837125	0.0774064	0.2703030	0.0670871	0.0000032	0.7463443	0.9201007	0.0225890	0.2444881	0.6292200	0.3010374	0.6339957
550	0.3728134	0.7371671	0.4129810	0.5630501	0.5433049	0.0255667	0.2625374	0.2250769	0.1786592	0.3122853	0.2924508	0.0654428	0.0168037	0.6533795	0.9125684	0.0223627	0.3356679	0.6252992	0.4656740	0.6251099
600	0.4445846	0.8794790	0.5411984	0.5601622	0.4894796	0.0213269	0.2981112	0.2240243	0.1648274	0.3999540	0.2822039	0.0584874	0.0305424	0.5618387	0.9254717	0.0215784	0.3489945	0.6009223	0.4703841	0.5770040
650	0.5470379	0.9510457	0.5336368	0.4727009	0.4436674	0.0187306	0.2914082	0.2316893	0.1627407	0.3375866	0.2512638	0.0511850	0.0364002	0.5304769	0.9438980	0.0209095	0.3079237	0.5660220	0.3848237	0.5146613
700	0.6349370	0.9812293	0.5023686	0.3911455	0.4178108	0.0191168	0.2780396	0.2221128	0.1779663	0.2685376	0.2254128	0.0461730	0.0386355	0.5309649	0.9569872	0.0205301	0.2717687	0.5355753	0.3127629	0.4655402
750	0.6945954	0.9930247	0.4807452	0.3397622	0.4056683	0.0224525	0.2730201	0.2061419	0.2008489	0.2269358	0.2097983	0.0432804	0.0394640	0.5403031	0.9645640	0.0203463	0.2508309	0.5146142	0.2692099	0.4349007
800	0.7301141	0.9974548	0.4697038	0.3124756	0.4005066	0.0277761	0.2766934	0.1934667	0.2215742	0.2065530	0.2017186	0.0417523	0.0397685	0.5490672	0.9685738	0.0202635	0.2405504	0.5020322	0.2459787	0.4181573
850	0.7495705	0.9990815	0.4647838	0.2992983	0.3984410	0.0333635	0.2842544	0.1856668	0.2361592	0.1975515	0.1979004	0.0409863	0.0398801	0.5550606	0.9705944	0.0202278	0.2359263	0.4951235	0.2343646	0.4097473
900	0.7596305	0.9996708	0.4627532	0.2933067	0.3976461	0.0378540	0.2915582	0.1814411	0.2449422	0.1938140	0.1962008	0.0406155	0.0399210	0.5586201	0.9715817	0.0202127	0.2339567	0.4915595	0.2287863	0.4057614
950	0.7646161	0.9998825	0.4619544	0.2906934	0.3973480	0.0408467	0.2968725	0.1793211	0.2497064	0.1923238	0.1954754	0.0404403	0.0399360	0.5605686	0.9720539	0.0202065	0.2331483	0.4898036	0.2261789	0.4039503
1000	0.7670080	0.9999582	0.4616500	0.2895877	0.3972381	0.0425923	0.3001554	0.1783116	0.2521068	0.1917462	0.1951754	0.0403590	0.0399415	0.5615802	0.9722764	0.0202040	0.2328255	0.4889684	0.2249838	0.4031532

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7583897	0.7947403	0.4793550	0.2293571	0.3134331	0.0504603	0.3147368	0.1068585	0.2580156	0.1555190	0.2013857	0.0413109	0.0399460	0.5667822	0.9700432	0.0126469	0.2066299	0.4928178	0.2514662	0.4116660
100	0.6781675	0.5866477	0.5732933	0.2209187	0.2976092	0.0987913	0.3788888	0.0745556	0.2724781	0.1945480	0.2435567	0.0480714	0.0399452	0.5405581	0.9498185	0.0057506	0.2460293	0.5227773	0.4185586	0.4694896
150	0.5332609	0.4820028	0.6925373	0.2731200	0.3298108	0.1472665	0.4526973	0.0815488	0.2771318	0.2998428	0.3163175	0.0607488	0.0399449	0.4825345	0.9015256	0.0029524	0.3486352	0.5741940	0.6380405	0.5625932
200	0.3908162	0.4378686	0.7784473	0.3238100	0.3617457	0.1451255	0.4999482	0.1048548	0.2656743	0.3836988	0.3880548	0.0746320	0.0399449	0.4211491	0.8393430	0.0024960	0.4475899	0.6261669	0.7903462	0.6488014
250	0.2870424	0.4206216	0.8252292	0.3547864	0.3812701	0.1207256	0.5271555	0.1271921	0.2489231	0.4287690	0.4396848	0.0856907	0.0399450	0.3735433	0.7851605	0.0029163	0.5128775	0.6659826	0.8732832	0.7087279
300	0.2228196	0.4141440	0.8470836	0.3705196	0.3909639	0.0986761	0.5422620	0.1423693	0.2351907	0.4490821	0.4702425	0.0928953	0.0399450	0.3424169	0.7479994	0.0034338	0.5481332	0.6917747	0.9144057	0.7439462
350	0.1868249	0.4117655	0.8564071	0.3777964	0.3952481	0.0846485	0.5501032	0.1510846	0.2263970	0.4574485	0.4861612	0.0970293	0.0399450	0.3241089	0.7259365	0.0037988	0.5650577	0.7067386	0.9339249	0.7625453
400	0.1679403	0.4109038	0.8601628	0.3809834	0.3970108	0.0769953	0.5538714	0.1556261	0.2214952	0.4607251	0.4937647	0.0992167	0.0399451	0.3140757	0.7139491	0.0040065	0.5725966	0.7147788	0.9429584	0.7716799
450	0.1584886	0.4105942	0.8616191	0.3823309	0.3977033	0.0731613	0.5555584	0.1578479	0.2189939	0.4619702	0.4971810	0.1003144	0.0399451	0.3088440	0.7077930	0.0041116	0.5757890	0.7188641	0.9470683	0.7759398
500	0.1539221	0.4104836	0.8621691	0.3828867	0.3979671	0.0713423	0.5562687	0.1588874	0.2177930	0.4624343	0.4986491	0.1008458	0.0399451	0.3062130	0.7047472	0.0041610	0.5770932	0.7208541	0.9489148	0.7778517
550	0.1666622	0.6157039	0.8407662	0.5693391	0.5139960	0.0612018	0.5382588	0.4133487	0.2075512	0.6353431	0.4792937	0.0959365	0.0399450	0.2966922	0.7302810	0.0130830	0.6052151	0.7137819	0.9248574	0.7632368
600	0.2672383	0.8237825	0.7351042	0.6429130	0.5108450	0.0388037	0.4581016	0.5019526	0.1733373	0.6323437	0.3959059	0.0781025	0.0399448	0.3286604	0.8164632	0.0183763	0.5092193	0.6713858	0.7578214	0.6832632
650	0.4231402	0.9284224	0.6145003	0.5483568	0.4610320	0.0249311	0.3698771	0.4358356	0.1531225	0.4656141	0.3088820	0.0616879	0.0399447	0.3938639	0.8884504	0.0198465	0.3851021	0.6127907	0.5413540	0.5807269
700	0.5600668	0.9725548	0.5345337	0.4373685	0.4265318	0.0198426	0.3108869	0.3341754	0.1605312	0.3272747	0.2517723	0.0513780	0.0399447	0.4563813	0.9303960	0.0201770	0.3050730	0.5630487	0.3904088	0.5014074
750	0.6533496	0.9898012	0.4931607	0.3635464	0.4094114	0.0204803	0.2829147	0.2599557	0.1842437	0.2513068	0.2211571	0.0457651	0.0399447	0.5015175	0.9521118	0.0202285	0.2644136	0.5294793	0.3060021	0.4527735
800	0.7087604	0.9962786	0.4744009	0.3236443	0.4019984	0.0247726	0.2765041	0.2177685	0.2096158	0.2161125	0.2064311	0.0429127	0.0399447	0.5295934	0.9628109	0.0202242	0.2459192	0.5096201	0.2629743	0.4265653
850	0.7389947	0.9986570	0.4665352	0.3042588	0.3990119	0.0305502	0.2809888	0.1963004	0.2288971	0.2011802	0.1998052	0.0415204	0.0399447	0.5455362	0.9679464	0.0202147	0.2380074	0.4988329	0.2420854	0.4135438
900	0.7545639	0.9995187	0.4633990	0.2954291	0.3978592	0.0358099	0.2883709	0.1860052	0.2410040	0.1951640	0.1969559	0.0408587	0.0399447	0.5540544	0.9703710	0.0202084	0.2347523	0.4933134	0.2322514	0.4074240
950	0.7622509	0.9998282	0.4621904	0.2915775	0.3974263	0.0395906	0.2946619	0.1812535	0.2477323	0.1928195	0.1957703	0.0405502	0.0399447	0.5584140	0.9715025	0.0202051	0.2334493	0.4906113	0.2277198	0.4046615
1000	0.7659265	0.9999389	0.4617357	0.2899486	0.3972666	0.0419053	0.2988563	0.1791209	0.2511718	0.1919266	0.1952892	0.0404083	0.0399447	0.5605758	0.9720260	0.0202035	0.2329383	0.4893325	0.2256640	0.4034517

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7630559	1.0000000	0.3264552	0.2888238	0.3788562	0.0443489	0.2801906	0.1689168	0.2541738	0.1913974	0.1949765	0.0350664	0.0231435	0.5625332	0.9724484	0.0202042	0.2326212	0.4882779	0.2240197	0.4025684
100	0.7553464	1.0000000	0.2235420	0.2888231	0.3704850	0.0443538	0.2554033	0.1509872	0.2541787	0.1913974	0.1949761	0.0303313	0.0094032	0.5625442	0.9724594	0.0202030	0.2326211	0.4882732	0.2240154	0.4025670
150	0.7503168	1.0000000	0.1866156	0.2888228	0.3727847	0.0443557	0.2425524	0.1411731	0.2541805	0.1913974	0.1949760	0.0280043	0.0035449	0.5625491	0.9724643	0.0202026	0.2326210	0.4882713	0.2240136	0.4025664
200	0.7475946	1.0000000	0.1757067	0.2888228	0.3774022	0.0443564	0.2370430	0.1369793	0.2541812	0.1913974	0.1949759	0.0269589	0.0013093	0.5625513	0.9724665	0.0202024	0.2326210	0.4882706	0.2240128	0.4025662
250	0.7462465	1.0000000	0.1727642	0.2888227	0.3804451	0.0443567	0.2348845	0.1352734	0.2541814	0.1913974	0.1949759	0.0264983	0.0004807	0.5625523	0.9724675	0.0202024	0.2326210	0.4882703	0.2240124	0.4025662
300	0.7456127	1.0000000	0.1720114	0.2888227	0.3818306	0.0443568	0.2340822	0.1345904	0.2541815	0.1913974	0.1949759	0.0262964	0.0001762	0.5625527	0.9724679	0.0202023	0.2326210	0.4882702	0.2240123	0.4025661
350	0.7453247	1.0000000	0.1718252	0.2888227	0.3823511	0.0443568	0.2337942	0.1343192	0.2541816	0.1913974	0.1949759	0.0262079	0.0000646	0.5625529	0.9724681	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
400	0.7451970	1.0000000	0.1717803	0.2888227	0.3825257	0.0443568	0.2336932	0.1342120	0.2541816	0.1913974	0.1949759	0.0261691	0.0000237	0.5625530	0.9724682	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
450	0.7451413	1.0000000	0.1717696	0.2888227	0.3825803	0.0443568	0.2336585	0.1341697	0.2541816	0.1913974	0.1949759	0.0261522	0.0000087	0.5625530	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
500	0.7451174	1.0000000	0.1717671	0.2888227	0.3825965	0.0443568	0.2336467	0.1341531	0.2541816	0.1913974	0.1949759	0.0261447	0.0000032	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
550	0.7510862	1.0000000	0.3067827	0.2888227	0.3962278	0.0443568	0.2571747	0.1348175	0.2541816	0.1913974	0.1949759	0.0313805	0.0168036	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
600	0.7588009	1.0000000	0.4096957	0.2888227	0.3985431	0.0443568	0.2819740	0.1419191	0.2541816	0.1913974	0.1949759	0.0361062	0.0305424	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
650	0.7638326	1.0000000	0.4466220	0.2888227	0.3978810	0.0443568	0.2948296	0.1550799	0.2541816	0.1913974	0.1949759	0.0384289	0.0364002	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
700	0.7665556	1.0000000	0.4575309	0.2888227	0.3974371	0.0443568	0.3003408	0.1659771	0.2541816	0.1913974	0.1949759	0.0394725	0.0386355	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
750	0.7679041	1.0000000	0.4604734	0.2888227	0.3972619	0.0443568	0.3025000	0.1722248	0.2541816	0.1913974	0.1949759	0.0399323	0.0394640	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
800	0.7685380	1.0000000	0.4612263	0.2888227	0.3972024	0.0443568	0.3033025	0.1752317	0.2541816	0.1913974	0.1949759	0.0401339	0.0397685	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
850	0.7688260	1.0000000	0.4614124	0.2888227	0.3971836	0.0443568	0.3035907	0.1765548	0.2541816	0.1913974	0.1949759	0.0402222	0.0398801	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
900	0.7689538	1.0000000	0.4614573	0.2888227	0.3971780	0.0443568	0.3036917	0.1771093	0.2541816	0.1913974	0.1949759	0.0402609	0.0399210	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
950	0.7690095	1.0000000	0.4614680	0.2888227	0.3971763	0.0443568	0.3037264	0.1773353	0.2541816	0.1913974	0.1949759	0.0402779	0.0399360	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661
1000	0.7690334	1.0000000	0.4614705	0.2888227	0.3971759	0.0443568	0.3037382	0.1774260	0.2541816	0.1913974	0.1949759	0.0402853	0.0399415	0.5625531	0.9724683	0.0202023	0.2326210	0.4882701	0.2240122	0.4025661

0	0.7690122	1.0000000	0.4614713	0.2888259	0.3971757	0.0443361	0.3036893	0.1775033	0.2541609	0.1913976	0.1949777	0.0403240	0.0399484	0.5625084	0.9724241	0.0202075	0.2326217	0.4882894	0.2240297	0.4025721
50	0.7599784	0.8219089	0.4768538	0.3063906	0.4071736	0.0420262	0.2216714	0.1312575	0.1484252	0.2093790	0.2004488	0.0411606	0.0399460	0.5569005	0.9772620	0.0126154	0.2429103	0.4921862	0.1406993	0.4103773
100	0.6931361	0.6413600	0.5568824	0.4215818	0.4550781	0.0386673	0.1386950	0.1228589	0.0580537	0.3386961	0.2352237	0.0466297	0.0399452	0.5201484	0.9758613	0.0055916	0.3076214	0.5175918	0.0931722	0.4591527
150	0.5714361	0.5505661	0.6587702	0.5949243	0.5143035	0.0286027	0.1003743	0.1563269	0.0201317	0.5456661	0.2927731	0.0561915	0.0399449	0.4583836	0.9642367	0.0024014	0.4113822	0.5604643	0.0877085	0.5367091
200	0.4482403	0.5122737	0.7333594	0.7346706	0.5579247	0.0183561	0.0883846	0.2086974	0.0066481	0.7113666	0.3476664	0.0660075	0.0399448	0.3971952	0.9484535	0.0012502	0.5042063	0.6032190	0.0928578	0.6082974
250	0.3555588	0.4973095	0.7747983	0.8184983	0.5824628	0.0119382	0.0866199	0.2563638	0.0021599	0.8059672	0.3863138	0.0734675	0.0399448	0.3508500	0.9348294	0.0009173	0.5647117	0.6356611	0.0977547	0.6581605
300	0.2965767	0.4916893	0.7945136	0.8616758	0.5942364	0.0086756	0.0875023	0.2892485	0.0007110	0.8514135	0.4088689	0.0781811	0.0399448	0.3208556	0.9255824	0.0008533	0.5974805	0.6565382	0.1007894	0.6875662
350	0.2627582	0.4896256	0.8030479	0.8820565	0.5993527	0.0071730	0.0885281	0.3085677	0.0002502	0.8712398	0.4205125	0.0808339	0.0399448	0.3033012	0.9201297	0.0008576	0.6133018	0.6685946	0.1024222	0.7031482
