"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
200	0.3834801	0.5044567	0.8603163	0.8127041	0.5153692	0.0219373	0.1130971	0.2394326	0.0017567	0.8123205	0.3967181	0.0823593	0.0203864	0.3319050	0.9353964	0.0010990	0.5823953	0.5994866	0.1129286	0.5974952
250	0.2982826	0.4746147	0.7495019	0.8296617	0.5685188	0.0126448	0.0874249	0.2328866	0.0002078	0.8061169	0.4158214	0.0653895	0.0424435	0.2993509	0.9446237	0.0000625	0.5426875	0.6135387	0.1102017	0.7865609
300	0.2600339	0.4851072	0.7334400	0.8952818	0.5445205	0.0065830	0.0631460	0.2361680	0.0000000	0.7966008	0.3775448	0.0743994	0.0462752	0.3152444	0.9221374	0.0000562	0.6317387	0.6855391	0.1037292	0.7505778
350	0.2582536	0.4950387	0.7834423	0.9981021	0.6038992	0.0026602	0.0877801	0.3138477	0.0000000	0.8932676	0.4055610	0.0907245	0.0382000	0.3236873	0.9222056	0.0009575	0.6481804	0.6832807	0.1267046	0.7642829
400	0.2664300	0.5245649	0.7901420	0.8494558	0.6076561	0.0076039	0.0975184	0.3170676	0.0000066	0.8556631	0.4774658	0.1011579	0.0295845	0.3144196	0.8116410	0.0016707	0.6383449	0.7186583	0.1235591	0.6831318
450	0.2637198	0.5349320	0.6922797	0.8139239	0.5909694	0.0052212	0.0662484	0.2902885	0.0005629	0.8776605	0.4171756	0.0973747	0.0455191	0.3580064	0.9500577	0.0016430	0.5243121	0.7028571	0.1075232	0.7161839
500	0.2345787	0.4959384	0.7562188	0.8869801	0.5989646	0.0077960	0.0754672	0.2507904	0.0011879	0.8662679	0.4673162	0.0627689	0.0602302	0.3218739	0.8287001	0.0031167	0.6008353	0.6763372	0.0967378	0.6650792
550	0.3049905	0.7598455	0.8240899	0.7180881	0.5621256	0.0123374	0.2783226	0.3981774	0.0540741	0.7867224	0.4001124	0.0660837	0.0466637	0.3387605	0.8607382	0.0178307	0.5325596	0.6339517	0.5237141	0.6317584
600	0.4818599	0.9379446	0.6611445	0.5431808	0.4602438	0.0154139	0.2555297	0.4084537	0.0959535	0.4856058	0.2399720	0.0474110	0.0441136	0.4567649	0.9924580	0.0087920	0.3429068	0.6123407	0.4412445	0.5281246
650	0.5710430	0.9645219	0.5384279	0.3551902	0.4483661	0.0242657	0.2362363	0.3575890	0.1422989	0.2888521	0.2198816	0.0236643	0.0566410	0.5004820	0.9101628	0.0054665	0.2778207	0.5771537	0.3384401	0.4419917
700	0.6210769	0.9621787	0.5546793	0.3466336	0.4422251	0.0297572	0.2158438	0.2936269	0.1652685	0.2461018	0.1927785	0.0399311	0.0562608	0.5283767	1.0127842	0.0116272	0.2707730	0.5396511	0.2829845	0.4108629
750	0.6410407	0.9879529	0.5289567	0.3747957	0.4070657	0.0332475	0.2773588	0.2319814	0.2306030	0.2475368	0.2104908	0.0458113	0.0534575	0.5002243	1.0067776	0.0244137	0.2862416	0.4844744	0.2937447	0.4148105
800	0.7492075	0.9662122	0.4848213	0.3876556	0.3993659	0.0207767	0.2949856	0.2327745	0.1961725	0.2276247	0.2145105	0.0448102	0.0496933	0.5415513	0.9713533	0.0278986	0.2478607	0.4600856	0.2357690	0.4424025
850	0.8256759	0.9784855	0.4105687	0.2728196	0.4026730	0.0279045	0.3272383	0.2209706	0.1908042	0.1929961	0.1755989	0.0482154	0.0421574	0.5818771	0.9807994	0.0250363	0.2648471	0.4322932	0.2107734	0.4477906
900	0.8654288	1.0133411	0.4359202	0.2592183	0.4178115	0.0375724	0.3492978	0.1882007	0.2210398	0.1680893	0.1592453	0.0389295	0.0322964	0.6709628	1.0501100	0.0277005	0.2247741	0.4813998	0.1860567	0.4281298
950	0.8315275	1.0524789	0.4092728	0.2110226	0.3498401	0.0619510	0.3124404	0.1568462	0.2575055	0.1626551	0.1653445	0.0306168	0.0330658	0.5813536	0.9456982	0.0217607	0.1919401	0.4299503	0.1366955	0.4081446
1000	0.7752738	0.9665725	0.4060563	0.2912292	0.3595589	0.0819774	0.3140941	0.1685213	0.2691318	0.1975029	0.2120106	0.0545586	0.0505165	0.5236492	0.9292980	0.0142946	0.2206355	0.4462978	0.1518301	0.4435905

0	0.8053952	1.0430033	0.5027263	0.2848109	0.4076368	0.0596438	0.3139982	0.1678955	0.2677928	0.1726433	0.2185841	0.0346736	0.0329177	0.5984516	0.9806326	0.0255934	0.2377669	0.4847804	0.2140663	0.4079076
50	0.8891707	1.0732098	0.4312295	0.2793288	0.3617643	0.0190101	0.1250575	0.1584555	0.2859312	0.1376475	0.1864419	0.0199397	0.0413455	0.7940032	0.9611552	0.0172215	0.1371164	0.4809158	0.0841815	0.4037252
100	0.9021434	1.0330733	0.3592321	0.2461770	0.3822599	0.0147930	0.0769616	0.1654112	0.2497677	0.1162843	0.1868491	0.0149601	0.0486781	0.8979466	0.9555120	0.0381740	0.1017299	0.5196652	0.0615730	0.4076380
150	0.8868041	1.0429598	0.3843072	0.2820555	0.4012555	0.0079829	0.0534794	0.1517193	0.2480485	0.1545181	0.2021776	0.0159497	0.0431564	0.8262692	1.0505128	0.0291193	0.1024813	0.5206012	0.0333443	0.4152473
200	0.8802259	1.0106151	0.3329150	0.2617866	0.3646028	0.0064555	0.0391236	0.1418342	0.2598813	0.1495965	0.1913910	0.0234470	0.0397787	0.8935124	1.0286385	0.0247195	0.0952101	0.4563457	0.0181365	0.4286279
250	0.8028260	0.9711883	0.3806921	0.2533591	0.4455235	0.0116967	0.0500246	0.1343421	0.2306759	0.1285885	0.2116501	0.0193379	0.0226067	0.8543623	1.0548697	0.0104557	0.1045477	0.4662674	0.0096260	0.4580877
300	0.9238412	1.0063012	0.3746811	0.2264101	0.3254308	0.0212022	0.0645753	0.1139797	0.2666997	0.1511846	0.1280803	0.0244222	0.0325640	0.7624172	1.0760910	0.0088635	0.0886962	0.3965637	0.0174112	0.3843451
350	0.8469359	1.0526669	0.3964412	0.2782984	0.3372206	0.0343965	0.0501374	0.1389349	0.2713384	0.1630212	0.1587174	0.0290095	0.0383463	0.7605015	0.9971242	0.0285590	0.1083042	0.4067000	0.0226685	0.3917353
400	0.8520925	1.0219074	0.3515184	0.2597540	0.3504385	0.0467180	0.0503019	0.1104073	0.3199529	0.1528964	0.1658655	0.0213309	0.0377327	0.8073719	0.9477117	0.0236700	0.0985598	0.4364884	0.0268752	0.3704352
450	0.7669317	1.0837199	0.3224190	0.1735659	0.3755262	0.0288668	0.0600138	0.1510200	0.2589262	0.1808083	0.1643531	0.0198214	0.0418106	0.7634398	1.0199632	0.0132333	0.1295973	0.4864470	0.0330391	0.4137737
500	0.8448067	0.9982967	0.3597373	0.2340990	0.3731683	0.0239031	0.0568038	0.1202971	0.2883202	0.1583323	0.1700153	0.0197549	0.0478124	0.7670979	0.8990422	0.0248098	0.1050789	0.4781450	0.0320192	0.3921781
550	0.7991567	0.9256384	0.5059268	0.2754104	0.3664068	0.0764353	0.2384544	0.1225471	0.3075149	0.2032191	0.1831650	0.0256073	0.0432067	0.6129779	0.9413172	0.0143473	0.1581921	0.4570790	0.1629820	0.3657397
600	0.7187372	0.9797193	0.4722202	0.3162045	0.3888327	0.1227025	0.3449201	0.1690057	0.2788273	0.2048512	0.2261084	0.0414891	0.0267045	0.5588373	0.9750324	0.0145419	0.1982410	0.4526539	0.1852892	0.3989042
650	0.7388096	0.9593467	0.4832312	0.2514571	0.3833470	0.0680125	0.3353976	0.1922480	0.2495489	0.2402131	0.2017369	0.0345615	0.0232450	0.4825377	0.9623692	0.0135828	0.2222525	0.5058977	0.2509347	0.4059884
700	0.6567148	0.8847374	0.6041128	0.3891987	0.3645736	0.0384382	0.3131900	0.1851799	0.2954022	0.2623871	0.2355856	0.0396213	0.0310028	0.4747878	0.9786680	0.0218381	0.2395124	0.5107012	0.2864902	0.4513468
750	0.7154867	0.9419126	0.4521975	0.3707640	0.3630250	0.0286813	0.3410248	0.2341916	0.2711399	0.2260640	0.2458217	0.0532802	0.0335363	0.3831057	0.9745445	0.0246885	0.2395656	0.5259698	0.3299197	0.3844704
800	0.8346192	0.9451087	0.4894314	0.3353741	0.4092957	0.0235634	0.2561030	0.2477306	0.2077452	0.2154072	0.2061651	0.0382907	0.0432908	0.4951200	0.9892971	0.0196981	0.2322941	0.4887215	0.2145630	0.4220901
850	0.7441501	0.9942029	0.4565814	0.3492728	0.3978800	0.0173519	0.2856985	0.2046489	0.2281222	0.1893529	0.1871028	0.0324199	0.0459503	0.5123607	0.9831670	0.0182620	0.2297020	0.5466934	0.2439230	0.4480757
900	0.7281980	0.8948475	0.4756284	0.2755870	0.3401527	0.0342374	0.2814378	0.1837058	0.2785794	0.2096166	0.1734783	0.0394794	0.0290876	0.5931725	1.0067522	0.0123909	0.3172199	0.5438989	0.2125242	0.4482560
950	0.7763430	0.9971286	0.4288576	0.3082371	0.4172783	0.0397193	0.2510244	0.2067583	0.2484025	0.2072462	0.2069931	0.0367031	0.0205716	0.5497949	1.0244828	0.0221212	0.2474418	0.4993666	0.2075180	0.3979856
1000	0.7604759	0.9884365	0.4941473	0.3601848	0.4232954	0.0358053	0.2709047	0.2087643	0.2530386	0.2228425	0.2067746	0.0498006	0.0353221	0.5517343	1.0030875	0.0151676	0.2385666	0.5173415	0.2651630	0.4460835

0	0.8053952	1.0430033	0.5027263	0.2848109	0.4076368	0.0596438	0.3139982	0.1678955	0.2677928	0.1726433	0.2185841	0.0346736	0.0329177	0.5984516	0.9806326	0.0255934	0.2377669	0.4847804	0.2140663	0.4079076
50	0.9027109	0.8950174	0.4404459	0.2825082	0.3797361	0.0556376	0.3100901	0.0655456	0.2678069	0.1242902	0.1445636	0.0376031	0.0364053	0.7587325	0.9467716	0.0167623	0.2282539	0.5044790	0.1422029	0.3092426
100	0.9423374	0.8001072	0.4855472	0.3180775	0.4065072	0.0672903	0.3269986	0.0407832	0.2702481	0.1351652	0.1470466	0.0377861	0.0359677	0.7722548	0.9994917	0.0132932	0.2028998	0.5143163	0.1842248	0.2680819
150	1.0590062	0.8783609	0.5477613	0.3970051	0.4430731	0.0467513	0.2948159	0.0369811	0.2948502	0.1851803	0.1687063	0.0674337	0.0214087	0.8205534	0.9785816	0.0214500	0.3157102	0.5446413	0.2314453	0.3043038
200	1.0280154	0.9475097	0.5391560	0.3662098	0.4321734	0.0201246	0.2585961	0.0405090	0.2221316	0.1660186	0.1758245	0.0473918	0.0410561	0.7469767	0.9886185	0.0195354	0.3097103	0.5396846	0.2488032	0.2654143
250	1.0973912	0.8924042	0.5131416	0.3166272	0.3979267	0.0155387	0.2661431	0.0219364	0.2254241	0.1668703	0.1851642	0.0517029	0.0384972	0.9237080	0.9856248	0.0201766	0.3528117	0.5233946	0.2492765	0.3217586
300	1.0723858	0.8878409	0.5447785	0.3428566	0.4416736	0.0179764	0.3082958	0.0225702	0.2376980	0.1644622	0.1867135	0.0503858	0.0472344	0.8810982	0.9057706	0.0136156	0.2989667	0.5996814	0.2686122	0.3104299
350	1.0276436	0.8895241	0.4998748	0.3253641	0.4181271	0.0417145	0.3269845	0.0224643	0.2473160	0.1638313	0.1274847	0.0305608	0.0537982	0.8512910	0.9453862	0.0406437	0.2420778	0.5845310	0.2273422	0.2722777
400	1.0378138	0.8334589	0.5046830	0.2627742	0.3970645	0.0465344	0.3327475	0.0272838	0.2505336	0.1463055	0.1611860	0.0523850	0.0400220	0.8356689	0.9544398	0.0224566	0.2449544	0.5683564	0.2079824	0.2965821
450	0.9410828	0.8464698	0.5084086	0.3298974	0.4576956	0.0381526	0.3241300	0.0270544	0.2155080	0.1569867	0.1360900	0.0545930	0.0456368	0.9175852	0.9571582	0.0274645	0.2636273	0.5340606	0.1967300	0.2705217
500	1.0386752	0.8695088	0.5495480	0.2838961	0.4124768	0.0409906	0.3166122	0.0419300	0.2330397	0.1923857	0.1529666	0.0424912	0.0499636	0.8920030	0.9679633	0.0382547	0.2528803	0.4839941	0.2179278	0.2593585
550	0.8942791	0.9374041	0.4960938	0.3433492	0.4384413	0.0547991	0.3518335	0.1589433	0.2446591	0.2511003	0.1660754	0.0539526	0.0435985	0.6199155	0.8497665	0.0176123	0.2349296	0.5416247	0.2453665	0.3666978
600	0.6880917	0.9841686	0.4404368	0.3514943	0.4033001	0.0361134	0.2843171	0.1915571	0.2165122	0.2590196	0.1785956	0.0526955	0.0473207	0.5640522	1.0442236	0.0163887	0.2270139	0.5133758	0.2375530	0.4495011
650	0.8513804	1.0205490	0.4588762	0.2342217	0.3903554	0.0354076	0.2679919	0.1496555	0.2311859	0.2013249	0.1440013	0.0341938	0.0324616	0.5532664	0.9329978	0.0156978	0.2175477	0.4872351	0.1778055	0.3880638
700	0.7920989	0.9750493	0.4999612	0.3057286	0.4173610	0.0326588	0.3446340	0.2149555	0.2569766	0.1812401	0.1508641	0.0368324	0.0190987	0.5453557	0.9564934	0.0091779	0.2227677	0.4833031	0.2128650	0.3697229
750	0.8072241	1.0046140	0.4633650	0.3250512	0.4348585	0.0291031	0.3100637	0.2156943	0.2591112	0.1410790	0.1431540	0.0304148	0.0185991	0.5838329	0.9404933	0.0179750	0.1837689	0.4344760	0.1801145	0.4028881
800	0.8099211	1.0355654	0.4480824	0.3025774	0.4518295	0.0424054	0.3285449	0.1644240	0.2834171	0.1782544	0.2038974	0.0361078	0.0274809	0.5534028	0.9623748	0.0257028	0.2089939	0.4357267	0.2148689	0.4399869
850	0.7854924	1.0723259	0.4566822	0.2301550	0.3774031	0.0524560	0.3656837	0.1522568	0.2749155	0.1326980	0.2255832	0.0453304	0.0434885	0.5505825	0.9558824	0.0229680	0.2185171	0.4498772	0.2289693	0.3981821
900	0.8740775	1.1148423	0.4353464	0.2002694	0.3320510	0.0606608	0.3226990	0.1387243	0.2844517	0.1268642	0.1849561	0.0326474	0.0379885	0.5857901	0.9425372	0.0306239	0.1761155	0.3974378	0.1996897	0.3876951
950	0.7747476	1.0442238	0.4089541	0.1915018	0.3425055	0.0968936	0.3660090	0.1004970	0.2981309	0.1235382	0.1818182	0.0477425	0.0423130	0.5970057	0.9241585	0.0183748	0.1963960	0.4495412	0.1931356	0.3733656
1000	0.8006762	0.9586443	0.3943882	0.2207474	0.4102363	0.0920410	0.3329288	0.1021136	0.3122397	0.1545562	0.1637253	0.0406309	0.0455710	0.7095621	1.0805040	0.0105827	0.1592244	0.5054271	0.2046215	0.3337058

0	0.8053952	1.0430033	0.5027263	0.2848109	0.4076368	0.0596438	0.3139982	0.1678955	0.2677928	0.1726433	0.2185841	0.0346736	0.0329177	0.5984516	0.9806326	0.0255934	0.2377669	0.4847804	0.2140663	0.4079076
50	0.6842784	1.0304962	0.4232396	0.3155890	0.4071336	0.0482077	0.2814680	0.2252195	0.2585782	0.1670799	0.0647391	0.0589202	0.0274458	0.5870413	0.9237589	0.0270590	0.1248834	0.5298808	0.2047831	0.4415128
100	0.7199258	1.0411666	0.4791480	0.2430193	0.3929910	0.0364132	0.2800263	0.2099198	0.2674156	0.1852123	0.0184405	0.0670149	0.0128772	0.5703724	0.9478986	0.0224206	0.1023774	0.5120402	0.2132315	0.4073877
150	0.7424212	0.9934159	0.5063357	0.2449205	0.4044240	0.0368694	0.2773031	0.2195902	0.2233793	0.1859589	0.0115714	0.0399518	0.0037773	0.5511656	1.0355224	0.0369788	0.0663813	0.4670465	0.1768301	0.4212515
200	0.7539691	0.9259694	0.4750347	0.2756816	0.3702321	0.0354834	0.3029516	0.2403809	0.2326490	0.1822480	0.0275928	0.0421542	0.0009518	0.6203338	0.9730455	0.0218237	0.0566485	0.4747151	0.1385313	0.4173094
250	0.7232588	0.9711648	0.5449174	0.3850556	0.3688617	0.0280099	0.2926632	0.1691617	0.2478970	0.2758579	0.0132481	0.0462051	0.0002760	0.5704305	0.8630478	0.0190701	0.0463712	0.4702753	0.2210404	0.4422201
300	0.7526086	0.9541208	0.5795383	0.3599384	0.3614212	0.0183656	0.3166484	0.1986749	0.2399467	0.2290343	0.0148451	0.0358636	0.0000013	0.5270000	0.9456312	0.0282717	0.0580622	0.4827034	0.2695059	0.4541072
350	0.6953056	0.9570372	0.5753330	0.4077645	0.4166131	0.0020442	0.2685766	0.2275846	0.2038869	0.2267257	0.0338758	0.0558544	0.0008043	0.4911852	0.9519618	0.0217340	0.0649235	0.4914205	0.3530770	0.4772815
400	0.6995071	0.9936841	0.5083363	0.3486404	0.4159087	0.0147420	0.2738716	0.2312602	0.1965928	0.2436952	0.0242402	0.0589428	0.0000071	0.4918743	1.0568633	0.0183186	0.0549252	0.5078642	0.2934680	0.4297217
450	0.7217828	0.9379604	0.5458296	0.3048177	0.3535085	0.0128424	0.2749833	0.2030734	0.1813064	0.2254368	0.0194515	0.0413368	0.0000155	0.5070517	0.9020692	0.0253197	0.0626447	0.5428272	0.2443473	0.4308965
500	0.7370822	0.9352953	0.5165173	0.4050933	0.4073820	0.0105266	0.3206648	0.2014895	0.1996695	0.3089344	0.0197504	0.0271669	0.0000037	0.4773162	1.0502749	0.0108458	0.0694913	0.5294319	0.2845324	0.4960965
550	0.7683695	0.9789217	0.5181024	0.3437434	0.4126157	0.0270894	0.2757906	0.2154019	0.1771326	0.2789492	0.1866710	0.0387977	0.0278723	0.5463261	0.9706610	0.0237026	0.2087429	0.5873511	0.2516894	0.4238312
600	0.6701291	0.9710250	0.4785459	0.3204174	0.4240016	0.0376529	0.2817449	0.2435858	0.2030883	0.2375056	0.1672860	0.0330224	0.0276180	0.5085514	1.0100567	0.0214666	0.2674515	0.5539246	0.2222826	0.3857557
650	0.7331298	0.9619595	0.5278745	0.3014032	0.4195919	0.0395988	0.3138263	0.2309293	0.2272816	0.1900972	0.2013122	0.0369901	0.0389572	0.5422377	1.0714228	0.0214751	0.2451643	0.5211651	0.1996711	0.4005483
700	0.6926585	0.9180859	0.5280276	0.3133628	0.4061117	0.0197903	0.2969975	0.2236276	0.2326029	0.1957568	0.2008791	0.0372195	0.0366819	0.5924814	1.0430434	0.0242681	0.2573885	0.5231499	0.2756002	0.4355075
750	0.8447620	0.9841213	0.4632234	0.2749807	0.4255984	0.0145137	0.2976898	0.2312956	0.2301216	0.2541015	0.2107414	0.0541531	0.0406251	0.6154940	1.0516676	0.0212839	0.2499472	0.5295341	0.2702630	0.4122854
800	0.8165904	1.0109798	0.5054802	0.2215119	0.4053060	0.0286109	0.2682006	0.1880039	0.2438318	0.2384888	0.1902290	0.0417200	0.0353457	0.4929127	1.0147411	0.0164473	0.2564216	0.5310734	0.2627562	0.4292449
850	0.7279686	0.9999376	0.4757512	0.2808490	0.4189749	0.0589383	0.3090367	0.1648056	0.2549777	0.2580277	0.1958286	0.0365168	0.0422543	0.5625750	0.9453008	0.0153545	0.2822888	0.4845120	0.2367234	0.3675976
900	0.7231663	1.0163473	0.4727085	0.3429665	0.4263066	0.0533725	0.2959625	0.1905728	0.2729222	0.2012830	0.1777303	0.0346348	0.0371833	0.5695730	0.8999811	0.0235518	0.2825436	0.4295765	0.2614542	0.4351843
950	0.7431642	1.0667426	0.4755100	0.2622422	0.4184342	0.0509389	0.2853284	0.2077048	0.2718629	0.2283938	0.1710275	0.0444512	0.0380063	0.5369187	0.9919666	0.0206683	0.2536410	0.4466884	0.2236525	0.4061740
1000	0.8012094	1.0467888	0.4104666	0.2567901	0.3528207	0.0274694	0.2956023	0.1647187	0.2610839	0.2009715	0.1761964	0.0316163	0.0331538	0.5271842	0.9176475	0.0306695	0.2118069	0.4583022	0.1952063	0.4011697

0	0.8053952	1.0430033	0.5027263	0.2848109	0.4076368	0.0596438	0.3139982	0.1678955	0.2677928	0.1726433	0.2185841	0.0346736	0.0329177	0.5984516	0.9806326	0.0255934	0.2377669	0.4847804	0.2140663	0.4079076
50	0.7091630	0.4692652	0.2823689	0.3283381	0.1904610	0.0289271	0.3459255	0.1701875	0.2866554	0.2874288	0.1948644	0.0311689	0.0311761	0.5170946	1.0093275	0.0071893	0.2269976	0.5139986	0.2321213	0.2234984
100	0.4262009	0.2420256	0.3895656	0.7365674	0.1731172	0.0176921	0.4505093	0.2223338	0.2786324	0.6817312	0.3219434	0.0467629	0.0419878	0.4218197	0.8168053	0.0046629	0.4103181	0.5606829	0.5211926	0.2960039
150	0.2046337	0.1823816	0.4265403	0.9107916	0.1906191	0.0160646	0.5792913	0.3992773	0.1513144	0.9284207	0.5251300	0.1466023	0.0419635	0.2207453	0.7138347	0.0245495	0.6607300	0.7425739	0.8726897	0.3783219
200	0.0861728	0.1422653	0.4511885	0.9431079	0.2106696	0.0021160	0.7309068	0.5656305	0.2381022	0.9095694	0.7661232	0.2371602	0.0436253	0.1443263	0.6049841	0.0838745	0.8777443	0.8000989	0.9937941	0.4257476
250	0.0574994	0.1509720	0.4757386	0.9167665	0.2126979	0.0017270	0.8997136	0.7476856	0.3969879	1.0327634	0.8381234	0.3688929	0.0475005	0.1155355	0.5436466	0.1111064	0.9180860	0.8722353	1.0401499	0.4182840
300	0.0579675	0.1297593	0.4658320	1.0476278	0.2915367	0.0056264	0.8405778	0.7533506	0.4976323	0.9814330	0.8503376	0.3673932	0.0596826	0.1048397	0.5213162	0.0946883	0.9650565	0.8268208	0.9645174	0.4920533
350	0.0529889	0.1282022	0.4238568	0.9787288	0.2289692	0.0057005	0.8923061	0.7955610	0.5161572	0.9723453	0.9039650	0.3505546	0.0532827	0.0492185	0.5454768	0.1008972	0.9980287	0.8357981	0.9292195	0.4748184
400	0.0513976	0.1276952	0.4005091	1.0326707	0.2674251	0.0086167	0.9045561	0.8118708	0.5010596	0.9360478	0.9210869	0.3049248	0.0572827	0.0509767	0.5110701	0.1122831	1.0056206	0.8668740	1.0215365	0.4887553
450	0.0337833	0.1536123	0.3886686	1.0209201	0.2299389	0.0094861	0.8439813	0.7413912	0.4675471	1.0893408	0.8305594	0.3195271	0.0513207	0.0651105	0.5219916	0.1010559	1.0323739	0.8913413	1.0039092	0.4756665
500	0.0377595	0.1271053	0.4281378	1.0470872	0.1992318	0.0059550	0.8028470	0.7449136	0.3922690	0.9984726	0.8192395	0.2614735	0.0518085	0.0940470	0.6573426	0.0800294	0.9738849	0.8080391	1.0474709	0.5397893
550	0.0722530	0.6888295	0.7545480	0.8954860	0.5621182	0.0132446	0.6352984	0.6605753	0.1939395	0.9543103	0.6245236	0.1647480	0.0252917	0.1342373	0.5346652	0.0646117	0.8684160	0.8572779	0.9609908	0.8579480
600	0.2794414	0.9080291	0.7023340	0.6962239	0.5827205	0.0161922	0.4414024	0.5749895	0.1264804	0.6720105	0.3986305	0.0725474	0.0397376	0.2843220	0.8887665	0.0287793	0.6545263	0.6931435	0.8222993	0.6682417
650	0.4952428	0.9833867	0.5609775	0.4582365	0.4444219	0.0287142	0.3312177	0.4566270	0.1179452	0.3852828	0.2734640	0.0608758	0.0210675	0.4912818	0.9632986	0.0338518	0.4144303	0.5938745	0.4906897	0.5596072
700	0.6729365	0.9326168	0.4893587	0.3463818	0.3904085	0.0313459	0.2771849	0.3457493	0.1983894	0.2148143	0.2163735	0.0371507	0.0489293	0.5179036	0.9483046	0.0334795	0.2933410	0.4754468	0.3352309	0.4466249
750	0.7200315	0.9926052	0.4518677	0.2713585	0.3545281	0.0166029	0.2689450	0.2372345	0.2702469	0.1676659	0.2057578	0.0389249	0.0438247	0.5705892	0.9266716	0.0065420	0.2289041	0.4764165	0.2483068	0.4042441
800	0.7168851	1.0308859	0.4522978	0.2664058	0.4058681	0.0352331	0.2769619	0.1978882	0.2397436	0.1655680	0.1953905	0.0388976	0.0508117	0.5507575	0.9643231	0.0211368	0.2100081	0.4406190	0.1997030	0.4435127
850	0.7611292	1.0671866	0.4748543	0.3243306	0.3916229	0.0379216	0.3006040	0.1835487	0.2263303	0.1845278	0.1770442	0.0498171	0.0470748	0.6077026	0.9488389	0.0149245	0.2421140	0.4832344	0.2288545	0.3763428
900	0.7959547	1.0018503	0.4455319	0.2783696	0.3905108	0.0364860	0.2576051	0.1889333	0.3004591	0.1787277	0.1662816	0.0245608	0.0493858	0.5522303	0.9649410	0.0174887	0.2686384	0.4955597	0.1930213	0.3982696
950	0.8102594	1.0101425	0.4379260	0.3163936	0.4654235	0.0409010	0.2487311	0.2101698	0.2708268	0.2026994	0.2130547	0.0313904	0.0439076	0.5163299	0.9240954	0.0267378	0.2473439	0.4359653	0.2401751	0.4201629
1000	0.8526418	0.9122252	0.3985146	0.2956260	0.3420617	0.0262704	0.3022388	0.1762356	0.2716318	0.2029773	0.2143293	0.0421607	0.0489741	0.5612684	0.9678041	0.0179750	0.1812595	0.5094011	0.1950853	0.3374215

0	0.8053952	1.0430033	0.5027263	0.2848109	0.4076368	0.0596438	0.3139982	0.1678955	0.2677928	0.1726433	0.2185841	0.0346736	0.0329177	0.5984516	0.9806326	0.0255934	0.2377669	0.4847804	0.2140663	0.4079076
50	0.7026901	0.6418176	0.5491005	0.3510862	0.1787631	0.0591942	0.3600466	0.2140340	0.2510473	0.0635251	0.1860435	0.0424549	0.0434981	0.6017860	0.9676660	0.0167950	0.1897200	0.4805934	0.2920624	0.4512679
100	0.5581318	0.5410035	0.6259438	0.6434641	0.1318172	0.0500290	0.4046542	0.2416029	0.2213487	0.1188004	0.2995263	0.0927906	0.0359911	0.4175029	0.9665132	0.0333917	0.2953634	0.5775228	0.4883768	0.5810448
150	0.3975255	0.4925038	0.8255102	0.8439394	0.1625655	0.0193830	0.4638064	0.3531731	0.1567933	0.1602721	0.4040643	0.0863055	0.0429793	0.3010884	0.8865090	0.0300633	0.3935566	0.6157105	0.7436302	0.6311309
200	0.2961709	0.6192931	0.8246065	0.8407493	0.1612579	0.0076922	0.3865610	0.4673760	0.1529619	0.1796746	0.4055029	0.0828925	0.0344486	0.2900067	0.7611928	0.0167916	0.3549356	0.6206842	0.8287891	0.6770295
250	0.3097322	0.5218574	0.7327323	0.7873165	0.1061482	0.0176803	0.4216503	0.5426060	0.1134524	0.1537164	0.3839616	0.0784070	0.0448903	0.3459310	0.8831494	0.0212349	0.3723731	0.6475596	0.8430721	0.6952630
300	0.2915386	0.5434970	0.7277865	0.9014457	0.1288082	0.0229012	0.4230080	0.4368158	0.0859742	0.1503505	0.4004987	0.0885582	0.0541655	0.3899883	0.8481074	0.0303093	0.4328277	0.5895506	0.8417217	0.6711924
350	0.3012427	0.5472504	0.7055859	0.8473984	0.1510896	0.0053220	0.4461647	0.4321338	0.0663964	0.1391142	0.3996514	0.0526487	0.0719133	0.3430248	0.8867232	0.0243004	0.4010204	0.6298968	0.8086088	0.7011390
400	0.3338851	0.5217229	0.7302339	0.8352512	0.1348457	0.0171865	0.4542539	0.4435390	0.0985502	0.1194953	0.4257338	0.0815281	0.0600717	0.3521849	0.9240430	0.0312230	0.3914740	0.6555071	0.8295320	0.6786269
450	0.3684977	0.5854723	0.7422216	0.7684048	0.1316767	0.0123999	0.3847935	0.4446410	0.1004098	0.1209844	0.3989582	0.0723015	0.0454241	0.3733625	0.8738131	0.0360971	0.3352732	0.6007171	0.7719947	0.6707959
500	0.3647293	0.5725008	0.7397072	0.7712661	0.1577702	0.0097727	0.4491420	0.5019915	0.1118357	0.1187021	0.3457345	0.0545947	0.0310842	0.3005313	0.8885657	0.0216753	0.3605113	0.5728513	0.8004640	0.6195827
550	0.4470716	0.8709362	0.6721127	0.6256708	0.4022865	0.0023838	0.4329933	0.4262411	0.1207505	0.4540610	0.3474221	0.0588947	0.0320673	0.4011973	0.8854934	0.0194402	0.4205309	0.5536756	0.6801317	0.5946993
