0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0.5152662596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.398640244e-38	1.241819583e-37	1	3.245829026e-37	0	2.785952088e-40	0.90019262	1.427367239e-38	0.6410060376	1.214335522e-39	0.01779732876	1.442251497e-33	2.024982713e-33	3.171304278e-40	2.732314452e-37	9.286850229e-35	0.002664991563	2.344253822e-34	6.757542752e-40	7.82200252e-40	4.332608136e-40
1.566790122e-14	1.750749637e-13	0.9999999984	0.9892212945	3.429362895e-12	0	3.543367587e-14	6.71946919e-11	0.003678748496	1.665435919e-14	8.068923842e-11	0.004458449896	1.405174005e-09	2.106646429e-14	0.001558828422	1.470874433e-12	1.314742072e-11	6.051721176e-12	2.058676931e-14	1.073296197e-12	6.5788947e-14
0.9687838594	2.090248983e-15	0.03103939688	9.801755589e-17	1	8.59847292e-17	0	8.545693515e-17	4.543818799e-08	3.955435969e-17	7.514689739e-07	1.524922692e-16	1.264413652e-07	1.079202735e-16	0.0156902288	1.336266011e-08	4.89758131e-08	0.9689254287	1.279090003e-15	9.257171148e-16	8.794804517e-17
7.722585772e-23	2.007768843e-13	1	1.021085036e-24	0.9939056329	1.181972623e-24	0.9999798706	0	0.004785175461	0.9582914208	6.201508599e-14	1.325626657e-23	1.625319621e-22	1.678551595e-24	9.415184251e-12	1.653200986e-23	2.390575945e-23	4.638896714e-14	7.272404105e-25	1.200441421e-24	8.954419832e-25
4.730433035e-73	1.554010217e-61	1	0.9999999999	2.503186285e-16	3.894031546e-74	5.092342021e-74	1.194126543e-69	0	1.689292431e-72	1.240097412e-47	0.00212958047	0.7016457502	1.188432815e-74	5.226605798e-68	0.000537860397	0.1691232987	0.9911998764	6.658587355e-72	2.798790839e-68	8.005033198e-71
1.218795563e-12	0.0002015839742	1.535346748e-12	4.237660625e-13	0.9997738441	7.331213443e-13	1.187709625e-11	4.312800007e-13	5.92809011e-07	0	7.30608716e-07	3.603750025e-13	0.03403068317	7.581740403e-13	2.23763501e-06	5.544748962e-13	0.9659693168	1.754316391e-06	3.135432369e-13	1.659620587e-05	2.350529386e-06
1.841095921e-60	4.935305323e-65	1	1.972958359e-65	2.244240292e-65	9.848693543e-66	3.255385393e-66	4.244976506e-65	0.9788409955	1.44205295e-64	0	3.56508874e-61	1.454488496e-59	2.889206912e-66	3.18099399e-65	5.484259337e-63	2.322287913e-62	1.946371607e-60	3.15199437e-66	2.797681975e-66	4.721230972e-66
1.955003081e-50	1.400008571e-47	1	1.230382548e-46	4.083068945e-47	1.271632589e-50	2.097904663e-50	2.893723083e-47	2.156903589e-49	4.150798918e-50	1.009257727e-38	0	3.889175168e-42	1.49316001e-50	3.115654591e-48	1.676690787e-42	3.483505199e-46	1.590213497e-38	2.134139676e-50	4.221158907e-48	9.119459075e-50
4.525226357e-42	3.225698928e-24	1	9.311754523e-23	3.561963688e-21	3.936397938e-43	3.160573061e-44	4.243503528e-43	2.380884579e-43	6.861912605e-44	5.691999053e-21	6.919419705e-22	0	2.059753088e-44	2.40755163e-44	2.140644353e-22	1	2.07175672e-19	0.7111054543	2.761577143e-24	4.533473189e-44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.207868379e-15	8.787969344e-17	1	9.227765366e-16	0.005667839862	9.187013646e-17	4.976405337e-17	7.26561993e-17	4.797043494e-17	5.821530986e-17	2.873639163e-15	4.9100663e-16	1.595020575e-14	6.481867157e-17	0.7825592515	9.028102918e-16	0	6.624667249e-15	0.1132110856	0.09757326989	4.355159286e-17
5.207213876e-68	1.84045132e-68	1	7.610290203e-67	5.336002e-67	1.605156936e-70	2.696718089e-70	5.17489349e-69	1.750755894e-70	5.869559842e-70	3.054627445e-60	2.534592964e-62	8.554691553e-64	3.044650114e-70	3.194893582e-69	0.6471762246	1.730936868e-66	0	4.379209896e-70	3.552896717e-70	5.933138229e-70
0.9961830857	8.95951622e-14	0.9999999086	8.572233902e-13	7.663263443e-14	4.419964702e-17	4.507710898e-17	7.575808616e-13	3.863167853e-13	3.265085149e-16	6.889137847e-08	8.925340029e-12	1.722287606e-13	2.906964199e-17	3.126880482e-10	4.667765273e-15	8.626559112e-15	2.216185618e-08	0	1.117168396e-12	4.394919727e-12
1.087603115e-39	3.719448082e-37	1	4.672801712e-40	1.004907119e-35	1.745420562e-43	1.91616538e-43	2.269559124e-40	0.9658473888	8.86896215e-43	4.723796169e-27	4.198194914e-34	1.078791843e-36	2.46552206e-43	0.8772767495	4.309283494e-35	4.425836921e-39	7.661596636e-31	6.403522692e-43	0	3.833952454e-41
1.326195968e-19	2.048829921e-16	1	1.37622338e-16	2.6437809e-15	1.257527491e-19	1.88898662e-19	6.560943628e-17	4.195692692e-18	2.099712423e-19	3.446328124e-11	5.612595758e-14	3.091316156e-15	1.726225173e-19	9.070149751e-15	4.483289723e-16	9.787155379e-18	4.338127771e-13	1.0117873e-14	7.792100851e-16	0
