focB	hycA	1.178488292e-08
focB	hyfA	1.159902633e-08
focB	hycB	1.156321485e-08
hycF	hypC	1.094157356e-08
hycF	fhlA	1.015738484e-08
hycF	hyfF	9.750238033e-09
hycF	hypD	9.543834909000001e-09
hyfH	hyfF	8.689680799e-09
hycF	hyfC	8.364662316e-09
hycF	focB	8.290900662999999e-09
hycF	hypE	8.137428683e-09
hyfH	hyfC	7.741936022e-09
hycF	hycB	7.271883258e-09
hycF	hypA	6.301782484e-09
hyfR	hyfF	5.535743325e-09
hyfH	hycF	5.255100862e-09
hycA	hycG	4.466297372e-09
hyfR	hyfC	4.440610318e-09
hyfR	focB	3.249940078e-09
hycA	fhlA	1.986766898e-09
hyfR	hypA	1.609782459e-09
hycA	hypD	1.286510851e-09
hyfR	hypC	1.164729825e-09
hycA	hycE	1.086023022e-09
hyfH	hypA	9.976910751e-10
hyfA	hypC	9.539567212000002e-10
hycA	hypA	7.307860035e-10
hycA	hyfH	5.532312599e-10
hycA	hyfR	5.446600412e-10
hycA	hyfJ	5.17695463e-10
hycA	hyfA	3.5828753419999996e-10
hycA	hypE	3.201197245e-10
hycA	hypC	3.099851785e-10
hyfR	hypE	1.922196476e-10
hyfR	hyfJ	1.791196511e-10
hyfR	hyfH	1.018836681e-10
hyfR	hycA	9.887951195000001e-11
hyfA	nsrR	8.440299155e-11
hyfR	hycE	8.270748723000001e-11
hyfH	hypE	7.155011044e-11
hyfH	hycB	4.618563881e-11
hyfJ	nsrR	3.713779247e-11
hyfH	hyfA	2.758966651e-11
hyfH	hycA	2.118243192e-11
hyfJ	hycE	1.750260734e-11
hyfH	hycE	1.715683757e-11
hyfH	hyfR	1.330304349e-11
hyfH	hyfJ	1.306194552e-11
hyfA	hycG	1.770559875e-12
hyfJ	hypC	1.12826885e-12
hyfJ	hycG	1.0240384559999999e-12
hyfA	hycF	1.023296695e-12
hyfJ	focB	1.0146154620000002e-12
hyfJ	hyfC	8.256584089e-13
hyfA	focB	7.797188104999999e-13
hyfJ	hypE	5.682984528e-13
hyfA	hyfC	5.449361208e-13
hyfJ	hyfR	5.378684035e-13
hyfJ	hycF	5.291070281000001e-13
hyfA	hyfI	5.284349118e-13
hyfJ	hyfF	5.165898652000001e-13
hyfJ	feaR	4.972824357e-13
hyfJ	hycA	4.893726136999999e-13
hyfJ	hycB	4.4164668359999997e-13
hyfJ	hyfI	4.3101551090000005e-13
hyfA	hypA	2.824181725e-13
hyfA	feaR	1.169401432e-13
hyfA	hyfF	8.069307585999999e-14
hypD	hycB	2.004597686e-14
hyfA	hyfR	1.4365908039999998e-14
hyfA	hyfJ	1.3733661079999999e-14
hyfA	hycB	1.2815916020000001e-14
hyfA	hycE	1.1792529579999998e-14
hyfA	hypE	8.307386817e-15
hyfA	hycA	3.163327397e-15
hyfA	hyfH	2.991354603e-15
feaR	hyfC	2.519894693e-15
hyfC	hyfI	2.058173022e-15
feaR	hyfI	2.042561516e-15
feaR	nsrR	4.200662116e-16
hyfC	hyfF	3.930541047e-16
hyfF	fhlA	2.423253225e-16
hyfC	hypC	1.847518492e-16
hyfF	hypD	7.568612749e-17
hyfF	hypA	5.1012538780000005e-17
feaR	focB	4.6801176090000003e-17
feaR	hypD	3.917896946e-17
feaR	hyfH	3.5154051229999997e-17
hyfF	hypC	3.483629768e-17
hypE	hyfI	3.3618963659999993e-17
feaR	hyfR	3.180353077e-17
hyfF	hycB	3.089686645e-17
hyfF	hycA	2.8416187059999996e-17
hyfC	hypA	2.6600006129999997e-17
hypD	hycG	2.376831472e-17
feaR	hypA	2.366322877e-17
feaR	hyfJ	1.9672862800000003e-17
hyfF	hyfA	1.9625227120000002e-17
hyfF	hycE	1.952734973e-17
hyfF	hycG	1.831084177e-17
feaR	hycA	1.736377769e-17
feaR	hypC	1.669533927e-17
feaR	hyfF	1.637521487e-17
feaR	hypE	1.636233676e-17
feaR	hycE	1.627439797e-17
feaR	fhlA	1.615260593e-17
hyfI	hycE	1.267553817e-17
hyfI	hyfC	1.136386234e-17
hyfC	hycB	1.0564328230000001e-17
hyfI	hypC	1.029209192e-17
hyfF	hypE	9.735621677999999e-18
hyfI	nsrR	9.461384654e-18
hyfC	hyfH	8.627374776e-18
hyfC	hyfA	7.910883467999999e-18
hypD	hyfF	7.544218347e-18
hyfI	hycB	6.961699542999999e-18
hyfI	focB	5.2136198119999995e-18
hyfI	hycG	4.967682507e-18
hyfI	feaR	4.944815825e-18
hyfC	hypE	4.651423127000001e-18
hyfI	hycF	4.5829527099999994e-18
hyfI	hyfF	4.284003911000001e-18
hyfC	hyfR	4.270843339e-18
hyfC	hycE	3.261359497e-18
hyfI	hycA	3.223568223e-18
hyfC	hycA	2.9293941230000003e-18
hyfI	hypE	2.043462057e-18
hyfC	hyfJ	1.95074306e-18
hyfI	hyfA	1.93262466e-18
fhlA	hyfI	1.2910839969999998e-18
hypD	focB	1.1337716249999999e-18
hypE	hyfR	1.563405697e-19
hypD	fhlA	8.103035155000001e-20
hypE	hycB	7.233044520000001e-20
hypE	focB	6.071031616e-20
hypE	hycF	4.081520654e-20
hypC	hyfC	7.192117434e-21
hypE	hyfF	3.5923126939999994e-21
hypD	hyfR	2.264750678e-21
hypD	hycA	1.486755836e-21
hypE	hycG	1.4814569980000001e-21
hypE	hyfH	6.230576302000001e-22
hypE	hyfJ	5.658563086e-22
hypE	fhlA	5.220234636e-22
hypE	hypD	3.707843141e-22
hypE	hycA	2.4824579399999998e-22
hypD	hypC	2.370729826e-22
hypE	hypA	2.1124806769999997e-22
hypE	hypC	1.9293750419999995e-22
hypE	hycE	1.8374820159999999e-22
hypD	hypA	1.0119117480000001e-22
hypD	hypE	5.520563885e-23
hypD	hyfJ	5.187746478e-23
hypD	hycE	5.1655552089999995e-23
hypC	hyfI	3.540739866e-23
fhlA	hyfF	7.8537181719999995e-25
fhlA	focB	6.305079591e-25
fhlA	hycB	4.719910993999999e-25
fhlA	hycF	1.238889969e-25
fhlA	hyfH	1.0836424679999998e-25
fhlA	hycA	1.011314731e-25
fhlA	hycG	5.484245478e-26
fhlA	hyfR	4.771397927e-26
hypC	focB	3.997764836e-26
fhlA	hypA	2.352272343e-26
fhlA	hyfJ	2.3323772239999998e-26
fhlA	hyfA	2.1350101439999998e-26
fhlA	hypD	1.8917478169999996e-26
fhlA	hycE	1.887945588e-26
fhlA	hypC	1.8190475409999998e-26
fhlA	hypE	1.78702008e-26
hypC	hyfF	6.706265979000001e-27
hypC	hycB	1.059551205e-27
hypC	hyfA	2.8209733869999997e-29
hypC	hyfH	2.1502998239999997e-29
hypC	hypD	7.129307427999999e-30
hypC	fhlA	5.786839890999999e-30
hypC	hyfR	1.3998591599999999e-30
hypC	hycA	5.082602729e-31
hypC	hypA	6.396282046e-32
hypC	hycE	5.094407332e-32
hypC	hypE	5.030747623e-32
hypC	hyfJ	5.011544135e-32
hycG	hycB	4.0239286289999993e-32
hycG	hyfF	2.9883960799999995e-32
hycG	hyfH	4.9494883899999996e-33
hycG	hyfR	2.6135553e-33
hycG	hycA	7.136899775000001e-34
hycG	hypA	2.0492615169999996e-34
hycG	fhlA	1.585588722e-34
hycG	hypD	1.361833244e-34
hycG	hycE	6.008221899999999e-35
hycG	hyfJ	5.44748078e-35
hycG	hypE	5.424982241e-35
hycG	hyfA	5.385334222e-35
hycG	hypC	5.374998845e-35
hypC	hycG	0.0
hyfH	hypC	0.0
hycA	focB	0.0
hypE	hyfC	0.0
hypD	hyfA	0.0
feaR	hycB	0.0
hyfC	hypD	0.0
hycG	hycF	0.0
hycF	hyfI	0.0
hycE	hypE	0.0
nsrR	feaR	0.0
hyfI	hyfJ	0.0
fhlA	nsrR	0.0
focB	hycE	0.0
hyfJ	hypA	0.0
hyfF	hyfH	0.0
hypA	hycA	0.0
hycB	hyfF	0.0
hyfR	fhlA	0.0
