"Time"	relE	relB	hokD	alaS	ilvN
650	0.1075866	0.7313540	0.0589171	0.6802071	0.6261193
700	0.0830541	0.6823946	0.0473427	0.7240311	0.7230745
750	0.0418657	0.8050097	0.0449136	0.6865584	0.5911343
800	0.0685024	0.7480135	0.0953281	0.6466448	0.7132261
850	0.0842339	0.5797935	0.0662594	0.6530526	0.7822051
900	0.0779002	0.7761903	0.0961696	0.5888347	0.7589955
950	0.0794337	0.6529632	0.0536353	0.7229868	0.8429975
1000	0.0915499	0.6883929	0.0701026	0.8661946	0.7787758

0	0.0608594	0.7135945	0.0666486	0.7464421	0.6827273
50	0.0569341	0.7592194	0.0436499	0.7310731	0.5291830
100	0.0025989	0.6419437	0.0765757	0.6593526	0.5930065
150	0.0036444	0.7546462	0.1977034	0.7149444	0.5949625
200	0.0022432	0.6170697	0.2114726	0.5757321	0.5108176
250	0.0005376	0.6525207	0.4492163	0.7281003	0.6448431
300	0.0000000	0.6504492	0.5328892	0.6703096	0.6660326
350	0.0009426	0.9137506	0.6111716	0.7581836	0.6217929
400	0.0014123	0.5441218	0.6788677	0.6258157	0.6081947
450	0.0025745	0.5967526	0.6452516	0.6600739	0.6238456
500	0.0058149	0.7279528	0.6667998	0.6977697	0.4560170
550	0.0512593	0.7467662	0.3701935	0.7013804	0.6973377
600	0.0614498	0.6186412	0.1793015	0.6701277	0.7387617
650	0.0447605	0.5942263	0.0802583	0.6282116	0.7235450
700	0.0730486	0.7919994	0.0860472	0.8907962	0.8684611
750	0.0665275	0.6500558	0.1163926	0.6441139	0.7649293
800	0.0719356	0.9084907	0.0599079	0.7833964	0.8873670
850	0.0735853	0.7864919	0.0799182	0.6291811	0.8631681
900	0.0620738	0.7220170	0.0719129	0.7541822	0.6646107
950	0.0395646	0.5606546	0.0869340	0.7756965	0.7189793
1000	0.0808558	0.7375365	0.0341781	0.7094395	0.7071619

0	0.0831274	0.7014863	0.0818193	0.6586566	0.6442636
50	0.0900793	0.6719168	0.0772656	0.3719025	0.7768369
100	0.0520449	0.8096018	0.0647797	0.3164296	0.6373053
150	0.0639231	0.5924926	0.0643822	0.2707356	0.7096943
200	0.0944262	0.7082206	0.1002414	0.2447138	0.7996523
250	0.0244898	0.7344011	0.0840580	0.2435847	0.7598994
300	0.0601329	0.7008462	0.1125146	0.2341446	0.7399416
350	0.0973575	0.7638769	0.0767383	0.2817025	0.7107093
400	0.0608148	0.7483455	0.0608483	0.2494241	0.7672003
450	0.0506702	0.7650236	0.0818049	0.2691099	0.6812741
500	0.0809809	0.7212965	0.0798094	0.1992133	0.5819610
550	0.0935998	0.6582674	0.1141871	0.5536067	0.6084827
600	0.0382692	0.8900937	0.1232810	0.6982794	0.8247654
650	0.0582627	0.7287736	0.1089633	0.6552596	0.8459290
700	0.0809949	0.6980859	0.0995826	0.7950677	0.7146063
750	0.0859999	0.6756011	0.0600925	0.6467840	0.7093201
800	0.0842767	0.6777057	0.0538400	0.6927769	0.7301762
850	0.0494274	0.6811924	0.0915596	0.7438611	0.6676340
900	0.0708539	0.6502836	0.0761934	0.7300765	0.7825287
950	0.0907688	0.7200854	0.0542240	0.7603992	0.7161585
1000	0.0783966	0.6508704	0.0643062	0.7344225	0.6286952

0	0.0703727	0.6626534	0.0981076	0.7043656	0.7690879
50	0.0511852	0.8443462	0.0687196	0.6544146	0.7710034
100	0.0659043	0.7026857	0.0497545	0.5811509	0.7442792
150	0.0746338	0.6374225	0.0813131	0.5370881	0.7999192
200	0.0684038	0.7862371	0.0889692	0.4404858	0.7587022
250	0.0890108	0.6581827	0.1044515	0.5815648	0.7020988
300	0.1109814	0.6323928	0.0610534	0.5870126	0.7963265
350	0.0634381	0.7873021	0.0572781	0.4948252	0.7386396
400	0.0381048	0.7446582	0.0897140	0.4661399	0.7371862
450	0.0523741	0.6006652	0.1047889	0.5670552	0.9126617
500	0.0622194	0.7179307	0.1074286	0.5752822	0.8008732
550	0.0658744	0.6941595	0.0450686	0.8090702	0.6452530
600	0.0704474	0.7035851	0.0677963	0.7527285	0.7556253
650	0.0588504	0.6079201	0.0763212	0.6770413	0.6325331
700	0.1183958	0.7130617	0.0599235	0.6983173	0.7129814
750	0.0808840	0.6813099	0.0615863	0.6493408	0.7358036
800	0.0744985	0.6838045	0.0583444	0.6025682	0.5913310
850	0.1019971	0.7069984	0.1236556	0.7278964	0.6428581
900	0.0462001	0.7384891	0.0519299	0.5929613	0.7053635
950	0.0595837	0.6729865	0.0698284	0.7303073	0.6575826
1000	0.0394405	0.8896009	0.0851563	0.7218570	0.6866984

0	0.0649955	0.5933026	0.1051829	0.7800959	0.6180693
50	0.0161496	0.7041603	0.0552638	0.6832652	0.7130719
100	0.0212960	0.6834527	0.0862297	0.7314882	0.7496627
150	0.0027744	0.6897746	0.1457006	0.7354896	0.6751636
200	0.0007510	0.6912550	0.1782120	0.8043465	0.7833311
250	0.0002507	0.8301522	0.1954901	0.5953843	0.7098854
300	0.0007145	0.6674527	0.3759371	0.8720306	0.6548851
350	0.0000000	0.6261871	0.4860928	0.7581062	0.5875986
400	0.0076154	0.6587289	0.4239396	0.7071064	0.6455117
450	0.0001987	0.6867483	0.4365274	0.7471282	0.7292012
500	0.0003246	0.7345392	0.5376118	0.6258942	0.6941366
550	0.0403508	0.7898257	0.3081447	0.7485911	0.7258685
600	0.0570973	0.6971348	0.2060510	0.6843097	0.5803577
650	0.0571589	0.7051716	0.1001966	0.6265612	0.6897075
700	0.1208124	0.7697137	0.0739338	0.7820235	0.8073023
750	0.0989214	0.7768780	0.0899960	0.6316397	0.6813068
800	0.0305090	0.6282422	0.0965068	0.6346393	0.5383794
850	0.0386888	0.7529299	0.0835463	0.8186249	0.7978690
900	0.0351618	0.7778806	0.1316357	0.6198082	0.9024004
950	0.0644388	0.7274215	0.0583638	0.6487320	0.7673325
1000	0.0868765	0.7695577	0.0683722	0.6261755	0.8346089
