"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
350	0.7335441	0.7094882	0.0361875	0.7154856	0.6037463	0.3674103	0.7129927	0.1454927	0.4449855	0.0032642
400	0.7499536	0.7726998	0.0408707	0.5453162	0.6226418	0.2507566	0.4467326	0.1326057	0.6545226	0.0003139
450	0.7502726	0.7805671	0.0591944	0.6418678	0.5944480	0.2950149	0.5228163	0.1616231	0.5125835	0.0016780
500	0.5817630	0.7072781	0.0212195	0.7333076	0.6772700	0.2732190	0.5041675	0.1325673	0.3953047	0.0001730
550	0.6917822	0.7093753	0.0826007	0.7104232	0.7396533	0.2827846	0.6490437	0.0958940	0.5524536	0.0212529
600	0.5834114	0.7051702	0.1142180	0.7063216	0.5774155	0.3903521	0.5255954	0.1696379	0.4670462	0.0425970
650	0.5567698	0.6567277	0.1547796	0.7053730	0.5290657	0.3516067	0.5888289	0.1624580	0.4698374	0.0648480
700	0.5741932	0.6126131	0.1542110	0.6670941	0.3888325	0.4053950	0.7152259	0.1843333	0.4787350	0.0507053
750	0.7189731	0.6379937	0.1612703	0.6916626	0.4195260	0.3650247	0.6676654	0.1661696	0.5047024	0.0488286
800	0.6969594	0.7222986	0.1539376	0.7085453	0.5048473	0.2692539	0.6178339	0.1668575	0.4353676	0.0547354
850	0.6103307	0.6947250	0.1247548	0.6620989	0.2929732	0.2892175	0.7072188	0.1889030	0.4492427	0.0330102
900	0.7382916	0.6402879	0.1574794	0.6764456	0.2981000	0.3533243	0.7383622	0.1860999	0.4943673	0.0286973
950	0.8514710	0.6221168	0.1819803	0.6891620	0.3037151	0.2465394	0.4993672	0.1520359	0.4028195	0.0281366
1000	0.8160593	0.7881072	0.1856321	0.7622578	0.3899710	0.3905289	0.6535488	0.2130872	0.3715230	0.0377217

0	0.7828691	0.7005669	0.1522337	0.6819392	0.4379900	0.3337191	0.7445423	0.2107374	0.4477872	0.0437920
50	0.7371601	0.7711902	0.0926251	0.6795518	0.4520308	0.3820220	0.6546998	0.1227019	0.4310756	0.0363120
100	0.7114286	0.8090366	0.0493975	0.6367346	0.4750986	0.4311948	0.7796225	0.1157910	0.4035173	0.0488742
150	0.6999863	0.6965716	0.0802232	0.6584547	0.4005425	0.4043063	0.7442559	0.1237937	0.3627178	0.0485760
200	0.7660752	0.6907786	0.0556818	0.5861667	0.5281781	0.4984785	0.6287171	0.1517907	0.5170490	0.0428254
250	0.7361892	0.7636838	0.1128884	0.5647975	0.4694078	0.4190002	0.7020683	0.1121853	0.3815078	0.0224586
300	0.6967334	0.6991560	0.0421400	0.4622695	0.2899685	0.5019531	0.6387923	0.1204207	0.3854257	0.0466194
350	0.7274019	0.6356427	0.0661346	0.7037958	0.4516913	0.4478012	0.6938392	0.1070621	0.3859938	0.0318157
400	0.6742433	0.7576663	0.0384742	0.5937234	0.5305844	0.3745408	0.7630340	0.1173453	0.4029127	0.0301145
450	0.6811705	0.6871307	0.0647012	0.5592554	0.5414891	0.5508154	0.6831808	0.1445147	0.3976725	0.0444979
500	0.7574225	0.6891868	0.0447140	0.5919212	0.4750704	0.4609924	0.6623723	0.0944685	0.3960702	0.0423935
550	0.5842425	0.7300249	0.0891049	0.5038777	0.4085099	0.4122741	0.7684708	0.1418217	0.3943370	0.0282007
600	0.6754988	0.6156577	0.1053272	0.6727216	0.3988830	0.3296588	0.6327144	0.1277538	0.4038854	0.0225570
650	0.6526205	0.7156876	0.0725475	0.5957909	0.4328669	0.3122732	0.7253197	0.1599537	0.3435625	0.0278316
700	0.7465418	0.7351427	0.1096705	0.5993008	0.5108257	0.2826659	0.5465088	0.1032318	0.4019209	0.0680490
750	0.7166107	0.7561765	0.1253870	0.6428511	0.5133169	0.3144611	0.7792855	0.1548600	0.3590495	0.0241273
800	0.6407763	0.7366390	0.1736091	0.7673203	0.6025922	0.2672866	0.6174091	0.1818060	0.4357935	0.0406001
850	0.6736795	0.8575746	0.2015542	0.6816974	0.4038148	0.3031279	0.6423892	0.2098809	0.4908176	0.0317869
900	0.8193829	0.7339698	0.1369769	0.7814517	0.3176537	0.2720091	0.7834376	0.2009337	0.4140874	0.0385428
950	0.7641014	0.7383596	0.1451336	0.4876512	0.4220312	0.2565326	0.8553850	0.2123546	0.4751712	0.0396340
1000	0.7030162	0.7548347	0.1441038	0.5714958	0.4046522	0.2910273	0.7385719	0.1442432	0.4579497	0.0171221

0	0.6629198	0.6841958	0.1898395	0.7263450	0.3654912	0.3394164	0.7723579	0.2230477	0.5452115	0.0343326
50	0.6736916	0.5837513	0.0947195	0.3629149	0.5075980	0.3097991	0.9234970	0.1303645	0.2732601	0.0443987
100	0.7131159	0.6635845	0.1030968	0.1253324	0.4284187	0.2386673	0.7308861	0.1558496	0.2028361	0.0655883
150	0.6443615	0.6259191	0.1452130	0.0717675	0.4025591	0.1752279	0.6464109	0.1677061	0.0816605	0.0541783
200	0.7733867	0.7051610	0.1043785	0.0704449	0.4413324	0.1417226	0.7037702	0.1672202	0.0417675	0.0622728
250	0.6972036	0.8123655	0.0723713	0.0165944	0.3224500	0.0903781	0.7030039	0.1992665	0.0334183	0.0456641
300	0.7156909	0.7525529	0.0969039	0.0360221	0.2763208	0.0864977	0.5276724	0.2237770	0.0409791	0.0315700
350	0.8199061	0.7628885	0.0804243	0.0293908	0.2905967	0.0590042	0.4848956	0.1861195	0.0297925	0.0437545
400	0.6841812	0.7796407	0.1044189	0.0065210	0.3614016	0.0581291	0.5090381	0.1323560	0.0715333	0.0457309
450	0.6976867	0.7503161	0.0605709	0.0172014	0.3127521	0.0923179	0.4323024	0.1631050	0.0393358	0.0915061
500	0.6072961	0.6971938	0.1305164	0.0219351	0.4017560	0.0960806	0.6046093	0.1563674	0.0297142	0.0184569
550	0.7829567	0.8312042	0.1555092	0.2347840	0.4550419	0.0992886	0.6018523	0.1687788	0.0568414	0.0387416
600	0.6746739	0.6760505	0.1515375	0.6737725	0.4253710	0.1240686	0.8174428	0.2144787	0.1942485	0.0684946
650	0.7088164	0.8340718	0.0916980	0.5691386	0.4430017	0.1453081	0.7098153	0.1885025	0.2165605	0.0478721
700	0.7059910	0.7751220	0.1566328	0.6383009	0.3919611	0.2871015	0.7710392	0.2128710	0.3117564	0.0369492
750	0.6911415	0.5660882	0.1424180	0.6850778	0.4096230	0.2840337	0.7106862	0.1574799	0.5037564	0.0717958
800	0.8235877	0.6829809	0.1276985	0.7240287	0.3067949	0.2650208	0.7502566	0.1565070	0.4775258	0.0865175
850	0.8123860	0.6814898	0.1119835	0.8591196	0.4308854	0.3189275	0.6508206	0.1073930	0.4240597	0.0270379
900	0.7259462	0.7382829	0.1255099	0.6577453	0.3841567	0.2547129	0.7032817	0.1185552	0.5260156	0.0301735
950	0.7180250	0.5747228	0.1071946	0.6339369	0.4186622	0.2853075	0.7386586	0.1089325	0.4835196	0.0363421
1000	0.6834858	0.6454103	0.0991535	0.6273158	0.5409922	0.3368905	0.6396050	0.1262800	0.4616687	0.0533526

0	0.8147846	0.6111325	0.1796312	0.6156902	0.2988950	0.2560727	0.7690924	0.1976571	0.3311072	0.0697963
50	0.6446898	0.7453729	0.1069213	0.6515846	0.4369702	0.3567932	0.7459392	0.1422396	0.4433857	0.0104482
100	0.6618710	0.7559674	0.1418307	0.8050870	0.3993583	0.2795998	0.7832853	0.0984555	0.4761233	0.0060701
150	0.6551916	0.6433643	0.0962104	0.7814047	0.5102574	0.3102762	0.7287417	0.0326325	0.4298003	0.0070993
200	0.7750576	0.5734120	0.0731210	0.6731796	0.5860869	0.3340554	0.5927945	0.0460087	0.5310247	0.0015299
250	0.6221577	0.7366190	0.0697436	0.5846503	0.5078079	0.3291459	0.6501056	0.0426382	0.4038551	0.0090048
300	0.6117820	0.8651833	0.0685209	0.6517469	0.5639689	0.3436671	0.6976627	0.0369731	0.4554929	0.0021638
350	0.7028365	0.7347828	0.0343586	0.7034533	0.4716715	0.3066462	0.7829757	0.0421954	0.4600640	0.0026047
400	0.6614264	0.7114923	0.0417903	0.7565334	0.4738463	0.2791126	0.6962299	0.0169304	0.3572128	0.0015699
450	0.7398608	0.6891457	0.0606144	0.6801842	0.4710317	0.2826547	0.7692345	0.0214290	0.5004347	0.0042425
500	0.7834164	0.7577772	0.0301948	0.7721550	0.4922602	0.3561677	0.7576581	0.0138425	0.5487755	0.0014934
550	0.7111049	0.7750022	0.0949495	0.7441321	0.4998483	0.2444289	0.5998921	0.0716752	0.5481505	0.0206218
600	0.6257434	0.5364705	0.0842481	0.6457503	0.4818809	0.2591480	0.6706539	0.1334974	0.4255935	0.0506917
650	0.7048392	0.6489661	0.1464327	0.7861249	0.4622370	0.3146134	0.6942962	0.1600939	0.4078613	0.0464429
700	0.7270959	0.8019235	0.1624333	0.6498085	0.4053648	0.2990323	0.5851660	0.1995373	0.4515862	0.0198146
750	0.7717849	0.9159477	0.1685894	0.6466030	0.3682653	0.2735580	0.8563356	0.1852966	0.3687031	0.0476312
800	0.8020227	0.7720701	0.1382556	0.6290921	0.4236179	0.3163416	0.6825840	0.1559666	0.4666171	0.0736003
850	0.7367977	0.7348478	0.1430735	0.8440276	0.4321195	0.2785126	0.7881806	0.1535699	0.5063086	0.0189739
900	0.6787428	0.6768304	0.0813265	0.7033336	0.4720133	0.3050044	0.7191493	0.1776475	0.4530454	0.0723475
950	0.7380766	0.8315151	0.1004496	0.6983094	0.3519714	0.2093174	0.7919917	0.1610528	0.4446931	0.0953262
1000	0.7510638	0.5762513	0.1255633	0.6226280	0.4220240	0.3596852	0.5554350	0.1533373	0.4448610	0.0451681

0	0.7982100	0.6319346	0.1326664	0.6933122	0.4597584	0.3151802	0.7676154	0.1794541	0.4622598	0.0362813
50	0.4720967	0.7353999	0.1198360	0.5639109	0.4650870	0.3747551	0.7899426	0.1528731	0.3702169	0.0348402
100	0.4650252	0.7035272	0.1469948	0.3273842	0.5261729	0.1591395	0.6684513	0.1833797	0.2513058	0.0369228
150	0.4829209	0.6294016	0.2971503	0.2866480	0.5504017	0.1994215	0.8007344	0.1771798	0.3653365	0.0511099
200	0.4187343	0.7916207	0.4521818	0.1631395	0.5649971	0.1423336	0.6322703	0.2118566	0.3141422	0.0616837
250	0.3644483	0.7018218	0.5247973	0.1222744	0.4684658	0.0649420	0.7091147	0.3104858	0.2715735	0.0516153
300	0.2982234	0.6323309	0.5702466	0.1390022	0.4196445	0.0634826	0.6457335	0.3459291	0.2384331	0.0771836
350	0.2761411	0.6051557	0.6648302	0.1086177	0.3056153	0.1175830	0.5498863	0.3112392	0.3638188	0.1251067
400	0.3587569	0.6680113	0.6981403	0.0817004	0.2528287	0.1264149	0.4888371	0.2653310	0.2939494	0.0766225
450	0.3416579	0.6369741	0.4909778	0.0894483	0.3262570	0.1193065	0.5146087	0.2964971	0.2472771	0.1896703
500	0.3254293	0.7538877	0.6621154	0.1118208	0.3623711	0.1326949	0.4376767	0.3009211	0.3045762	0.1330200
550	0.4304836	0.6346630	0.5774069	0.2337346	0.3146199	0.0999346	0.4337606	0.2688649	0.4000591	0.0920867
600	0.4718035	0.7958182	0.4578347	0.3922589	0.2510867	0.1138608	0.5385502	0.3504984	0.3973722	0.0466544
650	0.6400807	0.6814041	0.3514720	0.3954714	0.1475266	0.1575409	0.5430696	0.2439414	0.4702798	0.0323733
700	0.7309710	0.7134571	0.3169890	0.4916927	0.1466581	0.2103418	0.6688210	0.2360875	0.3373050	0.0640764
750	0.7639859	0.7545201	0.2676610	0.4953899	0.2093545	0.2421737	0.7197958	0.2074499	0.3514519	0.0295289
800	0.6683391	0.7476845	0.1573073	0.6433922	0.1550586	0.3187931	0.6828251	0.1458019	0.3612507	0.0418906
850	0.7848916	0.6129291	0.1586955	0.5823218	0.2360563	0.2581268	0.6461878	0.1895281	0.2480638	0.0282576
900	0.7224526	0.8508995	0.1935475	0.6346690	0.3046412	0.2408835	0.8209606	0.1886905	0.2596384	0.0389619
950	0.5876831	0.6830597	0.1822830	0.5132292	0.2322738	0.3266831	0.6498108	0.2212724	0.3494593	0.0400336
1000	0.6347364	0.6657918	0.2113671	0.5294703	0.2737831	0.3399475	0.5962577	0.2286451	0.3132395	0.0408306

0	0.7495116	0.6239347	0.1589645	0.5903861	0.3722600	0.3028760	0.8067683	0.1756937	0.3894076	0.0590072
50	0.4827040	0.6214148	0.1536904	0.6981096	0.3777579	0.4156056	0.7026979	0.2323062	0.5454786	0.0159942
100	0.3968193	0.7290494	0.1684375	0.7696190	0.4873332	0.3884676	0.6816717	0.1667490	0.5553539	0.0285312
150	0.3023949	0.6055147	0.3160613	0.6904558	0.3756998	0.3121470	0.6262511	0.2437236	0.5455053	0.0039799
200	0.2834129	0.7151413	0.3729591	0.6340072	0.2715323	0.4319175	0.6743955	0.3482570	0.6401153	0.0160954
250	0.3428799	0.7848600	0.4912728	0.5723188	0.2538035	0.3983533	0.5547427	0.4155215	0.5697914	0.0057827
300	0.3528979	0.6289448	0.4667669	0.5233317	0.2417756	0.3694203	0.6355793	0.2534490	0.5525005	0.0079357
350	0.2447440	0.7261446	0.4596432	0.5540751	0.2771920	0.4111829	0.6859553	0.3065369	0.5018912	0.0093091
400	0.2238432	0.6433797	0.4559939	0.3822547	0.2368546	0.4110168	0.6826965	0.2706435	0.6412301	0.0548874
450	0.2304229	0.7401058	0.5320450	0.4495962	0.2069884	0.3265573	0.7633453	0.2853964	0.5672485	0.0154523
500	0.2533101	0.6499920	0.4992378	0.4818443	0.2205972	0.3568195	0.6652639	0.2805822	0.6195054	0.0222540
550	0.4065664	0.6311706	0.4592832	0.3981576	0.1971911	0.2819177	0.6491674	0.3245700	0.6103591	0.0324112
600	0.5497611	0.6795726	0.4438449	0.4640120	0.2664087	0.2969712	0.6184245	0.2736667	0.4498119	0.0750575
650	0.6864827	0.8693706	0.5259236	0.6118605	0.2065728	0.2503417	0.6023521	0.2510346	0.5096870	0.0394778
