"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
350	0.6459289	0.6535705	0.1553312	0.6176586	0.4797670	0.2332573	0.7498339	0.1658656	0.4416505	0.0255753
400	0.7628441	0.7994880	0.0863439	0.6287809	0.3438133	0.2252253	0.6386224	0.1170107	0.4014309	0.0509213
450	0.7670030	0.6660105	0.1791039	0.6405215	0.5664289	0.3148676	0.6936850	0.1924964	0.4504464	0.0450830
500	0.6934929	0.7072309	0.1497841	0.6645299	0.3623811	0.2601995	0.7066833	0.1667298	0.4662826	0.0395605
550	0.8629197	0.6925734	0.1720461	0.5842921	0.4118443	0.3377834	0.6836329	0.1409926	0.3923655	0.0119208
600	0.6687780	0.7377366	0.2009068	0.6632885	0.2993998	0.2731572	0.7507827	0.1741202	0.4468388	0.0468639
650	0.7282589	0.7409980	0.1218441	0.5900598	0.3172219	0.3511230	0.6327226	0.1351302	0.4501433	0.0277306
700	0.8891158	0.6933569	0.1504280	0.6173869	0.3368481	0.3019915	0.8327378	0.1213893	0.4348764	0.0343173
750	0.7594428	0.6771751	0.1541014	0.5381881	0.2513453	0.2468719	0.7541351	0.1717088	0.4077162	0.0419048
800	0.6802211	0.7451812	0.1525289	0.7135125	0.2982493	0.2515380	0.7020518	0.1356334	0.3807528	0.0427652
850	0.7687846	0.5832206	0.1594614	0.7465123	0.3043938	0.2757750	0.6265532	0.2201747	0.4158696	0.0477297
900	0.6923274	0.6461490	0.2285892	0.5644615	0.2752640	0.3205064	0.7611998	0.2019754	0.4300036	0.0814923
950	0.8085425	0.6436557	0.1976323	0.7305280	0.3970461	0.2091127	0.7011380	0.2127210	0.5298736	0.0132814
1000	0.6933564	0.7331367	0.1222426	0.5879896	0.3171898	0.3343795	0.7573553	0.1958346	0.4895184	0.0892562

0	0.7374378	0.6557816	0.1542363	0.6294062	0.3683812	0.3084275	0.6361210	0.1712063	0.4582660	0.0408130
50	0.4276450	0.6294664	0.2567132	0.7293646	0.3131003	0.2514951	0.8103219	0.1769683	0.5217065	0.0309393
100	0.4273975	0.7889581	0.3355274	0.6346907	0.3812454	0.2784060	0.6536599	0.2756918	0.4844468	0.0500871
150	0.4129592	0.7133523	0.3695067	0.6202338	0.3793127	0.2593889	0.7630022	0.2364042	0.5215342	0.0503447
200	0.3541378	0.6994573	0.4393120	0.6145758	0.2556991	0.2768985	0.5955965	0.2664862	0.4706326	0.0703167
250	0.3542695	0.7154086	0.4437945	0.6065921	0.2520313	0.3538465	0.5844562	0.3773310	0.5247361	0.0462758
300	0.3413253	0.5386500	0.5356614	0.5604181	0.2060116	0.4064048	0.6278448	0.4460125	0.4235670	0.0849755
350	0.4367255	0.6295677	0.5145954	0.4906088	0.1074088	0.2792773	0.6164392	0.3569590	0.4979736	0.0774240
400	0.3387288	0.6016110	0.5822383	0.4320571	0.1498488	0.3828053	0.5456505	0.2723772	0.6002743	0.0539365
450	0.3786330	0.5927168	0.5630125	0.3589070	0.1331165	0.2536216	0.5978772	0.2391796	0.5941626	0.0530409
500	0.2769310	0.8010818	0.4565138	0.4719071	0.1193766	0.2123087	0.5956712	0.3000006	0.5861215	0.0574113
550	0.7587014	0.7071680	0.5473377	0.4547730	0.1255223	0.2677505	0.6133019	0.2590191	0.4884567	0.0521125
600	0.6170159	0.7158163	0.3363186	0.3480564	0.1286966	0.3015438	0.5062798	0.2645906	0.4373892	0.0375978
650	0.7635407	0.6520042	0.3251755	0.5224811	0.1699942	0.2166654	0.6518325	0.2113572	0.4295416	0.0125637
700	0.7579912	0.7436966	0.2119936	0.6989849	0.2134128	0.2506220	0.7081805	0.2648457	0.3638996	0.0299604
750	0.7282477	0.7160689	0.1789280	0.5965533	0.2153275	0.3072217	0.7615991	0.2142848	0.3600215	0.0406629
800	0.7738130	0.6871685	0.1359532	0.6159070	0.2249976	0.3005988	0.7395559	0.1572689	0.2973775	0.0344131
850	0.6753519	0.6909869	0.2093473	0.6662494	0.2867244	0.3668791	0.6769585	0.1310424	0.4159773	0.0200167
900	0.6852429	0.6234870	0.1615815	0.6030438	0.3903023	0.3261702	0.7746471	0.1677459	0.4823751	0.0588379
950	0.7261124	0.7221417	0.1167149	0.7176537	0.4048865	0.2743787	0.6854633	0.1515355	0.5249607	0.0373423
1000	0.6040467	0.7168865	0.1413319	0.6590243	0.3341510	0.4451385	0.7571296	0.1798152	0.4578217	0.0289482

0	0.6786599	0.6617791	0.1449455	0.6004150	0.4965881	0.3487726	0.5673983	0.1458925	0.4026697	0.0241500
50	0.7181172	0.6876295	0.0957778	0.7619019	0.4556446	0.2171617	0.5258128	0.1553174	0.5056866	0.0091881
100	0.6685784	0.7955153	0.0505992	0.7876316	0.4248368	0.3164951	0.4411953	0.1724776	0.4120958	0.0007574
150	0.6539443	0.6550525	0.0277653	0.6117420	0.4623640	0.2758175	0.5508083	0.1786605	0.3529795	0.0016213
200	0.7361259	0.7225875	0.0227367	0.6175625	0.6250951	0.3031893	0.5378704	0.1574626	0.4512215	0.0021305
250	0.7061431	0.7431233	0.0352366	0.7562669	0.4949778	0.3114670	0.6372975	0.1527174	0.4435850	0.0005155
300	0.7490336	0.7502457	0.0286745	0.6647092	0.6899276	0.2875753	0.5227867	0.1559189	0.4265195	0.0001827
350	0.8817189	0.7165059	0.0194156	0.6517148	0.4514071	0.3351504	0.4391091	0.1837757	0.4888965	0.0000025
400	0.6136210	0.7838187	0.0630220	0.7164703	0.5633847	0.2514012	0.4786779	0.1497211	0.4318194	0.0007220
450	0.7085854	0.6430762	0.0204324	0.6633894	0.5947054	0.2993703	0.4891460	0.1383801	0.4605429	0.0003644
500	0.7837754	0.6121369	0.0408527	0.6882494	0.5461472	0.3142903	0.4672997	0.1014589	0.5313126	0.0001408
550	0.6823604	0.7702708	0.1074175	0.6515002	0.4902289	0.3290086	0.5364395	0.1891943	0.4290929	0.0504082
600	0.6505406	0.6523340	0.1768109	0.6630446	0.5317305	0.2774628	0.7875963	0.1973262	0.5544575	0.0316399
650	0.7365631	0.6518777	0.1887374	0.6779245	0.4768608	0.3063676	0.6222542	0.1397750	0.4802617	0.0332536
700	0.6416357	0.6574805	0.1487646	0.5583241	0.3748952	0.2525901	0.5681862	0.1518510	0.4718103	0.0260838
750	0.7739118	0.7453844	0.1760269	0.6681528	0.3255389	0.2828824	0.8204349	0.2112463	0.4482536	0.0421513
800	0.5584927	0.6644352	0.1776176	0.6461474	0.3607355	0.3313245	0.8609881	0.1715568	0.4295383	0.0267417
850	0.8454648	0.6294397	0.1304261	0.5866763	0.3796224	0.2902791	0.6568598	0.1350722	0.4006354	0.0639232
900	0.5697856	0.6363730	0.1772737	0.6214217	0.2734962	0.2334234	0.6908855	0.1511769	0.4012143	0.0412062
950	0.6445756	0.7123150	0.0992435	0.6190216	0.3501055	0.2851333	0.8594922	0.1260133	0.5258275	0.0505606
1000	0.6621574	0.8083951	0.1423338	0.7084248	0.3861814	0.2978533	0.6242287	0.1731616	0.4693304	0.0282605

0	0.6523741	0.7032328	0.1324080	0.6195796	0.4128656	0.2711277	0.7052764	0.1496946	0.4259235	0.0471465
50	0.6585608	0.7941271	0.0643534	0.6012208	0.3724398	0.4030480	0.6608588	0.1650106	0.3955037	0.0439045
100	0.6127405	0.6349794	0.0606035	0.5478884	0.4765389	0.4958238	0.8422004	0.0875530	0.4312446	0.0276461
150	0.6966989	0.9380043	0.0564736	0.5894304	0.3690923	0.5016833	0.6850840	0.1191523	0.4068315	0.0881166
200	0.6838375	0.7559094	0.0755092	0.5978827	0.5494818	0.4003740	0.5938846	0.1385355	0.3149774	0.0302927
250	0.7538044	0.7326765	0.0363410	0.5565499	0.4252170	0.4939541	0.6972879	0.1123076	0.3100010	0.0532423
300	0.7437020	0.6366577	0.0873864	0.5856478	0.3730133	0.4881330	0.6677621	0.1354132	0.3661600	0.0364284
350	0.7626407	0.7454872	0.0912791	0.5275289	0.4091332	0.4219937	0.7380386	0.1167065	0.4455929	0.0530611
400	0.7013949	0.7828451	0.0927764	0.5022400	0.5629816	0.4893979	0.7308053	0.1473946	0.5415990	0.0239431
450	0.7807340	0.5510827	0.0727194	0.5398281	0.3812917	0.4638058	0.7462716	0.1269490	0.3735732	0.0787441
500	0.7294771	0.7109947	0.1058070	0.5723469	0.4347584	0.4295743	0.7196838	0.1623476	0.3873916	0.0336315
550	0.7784400	0.6791550	0.1017737	0.6907456	0.4778969	0.2971691	0.6740950	0.1889625	0.3540972	0.0181827
600	0.7088565	0.7462263	0.0791620	0.6650010	0.4064621	0.3620537	0.7294676	0.1179504	0.4531500	0.0202469
650	0.7265894	0.6074475	0.1722869	0.7222671	0.4538000	0.3574385	0.6234802	0.1581237	0.4744572	0.0327796
700	0.6854318	0.6909478	0.1301198	0.6617087	0.4913347	0.3155778	0.8273766	0.1959521	0.4936165	0.0198016
750	0.7334040	0.7703288	0.1793955	0.7420295	0.5646429	0.3406195	0.7063123	0.2422639	0.5234723	0.0730035
800	0.6502560	0.7015116	0.1693488	0.8174585	0.3379024	0.3796805	0.6688650	0.1474543	0.4653879	0.0616882
850	0.5867928	0.7770282	0.1729756	0.6734113	0.3191172	0.3090443	0.7083780	0.1630608	0.4735563	0.0446319
900	0.7414494	0.7052526	0.1172301	0.5597417	0.3855082	0.3296817	0.6912109	0.2908223	0.5200877	0.0426506
950	0.6918677	0.7159348	0.1566316	0.6467088	0.3838994	0.1982259	0.7226853	0.1272958	0.4649337	0.0148387
1000	0.6824124	0.7649786	0.1841927	0.6638553	0.3367439	0.3595109	0.7436566	0.1443830	0.3905277	0.0422738

0	0.6689584	0.5642935	0.1757456	0.6308796	0.3750612	0.2857159	0.6670842	0.1902186	0.4142292	0.0443867
50	0.6408162	0.6945748	0.1123638	0.1789581	0.4567153	0.2970167	0.9014237	0.2213785	0.2552069	0.0728263
100	0.6914224	0.6367281	0.1087782	0.0432437	0.3631395	0.1019738	0.5833539	0.1047504	0.1116855	0.0381252
150	0.6323789	0.6727012	0.1005542	0.0312145	0.3845169	0.1210160	0.6555503	0.2155528	0.0646234	0.0305696
200	0.6350892	0.7184862	0.1012925	0.0225719	0.3405468	0.1123207	0.6338081	0.1858375	0.0319961	0.0815854
250	0.7379777	0.6210351	0.0700575	0.0192036	0.2871108	0.0648593	0.6189492	0.2504654	0.0440383	0.0707272
300	0.6142201	0.6384671	0.0663424	0.0289996	0.2717872	0.0912311	0.5258101	0.1441468	0.0211985	0.0475689
350	0.7567210	0.6512206	0.0781037	0.0239190	0.3914528	0.0871774	0.5287370	0.1335682	0.0241403	0.0555800
400	0.7112471	0.6571242	0.0740924	0.0217293	0.3357024	0.0470598	0.4569607	0.1590751	0.0448557	0.0301330
450	0.7720200	0.5999196	0.0671355	0.0252266	0.3326360	0.0626660	0.4692707	0.1434283	0.0396516	0.0252814
500	0.7503305	0.6282008	0.0770483	0.0167418	0.3792535	0.0937478	0.5457626	0.1606869	0.0250438	0.0289496
550	0.7328090	0.6768504	0.1194321	0.4006251	0.3303010	0.1309714	0.6315649	0.2117176	0.1439648	0.0281794
600	0.7967701	0.6267289	0.1225473	0.6937972	0.4662115	0.2215807	0.7348006	0.2168844	0.2520799	0.0526129
650	0.7993626	0.7887876	0.1407660	0.8641335	0.4320648	0.2308636	0.6451614	0.1458318	0.4090559	0.0472431
700	0.7961028	0.7257443	0.1511531	0.7021599	0.3253101	0.3106280	0.7672217	0.1162112	0.3843373	0.0360998
750	0.5618927	0.6789737	0.2196880	0.5963248	0.4129810	0.3068271	0.6914759	0.1470128	0.5291270	0.0416070
800	0.6562304	0.7494795	0.1321045	0.7460476	0.3401908	0.2352575	0.7256220	0.1763939	0.4673826	0.0544624
850	0.7678527	0.7493149	0.2116558	0.6288728	0.3628035	0.3690949	0.6227026	0.2108249	0.3800760	0.0621839
900	0.7988315	0.6637687	0.1078605	0.7035770	0.3997723	0.2461007	0.6223438	0.1082821	0.5057802	0.0618926
950	0.7901912	0.7430218	0.1019901	0.6385326	0.4313173	0.2254563	0.6404469	0.1793346	0.4599290	0.0260541
1000	0.7049968	0.5591408	0.1367741	0.6629888	0.4663862	0.2922987	0.6045410	0.1357753	0.4625208	0.0268782

0	0.7150744	0.8084937	0.1893574	0.6990663	0.3863456	0.2947809	0.6571751	0.1603228	0.4399457	0.0320236
50	0.7003148	0.7486919	0.0891983	0.7056679	0.3778907	0.3320629	0.7120117	0.0881276	0.5531841	0.0219775
100	0.7179681	0.6619628	0.0588408	0.7026686	0.5015858	0.2648403	0.6593268	0.0540495	0.5919111	0.0056579
150	0.7190950	0.6466656	0.0447094	0.7219553	0.4184669	0.2850910	0.7522696	0.0375926	0.3876656	0.0006952
200	0.7212339	0.6768379	0.0805517	0.7203561	0.5053972	0.3227413	0.6648058	0.0280126	0.5059624	0.0041361
250	0.7206527	0.7154362	0.0533492	0.7629113	0.4818155	0.2988182	0.5240290	0.0435263	0.4391424	0.0004605
300	0.6828653	0.7118735	0.0602653	0.6425253	0.4602938	0.3927167	0.6077642	0.0385706	0.4927207	0.0000000
350	0.7211459	0.9582993	0.0404547	0.6973281	0.5205871	0.3350868	0.7722492	0.1286856	0.4786579	0.0030801
400	0.7807437	0.6937894	0.0666529	0.6116861	0.5321618	0.2839591	0.6812156	0.0211911	0.4576994	0.0000915
450	0.7454643	0.7371761	0.0392310	0.7507996	0.5032338	0.2966036	0.5701982	0.0197972	0.4164389	0.0025911
500	0.6535729	0.7972836	0.0397878	0.6120384	0.5616136	0.2777865	0.6808102	0.0229128	0.4845063	0.0000126
550	0.6135495	0.5996631	0.1212598	0.7210582	0.5445172	0.3264754	0.7852779	0.1358685	0.4558002	0.0242630
600	0.6402021	0.7533002	0.1518811	0.6975293	0.4504934	0.2980545	0.6887414	0.1963657	0.4276937	0.0207925
650	0.6791548	0.7926974	0.1414227	0.6799121	0.3556893	0.2958367	0.6715742	0.1786351	0.4124592	0.0334673
700	0.7479357	0.6581883	0.1470760	0.6821507	0.5190548	0.2385570	0.6371636	0.1716544	0.4424631	0.0346304
750	0.7671844	0.6094213	0.1482471	0.6600187	0.4620361	0.2720270	0.5705220	0.1252271	0.3823381	0.0300826
800	0.8094425	0.7269283	0.1245232	0.6431359	0.4583146	0.3023598	0.6631915	0.1480813	0.3878987	0.0261029
850	0.7039289	0.7267137	0.1178939	0.8475883	0.5172664	0.2799188	0.6696302	0.1963729	0.3482987	0.0623614
900	0.7201862	0.5786896	0.1339695	0.6620117	0.3909582	0.2925634	0.8296003	0.1042752	0.4148312	0.0314246
950	0.6777121	0.8221727	0.1690260	0.7016429	0.5111825	0.3179088	0.7206342	0.1590545	0.4193933	0.0567458
1000	0.7807234	0.7086004	0.1972587	0.7090298	0.5125620	0.2984130	0.5005894	0.1608148	0.5162768	0.0281652

0	0.7311901	0.7700801	0.1137366	0.7118611	0.3873770	0.3156366	0.7655632	0.1802004	0.4740202	0.0239402
50	0.4127144	0.7418809	0.1882320	0.3755849	0.5822454	0.1790982	0.7135853	0.1983005	0.3396446	0.0610313
100	0.3146828	0.6484068	0.2707975	0.1778168	0.5085026	0.1746539	0.7450061	0.1924968	0.2801760	0.0523759
150	0.2828088	0.7240470	0.4081904	0.1600613	0.4603479	0.1482717	0.6659276	0.2525086	0.3398067	0.0725906
200	0.2569838	0.6324889	0.3890109	0.1622865	0.3801856	0.1055794	0.7171455	0.3456514	0.2657332	0.0357755
250	0.2855642	0.6827650	0.5599223	0.1448675	0.3152445	0.0771823	0.6565918	0.2778849	0.3212603	0.0730152
300	0.3218979	0.6182902	0.5950431	0.1378696	0.2966185	0.1367954	0.6427835	0.2936442	0.4096495	0.0622239
350	0.4108401	0.6637207	0.5014795	0.1000009	0.3129057	0.0819577	0.4692299	0.3560073	0.4489829	0.0982728
400	0.3561006	0.7924090	0.5517608	0.1115657	0.3418776	0.1420138	0.4835467	0.3503509	0.2758719	0.0601403
450	0.3466783	0.7825911	0.6019829	0.1098794	0.3237998	0.1211688	0.4219660	0.3178315	0.3247256	0.1275601
500	0.2328529	0.6244989	0.5611281	0.1272167	0.3423298	0.1051516	0.5290833	0.3342323	0.3453827	0.0884979
550	0.5082531	0.7443160	0.5703641	0.2950736	0.2406367	0.1308504	0.5263952	0.2848132	0.4366979	0.1019589
600	0.6867897	0.7246684	0.3654830	0.4353433	0.0946019	0.1664473	0.5790334	0.3055202	0.3770226	0.0600693
650	0.7400393	0.7162021	0.3106381	0.3720279	0.1227398	0.1659569	0.5232351	0.2173384	0.3267544	0.0657550
700	0.7841558	0.6591913	0.2396209	0.5893918	0.1452860	0.2172202	0.6263740	0.1708097	0.3475546	0.0427680
750	0.6956697	0.6880406	0.2227011	0.5750129	0.1651934	0.3318216	0.7524595	0.1108462	0.3702841	0.0384826
800	0.6550670	0.8437812	0.1746281	0.5549460	0.2574854	0.3109957	0.7757494	0.1484831	0.2981426	0.0326082
850	0.7351396	0.6348304	0.2057038	0.6227803	0.2577069	0.2267049	0.5962325	0.1613171	0.2885650	0.0504250
900	0.7274727	0.6696741	0.1939906	0.6607853	0.2613335	0.2134890	0.6568072	0.1884928	0.3352248	0.0245756
950	0.7280985	0.6712512	0.2018230	0.5054064	0.3207950	0.2573080	0.7980593	0.1855639	0.4366046	0.0232382
1000	0.7257587	0.7675456	0.2010193	0.6985291	0.2496461	0.3497092	0.6755137	0.1820970	0.4618388	0.0436375

0	0.7884999	0.7200258	0.1691543	0.7111241	0.3574375	0.3466269	0.6612362	0.2276256	0.5486701	0.0248038
50	0.4047309	0.8228244	0.2075081	0.9747532	0.4821706	0.2924634	0.5415496	0.1377868	0.4550693	0.0205200
100	0.2799673	0.6813926	0.3223541	0.7948167	0.3708463	0.2941335	0.7526723	0.2408918	0.4841982	0.0013505
150	0.3074624	0.7066894	0.4180977	0.5651395	0.4393876	0.3727377	0.6090273	0.3226061	0.6110492	0.0059569
200	0.3541860	0.7576958	0.4624469	0.5255440	0.2515684	0.3261420	0.8004543	0.3335477	0.6502554	0.0260172
250	0.2576218	0.7202227	0.5313282	0.4130645	0.2239982	0.3471036	0.6381892	0.3545069	0.6720653	0.0258605
300	0.3143305	0.6867701	0.4620822	0.4443091	0.2108535	0.3688992	0.6648708	0.4270222	0.4975862	0.0199984
350	0.2737397	0.8019015	0.4853231	0.5257577	0.1848221	0.3942455	0.6260909	0.4533265	0.6107214	0.0155606
400	0.2570508	0.6098953	0.4347758	0.5347625	0.1522314	0.3534992	0.5302289	0.3449015	0.7640008	0.0425490
450	0.2903068	0.6946850	0.4922521	0.4734143	0.1950571	0.3952941	0.7686062	0.4286415	0.6722347	0.0438610
500	0.2419262	0.6671305	0.5085335	0.4509503	0.2830150	0.4072266	0.7253291	0.3591125	0.6076142	0.0636947
550	0.5918655	0.5594350	0.4562003	0.5438505	0.1485085	0.2993041	0.6449727	0.3231238	0.5647056	0.0587757
600	0.7142684	0.7070298	0.4251708	0.4351190	0.1834857	0.2181393	0.5592837	0.3366906	0.4834426	0.0486720
650	0.6759443	0.8969398	0.3044954	0.6098195	0.1318512	0.2933213	0.7150285	0.1904252	0.3240511	0.0630584
