"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
250	0.4227111	0.9849540	0.5838395	0.8300865	0.4105346	0.4931795	0.9779907	0.4300749	0.7591519	0.0162591
300	0.4079020	0.9789330	0.6512479	0.7707804	0.3567504	0.5009632	0.9544107	0.4597740	0.7776873	0.0230138
350	0.4009297	0.9743670	0.6928587	0.7232590	0.3111255	0.4991058	0.9257706	0.4782649	0.7878890	0.0287093
400	0.3976706	0.9713977	0.7168604	0.6902587	0.2757756	0.4911022	0.8998175	0.4891649	0.7927922	0.0326593
450	0.3961527	0.9696566	0.7300873	0.6693999	0.2500307	0.4809620	0.8804885	0.4953572	0.7948311	0.0350821
500	0.3954472	0.9687046	0.7371445	0.6570359	0.2321572	0.4715061	0.8678583	0.4987787	0.7955059	0.0364512
550	0.5605892	0.9726118	0.7687769	0.6476184	0.2199220	0.4586748	0.8561782	0.4939285	0.7867874	0.0675655
600	0.7574477	0.9844278	0.7368876	0.6375380	0.2108403	0.4263206	0.8421393	0.4538404	0.7353079	0.0739313
650	0.8780575	0.9926431	0.6204896	0.6514987	0.2073805	0.3884887	0.8646403	0.3922246	0.6600365	0.0673161
700	0.9411392	0.9965736	0.4904485	0.7010421	0.2159253	0.3634709	0.9162004	0.3367554	0.5964623	0.0617154
750	0.9721380	0.9982357	0.3881384	0.7686812	0.2412980	0.3574443	0.9580151	0.2976524	0.5610139	0.0586773
800	0.9869401	0.9989090	0.3200458	0.8314869	0.2824280	0.3655840	0.9799462	0.2734701	0.5534900	0.0572565
850	0.9939091	0.9991791	0.2788407	0.8780955	0.3322577	0.3793965	0.9892609	0.2596370	0.5645857	0.0566336
900	0.9971667	0.9992881	0.2553640	0.9082085	0.3818647	0.3927744	0.9928882	0.2521112	0.5832742	0.0563681
950	0.9986838	0.9993326	0.2425264	0.9260598	0.4246830	0.4031817	0.9942907	0.2481545	0.6017832	0.0562558
1000	0.9993890	0.9993511	0.2357108	0.9360891	0.4579257	0.4103533	0.9948572	0.2461247	0.6165774	0.0562081

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	0.9473694	0.9994391	0.2080398	0.7305541	0.5220042	0.4629344	0.9950668	0.2449893	0.6333279	0.0562064
100	0.8847067	0.9994352	0.1894606	0.5436039	0.5146319	0.4889218	0.9934679	0.2528043	0.5890886	0.0564449
150	0.8463221	0.9993340	0.1892602	0.4654092	0.5008279	0.4731859	0.9908705	0.2662280	0.5468698	0.0568892
200	0.8262475	0.9992098	0.1996911	0.4372502	0.4834480	0.4455445	0.9885653	0.2797612	0.5246019	0.0573812
250	0.8163829	0.9991081	0.2122333	0.4266835	0.4646010	0.4236262	0.9871036	0.2903099	0.5166814	0.0577909
300	0.8116726	0.9990398	0.2226720	0.4217855	0.4461102	0.4100745	0.9863082	0.2973963	0.5153190	0.0580760
350	0.8094550	0.9989990	0.2300053	0.4188940	0.4295665	0.4025184	0.9858777	0.3017270	0.5160595	0.0582520
400	0.8084183	0.9989765	0.2346650	0.4169820	0.4159468	0.3984179	0.9856253	0.3042097	0.5170783	0.0583522
450	0.8079356	0.9989647	0.2374351	0.4157141	0.4055062	0.3961482	0.9854660	0.3055701	0.5178453	0.0584061
500	0.8077112	0.9989587	0.2390058	0.4149053	0.3979667	0.3948411	0.9853629	0.3062913	0.5183162	0.0584338
550	0.8602375	0.9987897	0.2736161	0.6288434	0.3941838	0.3541039	0.9865196	0.3055278	0.5187728	0.0583449
600	0.9228519	0.9988278	0.3003540	0.8070773	0.3980212	0.3425181	0.9898779	0.2964722	0.5284400	0.0578500
650	0.9612140	0.9990034	0.2971309	0.8772209	0.4071894	0.3630373	0.9921956	0.2820380	0.5535583	0.0572393
700	0.9812783	0.9991570	0.2804132	0.9035780	0.4199945	0.3850194	0.9934280	0.2685319	0.5805846	0.0567750
750	0.9911380	0.9992546	0.2629706	0.9173755	0.4358770	0.3997621	0.9941506	0.2586201	0.6009496	0.0564894
800	0.9958461	0.9993090	0.2495904	0.9271689	0.4534228	0.4083714	0.9946069	0.2522628	0.6146021	0.0563320
850	0.9980627	0.9993374	0.2407119	0.9344419	0.4705690	0.4133279	0.9948943	0.2485115	0.6237923	0.0562504
900	0.9990988	0.9993516	0.2353045	0.9395217	0.4855790	0.4163019	0.9950713	0.2464174	0.6302080	0.0562097
950	0.9995814	0.9993585	0.2321929	0.9428264	0.4975709	0.4181697	0.9951779	0.2452931	0.6347529	0.0561899
1000	0.9998057	0.9993619	0.2304731	0.9448525	0.5064676	0.4193693	0.9952407	0.2447062	0.6379250	0.0561804

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	0.9591199	0.9996212	0.2303833	0.9474311	0.4593867	0.3236618	0.9953205	0.1834249	0.6440482	0.0561982
100	0.9104475	0.9998423	0.2428943	0.9463522	0.3655715	0.2084359	0.9952965	0.1159822	0.6474455	0.0563725
150	0.8806328	0.9999380	0.2656673	0.9419720	0.2922447	0.1409495	0.9951842	0.0787901	0.6527668	0.0566800
200	0.8650401	0.9999736	0.2905820	0.9336280	0.2413255	0.1084741	0.9949173	0.0618642	0.6571623	0.0570040
250	0.8573780	0.9999862	0.3116030	0.9229803	0.2062191	0.0942958	0.9944838	0.0548925	0.6589008	0.0572634
300	0.8537193	0.9999904	0.3267868	0.9123999	0.1816507	0.0884275	0.9939495	0.0522228	0.6579164	0.0574388
350	0.8519968	0.9999918	0.3366934	0.9035387	0.1643820	0.0860352	0.9934191	0.0512717	0.6551279	0.0575448
400	0.8511916	0.9999922	0.3427159	0.8969751	0.1523740	0.0850249	0.9929740	0.0509640	0.6516452	0.0576043
450	0.8508166	0.9999924	0.3461941	0.8925359	0.1441950	0.0845559	0.9926457	0.0508804	0.6483016	0.0576359
500	0.8506423	0.9999924	0.3481271	0.8897335	0.1387627	0.0843087	0.9924261	0.0508673	0.6455344	0.0576521
550	0.8914414	0.9995116	0.3465505	0.8881392	0.1883333	0.1790909	0.9922978	0.1222244	0.6426526	0.0576000
600	0.9400763	0.9992122	0.3309112	0.8890966	0.2647773	0.2904488	0.9923937	0.1968617	0.6364528	0.0572979
650	0.9698735	0.9991894	0.3052497	0.8953594	0.3269243	0.3554681	0.9928896	0.2325901	0.6287769	0.0569073
700	0.9854582	0.9992430	0.2799919	0.9060775	0.3740358	0.3873288	0.9935855	0.2449060	0.6235413	0.0565978
750	0.9931165	0.9992937	0.2604371	0.9178266	0.4112215	0.4023791	0.9942042	0.2475300	0.6223598	0.0564009
800	0.9967735	0.9993267	0.2472261	0.9279096	0.4414077	0.4099135	0.9946445	0.2471007	0.6244998	0.0562894
850	0.9984952	0.9993454	0.2390405	0.9353454	0.4655563	0.4141323	0.9949251	0.2461181	0.6283225	0.0562303
900	0.9993000	0.9993552	0.2342604	0.9403067	0.4840898	0.4167424	0.9950946	0.2453097	0.6324052	0.0562004
950	0.9996748	0.9993602	0.2315855	0.9433944	0.4976230	0.4184387	0.9951941	0.2447808	0.6359323	0.0561856
1000	0.9998491	0.9993626	0.2301358	0.9452211	0.5070393	0.4195470	0.9952512	0.2444693	0.6386202	0.0561784

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9993649	0.1981386	0.9490150	0.5249902	0.4213228	0.9958800	0.2017605	0.5899723	0.0371075
100	1.0000000	0.9993649	0.1583042	0.9572292	0.5389596	0.4215851	0.9963807	0.1539750	0.5275031	0.0175126
150	1.0000000	0.9993649	0.1318553	0.9681594	0.5666145	0.4224675	0.9966319	0.1266777	0.4919945	0.0075931
200	1.0000000	0.9993649	0.1172392	0.9769162	0.5994846	0.4238737	0.9967570	0.1134927	0.4764940	0.0034206
250	1.0000000	0.9993649	0.1098276	0.9824570	0.6294706	0.4253752	0.9968245	0.1075546	0.4713258	0.0018086
300	1.0000000	0.9993649	0.1062501	0.9855498	0.6528047	0.4266411	0.9968622	0.1049713	0.4704575	0.0012149
350	1.0000000	0.9993649	0.1045767	0.9871553	0.6691577	0.4275586	0.9968831	0.1038680	0.4709660	0.0010026
400	1.0000000	0.9993649	0.1038106	0.9879518	0.6798052	0.4281584	0.9968943	0.1034017	0.4716851	0.0009282
450	1.0000000	0.9993649	0.1034652	0.9883350	0.6863713	0.4285226	0.9969000	0.1032058	0.4722569	0.0009025
500	1.0000000	0.9993649	0.1033112	0.9885154	0.6902555	0.4287318	0.9969028	0.1031237	0.4726338	0.0008937
550	1.0000000	0.9993649	0.1336732	0.9877507	0.6904030	0.4288420	0.9964231	0.1454414	0.5284502	0.0199551
600	1.0000000	0.9993649	0.1734765	0.9823112	0.6764482	0.4287726	0.9960424	0.1932109	0.5935843	0.0395490
650	1.0000000	0.9993649	0.1999118	0.9731057	0.6481454	0.4282576	0.9958423	0.2205015	0.6306873	0.0494682
700	1.0000000	0.9993649	0.2145221	0.9639579	0.6153632	0.4272156	0.9956895	0.2336837	0.6465534	0.0536406
750	1.0000000	0.9993649	0.2219311	0.9570626	0.5861379	0.4258707	0.9955606	0.2396207	0.6510461	0.0552526
800	1.0000000	0.9993649	0.2255075	0.9526589	0.5637300	0.4245385	0.9954639	0.2422035	0.6506814	0.0558463
850	1.0000000	0.9993649	0.2271804	0.9501328	0.5481507	0.4234337	0.9954005	0.2433066	0.6488660	0.0560585
900	1.0000000	0.9993649	0.2279463	0.9487861	0.5380395	0.4226266	0.9953630	0.2437728	0.6470531	0.0561329
950	1.0000000	0.9993649	0.2282917	0.9481043	0.5318048	0.4220902	0.9953424	0.2439687	0.6456885	0.0561586
1000	1.0000000	0.9993649	0.2284456	0.9477719	0.5281103	0.4217584	0.9953318	0.2440508	0.6447913	0.0561674

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9993649	0.2186429	0.9479861	0.5116485	0.4213155	0.9953318	0.2441125	0.6435286	0.0561719
100	1.0000000	0.9993649	0.2056488	0.9508426	0.4982190	0.4214131	0.9953857	0.2441108	0.6438312	0.0561719
150	1.0000000	0.9993649	0.1970213	0.9549134	0.4930156	0.4217313	0.9954590	0.2441101	0.6448248	0.0561719
200	1.0000000	0.9993649	0.1922536	0.9584390	0.4942006	0.4222634	0.9955231	0.2441098	0.6464912	0.0561719
250	1.0000000	0.9993649	0.1898360	0.9608422	0.4981060	0.4228650	0.9955690	0.2441097	0.6483811	0.0561719
300	1.0000000	0.9993649	0.1886690	0.9622724	0.5023012	0.4234013	0.9955983	0.2441096	0.6500705	0.0561719
350	1.0000000	0.9993649	0.1881232	0.9630538	0.5057342	0.4238103	0.9956155	0.2441096	0.6513616	0.0561719
400	1.0000000	0.9993649	0.1878733	0.9634568	0.5081845	0.4240900	0.9956250	0.2441096	0.6522457	0.0561719
450	1.0000000	0.9993649	0.1877606	0.9636562	0.5097907	0.4242664	0.9956300	0.2441096	0.6528044	0.0561719
500	1.0000000	0.9993649	0.1877104	0.9637520	0.5107830	0.4243712	0.9956325	0.2441096	0.6531365	0.0561719
550	1.0000000	0.9993649	0.1976140	0.9633509	0.5234309	0.4244276	0.9956287	0.2441096	0.6533151	0.0561719
600	1.0000000	0.9993649	0.2105971	0.9607781	0.5376954	0.4243885	0.9955957	0.2441096	0.6531835	0.0561719
650	1.0000000	0.9993649	0.2192199	0.9568802	0.5430102	0.4241309	0.9955344	0.2441096	0.6523454	0.0561719
700	1.0000000	0.9993649	0.2239855	0.9533217	0.5416759	0.4236497	0.9954672	0.2441096	0.6508013	0.0561719
750	1.0000000	0.9993649	0.2264022	0.9507918	0.5376187	0.4230706	0.9954115	0.2441096	0.6489654	0.0561719
800	1.0000000	0.9993649	0.2275688	0.9492380	0.5333282	0.4225290	0.9953729	0.2441096	0.6472667	0.0561719
850	1.0000000	0.9993649	0.2281145	0.9483695	0.5298453	0.4220997	0.9953492	0.2441096	0.6459326	0.0561719
900	1.0000000	0.9993649	0.2283643	0.9479144	0.5273706	0.4217970	0.9953358	0.2441096	0.6449985	0.0561719
950	1.0000000	0.9993649	0.2284769	0.9476866	0.5257526	0.4216013	0.9953287	0.2441096	0.6443977	0.0561719
1000	1.0000000	0.9993649	0.2285271	0.9475764	0.5247541	0.4214827	0.9953250	0.2441096	0.6440353	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9993649	0.1867300	0.6800352	0.5257023	0.4155251	0.9950030	0.2441125	0.6299117	0.0561719
100	1.0000000	0.9993649	0.1319618	0.4499865	0.5289736	0.3711651	0.9926921	0.2441108	0.5685653	0.0561719
150	1.0000000	0.9993649	0.0955971	0.3548803	0.5346688	0.2968779	0.9882269	0.2441101	0.5044239	0.0561719
200	1.0000000	0.9993649	0.0755013	0.3224632	0.5444382	0.2327131	0.9837098	0.2441098	0.4629833	0.0561719
250	1.0000000	0.9993649	0.0653111	0.3124649	0.5559457	0.1917818	0.9807105	0.2441097	0.4408751	0.0561719
300	1.0000000	0.9993649	0.0603923	0.3096211	0.5664794	0.1694214	0.9792015	0.2441096	0.4301356	0.0561719
350	1.0000000	0.9993649	0.0580915	0.3088929	0.5747154	0.1582692	0.9785711	0.2441096	0.4251883	0.0561719
400	1.0000000	0.9993649	0.0570382	0.3087423	0.5805155	0.1530283	0.9783412	0.2441096	0.4229838	0.0561719
450	1.0000000	0.9993649	0.0565633	0.3087304	0.5843097	0.1506665	0.9782666	0.2441096	0.4220231	0.0561719
500	1.0000000	0.9993649	0.0563516	0.3087425	0.5866594	0.1496350	0.9782455	0.2441096	0.4216109	0.0561719
550	1.0000000	0.9993649	0.0980967	0.5895900	0.5868799	0.1597898	0.9810935	0.2441096	0.4237226	0.0561719
600	1.0000000	0.9993649	0.1528227	0.8295284	0.5921393	0.2233127	0.9882088	0.2441096	0.4510444	0.0561719
650	1.0000000	0.9993649	0.1891689	0.9238407	0.5927797	0.3025638	0.9927181	0.2441096	0.5096948	0.0561719
700	1.0000000	0.9993649	0.2092566	0.9503667	0.5841123	0.3598520	0.9945983	0.2441096	0.5677994	0.0561719
750	1.0000000	0.9993649	0.2194434	0.9542111	0.5704409	0.3926471	0.9952174	0.2441096	0.6072876	0.0561719
800	1.0000000	0.9993649	0.2243607	0.9525360	0.5566542	0.4090780	0.9953694	0.2441096	0.6287798	0.0561719
850	1.0000000	0.9993649	0.2266608	0.9504730	0.5453411	0.4165525	0.9953806	0.2441096	0.6387052	0.0561719
900	1.0000000	0.9993649	0.2277138	0.9490697	0.5371299	0.4196742	0.9953622	0.2441096	0.6426154	0.0561719
950	1.0000000	0.9993649	0.2281886	0.9482737	0.5316425	0.4208635	0.9953449	0.2441096	0.6438503	0.0561719
1000	1.0000000	0.9993649	0.2284002	0.9478609	0.5281881	0.4212638	0.9953338	0.2441096	0.6440682	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9993763	0.2142702	0.8528251	0.4507354	0.4195715	0.9952268	0.2441123	0.5973948	0.0561719
100	1.0000000	0.9993861	0.1955522	0.7731231	0.3437864	0.4088662	0.9947620	0.2441096	0.5275530	0.0561719
150	1.0000000	0.9993904	0.1831241	0.7423560	0.2626624	0.3923898	0.9942078	0.2441076	0.4718088	0.0561719
200	1.0000000	0.9993921	0.1762562	0.7335873	0.2120869	0.3779056	0.9938422	0.2441063	0.4366443	0.0561719
250	1.0000000	0.9993926	0.1727736	0.7319895	0.1837150	0.3684351	0.9936729	0.2441055	0.4174461	0.0561719
300	1.0000000	0.9993928	0.1710925	0.7321810	0.1689019	0.3632881	0.9936147	0.2441050	0.4079719	0.0561719
350	1.0000000	0.9993929	0.1703062	0.7325951	0.1615860	0.3608413	0.9936019	0.2441048	0.4036486	0.0561719
400	1.0000000	0.9993929	0.1699462	0.7328946	0.1581398	0.3598042	0.9936030	0.2441047	0.4018047	0.0561719
450	1.0000000	0.9993930	0.1697839	0.7330672	0.1565865	0.3594151	0.9936065	0.2441046	0.4010683	0.0561719
500	1.0000000	0.9993930	0.1697116	0.7331571	0.1559174	0.3592926	0.9936093	0.2441046	0.4007955	0.0561719
550	1.0000000	0.9993816	0.1839781	0.8296043	0.2339688	0.3622866	0.9937840	0.2441048	0.4394273	0.0561719
600	1.0000000	0.9993717	0.2026809	0.9106462	0.3484659	0.3767180	0.9944244	0.2441058	0.5041964	0.0561719
650	1.0000000	0.9993674	0.2151023	0.9413444	0.4322432	0.3941733	0.9949779	0.2441071	0.5622480	0.0561719
700	1.0000000	0.9993658	0.2219674	0.9493516	0.4812428	0.4071668	0.9952503	0.2441081	0.6019529	0.0561719
750	1.0000000	0.9993652	0.2254487	0.9501356	0.5062664	0.4147944	0.9953407	0.2441088	0.6245810	0.0561719
800	1.0000000	0.9993650	0.2271292	0.9493394	0.5176815	0.4186455	0.9953549	0.2441092	0.6358467	0.0561719
850	1.0000000	0.9993649	0.2279153	0.9485491	0.5222789	0.4203730	0.9953470	0.2441094	0.6408523	0.0561719
900	1.0000000	0.9993649	0.2282752	0.9480391	0.5238085	0.4210638	0.9953371	0.2441095	0.6428356	0.0561719
950	1.0000000	0.9993649	0.2284374	0.9477566	0.5241152	0.4213029	0.9953301	0.2441096	0.6435131	0.0561719
1000	1.0000000	0.9993649	0.2285097	0.9476121	0.5240180	0.4213665	0.9953260	0.2441096	0.6436878	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9993649	0.2285687	0.9474742	0.5231551	0.4213120	0.9589849	0.2441125	0.6435174	0.0371858
100	1.0000000	0.9993649	0.2285675	0.9474778	0.5232863	0.4213248	0.9318876	0.2441108	0.6435549	0.0176712
150	1.0000000	0.9993649	0.2285670	0.9474793	0.5233536	0.4213308	0.9224079	0.2441101	0.6435728	0.0077924
200	1.0000000	0.9993649	0.2285668	0.9474800	0.5233878	0.4213337	0.9196793	0.2441098	0.6435813	0.0036370
250	1.0000000	0.9993649	0.2285667	0.9474803	0.5234050	0.4213350	0.9189626	0.2441097	0.6435852	0.0020316
300	1.0000000	0.9993649	0.2285666	0.9474804	0.5234136	0.4213356	0.9187841	0.2441096	0.6435870	0.0014404
350	1.0000000	0.9993649	0.2285666	0.9474804	0.5234179	0.4213359	0.9187411	0.2441096	0.6435879	0.0012290
400	1.0000000	0.9993649	0.2285666	0.9474805	0.5234200	0.4213360	0.9187310	0.2441096	0.6435883	0.0011549
450	1.0000000	0.9993649	0.2285666	0.9474805	0.5234210	0.4213360	0.9187287	0.2441096	0.6435884	0.0011293
500	1.0000000	0.9993649	0.2285666	0.9474805	0.5234215	0.4213361	0.9187282	0.2441096	0.6435885	0.0011205
550	1.0000000	0.9993649	0.2285666	0.9474805	0.5234218	0.4213361	0.9550646	0.2441096	0.6435886	0.0201037
600	1.0000000	0.9993649	0.2285666	0.9474805	0.5234219	0.4213361	0.9821620	0.2441096	0.6435886	0.0396172
650	1.0000000	0.9993649	0.2285666	0.9474805	0.5234219	0.4213361	0.9916418	0.2441096	0.6435886	0.0494957
700	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9943704	0.2441096	0.6435886	0.0536510
750	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9950871	0.2441096	0.6435886	0.0552563
800	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9952656	0.2441096	0.6435886	0.0558476
850	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953086	0.2441096	0.6435886	0.0560590
900	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953187	0.2441096	0.6435886	0.0561330
950	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953210	0.2441096	0.6435886	0.0561586
1000	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213361	0.9953215	0.2441096	0.6435886	0.0561674

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9993649	0.2285687	0.7743199	0.5212560	0.4178956	0.9951100	0.2441125	0.6345369	0.0371621
100	1.0000000	0.9993649	0.2285675	0.6234341	0.5091098	0.3941053	0.9939217	0.2441108	0.5897348	0.0176233
150	1.0000000	0.9993649	0.2285670	0.5590699	0.4886508	0.3533569	0.9922198	0.2441101	0.5353701	0.0077322
200	1.0000000	0.9993649	0.2285668	0.5359238	0.4681572	0.3146240	0.9908526	0.2441098	0.4952677	0.0035716
250	1.0000000	0.9993649	0.2285667	0.5281656	0.4522443	0.2873530	0.9900605	0.2441097	0.4715032	0.0019642
300	1.0000000	0.9993649	0.2285666	0.5256532	0.4415666	0.2711621	0.9896856	0.2441096	0.4589625	0.0013722
350	1.0000000	0.9993649	0.2285666	0.5248543	0.4350324	0.2625144	0.9895297	0.2441096	0.4527911	0.0011606
400	1.0000000	0.9993649	0.2285666	0.5246028	0.4312749	0.2582086	0.9894702	0.2441096	0.4498898	0.0010864
450	1.0000000	0.9993649	0.2285666	0.5245240	0.4292071	0.2561668	0.9894488	0.2441096	0.4485683	0.0010608
500	1.0000000	0.9993649	0.2285666	0.5244994	0.4281054	0.2552320	0.9894415	0.2441096	0.4479798	0.0010520
550	1.0000000	0.9993649	0.2285666	0.6976464	0.4300815	0.2628892	0.9900792	0.2441096	0.4519072	0.0200588
600	1.0000000	0.9993649	0.2285666	0.8485334	0.4444225	0.3014416	0.9921760	0.2441096	0.4815554	0.0395966
650	1.0000000	0.9993649	0.2285666	0.9128983	0.4661326	0.3471929	0.9938649	0.2441096	0.5309094	0.0494874
700	1.0000000	0.9993649	0.2285666	0.9360447	0.4862634	0.3808581	0.9947337	0.2441096	0.5761568	0.0536479
750	1.0000000	0.9993649	0.2285666	0.9438031	0.5011154	0.4009164	0.9951026	0.2441096	0.6071790	0.0552552
800	1.0000000	0.9993649	0.2285666	0.9463156	0.5107455	0.4115693	0.9952441	0.2441096	0.6252673	0.0558472
850	1.0000000	0.9993649	0.2285666	0.9471145	0.5165004	0.4168373	0.9952952	0.2441096	0.6348136	0.0560588
900	1.0000000	0.9993649	0.2285666	0.9473661	0.5197542	0.4193201	0.9953128	0.2441096	0.6395321	0.0561330
950	1.0000000	0.9993649	0.2285666	0.9474448	0.5215224	0.4204511	0.9953188	0.2441096	0.6417611	0.0561586
1000	1.0000000	0.9993649	0.2285666	0.9474694	0.5224557	0.4209536	0.9953207	0.2441096	0.6427809	0.0561674

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9993649	0.1906253	0.9493821	0.5052153	0.4213254	0.9953563	0.2408514	0.6435596	0.0561719
100	1.0000000	0.9993649	0.1409561	0.9593672	0.4917717	0.4216445	0.9954962	0.2371703	0.6445614	0.0561719
150	1.0000000	0.9993649	0.1079770	0.9722391	0.5011930	0.4227063	0.9956435	0.2350678	0.6479436	0.0561719
200	1.0000000	0.9993649	0.0897522	0.9821399	0.5245373	0.4243599	0.9957557	0.2340523	0.6533008	0.0561719
250	1.0000000	0.9993649	0.0805107	0.9881342	0.5500985	0.4260800	0.9958317	0.2335950	0.6589631	0.0561719
300	1.0000000	0.9993649	0.0760498	0.9913409	0.5714784	0.4274920	0.9958787	0.2333960	0.6636716	0.0561719
350	1.0000000	0.9993649	0.0739633	0.9929443	0.5869732	0.4284889	0.9959053	0.2333110	0.6670290	0.0561719
400	1.0000000	0.9993649	0.0730080	0.9937156	0.5972340	0.4291246	0.9959195	0.2332751	0.6691858	0.0561719
450	1.0000000	0.9993649	0.0725773	0.9940779	0.6036182	0.4295016	0.9959267	0.2332600	0.6704727	0.0561719
500	1.0000000	0.9993649	0.0723853	0.9942454	0.6074124	0.4297137	0.9959303	0.2332537	0.6712001	0.0561719
550	1.0000000	0.9993649	0.1102439	0.9935273	0.6314082	0.4298239	0.9959311	0.2365122	0.6715785	0.0561719
600	1.0000000	0.9993649	0.1598747	0.9879771	0.6500217	0.4297592	0.9959152	0.2401904	0.6713373	0.0561719
650	1.0000000	0.9993649	0.1928369	0.9778674	0.6419206	0.4292364	0.9958489	0.2422918	0.6694828	0.0561719
700	1.0000000	0.9993649	0.2110545	0.9673300	0.6178950	0.4281261	0.9957307	0.2433068	0.6656353	0.0561719
750	1.0000000	0.9993649	0.2202928	0.9591529	0.5910035	0.4266387	0.9955999	0.2437640	0.6606075	0.0561719
800	1.0000000	0.9993649	0.2247522	0.9538365	0.5682181	0.4251237	0.9954916	0.2439628	0.6556058	0.0561719
850	1.0000000	0.9993649	0.2268382	0.9507526	0.5514918	0.4238410	0.9954173	0.2440478	0.6514557	0.0561719
900	1.0000000	0.9993649	0.2277932	0.9490967	0.5402680	0.4228893	0.9953723	0.2440837	0.6484267	0.0561719
950	1.0000000	0.9993649	0.2282238	0.9482545	0.5331924	0.4222494	0.9953472	0.2440988	0.6464152	0.0561719
1000	1.0000000	0.9993649	0.2284157	0.9478425	0.5289336	0.4218501	0.9953342	0.2441051	0.6451720	0.0561719

0	1.0000000	0.9993648	0.2285716	0.9474661	0.5229020	0.4212851	0.9953211	0.2441164	0.6434393	0.0561720
50	1.0000000	0.9968618	0.2285687	0.8193372	0.5217672	0.4188897	0.9967004	0.2441540	0.6368285	0.0371596
100	1.0000000	0.9946994	0.2285675	0.7076801	0.5130817	0.4030618	0.9974998	0.2443703	0.6023045	0.0176181
150	1.0000000	0.9937573	0.2285670	0.6600500	0.4986034	0.3770377	0.9975255	0.2446621	0.5580051	0.0077257
200	1.0000000	0.9934014	0.2285668	0.6429217	0.4841952	0.3526142	0.9973754	0.2449010	0.5235439	0.0035645
250	1.0000000	0.9932732	0.2285667	0.6371806	0.4730469	0.3354316	0.9972625	0.2450553	0.5022415	0.0019569
300	1.0000000	0.9932279	0.2285666	0.6353214	0.4655813	0.3252055	0.9972051	0.2451423	0.4906355	0.0013648
350	1.0000000	0.9932120	0.2285666	0.6347302	0.4610185	0.3197284	0.9971806	0.2451874	0.4847862	0.0011532
400	1.0000000	0.9932065	0.2285666	0.6345441	0.4583968	0.3169947	0.9971712	0.2452096	0.4819870	0.0010790
450	1.0000000	0.9932045	0.2285666	0.6344858	0.4569549	0.3156958	0.9971678	0.2452200	0.4806948	0.0010533
500	1.0000000	0.9932039	0.2285666	0.6344676	0.4561869	0.3151002	0.9971666	0.2452248	0.4801135	0.0010446
550	1.0000000	0.9957067	0.2285666	0.7625992	0.4575504	0.3199182	0.9949849	0.2451843	0.4843492	0.0200540
600	1.0000000	0.9978691	0.2285666	0.8742580	0.4675113	0.3439270	0.9942701	0.2449642	0.5120052	0.0395944
650	1.0000000	0.9988111	0.2285666	0.9218891	0.4827205	0.3728367	0.9946260	0.2446711	0.5539765	0.0494865
700	1.0000000	0.9991670	0.2285666	0.9390179	0.4969318	0.3945326	0.9949903	0.2444331	0.5907120	0.0536475
750	1.0000000	0.9992952	0.2285666	0.9447591	0.5074763	0.4076782	0.9951860	0.2442803	0.6152997	0.0552551
800	1.0000000	0.9993405	0.2285666	0.9466184	0.5143413	0.4147515	0.9952707	0.2441945	0.6294410	0.0558471
850	1.0000000	0.9993564	0.2285666	0.9472097	0.5184558	0.4182842	0.9953036	0.2441501	0.6368413	0.0560588
900	1.0000000	0.9993619	0.2285666	0.9473958	0.5207870	0.4199619	0.9953155	0.2441283	0.6404788	0.0561330
