"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
200	0.7690509	1.0000000	0.0210262	0.2888227	0.8325736	0.0016529	0.3037438	0.0706702	0.1476220	0.1913974	0.0149948	0.0054373	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4043766	0.2240126	0.4025661
250	0.7690509	1.0000000	0.0204976	0.2888227	0.9259760	0.0014874	0.3037440	0.0688073	0.1469138	0.1913974	0.0146882	0.0054337	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4031430	0.2240124	0.4025661
300	0.7690509	1.0000000	0.0203938	0.2888227	0.9568136	0.0014428	0.3037441	0.0680768	0.1466923	0.1913974	0.0146220	0.0054333	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4026594	0.2240123	0.4025661
350	0.7690509	1.0000000	0.0203734	0.2888227	0.9661859	0.0014308	0.3037441	0.0677903	0.1466230	0.1913974	0.0146077	0.0054332	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4024698	0.2240122	0.4025661
400	0.7690509	1.0000000	0.0203694	0.2888227	0.9689194	0.0014276	0.3037441	0.0676780	0.1466013	0.1913974	0.0146046	0.0054332	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4023955	0.2240122	0.4025661
450	0.7690509	1.0000000	0.0203686	0.2888227	0.9696945	0.0014267	0.3037441	0.0676339	0.1465945	0.1913974	0.0146040	0.0054332	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4023664	0.2240122	0.4025661
500	0.7690509	1.0000000	0.0203684	0.2888227	0.9699097	0.0014264	0.3037441	0.0676167	0.1465924	0.1913974	0.0146038	0.0054332	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4023549	0.2240122	0.4025661
550	0.7690509	1.0000000	0.3747893	0.2888227	0.6323031	0.0327853	0.3037441	0.1080201	0.2205216	0.1913974	0.1560547	0.0366611	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4545908	0.2240122	0.4025661
600	0.7690509	1.0000000	0.4444372	0.2888227	0.4572082	0.0412378	0.3037441	0.1295950	0.2436508	0.1913974	0.1865774	0.0399131	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4750676	0.2240122	0.4025661
650	0.7690509	1.0000000	0.4581239	0.2888227	0.4123491	0.0435161	0.3037441	0.1494264	0.2508870	0.1913974	0.1931637	0.0402517	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4830947	0.2240122	0.4025661
700	0.7690509	1.0000000	0.4608134	0.2888227	0.4010062	0.0441302	0.3037441	0.1635804	0.2531508	0.1913974	0.1945849	0.0402869	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4862413	0.2240122	0.4025661
750	0.7690509	1.0000000	0.4613420	0.2888227	0.3981424	0.0442957	0.3037441	0.1712531	0.2538591	0.1913974	0.1948915	0.0402906	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4874748	0.2240122	0.4025661
800	0.7690509	1.0000000	0.4614458	0.2888227	0.3974196	0.0443404	0.3037441	0.1748453	0.2540807	0.1913974	0.1949577	0.0402910	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4879583	0.2240122	0.4025661
850	0.7690509	1.0000000	0.4614662	0.2888227	0.3972372	0.0443524	0.3037441	0.1764024	0.2541500	0.1913974	0.1949720	0.0402910	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4881479	0.2240122	0.4025661
900	0.7690509	1.0000000	0.4614703	0.2888227	0.3971912	0.0443556	0.3037441	0.1770494	0.2541717	0.1913974	0.1949751	0.0402910	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4882222	0.2240122	0.4025661
950	0.7690509	1.0000000	0.4614710	0.2888227	0.3971796	0.0443565	0.3037441	0.1773118	0.2541785	0.1913974	0.1949757	0.0402910	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4882513	0.2240122	0.4025661
1000	0.7690509	1.0000000	0.4614712	0.2888227	0.3971767	0.0443567	0.3037441	0.1774168	0.2541806	0.1913974	0.1949759	0.0402910	0.0399447	0.5625531	0.9724683	0.0202023	0.2326210	0.4882627	0.2240122	0.4025661

0	0.7690493	1.0000000	0.4614712	0.2888227	0.3971757	0.0443516	0.3037303	0.1774994	0.2541722	0.1913974	0.1949759	0.0402910	0.0399467	0.5625529	0.9724683	0.0202023	0.2326213	0.4882727	0.2240249	0.4025661
50	0.8078636	1.0000000	0.4614712	0.0772205	0.3971757	0.0710589	0.2781451	0.1431786	0.0795203	0.1830676	0.1181689	0.0402910	0.0399454	0.8513246	0.9724683	0.0202023	0.2025714	0.3524719	0.1420955	0.4025661
100	0.8221169	1.0000000	0.4614712	0.0326260	0.3971757	0.3124018	0.4296587	0.1297205	0.0248794	0.1809022	0.1015953	0.0402910	0.0399449	0.9420407	0.9724683	0.0202023	0.1929660	0.2992371	0.1069881	0.4025661
150	0.8273510	1.0000000	0.4614712	0.0232279	0.3971757	0.7113643	0.6150108	0.1244431	0.0077847	0.1803393	0.0980190	0.0402910	0.0399448	0.9705386	0.9724683	0.0202023	0.1898956	0.2783688	0.0919444	0.4025661
200	0.8292730	1.0000000	0.4614712	0.0212473	0.3971757	0.9062585	0.7025435	0.1223737	0.0024366	0.1801929	0.0972473	0.0402910	0.0399447	0.9794911	0.9724683	0.0202023	0.1889142	0.2701883	0.0854981	0.4025661
250	0.8299788	1.0000000	0.4614712	0.0208299	0.3971757	0.9703122	0.7341440	0.1215623	0.0007634	0.1801549	0.0970807	0.0402910	0.0399447	0.9823035	0.9724683	0.0202023	0.1886005	0.2669815	0.0827358	0.4025661
300	0.8302380	1.0000000	0.4614712	0.0207419	0.3971757	0.9896380	0.7448451	0.1212441	0.0002399	0.1801450	0.0970448	0.0402910	0.0399447	0.9831870	0.9724683	0.0202023	0.1885002	0.2657244	0.0815522	0.4025661
350	0.8303332	1.0000000	0.4614712	0.0207234	0.3971757	0.9953825	0.7484121	0.1211193	0.0000761	0.1801424	0.0970371	0.0402910	0.0399447	0.9834645	0.9724683	0.0202023	0.1884681	0.2652316	0.0810450	0.4025661
400	0.8303682	1.0000000	0.4614712	0.0207195	0.3971757	0.9971001	0.7495985	0.1210704	0.0000249	0.1801418	0.0970354	0.0402910	0.0399447	0.9835517	0.9724683	0.0202023	0.1884579	0.2650384	0.0808276	0.4025661
450	0.8303810	1.0000000	0.4614712	0.0207186	0.3971757	0.9976210	0.7499939	0.1210512	0.0000089	0.1801416	0.0970350	0.0402910	0.0399447	0.9835791	0.9724683	0.0202023	0.1884546	0.2649627	0.0807345	0.4025661
500	0.8303857	1.0000000	0.4614712	0.0207185	0.3971757	0.9977818	0.7501263	0.1210436	0.0000039	0.1801416	0.0970349	0.0402910	0.0399447	0.9835877	0.9724683	0.0202023	0.1884536	0.2649330	0.0806946	0.4025661
550	0.7915742	1.0000000	0.4614712	0.2323206	0.3971757	0.8467322	0.8540873	0.1553530	0.2365398	0.1884713	0.1738419	0.0402910	0.0399447	0.6948188	0.9724683	0.0202023	0.2185029	0.4007206	0.1625997	0.4025661
600	0.7773219	1.0000000	0.4614712	0.2769151	0.3971757	0.3665582	0.6062791	0.1688067	0.2831400	0.1906367	0.1904156	0.0402910	0.0399447	0.6041037	0.9724683	0.0202023	0.2281082	0.4539502	0.1976965	0.4025661
650	0.7720882	1.0000000	0.4614712	0.2863132	0.3971757	0.1512348	0.4298063	0.1740823	0.2777549	0.1911996	0.1939919	0.0402910	0.0399447	0.5756060	0.9724683	0.0202023	0.2311785	0.4748165	0.2127358	0.4025661
700	0.7701663	1.0000000	0.4614712	0.2882938	0.3971757	0.0790468	0.3528934	0.1761510	0.2671456	0.1913460	0.1947636	0.0402910	0.0399447	0.5666536	0.9724683	0.0202023	0.2321599	0.4829962	0.2191802	0.4025661
750	0.7694605	1.0000000	0.4614712	0.2887112	0.3971757	0.0556978	0.3224549	0.1769622	0.2603171	0.1913840	0.1949301	0.0402910	0.0399447	0.5638412	0.9724683	0.0202023	0.2324736	0.4862027	0.2219416	0.4025661
800	0.7692013	1.0000000	0.4614712	0.2887992	0.3971757	0.0481170	0.3107810	0.1772803	0.2568615	0.1913939	0.1949660	0.0402910	0.0399447	0.5629577	0.9724683	0.0202023	0.2325739	0.4874597	0.2231249	0.4025661
850	0.7691061	1.0000000	0.4614712	0.2888178	0.3971757	0.0456218	0.3063690	0.1774050	0.2552952	0.1913965	0.1949738	0.0402910	0.0399447	0.5626802	0.9724683	0.0202023	0.2326060	0.4879524	0.2236320	0.4025661
900	0.7690712	1.0000000	0.4614712	0.2888217	0.3971757	0.0447878	0.3047169	0.1774539	0.2546290	0.1913971	0.1949754	0.0402910	0.0399447	0.5625930	0.9724683	0.0202023	0.2326162	0.4881456	0.2238493	0.4025661
950	0.7690584	1.0000000	0.4614712	0.2888225	0.3971757	0.0445052	0.3041027	0.1774731	0.2543571	0.1913973	0.1949758	0.0402910	0.0399447	0.5625656	0.9724683	0.0202023	0.2326195	0.4882213	0.2239424	0.4025661
1000	0.7690536	1.0000000	0.4614712	0.2888227	0.3971757	0.0444083	0.3038757	0.1774806	0.2542492	0.1913973	0.1949759	0.0402910	0.0399447	0.5625570	0.9724683	0.0202023	0.2326205	0.4882510	0.2239823	0.4025661

0	0.7690493	1.0000000	0.4614712	0.2888227	0.3971757	0.0443516	0.3037303	0.1774994	0.2541722	0.1913974	0.1949759	0.0402910	0.0399467	0.5625529	0.9724683	0.0202023	0.2326213	0.4882727	0.2240249	0.4025661
50	0.7911432	1.0000000	0.4614712	0.2888227	0.3971757	0.0443549	0.3037390	0.1774910	0.0923976	0.1913974	0.1949759	0.0402910	0.0399454	0.8208228	0.9724683	0.0202023	0.2326211	0.2577290	0.1557499	0.4025661
100	0.7992564	1.0000000	0.4614712	0.2888227	0.3971757	0.0443561	0.3037422	0.1774876	0.0417855	0.1913974	0.1949759	0.0402910	0.0399449	0.9019569	0.9724683	0.0202023	0.2326210	0.1673545	0.1264936	0.4025661
150	0.8022358	1.0000000	0.4614712	0.2888227	0.3971757	0.0443566	0.3037434	0.1774863	0.0259511	0.1913974	0.1949759	0.0402910	0.0399448	0.9274447	0.9724683	0.0202023	0.2326210	0.1319271	0.1139571	0.4025661
200	0.8033299	1.0000000	0.4614712	0.2888227	0.3971757	0.0443567	0.3037438	0.1774858	0.0209972	0.1913974	0.1949759	0.0402910	0.0399447	0.9354516	0.9724683	0.0202023	0.2326210	0.1180394	0.1085851	0.4025661
250	0.8037316	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037440	0.1774856	0.0194474	0.1913974	0.1949759	0.0402910	0.0399447	0.9379669	0.9724683	0.0202023	0.2326210	0.1125953	0.1062832	0.4025661
300	0.8038792	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774856	0.0189625	0.1913974	0.1949759	0.0402910	0.0399447	0.9387571	0.9724683	0.0202023	0.2326210	0.1104612	0.1052968	0.4025661
350	0.8039333	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.0188108	0.1913974	0.1949759	0.0402910	0.0399447	0.9390053	0.9724683	0.0202023	0.2326210	0.1096246	0.1048741	0.4025661
400	0.8039532	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.0187633	0.1913974	0.1949759	0.0402910	0.0399447	0.9390833	0.9724683	0.0202023	0.2326210	0.1092967	0.1046930	0.4025661
450	0.8039605	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.0187485	0.1913974	0.1949759	0.0402910	0.0399447	0.9391078	0.9724683	0.0202023	0.2326210	0.1091681	0.1046154	0.4025661
500	0.8039632	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.0187438	0.1913974	0.1949759	0.0402910	0.0399447	0.9391155	0.9724683	0.0202023	0.2326210	0.1091177	0.1045822	0.4025661
550	0.7818714	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.1805233	0.1913974	0.1949759	0.0402910	0.0399447	0.6808481	0.9724683	0.0202023	0.2326210	0.3396401	0.1728357	0.4025661
600	0.7737588	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.2311371	0.1913974	0.1949759	0.0402910	0.0399447	0.5997148	0.9724683	0.0202023	0.2326210	0.4300063	0.2020827	0.4025661
650	0.7707797	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.2469720	0.1913974	0.1949759	0.0402910	0.0399447	0.5742272	0.9724683	0.0202023	0.2326210	0.4654303	0.2146153	0.4025661
700	0.7696858	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.2519260	0.1913974	0.1949759	0.0402910	0.0399447	0.5662204	0.9724683	0.0202023	0.2326210	0.4793168	0.2199856	0.4025661
750	0.7692840	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.2534759	0.1913974	0.1949759	0.0402910	0.0399447	0.5637052	0.9724683	0.0202023	0.2326210	0.4847603	0.2222868	0.4025661
800	0.7691365	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.2539608	0.1913974	0.1949759	0.0402910	0.0399447	0.5629150	0.9724683	0.0202023	0.2326210	0.4868942	0.2232728	0.4025661
850	0.7690823	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.2541125	0.1913974	0.1949759	0.0402910	0.0399447	0.5626668	0.9724683	0.0202023	0.2326210	0.4877308	0.2236954	0.4025661
900	0.7690625	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.2541600	0.1913974	0.1949759	0.0402910	0.0399447	0.5625888	0.9724683	0.0202023	0.2326210	0.4880587	0.2238764	0.4025661
950	0.7690552	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.2541748	0.1913974	0.1949759	0.0402910	0.0399447	0.5625643	0.9724683	0.0202023	0.2326210	0.4881872	0.2239540	0.4025661
1000	0.7690525	1.0000000	0.4614712	0.2888227	0.3971757	0.0443568	0.3037441	0.1774855	0.2541795	0.1913974	0.1949759	0.0402910	0.0399447	0.5625566	0.9724683	0.0202023	0.2326210	0.4882376	0.2239873	0.4025661

0	0.7690493	1.0000000	0.4614712	0.2888227	0.3971757	0.0443516	0.3037303	0.1774994	0.2541722	0.1913974	0.1949759	0.0402910	0.0399467	0.5625529	0.9724683	0.0202023	0.2326213	0.4882727	0.2240249	0.4025661
50	0.6928224	0.4593905	0.5401269	0.4218338	0.4338862	0.0491842	0.3306074	0.1944484	0.2068583	0.2530173	0.2334202	0.0479598	0.0399454	0.5146815	0.9513878	0.0038194	0.2829053	0.5154338	0.3107505	0.4601030
100	0.4271405	0.2679342	0.7428265	0.7719217	0.5518574	0.0428661	0.4288615	0.2956921	0.1668070	0.5937666	0.3781007	0.0801564	0.0399451	0.3697201	0.8118667	0.0043820	0.4932985	0.6065309	0.6104806	0.6371795
150	0.2133984	0.2001302	0.8860823	0.9389875	0.6800482	0.0308295	0.5742946	0.4930693	0.1269564	0.7812958	0.5608760	0.1371079	0.0399458	0.2339051	0.5219085	0.0268563	0.7277879	0.7105667	0.8231009	0.7994676
200	0.1122302	0.1761175	0.9474072	0.9845560	0.7680317	0.0254235	0.6937617	0.6772237	0.1353539	0.8387575	0.6937839	0.1976731	0.0399488	0.1534928	0.3004330	0.0912162	0.8647595	0.7884940	0.9225168	0.8889862
250	0.0706096	0.1676134	0.9693974	0.9956329	0.8147309	0.0236971	0.7641757	0.7908306	0.1865666	0.8546945	0.7639358	0.2393926	0.0399540	0.1147132	0.2045753	0.1665084	0.9266157	0.8352224	0.9661461	0.9285167
300	0.0541499	0.1646017	0.9769507	0.9983034	0.8361295	0.0232272	0.7990948	0.8495508	0.2340091	0.8590426	0.7952091	0.2606569	0.0399590	0.0977377	0.1700093	0.2159535	0.9520433	0.8598953	0.9850593	0.9444045
350	0.0477330	0.1635351	0.9795528	0.9989669	0.8451176	0.0231072	0.8148100	0.8775137	0.2621856	0.8602319	0.8079528	0.2697485	0.0399624	0.0906869	0.1578947	0.2399668	0.9620898	0.8719473	0.9932270	0.9505191
