"Time"	xylR	arcA	lldR	betI	lldD	betT	betA	lldP	betB	ydeA	puuR	puuD	fadJ	appA	ackA	puuA	hybD	rpsJ	ssb	rplC
250	0.8275690	1.0053419	0.4913886	0.0868999	0.3278329	0.1591865	0.6312122	0.0460064	0.3529581	0.1724514	0.1755016	0.0428883	0.0424604	0.8058055	0.8959441	0.0036776	0.1897409	0.5362993	0.1795574	0.0256808
300	0.7742660	0.9841251	0.4827952	0.1031633	0.2846336	0.2676676	0.6988158	0.0309025	0.3565496	0.2352454	0.1946964	0.0497032	0.0409023	0.7150400	0.9962218	0.0001402	0.2037394	0.5237952	0.2449479	0.0159938
350	0.7897786	1.0110805	0.4263099	0.1164960	0.3498071	0.2266703	0.7297957	0.0246353	0.3364550	0.2467481	0.1932111	0.0294815	0.0481801	0.7526844	0.9330354	0.0007500	0.2283853	0.5063640	0.2279843	0.0234109
400	0.7353206	0.9518589	0.4805305	0.1582736	0.3576136	0.2611397	0.7771785	0.0325374	0.3544370	0.3041039	0.2349677	0.0607288	0.0557976	0.7437436	0.9166904	0.0003999	0.2327212	0.4637555	0.2456549	0.0324981
450	0.8445931	1.0250606	0.4871176	0.1155542	0.3504368	0.1296862	0.6336395	0.0472601	0.3263509	0.2199313	0.1822968	0.0358400	0.0549680	0.8230227	0.9758410	0.0001162	0.2357252	0.4909548	0.2189331	0.0157341
500	0.7373242	1.0222841	0.4493961	0.1240899	0.2698071	0.0880008	0.5877504	0.0528202	0.3636280	0.1384986	0.2047770	0.0659483	0.0407065	0.7959023	1.0470962	0.0001012	0.1721820	0.5198322	0.2258674	0.0140974
550	0.7209367	1.0231089	0.4517732	0.2684946	0.3306554	0.1757310	0.4852419	0.1198187	0.3689078	0.1368722	0.1855733	0.0404378	0.0387605	0.6644769	1.0197338	0.0149817	0.2291692	0.5381179	0.2289785	0.2937697
600	0.6838846	0.9613970	0.5260361	0.3050792	0.3652157	0.1036515	0.4822340	0.1531091	0.3201920	0.1735594	0.2234909	0.0427146	0.0444631	0.6052698	1.0498438	0.0124654	0.2318518	0.5107504	0.2605549	0.3359582
650	0.6923836	1.0503282	0.4649830	0.2651719	0.3864171	0.0839523	0.3918846	0.1867167	0.2217907	0.1946367	0.1775132	0.0320217	0.0329482	0.5813449	0.9210849	0.0249128	0.1981540	0.5002742	0.2403636	0.4370179
700	0.7342331	0.9642584	0.3529578	0.1962548	0.4531013	0.0374258	0.3443770	0.1899696	0.2601633	0.1359833	0.1769840	0.0374116	0.0278863	0.6077740	0.9548485	0.0209101	0.2182625	0.4835417	0.2104586	0.4626879
750	0.8278897	0.9989976	0.4816176	0.2144779	0.3699026	0.0491590	0.3287146	0.1474114	0.2368923	0.1782660	0.1285104	0.0368113	0.0373795	0.5939450	1.0324732	0.0149880	0.1681668	0.4423508	0.1817024	0.3834700
800	0.8261388	0.9602296	0.4200295	0.1989584	0.3462537	0.0916393	0.4204393	0.1412118	0.2486353	0.1337973	0.1670805	0.0382049	0.0250553	0.5928007	1.0293025	0.0273909	0.2111914	0.4353231	0.1616262	0.3623133
850	0.7578760	0.8911261	0.4920846	0.2839557	0.4270907	0.0869749	0.3859214	0.1416361	0.2838577	0.2084110	0.1975482	0.0179415	0.0363392	0.4826048	0.9642638	0.0158272	0.2029221	0.4734840	0.2284084	0.4499102
900	0.7494867	0.9989649	0.5516976	0.3256386	0.4022771	0.0427520	0.3079819	0.1852140	0.2648686	0.2098891	0.2142647	0.0392362	0.0332090	0.5393589	0.9115833	0.0264713	0.2483927	0.4728374	0.2412672	0.4611416
950	0.7123579	1.0210573	0.5275090	0.3033017	0.4093084	0.0432487	0.3112376	0.1933049	0.2229011	0.2341730	0.2064627	0.0369980	0.0396834	0.6110813	1.0066258	0.0236757	0.2271080	0.4996869	0.2686436	0.4330668
1000	0.7466869	1.0821508	0.4138992	0.2749700	0.4204697	0.0419471	0.3086119	0.1755796	0.2435872	0.1773384	0.1760496	0.0489309	0.0353149	0.5441311	0.9830050	0.0181181	0.2351684	0.5140001	0.2119880	0.4301192

0	0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
50	0.8256901	0.9330096	0.4603265	0.1773909	0.3075352	0.0434545	0.2166017	0.1048805	0.2639664	0.1737586	0.0587269	0.0071448	0.0285973	0.5663312	0.9529287	0.0309741	0.2022541	0.4416947	0.2371368	0.3688559
100	0.6861346	0.9282421	0.4509449	0.2120847	0.2529993	0.0785930	0.1889215	0.0650030	0.3084282	0.1581558	0.0641871	0.0093329	0.0365751	0.6245848	0.9877935	0.0065515	0.2640763	0.4397468	0.2311111	0.3850391
150	0.7211668	1.0770057	0.4130690	0.1895081	0.2580879	0.0696356	0.1386686	0.0485692	0.2922116	0.1850253	0.0730356	0.0062061	0.0504354	0.6174864	0.9905449	0.0191845	0.2720476	0.4772076	0.2017783	0.3726068
200	0.7618115	0.9560837	0.4058009	0.2248840	0.2363361	0.1084294	0.1683548	0.0450685	0.2582390	0.2064749	0.0711312	0.0073858	0.0516372	0.6086340	0.9534512	0.0227128	0.2822504	0.4802253	0.2199436	0.4162087
250	0.7024998	0.9748247	0.4199541	0.2399511	0.3200604	0.0999800	0.1569145	0.0620330	0.2895182	0.2427603	0.0868419	0.0106595	0.0283147	0.5384617	1.0509860	0.0319856	0.2806755	0.4636130	0.3097276	0.4291098
300	0.6910394	1.1187953	0.4136231	0.2221106	0.2942936	0.0710455	0.1543431	0.0667034	0.2628284	0.2623739	0.0497680	0.0041777	0.0151812	0.5528863	1.0465300	0.0378119	0.2812400	0.5320743	0.2428956	0.3767026
350	0.7841508	1.1021130	0.4323166	0.1797056	0.2148980	0.0752686	0.1379084	0.0863964	0.3011849	0.1549318	0.0531586	0.0010075	0.0504736	0.6138556	1.0017070	0.0301457	0.2338338	0.5040611	0.2161025	0.3606907
400	0.7610715	1.0001644	0.4672372	0.1336488	0.2240896	0.0683197	0.1242767	0.0752208	0.3209256	0.1521903	0.0442746	0.0083545	0.0429165	0.5207540	1.1017106	0.0213038	0.1556440	0.5274343	0.1917110	0.3418202
450	0.7343231	0.9573645	0.4916381	0.2169156	0.2123649	0.0817594	0.1606107	0.0868207	0.2758529	0.1669641	0.0705337	0.0075301	0.0129738	0.5901577	0.9872155	0.0013691	0.2346507	0.4819614	0.1618165	0.3384358
500	0.6885825	0.9554662	0.4302503	0.2217338	0.2544435	0.1458549	0.2020358	0.1001452	0.2669636	0.1707237	0.0766643	0.0110153	0.0280684	0.5722562	1.0509404	0.0232651	0.2550682	0.4961391	0.2102623	0.3871565
550	0.7450373	0.9107270	0.4422190	0.2512434	0.3699552	0.1244364	0.3262122	0.1289049	0.2658244	0.2295652	0.1500876	0.0380139	0.0378669	0.5292617	0.9795821	0.0136185	0.1921680	0.4894428	0.1970370	0.3933793
600	0.7423529	0.9695273	0.4259667	0.2895823	0.4687219	0.0787590	0.3475431	0.1886807	0.2586455	0.2375890	0.1687199	0.0465160	0.0553346	0.6215982	0.9560689	0.0200074	0.2075592	0.4897269	0.2184595	0.3922713
650	0.7236094	0.9765354	0.4939139	0.3828540	0.4023938	0.0506054	0.3392841	0.1935465	0.3120695	0.2346368	0.2244242	0.0451970	0.0635881	0.5518848	0.9965189	0.0187206	0.2383505	0.5302638	0.2448327	0.3963068
700	0.8333530	1.0520856	0.4478455	0.3004480	0.3818264	0.0307709	0.3080412	0.2081551	0.2533634	0.2303937	0.1701655	0.0323032	0.0610862	0.5400076	0.9629934	0.0299482	0.2596827	0.5736564	0.2413483	0.3988722
750	0.7918605	1.0221775	0.5318499	0.3884803	0.3926269	0.0475830	0.3073225	0.2306691	0.2279779	0.2271069	0.1872366	0.0477141	0.0239503	0.5069408	1.0138194	0.0335545	0.2580358	0.5595189	0.2408860	0.4104777
800	0.7864662	1.0252671	0.4820541	0.3162827	0.4091933	0.0342063	0.2606126	0.2050213	0.2453766	0.1645597	0.1994416	0.0360675	0.0399102	0.5589543	0.9938370	0.0289235	0.2587656	0.5480534	0.2768776	0.4856468
850	0.8148867	0.9787265	0.4391241	0.2886175	0.4352304	0.0574106	0.2874352	0.2443875	0.2293472	0.1850694	0.2562510	0.0446164	0.0435273	0.5371214	1.0153193	0.0223954	0.2751844	0.5787120	0.2602593	0.4467798
900	0.7191631	1.0049321	0.5226129	0.3027483	0.4400499	0.0527766	0.3120155	0.2167747	0.2504510	0.1983518	0.2327714	0.0244625	0.0380444	0.4783720	1.0028674	0.0268987	0.2817441	0.5133375	0.2912575	0.4518220
950	0.7301788	0.9628958	0.5149136	0.3211097	0.3506885	0.0465245	0.3167161	0.2066999	0.2118000	0.2161071	0.1815358	0.0381031	0.0468780	0.5715553	1.0199599	0.0211376	0.2359834	0.5173259	0.2843790	0.4226403
1000	0.7201374	1.0032380	0.5244992	0.3538250	0.3912958	0.0429733	0.3171060	0.1967878	0.2638346	0.2539943	0.2283700	0.0334663	0.0440594	0.5459821	1.0005968	0.0127892	0.2668447	0.4598655	0.2935869	0.4584609

0	0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
50	0.7663961	0.9693627	0.4526367	0.3067781	0.2405792	0.0486208	0.0817239	0.1965747	0.2529298	0.1473442	0.0412749	0.0174124	0.0253371	0.5433533	0.9673176	0.0023627	0.2082357	0.4115784	0.2223523	0.3927398
100	0.8085831	1.0283064	0.5160445	0.2822802	0.2070377	0.0397664	0.0329557	0.1348899	0.2702370	0.1241162	0.0145955	0.0130849	0.0072102	0.5512969	0.9630839	0.0012235	0.2161380	0.4411992	0.2274675	0.4049513
150	0.7950935	1.0527878	0.4886507	0.2951524	0.1687296	0.0425044	0.0252906	0.1524400	0.2454226	0.1262389	0.0059057	0.0073454	0.0011661	0.6129002	0.9868900	0.0000000	0.1929668	0.4815014	0.2193421	0.4019227
200	0.8149973	1.0548718	0.4024618	0.2402441	0.1926660	0.0524410	0.0168119	0.1399785	0.2642787	0.0996157	0.0003677	0.0029194	0.0014631	0.6279667	0.9448221	0.0000000	0.2660732	0.3667880	0.2252561	0.3930591
250	0.7352877	1.0290595	0.5099590	0.2789360	0.2318607	0.0577163	0.0258394	0.1572517	0.2652440	0.1301379	0.0013728	0.0040516	0.0001595	0.5934749	0.9634058	0.0002182	0.2346900	0.3841570	0.1898276	0.4083969
300	0.7313375	1.0129572	0.4275947	0.2509721	0.2314301	0.0638869	0.0185940	0.1772913	0.2606352	0.1023899	0.0002272	0.0091137	0.0011251	0.6113695	0.9755860	0.0000000	0.2384638	0.3355034	0.1916252	0.3723876
350	0.8208143	1.0790515	0.5130105	0.2955138	0.2101199	0.0546570	0.0218255	0.1930299	0.2750298	0.1231093	0.0008075	0.0097115	0.0000072	0.5684787	0.9129095	0.0000000	0.2327474	0.3422043	0.1851879	0.3872541
400	0.7574917	1.0105804	0.4121288	0.3304392	0.2003124	0.0380675	0.0168680	0.2229219	0.2846869	0.1445550	0.0000386	0.0077801	0.0000776	0.5594903	0.9734427	0.0000000	0.2478059	0.3719769	0.2233096	0.4116987
450	0.7661295	0.9467021	0.3796372	0.2901357	0.2363115	0.0241443	0.0092213	0.2215763	0.2625353	0.1586663	0.0008883	0.0069003	0.0000092	0.5262372	0.9592408	0.0000000	0.2374737	0.4059635	0.2366055	0.3811320
500	0.8644080	0.9531457	0.3979254	0.2658717	0.2209767	0.0274032	0.0074490	0.1646554	0.2717175	0.1340520	0.0011282	0.0088527	0.0000048	0.5245540	0.9974926	0.0005631	0.2338624	0.4215796	0.2937991	0.3676527
550	0.8491140	1.0041652	0.4336571	0.2277112	0.3676945	0.0573857	0.2379485	0.1569324	0.2909529	0.2095369	0.1523651	0.0446546	0.0200516	0.5791532	0.9321073	0.0202482	0.2367646	0.4867263	0.2741935	0.3673821
600	0.7617518	0.9518331	0.5059157	0.2456949	0.3529223	0.0825611	0.3243725	0.1319341	0.2699318	0.1738700	0.1946864	0.0481728	0.0243930	0.5821448	1.0496348	0.0201106	0.2263926	0.4804537	0.2203138	0.3994257
650	0.7888921	0.9259332	0.5153330	0.3042521	0.4090598	0.0820163	0.3441941	0.1550284	0.2399672	0.1474594	0.2008328	0.0444764	0.0213623	0.5638961	0.9763949	0.0236259	0.2092897	0.4942996	0.1937183	0.4077601
700	0.7241245	0.9596048	0.5108331	0.3777987	0.4603032	0.0507555	0.3204686	0.1914811	0.2477808	0.2422152	0.2142341	0.0643069	0.0347396	0.5328605	0.9304700	0.0087773	0.2618672	0.5525981	0.2591329	0.4177883
750	0.7356073	1.0671176	0.5092624	0.3838416	0.4572095	0.0331415	0.3136707	0.2404439	0.1941786	0.2183641	0.1884895	0.0296454	0.0272768	0.5518748	0.9445505	0.0140346	0.2391631	0.5236177	0.2586809	0.4036949
800	0.6507496	1.0406455	0.4414888	0.2561957	0.3982726	0.0192608	0.2610491	0.2423257	0.2399455	0.1874977	0.2066647	0.0451894	0.0588879	0.5922308	0.9569268	0.0164942	0.2383386	0.5155652	0.2286810	0.4285721
850	0.7666244	1.0069121	0.4360982	0.2581480	0.3165020	0.0322933	0.3006905	0.1771371	0.2559594	0.1994706	0.2303330	0.0516678	0.0318175	0.6211347	0.9784287	0.0119847	0.2431279	0.4953865	0.2030799	0.3970683
900	0.7966806	0.9428087	0.4959481	0.2746137	0.3670186	0.0435510	0.3631208	0.1981701	0.2767261	0.1598126	0.2378196	0.0574363	0.0329411	0.5829571	0.9158088	0.0252314	0.2152137	0.4931526	0.2146719	0.3869262
950	0.7506482	0.9408828	0.5778459	0.3534740	0.4137945	0.0488944	0.3718229	0.2127660	0.2981573	0.2178911	0.2342519	0.0499224	0.0359037	0.5778224	0.8618889	0.0280201	0.2477032	0.4926788	0.2889407	0.4654087
1000	0.6288494	0.9991492	0.5213288	0.3751097	0.4104013	0.0604523	0.3522187	0.2010280	0.2594198	0.2851540	0.2672448	0.0537919	0.0338032	0.6093753	0.9484698	0.0170295	0.2323891	0.4790190	0.3042380	0.4529316

0	0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
50	0.8107550	0.7032516	0.4806568	0.3539258	0.1899897	0.0756284	0.2749207	0.1741502	0.2857646	0.2153475	0.1738231	0.0524700	0.0355011	0.5096695	1.0150716	0.0251333	0.2164528	0.5193544	0.1315793	0.4302302
100	0.6663242	0.5524642	0.5439878	0.4868701	0.1144591	0.0693699	0.2071251	0.2158679	0.2694440	0.4224031	0.2498183	0.0472012	0.0314197	0.4022596	0.9628593	0.0213542	0.2949621	0.5511603	0.1428651	0.5090511
150	0.4466459	0.4811324	0.6986702	0.7347989	0.1307670	0.0456569	0.2152540	0.2578779	0.1852066	0.6795055	0.2924751	0.0723794	0.0344044	0.3652964	0.8479762	0.0194434	0.5147902	0.5909079	0.2006631	0.5902948
200	0.2927647	0.5031931	0.7531030	0.8543776	0.1586612	0.0284696	0.2170270	0.4042452	0.1358406	0.7717167	0.3283863	0.0952697	0.0250564	0.2831615	0.7162540	0.0248089	0.6058192	0.6630233	0.3219190	0.7082111
250	0.2408207	0.4404234	0.8780394	0.9069560	0.1842534	0.0294126	0.2576339	0.4696467	0.1096243	0.7989911	0.4361384	0.0900336	0.0417547	0.2361738	0.7931806	0.0243800	0.5743321	0.7237652	0.3291797	0.7552993
300	0.2254232	0.5196244	0.8125808	0.9192958	0.1832819	0.0191504	0.2334858	0.5805513	0.0893684	0.8787645	0.4057737	0.0838165	0.0302865	0.2709225	0.7622133	0.0396900	0.6268793	0.7240716	0.3028675	0.8028312
350	0.2459219	0.5516755	0.7169779	0.9104705	0.1450782	0.0137806	0.2119091	0.6046443	0.0954028	0.9040089	0.3946066	0.0825821	0.0327991	0.2784367	0.8807528	0.0239135	0.6532992	0.6798429	0.3342934	0.6989686
400	0.2356731	0.4942014	0.8023978	0.8870852	0.1702858	0.0135851	0.2293166	0.5829191	0.0876486	0.9106338	0.3812954	0.0872066	0.0289664	0.3112303	0.7063345	0.0347693	0.6415258	0.6394384	0.3615108	0.7528938
450	0.1834486	0.4283639	0.8181776	0.9020818	0.1827480	0.0091000	0.2726829	0.6215478	0.0779219	0.9083273	0.4373082	0.0775394	0.0360053	0.2552910	0.7411962	0.0202855	0.6268857	0.6548819	0.3361885	0.6763862
500	0.1599666	0.4454712	0.8547691	0.9446830	0.1783109	0.0162910	0.2847006	0.6627061	0.0815959	0.8662738	0.4015614	0.0675932	0.0515723	0.2911566	0.7520103	0.0363787	0.6291509	0.7000939	0.3294669	0.7122797
550	0.2056823	0.8701071	0.7747546	0.8493479	0.4581793	0.0114656	0.3567767	0.6562990	0.1208340	0.7790339	0.3971025	0.0791478	0.0227786	0.3115579	0.8239416	0.0398305	0.5746239	0.7474531	0.6840670	0.7292835
600	0.4424269	0.9371500	0.7386582	0.6403266	0.4682583	0.0111389	0.2982937	0.6593768	0.1230495	0.5472121	0.3089983	0.0423300	0.0259294	0.4034319	0.9189493	0.0186029	0.4600519	0.6174312	0.5789827	0.5835018
650	0.5988593	0.9203092	0.5991253	0.5066933	0.5070679	0.0188361	0.3017419	0.5990038	0.1511172	0.4522794	0.2476452	0.0369866	0.0226830	0.5140105	1.0382532	0.0169740	0.3543412	0.6287006	0.5236896	0.5046198
700	0.7142455	0.9690695	0.5390073	0.3891753	0.4515319	0.0348251	0.2911816	0.4517462	0.1361517	0.3221825	0.2003677	0.0456412	0.0408281	0.4798631	0.9495759	0.0140851	0.2600976	0.5484549	0.3833619	0.4941041
750	0.7247956	1.0626059	0.4899068	0.3252746	0.3958330	0.0187413	0.2502552	0.2748309	0.1657508	0.2656932	0.2368246	0.0330241	0.0338762	0.4568725	0.9555160	0.0177024	0.2553264	0.4840961	0.3096666	0.4217424
800	0.7483613	1.0469860	0.4759566	0.3172615	0.4070097	0.0178243	0.2596386	0.2063880	0.2335201	0.2416558	0.1791079	0.0451274	0.0355481	0.5100266	0.9198789	0.0067506	0.2620358	0.4819252	0.2754114	0.4319302
850	0.7157243	1.0463977	0.4585100	0.3373448	0.3910045	0.0401494	0.2337097	0.1920827	0.2371172	0.2281464	0.2383131	0.0454627	0.0430505	0.4927510	0.9500624	0.0083350	0.2505196	0.4671545	0.2846914	0.3986867
900	0.7483243	0.9917654	0.4943030	0.3677022	0.4014877	0.0345486	0.2571959	0.2025804	0.2288040	0.2120033	0.1642883	0.0344975	0.0438564	0.5277627	0.9792430	0.0181415	0.2263897	0.4837088	0.2411170	0.3976259
950	0.7088188	0.9332745	0.4928559	0.2997230	0.4111884	0.0345492	0.2650049	0.2026561	0.2043694	0.2439251	0.1743103	0.0496736	0.0545002	0.4866633	0.9607182	0.0294641	0.2897761	0.5103563	0.2141703	0.4167221
1000	0.5879179	1.0093539	0.4787943	0.3692467	0.4481485	0.0326323	0.2941991	0.1857631	0.2393208	0.2341302	0.2111062	0.0466763	0.0299123	0.5449359	0.9148606	0.0326303	0.2216370	0.5226586	0.2711364	0.4507332

0	0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
50	0.8304799	0.9983791	0.4141575	0.2047270	0.3487222	0.0327275	0.3078539	0.0424248	0.1987414	0.1644367	0.0870035	0.0445081	0.0366781	0.8237422	1.1294013	0.0121536	0.1974898	0.4245538	0.1752604	0.2102762
100	0.7844051	0.9979969	0.4580861	0.2471071	0.3724442	0.0353896	0.3279524	0.0134382	0.2920852	0.1421838	0.0757470	0.0359509	0.0338891	0.9998867	0.9104370	0.0298911	0.1682391	0.3912563	0.1800518	0.1128292
150	0.8465933	1.0008375	0.4122525	0.2600780	0.3842244	0.0353516	0.3457998	0.0091490	0.2716246	0.1487670	0.0635714	0.0722651	0.0601635	0.9760999	1.0090827	0.0183064	0.1906862	0.3619378	0.1901934	0.1267592
200	0.8398612	0.9426161	0.3973021	0.2442667	0.3780642	0.0444340	0.3634808	0.0100359	0.2660933	0.1323648	0.0675721	0.0415150	0.0415378	1.0142640	0.9658347	0.0183220	0.2096962	0.3586684	0.1971071	0.1033340
250	0.8272332	0.9799267	0.4104604	0.2620452	0.3813315	0.0834819	0.4593169	0.0103293	0.2736032	0.1695139	0.0588126	0.0377461	0.0367417	1.0276264	1.0091682	0.0119855	0.2250881	0.4164017	0.1831472	0.1258660
300	0.8289902	1.0095358	0.4075738	0.2649469	0.4009238	0.0710502	0.4206675	0.0021742	0.2655344	0.1994756	0.0592400	0.0365966	0.0451839	1.0617902	0.9338032	0.0215922	0.1959810	0.4282203	0.2386212	0.1180027
350	0.7242791	0.9710400	0.3250058	0.2570375	0.4024251	0.0561565	0.3496944	0.0092377	0.2300785	0.1414165	0.0563726	0.0333311	0.0439092	1.0041778	1.0389311	0.0266971	0.1891778	0.4326453	0.1737326	0.1033487
400	0.8063700	0.9420682	0.4062765	0.2119097	0.4080821	0.0389124	0.3440281	0.0042204	0.2654426	0.1772823	0.0567031	0.0468751	0.0376435	1.0593727	1.0753845	0.0294077	0.2156412	0.4156434	0.1648172	0.1009316
450	0.8502430	0.9506869	0.4643177	0.3050207	0.3600471	0.0652075	0.3499479	0.0055885	0.2350957	0.2266752	0.0488615	0.0448404	0.0279276	1.0581695	0.9943839	0.0200970	0.2266078	0.4305270	0.1951721	0.1467671
500	0.8307856	0.9791319	0.5199141	0.3503259	0.3719403	0.0504810	0.3591471	0.0092391	0.2028843	0.2327683	0.0822982	0.0400266	0.0362067	0.9498771	0.9632328	0.0183266	0.2547254	0.4531991	0.2552444	0.1707510
550	0.7781678	0.9967577	0.4002519	0.3588327	0.4212312	0.0559686	0.3244835	0.1591935	0.2096621	0.2207656	0.1728761	0.0484690	0.0441749	0.6734481	0.9601791	0.0273641	0.2870320	0.5136659	0.2554280	0.3656439
600	0.8348926	0.9414859	0.4877028	0.3332710	0.3533111	0.0629549	0.3386583	0.1565469	0.2487413	0.1924577	0.1885733	0.0474614	0.0538395	0.6342381	0.9508369	0.0165814	0.2445720	0.4407169	0.2621782	0.3876649
650	0.7422257	1.0537015	0.4845103	0.3319192	0.4235279	0.0390213	0.3337241	0.1892519	0.2468109	0.2080608	0.1303081	0.0289180	0.0526627	0.5715098	1.0278731	0.0130866	0.2461928	0.4482955	0.2352334	0.3766566
700	0.7151376	0.9927994	0.4478916	0.2503563	0.3948602	0.0235818	0.2506677	0.1785097	0.2352342	0.1730579	0.1794298	0.0530676	0.0409601	0.5786960	1.0101210	0.0199446	0.1770222	0.5205035	0.2321240	0.3870690
750	0.7702593	0.9838594	0.5000468	0.3516422	0.3908742	0.0373285	0.3114466	0.1658454	0.2619129	0.1889479	0.2513560	0.0519319	0.0289320	0.5628132	1.0516452	0.0188683	0.2634611	0.4314104	0.2559287	0.4213525
800	0.7622318	0.9801316	0.5187231	0.3668230	0.3889955	0.0328748	0.3062895	0.1827810	0.2187646	0.2407487	0.2391817	0.0367079	0.0367510	0.4952954	0.9485446	0.0260665	0.3418733	0.4759619	0.2989754	0.4113822
850	0.7410954	0.9955358	0.4756169	0.3209650	0.3644714	0.0250187	0.2761209	0.1948386	0.2330032	0.1744193	0.2103765	0.0421748	0.0471312	0.5764083	1.0410361	0.0184935	0.2935474	0.4714298	0.2576028	0.4249735
900	0.7119259	1.0172191	0.4973865	0.3274081	0.4546438	0.0336731	0.2728146	0.2057840	0.2343377	0.2234859	0.1812811	0.0512411	0.0576344	0.5400240	0.9546278	0.0288754	0.2404248	0.4936006	0.3012401	0.4485524
950	0.7981308	0.9723561	0.5414290	0.3192874	0.4537438	0.0314513	0.2966556	0.1955478	0.2313827	0.2472098	0.2087195	0.0546816	0.0450483	0.5771242	0.9211709	0.0321121	0.2135519	0.4428391	0.2742332	0.4404980
1000	0.7528195	1.0307096	0.4353466	0.2932157	0.4117466	0.0406142	0.2930333	0.1745117	0.1794663	0.1795194	0.1876738	0.0301119	0.0317556	0.5753929	0.8648414	0.0299516	0.1871376	0.5166837	0.2563532	0.4013557

0	0.8070865	1.0860969	0.4540315	0.2581129	0.4022875	0.0606355	0.3503206	0.1824606	0.2719058	0.1955380	0.2316410	0.0246904	0.0467578	0.6182916	0.9351447	0.0261620	0.2361414	0.4809806	0.1871223	0.3701220
50	0.8576381	1.0481640	0.3867317	0.2335444	0.1723179	0.0615581	0.1874076	0.1328479	0.3332238	0.1034962	0.0956089	0.0208543	0.0281496	0.5459368	1.0216548	0.0183390	0.2052700	0.4221742	0.1347773	0.3615423
100	0.8094458	0.9237641	0.4223489	0.2442814	0.1819980	0.0707789	0.1782155	0.1519301	0.3034770	0.1405022	0.0838486	0.0209616	0.0292181	0.5676151	0.9618381	0.0181641	0.1896871	0.4630102	0.1455164	0.3606361
150	0.7638727	1.0259959	0.4200189	0.2716423	0.1578879	0.0795172	0.1766084	0.1480373	0.3013669	0.2071714	0.0787977	0.0241945	0.0203739	0.5649389	0.9716418	0.0392403	0.2272002	0.4891828	0.2320960	0.4168662
200	0.6923123	0.9959467	0.4360828	0.2799768	0.1349307	0.0429944	0.1742325	0.1660306	0.2771844	0.2231520	0.0854209	0.0381511	0.0072072	0.6007000	1.0471425	0.0324220	0.2704249	0.4711811	0.2281375	0.4537774
250	0.7568081	0.9395706	0.4135623	0.2969148	0.1241374	0.0263533	0.1295633	0.1557384	0.2219479	0.2007543	0.0968066	0.0255238	0.0230254	0.6739832	0.9920997	0.0346865	0.2260341	0.4953347	0.2125060	0.4589492
300	0.7974297	1.0007349	0.4317967	0.3360016	0.1548843	0.0463404	0.1207999	0.1781481	0.2282813	0.2241246	0.1015746	0.0333924	0.0261193	0.5550904	0.9844522	0.0253493	0.2505071	0.4779292	0.2554200	0.4263647
350	0.8001186	0.9256946	0.5011182	0.4031572	0.1695549	0.0311321	0.1356254	0.1731392	0.2250068	0.2057803	0.0945012	0.0379034	0.0187553	0.5360661	0.9967646	0.0100076	0.2924256	0.4793147	0.2421697	0.4009772
400	0.6884821	0.9954970	0.4893377	0.3839929	0.1595985	0.0214422	0.1335066	0.1972837	0.2582780	0.2353039	0.1004406	0.0340058	0.0240813	0.4989499	1.0392004	0.0108234	0.2583477	0.5142138	0.2769976	0.4402943
450	0.7111472	1.0513694	0.5068686	0.3677406	0.1850780	0.0190226	0.1363378	0.2131610	0.2387636	0.2245405	0.1241727	0.0226040	0.0404045	0.5299124	1.0102934	0.0159123	0.2408498	0.4999900	0.3183115	0.4462147
500	0.8001190	1.0513913	0.4665449	0.2717034	0.1857567	0.0184389	0.1264751	0.2104366	0.2389102	0.1665547	0.1024728	0.0207734	0.0360506	0.5767990	0.9856151	0.0314270	0.2055046	0.5146026	0.2283599	0.4456310
550	0.8246912	0.9923444	0.4398368	0.2915991	0.2916434	0.0273318	0.2100175	0.1905143	0.2551392	0.1943558	0.1906087	0.0624096	0.0497868	0.5675686	0.9512225	0.0240574	0.2105156	0.5533803	0.2246719	0.3994682
600	0.7758161	1.0043929	0.4455751	0.2827927	0.4162725	0.0328443	0.2918436	0.1901034	0.3023979	0.1598638	0.1819975	0.0434147	0.0494398	0.5743974	1.0108419	0.0323014	0.2232886	0.5199613	0.2036179	0.3977214
