kdgR	eda	gntR	idnR	idnO	idnT	idnK	gntU	gntK	idnD
1.0457976	1.0395325	0.0000000	0.0000000	0.4812321	0.9994294	0.6626495	1.0195960	1.0520448	0.0292566
0.0000000	1.0521527	0.0000000	1.0394788	1.0159697	1.0070701	0.7884468	1.0334397	0.6351151	0.7528965
