"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
950	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213382	0.9953217	0.2441096	0.6435089	0.0561716
1000	1.0000000	0.9993649	0.2285666	0.9474805	0.5234220	0.4213367	0.9953217	0.2441096	0.6435554	0.0561718

0	1.0000000	0.9993649	0.2285666	0.9474730	0.5232974	0.4213275	0.9953214	0.2441097	0.6435243	0.0561719
50	0.5325154	0.9996776	0.2702756	0.9467112	0.5652999	0.1507705	0.6651731	0.1795791	0.6518895	0.0567583
100	0.4186195	0.9992268	0.4322850	0.9338754	0.5655544	0.0804900	0.5952824	0.2012462	0.6831560	0.0610407
150	0.3908704	0.9978891	0.6252171	0.8876437	0.5209637	0.0696944	0.5775777	0.2392191	0.7234665	0.0747132
200	0.3841097	0.9957747	0.7621035	0.8085303	0.4593188	0.0725621	0.5586301	0.2676162	0.7566188	0.0995017
250	0.3824626	0.9936321	0.8390968	0.7243877	0.4040179	0.0741120	0.5186017	0.2842060	0.7776274	0.1273739
300	0.3820613	0.9920512	0.8782900	0.6572607	0.3609009	0.0712704	0.4659115	0.2929692	0.7891321	0.1496966
350	0.3819635	0.9910983	0.8973724	0.6118421	0.3292559	0.0656993	0.4193457	0.2974079	0.7949741	0.1641033
400	0.3819397	0.9905887	0.9064692	0.5839335	0.3071020	0.0598604	0.3868557	0.2996139	0.7977999	0.1722549
450	0.3819339	0.9903339	0.9107596	0.5677843	0.2922856	0.0551732	0.3669968	0.3006981	0.7991001	0.1765150
500	0.3819325	0.9902111	0.9127714	0.5588112	0.2827875	0.0519421	0.3557444	0.3012260	0.7996604	0.1786372
550	0.8494167	0.9842884	0.8601498	0.5550990	0.2174348	0.2831128	0.6206632	0.4232630	0.7671613	0.1297264
600	0.9633126	0.9948416	0.6663959	0.5708575	0.1895913	0.3089169	0.7175392	0.3788670	0.6757549	0.0809337
650	0.9910616	0.9980795	0.4752716	0.6261838	0.1891737	0.3058843	0.8325783	0.3196865	0.5920852	0.0639091
700	0.9978223	0.9989467	0.3551277	0.7100166	0.2149980	0.3178756	0.9262326	0.2821364	0.5441137	0.0586402
750	0.9994694	0.9992069	0.2907748	0.7929161	0.2633258	0.3437894	0.9707215	0.2623997	0.5323377	0.0570035
800	0.9998707	0.9992988	0.2584924	0.8557653	0.3234321	0.3707634	0.9868146	0.2527341	0.5458956	0.0564724
850	0.9999685	0.9993357	0.2427912	0.8962099	0.3820292	0.3911915	0.9921939	0.2481399	0.5700615	0.0562885
900	0.9999923	0.9993516	0.2352789	0.9198516	0.4301516	0.4043153	0.9940535	0.2459851	0.5937763	0.0562199
950	0.9999981	0.9993588	0.2317190	0.9329337	0.4651542	0.4120368	0.9947587	0.2449807	0.6122213	0.0561926
1000	0.9999995	0.9993621	0.2300423	0.9399441	0.4885219	0.4163627	0.9950557	0.2445138	0.6248368	0.0561811

0	1.0000000	0.9993649	0.2285666	0.9474730	0.5232974	0.4213275	0.9953214	0.2441097	0.6435243	0.0561719
50	1.0000000	0.9993649	0.2285666	0.7945491	0.6247658	0.4137826	0.9963460	0.0620797	0.6275874	0.0561719
100	1.0000000	0.9993649	0.2285666	0.7470401	0.6655817	0.3931778	0.9961318	0.0174885	0.5884186	0.0561719
150	1.0000000	0.9993649	0.2285666	0.7322805	0.6808808	0.3750368	0.9958132	0.0065651	0.5560544	0.0561719
200	1.0000000	0.9993649	0.2285666	0.7276951	0.6865187	0.3645303	0.9956290	0.0038893	0.5367783	0.0561719
250	1.0000000	0.9993649	0.2285666	0.7262706	0.6886222	0.3595851	0.9955481	0.0032338	0.5268043	0.0561719
300	1.0000000	0.9993649	0.2285666	0.7258281	0.6894288	0.3575139	0.9955170	0.0030732	0.5220163	0.0561719
350	1.0000000	0.9993649	0.2285666	0.7256906	0.6897487	0.3567065	0.9955059	0.0030339	0.5198191	0.0561719
400	1.0000000	0.9993649	0.2285666	0.7256479	0.6898800	0.3564065	0.9955021	0.0030243	0.5188396	0.0561719
450	1.0000000	0.9993649	0.2285666	0.7256346	0.6899355	0.3562986	0.9955009	0.0030219	0.5184114	0.0561719
500	1.0000000	0.9993649	0.2285666	0.7256305	0.6899596	0.3562608	0.9955005	0.0030213	0.5182267	0.0561719
550	1.0000000	0.9993649	0.2285666	0.8785575	0.5814017	0.3687985	0.9941953	0.1850511	0.5316036	0.0561719
600	1.0000000	0.9993649	0.2285666	0.9260679	0.5418574	0.3930496	0.9946293	0.2296423	0.5683752	0.0561719
650	1.0000000	0.9993649	0.2285666	0.9408282	0.5289389	0.4087296	0.9950206	0.2405656	0.6016099	0.0561719
700	1.0000000	0.9993649	0.2285666	0.9454138	0.5249632	0.4162318	0.9952072	0.2432414	0.6224836	0.0561719
750	1.0000000	0.9993649	0.2285666	0.9468384	0.5238065	0.4193869	0.9952811	0.2438969	0.6336165	0.0561719
800	1.0000000	0.9993649	0.2285666	0.9472810	0.5234950	0.4206209	0.9953079	0.2440575	0.6390572	0.0561719
850	1.0000000	0.9993649	0.2285666	0.9474185	0.5234226	0.4210811	0.9953171	0.2440968	0.6415816	0.0561719
900	1.0000000	0.9993649	0.2285666	0.9474612	0.5234118	0.4212472	0.9953202	0.2441065	0.6427150	0.0561719
950	1.0000000	0.9993649	0.2285666	0.9474745	0.5234140	0.4213056	0.9953212	0.2441088	0.6432129	0.0561719
1000	1.0000000	0.9993649	0.2285666	0.9474786	0.5234173	0.4213258	0.9953215	0.2441094	0.6434284	0.0561719

0	1.0000000	0.9993649	0.2285666	0.9474730	0.5232974	0.4213275	0.9953214	0.2441097	0.6435243	0.0561719
50	0.5465295	0.9996504	0.2688123	0.7578281	0.5163467	0.2536041	0.9949366	0.2645336	0.6341908	0.0149846
100	0.4360479	0.9991726	0.4243168	0.6896688	0.4797466	0.2117383	0.9935927	0.3281864	0.6363112	0.0058799
150	0.4091307	0.9978432	0.6108302	0.6376413	0.4080940	0.2097474	0.9890722	0.3948808	0.6691145	0.0077470
200	0.4025727	0.9958406	0.7453698	0.5738207	0.3282766	0.2145750	0.9694535	0.4412427	0.7083395	0.0149936
250	0.4009749	0.9938802	0.8223595	0.5094314	0.2619705	0.2130770	0.9210556	0.4677796	0.7387221	0.0234829
300	0.4005857	0.9924650	0.8621356	0.4582518	0.2130299	0.2048120	0.8549372	0.4816363	0.7582569	0.0302641
350	0.4004908	0.9916228	0.8817353	0.4234183	0.1788297	0.1944753	0.7947444	0.4885680	0.7696548	0.0346195
400	0.4004677	0.9911756	0.8911673	0.4018521	0.1558771	0.1856705	0.7516845	0.4919633	0.7759240	0.0370756
450	0.4004621	0.9909529	0.8956484	0.3892812	0.1410366	0.1794737	0.7248302	0.4936065	0.7792341	0.0383567
500	0.4004607	0.9908458	0.8977614	0.3822495	0.1317639	0.1755536	0.7093704	0.4943952	0.7809288	0.0389941
550	0.8539309	0.9863871	0.8435609	0.5056600	0.1308944	0.2627337	0.7053371	0.4646525	0.7493570	0.0870443
600	0.9644124	0.9953252	0.6521256	0.5613686	0.1430873	0.2785789	0.7472608	0.3855623	0.6610662	0.0694661
650	0.9913296	0.9981796	0.4667959	0.6291035	0.1669250	0.2902690	0.8470566	0.3198044	0.5826199	0.0608952
