"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
600	0.8730499	0.8208982	0.1097827	0.5756540	0.3459293	0.1725786	0.6227980	0.2067497	0.2949860	0.0208636
650	0.8608200	0.6531194	0.1050793	0.6606513	0.4608490	0.3115842	0.8545651	0.2034423	0.4176787	0.0750540
700	0.7068511	0.8551101	0.0900825	0.7215241	0.3992755	0.3022165	0.9400163	0.1232651	0.4021785	0.0461250
750	0.7503231	0.7150642	0.1126842	0.5996891	0.4316912	0.2785519	0.8090016	0.1470600	0.4739017	0.0572200
800	0.7977391	0.7604365	0.1336924	0.7449834	0.4911790	0.4757798	0.7020346	0.0812533	0.5703352	0.0604242
850	0.6944311	0.5861537	0.1807813	0.9025815	0.4775713	0.4133446	0.7229529	0.1502598	0.5116363	0.0273186
900	0.7464603	0.7066938	0.2056601	0.8296591	0.5457805	0.3393634	0.8206966	0.1982188	0.5125630	0.0308440
950	0.7671538	0.6921799	0.1965959	0.6039514	0.5102733	0.3059803	0.7515091	0.2373263	0.3542597	0.0377948
1000	0.7418569	0.7110918	0.1565883	0.6237425	0.4207476	0.3193290	0.9195379	0.1678694	0.5207622	0.0451755

0	0.8178413	0.8457249	0.1367900	0.7482135	0.3502490	0.3455875	0.6166982	0.1485970	0.6200792	0.0420607
50	0.6570914	0.6957856	0.1548224	0.7049335	0.3353030	0.3021919	0.7460747	0.1548558	0.4226125	0.0374132
100	0.4079920	0.5551196	0.1503531	0.5137659	0.4077940	0.2448804	0.7671056	0.2378675	0.5595088	0.0791195
150	0.2976612	0.7414508	0.1413121	0.5919350	0.2893466	0.3278384	0.8016844	0.3055185	0.5169837	0.0144112
200	0.1607416	0.7164768	0.3820481	0.5987756	0.3354354	0.3069245	0.7432736	0.2835801	0.5917849	0.0231459
250	0.1630775	0.7842732	0.4333816	0.6914650	0.2937137	0.3703260	0.7603106	0.2767226	0.6629938	0.0992468
300	0.1413909	0.6181793	0.3481878	0.6359507	0.2958078	0.5243319	0.7774965	0.4152047	0.5528357	0.1384195
350	0.1234278	0.3863765	0.3826830	0.6007065	0.2660491	0.4338773	0.5985752	0.4171736	0.6408572	0.1930481
400	0.1692502	0.4573034	0.3597370	0.4741982	0.2963170	0.4407797	0.6297257	0.5708956	0.6096090	0.1847371
450	0.1418522	0.4402853	0.3048915	0.5198907	0.2328203	0.5199990	0.7208083	0.5124453	0.8124991	0.2450134
500	0.1418330	0.4007162	0.3271756	0.7690556	0.1752408	0.4276387	0.8145758	0.7047523	0.6311334	0.3211987
550	0.2893278	0.4482809	0.5289731	0.5241172	0.2261301	0.4552589	0.6982866	0.4402538	0.7366514	0.2318450
600	0.5818939	0.5621976	0.4233580	0.5631526	0.2085738	0.4268304	0.6831717	0.4578442	0.7763209	0.2315088
650	0.6395367	0.8139166	0.4494669	0.6328562	0.2444352	0.3405264	0.5990630	0.3740115	0.5504072	0.1336974
700	0.6855370	0.7931938	0.4012152	0.6720483	0.2052144	0.3680772	0.7062828	0.2480358	0.4459514	0.0802395
750	0.6467552	0.6932352	0.4094419	0.6075285	0.2400157	0.2588035	0.7420629	0.1737565	0.4499668	0.0451332
800	0.6038482	0.9846205	0.3592181	0.5384039	0.2051830	0.3328513	0.8722720	0.2206899	0.4227503	0.0177129
850	0.7016518	0.8833572	0.2315612	0.5258117	0.2424860	0.3724556	0.7750915	0.2599883	0.3572435	0.0319356
900	0.6148538	0.8164098	0.2229031	0.6736079	0.2419553	0.3040198	0.6643692	0.2711961	0.3583413	0.0291569
950	0.6527483	0.7269792	0.2177147	0.5312842	0.2759639	0.3524918	0.7220060	0.1755548	0.6178755	0.0276285
1000	0.7612316	0.7282345	0.1795123	0.5270136	0.2706478	0.3547808	0.7911428	0.2364734	0.4792746	0.0252191

0	0.7748670	0.7753093	0.1487709	0.7825458	0.4038268	0.2972028	0.6127680	0.1476997	0.5660909	0.0705853
50	0.7579277	0.8335464	0.1984601	0.6533885	0.3208847	0.2778460	0.6309853	0.1058400	0.5467392	0.0328629
100	0.7456790	0.8871670	0.1598490	0.6672862	0.3695393	0.1749144	0.7363465	0.0738488	0.4326144	0.0363233
150	0.7058217	0.7130850	0.1991122	0.6076346	0.4517932	0.1581612	0.6993128	0.0190683	0.4394924	0.0216296
200	0.6543435	0.7171438	0.1751807	0.6131849	0.3808373	0.1260074	0.6884714	0.0357529	0.4439488	0.0499493
250	0.8269158	0.8546609	0.1623095	0.6615147	0.4205010	0.1199767	0.8527783	0.0460378	0.4612520	0.0583601
300	0.8259868	0.6397841	0.1825557	0.7019427	0.3701050	0.1066884	0.7834949	0.0202354	0.4668061	0.0683282
350	0.7313529	0.7234298	0.1446301	0.6921746	0.3354469	0.1161189	0.8073545	0.0096928	0.5619578	0.0243832
400	0.6415181	0.7298354	0.2024656	0.8118274	0.3917639	0.1340553	0.8442266	0.0166055	0.3944552	0.0377924
450	0.7499234	0.7735354	0.1681540	0.7308351	0.3159663	0.0753303	0.7162351	0.0064232	0.4760120	0.0243562
500	0.9062129	0.7367529	0.1827486	0.7176560	0.3763133	0.0700072	0.8130440	0.0179222	0.4297320	0.0474877
550	0.7059528	0.8413876	0.0947155	0.6945734	0.4672219	0.1846260	0.7198586	0.0794166	0.4117569	0.0362350
600	0.6287591	0.8147356	0.1180901	0.8183892	0.4583122	0.2105660	0.6882541	0.1203139	0.4333251	0.0410098
650	0.7224093	0.6889711	0.1774269	0.6860405	0.4468342	0.3091038	0.7926980	0.1371975	0.3806695	0.0201042
700	0.7476753	0.6835708	0.1669707	0.7152499	0.3957144	0.2178722	0.7290083	0.1948817	0.4693308	0.0435237
750	0.7427391	0.7059017	0.1498802	0.7194289	0.4337551	0.2792429	0.7157399	0.1393144	0.4551771	0.0202459
800	0.7823891	0.7791568	0.2161620	0.8308316	0.4179779	0.2646126	0.7699338	0.2051031	0.3940256	0.0311855
850	0.7310952	0.7485116	0.1561913	0.7693940	0.4614629	0.3283225	0.7184802	0.1569490	0.5209242	0.0297534
900	0.7950728	0.8984059	0.1339411	0.7324929	0.5258060	0.3619215	0.5304152	0.1501666	0.4404582	0.0334595
950	0.7080899	0.7126798	0.2051794	0.7199160	0.3333358	0.3739473	0.5891733	0.1264458	0.4471635	0.0400697
1000	0.6621496	0.8285332	0.1271769	0.6377838	0.3669643	0.3654359	0.5947551	0.1338425	0.5149702	0.0400875

0	0.7636056	0.7841493	0.1591086	0.6288743	0.4477254	0.3793761	0.7533822	0.1521461	0.5929081	0.0722151
50	0.8578854	0.7762508	0.0913955	0.8076117	0.4525485	0.3316986	0.5999941	0.1533271	0.5362427	0.0221521
100	0.7111083	0.7810649	0.1441603	0.7535648	0.5543953	0.3749501	0.9022838	0.1242544	0.5190527	0.0125389
150	0.7404176	0.7062892	0.1069397	0.6685931	0.4071446	0.2558087	0.7558635	0.1461448	0.6553455	0.0024583
200	0.7023382	0.8424172	0.1053577	0.6572402	0.4699795	0.3677814	0.6911324	0.1240522	0.5436205	0.0007054
250	0.7976069	0.5836160	0.0994606	0.6095971	0.4340830	0.2610491	0.6736315	0.1459101	0.5327680	0.0010733
300	0.7060511	0.7223371	0.2279940	0.5042498	0.5639802	0.2534057	0.7415456	0.1678796	0.4815703	0.0000791
350	0.6878694	0.7243424	0.1505681	0.6675715	0.4504662	0.3396039	0.6793065	0.1292863	0.4963036	0.0001179
400	0.8412529	0.7984581	0.1524521	0.7335451	0.3050869	0.2908036	0.6983764	0.1572858	0.4043865	0.0025247
450	0.7181924	0.6852679	0.1835948	0.7130620	0.3522099	0.3394286	0.7764876	0.1530003	0.4578507	0.0009466
500	0.8843299	0.8715470	0.2187463	0.6499387	0.3360152	0.2921284	0.6943304	0.1450455	0.4474627	0.0032312
550	0.8322025	0.7628019	0.1697906	0.6465223	0.3516347	0.3289996	0.8252486	0.1779579	0.4762951	0.0168289
600	0.7510891	0.8266629	0.0841041	0.7198876	0.3628230	0.2389433	0.6666805	0.1929804	0.5395272	0.0254968
650	0.7942496	0.7248796	0.1068972	0.7879542	0.4737647	0.3516065	0.6850163	0.1512776	0.6008487	0.0587364
700	0.8686224	0.6811840	0.1236872	0.7161081	0.4703461	0.4105718	0.6096013	0.1805462	0.5194452	0.0384418
750	0.6247263	0.5216482	0.1808585	0.7271817	0.4161880	0.3415774	0.5497874	0.1538426	0.5534224	0.0387723
800	0.7219453	0.7245234	0.1481958	0.7474609	0.3513866	0.3774599	0.9581011	0.1899647	0.4773696	0.0331212
850	0.7794739	0.7669010	0.1913036	0.7360178	0.4244885	0.3162110	0.7253239	0.1699959	0.4264562	0.0470847
900	0.7072443	0.7671006	0.1981874	0.7167734	0.4796215	0.3407009	0.6760724	0.2919670	0.5686886	0.0483602
950	0.8237118	0.8578276	0.1244856	0.7484684	0.3577202	0.3921974	0.7660890	0.1979654	0.7207186	0.0289864
1000	0.8032932	0.6083458	0.1623956	0.7440017	0.4265249	0.3294998	0.7912182	0.1918906	0.4588222	0.0362894

0	0.8433336	0.9827073	0.1162578	0.6185798	0.3369293	0.2619244	0.7960295	0.1759433	0.5324857	0.0554632
50	0.6187400	0.6929035	0.1030902	0.4883259	0.4892046	0.3097192	0.6614886	0.0804518	0.5715837	0.0432046
100	0.6784618	0.7128741	0.0390197	0.3909938	0.5829725	0.2879867	0.7251842	0.0643814	0.4746162	0.0672692
150	0.6140995	0.7242610	0.0524354	0.3225780	0.5864479	0.2432591	0.6036047	0.0397718	0.3870627	0.0617298
200	0.5043019	0.6587253	0.0651915	0.3491871	0.6419155	0.2281592	0.8327846	0.0150757	0.4811985	0.0447738
250	0.6208612	0.7540169	0.0235357	0.2832091	0.6324469	0.2194343	0.6749003	0.0092679	0.3869773	0.0653221
300	0.5005318	0.7090283	0.0311466	0.3205101	0.5876615	0.1466736	0.8371068	0.0113594	0.4096129	0.0673852
350	0.5018687	0.9050847	0.0052676	0.3081129	0.6331387	0.1603440	0.7724849	0.0059032	0.4684321	0.0387331
400	0.4726822	0.9172360	0.0139674	0.1796462	0.7503030	0.1980342	0.7260754	0.0028862	0.4252114	0.0397749
450	0.4462247	0.7903114	0.0126479	0.3542587	0.6343772	0.3098556	0.7884761	0.0000738	0.4969348	0.0257379
500	0.5451440	0.7395164	0.0096418	0.2608292	0.5960710	0.2532088	0.7059743	0.0007702	0.4055100	0.0846717
550	0.5557951	0.6604812	0.1125788	0.5741896	0.4397062	0.2406867	0.8368216	0.1133935	0.4683780	0.0567677
600	0.5673931	0.7008955	0.2028139	0.5754403	0.4604635	0.2795347	0.7828400	0.1943003	0.3824823	0.0498981
650	0.6661370	0.7128068	0.2874042	0.7222792	0.4804097	0.2602577	0.7725656	0.2065916	0.5159481	0.0474516
700	0.7295358	0.7380093	0.2657266	0.6902672	0.4028751	0.1941664	0.6832553	0.2923425	0.4193486	0.0501505
750	0.7625844	0.7042748	0.1954144	0.6038792	0.3720369	0.2251126	0.8491264	0.1762660	0.5147661	0.0431065
800	0.7221768	0.6382056	0.1643628	0.7435300	0.3473668	0.2526497	0.7046642	0.1932570	0.4432714	0.0290712
850	1.0489885	0.7389028	0.2097173	0.7568495	0.3298107	0.3123507	0.5893813	0.1738857	0.5157770	0.0585785
900	0.7314243	0.6945737	0.1812755	0.7022382	0.5094227	0.2684762	0.8174905	0.2269019	0.5179525	0.0495264
950	0.9479165	0.7366868	0.1656720	0.7164110	0.3321830	0.2677129	0.8723750	0.2428300	0.4105986	0.0267671
1000	0.8203079	0.7005304	0.1551469	0.7361346	0.4161587	0.3282331	0.7489282	0.1513624	0.5196240	0.0634526

0	0.9007475	0.7195646	0.1806149	0.8174310	0.4574775	0.2923053	0.6699983	0.1897059	0.6220403	0.0488437
50	0.8274421	0.6879237	0.1765343	0.7803521	0.5418108	0.2384435	0.8447949	0.2105315	0.4538400	0.0301183
100	0.6460615	0.6660664	0.1311768	0.6346389	0.4147486	0.1835660	0.8237939	0.1623898	0.5229982	0.0358318
150	0.6690833	0.7201762	0.2560463	0.6552654	0.5190199	0.0794490	0.7070577	0.1425607	0.4549985	0.0873735
200	0.5597040	0.7288747	0.2231492	0.6511799	0.5316536	0.0414273	0.7366933	0.1909828	0.3711021	0.0804125
250	0.7637324	0.6534806	0.1847940	0.7283717	0.3360989	0.0418065	0.7710037	0.2101797	0.4940121	0.0450753
300	0.7467322	0.7976165	0.2049321	0.7534714	0.4355861	0.0264714	0.7285746	0.1875594	0.4615754	0.0278443
350	0.7251323	0.8071744	0.1875233	0.8433648	0.4388737	0.0252334	0.8206915	0.1595129	0.4569701	0.0271603
400	0.6858390	0.8321508	0.1954249	0.7513684	0.4288198	0.0350829	0.7037735	0.2292944	0.5277411	0.0170463
450	0.6590525	0.8596853	0.1156239	0.5767603	0.3650378	0.0279322	0.7945006	0.1407373	0.4541382	0.0370825
500	0.6603866	0.6618321	0.2075547	0.7253641	0.4003237	0.0316899	0.8003522	0.1353472	0.5675126	0.0470583
550	0.6969545	0.7643939	0.1495623	0.4694098	0.3629927	0.1189760	0.6978063	0.1638621	0.3718801	0.0542443
600	0.6946892	0.6952723	0.1978555	0.6693796	0.3769673	0.2118362	0.7568312	0.1400485	0.3126526	0.0709573
650	0.9348795	0.6622801	0.1761200	0.8533856	0.4203044	0.2435035	0.7620864	0.1740577	0.4746846	0.0324873
700	0.7387791	0.8204149	0.1463131	0.6340457	0.3745932	0.2544885	0.7719884	0.1532681	0.3919138	0.0709880
750	0.7282867	0.7308477	0.1688468	0.7163240	0.4002584	0.4241696	0.6961710	0.1498546	0.5702283	0.0252012
800	0.6988001	0.7155222	0.1647838	0.7395466	0.4845418	0.2867597	0.6814557	0.1898445	0.4557079	0.0337304
850	0.7843123	0.8302735	0.1621777	0.6472363	0.4037899	0.2711147	0.7167392	0.1497942	0.4516889	0.0423796
900	0.7883145	0.6867473	0.1878592	0.5635784	0.5172941	0.2873947	0.7379507	0.1459875	0.5179451	0.0214111
950	0.6495284	0.6926645	0.1647828	0.6070483	0.3641233	0.3439236	0.8268478	0.1740148	0.3905262	0.0640200
1000	0.7707394	0.7825603	0.1944472	0.6848321	0.4550054	0.3479101	0.8698448	0.1410880	0.4468946	0.0439018

0	0.7416862	0.6416718	0.1907807	0.7212291	0.3805769	0.3093513	0.7482173	0.1812028	0.4808502	0.0543197
50	0.7242730	0.6568545	0.1306212	0.7498536	0.4029506	0.4843031	0.7477829	0.1734851	0.4914370	0.0125100
100	0.5866389	0.7048096	0.2232866	0.5889293	0.4324285	0.3854211	0.7982821	0.1711313	0.3647136	0.0393158
150	0.7789956	0.6839905	0.2193487	0.7050474	0.3346311	0.2858613	0.6642419	0.1912632	0.3580234	0.0484814
200	0.6883095	0.7720347	0.2717841	0.9856023	0.3727258	0.3320737	0.6902960	0.2061558	0.3326599	0.0778201
250	0.7526101	0.6869163	0.2167401	0.7425070	0.3892785	0.3495414	0.9176655	0.1819698	0.3418607	0.0555586
300	0.8346064	0.7938747	0.2029855	0.7098275	0.4012372	0.3131651	0.6564175	0.1844679	0.3002438	0.0517810
350	0.7325767	0.8139295	0.1789730	0.6837573	0.4916573	0.2789032	0.7920484	0.1627166	0.2881393	0.0395550
400	0.8724995	0.6896297	0.1125108	0.6607644	0.5135924	0.2168233	0.7499578	0.1364973	0.3639949	0.0566578
450	0.8598683	0.7351661	0.1500614	0.7473020	0.4113275	0.2627271	0.6640439	0.1906858	0.2917333	0.0274103
500	0.8069239	0.6907495	0.1220034	0.8398085	0.4134311	0.2554560	0.6946236	0.1370185	0.2527243	0.0879945
550	0.8771133	0.7074126	0.1412434	0.7925810	0.3102963	0.3621176	0.6309019	0.1582184	0.3241894	0.0412801
600	0.7799544	0.8866742	0.1950741	0.6850469	0.4837820	0.3013428	0.7459507	0.1542429	0.4497386	0.0371758
650	0.9584465	0.7868611	0.1617054	0.6737890	0.4524010	0.2994719	0.8015887	0.1616859	0.4267038	0.0453244
700	0.8040530	0.7423999	0.1898522	0.7297187	0.5039513	0.3537225	0.7441678	0.2276483	0.5109054	0.0073989
750	0.7996146	0.6661622	0.1541123	0.7815855	0.5571766	0.3848932	0.6938644	0.1624793	0.5443402	0.0244562
800	0.6958146	0.7270188	0.1524754	0.7290086	0.4284299	0.2858195	0.6499777	0.2208503	0.5232687	0.0524878
850	0.7749134	0.7515824	0.1924870	0.7733319	0.4567489	0.2625131	0.9323423	0.1787251	0.6078755	0.0718124
900	0.7416389	0.7414155	0.2102018	0.6559590	0.4104208	0.2856615	0.6441827	0.2151454	0.5365447	0.0398584
950	0.7073842	0.7981108	0.2060886	0.7143642	0.4153550	0.3214539	0.7481920	0.1654443	0.4558605	0.0479644
1000	0.7881837	0.7760333	0.1729421	0.6273849	0.4233534	0.2782587	0.7198135	0.1214164	0.3535710	0.0441889

0	0.8528108	0.8022045	0.1659658	0.6992689	0.3837369	0.2566753	0.5581308	0.1510365	0.5917241	0.0564277
50	0.9649579	0.7579053	0.0910153	0.6512299	0.4443032	0.4028595	0.6591635	0.1575264	0.4515238	0.0378422
100	0.8794338	0.7574876	0.1028374	0.6798336	0.5149280	0.3643326	0.7066436	0.1483510	0.5033976	0.0453092
150	0.8029497	0.7660826	0.0780353	0.7773922	0.6673010	0.3261048	0.6261607	0.0938102	0.5527695	0.0558278
200	0.7936253	0.7766681	0.0613974	0.9413285	0.6324177	0.2931741	0.7480743	0.1611304	0.5760274	0.0484994
250	0.6742646	0.7358986	0.1233243	0.7395241	0.6962766	0.2854180	0.7934636	0.1355243	0.5009936	0.1025714
300	0.6891368	0.5936912	0.0873373	0.7255770	0.4711024	0.3743051	0.6702963	0.0975098	0.4834137	0.0531045
350	0.6963574	0.7083041	0.1007163	0.5538695	0.5094782	0.3137178	0.6225518	0.2306788	0.5722605	0.0452523
400	0.6883822	0.7053235	0.0758633	0.7789098	0.4823192	0.3490307	0.6807757	0.1492299	0.5041382	0.0480318
450	0.8225614	0.7576563	0.0750895	0.7839223	0.6086684	0.2893396	0.6884205	0.2283990	0.4438807	0.0222185
500	0.6399167	0.8825364	0.0988979	0.7497871	0.5732486	0.3073508	0.7001297	0.1782305	0.4119291	0.0649994
550	0.6918576	0.6994497	0.1762020	0.7955865	0.6164885	0.3499119	0.7488104	0.2133330	0.4205593	0.0471393
600	0.6873739	0.7280710	0.1945315	0.7754401	0.6794852	0.2992614	0.6496979	0.1790874	0.4916351	0.0628626
650	0.7165093	0.6886513	0.1815646	0.6285586	0.3866461	0.3154741	0.6892683	0.1980428	0.4583378	0.0473507
700	0.6109672	0.7131073	0.1484755	0.8674288	0.4756728	0.2582326	0.8429881	0.1605954	0.5294075	0.0493192
750	0.7547042	0.7731472	0.2383359	0.7192295	0.4037270	0.3360860	0.7937659	0.1766332	0.3991815	0.0405752
800	0.8384458	0.7031819	0.2229118	0.7381294	0.3115898	0.3912936	0.6961611	0.1664069	0.5579867	0.0326828
850	0.9805289	0.6284915	0.1619708	0.6684295	0.4120607	0.4215629	0.7108406	0.1829133	0.5050198	0.0459262
900	0.7910132	0.7143250	0.1624073	0.4961493	0.3399134	0.3877783	0.7573215	0.2051791	0.5549249	0.0504938
950	0.6757123	0.7383073	0.1634459	0.7673882	0.3767158	0.3131731	0.7319348	0.1705685	0.4710588	0.0697474
1000	0.7401070	0.7037960	0.1887162	0.5816359	0.4063928	0.3244364	0.6139977	0.2106324	0.4446276	0.0437710

0	0.7652483	0.7700042	0.1915472	0.7287579	0.3844165	0.3256942	0.7948107	0.1889669	0.5677461	0.0630015
50	0.7320210	0.7895157	0.1510102	0.7016357	0.3626298	0.2862760	0.8976726	0.1653704	0.4534225	0.0605218
100	0.7412078	0.7316445	0.1379936	0.5894728	0.3855851	0.3170369	0.6497500	0.1610013	0.4162564	0.0233723
150	0.6508673	0.8394574	0.1118457	0.5661918	0.4086793	0.3358032	0.7216966	0.1514827	0.4285457	0.0273190
200	0.7604360	0.7547201	0.0972330	0.6199513	0.5182205	0.4025157	0.8248093	0.1908169	0.4413575	0.0115612
250	0.7150471	0.6839871	0.1693154	0.5390265	0.5001017	0.4138938	0.7111290	0.1182831	0.4178200	0.0562522
300	0.8743288	0.7359234	0.0999819	0.4868732	0.3655935	0.4695830	0.7892035	0.1653404	0.4035774	0.0290731
350	0.6635988	0.7900082	0.1621611	0.4999877	0.4135561	0.3585662	0.8467606	0.1229579	0.4578627	0.0262826
400	0.7872342	0.7271637	0.1278025	0.4540277	0.3831171	0.4062449	0.7865346	0.1164442	0.4619431	0.0285847
450	0.7781170	0.8560208	0.1150047	0.5267650	0.4161830	0.4112909	0.7578816	0.1437715	0.3874842	0.0463550
500	0.6860039	0.8135798	0.2316318	0.5753109	0.3498618	0.2694177	0.8216531	0.1631735	0.4175795	0.0818322
550	0.7930837	0.8025686	0.1561807	0.5576218	0.4132073	0.3327526	0.7458064	0.1363080	0.4880439	0.0618436
600	0.8600946	0.7217606	0.1476085	0.6575369	0.3422359	0.2411277	0.8220297	0.1388765	0.3716780	0.0449302
650	0.7952155	0.8547238	0.1570348	0.7660392	0.3199204	0.3631073	0.7947732	0.1972245	0.4215126	0.0311438
700	0.6758847	0.8326375	0.1341923	0.7130696	0.4355672	0.2801506	0.7826905	0.1853059	0.3908055	0.0348039
750	0.8136657	0.7099653	0.1046949	0.7507031	0.4713052	0.3210065	0.7037365	0.1667958	0.4194586	0.0220908
800	0.7815534	0.7289007	0.1322443	0.7375162	0.5349537	0.2836583	0.7458854	0.1701453	0.4226037	0.0297443
850	0.7637371	0.8043758	0.1603980	0.7739735	0.4976461	0.3320927	0.6394649	0.1665590	0.4445246	0.0442325
900	0.7559895	0.7426178	0.1655257	0.7828429	0.4564904	0.3609335	0.8551286	0.1885806	0.4623592	0.0243200
950	0.8322036	0.7937285	0.1335518	0.6263795	0.4318247	0.2683097	0.7538371	0.1774687	0.4891331	0.0642438
1000	0.6704027	0.6529035	0.1499365	0.6060301	0.5206648	0.2755545	0.7014506	0.1547033	0.4799603	0.0458179

0	0.7061459	0.8015915	0.1220840	0.7589395	0.4021975	0.2786155	0.6636858	0.1519982	0.6198780	0.0504080
50	0.6689897	0.8075233	0.1546367	0.9099300	0.3741548	0.4146426	0.6643904	0.2102049	0.4655124	0.0164351
100	0.8149633	0.6762518	0.1754680	0.7596759	0.3209245	0.4138613	0.8603331	0.2244154	0.4625506	0.0581636
150	0.9430132	0.6447138	0.1837250	0.7765868	0.1996217	0.3885284	0.7104846	0.2127703	0.3782038	0.0718271
200	0.8146854	0.6266169	0.1795930	0.6494176	0.1840446	0.3559874	0.6653599	0.1681621	0.3648544	0.0514433
250	0.8485072	0.6904861	0.1799892	0.6666659	0.2091193	0.5590634	0.6825600	0.1789324	0.4136917	0.0346145
300	0.8447810	0.6669202	0.1331485	0.8407950	0.1629704	0.4144101	0.7347870	0.1655105	0.4673365	0.0208088
350	0.8351389	0.6032064	0.1310484	0.7085520	0.1518148	0.4502818	0.6925344	0.2005457	0.4318037	0.0502347
400	0.9874734	0.7611406	0.1502378	0.6765455	0.1627704	0.4457915	0.7798629	0.1598163	0.3600805	0.0414491
450	0.8456397	0.7007961	0.1407675	0.5380974	0.0779093	0.4242087	0.7975226	0.1555802	0.4451835	0.0347651
500	0.8727539	0.8545423	0.1618455	0.6421088	0.1983843	0.5303460	0.7296297	0.1244759	0.4431772	0.0463029
550	0.6905990	0.8064592	0.1358484	0.7795129	0.1966231	0.5257565	0.7838866	0.1374601	0.4663834	0.0278758
600	0.8782383	0.7721198	0.1332653	0.6345519	0.3110755	0.4038319	0.7103088	0.1564484	0.4230906	0.0208040
650	0.8231169	0.6990164	0.1045876	0.5877328	0.2536720	0.3478006	0.6667191	0.1754027	0.3886156	0.0333241
700	0.8519526	0.7782638	0.1189143	0.6434439	0.3730300	0.3112819	0.6889712	0.1348555	0.3591345	0.0237506
750	0.7508480	0.6747002	0.1497006	0.5820774	0.3861455	0.4475807	0.7636239	0.1290180	0.5679610	0.0373551
800	0.6478507	0.7322418	0.2542821	0.6874451	0.4049930	0.3259810	0.7534342	0.2182092	0.4629801	0.0116694
850	0.7489904	0.6548163	0.1521869	0.7008962	0.3764255	0.3318435	0.8701723	0.1698634	0.6186854	0.0142560
900	0.7857085	0.7042040	0.1689099	0.6396139	0.3457132	0.2759688	0.7951078	0.1802534	0.4108589	0.0362538
950	0.6538774	0.8537237	0.1388094	0.6795795	0.4383291	0.3781570	0.6163266	0.1731094	0.4182719	0.0305699
1000	0.7579619	0.6651438	0.1006879	0.7196532	0.3305219	0.2664560	0.7241280	0.1967850	0.5213041	0.0441604

0	0.7254700	0.7611118	0.2229617	0.7473321	0.4808975	0.3359917	0.6075220	0.1671318	0.6277761	0.0492822
50	0.6648946	0.7079359	0.1902290	0.7081610	0.5566626	0.3968354	0.7462793	0.1339441	0.4457818	0.0227122
100	0.8055591	0.7236605	0.1341487	0.7859151	0.4413336	0.2939047	0.7928508	0.1364371	0.4704716	0.0552822
150	0.8441032	0.7515762	0.1708408	0.7185229	0.4883697	0.3625373	0.6233750	0.1081628	0.4230516	0.0613574
200	0.6997699	0.8603478	0.1630519	0.7475449	0.3733098	0.2829086	0.7426002	0.1512863	0.6201573	0.0664726
250	0.7598307	0.8198402	0.1655249	0.7615146	0.4511229	0.3560647	0.7222838	0.1260838	0.4660567	0.0540701
300	0.7773837	0.7763142	0.1151312	0.8324704	0.4456884	0.2855588	0.9531343	0.1181311	0.3709214	0.0173601
350	0.7119280	0.6379078	0.1377040	0.8427974	0.3567547	0.2757247	0.7326350	0.1377121	0.5030640	0.0475716
400	0.6944358	0.7635769	0.1615773	0.7173128	0.4831333	0.3546392	0.7004300	0.1619692	0.5102843	0.0641417
450	0.6817206	0.7460125	0.1166091	0.6308505	0.4031174	0.2750230	0.8826955	0.1017534	0.4808939	0.0344990
500	0.7872267	0.6176603	0.2039581	0.6546547	0.3637269	0.2733002	0.7361956	0.1185288	0.4521895	0.0497850
550	0.7415485	0.7938080	0.1409273	0.5558482	0.4368346	0.2938315	0.7113021	0.0741521	0.4516846	0.0330536
600	0.6178574	0.6962442	0.1490367	0.6751080	0.4382169	0.3168294	0.6643903	0.1511100	0.5253577	0.0356665
650	0.7428261	0.8086059	0.1344891	0.6010166	0.5242384	0.2866991	0.7367063	0.1366602	0.4367982	0.0575938
700	0.7861353	0.7080416	0.2428688	0.6492561	0.4377925	0.3771355	0.7605758	0.1832958	0.4722513	0.0423764
750	0.6265888	0.8242358	0.2150477	0.8294845	0.4086350	0.3422084	0.8188760	0.2342075	0.6215811	0.0770567
800	0.7160593	0.7763116	0.1966874	0.8794202	0.3321472	0.3059960	0.6597026	0.2113676	0.5446592	0.0419496
850	0.5884857	0.8052704	0.1677963	0.6868998	0.2887700	0.3100258	0.6124640	0.2026613	0.5831912	0.0350841
900	0.7237548	0.7218962	0.1741671	0.6565923	0.3751956	0.2534993	0.8179195	0.2200843	0.5390192	0.0653464
950	0.8821685	0.7517741	0.1181876	0.6993043	0.3973087	0.2466250	0.7537795	0.2107537	0.5535575	0.0389929
1000	0.8401010	0.6728646	0.1136104	0.6990668	0.4214743	0.2979322	0.7049520	0.2279941	0.4236640	0.0565310

0	0.7051086	0.8559043	0.1589831	0.7176635	0.3751861	0.2261958	0.6030627	0.1625626	0.5192879	0.0341535
50	0.5034185	0.8947247	0.1423399	0.7726836	0.3878140	0.2688542	0.7064829	0.1673242	0.5198507	0.0590493
100	0.5405574	0.7186415	0.1999140	0.7369606	0.2688553	0.2113036	0.8064042	0.0666924	0.5189248	0.0470323
150	0.3851021	0.7894357	0.2409730	0.6922237	0.2051964	0.1165144	0.8584516	0.0684196	0.5349928	0.0379656
200	0.3067009	0.6618815	0.3164797	0.5570459	0.1630124	0.1027771	0.8154347	0.0214167	0.5135174	0.0370243
