"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
450	0.3998886	0.9795646	0.9697918	0.6426273	0.3051947	0.0747276	0.4506532	0.2583535	0.7636249	0.1396884
500	0.3897018	0.9794227	0.9770108	0.5957062	0.2761053	0.0643930	0.3501684	0.2736885	0.7544035	0.1418838
550	0.5429070	1.0038339	0.9182987	0.5470601	0.2295940	0.1285393	0.4406937	0.2685816	0.8441217	0.1310639
600	0.8113482	0.9593217	0.8640908	0.5416222	0.2332106	0.2544087	0.5831356	0.3787403	0.7091352	0.1077236
650	0.9358898	0.9576874	0.6649196	0.5381524	0.1976946	0.3116076	0.7104359	0.3629320	0.6881918	0.1148745
700	1.0487554	0.9124584	0.4652441	0.5984662	0.2273177	0.2876419	0.8197026	0.2981427	0.5433260	0.1165850
750	1.0566805	0.8603115	0.3742129	0.7042671	0.2179565	0.2717569	0.9333317	0.2467583	0.4568717	0.0729914
800	1.0442963	0.9338393	0.2676580	0.9601261	0.2731583	0.3619367	1.0270462	0.2353163	0.5411011	0.0725081
850	1.0167147	0.9304742	0.2267612	0.9670448	0.3109837	0.3333378	1.0127401	0.2824560	0.6150145	0.0405682
900	0.9705154	0.9520682	0.2093606	0.8905453	0.4105974	0.4648865	0.9495995	0.2596367	0.5817848	0.0515924
950	1.0049800	0.9494645	0.2271835	0.9467452	0.4612747	0.4082582	0.9401839	0.2764995	0.6041201	0.0313278
1000	1.0333066	0.9093856	0.2351117	0.9560562	0.4780477	0.4251219	0.9718203	0.2637983	0.6550022	0.0501863

0	1.0554073	1.1116253	0.2263310	0.9474865	0.5283697	0.4162505	0.9166137	0.2126890	0.7651084	0.0699804
50	1.0011009	0.9885446	0.1579617	0.8442117	0.6189870	0.3766411	0.8879425	0.1308812	0.7996225	0.0566420
100	1.0167501	0.9836886	0.1420422	0.8280549	0.6513375	0.3697296	0.9223547	0.0723739	0.6736616	0.0643888
150	0.9340477	0.9331320	0.2228326	0.8517657	0.7145272	0.3857720	0.9980192	0.0367867	0.5836210	0.0688353
200	0.9472650	0.9441710	0.2407955	0.7994017	0.7610878	0.3800911	0.8113584	0.0175218	0.6293230	0.0527288
250	1.0214627	1.0577671	0.2846964	0.7714119	0.7572130	0.3778072	0.9322406	0.0091361	0.6541073	0.0457558
300	1.0059202	0.9762644	0.2579483	0.8111779	0.7645275	0.3895915	0.9530446	0.0074516	0.5567521	0.0350695
350	0.9419899	0.9079714	0.2750399	0.6926505	0.7911690	0.4111099	1.0124347	0.0037270	0.5029457	0.0367899
400	0.8792613	0.8565242	0.2794794	0.7305881	0.7562909	0.3638289	1.0238121	0.0049502	0.4686793	0.0650718
450	0.9866412	0.9506650	0.2844401	0.7943619	0.6573403	0.3369882	1.0196513	0.0156925	0.5659316	0.0621660
500	1.0304062	1.0101184	0.2808220	0.7007702	0.5669906	0.3792783	1.0364527	0.0060211	0.6018732	0.0541329
550	1.0228891	0.9585134	0.2092760	0.8322745	0.5513924	0.3870928	1.1590137	0.0676654	0.5470713	0.0564278
600	1.0124926	0.8927896	0.2047397	0.9082861	0.6055712	0.4341966	1.0237810	0.1613738	0.4713834	0.0313332
650	0.9730621	0.9583141	0.2396119	1.0820697	0.5398697	0.4226320	1.0210000	0.2346971	0.5093283	0.0650777
700	0.9522738	0.9708502	0.2502590	1.0926204	0.5500954	0.4468733	0.8858912	0.2977366	0.7016331	0.0612112
750	0.9461651	0.9678468	0.2305694	1.0787221	0.5252429	0.4414914	0.9230105	0.2450655	0.7355719	0.0498670
800	0.9875745	1.0120579	0.2155676	1.0311816	0.5058909	0.4321498	1.0646155	0.2824893	0.6262914	0.0669699
850	0.9426489	0.9502488	0.2331652	0.9986875	0.5384103	0.3952245	1.0134271	0.2330917	0.7184991	0.0554355
900	0.9942844	0.9093019	0.2393650	0.9364334	0.5816149	0.4399224	1.0092129	0.2392820	0.6738523	0.0558063
950	0.8846790	0.9547752	0.1876126	0.9448079	0.5731014	0.4626207	1.0298916	0.2844992	0.6630229	0.0752727
1000	0.9400686	0.9139660	0.2671341	0.8689104	0.5405566	0.4626387	1.0407496	0.3345969	0.6796642	0.0603824

0	1.0554073	1.1116253	0.2263310	0.9474865	0.5283697	0.4162505	0.9166137	0.2126890	0.7651084	0.0699804
50	0.8585881	1.0886436	0.2029130	0.8088796	0.5059931	0.3611075	1.0101306	0.2326096	0.5705905	0.0568466
100	0.5976652	1.0285644	0.2937886	0.7345861	0.4803834	0.2886992	0.9698521	0.2787732	0.6025222	0.0208948
150	0.4426127	0.9029419	0.4627292	0.7204652	0.4454457	0.2140459	1.0170620	0.3649747	0.6322469	0.0294735
200	0.4303986	0.9177424	0.6347420	0.6554561	0.3466952	0.2012904	1.0795013	0.4014246	0.7527927	0.0192011
250	0.3495719	1.0180875	0.8177245	0.5212305	0.3130475	0.2289448	1.0320690	0.4363017	0.8084019	0.0306930
300	0.3964642	1.0172713	0.7204687	0.4886796	0.2769473	0.2108033	0.9678341	0.4764828	0.7872627	0.0556616
350	0.3423538	1.0296297	0.8584701	0.4792708	0.2216235	0.2092585	0.9227451	0.4625805	0.7775624	0.0553594
400	0.3904058	0.9525148	0.9271130	0.3337637	0.1850859	0.2002130	0.7202669	0.3929131	0.7550652	0.0850725
450	0.4072670	0.9575184	0.9011963	0.4698519	0.1527382	0.2172527	0.6934146	0.4676219	0.7935189	0.0492089
500	0.4441777	0.9284891	1.0455222	0.3987030	0.1328763	0.2246113	0.7035307	0.4848409	0.7640537	0.0348682
550	0.5826048	0.9590676	0.9639177	0.3971071	0.1149650	0.2226129	0.5820207	0.4838546	0.7170103	0.0387461
600	0.8260896	0.9588480	0.7396099	0.5509564	0.1309480	0.2520013	0.7098569	0.4323205	0.6108883	0.0851171
650	0.9261334	0.9857941	0.6021540	0.6395007	0.1166796	0.3091961	0.8104962	0.3276711	0.5640353	0.0496357
