"Time"	gadX	torR	hdeA	hdeB	yhiD
750	0.2449327	0.7158499	0.4814657	0.6825653	0.4585237
800	0.2057276	0.6792841	0.5330017	0.6240756	0.3034175
850	0.1716034	0.6283818	0.5250600	0.6488014	0.3722047
900	0.1230680	0.6589918	0.5509497	0.5070350	0.3725355
950	0.2791295	0.6270102	0.4870082	0.6616670	0.3825834
1000	0.1896808	0.5911115	0.5379322	0.5492881	0.3513033

0	0.1754535	0.7456022	0.4982462	0.5261981	0.3499585
50	0.1467112	0.6178280	0.4052648	0.6620410	0.4053759
100	0.0839855	0.6983654	0.4684634	0.6669169	0.3063287
150	0.0955426	0.7387198	0.4618530	0.5029474	0.3686732
200	0.1818806	0.6454530	0.5205512	0.6235297	0.4168819
250	0.1374200	0.5721221	0.6398553	0.5738526	0.3760190
300	0.1227766	0.6440654	0.5409373	0.6353824	0.3347569
350	0.1042783	0.6054842	0.4821589	0.7419457	0.3369828
400	0.0785821	0.6700606	0.5044168	0.5412994	0.4334239
450	0.1577567	0.7672273	0.4654266	0.6400155	0.4414558
500	0.2152087	0.6421461	0.5969897	0.7160992	0.3289543
550	0.1656091	0.6184364	0.6504019	0.5723894	0.4295756
600	0.1796529	0.7865487	0.6785238	0.6308824	0.4849678
650	0.1738688	0.7594446	0.4384817	0.6711396	0.5307477
700	0.1066987	0.6912852	0.4801578	0.6517960	0.4613425
750	0.2009329	0.6242129	0.3975190	0.6600231	0.3489183
800	0.1744298	0.7979349	0.7040862	0.6225830	0.4162240
850	0.1207489	0.7381817	0.6265428	0.6100353	0.3638341
900	0.1468371	0.7034473	0.5172825	0.6226770	0.3877642
950	0.1591751	0.6934448	0.5443288	0.5040286	0.3422601
1000	0.1950099	0.5255878	0.5671580	0.6539671	0.3723874

0	0.1805561	0.6802357	0.5678596	0.5901336	0.3298944
50	0.1890030	0.4910965	0.5227836	0.6739237	0.4193533
100	0.2305298	0.3967886	0.4194082	0.6959591	0.4949893
150	0.2441856	0.4304034	0.4742084	0.7039112	0.3622981
200	0.1985347	0.3830316	0.4168852	0.5918753	0.3753589
250	0.2308843	0.4367858	0.3720739	0.6755688	0.3409296
300	0.2423548	0.4551644	0.3460315	0.6666833	0.3575316
350	0.2254688	0.4698078	0.4541416	0.4639260	0.3793341
400	0.1951175	0.4420720	0.3724153	0.5008816	0.3820500
450	0.2316471	0.4817562	0.3851618	0.5979016	0.4104010
500	0.1879794	0.4590161	0.2836639	0.6173822	0.4474251
550	0.1722719	0.6104692	0.5033652	0.6695740	0.3722679
600	0.1925177	0.6358567	0.4367649	0.6773836	0.3601281
650	0.2183032	0.6455819	0.4838270	0.5590421	0.3375844
700	0.2296193	0.6248123	0.5221982	0.7143185	0.3456055
750	0.1775208	0.6479717	0.5317120	0.8382366	0.3913787
800	0.1587613	0.6632355	0.5245442	0.6890265	0.3169115
850	0.1553100	0.6464075	0.4860321	0.5366016	0.4303941
900	0.1463529	0.7174327	0.5182735	0.6217376	0.4037803
950	0.1584471	0.6747544	0.5380807	0.5689804	0.3388001
1000	0.1423628	0.6513153	0.5158851	0.6730712	0.3566667

0	0.2159118	0.7129605	0.5299078	0.6662922	0.3502479
50	0.1326050	0.5823408	0.5439498	0.5757977	0.3863319
100	0.1785890	0.7292021	0.4618883	0.7074032	0.3319537
150	0.2022812	0.7881105	0.6121315	0.6420215	0.4440798
200	0.1176780	0.7985269	0.5408329	0.7026498	0.3269714
