"Time"	gadX	torR	hdeA	hdeB	yhiD
650	0.2067799	0.6427497	0.5880548	0.6514522	0.2974566
700	0.1427270	0.8902021	0.6763183	0.5670956	0.3032852
750	0.2031067	0.7024540	0.5475020	0.6473687	0.3107842
800	0.1554144	0.6259042	0.5521655	0.5885541	0.3856224
850	0.1435337	0.6251759	0.4974187	0.6798844	0.3483530
900	0.1546820	0.7171193	0.5890231	0.6606880	0.3680538
950	0.1268017	0.6013184	0.6101912	0.6957125	0.3315070
1000	0.1380246	0.6591996	0.5667274	0.8095153	0.3794918

0	0.2304459	0.6166043	0.4669676	0.7644568	0.2971910
50	0.0946477	0.5703056	0.6075683	0.6225529	0.4398033
100	0.1037694	0.4138824	0.6596700	0.7552226	0.5264689
150	0.2171024	0.2900679	0.6127652	0.7696204	0.3396806
200	0.1240302	0.3273453	0.5510879	0.7514841	0.4442958
250	0.1228361	0.2727470	0.5457873	0.7542142	0.2424877
300	0.2014909	0.2267442	0.5891471	0.6410108	0.2030866
350	0.1641141	0.3178464	0.5136676	0.6149390	0.3372932
400	0.1632930	0.3260166	0.4865046	0.6195588	0.3246705
450	0.2391574	0.2498514	0.5733734	0.7264989	0.2540338
500	0.1132128	0.3776363	0.6748740	0.8809865	0.2496229
550	0.1691881	0.3630613	0.6242131	0.6960278	0.3527832
600	0.2034004	0.5007873	0.4752529	0.6551514	0.4100199
650	0.1934993	0.6812127	0.4317300	0.7045301	0.3737029
700	0.2368533	0.6536604	0.3945700	0.6435497	0.3242131
750	0.1661012	0.6457804	0.6223620	0.9087037	0.3645650
800	0.1354840	0.5829141	0.5036071	0.6267306	0.3781489
850	0.1780120	0.6552562	0.4874742	0.6730094	0.3191377
900	0.1736754	0.7431189	0.5965053	0.6135269	0.4413553
950	0.1979924	0.8100406	0.6280025	0.6790576	0.3186056
1000	0.1475106	0.8028146	0.4898537	0.6487270	0.4061526

0	0.1770221	0.6622706	0.5617558	0.5967640	0.4172896
50	0.0952965	0.4702636	0.6479201	0.6480993	0.3525985
100	0.1792235	0.6216409	0.5765635	0.5551913	0.4357027
150	0.2073767	0.6172830	0.4798983	0.5557786	0.3121067
200	0.1834088	0.7003974	0.5616287	0.6047280	0.4166930
250	0.1530867	0.6108102	0.5784270	0.6056416	0.4445093
300	0.1178346	0.6763707	0.4870027	0.5372854	0.3534878
350	0.1229801	0.6485331	0.4626474	0.5723615	0.4277228
400	0.1884505	0.6317728	0.5280510	0.6192739	0.4151771
450	0.2003599	0.7745890	0.6259120	0.5836991	0.4780743
500	0.2687536	0.7138540	0.5110844	0.6949014	0.4729990
550	0.1710413	0.7408831	0.4743726	0.6837413	0.3010368
600	0.1985577	0.7064953	0.4449821	0.5656554	0.3348407
650	0.2017504	0.8231169	0.5253295	0.7118160	0.4712470
700	0.2122749	0.6518057	0.5439914	0.6163999	0.3408184
750	0.2663442	0.6702381	0.3931019	0.5989081	0.2988205
800	0.2276783	0.7111114	0.4241416	0.6268941	0.4040534
850	0.1302419	0.8408890	0.5509677	0.6341926	0.5109044
900	0.1368990	0.6819414	0.6428839	0.6203714	0.4384603
950	0.1453869	0.6583507	0.6665705	0.7817500	0.4046316
1000	0.2110846	0.6896545	0.5240825	0.5957663	0.4748910

0	0.2155640	0.5289162	0.6021933	0.6365886	0.2732948
50	0.2591805	0.5359423	0.4930554	0.7040589	0.3207110
100	0.1929659	0.6220274	0.4571490	0.6812286	0.3376745
150	0.1895641	0.6542898	0.3917413	0.7615596	0.2899598
200	0.2305732	0.6415844	0.4625171	0.7697964	0.3974702
250	0.1589994	0.6147975	0.4817597	0.6652078	0.4018091
300	0.2338758	0.6679477	0.6096346	0.8022180	0.5169681
350	0.2137621	0.6845722	0.5464604	0.6409665	0.3264986
400	0.1381707	0.7198660	0.4972793	0.6787411	0.3481582
450	0.1554028	0.6442822	0.6514098	0.6487364	0.3280774
500	0.1269029	0.6867143	0.5672655	0.7115407	0.3652414
550	0.1560077	0.6980023	0.4699558	0.6170882	0.4780888
600	0.1334814	0.7363307	0.6405008	0.6555125	0.4076235
650	0.1431740	0.8718361	0.5263981	0.6092949	0.3597502
700	0.1126191	0.7109463	0.4368017	0.7150166	0.3499343
750	0.1766730	0.7070424	0.4926929	0.7226195	0.3327171
800	0.1846509	0.5809492	0.5416180	0.5778479	0.3128059
850	0.2332299	0.6405787	0.5297033	0.7253167	0.3478077
900	0.1629987	0.6902326	0.4652492	0.5769719	0.3552339
950	0.1652546	0.7190069	0.4413525	0.4767013	0.2768522
1000	0.1777530	0.7090009	0.4468626	0.6543841	0.3827385

0	0.2352027	0.6765996	0.5288455	0.7475005	0.3416257
50	0.1837085	0.7673492	0.4666604	0.6524433	0.3465414
100	0.2162998	0.5892643	0.4559808	0.7491554	0.3752177
150	0.1579590	0.6806845	0.5832789	0.6957967	0.5168587
200	0.1582497	0.7016092	0.6317400	0.5642103	0.3412549
250	0.1702440	0.5818567	0.5321504	0.6270808	0.3617515
300	0.2116901	0.5729594	0.5987270	0.6517855	0.3765479
350	0.1434841	0.7708321	0.6139510	0.5690095	0.3762980
400	0.1383180	0.6931257	0.5269858	0.6180177	0.2950836
450	0.1593328	0.5883060	0.4795590	0.6886132	0.3560978
500	0.1316802	0.7234916	0.5644316	0.6818435	0.3758918
550	0.1168480	0.8475898	0.5517175	0.5684441	0.4564468
600	0.1718480	0.6650672	0.5436626	0.6078979	0.3683469
650	0.1127143	0.6375082	0.5528990	0.5004781	0.3667448
700	0.1892011	0.7405587	0.6325964	0.7450396	0.4523243
750	0.0748953	0.7521311	0.6293414	0.5899673	0.3358140
800	0.1259976	0.8029096	0.5446846	0.5793452	0.3518564
850	0.1614678	0.7181681	0.5039837	0.5489026	0.3546011
900	0.1577870	0.5527081	0.5147587	0.5804333	0.4564120
950	0.1265626	0.6524127	0.4687361	0.6360338	0.3517443
1000	0.1796607	0.6405230	0.5293881	0.5980747	0.3524930

0	0.1828816	0.6535025	0.5282260	0.7548046	0.2848283
50	0.1179146	0.8148592	0.5163455	0.7029301	0.4161375
100	0.1573319	0.8226757	0.5094130	0.7379162	0.3890887
150	0.1090096	0.6938605	0.5538383	0.6911985	0.3614602
200	0.0790445	0.7309518	0.5143911	0.6631780	0.2851448
250	0.1760301	0.6701290	0.4535427	0.7230385	0.3562790
300	0.1830046	0.6492605	0.5398258	0.6337863	0.3800980
350	0.1137824	0.7783213	0.5937122	0.6580321	0.3654236
400	0.1618655	0.6263577	0.4617986	0.6674930	0.3471475
450	0.0934900	0.7814151	0.4293630	0.5976963	0.2768569
500	0.1358838	0.7513031	0.4053223	0.8603176	0.3458351
550	0.1354270	0.5672834	0.4363410	0.7165363	0.3597782
600	0.1416805	0.7046048	0.4751477	0.6577115	0.2970792
650	0.2239741	0.6709316	0.4601173	0.6525191	0.4029848
700	0.1421179	0.5841320	0.4456511	0.7114333	0.3414334
750	0.2632810	0.8272782	0.4438775	0.7354911	0.3456827
800	0.1527865	0.6508370	0.6263050	0.6213847	0.5586189
850	0.1344006	0.9709838	0.5411593	0.6319181	0.3477584
900	0.1652139	0.7574620	0.4862382	0.6965447	0.3191512
950	0.1675616	0.6330177	0.5173636	0.6495745	0.3288232
1000	0.1338318	0.7583921	0.4790100	0.6419379	0.3779315

0	0.1627015	0.5642326	0.4462982	0.6359472	0.2766339
50	0.1814250	0.7096646	0.5812681	0.6776614	0.3655499
100	0.1313280	0.7133034	0.5275980	0.5172806	0.5229721
150	0.1969236	0.6870284	0.5417337	0.6335116	0.3447355
200	0.2012058	0.7181406	0.5777390	0.5823611	0.3612162
250	0.1813667	0.7387667	0.5570069	0.6514340	0.3976793
300	0.2110783	0.6526165	0.5006967	0.5994648	0.4342808
350	0.1798232	0.6912648	0.6203585	0.6028653	0.4760302
400	0.1649126	0.6608596	0.6539290	0.6773760	0.3894229
450	0.1915232	0.7733301	0.4681282	0.6089742	0.3318240
500	0.1501742	0.6619956	0.5089239	0.6133200	0.3534772
550	0.1649368	0.6824770	0.4128050	0.6556668	0.4230336
600	0.1974244	0.7634669	0.4833588	0.6459541	0.3993532
650	0.1542717	0.8272689	0.4450698	0.5685966	0.3819137
700	0.1794050	0.8049854	0.4537859	0.7057144	0.2876887
750	0.1354138	0.6494644	0.4424430	0.6530402	0.3086572
800	0.1133503	0.6460783	0.3893992	0.5690274	0.3276240
850	0.1762496	0.7528606	0.4009616	0.6006341	0.3265226
900	0.1757994	0.6638024	0.6847651	0.5499374	0.3994176
950	0.1393186	0.7117853	0.4752240	0.7209904	0.3760930
1000	0.1736759	0.6339799	0.4431911	0.6434138	0.4208439

0	0.1980776	0.6736676	0.5208779	0.7866322	0.3734661
50	0.2016943	0.5468881	0.5579977	0.6852978	0.3948895
100	0.1577858	0.6691759	0.5261040	0.5874484	0.3783517
150	0.1792986	0.7878668	0.5003071	0.7504913	0.3278459
200	0.1958718	0.7764879	0.4705999	0.5664033	0.2733519
250	0.1540717	0.6759374	0.6312914	0.6041598	0.3443384
300	0.1364585	0.6479453	0.6100208	0.5794275	0.3171267
350	0.1548468	0.6740774	0.5034563	0.6100274	0.3424217
400	0.1275934	0.7180825	0.5281126	0.6847073	0.3868549
450	0.2215578	0.7271154	0.5025722	0.6695252	0.3648094
500	0.1688559	0.6368899	0.5231769	0.6632445	0.3314359
550	0.2035707	0.6429159	0.6853147	0.6275425	0.4258896
600	0.1843003	0.6945497	0.5334103	0.7086079	0.3512765
650	0.1775288	0.6639723	0.7161978	0.6420060	0.3676731
700	0.1258391	0.7324066	0.5902257	0.7809256	0.4284981
750	0.1623789	0.5632712	0.6026831	0.6988854	0.3932542
800	0.1696537	0.6025664	0.4341215	0.5876079	0.2953692
850	0.1915649	0.6983264	0.4928623	0.6719189	0.4119841
900	0.1382659	0.8175251	0.5321899	0.7227458	0.4857530
950	0.2033186	0.6448204	0.6105407	0.5856321	0.3442956
1000	0.1387424	0.5904381	0.5639134	0.5410481	0.4052497

0	0.2492200	0.5770473	0.4558152	0.8278600	0.2805429
50	0.1448347	0.4310254	0.5486358	0.5584147	0.3304361
100	0.2720523	0.2723491	0.6519517	0.5989748	0.3091237
150	0.3377565	0.2983396	0.4687770	0.6757996	0.2690282
200	0.2624007	0.2618410	0.6252195	0.7359398	0.3539859
250	0.2858378	0.2742661	0.6102508	0.5114480	0.3173497
300	0.2903255	0.1946288	0.4442283	0.6675155	0.1867070
350	0.3075618	0.2511092	0.4080406	0.5926668	0.2351098
400	0.4042713	0.2690413	0.5084273	0.5832151	0.2385327
450	0.3967089	0.2783175	0.4017991	0.6467671	0.2944286
500	0.2941717	0.2423828	0.4958790	0.6359482	0.3349097
550	0.3341388	0.4847382	0.4607440	0.7055356	0.2873936
600	0.2165827	0.6770219	0.3853701	0.6259539	0.4178919
650	0.2067157	0.6997358	0.3684030	0.5493277	0.5073792
700	0.2347423	0.6938996	0.4591570	0.5832077	0.3145259
750	0.2137218	0.6505762	0.3713209	0.6567018	0.3876176
800	0.1324309	0.6840981	0.5549306	0.6729129	0.4590111
850	0.1669125	0.6537420	0.3937457	0.6633836	0.3928794
900	0.1680767	0.8373510	0.4140874	0.6770900	0.3786435
950	0.1554150	0.6799768	0.5557416	0.6798167	0.4002042
1000	0.1033059	0.6936756	0.4981097	0.5685832	0.3289232

0	0.1725386	0.5147530	0.4554610	0.7532580	0.3285148
50	0.2023887	0.6432796	0.4658086	0.6244280	0.3434520
100	0.1450202	0.5088665	0.5651730	0.5268885	0.3250271
150	0.1292831	0.3973235	0.4867430	0.6342608	0.4135511
200	0.1900218	0.4552376	0.5245998	0.5683574	0.3444828
250	0.2576579	0.4452250	0.5150706	0.6558086	0.3988521
300	0.2143844	0.4217550	0.6290935	0.6591520	0.3869072
350	0.2570199	0.4895078	0.5482561	0.5573306	0.2951956
400	0.2989067	0.3955238	0.5004582	0.6621487	0.3053770
450	0.3213599	0.3848332	0.4551228	0.6410903	0.2744289
500	0.2441508	0.3878768	0.4924227	0.6943181	0.3560795
550	0.3105282	0.4883083	0.4947436	0.6175420	0.3406317
600	0.1645161	0.7153954	0.3768441	0.8739336	0.3596053
650	0.1643677	0.6072171	0.4855089	0.4953616	0.4211783
700	0.2223234	0.8322090	0.5007919	0.5691530	0.3900220
750	0.2034275	0.6516635	0.5066119	0.7033649	0.3436591
800	0.1449653	0.5926525	0.4261033	0.8216906	0.4191696
850	0.1401218	0.6305433	0.5143616	0.6814611	0.3789479
900	0.1754930	0.6549147	0.5473795	0.6408519	0.2876078
950	0.1925691	0.6394772	0.5137269	0.6132366	0.3213828
1000	0.2282701	0.8511407	0.5140891	0.5814634	0.4117900

0	0.2510364	0.6272301	0.4883855	0.7491537	0.2792940
50	0.1747133	0.4936635	0.4554754	0.6900516	0.3225054
100	0.2037212	0.2568142	0.4357591	0.5844421	0.3238695
150	0.3194595	0.1185679	0.3914000	0.4900677	0.2293464
200	0.3647061	0.1043523	0.2867409	0.4523221	0.2242751
250	0.4354877	0.0467316	0.2216108	0.2983513	0.1497488
300	0.4979358	0.0759191	0.1862656	0.2671142	0.1689290
350	0.6566990	0.0637166	0.1935729	0.3757780	0.2580745
400	0.4873770	0.0562546	0.2435967	0.3962931	0.2123422
450	0.5483964	0.0501910	0.2445719	0.3686979	0.2780565
500	0.5730126	0.0808246	0.2915370	0.3574700	0.2445043
550	0.3747196	0.3077825	0.3271463	0.4718645	0.3304631
600	0.3109941	0.5599233	0.3191457	0.5525530	0.3590111
650	0.2070616	0.5533867	0.4041089	0.5342852	0.3861003
700	0.1670127	0.6701276	0.5493858	0.5873092	0.4002154
750	0.1634260	0.6629385	0.3842431	0.6238564	0.4419029
800	0.1976589	0.7464570	0.4977408	0.5951112	0.3493246
850	0.1603385	0.5866171	0.4306516	0.6105924	0.3632592
900	0.1734516	0.6529749	0.4902431	0.6859812	0.3404578
950	0.1607962	0.6478283	0.4482728	0.6705908	0.3714645
1000	0.1772075	0.6473497	0.5087433	0.6456713	0.4114205

0	0.2374981	0.7258758	0.4564979	0.6738880	0.2864217
50	0.1637560	0.6157983	0.4631532	0.7083298	0.4546227
100	0.1907576	0.6775558	0.5342904	0.6869978	0.4163053
150	0.1313847	0.7689904	0.5391248	0.6926089	0.4544126
200	0.1349080	0.6695550	0.6219585	0.6880481	0.4168646
250	0.1897395	0.5585086	0.5306209	0.6437172	0.3890349
300	0.2108828	0.7528137	0.4933642	0.8454806	0.3985469
350	0.2277834	0.6688918	0.4378932	0.6513022	0.4498329
400	0.1729017	0.7920387	0.5063145	0.7196124	0.4264606
450	0.1667181	0.6896086	0.4190055	0.7789600	0.4202377
500	0.1555572	0.6808050	0.5261303	0.6494838	0.5824921
550	0.1685228	0.6801515	0.3802904	0.6377929	0.4374980
600	0.1460079	0.7235870	0.5596475	0.6696475	0.3195857
650	0.1873848	0.6933577	0.5755080	0.5897886	0.2802555
700	0.1672426	0.6973039	0.5162194	0.6642267	0.3483407
750	0.1183930	0.6536115	0.4664106	0.5575793	0.3328870
800	0.1481524	0.6902731	0.4433884	0.5413225	0.3044922
850	0.1834232	0.6495068	0.5248132	0.7392732	0.3734817
900	0.1519777	0.8356578	0.4916160	0.7199569	0.3685326
950	0.1537482	0.6776480	0.5200992	0.6084581	0.3851659
1000	0.1670840	0.7404660	0.5035106	0.6687728	0.3093723

0	0.1946918	0.6722266	0.6356472	0.7850362	0.2440181
50	0.1981162	0.8365087	0.5308517	0.6091158	0.4272178
100	0.1225535	0.7923774	0.5146973	0.6890102	0.5395908
150	0.1522989	0.5715119	0.5780507	0.6837875	0.5020604
200	0.1759953	0.6421079	0.6618980	0.6578336	0.4024341
250	0.1204832	0.6986582	0.5841417	0.7168037	0.5397371
300	0.1375367	0.6445796	0.5193861	0.6231125	0.4772007
350	0.2042905	0.7691220	0.4777200	0.6556024	0.4306209
400	0.1294496	0.8034646	0.4466447	0.5985713	0.4072989
450	0.2032198	0.6533221	0.5746269	0.5847510	0.6248924
500	0.2257993	0.7869858	0.4506414	0.5901224	0.4348239
550	0.1571437	0.7319258	0.5272482	0.7225111	0.4695459
600	0.0887762	0.7181904	0.5313312	0.6187409	0.4379867
650	0.1002976	0.6385666	0.5110857	0.6423832	0.3086770
700	0.2093324	0.7692829	0.6553294	0.5714962	0.3296322
750	0.1475969	0.5512501	0.5372943	0.5691030	0.3487455
800	0.1298779	0.7529045	0.4601479	0.5194337	0.4102564
850	0.0947335	0.7298862	0.6181109	0.5667902	0.3074543
900	0.1195516	0.6581472	0.6342899	0.6807883	0.3084591
950	0.0981695	0.7285506	0.4983612	0.5881026	0.4299592
1000	0.1769955	0.7608330	0.5035109	0.5813375	0.3492481

0	0.1456525	0.6390326	0.4723829	0.6287014	0.3180913
50	0.1438584	0.7294823	0.4701523	0.7309724	0.3452075
100	0.1726081	0.6473967	0.5084645	0.6690531	0.3543015
150	0.1044890	0.5997734	0.5202634	0.6446676	0.4387639
200	0.1204786	0.7420601	0.4852427	0.6645493	0.4640313
250	0.1388296	0.6344266	0.4718037	0.5713970	0.3737237
300	0.1221758	0.6007824	0.4995944	0.5824100	0.3664081
350	0.1647091	0.7355560	0.5728594	0.7005658	0.3582041
400	0.1447100	0.7190031	0.5149780	0.6861095	0.4106572
450	0.1784059	0.6673404	0.4703467	0.5489013	0.4045032
500	0.1624939	0.7502776	0.5313816	0.5373330	0.4860806
550	0.1669635	0.7118813	0.5335809	0.6607399	0.4274203
600	0.1406021	0.6356155	0.6614815	0.7312565	0.3733714
650	0.1579777	0.6205599	0.4365052	0.5655684	0.3468345
700	0.1505530	0.6322784	0.4697102	0.5357933	0.3966724
750	0.1360535	0.7401617	0.5820487	0.6309300	0.3628425
800	0.2506681	0.8447119	0.5225726	0.6192718	0.3832862
850	0.3048021	0.7094550	0.6406502	0.7643691	0.5005529
900	0.1728087	0.6537661	0.4926183	0.6935215	0.3397019
950	0.1821086	0.6682106	0.5454427	0.6382093	0.4299821
1000	0.1566543	0.6071908	0.4650800	0.5931885	0.3621554

0	0.2002501	0.6741887	0.6024965	0.7672629	0.2278748
50	0.1348784	0.5318032	0.4209172	0.5185865	0.5132633
100	0.2554369	0.4041472	0.4304319	0.6701916	0.6548036
150	0.2095988	0.4592713	0.4899383	0.6327039	0.7283638
200	0.2092102	0.3681085	0.4065579	0.5760323	0.5870349
250	0.2508470	0.5964887	0.3982341	0.8024368	0.7300404
300	0.2275545	0.5002476	0.4576535	0.7930785	0.6707289
350	0.2792600	0.4787157	0.5500929	0.6626850	0.6936418
400	0.2428346	0.5866469	0.4937153	0.7101122	0.7660216
450	0.1712480	0.4904401	0.4824255	0.6140017	0.6491675
500	0.2610362	0.4182861	0.3980618	0.7221987	0.6140702
550	0.1398102	0.5803141	0.4323526	0.6850154	0.5464376
600	0.1750191	0.6594847	0.3206796	0.7314917	0.5208247
650	0.2462434	0.6416898	0.4409043	0.6260404	0.3203250
700	0.2080669	0.6972701	0.5020778	0.5941353	0.3159007
750	0.1156927	0.8101205	0.6249544	0.5473214	0.3228166
800	0.1400359	0.7680811	0.5796779	0.5989759	0.4066014
850	0.1282715	0.7420200	0.4479206	0.5768511	0.4782265
900	0.1236912	0.4848525	0.5069132	0.7297583	0.4607988
950	0.1304885	0.6184778	0.6786764	0.6052427	0.3886151
1000	0.1651488	0.5404965	0.4975502	0.5465576	0.4589623

0	0.2518726	0.6468077	0.4826610	0.6825314	0.2969760
50	0.1641553	0.7259061	0.5022254	0.7152799	0.3837413
100	0.1162217	0.7246054	0.4007644	0.6639768	0.4067109
150	0.1133506	0.6924749	0.4265272	0.5679288	0.3750681
200	0.1560211	0.6190608	0.5036339	0.5319894	0.3867520
250	0.1212386	0.6667866	0.5071427	0.6152024	0.3689187
300	0.1803355	0.6659434	0.5374849	0.6056482	0.3526827
350	0.1924547	0.6477422	0.4863862	0.5900415	0.4262096
400	0.1707538	0.6906248	0.5653963	0.7031054	0.4101592
450	0.1753396	0.6540598	0.6131919	0.5824752	0.4394103
500	0.1361212	0.6897127	0.4560750	0.5971456	0.4005525
550	0.1764047	0.6692424	0.5453842	0.4980481	0.3706291
600	0.2018848	0.8524572	0.3762917	0.6777496	0.3487662
650	0.2033987	0.5874229	0.4833073	0.5980930	0.3781213
700	0.1788870	0.6793523	0.5089229	0.5537277	0.3064443
750	0.1433944	0.6950450	0.5258130	0.6535255	0.2958192
800	0.1582132	0.7348092	0.5430087	0.5480598	0.4208076
850	0.2448029	0.6039179	0.4882434	0.8358537	0.3236009
900	0.1872194	0.6385046	0.4695606	0.6616401	0.3641405
950	0.2003422	0.5803698	0.4682016	0.5744240	0.3550612
1000	0.2312018	0.6171301	0.5122189	0.6849393	0.3063382

0	0.2151505	0.6767001	0.4111002	0.6750711	0.3331066
50	0.1087163	0.6021971	0.6523758	0.5510980	0.3487694
100	0.1948489	0.7441273	0.5424463	0.5210653	0.3351601
150	0.2110341	0.7146567	0.5826633	0.5357290	0.4037835
200	0.1519068	0.8602907	0.4812692	0.6624735	0.3225725
250	0.1272939	0.6488579	0.5977159	0.6321417	0.3696285
300	0.1153332	0.7430182	0.5507285	0.5617275	0.3742194
350	0.1677973	0.6952450	0.5347613	0.6375494	0.3456502
400	0.1578180	0.5986659	0.4810293	0.6409719	0.2973332
450	0.2294988	0.7141630	0.4756939	0.7800811	0.3550493
500	0.1519343	0.8050521	0.4534465	0.6217052	0.3132081
550	0.2167345	0.7901554	0.5790882	0.7703824	0.3644087
600	0.1324057	0.7823443	0.4272715	0.6878596	0.3312200
650	0.1505616	0.6755345	0.5285901	0.6366561	0.3160760
700	0.2335798	0.6696103	0.5679463	0.5293022	0.3289587
750	0.1577181	0.7020995	0.5596531	0.6257274	0.3338156
800	0.1919490	0.8407406	0.6045667	0.6339454	0.3069215
850	0.2029008	0.6703778	0.4116374	0.6734127	0.3808180
900	0.1985493	0.8950562	0.5693208	0.6156627	0.5619868
950	0.1772896	0.7377727	0.4355419	0.6445102	0.4077183
1000	0.1936443	0.6190982	0.4223996	0.6418013	0.2915965

0	0.2612307	0.5947339	0.5925022	0.7450615	0.2906047
50	0.1570226	0.6499339	0.6333218	0.5626581	0.3831278
100	0.2289123	0.6703391	0.6965374	0.6794903	0.4153264
150	0.1207875	0.7849809	0.5676326	0.6176922	0.3213433
200	0.1442797	0.7076357	0.6688465	0.6050005	0.4053769
250	0.1602443	0.7868033	0.7194812	0.5995846	0.3761451
300	0.2232368	0.6410301	0.6526044	0.5686136	0.3971182
350	0.1658114	0.6604043	0.6325708	0.6339245	0.3165085
400	0.1580121	0.6942799	0.7358058	0.7262221	0.3588228
450	0.1588201	0.8244812	0.6062994	0.5520033	0.3790969
500	0.1398019	0.6922474	0.6259425	0.5187616	0.3401593
550	0.2389777	0.6525357	0.5292064	0.5677969	0.2906768
600	0.2621708	0.5896734	0.5601209	0.6361260	0.3533435
650	0.1876033	0.5940041	0.6076901	0.4861195	0.3156560
700	0.1393378	0.7134064	0.5143473	0.5941473	0.2727802
750	0.1394784	0.6893076	0.4853446	0.6882035	0.2910866
800	0.1596981	0.5992695	0.4899682	0.7007505	0.3625807
850	0.1765546	0.6657477	0.6260049	0.6826914	0.3997994
900	0.1769689	0.6468842	0.5576824	0.6593058	0.4577185
950	0.1832267	0.5890657	0.5132088	0.6801879	0.3682589
1000	0.1737573	0.6793336	0.4479975	0.5369353	0.3689089

0	0.1569156	0.6328726	0.4294961	0.6742272	0.3189169
50	0.1537049	0.6477749	0.6489336	0.6138379	0.4020818
100	0.1853895	0.4362252	0.5865876	0.5837336	0.4276288
150	0.2147893	0.3560584	0.6246421	0.6057504	0.3681761
200	0.1655288	0.4934659	0.5583211	0.5486955	0.3706149
250	0.1526713	0.4757080	0.6072463	0.6667697	0.3755471
300	0.2226673	0.4681466	0.5686413	0.6813014	0.4439306
350	0.2092094	0.4316885	0.5617987	0.5573890	0.4085861
400	0.2282678	0.4289858	0.5309190	0.6617528	0.4123976
450	0.2091101	0.4458605	0.5447364	0.6413325	0.2705292
500	0.1984642	0.3432099	0.5490441	0.6617410	0.3091048
550	0.2051211	0.5868814	0.4828576	0.6413451	0.3150921
600	0.1578188	0.5811437	0.4594723	0.6881628	0.3322694
650	0.1358365	0.5898571	0.4621735	0.6083733	0.4129399
700	0.1782557	0.5767165	0.4827206	0.7326058	0.3328256
750	0.1265949	0.6135567	0.5088831	0.5948020	0.4153722
800	0.1818972	0.5834420	0.4802061	0.8043677	0.3618739
850	0.1918333	0.5914301	0.5071520	0.7813872	0.3447598
900	0.1524840	0.7325270	0.4506971	0.4708161	0.3483362
950	0.1861718	0.8219030	0.6258332	0.6239169	0.4722817
1000	0.1042376	0.7935336	0.4813555	0.6912142	0.3342110

0	0.2082045	0.6461281	0.4755107	0.6958069	0.2699484
50	0.1150427	0.6454435	0.4516936	0.6044413	0.3553607
100	0.1383924	0.7552158	0.5012385	0.6160017	0.3447374
150	0.1458133	0.8638909	0.6584125	0.6737769	0.3706955
200	0.1367120	0.7047858	0.5329767	0.4970599	0.3568755
250	0.1544741	0.6095196	0.5101010	0.5495498	0.3857409
300	0.1779538	0.5304040	0.5929893	0.6948494	0.3599551
350	0.1771739	0.7426792	0.7000924	0.6204630	0.4590427
400	0.1115503	0.6909513	0.5145977	0.5887433	0.3690141
450	0.1971276	0.6967607	0.5738348	0.7094126	0.3650134
500	0.1544908	0.6048775	0.4710970	0.6206074	0.3258667
550	0.1688934	0.6668352	0.5707990	0.5785444	0.3374074
600	0.1743188	0.6991093	0.4589326	0.7515290	0.2928212
650	0.1411313	0.6142806	0.4426748	0.7372062	0.2875357
700	0.1952358	0.7239645	0.3998847	0.7051796	0.4085730
750	0.1674634	0.6678907	0.4874370	0.6846347	0.3344957
800	0.1905800	0.5687635	0.4765698	0.4952891	0.3422193
850	0.1599190	0.6998619	0.6468617	0.4685309	0.3600252
900	0.1812373	0.7050881	0.4972170	0.6069848	0.3946853
950	0.1518119	0.6677316	0.4947988	0.6568099	0.4229749
1000	0.1410869	0.6311732	0.5878243	0.4989557	0.4435256

0	0.1659310	0.6591422	0.4895554	0.7428497	0.2786930
50	0.1547734	0.6571399	0.5917055	0.5930235	0.3434362
100	0.1094997	0.4737633	0.6391459	0.5571974	0.3792278
150	0.1352953	0.4990570	0.5640379	0.6886905	0.4004416
200	0.1559434	0.5288585	0.4719912	0.4474302	0.3319086
250	0.1379292	0.4569767	0.3781083	0.6965505	0.3233074
300	0.1317969	0.4777338	0.5067445	0.7368475	0.3419276
350	0.1573703	0.5291544	0.5061401	0.6338774	0.3724435
400	0.1820094	0.6371306	0.4975235	0.6875890	0.3965389
450	0.1410835	0.6227217	0.4779342	0.6551671	0.3799387
500	0.1285625	0.6146715	0.4609200	0.6847992	0.3645144
550	0.1514371	0.5833352	0.4411930	0.6034236	0.3466384
600	0.1631802	0.6313407	0.5299104	0.6285451	0.3147713
650	0.1533671	0.6389449	0.4636576	0.6742780	0.4274916
700	0.2204516	0.6659864	0.5432573	0.6159739	0.3466760
750	0.1094261	0.7800630	0.5152350	0.6805049	0.3875467
800	0.2423772	0.7416605	0.6741786	0.6230147	0.3935598
850	0.1250871	0.6881588	0.5863168	0.5572343	0.4703150
900	0.1863291	0.6199747	0.4830144	0.7102610	0.4614368
950	0.1695799	0.7788727	0.5349045	0.5777672	0.2729396
1000	0.1212496	0.6839077	0.4947707	0.5803903	0.3262402

0	0.1787087	0.6297191	0.5015944	0.7296576	0.2859621
50	0.1049549	0.7465424	0.4516333	0.6296691	0.4323736
100	0.0247199	0.6763462	0.4622638	0.7865697	0.6231116
150	0.0241259	0.7320375	0.4747697	0.5067384	0.7569733
200	0.0074864	0.7466408	0.5101107	0.5547972	0.6368283
250	0.0211764	0.6432232	0.5310704	0.6112307	0.7332901
300	0.0523072	0.6412137	0.4972998	0.6964366	0.5914147
