"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
650	0.0133778	1.0000000	0.9991025	0.9958741	0.3807193	0.0342787	0.7781577	0.0154173	0.9227736	0.0170378
700	0.0129989	1.0000000	0.9998308	0.9979192	0.3810648	0.0176629	0.7781578	0.0148438	0.9226409	0.0170376
750	0.0128276	1.0000000	0.9999681	0.9985817	0.3806221	0.0117751	0.7781578	0.0143830	0.9226030	0.0170375
800	0.0127562	1.0000000	0.9999940	0.9988128	0.3802863	0.0096888	0.7781578	0.0141001	0.9225922	0.0170374
850	0.0127277	1.0000000	0.9999989	0.9988989	0.3801105	0.0089494	0.7781579	0.0139508	0.9225892	0.0170374
900	0.0127166	1.0000000	0.9999998	0.9989324	0.3800297	0.0086875	0.7781579	0.0138791	0.9225883	0.0170374
950	0.0127123	1.0000000	1.0000000	0.9989458	0.3799947	0.0085946	0.7781579	0.0138468	0.9225881	0.0170374
1000	0.0127106	1.0000000	1.0000000	0.9989512	0.3799800	0.0085617	0.7781579	0.0138329	0.9225880	0.0170373

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0128805	0.6530058	0.1972632	0.9991365	0.3767934	0.0085437	0.7660466	0.0138353	0.9167752	0.0170373
100	0.0198960	0.5446938	0.0458886	0.9996712	0.3656505	0.0085437	0.7223868	0.0144020	0.8972155	0.0170375
150	0.1940787	0.5108850	0.0173434	0.9998919	0.3521959	0.0085510	0.6674977	0.0410832	0.8737773	0.0171018
200	0.4323718	0.5003318	0.0119605	0.9999605	0.3434963	0.0102690	0.4603177	0.2172073	0.7875725	0.0293535
250	0.5147060	0.4970376	0.0109455	0.9999886	0.3531749	0.0238374	0.2326918	0.4016161	0.7245677	0.0954452
300	0.5397157	0.4960094	0.0107540	0.9999968	0.3777439	0.0472531	0.1312589	0.4985536	0.7031185	0.1649587
350	0.5472760	0.4956885	0.0107180	0.9999991	0.3993076	0.0674428	0.0873446	0.5398915	0.6959316	0.2037711
400	0.5495628	0.4955883	0.0107111	0.9999997	0.4123127	0.0799686	0.0683949	0.5561544	0.6934940	0.2210039
450	0.5502551	0.4955570	0.0107099	0.9999999	0.4188463	0.0865008	0.0602268	0.5622786	0.6926574	0.2279188
500	0.5504650	0.4955472	0.0107096	1.0000000	0.4218027	0.0895764	0.0567081	0.5645140	0.6923676	0.2305409
550	0.4164581	0.8425384	0.8134464	0.9990598	0.4302595	0.0895119	0.0552067	0.5627124	0.7068809	0.2289608
600	0.1384309	0.9508494	0.9648210	0.8935982	0.4122596	0.0585578	0.0567868	0.4770747	0.7358868	0.1526390
650	0.0531609	0.9846580	0.9933662	0.6425239	0.4091616	0.0283246	0.1819943	0.2850825	0.7720268	0.0601680
700	0.0317301	0.9952111	0.9987490	0.6894398	0.4404027	0.0156479	0.4975409	0.1280509	0.8607736	0.0274823
750	0.0243826	0.9985052	0.9997641	0.8616986	0.4464493	0.0110687	0.6545669	0.0609164	0.9029484	0.0194238
800	0.0189858	0.9995334	0.9999555	0.9484059	0.4259652	0.0094401	0.7239865	0.0364970	0.9164457	0.0175780
850	0.0156901	0.9998544	0.9999916	0.9811164	0.4052562	0.0088618	0.7544868	0.0256300	0.9206509	0.0171604
900	0.0140213	0.9999545	0.9999984	0.9926590	0.3922379	0.0086566	0.7678419	0.0198836	0.9219696	0.0170658
950	0.0132591	0.9999858	0.9999997	0.9966879	0.3854862	0.0085837	0.7736726	0.0167960	0.9223881	0.0170441
1000	0.0129323	0.9999956	0.9999999	0.9981150	0.3823314	0.0085579	0.7762117	0.0152148	0.9225226	0.0170390

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0127186	1.0000000	0.8510459	0.9989765	0.3799706	0.0085437	0.7781576	0.0138248	0.9225880	0.0170373
100	0.0127489	1.0000000	0.8229572	0.9990428	0.3799661	0.0085437	0.7781577	0.0138342	0.9225880	0.0170373
150	0.0127852	1.0000000	0.8176604	0.9991093	0.3799565	0.0085437	0.7781578	0.0138595	0.9225880	0.0170374
200	0.0128134	1.0000000	0.8166616	0.9991531	0.3799448	0.0085437	0.7781578	0.0138932	0.9225880	0.0170374
250	0.0128310	1.0000000	0.8164732	0.9991762	0.3799347	0.0085437	0.7781579	0.0139246	0.9225880	0.0170374
300	0.0128405	1.0000000	0.8164377	0.9991868	0.3799278	0.0085437	0.7781579	0.0139479	0.9225880	0.0170374
350	0.0128453	1.0000000	0.8164310	0.9991911	0.3799237	0.0085437	0.7781579	0.0139628	0.9225880	0.0170374
400	0.0128475	1.0000000	0.8164297	0.9991927	0.3799215	0.0085437	0.7781579	0.0139714	0.9225880	0.0170374
450	0.0128486	1.0000000	0.8164295	0.9991933	0.3799204	0.0085437	0.7781579	0.0139759	0.9225879	0.0170374
500	0.0128491	1.0000000	0.8164295	0.9991935	0.3799199	0.0085437	0.7781579	0.0139783	0.9225879	0.0170374
550	0.0128226	1.0000000	0.9653835	0.9991510	0.3799204	0.0085437	0.7781579	0.0139767	0.9225879	0.0170374
600	0.0127718	1.0000000	0.9934723	0.9990617	0.3799269	0.0085437	0.7781579	0.0139531	0.9225880	0.0170374
650	0.0127389	1.0000000	0.9987690	0.9990020	0.3799394	0.0085437	0.7781579	0.0139123	0.9225880	0.0170374
700	0.0127227	1.0000000	0.9997679	0.9989736	0.3799516	0.0085437	0.7781579	0.0138754	0.9225880	0.0170374
750	0.0127153	1.0000000	0.9999562	0.9989620	0.3799602	0.0085437	0.7781579	0.0138507	0.9225880	0.0170374
800	0.0127121	1.0000000	0.9999917	0.9989575	0.3799651	0.0085437	0.7781579	0.0138368	0.9225880	0.0170373
850	0.0127107	1.0000000	0.9999984	0.9989558	0.3799677	0.0085437	0.7781579	0.0138296	0.9225880	0.0170373
900	0.0127101	1.0000000	0.9999997	0.9989552	0.3799689	0.0085437	0.7781579	0.0138261	0.9225880	0.0170373
950	0.0127098	1.0000000	0.9999999	0.9989550	0.3799694	0.0085437	0.7781579	0.0138245	0.9225880	0.0170373
1000	0.0127097	1.0000000	1.0000000	0.9989549	0.3799697	0.0085437	0.7781579	0.0138238	0.9225880	0.0170373

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0127143	1.0000000	0.9163027	0.9989663	0.3799707	0.2139266	0.7781576	0.0138244	0.9225880	0.0170373
100	0.0127282	1.0000000	0.9005197	0.9989990	0.3799681	0.2867042	0.7781577	0.0138289	0.9225880	0.0170373
150	0.0127424	1.0000000	0.8975434	0.9990292	0.3799632	0.3124931	0.7781578	0.0138401	0.9225880	0.0170374
200	0.0127523	1.0000000	0.8969822	0.9990482	0.3799577	0.3216314	0.7781578	0.0138538	0.9225880	0.0170374
250	0.0127580	1.0000000	0.8968763	0.9990580	0.3799532	0.3248696	0.7781579	0.0138655	0.9225880	0.0170374
300	0.0127609	1.0000000	0.8968564	0.9990624	0.3799501	0.3260170	0.7781579	0.0138736	0.9225880	0.0170374
350	0.0127623	1.0000000	0.8968526	0.9990643	0.3799483	0.3264236	0.7781579	0.0138785	0.9225880	0.0170374
400	0.0127630	1.0000000	0.8968519	0.9990650	0.3799474	0.3265677	0.7781579	0.0138812	0.9225880	0.0170374
450	0.0127633	1.0000000	0.8968518	0.9990653	0.3799469	0.3266188	0.7781579	0.0138826	0.9225880	0.0170374
500	0.0127634	1.0000000	0.8968517	0.9990654	0.3799467	0.3266369	0.7781579	0.0138833	0.9225880	0.0170374
550	0.0127551	1.0000000	0.9805490	0.9990479	0.3799469	0.1212604	0.7781579	0.0138828	0.9225880	0.0170374
600	0.0127368	1.0000000	0.9963321	0.9990089	0.3799496	0.0484850	0.7781579	0.0138750	0.9225880	0.0170374
650	0.0127234	1.0000000	0.9993083	0.9989806	0.3799551	0.0226969	0.7781579	0.0138603	0.9225880	0.0170374
700	0.0127161	1.0000000	0.9998696	0.9989658	0.3799607	0.0135589	0.7781579	0.0138460	0.9225880	0.0170374
750	0.0127125	1.0000000	0.9999754	0.9989593	0.3799648	0.0103208	0.7781579	0.0138358	0.9225880	0.0170373
800	0.0127109	1.0000000	0.9999954	0.9989566	0.3799673	0.0091734	0.7781579	0.0138296	0.9225880	0.0170373
850	0.0127102	1.0000000	0.9999991	0.9989555	0.3799686	0.0087668	0.7781579	0.0138263	0.9225880	0.0170373
900	0.0127099	1.0000000	0.9999998	0.9989551	0.3799693	0.0086228	0.7781579	0.0138247	0.9225880	0.0170373
950	0.0127097	1.0000000	1.0000000	0.9989550	0.3799696	0.0085717	0.7781579	0.0138239	0.9225880	0.0170373
1000	0.0127097	1.0000000	1.0000000	0.9989549	0.3799697	0.0085536	0.7781579	0.0138235	0.9225880	0.0170373

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0127783	0.5701321	1.0000000	0.9989535	0.3759118	0.0085437	0.7627624	0.0138296	0.9151695	0.0170373
100	0.0131224	0.4359517	1.0000000	0.9989363	0.3606926	0.0085437	0.7041098	0.0139157	0.8883421	0.0170374
150	0.0137921	0.3940682	1.0000000	0.9988692	0.3409554	0.0085437	0.6261196	0.0142263	0.8539293	0.0170374
200	0.0145734	0.3809946	1.0000000	0.9987278	0.3248431	0.0085437	0.5587848	0.0148205	0.8256481	0.0170376
250	0.0151949	0.3769137	1.0000000	0.9985267	0.3148081	0.0085437	0.5131517	0.0155709	0.8079813	0.0170378
300	0.0155763	0.3756399	1.0000000	0.9983157	0.3095091	0.0085438	0.4863876	0.0162678	0.7987141	0.0170380
350	0.0157752	0.3752423	1.0000000	0.9981412	0.3069942	0.0085438	0.4720434	0.0167841	0.7943694	0.0170382
400	0.0158693	0.3751182	1.0000000	0.9980206	0.3058872	0.0085438	0.4647963	0.0171091	0.7924784	0.0170383
450	0.0159113	0.3750794	1.0000000	0.9979476	0.3054277	0.0085438	0.4612803	0.0172910	0.7916965	0.0170383
500	0.0159294	0.3750673	1.0000000	0.9979075	0.3052463	0.0085438	0.4596228	0.0173845	0.7913851	0.0170384
550	0.0149569	0.8049314	1.0000000	0.9979204	0.3183574	0.0085438	0.5017463	0.0173147	0.8176820	0.0170383
600	0.0137072	0.9391106	1.0000000	0.9981461	0.3450559	0.0085438	0.5999786	0.0165394	0.8660645	0.0170381
650	0.0131142	0.9809938	1.0000000	0.9984568	0.3631578	0.0085438	0.6787372	0.0154811	0.8964828	0.0170378
700	0.0128717	0.9940673	1.0000000	0.9986894	0.3724639	0.0085437	0.7266158	0.0146909	0.9113195	0.0170376
750	0.0127749	0.9981482	1.0000000	0.9988249	0.3767683	0.0085437	0.7526279	0.0142373	0.9179126	0.0170374
800	0.0127360	0.9994220	1.0000000	0.9988945	0.3786489	0.0085437	0.7659094	0.0140101	0.9207030	0.0170374
850	0.0127203	0.9998196	1.0000000	0.9989278	0.3794392	0.0085437	0.7724194	0.0139046	0.9218455	0.0170374
900	0.0127140	0.9999437	1.0000000	0.9989430	0.3797615	0.0085437	0.7755179	0.0138579	0.9223012	0.0170374
950	0.0127114	0.9999824	1.0000000	0.9989498	0.3798896	0.0085437	0.7769604	0.0138378	0.9224791	0.0170374
1000	0.0127103	0.9999945	1.0000000	0.9989527	0.3799395	0.0085437	0.7776208	0.0138292	0.9225472	0.0170373

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0126177	0.6582053	1.0000000	0.9989604	0.3768491	0.0085437	0.7662471	0.6013832	0.6149675	0.0170373
100	0.0127891	0.5515164	1.0000000	0.9989655	0.3659717	0.0085437	0.7234546	0.7132877	0.5092168	0.0170373
150	0.0131081	0.5182142	1.0000000	0.9989411	0.3529154	0.0085437	0.6700255	0.7346351	0.4620511	0.0170374
200	0.0134214	0.5078191	1.0000000	0.9988832	0.3427698	0.0085437	0.6258451	0.7387642	0.4379325	0.0170374
250	0.0136405	0.5045744	1.0000000	0.9988096	0.3366102	0.0085437	0.5966470	0.7396179	0.4257923	0.0170375
300	0.0137645	0.5035615	1.0000000	0.9987418	0.3333966	0.0085437	0.5797670	0.7398333	0.4200688	0.0170376
350	0.0138261	0.5032454	1.0000000	0.9986915	0.3318774	0.0085437	0.5707977	0.7399082	0.4175359	0.0170376
400	0.0138544	0.5031467	1.0000000	0.9986593	0.3312067	0.0085437	0.5662908	0.7399414	0.4164701	0.0170376
450	0.0138668	0.5031159	1.0000000	0.9986410	0.3309251	0.0085437	0.5641121	0.7399575	0.4160386	0.0170376
500	0.0138720	0.5031063	1.0000000	0.9986314	0.3308115	0.0085437	0.5630876	0.7399652	0.4158690	0.0170377
550	0.0136984	0.8448979	1.0000000	0.9986257	0.3386916	0.0085437	0.5890961	0.1531713	0.7324336	0.0170377
600	0.0132168	0.9515859	1.0000000	0.9986685	0.3556047	0.0085437	0.6529112	0.0412168	0.8486621	0.0170376
650	0.0129357	0.9848879	1.0000000	0.9987565	0.3678056	0.0085437	0.7066958	0.0195677	0.8937663	0.0170375
700	0.0128061	0.9952828	1.0000000	0.9988380	0.3743846	0.0085437	0.7405200	0.0151946	0.9113524	0.0170374
750	0.0127500	0.9985276	1.0000000	0.9988928	0.3775357	0.0085437	0.7593084	0.0142179	0.9182233	0.0170374
800	0.0127264	0.9995404	1.0000000	0.9989241	0.3789484	0.0085437	0.7690439	0.0139593	0.9209043	0.0170374
850	0.0127165	0.9998565	1.0000000	0.9989403	0.3795539	0.0085437	0.7738640	0.0138760	0.9219447	0.0170374
900	0.0127124	0.9999552	1.0000000	0.9989482	0.3798047	0.0085437	0.7761744	0.0138449	0.9223448	0.0170374
950	0.0127108	0.9999860	1.0000000	0.9989519	0.3799056	0.0085437	0.7772555	0.0138322	0.9224971	0.0170373
1000	0.0127101	0.9999956	1.0000000	0.9989536	0.3799453	0.0085437	0.7777522	0.0138270	0.9225544	0.0170373

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0127711	0.7705455	0.6218900	0.9990198	0.3779590	0.5326378	0.8446091	0.1898557	0.6454070	0.0170373
100	0.0130723	0.6989228	0.5505886	0.9992637	0.3715289	0.7183512	0.8630811	0.2234424	0.5556309	0.0170374
150	0.0136616	0.6765662	0.5371430	0.9995145	0.3644923	0.7841589	0.8625836	0.2300421	0.5212365	0.0170374
200	0.0143672	0.6695877	0.5346076	0.9996566	0.3593618	0.8074780	0.8576197	0.2316697	0.5064403	0.0170375
250	0.0149553	0.6674095	0.5341295	0.9997128	0.3563603	0.8157412	0.8532829	0.2324308	0.4998911	0.0170377
300	0.0153405	0.6667295	0.5340393	0.9997254	0.3548254	0.8186692	0.8504991	0.2329828	0.4970471	0.0170379
350	0.0155577	0.6665173	0.5340223	0.9997213	0.3541072	0.8197068	0.8489409	0.2333843	0.4958512	0.0170381
400	0.0156694	0.6664511	0.5340191	0.9997137	0.3537916	0.8200744	0.8481339	0.2336469	0.4953640	0.0170382
450	0.0157236	0.6664304	0.5340185	0.9997072	0.3536594	0.8202047	0.8477363	0.2338021	0.4951708	0.0170383
500	0.0157490	0.6664239	0.5340184	0.9997030	0.3536062	0.8202509	0.8475468	0.2338871	0.4950960	0.0170383
550	0.0147747	0.8958764	0.9121284	0.9995042	0.3572764	0.2961732	0.7528894	0.0583977	0.7752008	0.0170383
600	0.0135935	0.9674985	0.9834298	0.9990448	0.3658472	0.1104656	0.7401884	0.0242231	0.8684808	0.0170380
650	0.0130576	0.9898549	0.9968753	0.9988590	0.3726013	0.0446599	0.7504316	0.0168445	0.9021526	0.0170377
700	0.0128459	0.9968333	0.9994108	0.9988581	0.3764841	0.0213415	0.7616633	0.0148920	0.9147647	0.0170375
750	0.0127638	0.9990115	0.9998889	0.9988951	0.3784228	0.0130786	0.7692853	0.0142451	0.9195820	0.0170374
800	0.0127316	0.9996915	0.9999790	0.9989240	0.3793143	0.0101506	0.7736666	0.0139969	0.9214366	0.0170374
850	0.0127186	0.9999037	0.9999960	0.9989403	0.3797018	0.0091131	0.7759750	0.0138955	0.9221502	0.0170374
900	0.0127133	0.9999699	0.9999993	0.9989484	0.3798633	0.0087455	0.7771271	0.0138534	0.9224230	0.0170374
950	0.0127112	0.9999906	0.9999999	0.9989520	0.3799285	0.0086152	0.7776814	0.0138358	0.9225265	0.0170373
1000	0.0127103	0.9999971	1.0000000	0.9989537	0.3799541	0.0085690	0.7779411	0.0138284	0.9225653	0.0170373

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0127097	1.0000000	1.0000000	0.9989545	0.3799709	0.0080553	0.7781576	0.0138240	0.9225880	0.0170373
100	0.0127096	1.0000000	1.0000000	0.9989547	0.3799702	0.0078822	0.7781577	0.0138235	0.9225880	0.0170373
150	0.0127096	1.0000000	1.0000000	0.9989548	0.3799700	0.0078209	0.7781578	0.0138233	0.9225880	0.0170373
200	0.0127096	1.0000000	1.0000000	0.9989548	0.3799699	0.0077992	0.7781578	0.0138232	0.9225880	0.0170373
250	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0077915	0.7781579	0.0138232	0.9225880	0.0170373
300	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0077888	0.7781579	0.0138232	0.9225880	0.0170373
350	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0077878	0.7781579	0.0138232	0.9225880	0.0170373
400	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0077874	0.7781579	0.0138232	0.9225880	0.0170373
450	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0077873	0.7781579	0.0138232	0.9225880	0.0170373
500	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0077873	0.7781579	0.0138232	0.9225880	0.0170373
550	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0082757	0.7781579	0.0138232	0.9225880	0.0170373
600	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0084487	0.7781579	0.0138232	0.9225880	0.0170373
650	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085100	0.7781579	0.0138232	0.9225880	0.0170373
700	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085318	0.7781579	0.0138232	0.9225880	0.0170373
750	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085395	0.7781579	0.0138232	0.9225880	0.0170373
800	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085422	0.7781579	0.0138232	0.9225880	0.0170373
850	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085432	0.7781579	0.0138232	0.9225880	0.0170373
900	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085435	0.7781579	0.0138232	0.9225880	0.0170373
950	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085436	0.7781579	0.0138232	0.9225880	0.0170373
1000	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085437	0.7781579	0.0138232	0.9225880	0.0170373

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0127097	1.0000000	1.0000000	0.9989545	0.3799709	0.0216874	0.8900866	0.0138240	0.9625402	0.0170373
100	0.0127096	1.0000000	1.0000000	0.9989547	0.3799702	0.0263448	0.9382032	0.0138235	0.9740007	0.0170373
150	0.0127096	1.0000000	1.0000000	0.9989548	0.3799700	0.0279952	0.9588877	0.0138233	0.9772881	0.0170373
200	0.0127096	1.0000000	1.0000000	0.9989548	0.3799699	0.0285800	0.9677796	0.0138232	0.9782312	0.0170373
250	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0287873	0.9716021	0.0138232	0.9785017	0.0170373
300	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0288607	0.9732453	0.0138232	0.9785793	0.0170373
350	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0288867	0.9739517	0.0138232	0.9786015	0.0170373
400	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0288959	0.9742554	0.0138232	0.9786079	0.0170373
450	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0288992	0.9743859	0.0138232	0.9786097	0.0170373
500	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0289004	0.9744421	0.0138232	0.9786103	0.0170373
550	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0157571	0.8625371	0.0138232	0.9386582	0.0170373
600	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0110998	0.8144311	0.0138232	0.9271978	0.0170373
650	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0094494	0.7937511	0.0138232	0.9239103	0.0170373
700	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0088646	0.7848611	0.0138232	0.9229673	0.0170373
750	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0086574	0.7810395	0.0138232	0.9226968	0.0170373
800	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085840	0.7793966	0.0138232	0.9226192	0.0170373
850	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085580	0.7786904	0.0138232	0.9225970	0.0170373
900	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085487	0.7783868	0.0138232	0.9225906	0.0170373
950	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085455	0.7782563	0.0138232	0.9225887	0.0170373
1000	0.0127096	1.0000000	1.0000000	0.9989549	0.3799698	0.0085443	0.7782002	0.0138232	0.9225882	0.0170373

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0038280	0.4966148	1.0000000	0.9992748	0.2972220	0.0917188	0.8100235	0.0117539	0.6491084	0.0170370
100	0.0011537	0.3394865	1.0000000	0.9997331	0.2577272	0.1211919	0.7805794	0.0073990	0.5386135	0.0170366
150	0.0003486	0.2904399	1.0000000	0.9999201	0.2303889	0.1316358	0.7208784	0.0045194	0.4682429	0.0170365
200	0.0001064	0.2751304	1.0000000	0.9999772	0.2117134	0.1353366	0.6638528	0.0032280	0.4190240	0.0170365
250	0.0000336	0.2703516	1.0000000	0.9999935	0.2008137	0.1366480	0.6236938	0.0027497	0.3891058	0.0170365
300	0.0000117	0.2688599	1.0000000	0.9999982	0.1952268	0.1371127	0.5997281	0.0025915	0.3734301	0.0170365
350	0.0000052	0.2683943	1.0000000	0.9999995	0.1926057	0.1372773	0.5867666	0.0025428	0.3660602	0.0170365
400	0.0000033	0.2682490	1.0000000	0.9999999	0.1914486	0.1373357	0.5801832	0.0025286	0.3628443	0.0170365
450	0.0000027	0.2682036	1.0000000	1.0000000	0.1909597	0.1373563	0.5769781	0.0025246	0.3615122	0.0170365
500	0.0000025	0.2681894	1.0000000	1.0000000	0.1907597	0.1373637	0.5754637	0.0025235	0.3609807	0.0170365
550	0.0113725	0.7715702	1.0000000	0.9999787	0.2681356	0.0541911	0.5069358	0.0044195	0.6682615	0.0170365
600	0.0127173	0.9286972	1.0000000	0.9997221	0.3245811	0.0247189	0.5876359	0.0090053	0.8163539	0.0170367
650	0.0128162	0.9777433	1.0000000	0.9993510	0.3551420	0.0142754	0.6688469	0.0120036	0.8802082	0.0170370
700	0.0127747	0.9930527	1.0000000	0.9991118	0.3693329	0.0105747	0.7207560	0.0132707	0.9059577	0.0170372
750	0.0127407	0.9978315	1.0000000	0.9990052	0.3755370	0.0092634	0.7495169	0.0136938	0.9161210	0.0170373
800	0.0127231	0.9993231	1.0000000	0.9989672	0.3781624	0.0087987	0.7643521	0.0138086	0.9200951	0.0170373
850	0.0127153	0.9997887	1.0000000	0.9989562	0.3792470	0.0086341	0.7716687	0.0138308	0.9216365	0.0170373
900	0.0127119	0.9999340	1.0000000	0.9989540	0.3796858	0.0085757	0.7751655	0.0138307	0.9222286	0.0170373
950	0.0127105	0.9999794	1.0000000	0.9989540	0.3798600	0.0085550	0.7767983	0.0138277	0.9224537	0.0170373
1000	0.0127100	0.9999936	1.0000000	0.9989543	0.3799280	0.0085477	0.7775472	0.0138254	0.9225383	0.0170373

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0038271	1.0000000	1.0000000	0.9992748	0.3799654	0.0085437	0.7781576	0.6541025	0.9225885	0.0170370
100	0.0011526	1.0000000	1.0000000	0.9997331	0.3799202	0.0085436	0.7781578	0.7752694	0.9225890	0.0170366
150	0.0003473	1.0000000	1.0000000	0.9999201	0.3798535	0.0085436	0.7781579	0.7979422	0.9225892	0.0170365
200	0.0001048	1.0000000	1.0000000	0.9999772	0.3798024	0.0085436	0.7781580	0.8021139	0.9225893	0.0170365
250	0.0000318	1.0000000	1.0000000	0.9999935	0.3797735	0.0085436	0.7781580	0.8028625	0.9225893	0.0170365
300	0.0000098	1.0000000	1.0000000	0.9999982	0.3797598	0.0085436	0.7781580	0.8029919	0.9225893	0.0170365
350	0.0000032	1.0000000	1.0000000	0.9999995	0.3797538	0.0085436	0.7781580	0.8030129	0.9225893	0.0170365
400	0.0000012	1.0000000	1.0000000	0.9999999	0.3797514	0.0085436	0.7781580	0.8030159	0.9225893	0.0170365
450	0.0000006	1.0000000	1.0000000	1.0000000	0.3797505	0.0085436	0.7781580	0.8030163	0.9225893	0.0170365
500	0.0000004	1.0000000	1.0000000	1.0000000	0.3797502	0.0085436	0.7781580	0.8030163	0.9225893	0.0170365
550	0.0088681	1.0000000	1.0000000	0.9999930	0.3797501	0.0085436	0.7781580	0.1561871	0.9225893	0.0170365
600	0.0115385	1.0000000	1.0000000	0.9998584	0.3797534	0.0085436	0.7781580	0.0364611	0.9225892	0.0170366
650	0.0123446	1.0000000	1.0000000	0.9995598	0.3797745	0.0085436	0.7781580	0.0161605	0.9225889	0.0170368
700	0.0125909	1.0000000	1.0000000	0.9992819	0.3798181	0.0085436	0.7781579	0.0134884	0.9225885	0.0170371
750	0.0126687	1.0000000	1.0000000	0.9991090	0.3798684	0.0085437	0.7781579	0.0134667	0.9225883	0.0170372
800	0.0126946	1.0000000	1.0000000	0.9990217	0.3799099	0.0085437	0.7781579	0.0136477	0.9225881	0.0170373
850	0.0127038	1.0000000	1.0000000	0.9989824	0.3799377	0.0085437	0.7781579	0.0137503	0.9225881	0.0170373
900	0.0127073	1.0000000	1.0000000	0.9989658	0.3799538	0.0085437	0.7781579	0.0137947	0.9225880	0.0170373
950	0.0127087	1.0000000	1.0000000	0.9989592	0.3799623	0.0085437	0.7781579	0.0138122	0.9225880	0.0170373
1000	0.0127092	1.0000000	1.0000000	0.9989565	0.3799664	0.0085437	0.7781579	0.0138190	0.9225880	0.0170373

0	0.0127098	1.0000000	1.0000000	0.9989540	0.3799725	0.0085437	0.7781572	0.0138253	0.9225880	0.0170373
50	0.0054101	1.0000000	0.2894067	0.9993072	0.4172917	0.0085437	0.7781576	0.1719103	0.9225884	0.0170371
100	0.0040891	1.0000000	0.1554079	0.9997781	0.4293635	0.0085436	0.7781578	0.1993914	0.9225890	0.0170367
150	0.0181727	1.0000000	0.1301393	0.9999366	0.4332337	0.0085436	0.7781579	0.2044218	0.9225892	0.0170366
200	0.0768511	1.0000000	0.1253743	0.9999785	0.4344657	0.0085447	0.7781477	0.2189101	0.9225496	0.0170467
250	0.1320529	1.0000000	0.1244758	0.9999759	0.4348875	0.0085852	0.7746930	0.2636732	0.9187135	0.0173726
