"Time"	relE	relB	hokD	alaS	ilvN
550	0.0904039	0.9826854	0.1183423	1.0480510	1.0841218
600	0.1296237	0.9989706	0.0871213	1.0508439	1.1008964
650	0.1146497	0.9225880	0.1132700	0.9899034	1.0414688
700	0.0854795	1.0158475	0.1179232	1.0738058	1.0200767
750	0.1022978	1.0193456	0.1056932	1.0085285	1.0012250
800	0.0844679	0.9834113	0.0799617	1.0237697	1.0240746
850	0.0694006	1.0186793	0.0816297	1.1255120	0.9733569
900	0.1078992	1.0716710	0.0734119	0.9679503	1.0541265
950	0.0716614	0.9780508	0.1071079	1.0455180	0.9769303
1000	0.0605977	0.9873664	0.0980385	1.0311978	0.9139677

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0266657	0.5485629	0.0854546	1.0912975	0.8768223
100	0.0057881	0.4437176	0.2532974	1.0118104	0.9202712
150	0.0033272	0.4056751	0.5222217	1.0400344	0.9150898
200	0.0077403	0.3804878	0.8190447	0.9300182	0.9065606
250	0.0027871	0.4373174	0.8511450	0.9542331	0.8404658
300	0.0074673	0.4842657	1.0046522	1.0058044	0.9166862
350	0.0055635	0.4969615	0.9140264	1.0689830	0.9023117
400	0.0113273	0.3809303	0.9189554	1.0911939	0.8954648
450	0.0081692	0.3537788	0.9395674	0.9618460	0.9215029
500	0.0032299	0.4027783	0.9935085	0.8457942	0.8596757
550	0.0819768	0.9933981	0.7906147	0.9568469	0.9448263
600	0.1017732	0.9659141	0.2722008	0.9100873	0.9826618
650	0.0951161	1.0266131	0.1755518	1.0392736	0.9529728
700	0.1032245	0.9492463	0.1210939	1.0382048	1.0089310
750	0.0924425	1.0287861	0.0858554	1.0133767	0.9485639
800	0.0984702	1.0613691	0.1064374	1.0511000	0.9571820
850	0.1079060	1.0819881	0.1061413	0.9780845	1.0751956
900	0.0916926	0.9155900	0.0828051	1.0339528	1.1181949
950	0.0835485	1.0112493	0.1097880	0.9673664	1.0239997
1000	0.0684581	0.9511616	0.1338881	1.0157785	1.0314618

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0856575	1.0000732	0.0955408	0.9817707	0.5422014
100	0.0988215	0.9333637	0.0760689	0.9556057	0.3333784
150	0.0836807	0.8778114	0.1031158	1.0355439	0.2957952
200	0.0746599	1.0389746	0.1037332	1.0088146	0.3120195
250	0.1093673	1.0315857	0.1077411	1.0298868	0.2313574
300	0.1068800	1.0551009	0.0896783	0.9506561	0.2605166
350	0.1104956	0.8950509	0.0786322	1.0010451	0.2873185
400	0.0875205	1.0115802	0.1191269	1.0205996	0.3150106
450	0.1130153	1.0652832	0.1045795	1.0000552	0.2845048
500	0.1060096	1.0658631	0.1049581	1.0002702	0.2435649
550	0.0940820	1.0225366	0.0872277	0.9762116	0.6882240
600	0.0923849	1.0143293	0.0858026	0.9805020	1.0107743
650	0.0809571	1.0028340	0.1158065	0.9176439	0.9777757
700	0.1066409	0.9394486	0.0936458	0.9916885	0.9644333
750	0.0925983	1.0092167	0.1205262	0.9622979	1.0585567
800	0.0814029	0.9730260	0.1028975	0.8982966	0.9900014
850	0.0862878	1.0825571	0.1053804	0.9702600	1.1382450
900	0.0958707	1.0801576	0.0849251	1.0080972	1.1423749
950	0.1143149	0.9791411	0.0805812	1.0802043	1.1176463
1000	0.0947257	0.9823444	0.0972747	1.0102282	1.0572184

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0241233	0.5537550	0.1295607	1.0171437	1.0286688
100	0.0034177	0.5092259	0.2251756	1.0167210	1.0638675
150	0.0054519	0.5542589	0.4736807	1.0468881	1.1097347
200	0.0032461	0.4743170	0.7519262	1.0335304	1.0288275
250	0.0086944	0.4835907	0.9733194	0.8945808	1.0187259
300	0.0168190	0.4671707	0.8824755	1.0393495	0.8929781
350	0.0100768	0.4846495	0.8327658	1.0347150	0.9696128
400	0.0131921	0.4826046	0.7641893	1.1370587	1.0136083
450	0.0098790	0.5442516	0.8169948	1.0646763	1.0438427
500	0.0064965	0.5385955	0.8600456	1.0176281	1.0324561
550	0.0978622	0.9976031	0.5588772	1.0213312	0.9955189
600	0.0871743	0.9773105	0.2306886	0.9706989	1.0714675
650	0.0728928	1.0105143	0.1515057	0.9628721	0.9946230
700	0.0837788	1.0306065	0.1188597	1.0328606	1.0262288
750	0.0596967	0.9860166	0.0844331	0.9413918	1.0833472
800	0.0714576	0.9911517	0.1500374	1.0433956	1.0752188
850	0.0810075	0.9428090	0.1276926	0.9813142	1.0094959
900	0.0860238	1.0568043	0.1104125	1.0700494	0.9960373
950	0.0951463	0.9524414	0.1255262	1.0366399	1.0840959
1000	0.0979781	0.9343244	0.1156480	0.9604616	0.9988761

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0295900	0.9390232	0.1417565	0.9550763	0.3837090
100	0.0075674	0.7882551	0.1242754	1.0150890	0.1945519
150	0.0005877	0.8624694	0.1736925	0.9176227	0.1255451
200	0.0042422	0.8413018	0.3601685	0.9342051	0.0815912
250	0.0051508	0.8315345	0.5342688	1.0698072	0.0982501
300	0.0031556	0.9579401	0.5842025	0.9061341	0.1114363
350	0.0046292	0.8935865	0.7901937	0.8754697	0.0632624
400	0.0018874	0.9095968	0.6293889	0.9962628	0.0771700
450	0.0010427	0.8619339	0.7764809	1.0004584	0.0900498
500	0.0008277	0.9049978	0.8213837	0.8742560	0.0942030
550	0.0550836	1.0410624	0.4518262	0.9313422	0.6639437
600	0.0804059	1.0495053	0.1966068	0.9826002	0.8043174
650	0.0814579	0.9995627	0.1429475	0.9376257	0.8768675
700	0.0829637	1.0056099	0.1428939	1.0710094	0.9877311
750	0.1060007	1.0642697	0.1215519	0.9633986	0.9565184
800	0.1169851	0.9664836	0.1116895	1.0367511	0.9844511
850	0.0936034	0.9267472	0.1047645	1.0259785	0.9798652
900	0.1035837	1.0362838	0.1210455	1.0610380	0.9128213
950	0.0921030	1.0260231	0.0906945	1.0650303	0.9877593
1000	0.0848425	0.9816868	0.1178499	1.0703444	0.9540749

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0571302	1.0416689	0.0968609	1.0489512	0.4351152
100	0.0438676	0.9727553	0.1181316	0.9444360	0.2103203
150	0.0318316	1.0162197	0.1072752	0.9806969	0.1242841
200	0.0370625	0.9732616	0.1309289	0.9489458	0.1591207
250	0.0452288	1.0809960	0.1924095	1.0123332	0.1400840
300	0.0355394	1.0350213	0.1333892	1.0208318	0.1257288
350	0.0382772	1.0336096	0.1344467	1.0117381	0.1336811
400	0.0301737	1.0801689	0.1234554	1.0973484	0.1411626
450	0.0339064	1.0681038	0.1459116	1.0729360	0.1286700
500	0.0382277	1.0310225	0.1736624	0.9771602	0.1144133
550	0.0679169	1.0441826	0.1556558	1.0558909	0.7459709
600	0.0583116	1.0370313	0.1082393	0.8896821	0.9167878
650	0.0772266	1.0079390	0.1275750	0.9938488	0.9931986
700	0.0953884	0.9850608	0.1309656	0.9961037	1.0981145
750	0.1095289	0.9002019	0.1406431	1.0069194	1.0347678
800	0.0908677	0.9095666	0.0941116	1.0258804	0.9948576
850	0.0921203	0.9304857	0.0856423	0.9826760	0.9302954
900	0.0630047	0.9700692	0.0895778	1.0403047	0.9165204
950	0.1017737	0.9656198	0.1050944	1.1464363	1.0053707
1000	0.1082276	0.9504566	0.1199186	1.1388838	0.9963011

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0925760	1.0865377	0.1099108	1.0258297	0.9593011
100	0.0971424	0.9486548	0.0878226	0.8698541	0.9830594
150	0.0949204	0.9680390	0.0914336	0.9901541	1.0103822
200	0.0768345	0.9645659	0.1101223	0.9363231	0.9474148
250	0.0864236	1.1474149	0.1497448	0.8863775	0.9357504
300	0.1165110	1.0896746	0.1179332	0.9482057	0.9870924
350	0.0719260	1.0229719	0.1287128	0.9834951	1.0424893
400	0.1104992	1.0371606	0.1146171	1.0175432	1.0562813
450	0.1008418	0.9360879	0.0990670	0.9891785	0.9682052
500	0.1028233	1.0128999	0.1523670	0.9440446	1.0275002
550	0.0936840	0.9549295	0.1184562	0.9797987	1.0293824
600	0.1040279	0.9965277	0.1011033	0.9894646	0.9949665
650	0.1122265	1.0261332	0.1134109	0.9437932	1.0199663
700	0.0628965	0.9528640	0.1216154	1.0751850	0.9964121
750	0.0902192	1.0025149	0.1076677	0.9389608	1.0425056
800	0.1147636	0.9869579	0.1131397	1.0275217	0.9542587
850	0.0760594	1.0038231	0.1453655	1.0426658	0.8756010
900	0.1016251	1.0072851	0.1098179	0.9076298	1.0257381
950	0.1177634	0.9538120	0.1124280	0.9514887	1.0177468
1000	0.1244491	0.9211840	0.0909134	1.0032022	1.0999198

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0967079	1.0780690	0.0883797	0.9343509	0.7361915
100	0.1047309	1.0197282	0.0943673	0.9802811	0.6242937
150	0.0974204	1.0722396	0.1074937	1.0261357	0.6015055
200	0.0881927	1.0085934	0.1051667	1.0217491	0.5612836
250	0.0988088	0.9910557	0.1140271	1.0821762	0.5993570
300	0.0919727	0.9965242	0.1040401	1.0877961	0.5936810
350	0.1020021	0.9585129	0.1109298	1.0942882	0.5445422
400	0.0843434	1.0804766	0.1023980	0.9867897	0.5350705
450	0.0919043	1.0268787	0.1061467	0.9902060	0.5049982
500	0.0839015	1.0758216	0.0979608	1.0108513	0.5293361
550	0.1088349	0.9590251	0.1256637	1.0315723	0.8541797
600	0.0763918	0.9989080	0.1254795	0.9871179	0.9987795
650	0.1021894	0.9985341	0.1144233	1.1043571	1.0156696
700	0.0774891	0.9696459	0.0828230	1.0232039	1.0398691
750	0.0928534	0.9870115	0.0921368	0.9595602	0.9880160
800	0.0792213	1.0326571	0.0944717	1.0431022	1.0047133
850	0.0853111	1.0151575	0.0991450	1.0400009	0.9360166
900	0.0851278	1.0450619	0.1226248	0.9890217	0.9606827
950	0.1058761	1.0254708	0.1320768	1.0692839	0.9993251
1000	0.0844562	1.0773476	0.1077031	1.1057045	1.1149141

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.1199627	1.0431915	0.0965120	1.0579791	0.3305871
100	0.1123362	1.0296434	0.0961540	1.0808794	0.1043815
150	0.0943863	0.9299801	0.0701041	0.9863727	0.0437132
200	0.0906347	0.9987346	0.0927870	0.9973900	0.0236639
250	0.1090730	1.0210152	0.0872941	1.1180594	0.0306203
300	0.0723175	1.0195900	0.1182242	0.9772865	0.0225389
350	0.1056417	1.0255807	0.1301833	1.0227995	0.0132348
400	0.0754225	1.0320184	0.0870008	0.9954937	0.0082396
450	0.0878841	0.9602655	0.0758894	1.0305097	0.0166059
500	0.0769341	0.9411161	0.1035458	1.0379835	0.0184044
550	0.0830266	1.0022088	0.1205160	0.9877549	0.7018199
600	0.0785264	0.9763187	0.0839364	0.9424600	0.8435731
650	0.0786345	0.9564094	0.1016291	1.0056837	0.8615932
700	0.0682862	1.0436153	0.1177344	0.9784469	0.9061841
750	0.0985278	0.9335725	0.1161243	1.0726762	0.9294660
800	0.0881593	0.9242488	0.1144732	1.0536624	1.0044783
850	0.1036052	0.9931903	0.0847472	1.0712797	0.9643088
900	0.1021169	0.9706594	0.0762098	0.9233564	0.8761022
950	0.0963629	0.9940079	0.1069910	0.9763390	0.9456438
1000	0.0851644	1.0576428	0.0868319	0.9719881	0.9813437

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0334203	1.0008650	0.1242348	0.9997645	0.9343858
100	0.0151187	0.9180500	0.1507397	0.9979451	1.0326630
150	0.0068044	0.9959205	0.1676960	1.0737766	1.0476136
200	0.0014726	1.0147919	0.2603585	0.9450697	1.0291082
250	0.0000550	0.9358429	0.2728839	1.1071657	0.9949537
300	0.0000000	0.8977250	0.4292500	0.9185083	1.0251893
350	0.0000120	0.8152853	0.6908118	0.9253834	0.9699720
400	0.0000000	0.9349015	0.7670824	0.9331690	1.0394924
450	0.0000000	0.9716455	0.9238608	1.0537257	0.9918723
500	0.0025417	0.9346275	0.8196219	0.9979474	0.9814611
550	0.0623826	1.0242031	0.5228552	1.0621840	1.0240098
600	0.0936723	0.9518013	0.2385193	0.9531127	1.0148636
650	0.1226513	1.0770383	0.1621152	0.9608348	1.1466598
700	0.0979322	0.9891384	0.1001375	0.9920103	1.0934924
750	0.0820519	1.0839058	0.1363633	0.9946197	1.1126623
800	0.1133748	1.0514068	0.1428089	0.9741270	0.9680549
850	0.1063008	1.0246326	0.1053592	1.0031171	1.0310868
900	0.1022116	1.0680711	0.0952837	0.9742507	0.9162418
950	0.1413185	0.9773523	0.1187348	0.9892973	0.8549506
1000	0.1017027	1.0680986	0.0663605	1.0765853	0.9747615

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0144005	0.9865939	0.1041673	1.0200841	0.8641154
100	0.0001017	0.9557080	0.1439069	0.9397296	1.0071873
150	0.0004136	1.0479442	0.2490121	0.9757545	1.0417341
200	0.0009906	0.9922671	0.3943041	0.8848170	1.0082696
250	0.0004210	0.9800358	0.6199140	0.9260737	1.0446734
300	0.0000608	0.9718466	0.8195607	0.9604227	1.0268588
350	0.0021759	0.9929579	0.7816767	0.9105940	1.0195368
400	0.0005735	0.9110375	0.9041513	1.0345235	1.0181338
450	0.0011982	0.9688895	0.8226309	0.9320510	1.0190779
500	0.0015598	1.0364094	0.9341434	0.9116580	0.9097127
550	0.0817425	1.0308600	0.3895341	0.9882456	0.9274784
600	0.1125328	1.0027212	0.1949881	0.9962155	0.9196225
650	0.1268891	1.0445330	0.1315090	1.0064794	0.9846501
700	0.1067851	0.9697361	0.1059661	1.0188627	1.0336545
750	0.0789215	1.0508977	0.0869142	0.9955544	0.9771319
800	0.1147835	1.0102188	0.0974986	1.0966116	0.9509842
850	0.1074357	0.9730985	0.1027576	1.0374063	0.9624407
900	0.0885782	0.9738043	0.1120820	0.9842294	0.9995115
950	0.0836658	1.0102312	0.1374740	1.0112041	1.0472351
1000	0.0543712	1.0163346	0.1209593	1.0355546	1.0365026

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0937908	0.9368429	0.0471242	0.2963281	0.8834540
100	0.1041395	0.9747427	0.0322167	0.1503935	0.8124378
150	0.0882842	0.9551760	0.0313024	0.1450205	0.8766381
200	0.1029774	0.9426575	0.0228013	0.1223060	0.8363521
250	0.1321120	0.9847112	0.0342368	0.1506607	0.7943602
300	0.1270284	1.1399823	0.0186875	0.1344645	0.8064069
350	0.0942465	1.0347857	0.0098220	0.1004231	0.8874494
400	0.0859561	1.0536320	0.0056507	0.1076535	0.7998755
450	0.1116126	0.9581472	0.0041149	0.1101667	0.7781143
500	0.0942319	0.9371488	0.0138992	0.1364908	0.8040224
550	0.1271803	0.9458919	0.0922986	0.8023422	0.9564824
600	0.1086023	1.0020913	0.1216261	0.9504106	0.9418633
650	0.1090522	1.0481061	0.1196263	0.9675265	0.9665319
700	0.0640491	1.0032924	0.1121099	0.8878089	0.9998458
750	0.0563713	0.9911026	0.1012701	0.9681200	0.9702246
800	0.1141146	0.8972220	0.0900191	0.9815079	0.9708391
850	0.1322293	1.0265641	0.1009037	1.0222073	0.9754014
900	0.1160609	0.9957798	0.0947285	1.0588361	0.9135171
950	0.1026430	0.9697881	0.1192545	1.0474418	0.9763048
1000	0.0817027	1.0784503	0.1302247	0.9750883	0.9004517

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0935991	0.9504109	0.1269128	0.9522464	0.5569330
100	0.1018203	1.0143540	0.1189363	1.0158836	0.3520927
150	0.1060821	0.9994456	0.1084352	1.1091476	0.2645437
200	0.1047888	0.9472059	0.1070305	1.0612337	0.2506315
250	0.1089883	0.9387727	0.0949905	1.0384057	0.2162139
300	0.0959323	0.9816996	0.1150928	1.0810200	0.2630510
350	0.0644765	1.0304690	0.0884032	1.0011864	0.2742135
400	0.0773734	1.0257822	0.1380388	1.0154299	0.2406873
450	0.0989011	1.0605244	0.0998311	0.9906902	0.2678561
500	0.0936857	1.0195548	0.0735932	1.0605762	0.2306388
550	0.0932432	1.0024341	0.0855781	0.9918387	0.7138171
600	0.1043727	1.0175195	0.1096377	0.9926171	0.8636442
650	0.0863178	0.9651645	0.1075762	0.9987225	0.9706481
700	0.0966801	0.9529018	0.1090657	1.0435466	1.0031461
750	0.1031128	0.9465990	0.0870637	0.9792476	0.8802149
800	0.0978182	1.0068151	0.0896250	1.0061268	0.9386043
850	0.1178908	0.9840910	0.0812256	0.9735447	1.0016948
900	0.1221412	0.9626297	0.1046392	1.0036479	0.9476578
950	0.0846036	1.0166574	0.0726467	0.9647513	1.0135080
1000	0.1295770	0.9354077	0.0870564	1.0257991	1.0483284

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0328311	1.0353864	0.0243945	1.0187795	0.9691011
100	0.0094469	1.0288202	0.0356647	1.0428245	1.0381033
150	0.0110853	0.9853558	0.0249889	1.0144073	1.0304228
200	0.0050282	1.0029022	0.0351890	1.0343614	0.9683149
250	0.0000744	0.9848003	0.1170739	1.0132301	0.8631179
300	0.0004211	0.9945553	0.1435488	0.9237006	0.9633560
350	0.0025034	1.0485617	0.1715047	0.9846479	0.8994238
400	0.0013330	1.0789277	0.1816898	0.9628168	0.9666982
450	0.0017304	1.0027473	0.3267669	1.0637687	1.0050333
500	0.0016280	0.9824769	0.4079548	1.0197393	0.9525853
550	0.0757866	1.0466669	0.3008366	0.9895403	0.9328091
600	0.0864507	0.9136452	0.1443384	1.0141155	0.9469271
650	0.0983433	1.0573419	0.1173431	0.9493022	0.9885917
700	0.0802059	0.9877913	0.1216920	1.0333738	0.9995132
750	0.0875802	1.0836588	0.0956341	0.9816451	1.0952695
800	0.0892020	1.0172654	0.0855625	0.9320424	0.9452570
850	0.1050416	1.0048079	0.1010252	0.8930172	1.0221912
900	0.1024168	1.0212443	0.0875156	0.9787602	0.9461884
950	0.1139197	0.9964523	0.0881263	0.9857915	1.0205860
1000	0.0928957	0.9369811	0.0879757	1.0038754	1.0132332

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0307352	0.8473601	0.1067832	0.2914614	0.7178498
100	0.0117677	0.7362589	0.1174127	0.1934412	0.6097641
150	0.0035757	0.8434166	0.2445122	0.1239186	0.5544410
200	0.0015585	0.7722291	0.3965816	0.1243420	0.4939620
250	0.0043471	0.7082838	0.7541963	0.1301449	0.4962792
300	0.0045231	0.7593112	0.7451919	0.1332320	0.5092089
350	0.0071436	0.8078226	0.8009459	0.1249905	0.4594843
400	0.0050483	0.8594889	0.7795471	0.1388000	0.5037657
450	0.0017832	0.7369027	0.7697549	0.1194423	0.4364701
500	0.0052759	0.7541041	0.8334921	0.1486647	0.4819010
550	0.0477564	0.9866503	0.4961691	0.8319268	0.7841279
600	0.0792733	1.0368486	0.2397440	1.0051401	0.8914947
650	0.0873955	1.0571401	0.1295072	0.9792434	1.0223481
700	0.0871550	1.0904583	0.1046763	0.9761309	0.9326742
750	0.0739704	1.0553101	0.1331276	1.0401483	0.9997074
800	0.1046214	1.1159623	0.0882085	0.9953963	0.9575483
850	0.0862812	0.9282460	0.1009128	0.9267042	0.9615470
900	0.1032977	0.9721078	0.1343323	0.9713293	0.9725874
950	0.0843102	0.9392709	0.1511934	1.0470523	1.0235964
1000	0.0757210	0.9689516	0.1228678	1.0638750	1.0028032

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0887519	0.6762899	0.0724864	0.9701774	0.9404067
100	0.1265622	0.6529848	0.1399510	0.9472449	0.8481577
150	0.1336231	0.5925584	0.1888704	0.9486115	0.8224604
200	0.1311920	0.6864154	0.1748377	0.9597979	0.7885512
250	0.1089148	0.6324879	0.1529655	0.9500159	0.8496647
300	0.1199425	0.6599740	0.1920123	1.0127197	0.8223383
350	0.0955061	0.6606016	0.2666701	1.0259963	0.7987104
400	0.0987638	0.6257517	0.2294327	1.0458791	0.7704277
450	0.1207805	0.6051780	0.2041626	0.9876681	0.8604743
500	0.0846293	0.6046560	0.2533291	0.8881428	0.8250925
550	0.0991251	0.9013057	0.1741244	0.8985935	0.9902995
600	0.0982598	0.9316211	0.1698242	1.0037830	0.9900253
650	0.1191213	1.0739079	0.1292325	1.0436109	0.9805221
700	0.0888582	0.9965095	0.1330151	0.9754646	1.0033516
750	0.0867959	1.0582828	0.1229917	1.0133258	1.0650696
800	0.1027612	1.0420525	0.0938539	0.9732716	0.9476562
850	0.0954866	0.9701619	0.1316542	0.9252843	1.1193595
900	0.0849776	0.9611306	0.0972971	0.9641466	1.0223131
950	0.0887893	0.9220934	0.1140868	1.0027350	1.0306077
1000	0.0914995	0.9818223	0.1189383	1.0295173	1.0178696

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0280685	0.9851696	0.1093522	1.0186133	0.5810067
100	0.0114856	1.0242145	0.0773007	0.9836771	0.4307794
150	0.0058915	1.0160154	0.2084158	0.9992632	0.4050304
200	0.0000250	1.0037086	0.3793622	1.0736395	0.3962333
250	0.0020105	1.0692296	0.5538133	0.9764701	0.3638146
300	0.0004797	1.0488906	0.6157050	1.0038594	0.3520521
350	0.0000910	1.0256154	0.6761083	0.9898749	0.4031287
400	0.0018295	1.0040266	0.6186498	1.0913414	0.4148881
450	0.0061323	1.0390442	0.4987515	0.9903168	0.3811078
500	0.0036336	1.1068183	0.5249479	0.9979606	0.3426353
550	0.0849635	1.0814551	0.3024771	1.0991911	0.7222452
600	0.0825423	1.0179106	0.1555985	1.1295978	0.9290425
650	0.0892735	0.9533108	0.1207350	0.9984511	0.9838457
700	0.0908416	0.9619894	0.1062908	1.0086076	0.9847050
750	0.0833135	0.9803349	0.1271889	0.9805007	0.9766314
800	0.0728202	1.0188230	0.1566477	0.9612889	0.9983412
850	0.0893641	1.1047466	0.1291575	0.9986671	1.0022853
900	0.1125840	1.0390371	0.0986508	1.0237777	0.9634732
950	0.0953611	0.9890955	0.0861213	0.9261188	1.0416973
1000	0.1083238	1.0349722	0.0739336	1.0067291	0.9799185

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.1135519	0.3282390	0.0565249	0.7584813	0.9760523
100	0.1162191	0.1915667	0.0657952	0.7859804	0.9486094
150	0.1088913	0.1488235	0.1254745	0.7284865	0.9758596
200	0.1319732	0.1522209	0.2081794	0.6350693	0.9959350
250	0.1953809	0.1677303	0.1881435	0.6833080	1.0004851
300	0.1609691	0.1499597	0.1879785	0.7311303	1.0098835
350	0.1596339	0.1512075	0.2314366	0.7633773	1.0101588
400	0.1435592	0.1869349	0.2085667	0.7047414	1.0403857
450	0.1687317	0.1529378	0.1940051	0.6721407	0.9441761
500	0.2330530	0.1478184	0.1727458	0.7127155	0.9350022
550	0.1870065	0.7669474	0.3806449	0.9291122	0.9479174
600	0.1157953	0.9931767	0.1825154	0.9527629	0.9527523
650	0.0790878	0.9620960	0.0965059	1.0633176	0.9425057
700	0.0674973	0.9825646	0.1088544	1.0117782	1.0201804
750	0.0970832	1.0228884	0.1089653	0.9750632	1.0765157
800	0.0691490	0.9542375	0.0817719	1.0042894	0.9959039
850	0.0920724	1.0037952	0.0996266	1.0298148	0.9478853
900	0.1041459	0.9387856	0.0912812	0.9949864	1.0103985
950	0.0915325	0.9418505	0.1117740	0.9696190	1.0616403
1000	0.0869815	1.0527859	0.1042785	0.9599142	1.0635819

0	0.1056932	1.0496581	0.1042846	1.0165102	0.9902612
50	0.0933245	1.1075259	0.1083629	0.9147277	1.0232143
100	0.0949764	0.9976801	0.0970343	0.9430481	0.9968713
150	0.0745834	1.0812679	0.1429342	0.8868346	0.9687478
200	0.1014154	1.0161368	0.1194143	0.9529757	0.9603287
250	0.0837000	0.9935802	0.0899609	0.9791614	1.0031032
300	0.0730924	1.0090360	0.1405503	0.8868151	0.9784846
350	0.0716299	0.8733636	0.1200270	0.9025425	1.0102418
400	0.0858424	1.0665295	0.1130112	0.9214250	1.0209389
450	0.1018244	0.9864840	0.0926022	0.9141698	1.0290987
500	0.1053686	0.9529825	0.0707245	0.9672133	1.0268486
550	0.1058719	0.9917583	0.1051421	0.9890075	1.0439830
600	0.0878434	1.0480619	0.1361734	0.8852821	1.0570356
650	0.0793583	0.9555126	0.1013943	0.9332394	0.9686810
