"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
950	0.8185149	0.2896548	1.0060823	0.0591478	0.0652906	0.2004855	0.8673233	0.2954180	0.0801644	0.0321850	0.4283195	1.1296401	0.0591160	0.4945689	1.0476282	0.0122311	0.1216602	0.5330924	0.1036659	0.6194483
1000	0.7927478	0.2378175	1.0848115	0.0714492	0.0530259	0.2319923	0.9920328	0.2627579	0.1060718	0.0268591	0.4368443	0.9808108	0.0459515	0.4454762	1.0864106	0.0079603	0.1295033	0.6505747	0.1251991	0.6010551

0	0.7628915	0.2327702	1.0039061	0.0381786	0.0356773	0.1122188	0.5354378	0.1984908	0.0766189	0.0307291	0.3595031	1.0098059	0.0589613	0.4610052	1.0573701	0.0081375	0.1001330	0.4658085	0.0990883	0.5873644
50	0.7808273	0.2838765	1.0204069	0.0618238	0.0500618	0.1047862	0.6392138	0.2314561	0.1465982	0.0265203	0.3788161	1.0428240	0.0644750	0.2866050	0.9679632	0.0082984	0.2154230	0.5583272	0.0953434	0.5230874
100	0.7623304	0.2687740	0.9512613	0.0615850	0.0444629	0.1266889	0.8179158	0.3036758	0.1096778	0.0207572	0.3791484	1.0420481	0.0928998	0.2332327	0.9567538	0.0058848	0.2013818	0.6058826	0.0982711	0.5494246
150	0.7725685	0.2320242	0.9758879	0.0580335	0.0397889	0.1371848	0.7391229	0.2426419	0.1085680	0.0465320	0.3529434	1.1650277	0.0586115	0.2204047	0.9803023	0.0092235	0.1717286	0.5278863	0.1122828	0.6554439
200	0.7504628	0.2348312	1.0281140	0.0661465	0.0259080	0.0941579	0.7018214	0.2337921	0.0854886	0.0301830	0.3489910	1.0383344	0.0756372	0.1876412	0.9791332	0.0065204	0.1390874	0.4670356	0.0819633	0.5905196
250	0.6915185	0.1939428	1.0020286	0.0547192	0.0256253	0.1065343	0.6102995	0.1933587	0.0810847	0.0544816	0.3725994	1.0609554	0.0721480	0.1764380	0.9604628	0.0071268	0.1251976	0.4056417	0.0762862	0.5344624
300	0.6325973	0.2099223	0.9516703	0.0578004	0.0417770	0.0721553	0.4629845	0.1800457	0.0694076	0.0172682	0.3899666	0.9388397	0.0717741	0.1618502	1.0093058	0.0084323	0.1695117	0.4226085	0.0522653	0.5281030
350	0.6412706	0.2287905	0.9970918	0.0609958	0.0269736	0.0639084	0.3897767	0.1824448	0.0741629	0.0389364	0.3392214	0.9996220	0.0744525	0.1670234	0.8998478	0.0000000	0.1605553	0.4682470	0.0570532	0.5078384
400	0.7015636	0.2374091	0.9891692	0.0519663	0.0284711	0.0513502	0.3707708	0.1964121	0.0770681	0.0347122	0.2970112	1.0369121	0.0756612	0.1752335	0.8561453	0.0062419	0.1568188	0.4547649	0.0513151	0.5546031
450	0.7507170	0.2767441	1.0130326	0.0682014	0.0278832	0.0534633	0.5508637	0.2119125	0.0846483	0.0311856	0.3361958	1.0261313	0.0786373	0.1862077	0.9850645	0.0052423	0.1910716	0.5061130	0.0709713	0.5066039
500	0.8182722	0.2569596	1.0164081	0.0740740	0.0439160	0.1200875	0.7041843	0.2891392	0.1037751	0.0260519	0.3455026	0.9977818	0.0641642	0.2288313	0.9750138	0.0115263	0.2099080	0.5759355	0.0892204	0.5756388
550	0.7365806	0.2270631	0.9895626	0.0597981	0.0292799	0.1451782	0.7301026	0.2387667	0.1033243	0.0310320	0.4434072	1.0554130	0.0695476	0.3585159	1.0052700	0.0028494	0.1081729	0.5470232	0.0724364	0.5431364
600	0.7144319	0.1970776	1.0032647	0.0491417	0.0301628	0.1067831	0.7204596	0.2228610	0.0821419	0.0250872	0.4042034	0.9928904	0.0780379	0.3953037	0.9680377	0.0020306	0.0911064	0.5054513	0.0918342	0.5939208
650	0.6792068	0.2144002	0.9919676	0.0428502	0.0346993	0.1059667	0.6376658	0.2429457	0.0779062	0.0340919	0.3939160	1.0646503	0.0459934	0.4607409	0.9607767	0.0149276	0.1256626	0.4674032	0.0607428	0.6137909
700	0.6638410	0.2452357	0.9791306	0.0455847	0.0358057	0.0727479	0.5351096	0.2209818	0.0626035	0.0486782	0.3603863	1.0406358	0.0703784	0.4400859	1.0356390	0.0050046	0.1129528	0.4873986	0.0705266	0.5594854
750	0.6893354	0.2344318	1.0182909	0.0501738	0.0457262	0.0702613	0.3667788	0.2665222	0.0768102	0.0280631	0.3445366	1.0100112	0.0569685	0.4201752	1.0145898	0.0177714	0.1101387	0.4911516	0.0574516	0.4843534
800	0.6993943	0.2272916	0.9869859	0.0770083	0.0328279	0.0759301	0.4404404	0.2609401	0.1098586	0.0187027	0.3576942	0.8217352	0.0538672	0.4132703	1.0147791	0.0091830	0.1095147	0.4685713	0.0727039	0.5877328
850	0.7210658	0.2388979	0.9503590	0.0482094	0.0386055	0.0944233	0.5354832	0.2250946	0.0904782	0.0367252	0.4058865	0.9928413	0.0546631	0.3883283	0.9742644	0.0054488	0.1020676	0.4973842	0.0620544	0.5945821
900	0.7370923	0.2715249	1.0041553	0.0487600	0.0362028	0.0823215	0.4056725	0.2453613	0.0881580	0.0332303	0.3533106	0.9352259	0.0730910	0.4656221	1.0187128	0.0092442	0.1127150	0.4765670	0.0618813	0.5474241
950	0.8298833	0.2822746	1.0470714	0.0542125	0.0448179	0.1228075	0.5806162	0.2335760	0.0947409	0.0455319	0.3829812	1.0023919	0.0650992	0.5281325	1.0889704	0.0102724	0.1071932	0.5503041	0.0887690	0.6121214
1000	0.8033696	0.2587475	0.9733171	0.0446819	0.0771427	0.1121052	0.6979280	0.2399103	0.1228888	0.0430757	0.3385361	1.0369066	0.0735439	0.4627786	1.0306362	0.0084512	0.1519776	0.6210051	0.1032022	0.5288091

0	0.7628915	0.2327702	1.0039061	0.0381786	0.0356773	0.1122188	0.5354378	0.1984908	0.0766189	0.0307291	0.3595031	1.0098059	0.0589613	0.4610052	1.0573701	0.0081375	0.1001330	0.4658085	0.0990883	0.5873644
50	0.9322442	0.3876449	0.4130979	0.0398014	0.0620687	0.6515687	0.8732555	0.2833019	0.1465848	0.0379288	0.3659014	0.9367304	0.2692945	0.4931525	1.0011889	0.0093149	0.3838786	0.6843519	0.1018491	0.5314386
100	0.9807616	0.6629401	0.3034967	0.0958619	0.0961811	0.8472216	1.0269559	0.4105003	0.2093345	0.2247094	0.3603440	0.9285822	0.3732859	0.5368091	0.9820006	0.0136505	0.5955431	0.7923024	0.1350270	0.6457605
150	0.9665221	0.7821870	0.2630768	0.2007012	0.1501307	1.0029742	1.0681632	0.6408793	0.4414679	0.4732922	0.4596069	0.9404315	0.4613953	0.6637584	1.0563672	0.0177073	0.7844264	0.9005451	0.2583479	0.6650216
200	1.1303254	0.8241423	0.2371782	0.4151612	0.2774383	0.9437347	0.9885479	0.7880950	0.6109502	0.6320744	0.5954343	1.0669977	0.5762017	0.7140086	1.0957447	0.0214738	0.8811431	0.9239478	0.4273928	0.7292484
250	1.0547065	0.8909111	0.2356846	0.6371481	0.3185251	0.9968828	1.0352320	0.8472196	0.7968780	0.7496271	0.6153652	0.9975046	0.5983099	0.7561064	1.0512171	0.0363820	0.8804833	0.9031822	0.4623904	0.8424291
300	0.8921457	0.9143354	0.2498192	0.6408377	0.4055778	1.0579969	1.0625162	0.8521012	0.7619032	0.6896502	0.5899419	0.9449510	0.6325740	0.8230165	0.9567084	0.0381583	0.8963380	0.9723364	0.5307841	0.7939929
350	1.0345105	0.9218412	0.3035572	0.5704767	0.3689925	0.9867267	1.0158531	0.8658354	0.7823844	0.7271741	0.6732217	0.9138687	0.6431409	0.7377827	0.9624459	0.0504026	0.9316993	0.9349701	0.5536077	0.7594362
400	1.0897416	0.9194537	0.2743770	0.5554155	0.3615783	1.0517539	1.0087098	0.8580620	0.8135797	0.6748876	0.6642742	0.9421887	0.6410464	0.7914007	0.9589734	0.0301928	0.9246722	0.9873490	0.5081815	0.8363049
450	0.9575315	0.8898854	0.3035529	0.5487339	0.3838591	1.0498117	1.0905197	0.8228538	0.7773781	0.6768939	0.6656590	0.9769628	0.6377521	0.8027565	0.9861757	0.0212222	0.9151053	0.9289172	0.5193978	0.8419910
500	0.9476660	0.8688160	0.2696032	0.4682326	0.3677591	0.9473196	1.0420059	0.8857188	0.8450450	0.5601717	0.7521783	0.9338082	0.5557331	0.7555409	0.9056838	0.0355214	0.8602167	0.9952620	0.4980873	0.7810536
550	0.9801395	0.8501512	0.8690464	0.2982264	0.3079954	0.8768359	0.9936580	0.9715042	0.7516796	0.2791317	0.7320028	0.9836972	0.3687439	0.7148204	0.9426518	0.0312966	0.5807017	0.9835462	0.4472542	0.8331069
600	0.9645282	0.5960827	0.9727166	0.1263032	0.2374931	0.8239709	0.9691427	0.8614828	0.6666914	0.0992107	0.7129380	0.9110168	0.2011301	0.6171230	1.0727148	0.0123419	0.4264375	0.9785108	0.4007051	0.8017862
650	0.9940931	0.4264709	0.9806636	0.0659611	0.1770339	0.6687906	0.9354533	0.7105713	0.5103755	0.0413570	0.5141991	0.9520741	0.0998153	0.5789346	1.0601851	0.0062817	0.2238828	1.0137006	0.3792648	0.7140489
700	0.9533001	0.3297277	1.0453518	0.0474008	0.1178838	0.6394369	0.9576372	0.6269342	0.3940029	0.0480309	0.5065430	1.0267629	0.1008427	0.5820885	0.9794660	0.0082076	0.2113744	0.9419197	0.2952687	0.7058347
750	0.8741342	0.2651953	0.9864515	0.0331226	0.1151901	0.4889241	0.9778712	0.5093363	0.3203833	0.0214216	0.4470996	0.9719601	0.0803851	0.5530588	1.0033950	0.0080857	0.1989498	0.7790411	0.2205648	0.7493510
800	0.8889010	0.2422247	0.9777846	0.0540582	0.0886509	0.3373984	0.9339353	0.4137508	0.2318823	0.0222122	0.4382133	0.9453891	0.0631046	0.5053716	0.9895512	0.0045489	0.1474960	0.6751903	0.1782320	0.6919235
850	0.7369052	0.2639077	1.0241159	0.0397873	0.0565689	0.2076393	0.8999996	0.2749444	0.1350222	0.0393134	0.4522919	0.8701667	0.0570341	0.4887962	0.9552535	0.0053706	0.1164565	0.5035167	0.1311182	0.5830569
900	0.7974472	0.2570600	0.9446158	0.0434088	0.0343838	0.1604848	0.8243214	0.2556279	0.0896249	0.0304081	0.4355695	0.9696631	0.0372996	0.4985449	0.9927494	0.0042690	0.0982443	0.5898070	0.1003950	0.5516303
950	0.7436116	0.2866051	0.9207067	0.0410211	0.0397603	0.1600343	0.8724368	0.2783947	0.0961629	0.0471359	0.4309998	1.0477041	0.0716735	0.5215018	0.9327367	0.0088034	0.1215022	0.5477033	0.1190106	0.5658522
1000	0.8394945	0.2906402	1.0293387	0.0485560	0.0467952	0.1459799	0.8537122	0.3130753	0.1262239	0.0565657	0.4356765	1.0311428	0.0687816	0.4585085	0.9923802	0.0053620	0.1095053	0.6164376	0.1138672	0.4878823

0	0.7628915	0.2327702	1.0039061	0.0381786	0.0356773	0.1122188	0.5354378	0.1984908	0.0766189	0.0307291	0.3595031	1.0098059	0.0589613	0.4610052	1.0573701	0.0081375	0.1001330	0.4658085	0.0990883	0.5873644
50	0.6537093	0.2122529	0.3867219	0.0550705	0.0299033	0.0734697	0.6189567	0.3208624	0.1229709	0.0368277	0.5879734	1.0137568	0.5752531	0.4634109	1.0312309	0.0074659	0.1409823	0.6461556	0.0583097	0.7460740
100	0.7537312	0.4425154	0.2349109	0.0817306	0.0601196	0.0965680	0.6259758	0.4205832	0.1553527	0.1805781	0.6953198	1.0864754	0.7522769	0.5254317	1.0221187	0.0185311	0.3835059	0.8543325	0.0698867	0.7708154
150	0.9382261	0.5568526	0.2017500	0.2126558	0.1095018	0.1611938	0.8033761	0.5651596	0.2928103	0.4172713	0.7147636	1.0394338	0.7582042	0.5502153	1.0299489	0.0267222	0.5436843	0.8990790	0.1214255	0.7758130
200	0.9330982	0.6382314	0.2112056	0.4138829	0.1984926	0.3474404	0.9394277	0.6906142	0.4755022	0.5811274	0.7254881	1.0090150	0.7694875	0.6861058	0.9754111	0.0305341	0.5737821	0.8671988	0.1717406	0.8751232
250	1.0071803	0.7102984	0.1581075	0.6085395	0.2796585	0.5715425	0.9658159	0.7513662	0.6171027	0.7262554	0.7044373	1.0235075	0.7431682	0.7615795	0.9383438	0.0342247	0.7731037	0.9698751	0.2673213	0.8485680
300	0.8838896	0.6907336	0.2002323	0.8092729	0.4139593	0.6572146	0.9913738	0.8761514	0.6529763	0.6793041	0.7502200	0.9451520	0.8429668	0.7352352	0.9839705	0.0378990	0.6975615	1.0358381	0.3369759	0.9920630
350	1.0386611	0.7039817	0.2045932	0.8728823	0.4578215	0.6536584	1.0185036	0.8490633	0.7216950	0.8070637	0.8495271	0.9487732	0.9042635	0.8056429	1.0683439	0.0437527	0.7064724	1.0656023	0.3629310	0.8857891
400	1.0745976	0.7131892	0.2105532	0.8846775	0.5529267	0.7658746	1.0932373	0.9015630	0.7650672	0.7485690	0.7892534	0.9892533	1.0105794	0.8286600	1.1088256	0.0657844	0.7662234	0.9239607	0.4404890	0.9578746
450	1.0089297	0.6976666	0.1700217	0.8635681	0.4989758	0.7466260	1.0272857	0.8858722	0.8124377	0.7221540	0.8489693	1.1673011	0.9319235	0.7801562	1.1029062	0.0449646	0.7951809	0.9674762	0.4008644	0.9355316
500	0.9967050	0.7165220	0.2311646	0.9591995	0.5474093	0.6898949	0.9815820	0.8098997	0.8460392	0.7358329	0.8307684	1.1626227	0.9376566	0.7537989	1.0240442	0.0400996	0.7341634	0.9981829	0.4223848	0.8345718
550	0.9118473	0.7784171	0.8443898	0.6109370	0.4205856	0.7072238	0.9151981	0.8758343	0.7857784	0.4615239	0.6777536	1.0573360	0.4672635	0.7316892	1.0431930	0.0415272	0.6464824	0.9196593	0.4456984	0.7290622
600	1.0174158	0.5913086	0.9761862	0.2630654	0.2471755	0.8404001	0.9849399	0.7295416	0.6791165	0.0889558	0.6586109	1.0263524	0.1692089	0.7121524	1.0288557	0.0368259	0.3807617	0.9716643	0.4577777	0.7546227
650	1.0410590	0.3809318	0.9678228	0.1058269	0.1934722	0.6839244	1.0432145	0.6412072	0.5352585	0.0273511	0.6319212	1.0135962	0.1178343	0.6240346	1.0081725	0.0153147	0.2586385	0.9191983	0.3776019	0.7000326
700	0.9812666	0.3393317	0.9315112	0.0627257	0.1279054	0.5531728	0.9964370	0.5443194	0.4013731	0.0407573	0.5646226	0.9926893	0.0733960	0.5557736	1.0139627	0.0103728	0.2100873	0.9007470	0.3133458	0.7308641
750	0.8884636	0.2700542	0.9720583	0.0459470	0.1279809	0.4149869	0.9634084	0.4146327	0.2760109	0.0262428	0.4544525	0.8914425	0.0746713	0.5236965	0.9809211	0.0070472	0.1636899	0.7832162	0.2566017	0.6991993
800	0.8889784	0.2748434	0.9906286	0.0477691	0.0807681	0.2937859	0.9021454	0.3365604	0.1840583	0.0352910	0.5024009	1.1184063	0.0769170	0.4961937	0.9662486	0.0043153	0.1557883	0.6891211	0.2179977	0.6488241
850	0.7181781	0.2359985	1.0039731	0.0430480	0.0515656	0.2339577	0.9364428	0.2817995	0.1183525	0.0354617	0.4495032	0.9378391	0.0451114	0.4761288	0.9814580	0.0046535	0.1259860	0.6452897	0.1615273	0.5989964
900	0.7324014	0.2220224	0.9562388	0.0414441	0.0452463	0.1546073	0.7938992	0.2915423	0.0917255	0.0388436	0.4268553	0.9839116	0.0444778	0.4547691	1.0496067	0.0119891	0.1287544	0.5753724	0.1184812	0.5913796
950	0.6946271	0.2012706	1.0439900	0.0715209	0.0329855	0.1209345	0.6045244	0.1949810	0.0835499	0.0306228	0.4772907	1.0842569	0.0618167	0.4218592	1.0485883	0.0052005	0.0844882	0.4592678	0.0898489	0.5083563
1000	0.7109689	0.2166554	1.0047458	0.0464254	0.0272932	0.0703463	0.5228213	0.1819737	0.0765500	0.0456508	0.4442869	1.0905154	0.0607393	0.3970801	0.9240166	0.0083757	0.0671390	0.4671146	0.0926167	0.5265979

0	0.7628915	0.2327702	1.0039061	0.0381786	0.0356773	0.1122188	0.5354378	0.1984908	0.0766189	0.0307291	0.3595031	1.0098059	0.0589613	0.4610052	1.0573701	0.0081375	0.1001330	0.4658085	0.0990883	0.5873644
50	0.6768997	0.2238822	0.6669883	0.0622429	0.0186737	0.3067520	0.3492121	0.1984508	0.0439902	0.3629380	0.3004208	1.0428550	0.0536033	0.4791462	0.9701759	0.0126690	0.0599610	0.4210764	0.0687686	0.9168148
100	0.6728763	0.2952130	0.5474502	0.0759530	0.0158875	0.3351099	0.3347407	0.2411042	0.0772077	0.4127176	0.3585025	0.9901021	0.0855586	0.4775880	0.9905472	0.0087723	0.0409057	0.4122159	0.0736878	0.9792101
150	0.8509612	0.5143035	0.5146637	0.0674555	0.0484213	0.3597695	0.6281423	0.3364755	0.1604040	0.4293315	0.3925501	0.9213710	0.1223202	0.5164189	1.0714003	0.0028805	0.0762936	0.5320277	0.1324829	0.9900242
200	0.8453160	0.5893110	0.4747487	0.0835893	0.0719458	0.4864993	0.7583442	0.4491107	0.2653120	0.4507026	0.3458502	1.0041620	0.1731950	0.5652413	1.0230281	0.0053054	0.1533635	0.7480935	0.1935882	1.0184155
250	0.9186333	0.6805115	0.4805599	0.1151985	0.0975048	0.5798311	0.9301708	0.6193388	0.4256316	0.5930103	0.5103848	1.0324192	0.2655315	0.5782052	0.9460186	0.0204644	0.2238216	0.8335029	0.3024598	0.9414057
300	0.9915927	0.7217042	0.4537040	0.1083516	0.0991008	0.6819729	0.9200301	0.7162662	0.5458117	0.5247386	0.5855140	0.9755310	0.2612699	0.6798690	1.0481295	0.0287572	0.2239531	0.8344245	0.3709001	0.9921162
350	0.9268788	0.6963169	0.5126028	0.1546819	0.1304934	0.7779025	0.9599860	0.7526279	0.6029933	0.5303674	0.5973234	0.9490843	0.3307140	0.6540490	0.9414598	0.0137805	0.2116320	0.8869007	0.3890135	0.9921375
400	1.0057352	0.7206710	0.4725018	0.1300103	0.1514633	0.7791763	0.9487368	0.7260841	0.5834149	0.5037913	0.5541227	0.9622149	0.2528829	0.6340939	1.0455139	0.0105411	0.1739303	0.9435102	0.4134003	0.8881923
450	0.9910272	0.7212212	0.5004114	0.1359077	0.1739983	0.7972277	1.0304057	0.7649815	0.6037959	0.4967795	0.6461816	0.9820545	0.2690070	0.6698440	0.9633185	0.0166632	0.2180168	0.8791580	0.3736562	0.9956744
500	0.9841841	0.7072260	0.4842568	0.1208749	0.1477513	0.6605987	0.9974028	0.6909028	0.5468271	0.4696638	0.5073308	1.0263995	0.2036191	0.5965909	0.9528817	0.0128066	0.2781585	0.9252910	0.3477149	1.0550877
550	1.0152916	0.7089272	0.8498889	0.0928123	0.2120974	0.6718707	0.9446069	0.7303334	0.6364929	0.1652398	0.6173399	0.9904577	0.1967771	0.6235499	1.0219674	0.0203567	0.3261091	1.0224349	0.3646581	0.7233444
600	0.9615981	0.5405351	0.9260864	0.0736123	0.1777446	0.6727864	0.9526280	0.7567510	0.6177954	0.0751965	0.5374093	1.0485467	0.1104791	0.6150306	0.9555566	0.0141322	0.2823063	0.8966711	0.3376539	0.6760017
650	0.9238889	0.3576571	1.0245733	0.0492148	0.1399978	0.5042359	0.8609159	0.6695213	0.4421256	0.0443348	0.5084056	1.0012585	0.1056140	0.5075238	1.0685872	0.0186876	0.2084429	0.8322931	0.3228775	0.6445524
700	0.9180857	0.2906109	0.9858177	0.0507821	0.1032259	0.4816377	0.9645276	0.5132549	0.3758789	0.0362402	0.4901357	0.9968220	0.0623095	0.4496169	0.9633977	0.0132020	0.1562404	0.8174243	0.2495082	0.6878701
750	0.9301251	0.2728323	1.0379460	0.0553175	0.0859731	0.3791665	0.9536971	0.4061901	0.2751069	0.0219734	0.4701584	0.9431564	0.0547641	0.4476769	0.9328093	0.0143053	0.1433911	0.8353285	0.1772157	0.7063328
800	0.9270799	0.2395709	1.0612832	0.0511585	0.0757661	0.2932501	0.8244348	0.3633002	0.2238264	0.0445046	0.4394079	0.8972423	0.0609925	0.4659707	0.9027102	0.0061977	0.1181068	0.8000042	0.1794761	0.6408846
850	0.8861729	0.2753787	1.0777026	0.0560308	0.0614134	0.2087720	0.9004625	0.3195590	0.1810376	0.0481300	0.3872881	0.9831737	0.0629163	0.4008259	1.0125332	0.0076294	0.1248864	0.7259858	0.1272681	0.6230702
900	0.7053247	0.2075334	1.0432554	0.0727349	0.0379709	0.2026882	0.8649353	0.2549403	0.1250060	0.0258149	0.4333291	1.0287729	0.0687798	0.4191663	0.9705027	0.0126310	0.1123902	0.5888296	0.0978355	0.5790743
950	0.5808976	0.1944667	1.0373678	0.0633608	0.0429302	0.1550124	0.7992083	0.2482003	0.0743569	0.0392851	0.4550566	1.0498843	0.0490735	0.3823125	0.9306649	0.0114377	0.0686053	0.4129706	0.0905926	0.6297260
1000	0.6329442	0.1768532	1.0438538	0.0599408	0.0336742	0.0766039	0.6200263	0.2140552	0.0677998	0.0175643	0.4189229	0.9059139	0.0623847	0.3632628	1.0812251	0.0044246	0.0916063	0.3703864	0.0733453	0.5333998

0	0.7628915	0.2327702	1.0039061	0.0381786	0.0356773	0.1122188	0.5354378	0.1984908	0.0766189	0.0307291	0.3595031	1.0098059	0.0589613	0.4610052	1.0573701	0.0081375	0.1001330	0.4658085	0.0990883	0.5873644
50	0.3711337	0.0971313	0.6448453	0.0513714	0.0173598	0.6166337	0.7424259	0.1335638	0.0353423	0.0539754	0.3559374	0.9846462	0.3379306	0.3295637	0.9782133	0.0055001	0.0764782	0.1961536	0.0733476	0.5436228
100	0.2608549	0.1671241	0.5352234	0.0556680	0.0144212	0.7311620	0.8914742	0.1762569	0.0312006	0.0755692	0.3181480	0.8671345	0.4220616	0.2810033	1.0140901	0.0021852	0.1279049	0.1073612	0.0526349	0.3590770
150	0.4071913	0.2016451	0.5526228	0.0652928	0.0254391	0.7446949	0.8928756	0.2340940	0.0541034	0.0846998	0.2611207	0.6496451	0.4187331	0.3726625	0.9880851	0.0010439	0.2022009	0.0531112	0.0364913	0.2352600
200	0.5961700	0.2146667	0.5024759	0.1022786	0.0386427	0.6841607	0.9695121	0.2583965	0.0597444	0.1241632	0.2359843	0.8500867	0.4360201	0.3971071	0.9566508	0.0047815	0.2576943	0.1542217	0.0964840	0.3107223
250	0.7150942	0.1740943	0.4774690	0.1048029	0.0411185	0.8226200	0.9621520	0.2713965	0.0457988	0.1581221	0.3773018	0.9547261	0.3894040	0.3922450	1.0111393	0.0032655	0.3012085	0.2775385	0.0938181	0.4741003
300	0.7046087	0.2162595	0.5218345	0.1141256	0.0546778	0.7462898	0.9033602	0.3655904	0.0489184	0.1875783	0.3629316	0.9209670	0.4287519	0.4355038	1.1095031	0.0027554	0.3403501	0.3497436	0.1293377	0.5098235
350	0.7128539	0.2207962	0.4544252	0.1323850	0.0740696	0.7384162	0.8984695	0.4090456	0.0345022	0.1702213	0.4001861	0.9658917	0.4364348	0.4891601	1.0167796	0.0039158	0.3292266	0.4268175	0.1036113	0.5018852
400	0.6431621	0.1968921	0.4964725	0.1296502	0.0459803	0.7645639	0.9781857	0.4137592	0.0705930	0.1636954	0.3979170	0.9316902	0.3639658	0.4457511	1.0270756	0.0030168	0.3232423	0.3780148	0.1004634	0.4851502
450	0.6609811	0.2311711	0.4656878	0.1247731	0.0501037	0.8028301	0.9805073	0.3505221	0.0888412	0.1836145	0.3702027	1.0278341	0.4389602	0.4226604	1.0002511	0.0047726	0.2955831	0.3242969	0.0996784	0.5667677
500	0.6267028	0.2426208	0.4675085	0.1572510	0.0479978	0.8118849	0.9097227	0.3643635	0.0713587	0.2143933	0.3453279	0.9917485	0.4603331	0.4401849	1.0159505	0.0117659	0.3571582	0.3488492	0.0997188	0.4614937
550	0.8705071	0.5535222	0.7722867	0.1491955	0.0535423	0.3679832	0.5661821	0.4241457	0.1594571	0.1562674	0.3713101	0.9184847	0.2329003	0.5948882	0.9853452	0.0069658	0.3046569	0.4639582	0.1244087	0.5021967
600	0.9558512	0.5716143	0.9417872	0.0896510	0.0962590	0.3395831	0.7767685	0.4931179	0.3359431	0.0599021	0.3959657	0.9859782	0.1544955	0.5341786	0.9295363	0.0148981	0.2563278	0.7224178	0.2115006	0.6518769
650	0.9618080	0.4325545	0.9440875	0.0750893	0.1000551	0.4176177	0.9073305	0.5223855	0.3782309	0.0544297	0.4675662	1.0146658	0.0933907	0.5510582	0.9297087	0.0110696	0.2399984	0.8612231	0.2397328	0.7548144
700	0.8856134	0.3128993	0.9343911	0.0591283	0.0984692	0.3936736	0.9246911	0.4783712	0.3799494	0.0523492	0.4832819	1.0095230	0.0797290	0.5255483	0.9528464	0.0096286	0.2027022	0.7986150	0.2601224	0.6193398
750	0.8555199	0.2891856	1.0249523	0.0499673	0.0677888	0.2805911	0.9091254	0.3995771	0.2589113	0.0356134	0.4625018	1.0153716	0.0769476	0.4946250	0.9437161	0.0104786	0.1425743	0.7372568	0.1729406	0.5849012
800	0.7664524	0.2205430	0.9220297	0.0571619	0.0522476	0.2259930	0.7764280	0.3457749	0.1706588	0.0367358	0.4210213	1.0474529	0.0532634	0.5187651	0.9589067	0.0150115	0.1345618	0.7173253	0.1673876	0.6320263
850	0.9054056	0.2251575	1.0011164	0.0503540	0.0371106	0.1817805	0.8226908	0.3017415	0.1514868	0.0461045	0.4024227	1.0366013	0.0340096	0.4892923	0.9715291	0.0142848	0.0896213	0.6783141	0.1384011	0.5968969
900	0.7290110	0.2728358	0.9605255	0.0644320	0.0421781	0.1722578	0.8210409	0.2836435	0.1300995	0.0285681	0.4530330	0.9496407	0.0522014	0.4591309	0.8941807	0.0099674	0.1345197	0.6077305	0.1364990	0.6128151
950	0.7463746	0.3024530	1.0000127	0.0500598	0.0472730	0.1687968	0.8818559	0.2365465	0.1046972	0.0283238	0.4709407	0.9597399	0.0717521	0.4393335	0.9816348	0.0093287	0.1264363	0.5987277	0.1149584	0.5617130
1000	0.7486194	0.2895011	0.9939790	0.0450188	0.0484671	0.1311720	0.7415451	0.2313830	0.0998539	0.0272174	0.4313794	1.0030566	0.0721140	0.4474774	0.9348772	0.0073500	0.1189795	0.5747063	0.1262509	0.5788884

0	0.7628915	0.2327702	1.0039061	0.0381786	0.0356773	0.1122188	0.5354378	0.1984908	0.0766189	0.0307291	0.3595031	1.0098059	0.0589613	0.4610052	1.0573701	0.0081375	0.1001330	0.4658085	0.0990883	0.5873644
50	0.7928068	0.1607196	0.8497951	0.0344868	0.0495877	0.2007798	0.5624746	0.1473143	0.0850485	0.0248238	0.3387833	1.0142230	0.4984871	0.4719693	1.0577637	0.0009197	0.2712500	0.4725596	0.0816367	0.5391286
100	0.7763695	0.1788267	0.8711654	0.0528798	0.0571075	0.1559255	0.3743141	0.1173907	0.0803724	0.0242463	0.3547224	1.0044545	0.5533266	0.4439491	1.0330973	0.0060712	0.3678383	0.3047276	0.0634673	0.5803782
150	0.7420816	0.1928282	0.8965746	0.0436099	0.1182142	0.1854875	0.4453373	0.0615987	0.0581800	0.0412419	0.3584753	1.0302171	0.6045023	0.3884247	0.9877799	0.0063122	0.3480276	0.2443619	0.0522524	0.5809762
200	0.8129214	0.2028142	0.8018714	0.0444451	0.1007907	0.1888007	0.5388542	0.0877052	0.0514688	0.0400724	0.3677098	0.9345186	0.6124518	0.4221304	1.0496535	0.0036031	0.3238704	0.3491038	0.0475030	0.5481170
250	0.7861923	0.2289664	0.9485202	0.0532250	0.1257515	0.1760890	0.4821470	0.0769420	0.0596905	0.0504598	0.3853705	1.1028125	0.6139281	0.3948094	1.0659165	0.0081136	0.3875634	0.3095513	0.0496211	0.5420527
