"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
800	0.6388967	0.1839379	0.6791163	0.0557497	0.0283468	0.0662427	0.4459202	0.1175229	0.0979758	0.0038191	0.2996055	0.7336766	0.0238299	0.3350324	0.6653913	0.0048445	0.0841638	0.2825015	0.0328260	0.4472903
850	0.5003669	0.1799953	0.6515991	0.0412741	0.0336471	0.0754298	0.5189724	0.1555635	0.0641999	0.0162171	0.3170928	0.7746267	0.0287493	0.3159663	0.6714694	0.0072743	0.1036654	0.3814827	0.0287007	0.4426901
900	0.7264912	0.1538993	0.8264346	0.0912851	0.0270280	0.0981453	0.5808715	0.1659615	0.0433129	0.0113583	0.2829041	0.7293135	0.0309596	0.3775233	0.6723540	0.0083716	0.1351460	0.3792975	0.0674203	0.3472831
950	0.6250757	0.2893667	0.6856365	0.0503441	0.0272078	0.1329954	0.5784933	0.2206841	0.0690494	0.0130823	0.3178835	0.8149431	0.0446049	0.3089463	0.7077209	0.0064341	0.0796916	0.4259505	0.0709501	0.4385042
1000	0.7219358	0.2655138	0.6493206	0.1061089	0.0395151	0.1456615	0.6691124	0.1956580	0.0836377	0.0175569	0.3300754	0.8262527	0.0332719	0.2947392	0.6944774	0.0043315	0.0724220	0.4012340	0.1054141	0.4022908

0	0.4854933	0.1855655	0.9379367	0.0298899	0.0153983	0.0789753	0.4275485	0.2076574	0.0462004	0.0101406	0.1987245	0.6903659	0.0304844	0.2643530	0.7627063	0.0012658	0.0604787	0.4352069	0.0834905	0.4298871
50	0.4994951	0.2926610	0.7320562	0.0199746	0.0296226	0.0667546	0.4445721	0.1733103	0.0786054	0.0354958	0.2383389	0.6283951	0.0321669	0.2673355	0.6288260	0.0033334	0.1417246	0.4610185	0.0528484	0.4161719
100	0.6457931	0.1893976	0.7570048	0.0244065	0.0422517	0.1031017	0.5577261	0.2360041	0.0668709	0.0219840	0.2925413	0.6639798	0.0526977	0.1881289	0.6985202	0.0059360	0.1374655	0.5752118	0.0618904	0.4173460
150	0.5284447	0.1726172	0.6691844	0.0320713	0.0422963	0.1084028	0.6019675	0.1753159	0.0770111	0.0290112	0.2586242	0.7851863	0.0529134	0.1620589	0.7671972	0.0030353	0.2011321	0.4427182	0.0489023	0.4542630
200	0.6386699	0.1654718	0.7790946	0.0573129	0.0285991	0.0768899	0.5532556	0.1696738	0.0713043	0.0216393	0.2754062	0.6942497	0.0454219	0.1398181	0.6561429	0.0056263	0.1725447	0.3971592	0.0689753	0.4805168
250	0.4625536	0.1730725	0.7953324	0.0292043	0.0172253	0.0424340	0.4240792	0.1521319	0.0685673	0.0401554	0.3575721	0.6895378	0.0422242	0.1904324	0.9070440	0.0216874	0.1183172	0.2991545	0.0814787	0.5423536
300	0.4015285	0.1394427	0.5960796	0.0496432	0.0117283	0.0477325	0.4611825	0.1620834	0.0695242	0.0340326	0.2407032	0.6712643	0.0329743	0.1370241	0.6593103	0.0089052	0.1969410	0.3107848	0.0487376	0.4603352
350	0.4430078	0.1635629	0.7698948	0.0619923	0.0130234	0.0405526	0.3579495	0.1058392	0.0406115	0.0452308	0.3273857	0.7392667	0.0225643	0.0966355	0.7580964	0.0044791	0.1577262	0.2929619	0.0533264	0.3216824
400	0.4937941	0.1652853	0.7808573	0.0440550	0.0248995	0.0220721	0.3479377	0.1468898	0.0545409	0.0135107	0.2915535	0.6981698	0.0419661	0.1235148	0.6318966	0.0148526	0.1124322	0.2636718	0.0548136	0.3465911
450	0.4474008	0.2237729	0.7478939	0.0419024	0.0187772	0.0377408	0.3558875	0.1271844	0.1037577	0.0096009	0.2794801	0.7107928	0.0418088	0.1317431	0.6549885	0.0147962	0.1133209	0.2804646	0.0474309	0.4491360
500	0.5603740	0.2275455	0.8853929	0.1130226	0.0188788	0.0692074	0.4281084	0.1703985	0.1063522	0.0024528	0.2180242	0.7824198	0.0396741	0.1546822	0.6386290	0.0106236	0.1459102	0.4037517	0.0651590	0.5510213
550	0.5899440	0.1409311	0.8407906	0.0461527	0.0228606	0.1014165	0.3815917	0.1651221	0.0978019	0.0095808	0.2275238	0.8139664	0.1028436	0.2034773	0.5369203	0.0102913	0.2383458	0.5068477	0.0523046	0.3837021
600	0.5588452	0.1800532	0.7383034	0.0238586	0.0564394	0.0868765	0.4772858	0.1799986	0.0583349	0.0702273	0.2505679	0.6530936	0.0714512	0.2499094	0.8147584	0.0046717	0.1020597	0.3625188	0.0449112	0.3712399
650	0.4205714	0.1931085	0.7006429	0.0256507	0.0286301	0.0957757	0.5316127	0.1819152	0.0669067	0.0272187	0.2887275	0.6092435	0.0657997	0.2172362	0.7090474	0.0038663	0.0715619	0.3358222	0.0838722	0.4062061
700	0.6100490	0.1130080	0.7881257	0.0413671	0.0335823	0.0892870	0.4593061	0.1481877	0.0620887	0.0308801	0.3515162	0.5685173	0.0555523	0.2943720	0.6988601	0.0080067	0.1361560	0.2582122	0.0412362	0.4695009
750	0.4257117	0.1689684	0.7301334	0.0265928	0.0321174	0.0436411	0.3510772	0.1703893	0.0620865	0.0311931	0.2556272	0.7743545	0.0317654	0.2787655	0.6576826	0.0151993	0.0851868	0.3061831	0.0447630	0.4754205
800	0.5449855	0.1505885	0.6528670	0.0545978	0.0668120	0.0994685	0.2573688	0.2640359	0.0728335	0.0257297	0.2013018	0.6024522	0.0384260	0.3360726	0.7567081	0.0035302	0.0886969	0.2674629	0.0382200	0.4122198
850	0.4258468	0.1548022	0.7150598	0.0116524	0.0474483	0.0605875	0.3728845	0.1504893	0.0456003	0.0576776	0.2918946	0.6108576	0.0493886	0.2963656	0.8249970	0.0076174	0.0567978	0.3581104	0.0340609	0.3918809
900	0.4652366	0.1558653	0.7307453	0.0196498	0.0196999	0.0752297	0.3433772	0.1905099	0.0413529	0.0224160	0.3079508	0.6206133	0.0781922	0.2949675	0.6447888	0.0069884	0.0660051	0.3459169	0.0409468	0.3618426
950	0.5931852	0.1933937	0.6258670	0.0537636	0.0535626	0.0716034	0.4114896	0.1812801	0.0542246	0.0423288	0.2805495	0.6642019	0.0346987	0.3119530	0.7454404	0.0056739	0.0656892	0.3349456	0.0415942	0.5221399
1000	0.5542326	0.2473511	0.7320165	0.0412655	0.0527445	0.0842131	0.4784745	0.1483016	0.1084631	0.0467039	0.2474553	0.6597034	0.0264452	0.4244828	0.7951263	0.0293613	0.0632382	0.3981291	0.0842072	0.5181549

0	0.4804287	0.2035897	0.7579792	0.0251759	0.0333921	0.1009614	0.3531547	0.1514296	0.0744094	0.0276627	0.2521999	0.6917203	0.0534598	0.2595495	0.7519861	0.0029306	0.1084932	0.3444787	0.0505430	0.3506897
50	0.6283269	0.2277963	0.5053326	0.0277499	0.0332823	0.3335989	0.4722117	0.1742545	0.1024095	0.0232541	0.3032411	0.7547938	0.1101974	0.3524141	0.7826220	0.0075476	0.1814071	0.4020815	0.0717390	0.3756094
100	0.7094272	0.3142332	0.3097742	0.0340314	0.0722417	0.6603164	0.4573025	0.2174064	0.0929600	0.0921302	0.3405031	0.8253387	0.2099975	0.2847110	0.7052428	0.0145375	0.3461264	0.5825708	0.0452464	0.3785413
150	0.6451697	0.4457389	0.2007467	0.0533194	0.0655021	0.6012880	0.6754139	0.3727630	0.1692159	0.2357021	0.2322168	0.6810486	0.2509442	0.4669982	0.6410285	0.0195819	0.4381305	0.5709305	0.1746996	0.4401959
200	0.6705894	0.5519568	0.1689807	0.1925714	0.1072475	0.7852826	0.6515514	0.5548634	0.2611091	0.4039141	0.4048026	0.8009646	0.2891672	0.5128930	0.6933392	0.0119634	0.5906349	0.6448626	0.2021602	0.5432249
250	0.6723255	0.5078469	0.1826232	0.3851097	0.1789675	0.7846078	0.7151009	0.5283213	0.5189949	0.5102809	0.3174514	0.7860183	0.4687031	0.5547431	0.7510951	0.0305341	0.7596650	0.8180557	0.2660091	0.4148094
300	0.7758638	0.6860324	0.1589528	0.4638766	0.1911586	0.7555307	0.8011085	0.5421287	0.4872914	0.4291809	0.5186256	0.7691833	0.3927172	0.5651556	0.7715689	0.0693752	0.7050657	0.6746865	0.3672729	0.5603558
350	0.6590305	0.6524651	0.2475482	0.5475353	0.2963671	0.6136229	0.7371986	0.6387299	0.6084562	0.4771116	0.3958392	0.7062144	0.4509737	0.5967907	0.8024173	0.0232274	0.7085492	0.6889548	0.2823918	0.6226785
400	0.6671052	0.6942417	0.1567231	0.4251568	0.3079536	0.7279332	0.7537559	0.5880271	0.6001949	0.4279466	0.4201800	0.6723472	0.3868836	0.6959170	0.7222523	0.0193298	0.5538733	0.6029827	0.4050055	0.5549163
450	0.6124237	0.6099799	0.2635043	0.4201615	0.2937074	0.8123763	0.6587990	0.5826570	0.5637555	0.3829253	0.3581208	0.6861390	0.3907441	0.4539262	0.6005206	0.0648825	0.6586886	0.7907112	0.3686984	0.5682191
500	0.7346138	0.7414114	0.1984810	0.3835301	0.1756055	0.7537442	0.8637685	0.6390781	0.5266832	0.4043334	0.5727707	0.5844803	0.4325046	0.6847372	0.7025110	0.0349898	0.6833871	0.7381288	0.3499668	0.6518637
550	0.7266525	0.5509708	0.3864345	0.3161261	0.2092351	0.7071194	0.7917536	0.7461381	0.7034916	0.3308589	0.4989970	0.7014311	0.3335090	0.6352538	0.6320505	0.0410533	0.6410070	0.6703377	0.4105024	0.6459857
600	0.7037352	0.5312038	0.5905148	0.1823564	0.1825803	0.6638400	0.7128917	0.6570710	0.4671502	0.1338328	0.5492137	0.6643792	0.2717127	0.5234017	0.7255842	0.0169560	0.3936832	0.5954927	0.3939266	0.4785355
650	0.8019901	0.3879575	0.6960397	0.0607708	0.1406263	0.5774094	0.6774107	0.5840086	0.3730231	0.0618158	0.5231781	0.7295030	0.0888626	0.4703584	0.6940874	0.0145045	0.3252209	0.6825263	0.2961985	0.5565836
700	0.6280322	0.3405859	0.5974265	0.0838504	0.1646448	0.5494628	0.5623502	0.4401143	0.3643938	0.0629667	0.4693531	0.7250397	0.0569838	0.3478729	0.7347710	0.0036753	0.1771893	0.8194225	0.3352331	0.5512840
750	0.5611288	0.2782121	0.8822811	0.0353332	0.1151100	0.4042038	0.7062206	0.3452785	0.3500273	0.0238730	0.4139081	0.7180957	0.0379768	0.4110392	0.8500177	0.0051906	0.1691809	0.6908212	0.2365625	0.5203601
800	0.7304993	0.2047644	0.8856835	0.0285470	0.0800932	0.3305003	0.6024749	0.4026459	0.2398486	0.0244977	0.3899241	0.7037593	0.0600607	0.3865023	0.7336379	0.0220984	0.1855425	0.5752743	0.1406086	0.5524926
850	0.5239002	0.1634751	0.7288296	0.0798827	0.0501717	0.2027240	0.6963016	0.2451484	0.1686914	0.0228505	0.3369341	0.6419109	0.0499275	0.3192243	0.7981058	0.0049707	0.0910085	0.4848878	0.0897582	0.4288923
900	0.5832808	0.2428571	0.8615217	0.0269423	0.0736606	0.1419269	0.5937555	0.2582493	0.0790444	0.0354909	0.2593650	0.6251918	0.0418578	0.3309693	0.6521681	0.0033145	0.0988272	0.4480482	0.0795073	0.4560240
950	0.5984613	0.2661214	0.7223159	0.0306757	0.0583252	0.1541732	0.6213980	0.2140516	0.1020263	0.0215006	0.2723742	0.6292088	0.0437905	0.3412418	0.6853611	0.0095073	0.0875783	0.3170829	0.0787955	0.4802023
1000	0.4554957	0.2288990	0.5914288	0.0124095	0.0179768	0.1100635	0.6266849	0.2444559	0.1366198	0.0165424	0.2593009	0.8425098	0.0300858	0.3503024	0.5631520	0.0000008	0.0775646	0.4259313	0.0988459	0.3776731

0	0.4511766	0.1544606	0.7884107	0.0431162	0.0167160	0.1192021	0.3418064	0.2020649	0.0405399	0.0226970	0.2520605	0.6909112	0.0581546	0.3045248	0.8815494	0.0069378	0.0761969	0.3220852	0.0812761	0.3706618
50	0.5729445	0.1723419	0.5428819	0.0337064	0.0070896	0.1138566	0.4179162	0.2204977	0.0765296	0.0093893	0.3554707	0.7720407	0.2690803	0.3474447	0.8431546	0.0060021	0.1099994	0.3785766	0.0859938	0.5777690
100	0.6294663	0.2040605	0.3453795	0.0488075	0.0230331	0.0652333	0.4659025	0.2446562	0.0909022	0.0652435	0.3961613	0.6603225	0.4667741	0.3378447	0.7230063	0.0071961	0.1062918	0.5481409	0.0539094	0.4735583
150	0.5962851	0.2557531	0.2722868	0.1500107	0.0598047	0.0638515	0.6294606	0.2457266	0.1386901	0.1638371	0.4696167	0.7072801	0.6101003	0.3126429	0.7302294	0.0130898	0.2282042	0.4853492	0.0274865	0.5620955
200	0.5955769	0.4130394	0.2037384	0.2108540	0.0693150	0.2119970	0.5733982	0.5015294	0.2554519	0.3104255	0.5333687	0.7761651	0.5468301	0.5307371	0.8035154	0.0141879	0.3403677	0.6420245	0.1198826	0.6081443
250	0.7505162	0.5778871	0.1652711	0.3841402	0.1834873	0.2952597	0.6621427	0.5177830	0.4273386	0.4232955	0.4852939	0.6765806	0.5670538	0.5471418	0.7185504	0.0152366	0.4516224	0.5705556	0.1400282	0.6907029
300	0.6561963	0.4835310	0.1670979	0.4622375	0.2132214	0.4176845	0.7039077	0.6088292	0.3922307	0.4371931	0.3749114	0.7659194	0.5508809	0.4022334	0.7991464	0.0240940	0.4963699	0.8265928	0.2595355	0.5987292
350	0.7362035	0.4754751	0.1409126	0.5068785	0.3227579	0.4766967	0.7218039	0.6437681	0.4050302	0.6083633	0.6554226	0.7160134	0.5870416	0.5971380	0.8908987	0.0181326	0.5951708	0.7943585	0.2002529	0.6320590
400	0.6914904	0.5252766	0.1316216	0.6183895	0.2648862	0.5957622	0.7382892	0.7771341	0.5190231	0.5865960	0.7529655	0.6382390	0.6731671	0.5735585	0.8076820	0.0255478	0.5526670	0.6285720	0.2821277	0.6933026
450	0.5910020	0.4254329	0.1242269	0.6178059	0.3516751	0.5153929	0.7580939	0.6379557	0.7102338	0.4722354	0.6967623	0.7139948	0.5125378	0.5524177	0.7161996	0.0514755	0.4827895	0.6691343	0.2916706	0.9183372
500	0.7455195	0.5209622	0.1031496	0.7746308	0.4032159	0.5704704	0.7316212	0.5475158	0.7143179	0.5091614	0.7153275	0.8088237	0.6160289	0.5996579	0.8241640	0.0822233	0.3930059	0.7968514	0.2848987	0.6060670
550	0.6570150	0.5286203	0.3523879	0.5076549	0.3526514	0.4627587	0.6805325	0.6091062	0.5491772	0.4581524	0.5704914	0.8203465	0.4080810	0.5919469	0.7450295	0.0231096	0.5578933	0.7214855	0.3920297	0.7155201
600	0.7574641	0.5936508	0.5850190	0.2913750	0.3362578	0.4942132	0.6942944	0.5801953	0.5463078	0.1810912	0.5483463	0.7062633	0.2576174	0.5244025	0.7617553	0.0390226	0.4207153	0.6226804	0.3344560	0.5685738
650	0.6728546	0.4689498	0.6393889	0.0894514	0.1408226	0.5620662	0.5704882	0.5162681	0.4470001	0.1343703	0.4892676	0.6070676	0.0978624	0.6398286	0.7960791	0.0244578	0.2934084	0.6729793	0.2830352	0.4910522
700	0.7567586	0.2992672	0.6998734	0.0760197	0.1449732	0.4167449	0.8371401	0.4260513	0.3619222	0.0267929	0.3695991	0.7205044	0.1000189	0.4291011	0.8030789	0.0019104	0.2713133	0.9063463	0.2496342	0.5728400
750	0.6135820	0.2924546	0.7097388	0.0478115	0.1318489	0.3085042	0.6293964	0.3909268	0.3423772	0.0097160	0.3725354	0.6306158	0.0229808	0.5142941	0.7983144	0.0083995	0.1614027	0.7376173	0.1897648	0.5450650
800	0.5911300	0.2675115	0.7623655	0.0620672	0.1021279	0.2881891	0.7165421	0.2469974	0.2341708	0.0172367	0.3751044	0.7280108	0.0798733	0.4264223	0.7255303	0.0092658	0.1275040	0.5496436	0.1644773	0.4791379
850	0.6099790	0.2337271	0.7717231	0.0435991	0.0506693	0.1493112	0.6862931	0.3265111	0.1806568	0.0411299	0.3889116	0.7430002	0.0382583	0.4113797	0.6436215	0.0086195	0.1644596	0.6430302	0.1469421	0.4010231
900	0.6132345	0.1962350	0.7105339	0.0309932	0.0541560	0.1371866	0.5935480	0.2248624	0.0634843	0.0299479	0.3154157	0.7282718	0.0374687	0.3720093	0.7357627	0.0131097	0.1213330	0.5139995	0.1442787	0.3995542
950	0.5828216	0.2208993	0.8136660	0.0284413	0.0301945	0.1204432	0.5026519	0.1834690	0.0565774	0.0056188	0.4478192	0.7505638	0.0762495	0.3292288	0.6836656	0.0110643	0.1139301	0.4824825	0.0481528	0.4376522
1000	0.5882210	0.1632058	0.8050874	0.0273396	0.0142431	0.0825105	0.5024859	0.1225633	0.0558785	0.0163645	0.2824300	0.8375455	0.0725289	0.2627044	0.7570960	0.0122922	0.1361205	0.3606244	0.0565585	0.3830464

0	0.5013958	0.1925468	0.7438808	0.0450674	0.0316204	0.1054184	0.3552092	0.1451906	0.0725424	0.0555367	0.2039365	0.7814219	0.0530329	0.2960119	0.7553344	0.0050811	0.0733655	0.3058178	0.0622561	0.4315399
50	0.5417411	0.1984971	0.6598565	0.0414079	0.0058431	0.1669661	0.2297988	0.1836526	0.0350705	0.1298259	0.2689550	0.7914806	0.0309144	0.2883405	0.7546127	0.0156394	0.0874274	0.2920869	0.0646339	0.5477545
100	0.4071603	0.2035649	0.5756894	0.0436838	0.0124590	0.2306650	0.2868667	0.1881289	0.0337687	0.2744597	0.2821798	0.7913547	0.0304920	0.3154132	0.6146898	0.0091478	0.0746947	0.3658807	0.0539896	0.6995290
150	0.4679324	0.3087967	0.3899186	0.0415389	0.0108937	0.3405948	0.3909114	0.1992685	0.0810651	0.3525925	0.3197060	0.7257828	0.0933392	0.3514402	0.7127230	0.0088787	0.0544010	0.2525683	0.0746944	0.5620980
200	0.5439141	0.3663718	0.3597828	0.0555191	0.0635286	0.3069223	0.5633331	0.3165816	0.1321605	0.3298618	0.2872721	0.6660199	0.0903844	0.3347604	0.6511157	0.0027663	0.0880360	0.4665866	0.1210332	0.7035087
250	0.7151375	0.5058006	0.3306845	0.0630411	0.0344187	0.3813918	0.6696936	0.4138724	0.2180761	0.3661032	0.3550760	0.7604859	0.1537952	0.3838982	0.7408052	0.0083848	0.1077530	0.4975348	0.2298042	0.6299292
300	0.6760244	0.4882897	0.3608201	0.0488668	0.0491116	0.3865043	0.6371799	0.3544338	0.2877075	0.3487582	0.3160789	0.8588834	0.1481652	0.3976089	0.7254667	0.0122478	0.1067473	0.6832959	0.1923906	0.6253772
350	0.6490929	0.4173315	0.3659020	0.0789443	0.0615124	0.5238594	0.6739418	0.5338207	0.3649068	0.3542365	0.4550393	0.5747319	0.2432139	0.4811966	0.7175609	0.0084120	0.1626021	0.5805139	0.2371530	0.6491441
400	0.7749049	0.6678672	0.3748052	0.0782222	0.0980422	0.5665001	0.6907508	0.4875612	0.3337154	0.4026870	0.3931255	0.6956459	0.1657792	0.3964017	0.7591540	0.0187971	0.1648702	0.6371650	0.2952675	0.7492576
450	0.5761752	0.6046549	0.4137809	0.0886988	0.1374906	0.4939975	0.7614139	0.5354797	0.4190471	0.3368887	0.4788760	0.6984178	0.1536162	0.4401742	0.7562001	0.0104430	0.1314987	0.6293463	0.2607762	0.6391134
500	0.5735235	0.5060161	0.3347211	0.0871589	0.0986464	0.6087304	0.7100946	0.4882926	0.4427655	0.3383615	0.4109963	0.7454850	0.1281795	0.4372992	0.8094723	0.0080975	0.1349525	0.6130263	0.2803685	0.7129491
550	0.6633625	0.5093136	0.4279231	0.0972628	0.1276258	0.4965586	0.7252772	0.4780379	0.4970831	0.2002170	0.4223475	0.7170717	0.2472813	0.5281448	0.7770594	0.0162533	0.1758345	0.7391380	0.2810109	0.7057968
600	0.7244951	0.4256892	0.6280859	0.0433999	0.1747210	0.5088502	0.6921025	0.4894742	0.3745632	0.1395519	0.4094330	0.6619416	0.1221348	0.4711639	0.6086487	0.0070158	0.1570680	0.6466398	0.2429028	0.4815769
650	0.6677106	0.3354324	0.6092395	0.0325235	0.1494584	0.4546595	0.5164306	0.4618406	0.3819387	0.0424352	0.4063483	0.7011070	0.0925989	0.4149314	0.6515335	0.0118530	0.2455623	0.6389774	0.3412510	0.4629574
700	0.6792682	0.2884179	0.7379469	0.0236148	0.1167153	0.3770472	0.8177563	0.4497856	0.2612284	0.0242033	0.4365653	0.6312891	0.0553419	0.3490891	0.7630940	0.0123419	0.1275822	0.6567502	0.1802793	0.5253736
750	0.6427256	0.2040536	0.7651625	0.0373541	0.0707308	0.2970838	0.6512903	0.3552938	0.2629796	0.0407469	0.3019320	0.6866359	0.0391271	0.4826270	0.7058392	0.0066869	0.1436753	0.7007507	0.2150210	0.4770982
800	0.6862193	0.1967149	0.7666096	0.0465836	0.0548467	0.2779347	0.8102889	0.2286849	0.3112961	0.0393271	0.3332194	0.7369959	0.0336493	0.3205109	0.6169494	0.0052714	0.0702614	0.6004309	0.1408087	0.5559486
850	0.5430037	0.2314794	0.9418616	0.0255240	0.0650272	0.1578564	0.6811136	0.2016150	0.2080656	0.0270195	0.4042793	0.7044577	0.0099467	0.2991616	0.7166831	0.0030558	0.1406136	0.5991043	0.0771713	0.4883115
900	0.5894392	0.1280202	0.7751615	0.0329998	0.0470446	0.1272503	0.5534498	0.1547806	0.1877678	0.0079524	0.2962929	0.7256259	0.0433818	0.3612756	0.6255566	0.0133517	0.1204488	0.5141426	0.1086714	0.4387838
950	0.6161700	0.1654670	0.8254862	0.0456761	0.0573520	0.1558476	0.6422175	0.1227889	0.1015358	0.0333266	0.3190353	0.7454820	0.0858587	0.3550630	0.7805644	0.0168632	0.0650010	0.4010362	0.0810295	0.4728848
1000	0.5716705	0.2092284	0.6184450	0.0342541	0.0668482	0.0566403	0.5241366	0.2607891	0.0748921	0.0483641	0.4116592	0.7181529	0.0474387	0.3638199	0.7284527	0.0189421	0.0710955	0.2762646	0.0571625	0.4931258

0	0.4345191	0.2463535	0.7596176	0.0574093	0.0218921	0.0717793	0.3778226	0.1860093	0.0439450	0.0169929	0.2646598	0.7412571	0.0365039	0.2691510	0.7563502	0.0051829	0.0673386	0.3184947	0.0399918	0.3847585
50	0.4463697	0.0598117	0.6772320	0.0963467	0.0240702	0.3039357	0.3619257	0.1317539	0.0297559	0.0290516	0.2522499	0.9125693	0.1355115	0.3147876	0.8240298	0.0066849	0.0772315	0.1801904	0.0592378	0.3994910
100	0.2646032	0.0501180	0.4264847	0.0419463	0.0137188	0.4345543	0.4383435	0.1172296	0.0166166	0.0367141	0.2234007	0.7015419	0.2395995	0.2976560	0.8410395	0.0054648	0.0857040	0.1369422	0.0307981	0.3514788
150	0.1707165	0.0918576	0.4239807	0.0740593	0.0098169	0.5491463	0.5529706	0.1894116	0.0235297	0.0535826	0.2624956	0.7610388	0.2458671	0.1917892	0.6905499	0.0004706	0.0626782	0.0865540	0.0311378	0.2543265
200	0.3453585	0.1960457	0.4009392	0.0746004	0.0297932	0.5577647	0.6219913	0.1779575	0.0366727	0.0404052	0.2560142	0.5103766	0.2851379	0.2933687	0.7185623	0.0000587	0.1916848	0.0473541	0.0560897	0.1730989
250	0.3885979	0.1452411	0.3099008	0.0578707	0.0256004	0.6112890	0.7032062	0.2007713	0.0684449	0.0695266	0.2176413	0.6313385	0.3530726	0.2029000	0.7383764	0.0088786	0.1776227	0.1382960	0.0436373	0.3145567
300	0.6174432	0.1206740	0.3339130	0.1151549	0.0460103	0.4653908	0.7887332	0.2067653	0.0904600	0.0980517	0.2344556	0.6926911	0.3517671	0.2398261	0.7491941	0.0093159	0.2018372	0.2147926	0.0958665	0.2821871
350	0.4978830	0.1369639	0.3561685	0.1224541	0.0345697	0.4924351	0.7295996	0.2124316	0.0422082	0.1264510	0.2751090	0.7355393	0.2892300	0.3187032	0.6306281	0.0010746	0.2566950	0.2413119	0.0821075	0.3682322
400	0.5120368	0.1443450	0.4040870	0.0807197	0.0269482	0.5215808	0.6755152	0.3264692	0.0498785	0.1569807	0.3229607	0.6457618	0.2868132	0.3275163	0.8293193	0.0009467	0.2650727	0.2694933	0.0976951	0.3072655
450	0.4520403	0.1557576	0.3537809	0.0883414	0.0272719	0.6779901	0.6986416	0.3545525	0.0469320	0.1621996	0.2702501	0.7964929	0.3064232	0.3278484	0.7979743	0.0012224	0.1788690	0.2699128	0.0470167	0.4017520
500	0.4293580	0.1240282	0.3112497	0.0630076	0.0371735	0.5382862	0.6546750	0.2285180	0.0422907	0.1036623	0.3839200	0.7595201	0.3096820	0.3129046	0.6848120	0.0008268	0.2431971	0.2573266	0.0727822	0.3272989
550	0.4168815	0.2913521	0.3529935	0.1718887	0.0320308	0.3659317	0.5899953	0.3299945	0.0706487	0.1175590	0.2655569	0.7822344	0.2464107	0.2999511	0.6348230	0.0035344	0.2664396	0.3831657	0.0770074	0.3007769
600	0.5098621	0.4516906	0.5573394	0.0878816	0.0603952	0.1634854	0.5030129	0.3325180	0.1628251	0.1445982	0.2691015	0.6911581	0.1777851	0.3372801	0.6880413	0.0078522	0.2101680	0.3810018	0.1043153	0.3964344
650	0.6443785	0.3760076	0.7424868	0.0691830	0.0712692	0.3211781	0.6484112	0.3985764	0.1963011	0.0289812	0.3550095	0.6330939	0.0878470	0.4099713	0.7920068	0.0028644	0.2177682	0.4584585	0.1646430	0.5168146
700	0.6367380	0.2964408	0.6728674	0.0584051	0.0688597	0.2843907	0.5948885	0.3361085	0.2283538	0.0378329	0.3074948	0.6275482	0.1158237	0.3751216	0.7420391	0.0076602	0.1516876	0.5027398	0.2212667	0.4994520
750	0.5926652	0.2115609	0.5606803	0.0421474	0.0843951	0.2837199	0.6747977	0.4013275	0.2915162	0.0319803	0.3352695	0.7693993	0.0548931	0.3392400	0.7577440	0.0048497	0.1304326	0.5559277	0.1883172	0.4428469
800	0.6432610	0.2481899	0.9259373	0.0476600	0.0691827	0.1831191	0.5698457	0.2763282	0.2154663	0.0312311	0.3527814	0.7127372	0.0716698	0.3596344	0.8059311	0.0028763	0.1292343	0.5642383	0.1178290	0.5075411
850	0.6187725	0.1947668	0.7494197	0.0309513	0.0580468	0.1416272	0.5935996	0.2880670	0.1172505	0.0150801	0.2357677	0.7722979	0.0418991	0.3187193	0.6891755	0.0079507	0.1032081	0.5833167	0.1304016	0.3742220
900	0.5768440	0.1631017	0.7451708	0.0433022	0.0253015	0.1754452	0.6289469	0.2242984	0.1829606	0.0320509	0.3085058	0.6707933	0.0737034	0.3758140	0.6189479	0.0288403	0.1177783	0.5255396	0.0959177	0.4375608
950	0.5354043	0.2106444	0.6297928	0.0642902	0.0270711	0.1152570	0.7636530	0.1789510	0.0808975	0.0574566	0.3106035	0.7308872	0.0506515	0.3057655	0.7215449	0.0133643	0.0975533	0.5144280	0.0525078	0.4746554
1000	0.4357022	0.2204844	0.6725591	0.0163290	0.0226245	0.1728430	0.6682143	0.1754357	0.1000395	0.0169017	0.2605118	0.6687763	0.0500651	0.2842206	0.7371492	0.0165144	0.0891060	0.5763677	0.1250888	0.3238166

0	0.5092624	0.2246740	0.7997293	0.0714597	0.0219580	0.1025579	0.4038615	0.1968175	0.0622502	0.0253864	0.2255013	0.8174634	0.0519005	0.2774666	0.8708857	0.0102446	0.0674419	0.4257964	0.0345645	0.4097462
50	0.5261001	0.1726662	0.6673310	0.0193155	0.0286582	0.0951290	0.3791996	0.0981920	0.0842469	0.0151197	0.2056560	0.8149963	0.1557801	0.3423713	0.7731076	0.0070332	0.1361822	0.3559450	0.0603635	0.3798178
100	0.5367673	0.1116988	0.6432570	0.0362923	0.0637696	0.1277039	0.3753789	0.1302125	0.0622064	0.0445850	0.2780884	0.7852832	0.2819060	0.2616459	0.7522221	0.0027481	0.2806290	0.3415782	0.0282005	0.4948138
