"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
900	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.3881731	0.9967844	0.0618473	0.4432732	0.9998960	0.0076537	0.1095258	0.5083360	0.0853412	0.5677210
950	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.3881731	0.9967844	0.0618468	0.4433809	0.9998960	0.0076537	0.1095258	0.5083360	0.0853530	0.5677210
1000	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.3881731	0.9967844	0.0618467	0.4434241	0.9998960	0.0076537	0.1095258	0.5083360	0.0853587	0.5677210

0	0.7372260	0.2451787	1.0000000	0.0510387	0.0384055	0.1005268	0.6563023	0.2265897	0.0873101	0.0317461	0.3881839	0.9967848	0.0618466	0.4434562	0.9998960	0.0076538	0.1095260	0.5083448	0.0853844	0.5677264
50	0.8092803	0.3003323	0.4562059	0.0519369	0.0400254	0.6787776	0.8054073	0.2368293	0.0978627	0.0394393	0.3926618	0.9971266	0.2648249	0.4585112	0.9999028	0.0078659	0.3867540	0.5172843	0.0884454	0.5742309
100	0.8750894	0.5060417	0.3125985	0.0651741	0.0583077	0.8820577	0.8963589	0.3157961	0.1661306	0.1151983	0.4081519	0.9982289	0.3529238	0.5260676	0.9999257	0.0093569	0.5316489	0.6103788	0.1204774	0.5991018
150	0.9432380	0.7179390	0.2746740	0.1422275	0.1171150	0.9546575	0.9568771	0.4794699	0.3641731	0.3379262	0.4489620	0.9992165	0.4370926	0.6199551	0.9999457	0.0138987	0.7223984	0.7658979	0.2111645	0.6486928
200	0.9747931	0.8446901	0.2646588	0.3021957	0.2055051	0.9814897	0.9836244	0.6429942	0.5795418	0.5507631	0.5263958	0.9996653	0.5223885	0.6943877	0.9999580	0.0211820	0.8354978	0.8720659	0.3285367	0.7025713
250	0.9860445	0.9062235	0.2620139	0.4556335	0.2861699	0.9916546	0.9937214	0.7574137	0.7045043	0.6599367	0.6060160	0.9998265	0.5858273	0.7401549	0.9999645	0.0282240	0.8803893	0.9244945	0.4270617	0.7403328
300	0.9900442	0.9337007	0.2613154	0.5555921	0.3411536	0.9955543	0.9973926	0.8261684	0.7638608	0.7058913	0.6607061	0.9998828	0.6236965	0.7649458	0.9999676	0.0331399	0.8971362	0.9479550	0.4938923	0.7615244
350	0.9915746	0.9454683	0.2611310	0.6101088	0.3729809	0.9970678	0.9987207	0.8646968	0.7902274	0.7245265	0.6915247	0.9999036	0.6436326	0.7774171	0.9999690	0.0359656	0.9036142	0.9581786	0.5344807	0.7722248
400	0.9922027	0.9503769	0.2610823	0.6372070	0.3897284	0.9976628	0.9992042	0.8854671	0.8016085	0.7320753	0.7072754	0.9999117	0.6533761	0.7834001	0.9999696	0.0374121	0.9062124	0.9626192	0.5576134	0.7773354
450	0.9924712	0.9523850	0.2610694	0.6499447	0.3980281	0.9978999	0.9993823	0.8963782	0.8064491	0.7351365	0.7148957	0.9999150	0.6579167	0.7861785	0.9999698	0.0381012	0.9072727	0.9645521	0.5702766	0.7796908
500	0.9925874	0.9531939	0.2610660	0.6557137	0.4019772	0.9979954	0.9994489	0.9019981	0.8084895	0.7363756	0.7184516	0.9999165	0.6599636	0.7874387	0.9999699	0.0384144	0.9077070	0.9653941	0.5770191	0.7807475
550	0.9898448	0.8899478	0.8048592	0.4390229	0.3363316	0.8714613	0.9989253	0.8886181	0.7660658	0.4104722	0.7187025	0.9999162	0.4476584	0.7517871	0.9999699	0.0288325	0.6300264	0.9655235	0.5379745	0.7802748
600	0.9871494	0.6611704	0.9484664	0.2131384	0.2580702	0.8096398	0.9984845	0.8255761	0.6854734	0.1001552	0.6969708	0.9999056	0.2230271	0.6718370	0.9999698	0.0176438	0.3910456	0.9615664	0.4726634	0.7675003
650	0.9777132	0.4600811	0.9863908	0.1167713	0.2013106	0.7311043	0.9971132	0.7380390	0.6083746	0.0440972	0.6293309	0.9998663	0.1220530	0.6071698	0.9999695	0.0122794	0.2871909	0.9442212	0.4090990	0.7338129
700	0.9539645	0.3458607	0.9964060	0.0775609	0.1501196	0.6105881	0.9927268	0.6213340	0.4861711	0.0346570	0.5493526	0.9997776	0.0845305	0.5630148	0.9999684	0.0098892	0.2211168	0.9003788	0.3356749	0.6927011
750	0.9107274	0.2899348	0.9990509	0.0617204	0.1074966	0.4691473	0.9807870	0.4949247	0.3265773	0.0326256	0.4961872	0.9996124	0.0708486	0.5299264	0.9999651	0.0087716	0.1733947	0.8233528	0.2597574	0.6588581
800	0.8560407	0.2643980	0.9997494	0.0553360	0.0776037	0.3423412	0.9544420	0.3912095	0.2073162	0.0320496	0.4655047	0.9993382	0.0656498	0.5024167	0.9999577	0.0082163	0.1429257	0.7295743	0.1963438	0.6344205
850	0.8071675	0.2532234	0.9999338	0.0527660	0.0592900	0.2481331	0.9090128	0.3209477	0.1427350	0.0318563	0.4442348	0.9989335	0.0635258	0.4804648	0.9999457	0.0079328	0.1258475	0.6464266	0.1515025	0.6155776
900	0.7737980	0.2484791	0.9999825	0.0517324	0.0490345	0.1859370	0.8490767	0.2783058	0.1120390	0.0317867	0.4268867	0.9984258	0.0625996	0.4649183	0.9999317	0.0077890	0.1171237	0.5874254	0.1229975	0.6000317
950	0.7548234	0.2465109	0.9999954	0.0513170	0.0436282	0.1478989	0.7879849	0.2540486	0.0981706	0.0317610	0.4129747	0.9979057	0.0621827	0.4551209	0.9999190	0.0077176	0.1129386	0.5509745	0.1060672	0.5877839
1000	0.7452298	0.2457093	0.9999988	0.0511502	0.0409000	0.1258714	0.7378239	0.2408199	0.0920354	0.0317516	0.4028925	0.9974714	0.0619946	0.4494837	0.9999095	0.0076832	0.1110173	0.5302945	0.0964654	0.5791702

0	0.7372260	0.2451787	1.0000000	0.0510387	0.0384055	0.1005268	0.6563023	0.2265897	0.0873101	0.0317461	0.3881839	0.9967848	0.0618466	0.4434562	0.9998960	0.0076538	0.1095260	0.5083448	0.0853844	0.5677264
50	0.7253289	0.2460695	0.4171706	0.0520625	0.0385404	0.0974301	0.6428333	0.3269075	0.0958236	0.0404440	0.5987520	0.9966372	0.5636170	0.4553128	0.9999800	0.0078476	0.1255082	0.6946438	0.0631758	0.7557034
100	0.7674511	0.3952932	0.2632546	0.0705988	0.0519812	0.1071078	0.6768229	0.4339575	0.1478706	0.1346862	0.6601457	0.9969989	0.7184654	0.5156696	0.9999962	0.0092597	0.2643003	0.7705619	0.0644645	0.7829131
150	0.8724478	0.5523192	0.2226078	0.1992454	0.1106353	0.1829759	0.8181444	0.5740238	0.2863632	0.3876743	0.6928406	0.9983483	0.7814739	0.6141622	0.9999993	0.0141552	0.5041406	0.8501046	0.1058983	0.8083894
200	0.9357655	0.6417596	0.2118737	0.4487552	0.2129042	0.3294197	0.9212674	0.6952468	0.4870482	0.5882622	0.7325602	0.9992641	0.8187558	0.6994714	0.9999999	0.0232040	0.6443414	0.9110993	0.1786100	0.8405329
250	0.9614178	0.6831288	0.2090389	0.6494623	0.3117200	0.4734316	0.9671408	0.7791876	0.6401818	0.6809978	0.7710118	0.9996385	0.8419948	0.7540872	1.0000000	0.0328992	0.7011937	0.9443800	0.2501524	0.8633104
300	0.9712048	0.7008918	0.2082903	0.7630992	0.3798064	0.5724281	0.9852069	0.8307252	0.7254834	0.7195326	0.7983548	0.9997743	0.8551949	0.7843222	1.0000000	0.0400881	0.7239983	0.9602746	0.3029001	0.8756876
350	0.9750821	0.7082681	0.2080926	0.8196026	0.4189952	0.6295734	0.9921238	0.8602690	0.7674554	0.7356505	0.8144732	0.9998241	0.8620818	0.7997521	1.0000000	0.0443518	0.7335429	0.9675126	0.3363723	0.8817258
400	0.9766902	0.7112714	0.2080404	0.8460274	0.4393753	0.6596795	0.9947705	0.8764878	0.7869928	0.7424707	0.8229969	0.9998434	0.8654621	0.8072353	1.0000000	0.0465653	0.7376159	0.9707509	0.3558962	0.8845324
450	0.9773749	0.7124767	0.2080266	0.8579429	0.4493295	0.6747000	0.9957929	0.8851222	0.7958190	0.7453565	0.8272118	0.9998513	0.8670495	0.8107414	1.0000000	0.0476240	0.7393524	0.9721872	0.3667110	0.8858024
500	0.9776683	0.7129548	0.2080230	0.8631833	0.4539909	0.6819240	0.9961931	0.8896113	0.7997291	0.7465683	0.8292043	0.9998545	0.8677704	0.8123439	1.0000000	0.0481042	0.7400853	0.9728195	0.3725008	0.8863663
550	0.9800486	0.8264186	0.7908514	0.5963442	0.3551778	0.6978641	0.9966639	0.8554591	0.7556558	0.4771732	0.6823160	0.9998651	0.5120125	0.7717556	0.9999745	0.0340707	0.6196649	0.9529236	0.4305693	0.7597270
600	0.9816523	0.6557104	0.9447672	0.2782069	0.2532269	0.7144689	0.9970775	0.7929423	0.6728544	0.1139733	0.6498073	0.9998737	0.2477501	0.6826365	0.9999698	0.0194400	0.3800436	0.9496038	0.4076254	0.7467381
650	0.9742107	0.4637358	0.9854139	0.1428800	0.1940867	0.6796401	0.9961214	0.7118687	0.5943059	0.0460817	0.6010257	0.9998460	0.1302621	0.6120053	0.9999688	0.0128683	0.2793842	0.9353226	0.3706157	0.7236133
700	0.9516944	0.3489812	0.9961480	0.0880094	0.1456930	0.5842756	0.9918754	0.6044550	0.4744029	0.0349918	0.5375989	0.9997637	0.0871690	0.5649102	0.9999678	0.0100810	0.2181303	0.8943941	0.3142747	0.6889231
750	0.9099244	0.2916841	0.9989828	0.0658991	0.1055868	0.4574445	0.9800806	0.4863222	0.3213092	0.0327019	0.4920118	0.9996034	0.0716972	0.5307187	0.9999647	0.0088364	0.1728535	0.8205798	0.2489180	0.6577352
800	0.8565199	0.2652517	0.9997314	0.0570067	0.0769951	0.3381199	0.9541384	0.3875704	0.2059271	0.0320721	0.4640616	0.9993347	0.0659308	0.5029413	0.9999575	0.0082403	0.1431390	0.7294067	0.1913014	0.6341835
850	0.8081212	0.2536112	0.9999291	0.0534338	0.0591833	0.2471228	0.9094059	0.3196294	0.1425975	0.0318639	0.4438275	0.9989365	0.0636248	0.4809158	0.9999457	0.0079428	0.1261361	0.6474212	0.1493020	0.6156618
900	0.7746161	0.2486475	0.9999813	0.0519993	0.0490718	0.1860497	0.8501432	0.2779188	0.1121660	0.0317894	0.4269151	0.9984349	0.0626375	0.4652747	0.9999319	0.0077935	0.1173225	0.5885308	0.1220859	0.6002542
950	0.7553439	0.2465818	0.9999951	0.0514237	0.0436837	0.1482718	0.7893379	0.2539864	0.0982975	0.0317620	0.4131587	0.9979178	0.0621983	0.4553655	0.9999193	0.0077198	0.1130499	0.5518050	0.1057084	0.5880336
1000	0.7455122	0.2457385	0.9999987	0.0511929	0.0409412	0.1262093	0.7390539	0.2408480	0.0921178	0.0317519	0.4030885	0.9974827	0.0620012	0.4496336	0.9999097	0.0076842	0.1110734	0.5308221	0.0963322	0.5793764

0	0.7372260	0.2451787	1.0000000	0.0510387	0.0384055	0.1005268	0.6563023	0.2265897	0.0873101	0.0317461	0.3881839	0.9967848	0.0618466	0.4434562	0.9998960	0.0076538	0.1095260	0.5083448	0.0853844	0.5677264
50	0.7361858	0.2629943	0.6298323	0.0515151	0.0346767	0.2992341	0.6546504	0.2313914	0.0825606	0.3692231	0.3880740	0.9967677	0.0666498	0.4519851	0.9998957	0.0077730	0.0550978	0.5071475	0.0862953	0.9201476
100	0.7785894	0.3700949	0.5320769	0.0548902	0.0391396	0.3779358	0.7011277	0.2669064	0.1047642	0.4142100	0.3902584	0.9972436	0.0867292	0.4901660	0.9999049	0.0083777	0.0716561	0.5496086	0.0995365	0.9684886
150	0.8629950	0.4933873	0.5062612	0.0635880	0.0564095	0.4438767	0.8211753	0.3496284	0.1720592	0.4429058	0.4061605	0.9983575	0.1200623	0.5477958	0.9999243	0.0096369	0.1123179	0.6645787	0.1394742	0.9782682
200	0.9227982	0.5806721	0.4994437	0.0753129	0.0821893	0.5313003	0.9160594	0.4575476	0.2891209	0.4686350	0.4412561	0.9991861	0.1557171	0.5976287	0.9999427	0.0112117	0.1520656	0.7787736	0.1980632	0.9836963
250	0.9516887	0.6298966	0.4976433	0.0854159	0.1071686	0.6196888	0.9626126	0.5554696	0.4004694	0.4847927	0.4847646	0.9995731	0.1830661	0.6299463	0.9999549	0.0125673	0.1788778	0.8524286	0.2549170	0.9872082
300	0.9643425	0.6545043	0.4971679	0.0920430	0.1260265	0.6860889	0.9822597	0.6271229	0.4733670	0.4927026	0.5227284	0.9997300	0.1999189	0.6481750	0.9999616	0.0134891	0.1938613	0.8922196	0.2987067	0.9891593
350	0.9699128	0.6659424	0.4970423	0.0957465	0.1382786	0.7278181	0.9902200	0.6735232	0.5136385	0.4960904	0.5492020	0.9997932	0.2090164	0.6577312	0.9999650	0.0140330	0.2014682	0.9122278	0.3283135	0.9901526
400	0.9724262	0.6710066	0.4970092	0.0976252	0.1455060	0.7515108	0.9934359	0.7014234	0.5342389	0.4974487	0.5652032	0.9998197	0.2135518	0.6625310	0.9999666	0.0143269	0.2051304	0.9219789	0.3467939	0.9906390
450	0.9735757	0.6731720	0.4970004	0.0985212	0.1494914	0.7641474	0.9947505	0.7173796	0.5443631	0.4979768	0.5740060	0.9998312	0.2157030	0.6648747	0.9999673	0.0144767	0.2068336	0.9266479	0.3577207	0.9908724
500	0.9741002	0.6740740	0.4969981	0.0989312	0.1515808	0.7706039	0.9952969	0.7261724	0.5492117	0.4981794	0.5785427	0.9998364	0.2166897	0.6659957	0.9999677	0.0145499	0.2076048	0.9288512	0.3639293	0.9909826
550	0.9746325	0.6498371	0.8671651	0.0848217	0.1649669	0.7000338	0.9955754	0.7160237	0.5876331	0.1423832	0.5821041	0.9998399	0.1805659	0.6496924	0.9999679	0.0133273	0.3444120	0.9304024	0.3613104	0.7593266
600	0.9706998	0.5020464	0.9649204	0.0668801	0.1568535	0.6577509	0.9950715	0.6706841	0.5603074	0.0549958	0.5688717	0.9998261	0.1200753	0.6079095	0.9999679	0.0111133	0.2801884	0.9243177	0.3430257	0.7192252
650	0.9544596	0.3792340	0.9907360	0.0579220	0.1342771	0.5832733	0.9919972	0.5939651	0.4765515	0.0373226	0.5309009	0.9997666	0.0871233	0.5686592	0.9999674	0.0096258	0.2259786	0.8959089	0.3051451	0.6909968
700	0.9207556	0.3088885	0.9975535	0.0539639	0.1055461	0.4752394	0.9830415	0.4955055	0.3448525	0.0333946	0.4936947	0.9996387	0.0727553	0.5368001	0.9999652	0.0087625	0.1822258	0.8366341	0.2523218	0.6628707
750	0.8724930	0.2738441	0.9993539	0.0522684	0.0802127	0.3622288	0.9625625	0.4023380	0.2273486	0.0323057	0.4676615	0.9994150	0.0667035	0.5097403	0.9999596	0.0082648	0.1505702	0.7541006	0.1993062	0.6395669
800	0.8231770	0.2576032	0.9998294	0.0515518	0.0623038	0.2686043	0.9249408	0.3323718	0.1556322	0.0319481	0.4482473	0.9990697	0.0640751	0.4870767	0.9999496	0.0079797	0.1308643	0.6712643	0.1570150	0.6208151
850	0.7852616	0.2504160	0.9999549	0.0512514	0.0512527	0.2018867	0.8708021	0.2867988	0.1190203	0.0318204	0.4315783	0.9986090	0.0628800	0.4699303	0.9999366	0.0078213	0.1199583	0.6063829	0.1278516	0.6050038
900	0.7616035	0.2473389	0.9999881	0.0511264	0.0450023	0.1587404	0.8102216	0.2595348	0.1016844	0.0317735	0.4173129	0.9980974	0.0623222	0.4584266	0.9999235	0.0077367	0.1143991	0.5633243	0.1095049	0.5919613
950	0.7487838	0.2460543	0.9999969	0.0510746	0.0416730	0.1326395	0.7560965	0.2440889	0.0937384	0.0317562	0.4062520	0.9976324	0.0620618	0.4514534	0.9999129	0.0076935	0.1117245	0.5375965	0.0986460	0.5822058
1000	0.7424518	0.2455286	0.9999992	0.0510533	0.0399769	0.1176276	0.7156668	0.2356672	0.0901549	0.0317498	0.3986101	0.9972808	0.0619421	0.4475414	0.9999056	0.0076723	0.1104909	0.5232612	0.0924912	0.5757327

0	0.7372260	0.2451787	1.0000000	0.0510387	0.0384055	0.1005268	0.6563023	0.2265897	0.0873101	0.0317461	0.3881839	0.9967848	0.0618466	0.4434562	0.9998960	0.0076538	0.1095260	0.5083448	0.0853844	0.5677264
50	0.6867198	0.1482721	0.6088976	0.0515564	0.0355895	0.5461905	0.8681759	0.2235670	0.0528403	0.0361770	0.4258975	0.9961459	0.2953147	0.3979485	0.9998768	0.0077088	0.1098909	0.4649884	0.0801539	0.5619682
100	0.5620390	0.1499724	0.5056137	0.0555084	0.0308387	0.6968847	0.9295238	0.2321404	0.0448932	0.0596935	0.4228720	0.9924016	0.3696820	0.3778131	0.9997536	0.0079194	0.1383652	0.3520316	0.0700801	0.5360474
150	0.5148880	0.1813676	0.4783380	0.0665995	0.0325224	0.7471026	0.9443737	0.2651284	0.0491015	0.1004417	0.3954285	0.9843727	0.3962713	0.3799089	0.9996346	0.0083281	0.2034517	0.2812076	0.0698645	0.4918237
200	0.5568277	0.2079657	0.4711350	0.0824795	0.0397595	0.7644396	0.9485559	0.3044326	0.0559691	0.1383375	0.3713116	0.9794940	0.4098612	0.4025350	0.9996460	0.0089142	0.2639155	0.2758066	0.0795916	0.4630593
250	0.6194370	0.2237808	0.4692327	0.0966395	0.0481559	0.7716285	0.9519363	0.3374608	0.0620725	0.1637174	0.3689001	0.9830159	0.4194963	0.4306464	0.9997131	0.0095075	0.3010595	0.3164614	0.0931939	0.4714398
300	0.6665397	0.2318664	0.4687304	0.1060989	0.0550116	0.7761439	0.9571112	0.3614062	0.0667644	0.1776159	0.3827329	0.9886315	0.4263036	0.4536378	0.9997820	0.0099683	0.3200733	0.3729827	0.1059142	0.4984893
350	0.6946163	0.2356696	0.4685977	0.1114384	0.0596821	0.7799020	0.9632296	0.3772835	0.0700423	0.1843560	0.4004894	0.9924088	0.4306231	0.4690980	0.9998297	0.0102690	0.3290594	0.4203721	0.1157028	0.5235904
400	0.7096188	0.2373658	0.4685627	0.1141630	0.0625238	0.7829819	0.9685131	0.3871238	0.0721223	0.1874152	0.4151910	0.9944090	0.4331076	0.4784092	0.9998573	0.0104443	0.3331454	0.4516770	0.1223839	0.5405205
450	0.7171457	0.2380946	0.4685534	0.1154672	0.0641227	0.7852344	0.9722177	0.3929023	0.0733322	0.1887563	0.4252214	0.9953967	0.4344336	0.4836336	0.9998720	0.0105389	0.3349605	0.4698772	0.1265872	0.5504619
500	0.7207590	0.2383993	0.4685510	0.1160655	0.0649718	0.7867106	0.9745058	0.3961518	0.0739876	0.1893327	0.4313442	0.9958780	0.4351023	0.4864203	0.9998797	0.0105871	0.3357527	0.4796857	0.1290815	0.5558946
550	0.8166012	0.5108560	0.8596527	0.0959835	0.0693817	0.3696077	0.8338991	0.4011919	0.1646840	0.1204801	0.4021101	0.9972681	0.2204538	0.5421298	0.9999018	0.0103768	0.2763631	0.5841427	0.1427055	0.5769978
600	0.9071853	0.4599434	0.9629365	0.0716662	0.0852847	0.3248779	0.9061517	0.4274194	0.2650384	0.0543387	0.4254151	0.9987701	0.1307534	0.5536110	0.9999301	0.0096620	0.2218879	0.7365387	0.1800549	0.6237586
650	0.9218973	0.3666949	0.9902121	0.0598790	0.0906562	0.3515181	0.9473562	0.4312071	0.2931527	0.0375084	0.4488771	0.9993115	0.0901543	0.5405990	0.9999483	0.0089713	0.1945317	0.7941362	0.1978934	0.6448308
700	0.8991819	0.3052730	0.9974152	0.0547568	0.0821402	0.3374692	0.9561213	0.3974232	0.2453593	0.0334780	0.4537458	0.9993845	0.0735551	0.5211194	0.9999550	0.0084719	0.1676017	0.7768290	0.1873387	0.6412474
750	0.8583259	0.2728644	0.9993174	0.0525887	0.0687656	0.2879710	0.9416787	0.3483071	0.1821653	0.0323345	0.4483194	0.9992306	0.0668722	0.5006397	0.9999531	0.0081377	0.1444140	0.7188531	0.1626070	0.6288157
800	0.8152573	0.2573672	0.9998197	0.0516809	0.0570607	0.2311029	0.9065905	0.3044006	0.1372357	0.0319578	0.4381394	0.9989175	0.0640881	0.4819647	0.9999449	0.0079256	0.1284673	0.6520122	0.1373442	0.6148185
850	0.7815387	0.2503731	0.9999524	0.0513034	0.0489583	0.1837365	0.8554319	0.2728582	0.1119103	0.0318238	0.4259520	0.9984849	0.0628676	0.4672466	0.9999333	0.0077989	0.1190793	0.5967273	0.1176674	0.6014283
900	0.7600785	0.2473386	0.9999874	0.0511473	0.0440310	0.1502130	0.7989727	0.2527477	0.0990076	0.0317747	0.4141720	0.9980069	0.0623124	0.4571099	0.9999214	0.0077278	0.1140921	0.5587751	0.1043500	0.5898822
950	0.7482201	0.2460596	0.9999967	0.0510830	0.0412722	0.1287270	0.7489659	0.2408347	0.0927466	0.0317566	0.4045716	0.9975752	0.0620568	0.4508423	0.9999117	0.0076901	0.1116219	0.5355429	0.0960756	0.5810889
1000	0.7422597	0.2455324	0.9999991	0.0510567	0.0398150	0.1158708	0.7116591	0.2341233	0.0897920	0.0317499	0.3977631	0.9972494	0.0619400	0.4472697	0.9999050	0.0076710	0.1104583	0.5223656	0.0912224	0.5751846

0	0.7372260	0.2451787	1.0000000	0.0510387	0.0384055	0.1005268	0.6563023	0.2265897	0.0873101	0.0317461	0.3881839	0.9967848	0.0618466	0.4434562	0.9998960	0.0076538	0.1095260	0.5083448	0.0853844	0.5677264
50	0.8420163	0.2131861	0.8770488	0.0511561	0.0840267	0.1820921	0.6709207	0.1600273	0.0814768	0.0327634	0.3949080	0.9970798	0.4276280	0.4428431	0.9998996	0.0076675	0.3419198	0.4963235	0.0833435	0.5504168
100	0.8460372	0.2222692	0.8445794	0.0515755	0.0995268	0.2144583	0.7004168	0.1275075	0.0805978	0.0354364	0.4084574	0.9975489	0.5347477	0.4429001	0.9999023	0.0077202	0.3690083	0.4699220	0.0789463	0.5584610
150	0.8497356	0.2407068	0.8360047	0.0520877	0.1060509	0.2314118	0.7338710	0.1164886	0.0837171	0.0378541	0.4173618	0.9978881	0.5669111	0.4486908	0.9999089	0.0078098	0.3778119	0.4671841	0.0780700	0.5646524
200	0.8619323	0.2550206	0.8337403	0.0524951	0.1105845	0.2463892	0.7732695	0.1180059	0.0889461	0.0393054	0.4227954	0.9981852	0.5770301	0.4591336	0.9999196	0.0079157	0.3856491	0.4899409	0.0817009	0.5698491
250	0.8744395	0.2634758	0.8331423	0.0527517	0.1143979	0.2617490	0.8112666	0.1249010	0.0946896	0.0400047	0.4273839	0.9984424	0.5804440	0.4698412	0.9999291	0.0080104	0.3919649	0.5203998	0.0876332	0.5750544
300	0.8833530	0.2678278	0.8329843	0.0528925	0.1173780	0.2758045	0.8411208	0.1325803	0.0997217	0.0403030	0.4315996	0.9986342	0.5816910	0.4782307	0.9999356	0.0080803	0.3962040	0.5462480	0.0935906	0.5795817
350	0.8887003	0.2698899	0.8329426	0.0529634	0.1194492	0.2869113	0.8614618	0.1388984	0.1034391	0.0404221	0.4350616	0.9987599	0.5821809	0.4838722	0.9999397	0.0081254	0.3987060	0.5640230	0.0983797	0.5828934
400	0.8916078	0.2708147	0.8329316	0.0529971	0.1207505	0.2946699	0.8740788	0.1433465	0.1058487	0.0404681	0.4375601	0.9988354	0.5823842	0.4873127	0.9999421	0.0081519	0.4000555	0.5748116	0.1017479	0.5850226
450	0.8930886	0.2712138	0.8329287	0.0530125	0.1215058	0.2995936	0.8814142	0.1461829	0.1072641	0.0404855	0.4391850	0.9988780	0.5824716	0.4892716	0.9999434	0.0081663	0.4007369	0.5808315	0.1039137	0.5862728
500	0.8938070	0.2713811	0.8329279	0.0530193	0.1219177	0.3024952	0.8854775	0.1478711	0.1080359	0.0404920	0.4401605	0.9989010	0.5825097	0.4903305	0.9999441	0.0081738	0.4010641	0.5839903	0.1052203	0.5869602
550	0.8177413	0.3155840	0.9558789	0.0527328	0.0770778	0.2339112	0.8869285	0.2166158	0.1184613	0.0382146	0.4367601	0.9988680	0.2213843	0.4911556	0.9999435	0.0081541	0.1694589	0.6022295	0.1090813	0.6098739
600	0.8257511	0.3007112	0.9883483	0.0520938	0.0628274	0.2110349	0.8859515	0.2533846	0.1264024	0.0347100	0.4297675	0.9987909	0.1127694	0.4893164	0.9999408	0.0080741	0.1422897	0.6322798	0.1163786	0.6098092
650	0.8216305	0.2777382	0.9969230	0.0516023	0.0565060	0.1969271	0.8780221	0.2661036	0.1241175	0.0329262	0.4254096	0.9986965	0.0788432	0.4828616	0.9999383	0.0079662	0.1337984	0.6356844	0.1181720	0.6069831
700	0.8028543	0.2618306	0.9991874	0.0513170	0.0513755	0.1792052	0.8575620	0.2631098	0.1144560	0.0322001	0.4214748	0.9985208	0.0678407	0.4737315	0.9999341	0.0078639	0.1258771	0.6145977	0.1136066	0.6019075
750	0.7807571	0.2530441	0.9997854	0.0511696	0.0469282	0.1589313	0.8244903	0.2540496	0.1044175	0.0319184	0.4160597	0.9982446	0.0640961	0.4644585	0.9999273	0.0077836	0.1192966	0.5846181	0.1063642	0.5949529
800	0.7627812	0.2487036	0.9999433	0.0510981	0.0435659	0.1402829	0.7844523	0.2448805	0.0970831	0.0318108	0.4094804	0.9979041	0.0627413	0.4567861	0.9999192	0.0077284	0.1148464	0.5574163	0.0994661	0.5874682
850	0.7509031	0.2467003	0.9999850	0.0510650	0.0413272	0.1257066	0.7454082	0.2378315	0.0925415	0.0317702	0.4030052	0.9975636	0.0622182	0.4513133	0.9999116	0.0076942	0.1122295	0.5374469	0.0941682	0.5807877
900	0.7440566	0.2458174	0.9999960	0.0510500	0.0399727	0.1155503	0.7133195	0.2331114	0.0899814	0.0317550	0.3976612	0.9972786	0.0620049	0.4478179	0.9999056	0.0076746	0.1108297	0.5245532	0.0905723	0.5756731
950	0.7404647	0.2454410	0.9999990	0.0510435	0.0392101	0.1090495	0.6902665	0.2302104	0.0886245	0.0317494	0.3938168	0.9970732	0.0619147	0.4457633	0.9999015	0.0076641	0.1101297	0.5169274	0.0883214	0.5722231
1000	0.7387020	0.2452846	0.9999997	0.0510406	0.0388038	0.1051550	0.6753512	0.2285300	0.0879371	0.0317473	0.3913313	0.9969420	0.0618759	0.4446295	0.9998990	0.0076587	0.1097966	0.5127024	0.0869907	0.5701213

0	0.7372260	0.2451787	1.0000000	0.0510387	0.0384055	0.1005268	0.6563023	0.2265897	0.0873101	0.0317461	0.3881839	0.9967848	0.0618466	0.4434562	0.9998960	0.0076538	0.1095260	0.5083448	0.0853844	0.5677264
50	0.6573170	0.0913372	1.0000000	0.0510386	0.0334671	0.0852220	0.5752060	0.2144758	0.0713437	0.0593730	0.3856623	0.9957152	0.0612240	0.4271552	0.9998569	0.5903323	0.4277329	0.4429178	0.0761248	0.5593178
100	0.3939761	0.0357533	1.0000000	0.0510386	0.0210772	0.0467680	0.3077567	0.1868052	0.0596682	0.0618950	0.3599120	0.9806159	0.0581682	0.3590161	0.9984037	0.7850972	0.4334195	0.2508493	0.0519552	0.5115798
150	0.1880410	0.0156705	1.0000000	0.0510386	0.0113982	0.0217219	0.1512212	0.1671747	0.0549751	0.0619014	0.2845372	0.7527383	0.0524923	0.2773602	0.9447723	0.8501882	0.4149799	0.1046909	0.0320744	0.3750608
200	0.1146307	0.0084145	1.0000000	0.0510386	0.0062763	0.0117167	0.0967906	0.1569547	0.0533220	0.0613285	0.1838178	0.2339278	0.0467457	0.2249929	0.7485230	0.8719388	0.4044963	0.0448805	0.0205319	0.2033047
