"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
200	0.5045751	0.1448275	0.8616332	0.0546721	0.0131788	0.0629487	0.6307507	0.1660270	0.0713047	0.0352187	0.3009969	0.8364912	0.0444738	0.1021552	0.7749157	0.0261371	0.1024438	0.2641978	0.0541065	0.4624010
250	0.3756950	0.1343487	0.7654469	0.0758205	0.0110236	0.0921309	0.4819593	0.1414427	0.0846792	0.0253421	0.2918753	0.8369393	0.0420555	0.1155643	0.7479637	0.0086861	0.1157917	0.2973734	0.0519188	0.3589330
300	0.5234212	0.1545545	0.7851514	0.0539844	0.0178539	0.0428843	0.3294417	0.1276344	0.0518349	0.0228482	0.3128448	0.7648320	0.0473347	0.1182942	0.6988213	0.0157915	0.1434672	0.3424901	0.0445781	0.3455477
350	0.4278106	0.1872578	0.7318942	0.0321205	0.0068948	0.0556294	0.2919623	0.0918412	0.0447009	0.0270245	0.2305299	0.8485648	0.0323169	0.1032755	0.5897902	0.0000000	0.1549403	0.3209650	0.0570712	0.4448988
400	0.5409527	0.1488509	0.7844511	0.0245494	0.0235444	0.0392108	0.3100445	0.1179500	0.0505854	0.0077184	0.3101035	0.8436986	0.0509456	0.1163592	0.7004619	0.0066443	0.1275312	0.3124554	0.0398585	0.4341613
450	0.5654321	0.1909554	0.7378390	0.0338949	0.0154953	0.0391590	0.3896676	0.2216349	0.0711152	0.0322929	0.3494961	0.6747651	0.0633759	0.1912430	0.6606164	0.0013726	0.1038739	0.3727000	0.0486625	0.3909024
500	0.5311916	0.1968227	0.6453363	0.0517395	0.0261495	0.0811573	0.5693638	0.1752188	0.0696813	0.0238988	0.2801753	0.7330789	0.0521659	0.1621918	0.6846739	0.0102515	0.1681734	0.3556773	0.0682390	0.5079019
550	0.5196281	0.1691381	0.8117543	0.0518640	0.0179261	0.1213959	0.5130132	0.1781968	0.0896399	0.0333740	0.2935371	0.7417861	0.0390672	0.2872669	0.8550126	0.0016397	0.0858437	0.3676197	0.0373419	0.3635678
600	0.6080797	0.2020659	0.7430966	0.0311780	0.0752288	0.0947269	0.4239826	0.1838323	0.0368957	0.0373476	0.2582758	0.8270905	0.0445742	0.2812130	0.6513315	0.0022349	0.1063220	0.3887153	0.0783611	0.4476391
650	0.5017232	0.1887104	0.6580777	0.0332326	0.0278549	0.1013897	0.4878460	0.1730903	0.0593337	0.0338603	0.3316852	0.7809097	0.0254390	0.2803961	0.7342919	0.0094020	0.0965202	0.3499075	0.0369981	0.5661528
700	0.3845284	0.2288940	0.6950527	0.0162613	0.0184031	0.0472691	0.4478437	0.1380802	0.0652038	0.0321649	0.2458059	0.7072690	0.0384017	0.3734398	0.7359990	0.0103148	0.0875063	0.3381099	0.0838444	0.3771671
750	0.4720287	0.2056499	0.7123571	0.0360597	0.0219060	0.0599379	0.2731902	0.2963505	0.0415909	0.0184117	0.1929820	0.7140619	0.0618595	0.3556956	0.8433722	0.0174203	0.1470240	0.3207038	0.0280260	0.4937345
800	0.5421481	0.1494834	0.6662801	0.0508760	0.0239066	0.0466731	0.2797962	0.2044018	0.0640890	0.0064312	0.2128608	0.6281171	0.0498019	0.3621002	0.7469305	0.0085508	0.0896880	0.3068310	0.0731042	0.4600489
850	0.6103679	0.1331970	0.6334008	0.0419341	0.0143821	0.0835146	0.4018961	0.1864021	0.0785339	0.0248289	0.3438400	0.6267131	0.0505288	0.2443242	0.7593728	0.0115093	0.0460188	0.3809039	0.0312383	0.4660682
900	0.6750153	0.1451333	0.6888653	0.0441770	0.0436793	0.0457148	0.3180948	0.2054376	0.0722708	0.0150407	0.3340514	0.5910766	0.0537592	0.2733193	0.6007899	0.0079473	0.0605165	0.3999189	0.0618901	0.3687650
950	0.5600550	0.1906490	0.7135103	0.0228394	0.0275660	0.0889435	0.5003018	0.1585891	0.0473155	0.0249818	0.3104697	0.7890640	0.0341997	0.4207977	0.7963993	0.0091570	0.0703947	0.4078314	0.1029727	0.4205420
1000	0.5505548	0.2018332	0.7765999	0.0331017	0.0875745	0.0933554	0.4443995	0.1543257	0.0772982	0.0288161	0.2374151	0.7840523	0.0659673	0.2545693	0.6995725	0.0066465	0.1362930	0.4702290	0.0622862	0.3707006

0	0.6674278	0.2266892	0.8403877	0.0316614	0.0245315	0.0764878	0.4168297	0.1567518	0.0878585	0.0346000	0.2688797	0.7022202	0.0714532	0.3127978	0.7944223	0.0094492	0.0629895	0.3336889	0.0657360	0.4507538
50	0.7721396	0.2449946	0.3823164	0.0278306	0.0423689	0.4371816	0.6264256	0.2387674	0.1257902	0.0322898	0.2630934	0.6382586	0.1686810	0.3560854	0.8264150	0.0060160	0.3034029	0.4307134	0.0580197	0.3840028
100	0.6677787	0.5324998	0.2178331	0.0648817	0.0603776	0.6525972	0.7170032	0.2668017	0.1639722	0.1154142	0.1893271	0.7490991	0.2324763	0.3840557	0.7073786	0.0258033	0.4861673	0.6391004	0.1341351	0.4199587
150	0.6942060	0.6925502	0.2575938	0.1371076	0.1511130	0.7263417	0.8855236	0.4619289	0.2566259	0.3897161	0.3565257	0.7207196	0.3023182	0.3859050	0.6847283	0.0128624	0.5546682	0.7046453	0.1627166	0.4060500
200	0.8545895	0.6951942	0.1635571	0.2365295	0.1677115	0.6450853	0.6860130	0.6345578	0.5224208	0.4883328	0.4350288	0.7934475	0.3917650	0.5424911	0.8896851	0.0234610	0.6294316	0.6394962	0.2976102	0.5442421
250	0.8250184	0.6747214	0.1928226	0.3888861	0.2331608	0.6936382	0.7406215	0.6613249	0.7145274	0.5771376	0.3910137	0.6308186	0.4415139	0.5341639	0.6785124	0.0274017	0.6589502	0.6828134	0.3030825	0.6096834
300	0.5867408	0.7064486	0.1518434	0.4108521	0.3143092	0.6933303	0.8463876	0.5657244	0.5899647	0.5297648	0.4106433	0.6658438	0.4905269	0.5778690	0.7683921	0.0215686	0.7124668	0.6830322	0.4046164	0.5721885
350	0.8150865	0.6796838	0.2391941	0.3652260	0.2909115	0.6287251	0.6872692	0.6753369	0.5282853	0.5098926	0.4402686	0.8117164	0.4105036	0.6146668	0.6665740	0.0925248	0.6677658	0.6296279	0.4342128	0.5589323
400	0.7968104	0.6860892	0.2274188	0.4222852	0.3130547	0.8476362	0.5938297	0.5664582	0.6090518	0.5041570	0.5253075	0.7071347	0.4586121	0.5395197	0.7249079	0.0312747	0.7066094	0.6856664	0.3182721	0.6176509
450	0.6943428	0.6533146	0.1823008	0.3605328	0.3091743	0.6897460	0.8488133	0.5363588	0.6835279	0.5415219	0.4449337	0.6594780	0.5074596	0.5665576	0.6314654	0.0132367	0.7217712	0.6481909	0.3980273	0.4928835
500	0.7524488	0.6250526	0.1565296	0.3132738	0.2187851	0.6891277	0.7613640	0.5708738	0.5955524	0.3725468	0.5527638	0.6163634	0.4395782	0.5607252	0.6112359	0.0215256	0.5707332	0.6694039	0.4331864	0.5665349
550	0.6047991	0.6208379	0.5952250	0.2215596	0.2644236	0.7825160	0.6494635	0.7366044	0.5595165	0.2465169	0.5471026	0.7714292	0.2409789	0.5339448	0.6466731	0.0159301	0.4150395	0.7466394	0.3817318	0.5930042
600	0.8833660	0.4976083	0.6710057	0.0899517	0.1898977	0.5607286	0.8012824	0.6505712	0.5311869	0.0726305	0.4231005	0.7217845	0.1657767	0.5118553	0.8139844	0.0121624	0.2526942	0.7071332	0.2972309	0.5728733
650	0.7657511	0.2857814	0.7709863	0.0616028	0.1483391	0.3787163	0.7263386	0.4369369	0.3617947	0.0347075	0.3623032	0.6115265	0.0860648	0.3832858	0.7038845	0.0043124	0.1227821	0.8469855	0.2472446	0.4508332
700	0.6223892	0.1702180	0.6677890	0.0544061	0.0864766	0.4805572	0.7385010	0.4632803	0.3091924	0.0218053	0.4377217	0.7836279	0.0911438	0.4050900	0.6928738	0.0018841	0.1271097	0.7492508	0.1759530	0.4412404
750	0.4942202	0.1652946	0.6482246	0.0247934	0.1188073	0.2985933	0.7415538	0.4683783	0.2632933	0.0104322	0.3392557	0.6919320	0.0799854	0.3963830	0.7917814	0.0042251	0.1105066	0.4614867	0.1379427	0.5294561
800	0.6723648	0.1812450	0.7690421	0.0240369	0.0530702	0.1952558	0.7399617	0.2672469	0.1330018	0.0110753	0.3821003	0.6742705	0.0317166	0.4200962	0.7307822	0.0017983	0.1131307	0.4738088	0.1260640	0.4598680
850	0.4278671	0.1817923	0.7668825	0.0345360	0.0570388	0.1439378	0.5838210	0.1915637	0.1096081	0.0175855	0.3273409	0.7200530	0.0478955	0.3195739	0.7636861	0.0018301	0.1108694	0.3523656	0.1440833	0.4676969
900	0.6255062	0.1652882	0.6910747	0.0151928	0.0206606	0.1052491	0.5944459	0.1560353	0.1195138	0.0182582	0.3734032	0.7452396	0.0170275	0.4149787	0.7370017	0.0036651	0.0603489	0.4378677	0.0992105	0.4549790
950	0.4613138	0.2461045	0.7006048	0.0286662	0.0234604	0.1255468	0.5747626	0.2119426	0.0809266	0.0309376	0.3449601	0.8175102	0.0360081	0.3643619	0.6628093	0.0061816	0.0576232	0.4070293	0.0765416	0.4240725
1000	0.6417687	0.2003682	0.6345636	0.0434750	0.0418056	0.1230556	0.5276282	0.2810970	0.1039760	0.0512008	0.3060459	0.7606672	0.0536344	0.3157618	0.7018228	0.0071649	0.0763304	0.3947267	0.0887039	0.3746505

0	0.5598107	0.1580436	0.7194658	0.0215592	0.0246588	0.0839280	0.4164773	0.1519030	0.0779172	0.0287765	0.1999519	0.6550267	0.0291883	0.3118986	0.8038006	0.0151606	0.1053936	0.3396836	0.0616218	0.4075431
50	0.4079951	0.2288130	0.3366535	0.0656958	0.0278254	0.0577914	0.4379900	0.2897036	0.1183966	0.0215652	0.3519445	0.7421762	0.4000765	0.2475778	0.7487562	0.0049732	0.1083500	0.4865913	0.0222972	0.4620377
100	0.4855710	0.2779378	0.1910120	0.0684458	0.0409796	0.0805364	0.4983192	0.2700357	0.0996688	0.1016969	0.4264842	0.7389797	0.5328251	0.3627151	0.6729212	0.0088553	0.2155629	0.6611270	0.0482442	0.5851017
150	0.6266791	0.3971640	0.1646167	0.1547222	0.0770339	0.1239517	0.5517624	0.4357632	0.2027528	0.2923883	0.5157393	0.7922341	0.6382793	0.4227071	0.8033492	0.0169150	0.4060135	0.6285542	0.0817771	0.5404240
200	0.6330709	0.4818364	0.1430056	0.2780480	0.1656066	0.1918456	0.6602735	0.5094276	0.2975678	0.4486375	0.5361478	0.6853185	0.5616229	0.5240776	0.7066172	0.0132614	0.4173361	0.6298636	0.0722067	0.6009442
250	0.7451135	0.5739890	0.1500157	0.4384049	0.1850487	0.3981435	0.7897010	0.4585300	0.4594880	0.5218792	0.5651034	0.7548934	0.5679214	0.5595033	0.7217194	0.0389205	0.5211879	0.6689599	0.1860996	0.5871020
300	0.5522975	0.5768192	0.1460758	0.6101242	0.2965548	0.6007319	0.6170626	0.6733146	0.4816632	0.4345996	0.5059156	0.7140058	0.5278628	0.5232583	0.7759352	0.0428721	0.5958657	0.7211734	0.2068144	0.7129219
350	0.7235816	0.5917344	0.0973198	0.6720601	0.3048196	0.4353243	0.8216158	0.6082285	0.5802182	0.6244652	0.5951854	0.6898048	0.6844704	0.5900739	0.7395155	0.0145649	0.4561416	0.8011072	0.2468614	0.6457271
400	0.7774596	0.5996238	0.2079591	0.6819065	0.4849075	0.6219209	0.8565356	0.6460703	0.5384363	0.6002243	0.5773099	0.7834460	0.8264554	0.5269003	0.8297842	0.0477255	0.5959752	0.6969768	0.3326690	0.7247638
450	0.7687178	0.4378905	0.0822924	0.5937938	0.4986253	0.5614736	0.6620225	0.6580017	0.6471394	0.4484879	0.6451277	0.8666266	0.6440355	0.6352866	0.7072176	0.0688516	0.5805221	0.6311436	0.3179780	0.7144809
500	0.8377030	0.5536049	0.1592359	0.6800595	0.4062827	0.4186703	0.7221369	0.6397633	0.6834523	0.6944775	0.6353547	0.7098482	0.7625518	0.5744070	0.7881407	0.0328014	0.5027996	0.6940338	0.3050434	0.6635696
550	0.7428632	0.6244820	0.5637431	0.3783569	0.3078446	0.5709251	0.7360376	0.6958343	0.6223288	0.3465335	0.5451421	0.7110982	0.3066142	0.4966752	0.8188966	0.0428433	0.5298634	0.6697898	0.2943522	0.5046165
600	0.8146494	0.4323456	0.7397154	0.2312407	0.1531985	0.5092338	0.6572622	0.4312238	0.5500443	0.0578800	0.5269399	0.7445829	0.0951598	0.5020578	0.7226565	0.0430478	0.2843716	0.6951261	0.3389746	0.5460315
650	0.8062088	0.2515183	0.6583175	0.0666594	0.1941204	0.4877659	0.7632952	0.4461353	0.4062205	0.0138638	0.5136165	0.6569734	0.0794901	0.4406248	0.8202629	0.0071047	0.1694166	0.6847705	0.3152805	0.4860683
700	0.6904705	0.2447127	0.7123994	0.0481363	0.0984367	0.4590260	0.7837872	0.3266766	0.3104766	0.0140303	0.3536308	0.6798064	0.0482818	0.3847342	0.8129135	0.0019965	0.1823770	0.6035027	0.1833084	0.5331079
750	0.7589704	0.1798354	0.6241370	0.0323003	0.1390294	0.3019180	0.6948583	0.3127253	0.2185645	0.0169529	0.2833888	0.6466318	0.0567361	0.4270717	0.7654944	0.0101203	0.1003545	0.6455659	0.1846513	0.4986717
800	0.6411544	0.3002783	0.7622619	0.0328174	0.0576868	0.2538025	0.6300821	0.2553793	0.1340344	0.0278285	0.3730811	0.8004604	0.0423443	0.3698508	0.6625082	0.0023496	0.2049226	0.4034383	0.1477346	0.4764022
850	0.5147070	0.1488215	0.7202778	0.0568911	0.0481054	0.1513101	0.7860809	0.2461843	0.1206087	0.0405827	0.3413199	0.7101007	0.0364803	0.2746921	0.6263167	0.0039790	0.1008448	0.4820566	0.1065249	0.4475171
900	0.5152850	0.1279480	0.7729042	0.0298312	0.0503223	0.1307435	0.5589812	0.2096386	0.0468957	0.0229898	0.2755356	0.7443017	0.0661876	0.2998115	0.8426584	0.0064210	0.1071465	0.4433136	0.0760587	0.3753276
950	0.5661162	0.1381704	0.8156015	0.0492412	0.0171904	0.0816166	0.3574601	0.1160246	0.0442874	0.0207867	0.4211806	0.7549556	0.0451713	0.3472230	0.7818740	0.0021969	0.0628504	0.3420250	0.0744547	0.2996950
1000	0.4327904	0.1117833	0.9375777	0.0490451	0.0211126	0.0465472	0.4343629	0.1265598	0.0515515	0.0502484	0.3230097	0.8699573	0.0329606	0.2922004	0.6485389	0.0050408	0.0511664	0.3359290	0.0809563	0.3726291

0	0.5624900	0.1632164	0.7428395	0.0254351	0.0406546	0.0805821	0.4643384	0.1555138	0.0576385	0.0383387	0.2610168	0.6395565	0.0697629	0.3627111	0.6613427	0.0040531	0.0918101	0.3343894	0.0761918	0.4195996
50	0.5324368	0.1432775	0.4669164	0.0683906	0.0067275	0.2014783	0.2510660	0.2110326	0.0308467	0.2972645	0.2314592	0.7745443	0.0222152	0.3613587	0.5623588	0.0075565	0.0455514	0.2751655	0.0751937	0.7106521
100	0.4492301	0.1860244	0.4304716	0.0522140	0.0036017	0.2184554	0.2235423	0.2270905	0.0460959	0.3185157	0.2695150	0.6718213	0.0733359	0.3540082	0.7517399	0.0039676	0.0155599	0.2350477	0.0456736	0.7387131
150	0.5641143	0.3470440	0.3822985	0.0806284	0.0481315	0.2844769	0.3905406	0.2745653	0.0956899	0.2865275	0.3602827	0.7086889	0.1000182	0.4163990	0.8098892	0.0019514	0.0453476	0.3246414	0.0843881	0.8706917
200	0.5665078	0.3758580	0.2944393	0.0515757	0.0586574	0.3992089	0.4506813	0.2725433	0.2431211	0.2816899	0.2247241	0.7733088	0.1327980	0.4630256	0.7653641	0.0054630	0.0947173	0.5633605	0.1180442	0.7192596
250	0.6051095	0.5039992	0.2826554	0.0631030	0.0935663	0.4018212	0.6961715	0.4691599	0.3024240	0.4653783	0.3288568	0.8519945	0.2075557	0.3833043	0.6725864	0.0288054	0.1697880	0.5458075	0.3022074	0.6803826
300	0.7430149	0.5103220	0.3452920	0.0788861	0.0790900	0.4895978	0.6494502	0.5050691	0.3847550	0.3589213	0.4573344	0.6499397	0.1917683	0.4313205	0.8188380	0.0232579	0.1631050	0.5155049	0.2696346	0.7658247
350	0.6751063	0.5221581	0.3819124	0.0948732	0.0850891	0.5160230	0.6629427	0.5403457	0.4584458	0.3600706	0.4099333	0.6329046	0.2542037	0.4357045	0.6543993	0.0070522	0.2771705	0.6650889	0.2711241	0.6966203
400	0.6413912	0.4986905	0.3945000	0.0708219	0.1439827	0.5876989	0.7175822	0.4900089	0.4152823	0.4065269	0.4179119	0.6177183	0.1498869	0.4550640	0.7857767	0.0058679	0.1167462	0.7529880	0.3434197	0.7272748
450	0.7117107	0.6265000	0.2982797	0.1194284	0.1296705	0.6151647	0.7318322	0.5407637	0.4210652	0.3833283	0.4610922	0.7442646	0.2206194	0.4096527	0.6847051	0.0110728	0.1190422	0.5905311	0.2624531	0.7318637
500	0.7762833	0.6258818	0.2854358	0.0806022	0.1018618	0.4979743	0.7874924	0.5091860	0.3620934	0.3748865	0.3313413	0.7432813	0.1760180	0.3511183	0.7407289	0.0048509	0.2096077	0.7489309	0.2922869	0.8351493
550	0.6422597	0.5087205	0.5782331	0.0713866	0.1472721	0.3867071	0.7187198	0.5614804	0.4453421	0.1743448	0.3380858	0.6847769	0.1166120	0.3981344	0.8696081	0.0162445	0.2686140	0.7096052	0.2696366	0.5157748
600	0.7552096	0.3830107	0.6027378	0.0542853	0.1631869	0.4785934	0.7277348	0.5636039	0.5489540	0.0510956	0.3347015	0.8104855	0.0871176	0.4212198	0.6579059	0.0073883	0.1970508	0.6202619	0.2099913	0.4395210
650	0.6094447	0.2109340	0.6929384	0.0536116	0.0790889	0.3834369	0.5433409	0.5441221	0.3128423	0.0295906	0.3908023	0.6773454	0.0828733	0.4206724	0.7464212	0.0091552	0.0977719	0.5704271	0.2349325	0.4027031
700	0.5950993	0.2370159	0.7381638	0.0333718	0.0922900	0.4356008	0.7222423	0.4347761	0.2796800	0.0388908	0.3315134	0.8332250	0.0610035	0.3418210	0.6452186	0.0202215	0.0890178	0.5990015	0.1863514	0.5191174
750	0.6145746	0.2300539	0.7171519	0.0547385	0.0567323	0.2883740	0.7106800	0.2748030	0.2060966	0.0319469	0.3684260	0.6897222	0.0448600	0.2947035	0.7201924	0.0081295	0.0755008	0.6706748	0.1696017	0.4935521
800	0.6282650	0.1997206	0.6200837	0.0556270	0.0596618	0.2840839	0.4534261	0.2370941	0.2035719	0.0242071	0.2763352	0.7085018	0.0577112	0.4321997	0.6844672	0.0020160	0.0979446	0.6257193	0.1346832	0.4013038
850	0.6723519	0.1493484	0.7567348	0.0402901	0.0354615	0.1648685	0.6929851	0.1928584	0.1107026	0.0365629	0.3286665	0.7984136	0.0343132	0.2803663	0.8041035	0.0177315	0.1044907	0.4937372	0.0977768	0.4414258
900	0.4852299	0.1419565	0.7281201	0.0366587	0.0249643	0.1760181	0.6164464	0.1781712	0.0452404	0.0143519	0.3267958	0.6972295	0.0514666	0.3440026	0.6831268	0.0147745	0.0764704	0.4603804	0.0570303	0.4201686
950	0.4642025	0.1704724	0.7890275	0.0534734	0.0422706	0.1461669	0.5703222	0.1158420	0.0350526	0.0381588	0.3412584	0.6764358	0.0676522	0.3334970	0.6805566	0.0064373	0.0637784	0.2531644	0.0668748	0.4469383
1000	0.5030993	0.0824922	0.8343996	0.0449470	0.0224704	0.0354238	0.4735276	0.1491895	0.0577549	0.0181733	0.2494564	0.5852492	0.0302326	0.2231917	0.6960885	0.0056881	0.0588272	0.2677983	0.0395011	0.4050151

0	0.4545833	0.1537795	0.7399705	0.0170220	0.0151036	0.0987252	0.3953036	0.1351699	0.0658780	0.0196274	0.2129733	0.7141956	0.0409916	0.2939461	0.7919969	0.0081536	0.0480665	0.3152832	0.0826434	0.3271167
50	0.2933424	0.0654712	0.5016787	0.0355609	0.0198412	0.4974287	0.6324349	0.0751731	0.0243015	0.0369163	0.3130881	0.6570375	0.2387183	0.2277296	0.6997941	0.0033370	0.0415330	0.1211985	0.0682413	0.3731345
100	0.1801686	0.1283495	0.4635635	0.0418368	0.0083119	0.5206710	0.6261736	0.1191504	0.0139524	0.0677599	0.1777437	0.5659827	0.2421454	0.2221407	0.6913683	0.0014778	0.0946750	0.0669057	0.0420640	0.2611618
150	0.3355055	0.1550227	0.3838817	0.0472531	0.0248090	0.6550378	0.6622653	0.2370908	0.0236085	0.0994747	0.1794231	0.4994434	0.2938972	0.2710156	0.7944708	0.0007583	0.1309292	0.0510435	0.0279109	0.1601184
200	0.5162172	0.1811237	0.4061797	0.1109513	0.0334938	0.5090718	0.6112791	0.2503399	0.0312302	0.1176950	0.2222556	0.6119946	0.2796255	0.2759322	0.7506958	0.0103747	0.2104941	0.1206356	0.0981732	0.2573577
250	0.5643441	0.1723664	0.3282990	0.0829153	0.0586013	0.5549490	0.6210155	0.1570167	0.0229956	0.1107616	0.2517766	0.6557392	0.2666328	0.2887790	0.6909212	0.0004711	0.2401783	0.2876333	0.0536929	0.3994539
300	0.5095381	0.1551351	0.3572597	0.1214770	0.0558694	0.5193504	0.6026190	0.2422806	0.0352607	0.1142075	0.2205257	0.6913942	0.3159517	0.2973599	0.7961250	0.0028912	0.2621738	0.3235521	0.0976947	0.4303117
350	0.5224026	0.1421126	0.3227261	0.0876858	0.0622734	0.5189276	0.6085579	0.2636448	0.0157209	0.1093646	0.2675492	0.6762152	0.3455934	0.3455957	0.7223269	0.0035746	0.2109172	0.2817254	0.1106265	0.3387113
400	0.4517290	0.1407329	0.4570454	0.1160414	0.0355667	0.5587639	0.7051216	0.3298456	0.0495743	0.0986938	0.2991637	0.5841667	0.2572031	0.2519325	0.7626998	0.0024139	0.1952256	0.2903183	0.0978518	0.2858711
450	0.5254164	0.1838209	0.3403026	0.1043278	0.0437400	0.6352359	0.7389434	0.2729172	0.0691187	0.0935206	0.2284986	0.7791919	0.3009529	0.2797149	0.6927924	0.0075183	0.2018095	0.2577692	0.0595976	0.4027974
500	0.4710665	0.1764169	0.3258880	0.1121894	0.0288638	0.6489156	0.7039580	0.2877853	0.0499069	0.1494225	0.2886745	0.7816003	0.3346674	0.2895073	0.6883715	0.0074622	0.2606252	0.2832842	0.0831186	0.2803175
550	0.6236630	0.4455187	0.5129004	0.1229775	0.0205990	0.2830411	0.3957949	0.3141692	0.1708108	0.1099179	0.3219624	0.6717706	0.1605915	0.4179107	0.6573710	0.0061137	0.1882136	0.3357209	0.0736081	0.3527823
600	0.6648229	0.3973992	0.6741884	0.0471964	0.0580686	0.2496930	0.5672062	0.3359341	0.3141684	0.0495313	0.3065288	0.8217953	0.1069955	0.3025212	0.5761373	0.0116405	0.2314620	0.4852623	0.1380973	0.4535102
650	0.6560918	0.2473865	0.5666164	0.0869908	0.0714187	0.3250673	0.6807608	0.3926328	0.2451974	0.0395770	0.3881346	0.7016221	0.0465996	0.4120335	0.6691575	0.0128635	0.2107191	0.5684619	0.1784440	0.5757173
700	0.6218555	0.1785209	0.7556079	0.0399758	0.0587538	0.3147722	0.6232179	0.3235837	0.3144369	0.0472858	0.3165006	0.8436000	0.0663913	0.4336768	0.6873046	0.0022357	0.1630080	0.6325134	0.2080163	0.3902170
750	0.4962047	0.2631668	0.7606161	0.0680687	0.0656803	0.2631170	0.7027600	0.2886092	0.2270864	0.0396035	0.3674448	0.6560721	0.0370806	0.3484249	0.6432575	0.0074019	0.0810496	0.5076011	0.1212622	0.4771710
800	0.5363955	0.1551486	0.6137577	0.0532083	0.0212056	0.2112786	0.5851299	0.2879959	0.1496244	0.0230290	0.2892179	0.6678500	0.0296669	0.3502941	0.7117895	0.0142727	0.0846908	0.5678425	0.1394369	0.4636820
850	0.6899093	0.1670747	0.6897079	0.0357778	0.0237887	0.1312085	0.6748736	0.2023105	0.1450233	0.0300064	0.3311056	0.9179481	0.0202358	0.3191204	0.6815516	0.0096448	0.0667892	0.5156951	0.1293332	0.4301839
900	0.5239744	0.2103996	0.5974232	0.0796577	0.0255095	0.0960450	0.6203639	0.2213355	0.0868437	0.0229424	0.3852304	0.6507710	0.0308838	0.3448300	0.7096330	0.0053765	0.0945860	0.3934301	0.1014633	0.3706730
950	0.5912647	0.2356012	0.8997147	0.0234851	0.0476202	0.1484145	0.7704829	0.1880098	0.0810353	0.0390262	0.3721442	0.6446130	0.0555199	0.3250549	0.6443549	0.0152341	0.1009119	0.4122691	0.0921975	0.3945223
1000	0.6327170	0.1524369	0.8182694	0.0235297	0.0273262	0.0947236	0.6050889	0.1787449	0.0562286	0.0447129	0.2634651	0.6722793	0.0496748	0.3296896	0.8054893	0.0049301	0.0802841	0.4246717	0.0876501	0.4509165

0	0.5603627	0.1373418	0.7140395	0.0434195	0.0217793	0.0925140	0.3525941	0.1196349	0.0825668	0.0102780	0.3406502	0.6592098	0.0658197	0.3397215	0.8943023	0.0077921	0.0579656	0.3225079	0.0555203	0.4409641
50	0.5935931	0.1116540	0.6751088	0.0422590	0.0318297	0.1239297	0.4548739	0.0784920	0.0543676	0.0089884	0.2493721	0.6198756	0.4151464	0.2816148	0.9298742	0.0003083	0.1557485	0.3333859	0.0483198	0.4032877
100	0.5633999	0.1211595	0.6805191	0.0288374	0.0227591	0.1075092	0.2819465	0.0680600	0.0589189	0.0192217	0.2738429	0.8250904	0.3375924	0.3705674	0.6481166	0.0009057	0.2815406	0.1786187	0.0568780	0.4200331
150	0.5558738	0.2535849	0.6851774	0.0261521	0.0611136	0.0999599	0.3546630	0.0452711	0.0422887	0.0447164	0.3007584	0.8831528	0.3878468	0.3307871	0.7505673	0.0059464	0.2444033	0.1685614	0.0534430	0.3818153
200	0.5374792	0.1845254	0.5508792	0.0196005	0.0514727	0.1509770	0.3700814	0.0421394	0.0480319	0.0527814	0.2585008	0.6042879	0.4944185	0.3355586	0.7460234	0.0047417	0.2752362	0.2223090	0.0361061	0.4959907
250	0.6793693	0.2163530	0.5820901	0.0331878	0.0900187	0.1130222	0.2775709	0.0475895	0.0556652	0.0436642	0.2432512	0.7965108	0.4499965	0.2613439	0.8182099	0.0168238	0.2425915	0.1803415	0.0380707	0.4348902
300	0.5921570	0.1814311	0.7084928	0.0419110	0.1138408	0.1740348	0.3914836	0.0849447	0.0957643	0.0323853	0.2761253	0.7001459	0.5177752	0.2879781	0.6945577	0.0033072	0.3066884	0.2066999	0.0591363	0.4050723
350	0.5732417	0.1958377	0.6049106	0.0359648	0.0654489	0.0932377	0.4413224	0.0519868	0.0430445	0.0233931	0.3221076	0.9046829	0.4028861	0.3004412	0.5972174	0.0119945	0.2723021	0.3134776	0.0194221	0.4006820
400	0.4925709	0.1843551	0.6182188	0.0568815	0.1058241	0.1951570	0.5751184	0.0513657	0.0574739	0.0491018	0.4068329	0.7779117	0.4076583	0.2848056	0.6529621	0.0136615	0.2879653	0.2945550	0.0771837	0.4245628
450	0.5127836	0.1931948	0.6370069	0.0626494	0.0590995	0.1849805	0.5657486	0.0760461	0.0569149	0.0337349	0.2914372	0.7663384	0.4182119	0.4089003	0.7058266	0.0074012	0.3011786	0.2930474	0.0234985	0.4129707
500	0.5633363	0.2729464	0.5376376	0.0600575	0.0669265	0.2616702	0.5624088	0.1179837	0.0326264	0.0550677	0.3183959	0.7439734	0.3637400	0.3007498	0.7903528	0.0036923	0.2375712	0.3840508	0.0975431	0.4713987
550	0.4910788	0.1909037	0.6280217	0.0298518	0.0630365	0.1997098	0.7062311	0.1170456	0.1200627	0.0195128	0.4154022	0.7005440	0.0815844	0.3297562	0.7246387	0.0168808	0.2010904	0.4279765	0.1187995	0.3572431
